actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
178,PT11M49.00S,2021-10-25T02:08:48.6Z,2,REGULAR,3pt,Jump Shot,[],2546,9.904730617608408,6.127450980392155,1610612747,32,24,2021-10-25T02:08:53Z,1780000,219.0,41.0,1,left,C. Anthony 3PT  (8 PTS) (A. Reaves 1 AST),"[2546, 1630559]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,22.31,Made,,,,,8.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,
180,PT11M36.00S,2021-10-25T02:09:06.2Z,2,REGULAR,foul,personal,['2freethrow'],2730,,,1610612763,32,24,2021-10-25T02:09:12Z,1800000,,,0,,D. Howard shooting personal FOUL (1 PF) (Tillman 2 FT),"[2730, 1630214]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,,,,1627961.0,,1.0,0.0,Tillman,1630214.0,,,
182,PT11M36.00S,2021-10-25T02:09:38.0Z,2,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,32,24,2021-10-25T02:09:38Z,1820000,,,0,,MISS X. Tillman Free Throw 1 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
183,PT11M36.00S,2021-10-25T02:09:38.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,32,24,2021-10-25T02:09:38Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,
184,PT11M36.00S,2021-10-25T02:09:54.2Z,2,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,32,25,2021-10-25T02:09:54Z,1840000,,,0,,X. Tillman Free Throw 2 of 2 (3 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
185,PT11M22.00S,2021-10-25T02:10:12.3Z,2,REGULAR,3pt,Jump Shot,[],2546,25.54204993429697,18.627450980392155,1610612747,32,25,2021-10-25T02:10:16Z,1850000,157.0,188.0,1,left,MISS C. Anthony 24' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,,
186,PT11M19.00S,2021-10-25T02:10:15.3Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,32,25,2021-10-25T02:10:16Z,1860000,,,0,,X. Tillman REBOUND (Off:0 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
187,PT11M10.00S,2021-10-25T02:10:23.8Z,2,REGULAR,2pt,Jump Shot,[],1629001,82.04664914586071,68.87254901960785,1610612763,32,25,2021-10-25T02:10:29Z,1870000,94.0,116.0,1,right,MISS D. Melton 14' Jump Shot,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,14.98,Missed,,,,,,,,,,,,,,,,,,,
188,PT11M06.00S,2021-10-25T02:10:27.8Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,32,25,2021-10-25T02:10:29Z,1880000,,,0,,X. Tillman REBOUND (Off:1 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,187.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
189,PT11M06.00S,2021-10-25T02:10:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,94.40999984741211,50.0,1610612763,32,25,2021-10-25T02:10:27Z,1890000,0.0,0.0,1,right,MISS X. Tillman tip Layup,[1630214],1610612763.0,MEM,tip,,,Tillman,X. Tillman,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
190,PT11M06.00S,2021-10-25T02:10:28.0Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,32,25,2021-10-25T02:10:28Z,1900000,,,0,,X. Tillman REBOUND (Off:2 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,189.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
191,PT11M03.00S,2021-10-25T02:10:30.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,69.69448094612352,26.225490196078425,1610612763,32,28,2021-10-25T02:10:35Z,1910000,-119.0,232.0,1,right,J. Jackson Jr. 26' 3PT  (5 PTS) (X. Tillman 1 AST),"[1628991, 1630214]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.1,Made,,,,,5.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,
193,PT10M51.00S,2021-10-25T02:10:42.4Z,2,REGULAR,2pt,Jump Shot,[],2544,24.753613666228645,73.77450980392157,1610612747,32,28,2021-10-25T02:10:47Z,1930000,-119.0,180.0,1,left,MISS L. James 21' step back Shot,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,21.59,Missed,,,,,,,,,,,,,,,,,,,
194,PT10M49.00S,2021-10-25T02:10:44.4Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,32,28,2021-10-25T02:10:47Z,1940000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
195,PT10M49.00S,2021-10-25T02:10:48.5Z,2,REGULAR,turnover,discontinued dribble,[],1629001,,,1610612763,32,28,2021-10-25T02:10:58Z,1950000,,,0,,D. Melton discontinued dribble TURNOVER (1 TO),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,201246.0,1.0,,,,,,,
196,PT10M34.00S,2021-10-25T02:11:23.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2730,7.013797634691201,52.94117647058824,1610612747,34,28,2021-10-25T02:12:01Z,1960000,-15.0,13.0,1,left,D. Howard Layup (2 PTS) (R. Westbrook 6 AST),"[2730, 201566]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,1.99,Made,,,,,2.0,R. Westbrook,201566.0,6.0,,,,,,,,,,,
198,PT10M34.00S,2021-10-25T02:11:32.2Z,2,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612747,34,28,2021-10-25T02:11:42Z,1980000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Howard 1 FT),"[1628991, 2730]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1627961.0,,1.0,0.0,Howard,2730.0,,,
200,PT10M34.00S,2021-10-25T02:11:57.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],2730,,,1610612747,34,28,2021-10-25T02:13:52Z,2000000,,,0,,MISS D. Howard Free Throw 1 of 1,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
201,PT10M34.00S,2021-10-25T02:11:57.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,34,28,2021-10-25T02:13:52Z,2010000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
202,PT10M34.00S,2021-10-25T02:12:23.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,34,28,2021-10-25T02:12:39Z,2020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M21.00S,2021-10-25T02:12:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,93.2161629434954,54.16666666666667,1610612763,34,28,2021-10-25T02:12:36Z,2030000,21.0,11.0,1,right,MISS D. Melton driving Layup,[1629001],1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
204,PT10M19.00S,2021-10-25T02:12:34.3Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,34,28,2021-10-25T02:12:36Z,2040000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,203.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
205,PT10M10.00S,2021-10-25T02:12:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2730,8.722076215505908,52.69607843137255,1610612747,36,28,2021-10-25T02:12:46Z,2050000,-13.0,29.0,1,left,D. Howard Layup (4 PTS) (A. Reaves 2 AST),"[2730, 1630559]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,3.24,Made,,,,,4.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,
207,PT09M44.00S,2021-10-25T02:13:09.3Z,2,REGULAR,3pt,Jump Shot,[],1630214,72.05978975032852,80.14705882352942,1610612763,36,28,2021-10-25T02:13:13Z,2070000,151.0,210.0,1,right,MISS X. Tillman 25' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
208,PT09M41.00S,2021-10-25T02:13:12.3Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,36,28,2021-10-25T02:13:13Z,2080000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
209,PT09M35.00S,2021-10-25T02:13:18.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],2544,26.19908015768725,87.74509803921569,1610612747,39,28,2021-10-25T02:13:31Z,2090000,-189.0,194.0,1,left,L. James 27' 3PT running (6 PTS) (R. Westbrook 7 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,27.05,Made,,,,,6.0,R. Westbrook,201566.0,7.0,,,,,,,,,,,
211,PT09M25.00S,2021-10-25T02:13:32.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,39,28,2021-10-25T02:13:32Z,2110000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M25.00S,2021-10-25T02:15:59.4Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,39,28,2021-10-25T02:16:18Z,2120000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M25.00S,2021-10-25T02:15:59.4Z,2,REGULAR,substitution,in,[],203500,,,1610612763,39,28,2021-10-25T02:16:18Z,2130000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M07.00S,2021-10-25T02:16:40.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,87.17148488830486,34.55882352941177,1610612763,39,30,2021-10-25T02:16:45Z,2140000,-77.0,68.0,1,right,X. Tillman 10' floating Jump Shot (5 PTS) (D. Melton 2 AST),"[1630214, 1629001]",1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,10.29,Made,,,,,5.0,D. Melton,1629001.0,2.0,,,,,,,,,,,
216,PT08M52.00S,2021-10-25T02:16:58.5Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,39,30,2021-10-25T02:17:03Z,2160000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,201246.0,2.0,,,,,,,
217,PT08M26.00S,2021-10-25T02:17:25.5Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612763,39,30,2021-10-25T02:17:29Z,2170000,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 2546]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,2.0,,,,,Anthony,2546.0,
218,PT08M26.00S,2021-10-25T02:17:25.5Z,2,REGULAR,steal,,[],2546,,,1610612747,39,30,2021-10-25T02:17:27Z,2180000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M22.00S,2021-10-25T02:17:29.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,7.276609724047319,47.549019607843135,1610612747,41,30,2021-10-25T02:17:39Z,2190000,12.0,16.0,1,left,A. Reaves running Layup (2 PTS) (R. Westbrook 8 AST),"[1630559, 201566]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,2.01,Made,,,,,2.0,R. Westbrook,201566.0,8.0,,,,,,,,,,,
221,PT08M09.00S,2021-10-25T02:17:42.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,92.42772667542707,49.754901960784316,1610612763,41,32,2021-10-25T02:17:47Z,2210000,-1.0,19.0,1,right,S. Adams driving DUNK (6 PTS),[203500],1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,1.87,Made,,,,,6.0,,,,,,,,,,,,,,
222,PT07M53.00S,2021-10-25T02:17:58.5Z,2,REGULAR,2pt,Jump Shot,[],201566,6.356767411300922,68.87254901960785,1610612747,41,32,2021-10-25T02:18:03Z,2220000,-94.0,7.0,1,left,MISS R. Westbrook 9' step back Shot,[201566],1610612747.0,LAL,step back,,,Westbrook,R. Westbrook,,,,,9.47,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M49.00S,2021-10-25T02:18:02.5Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,41,32,2021-10-25T02:18:03Z,2230000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,222.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
224,PT07M46.00S,2021-10-25T02:18:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,92.0335085413929,52.205882352941174,1610612763,41,34,2021-10-25T02:18:12Z,2240000,11.0,22.0,1,right,T. Jones driving Layup (2 PTS),[1626145],1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,2.5,Made,,,,,2.0,,,,,,,,,,,,,,
225,PT07M22.00S,2021-10-25T02:18:29.3Z,2,REGULAR,3pt,Jump Shot,[],1630559,4.77989487516426,96.56862745098039,1610612747,41,34,2021-10-25T02:18:34Z,2250000,-233.0,-8.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M21.00S,2021-10-25T02:18:30.3Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,41,34,2021-10-25T02:18:34Z,2260000,,,0,,X. Tillman REBOUND (Off:2 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,225.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
227,PT07M21.00S,2021-10-25T02:18:34.2Z,2,REGULAR,foul,personal,[],201566,,,1610612763,41,34,2021-10-25T02:19:02Z,2270000,,,0,,R. Westbrook take personal FOUL (1 PF),"[201566, 1629001]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,201246.0,,1.0,0.0,Melton,1629001.0,,,
229,PT07M21.00S,2021-10-25T02:18:43.0Z,2,REGULAR,substitution,out,[],201566,,,1610612763,41,34,2021-10-25T02:19:01Z,2290000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M21.00S,2021-10-25T02:18:43.0Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,41,34,2021-10-25T02:19:01Z,2300000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M21.00S,2021-10-25T02:18:43.0Z,2,REGULAR,substitution,in,[],1628370,,,1610612763,41,34,2021-10-25T02:19:01Z,2310000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M21.00S,2021-10-25T02:18:43.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,41,34,2021-10-25T02:19:01Z,2320000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M08.00S,2021-10-25T02:19:06.3Z,2,REGULAR,2pt,Jump Shot,[],1629001,71.40275952693824,49.50980392156863,1610612763,41,34,2021-10-25T02:19:11Z,2330000,-2.0,216.0,1,right,MISS D. Melton 21' Jump Shot,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,21.63,Missed,,,,,,,,,,,,,,,,,,,
234,PT07M08.00S,2021-10-25T02:19:06.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,41,34,2021-10-25T02:19:11Z,2340000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,
235,PT07M08.00S,2021-10-25T02:19:11.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,41,34,2021-10-25T02:19:11Z,2350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M03.00S,2021-10-25T02:19:21.6Z,2,REGULAR,3pt,Jump Shot,[],1628370,24.096583442838366,86.76470588235294,1610612747,44,34,2021-10-25T02:19:25Z,2360000,-184.0,174.0,1,left,M. Monk 25' 3PT  (5 PTS) (L. James 2 AST),"[1628370, 2544]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,25.31,Made,,,,,5.0,L. James,2544.0,2.0,,,,,,,,,,,
238,PT07M03.00S,2021-10-25T02:19:26.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,44,34,2021-10-25T02:19:26Z,2380000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M03.00S,2021-10-25T02:22:10.0Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,44,34,2021-10-25T02:22:21Z,2390000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M03.00S,2021-10-25T02:22:10.0Z,2,REGULAR,substitution,in,[],203937,,,1610612763,44,34,2021-10-25T02:22:21Z,2400000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M39.00S,2021-10-25T02:22:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630214,68.24901445466492,67.15686274509804,1610612763,44,34,2021-10-25T02:22:42Z,2410000,86.0,246.0,1,right,MISS X. Tillman 26' 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2021-10-25T02:22:41.6Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,44,34,2021-10-25T02:22:42Z,2420000,,,0,,X. Tillman REBOUND (Off:3 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,241.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
243,PT06M35.00S,2021-10-25T02:22:44.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203500,89.4053876478318,67.8921568627451,1610612763,44,34,2021-10-25T02:22:51Z,2430000,89.0,47.0,1,right,MISS S. Adams 10' floating Shot - blocked,"[203500, 2544]",1610612763.0,MEM,floating,,,Adams,S. Adams,,,,,10.11,Missed,,,,,,,,,James,2544.0,,,,,,,,,
244,PT06M35.00S,2021-10-25T02:22:44.2Z,2,REGULAR,block,,[],2544,,,1610612763,44,34,2021-10-25T02:22:47Z,2440000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M35.00S,2021-10-25T02:22:44.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,44,34,2021-10-25T02:22:51Z,2450000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,
246,PT06M35.00S,2021-10-25T02:22:49.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,44,34,2021-10-25T02:22:49Z,2460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M27.00S,2021-10-25T02:25:06.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,91.11366622864652,50.73529411764706,1610612763,44,36,2021-10-25T02:28:02Z,2470000,4.0,31.0,1,right,D. Bane driving finger roll Layup (5 PTS) (S. Adams 2 AST),"[1630217, 203500]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,3.12,Made,,,,,5.0,S. Adams,203500.0,2.0,,,,,,,,,,,
412,PT06M23.00S,2021-10-25T02:25:07.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,44,36,2021-10-25T03:01:02Z,2507187,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M23.00S,2021-10-25T02:25:08.0Z,2,REGULAR,substitution,out,[],2730,,,1610612747,44,36,2021-10-25T02:38:55Z,2508125,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M23.00S,2021-10-25T02:25:08.0Z,2,REGULAR,substitution,in,[],203076,,,1610612747,44,36,2021-10-25T02:38:55Z,2509062,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M06.00S,2021-10-25T02:25:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.276609724047319,54.65686274509804,1610612747,44,36,2021-10-25T02:25:22Z,2510000,-23.0,16.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,,
252,PT06M01.00S,2021-10-25T02:25:13.4Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,44,36,2021-10-25T02:25:13Z,2520000,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,251.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
253,PT06M01.00S,2021-10-25T02:25:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612747,46,36,2021-10-25T02:25:13Z,2530000,0.0,0.0,1,left,A. Davis tip Layup (12 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Made,,,,,12.0,,,,,,,,,,,,,,
254,PT05M44.00S,2021-10-25T02:25:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,91.63929040735874,52.205882352941174,1610612763,46,36,2021-10-25T02:25:53Z,2540000,11.0,26.0,1,right,MISS K. Anderson driving Layup,[203937],1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,,
255,PT05M43.00S,2021-10-25T02:25:32.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,46,36,2021-10-25T02:25:32Z,2550000,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,254.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
257,PT05M41.00S,2021-10-25T02:25:39.1Z,2,REGULAR,turnover,bad pass,[],203076,,,1610612747,46,36,2021-10-25T02:25:57Z,2570000,,,0,,A. Davis bad pass TURNOVER (3 TO),"[203076, 1630214]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,3.0,,,,,Tillman,1630214.0,
258,PT05M41.00S,2021-10-25T02:25:39.1Z,2,REGULAR,steal,,[],1630214,,,1610612763,46,36,2021-10-25T02:25:41Z,2580000,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M41.00S,2021-10-25T02:25:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1626145,93.2161629434954,47.549019607843135,1610612763,46,38,2021-10-25T02:26:04Z,2590000,-12.0,11.0,1,right,T. Jones driving Layup (4 PTS),[1626145],1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,1.67,Made,,,,,4.0,,,,,,,,,,,,,,
260,PT05M41.00S,2021-10-25T02:25:46.8Z,2,REGULAR,violation,defensive goaltending,[],2544,,,1610612763,46,38,2021-10-25T02:26:04Z,2600000,,,0,,L. James defensive goaltending VIOLATION,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,1627961.0,,,,,,,,
261,PT05M23.00S,2021-10-25T02:26:14.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,46,38,2021-10-25T02:26:14Z,2610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M23.00S,2021-10-25T02:26:15.8Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,46,38,2021-10-25T02:26:26Z,2620000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M23.00S,2021-10-25T02:26:15.8Z,2,REGULAR,substitution,out,[],1630214,,,1610612747,46,38,2021-10-25T02:26:26Z,2630000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M23.00S,2021-10-25T02:26:15.8Z,2,REGULAR,substitution,out,[],1626145,,,1610612747,46,38,2021-10-25T02:26:26Z,2640000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M23.00S,2021-10-25T02:26:15.8Z,2,REGULAR,substitution,in,[],201566,,,1610612747,46,38,2021-10-25T02:26:26Z,2650000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M23.00S,2021-10-25T02:26:15.8Z,2,REGULAR,substitution,in,[],1629634,,,1610612747,46,38,2021-10-25T02:26:26Z,2660000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
