actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
178,PT00M00.00S,2022-01-20T04:10:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.50788436268068,55.14705882352941,1610612747,32,23,2022-01-20T04:49:33Z,1750000,26.0,27.0,1,right,MISS L. James driving Layup - blocked,"[2544, 1627734]",1610612747.0,LAL,driving,,,James,L. James,,,,,,,3.75,Missed,,,,,,,,,,,,,Sabonis,1627734.0,,,
179,PT00M00.00S,2022-01-20T04:10:10.1Z,1,REGULAR,block,,[],1627734,,,1610612747,32,23,2022-01-20T04:10:12Z,1760000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M00.00S,2022-01-20T04:10:10.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,32,23,2022-01-20T04:10:14Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,178.0,,,,,,,,,,,,
181,PT00M00.00S,2022-01-20T04:10:14.6Z,1,REGULAR,period,end,[],0,,,1610612747,32,23,2022-01-20T04:10:14Z,1780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-01-20T04:12:55.5Z,2,REGULAR,period,start,[],0,,,1610612754,32,23,2022-01-20T04:12:57Z,1790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M36.00S,2022-01-20T04:13:19.1Z,2,REGULAR,3pt,Jump Shot,[],1629052,24.096583442838366,89.4607843137255,1610612754,32,23,2022-01-20T04:13:25Z,1800000,-197.0,174.0,1,left,MISS O. Brissett 26' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,26.31,Missed,,,,,,,,,,,,,,,,,
187,PT11M32.00S,2022-01-20T04:13:23.1Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612747,32,23,2022-01-20T04:13:25Z,1810000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,
188,PT11M19.00S,2022-01-20T04:13:34.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.74178712220763,49.01960784313726,1610612747,34,23,2022-01-20T04:13:38Z,1820000,-5.0,6.0,1,right,L. James driving Layup (12 PTS) (T. Horton-Tucker 1 AST),"[2544, 1629659]",1610612747.0,LAL,driving,,,James,L. James,,,,,,,0.8,Made,12.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,,,
190,PT11M10.00S,2022-01-20T04:13:43.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,19.760183968462556,53.67647058823529,1610612754,34,23,2022-01-20T04:13:49Z,1840000,-18.0,133.0,1,left,MISS C. Duarte 13' pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,,,13.45,Missed,,,,,,,,,,,,,,,,,
191,PT11M07.00S,2022-01-20T04:13:46.9Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,34,23,2022-01-20T04:13:49Z,1850000,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,190.0,6.0,6.0,0.0,,,,,,,,,
192,PT11M03.00S,2022-01-20T04:13:52.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,69.4316688567674,30.882352941176478,1610612747,37,23,2022-01-20T04:13:58Z,1860000,-96.0,235.0,1,right,M. Monk 25' 3PT running pullup (6 PTS) (L. James 4 AST),"[1628370, 2544]",1610612747.0,LAL,running pullup,,,Monk,M. Monk,,,,,,,25.35,Made,6.0,L. James,2544.0,4.0,,,,,,,,,,,,,
194,PT10M37.00S,2022-01-20T04:14:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.145203679369246,50.245098039215684,1610612754,37,23,2022-01-20T04:16:16Z,1880000,-1.0,15.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,,,1.47,Missed,,,,,,,,,,,,,,,,,
195,PT10M34.00S,2022-01-20T04:14:20.3Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,37,23,2022-01-20T04:14:20Z,1890000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,194.0,4.0,3.0,1.0,,,,,,,,,
198,PT10M32.00S,2022-01-20T04:14:22.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627734,6.093955321944804,50.98039215686275,1610612754,37,25,2022-01-20T04:14:28Z,1920000,-5.0,5.0,1,left,D. Sabonis putback DUNK (6 PTS),[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,,,0.69,Made,6.0,,,,,,,,,,,,,,,,
199,PT10M12.00S,2022-01-20T04:14:42.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,80.99540078843627,39.950980392156865,1610612747,39,25,2022-01-20T04:14:46Z,1930000,-50.0,126.0,1,right,T. Horton-Tucker 13' fadeaway Jump Shot (7 PTS) (A. Reaves 2 AST),"[1629659, 1630559]",1610612747.0,LAL,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,,,13.57,Made,7.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,
201,PT09M58.00S,2022-01-20T04:14:55.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,10.82457293035479,48.529411764705884,1610612754,39,27,2022-01-20T04:15:07Z,1950000,7.0,49.0,1,left,J. Lamb floating Jump Shot (2 PTS) (D. Sabonis 4 AST),"[203087, 1627734]",1610612754.0,IND,floating,,,Lamb,J. Lamb,,,,,,,4.99,Made,2.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,
203,PT09M36.00S,2022-01-20T04:15:18.2Z,2,REGULAR,3pt,Jump Shot,[],1629659,70.61432325886992,75.0,1610612747,39,27,2022-01-20T04:15:22Z,1970000,125.0,224.0,1,right,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,25.63,Missed,,,,,,,,,,,,,,,,,
204,PT09M33.00S,2022-01-20T04:15:21.2Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,39,27,2022-01-20T04:15:22Z,1980000,,,0,,C. Duarte REBOUND (Off:3 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,203.0,4.0,1.0,3.0,,,,,,,,,
205,PT09M25.00S,2022-01-20T04:15:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,7.408015768725363,48.0392156862745,1610612754,39,29,2022-01-20T04:19:18Z,1990000,10.0,17.0,1,left,O. Brissett cutting Layup (2 PTS) (C. Duarte 2 AST),"[1629052, 1630537]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,,,1.97,Made,2.0,C. Duarte,1630537.0,2.0,,,,,,,,,,,,,
207,PT09M12.00S,2022-01-20T04:15:44.9Z,2,REGULAR,turnover,traveling,[],1629659,,,1610612747,39,29,2022-01-20T04:15:51Z,2010000,,,0,,T. Horton-Tucker traveling TURNOVER (1 TO),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,1204.0,1.0,,,,,,,,,,,,,,,,,,,
208,PT09M12.00S,2022-01-20T04:15:50.2Z,2,REGULAR,substitution,out,[],1630537,,,1610612754,39,29,2022-01-20T04:16:01Z,2020000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M12.00S,2022-01-20T04:15:50.2Z,2,REGULAR,substitution,out,[],202362,,,1610612754,39,29,2022-01-20T04:16:01Z,2030000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M12.00S,2022-01-20T04:15:50.2Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,39,29,2022-01-20T04:16:01Z,2040000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M12.00S,2022-01-20T04:15:50.2Z,2,REGULAR,substitution,out,[],203087,,,1610612754,39,29,2022-01-20T04:16:01Z,2050000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M12.00S,2022-01-20T04:15:50.2Z,2,REGULAR,substitution,in,[],203200,,,1610612754,39,29,2022-01-20T04:16:01Z,2060000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M12.00S,2022-01-20T04:15:50.2Z,2,REGULAR,substitution,in,[],1628470,,,1610612754,39,29,2022-01-20T04:16:01Z,2070000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M12.00S,2022-01-20T04:15:50.2Z,2,REGULAR,substitution,in,[],1627763,,,1610612754,39,29,2022-01-20T04:16:01Z,2080000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M12.00S,2022-01-20T04:15:50.2Z,2,REGULAR,substitution,in,[],1627747,,,1610612754,39,29,2022-01-20T04:16:01Z,2090000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M05.00S,2022-01-20T04:16:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,6.619579500657039,50.49019607843137,1610612754,39,29,2022-01-20T04:21:15Z,2100000,-2.0,10.0,1,left,MISS D. Sabonis driving Layup - blocked,"[1627734, 2546]",1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,,,1.0,Missed,,,,,,,,,,,,,Anthony,2546.0,,,
219,PT09M05.00S,2022-01-20T04:16:14.9Z,2,REGULAR,block,,[],2546,,,1610612754,39,29,2022-01-20T04:27:33Z,2105000,,,0,,C. Anthony BLOCK (1 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M04.00S,2022-01-20T04:16:15.9Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,39,29,2022-01-20T04:21:15Z,2110000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,216.0,5.0,3.0,2.0,,,,,,,,,
218,PT09M02.00S,2022-01-20T04:16:22.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,7.802233902759525,51.22549019607843,1610612754,39,31,2022-01-20T04:21:26Z,2120000,-6.0,21.0,1,left,D. Sabonis putback DUNK (8 PTS),[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,,,2.17,Made,8.0,,,,,,,,,,,,,,,,
220,PT08M48.00S,2022-01-20T04:16:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.37647831800263,50.49019607843137,1610612747,41,31,2022-01-20T04:22:19Z,2130000,2.0,29.0,1,right,L. James driving Layup (14 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,,,2.87,Made,14.0,,,,,,,,,,,,,,,,
221,PT08M38.00S,2022-01-20T04:16:47.3Z,2,REGULAR,foul,personal,[],2546,,,1610612754,41,31,2022-01-20T04:16:56Z,2140000,,,0,,C. Anthony personal FOUL (1 PF),"[2546, 1627734]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1146.0,,,,,,,,,,,,1.0,0.0,Sabonis,1627734.0,,,,,
223,PT08M38.00S,2022-01-20T04:16:54.3Z,2,REGULAR,substitution,out,[],2544,,,1610612754,41,31,2022-01-20T04:17:00Z,2160000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M38.00S,2022-01-20T04:16:54.3Z,2,REGULAR,substitution,in,[],1626169,,,1610612754,41,31,2022-01-20T04:17:00Z,2170000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M31.00S,2022-01-20T04:17:14.1Z,2,REGULAR,2pt,Jump Shot,[],1627763,23.702365308804204,73.2843137254902,1610612754,41,31,2022-01-20T04:24:40Z,2180000,-116.0,170.0,1,left,MISS M. Brogdon 20' pullup Shot,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,20.63,Missed,,,,,,,,,,,,,,,,,
226,PT08M28.00S,2022-01-20T04:17:17.1Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,41,31,2022-01-20T04:17:22Z,2190000,,,0,,C. Anthony REBOUND (Off:1 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,,
227,PT08M09.00S,2022-01-20T04:17:35.7Z,2,REGULAR,3pt,Jump Shot,[],1629659,94.92444152431011,3.4313725490196134,1610612747,44,31,2022-01-20T04:17:39Z,2200000,-233.0,-5.0,1,right,T. Horton-Tucker 3PT step back (10 PTS),[1629659],1610612747.0,LAL,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,,,23.28,Made,10.0,,,,,,,,,,,,,,,,
228,PT07M58.00S,2022-01-20T04:17:50.5Z,2,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612754,44,31,2022-01-20T04:17:55Z,2210000,,,0,,T. Craig lost ball out-of-bounds TURNOVER (1 TO),[1628470],1610612754.0,IND,lost ball,,,Craig,T. Craig,,,,,201638.0,1.0,,,,,,,,,,,,,,,,,,,
229,PT07M41.00S,2022-01-20T04:18:12.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2546,88.74835742444152,60.78431372549019,1610612747,44,31,2022-01-20T04:18:17Z,2220000,54.0,53.0,1,right,MISS C. Anthony 7' fadeaway Shot,[2546],1610612747.0,LAL,fadeaway,,,Anthony,C. Anthony,,,,,,,7.58,Missed,,,,,,,,,,,,,,,,,
230,PT07M36.00S,2022-01-20T04:18:17.3Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612754,44,31,2022-01-20T04:18:17Z,2230000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,
231,PT07M30.00S,2022-01-20T04:18:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,5.962549277266746,50.49019607843137,1610612754,44,31,2022-01-20T04:18:26Z,2240000,-2.0,4.0,1,left,MISS C. LeVert running Layup,[1627747],1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,,,0.43,Missed,,,,,,,,,,,,,,,,,
232,PT07M28.00S,2022-01-20T04:18:23.8Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,44,31,2022-01-20T04:18:26Z,2250000,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,,
233,PT07M23.00S,2022-01-20T04:18:33.0Z,2,REGULAR,foul,personal,[],1627747,,,1610612747,44,31,2022-01-20T04:18:40Z,2260000,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 1630559]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,201638.0,,,,,,,,,,,,2.0,0.0,Reaves,1630559.0,,,,,
235,PT07M23.00S,2022-01-20T04:18:42.2Z,2,REGULAR,substitution,out,[],2546,,,1610612747,44,31,2022-01-20T04:18:46Z,2280000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M23.00S,2022-01-20T04:18:42.2Z,2,REGULAR,substitution,in,[],2772,,,1610612747,44,31,2022-01-20T04:18:46Z,2290000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M23.00S,2022-01-20T04:18:55.6Z,2,REGULAR,substitution,out,[],1627734,,,1610612747,44,31,2022-01-20T04:18:58Z,2300000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M23.00S,2022-01-20T04:18:55.6Z,2,REGULAR,substitution,in,[],1630543,,,1610612747,44,31,2022-01-20T04:18:58Z,2310000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M17.00S,2022-01-20T04:19:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,90.71944809461235,49.50980392156863,1610612747,44,31,2022-01-20T04:27:21Z,2320000,-2.0,35.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 1630543]",1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,,,3.48,Missed,,,,,,,,,,,,,Jackson,1630543.0,,,
240,PT07M17.00S,2022-01-20T04:19:11.3Z,2,REGULAR,block,,[],1630543,,,1610612747,44,31,2022-01-20T04:19:14Z,2330000,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M14.00S,2022-01-20T04:19:14.3Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612754,44,31,2022-01-20T04:19:15Z,2340000,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,239.0,4.0,4.0,0.0,,,,,,,,,
242,PT07M04.00S,2022-01-20T04:19:27.2Z,2,REGULAR,foul,offensive,[],1627747,,,1610612754,44,31,2022-01-20T06:04:50Z,2350000,,,0,,C. LeVert offensive FOUL (3 PF),"[1627747, 1630559]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,201638.0,,,,,,,,,,,,3.0,0.0,Reaves,1630559.0,,,,,
244,PT07M04.00S,2022-01-20T04:19:27.2Z,2,REGULAR,turnover,offensive foul,[],1627747,,,1610612754,44,31,2022-01-20T04:19:39Z,2370000,,,0,,C. LeVert offensive foul TURNOVER (2 TO),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,1204.0,2.0,,,,,,,,,,,,,,,,,,,
245,PT07M04.00S,2022-01-20T04:19:48.8Z,2,REGULAR,substitution,out,[],1629659,,,1610612747,44,31,2022-01-20T04:19:55Z,2380000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M04.00S,2022-01-20T04:19:48.8Z,2,REGULAR,substitution,out,[],1627747,,,1610612747,44,31,2022-01-20T04:19:55Z,2390000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M04.00S,2022-01-20T04:19:48.8Z,2,REGULAR,substitution,in,[],202340,,,1610612747,44,31,2022-01-20T04:19:55Z,2400000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M04.00S,2022-01-20T04:19:48.8Z,2,REGULAR,substitution,in,[],1630537,,,1610612747,44,31,2022-01-20T04:19:55Z,2410000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M04.00S,2022-01-20T04:19:48.8Z,2,REGULAR,substitution,out,[],1628370,,,1610612747,44,31,2022-01-20T04:20:10Z,2420000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M04.00S,2022-01-20T04:19:48.8Z,2,REGULAR,substitution,in,[],201566,,,1610612747,44,31,2022-01-20T04:20:10Z,2430000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M47.00S,2022-01-20T04:20:33.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,75.607752956636,14.705882352941174,1610612747,44,31,2022-01-20T04:20:38Z,2440000,-176.0,177.0,1,right,MISS A. Reaves 24' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,24.98,Missed,,,,,,,,,,,,,,,,,
252,PT06M44.00S,2022-01-20T04:20:36.7Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,44,31,2022-01-20T04:20:38Z,2450000,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,251.0,1.0,1.0,0.0,,,,,,,,,
253,PT06M27.00S,2022-01-20T04:20:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.013797634691201,52.205882352941174,1610612754,44,33,2022-01-20T04:30:20Z,2460000,-11.0,13.0,1,left,M. Brogdon driving finger roll Layup (6 PTS),[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,,,1.73,Made,6.0,,,,,,,,,,,,,,,,
254,PT06M13.00S,2022-01-20T04:21:06.7Z,2,REGULAR,3pt,Jump Shot,[],201566,87.0400788436268,96.56862745098039,1610612747,47,33,2022-01-20T04:30:41Z,2470000,233.0,69.0,1,right,R. Westbrook 24' 3PT pullup (9 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,,,24.29,Made,9.0,,,,,,,,,,,,,,,,
255,PT05M56.00S,2022-01-20T04:21:24.2Z,2,REGULAR,turnover,bad pass,[],1630537,,,1610612754,47,33,2022-01-20T04:21:28Z,2480000,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 201566]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,1.0,,,,,,,,,,,,,,,,,Westbrook,201566.0,
256,PT05M56.00S,2022-01-20T04:21:24.2Z,2,REGULAR,steal,,[],201566,,,1610612747,47,33,2022-01-20T04:21:26Z,2490000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M56.00S,2022-01-20T04:21:28.0Z,2,REGULAR,foul,personal,[],203200,,,1610612747,47,33,2022-01-20T04:21:35Z,2500000,,,0,,J. Holiday take personal FOUL (1 PF),"[203200, 201566]",1610612754.0,IND,take,,,Holiday,J. Holiday,,,,,1204.0,,,,,,,,,,,,1.0,0.0,Westbrook,201566.0,,,,,
259,PT05M56.00S,2022-01-20T04:21:39.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,47,33,2022-01-20T04:21:39Z,2520000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M42.00S,2022-01-20T04:24:53.5Z,2,REGULAR,foul,offensive,[],201566,,,1610612747,47,33,2022-01-20T04:28:13Z,2530000,,,0,,R. Westbrook offensive FOUL (1 PF),"[201566, 1628470]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,1146.0,,,,,,,,,,,,1.0,0.0,Craig,1628470.0,,,,,
265,PT05M42.00S,2022-01-20T04:24:53.5Z,2,REGULAR,turnover,offensive foul,[],201566,,,1610612747,47,33,2022-01-20T04:24:53Z,2550000,,,0,,R. Westbrook offensive foul TURNOVER (1 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,1146.0,1.0,,,,,,,,,,,,,,,,,,,
263,PT05M42.00S,2022-01-20T04:26:40.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,47,33,2022-01-20T04:24:53Z,2560000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M42.00S,2022-01-20T04:26:43.2Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612754,47,33,2022-01-20T04:24:53Z,2570000,,,0,,,[],1610612754.0,IND,overturned,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Corrected to Offensive Foul on R. Westbrook
266,PT05M42.00S,2022-01-20T04:28:50.3Z,2,REGULAR,substitution,out,[],1630559,,,1610612754,47,33,2022-01-20T04:28:53Z,2580000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M42.00S,2022-01-20T04:28:50.3Z,2,REGULAR,substitution,in,[],2544,,,1610612754,47,33,2022-01-20T04:28:53Z,2590000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M30.00S,2022-01-20T04:29:27.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630537,9.904730617608408,95.83333333333333,1610612754,47,33,2022-01-20T04:29:32Z,2600000,-229.0,41.0,1,left,MISS C. Duarte 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,23.28,Missed,,,,,,,,,,,,,,,,,
269,PT05M27.00S,2022-01-20T04:29:30.9Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612754,47,33,2022-01-20T04:29:32Z,2610000,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,268.0,3.0,2.0,1.0,,,,,,,,,
270,PT05M25.00S,2022-01-20T04:29:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628470,4.385676741130098,51.96078431372549,1610612754,47,33,2022-01-20T04:29:36Z,2620000,-10.0,-11.0,1,left,MISS T. Craig tip Layup,[1628470],1610612754.0,IND,tip,,,Craig,T. Craig,,,,,,,1.5,Missed,,,,,,,,,,,,,,,,,
