actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
186,PT10M35.00S,2021-10-23T02:48:41.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,29,26,2021-10-23T02:48:41Z,1860000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M35.00S,2021-10-23T02:49:30.3Z,2,REGULAR,freethrow,1 of 3,[],203109,,,1610612756,29,27,2021-10-23T02:52:54Z,1870000,,,0,,J. Crowder flagrant Free Throw 1 of 3 (7 PTS),[203109],1610612756.0,PHX,flagrant,,,Crowder,J. Crowder,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
188,PT10M35.00S,2021-10-23T02:49:30.3Z,2,REGULAR,freethrow,2 of 3,[],203109,,,1610612756,29,28,2021-10-23T02:52:54Z,1880000,,,0,,J. Crowder flagrant Free Throw 2 of 3 (8 PTS),[203109],1610612756.0,PHX,flagrant,,,Crowder,J. Crowder,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
189,PT10M35.00S,2021-10-23T02:49:30.3Z,2,REGULAR,freethrow,3 of 3,[],203109,,,1610612756,29,28,2021-10-23T02:52:54Z,1890000,,,0,,MISS J. Crowder flagrant Free Throw 3 of 3,[203109],1610612756.0,PHX,flagrant,,,Crowder,J. Crowder,,,,,,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M35.00S,2021-10-23T02:49:30.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,29,28,2021-10-23T02:52:54Z,1900000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,
191,PT10M30.00S,2021-10-23T02:50:16.4Z,2,REGULAR,foul,personal,[],202340,,,1610612756,29,28,2021-10-23T02:50:34Z,1910000,,,0,,A. Bradley personal FOUL (1 PF),"[202340, 203109]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Crowder,203109.0,,,
193,PT10M23.00S,2021-10-23T02:50:39.1Z,2,REGULAR,3pt,Jump Shot,[],203109,66.67214191852825,46.81372549019608,1610612756,29,28,2021-10-23T02:52:54Z,1930000,-16.0,261.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
194,PT10M19.00S,2021-10-23T02:50:43.1Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,29,28,2021-10-23T02:50:45Z,1940000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
195,PT10M08.00S,2021-10-23T02:50:53.7Z,2,REGULAR,2pt,Jump Shot,[],2544,9.904730617608408,71.07843137254902,1610612747,31,28,2021-10-23T02:50:57Z,1950000,-105.0,41.0,1,left,L. James 11' step back Jump Shot (11 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,11.29,Made,,,,,,,11.0,,,,,,,,,,,,
196,PT10M04.00S,2021-10-23T02:50:58.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,92.95335085413929,49.26470588235294,1610612756,31,30,2021-10-23T03:19:57Z,1960000,-4.0,14.0,1,right,J. McGee running DUNK (3 PTS) (C. Paul 6 AST),"[201580, 101108]",1610612756.0,PHX,running,,,McGee,J. McGee,,,,,1.42,Made,,,,,,,3.0,C. Paul,101108.0,6.0,,,,,,,,,
198,PT09M48.00S,2021-10-23T02:51:14.3Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612747,31,30,2021-10-23T02:51:20Z,1980000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 101108]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,2.0,,,,,Paul,101108.0,
199,PT09M48.00S,2021-10-23T02:51:14.3Z,2,REGULAR,steal,,[],101108,,,1610612756,31,30,2021-10-23T02:51:16Z,1990000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M40.00S,2021-10-23T02:51:23.8Z,2,REGULAR,foul,personal,['2freethrow'],2730,,,1610612756,31,30,2021-10-23T02:51:31Z,2000000,,,0,,D. Howard shooting personal FOUL (1 PF) (McGee 2 FT),"[2730, 201580]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,,,,203593.0,,1.0,0.0,McGee,201580.0,,,
202,PT09M40.00S,2021-10-23T02:52:03.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201580,,,1610612756,31,30,2021-10-23T02:52:23Z,2020000,,,0,,MISS J. McGee Free Throw 1 of 2,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
203,PT09M40.00S,2021-10-23T02:52:03.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,31,30,2021-10-23T02:52:23Z,2030000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,,
204,PT09M40.00S,2021-10-23T02:52:05.1Z,2,REGULAR,substitution,out,[],201566,,,1610612756,31,30,2021-10-23T02:52:08Z,2040000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M40.00S,2021-10-23T02:52:05.1Z,2,REGULAR,substitution,in,[],1628370,,,1610612756,31,30,2021-10-23T02:52:08Z,2050000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M40.00S,2021-10-23T02:52:03.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201580,,,1610612756,31,30,2021-10-23T02:52:23Z,2060000,,,0,,MISS J. McGee Free Throw 2 of 2,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
207,PT09M38.00S,2021-10-23T02:52:05.3Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,31,30,2021-10-23T02:52:23Z,2070000,,,0,,D. Howard REBOUND (Off:0 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
208,PT09M26.00S,2021-10-23T02:52:34.0Z,2,REGULAR,2pt,Jump Shot,[],2546,17.526281208935615,25.24509803921569,1610612747,31,30,2021-10-23T02:52:39Z,2080000,124.0,112.0,1,left,MISS C. Anthony 16' pullup Shot,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,16.71,Missed,,,,,,,,,,,,,,,,,,,
209,PT09M22.00S,2021-10-23T02:52:38.0Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,31,30,2021-10-23T02:52:39Z,2090000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
210,PT09M18.00S,2021-10-23T02:52:41.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",101108,85.5946123521682,51.470588235294116,1610612756,31,30,2021-10-23T02:52:51Z,2100000,7.0,83.0,1,right,MISS C. Paul 8' turnaround fadeaway Shot,[101108],1610612756.0,PHX,turnaround fadeaway,,,Paul,C. Paul,,,,,8.32,Missed,,,,,,,,,,,,,,,,,,,
211,PT09M14.00S,2021-10-23T02:52:45.5Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,31,30,2021-10-23T02:52:51Z,2110000,,,0,,D. Howard REBOUND (Off:0 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
212,PT09M03.00S,2021-10-23T02:52:58.3Z,2,REGULAR,foul,personal,[],203109,,,1610612747,31,30,2021-10-23T02:53:09Z,2120000,,,0,,J. Crowder personal FOUL (2 PF),"[203109, 2544]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,1146.0,,2.0,0.0,James,2544.0,,,
214,PT08M58.00S,2021-10-23T02:53:23.9Z,2,REGULAR,2pt,Jump Shot,[],1628370,13.715505913272011,25.735294117647058,1610612747,33,30,2021-10-23T02:53:32Z,2140000,121.0,76.0,1,left,M. Monk 14' fadeaway Jump Shot (5 PTS) (D. Howard 1 AST),"[1628370, 2730]",1610612747.0,LAL,fadeaway,,,Monk,M. Monk,,,,,14.34,Made,,,,,,,5.0,D. Howard,2730.0,1.0,,,,,,,,,
216,PT08M39.00S,2021-10-23T02:53:45.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202340,,,1610612756,33,30,2021-10-23T02:54:12Z,2160000,,,0,,A. Bradley personal FOUL (2 PF) (Paul 2 FT),"[202340, 101108]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,203593.0,,2.0,0.0,Paul,101108.0,,,
218,PT08M39.00S,2021-10-23T02:54:13.2Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,33,31,2021-10-23T02:54:13Z,2180000,,,0,,C. Paul Free Throw 1 of 2 (4 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
219,PT08M39.00S,2021-10-23T02:54:13.9Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,33,31,2021-10-23T02:54:16Z,2190000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M39.00S,2021-10-23T02:54:13.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,33,31,2021-10-23T02:54:16Z,2200000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M39.00S,2021-10-23T02:54:29.6Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,33,32,2021-10-23T02:54:29Z,2210000,,,0,,C. Paul Free Throw 2 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
222,PT08M26.00S,2021-10-23T02:54:44.9Z,2,REGULAR,3pt,Jump Shot,[],1628370,24.096583442838366,87.5,1610612747,33,32,2021-10-23T02:54:53Z,2220000,-188.0,174.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
223,PT08M18.00S,2021-10-23T02:54:52.9Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,33,32,2021-10-23T02:54:53Z,2230000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
224,PT08M16.00S,2021-10-23T02:54:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203109,92.82194480946123,52.69607843137255,1610612756,33,34,2021-10-23T02:55:05Z,2240000,13.0,15.0,1,right,J. Crowder cutting Layup (10 PTS) (C. Paul 7 AST),"[203109, 101108]",1610612756.0,PHX,cutting,,,Crowder,J. Crowder,,,,,2.02,Made,,,,,,,10.0,C. Paul,101108.0,7.0,,,,,,,,,
226,PT08M12.00S,2021-10-23T02:55:04.8Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",2345,,,1610612747,33,34,2021-10-23T02:55:18Z,2260000,,,0,,TEAM foul technical,[2345],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,,
227,PT08M12.00S,2021-10-23T02:55:33.0Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612747,33,35,2021-10-23T02:55:33Z,2270000,,,0,,C. Paul technical Free Throw 1 of 1 (6 PTS),[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
228,PT08M12.00S,2021-10-23T02:55:35.3Z,2,REGULAR,substitution,out,[],201580,,,1610612747,33,35,2021-10-23T02:55:40Z,2280000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M12.00S,2021-10-23T02:55:35.3Z,2,REGULAR,substitution,in,[],1629028,,,1610612747,33,35,2021-10-23T02:55:40Z,2290000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M56.00S,2021-10-23T02:56:06.6Z,2,REGULAR,3pt,Jump Shot,[],2546,23.4395532194481,87.5,1610612747,36,35,2021-10-23T02:56:13Z,2300000,-188.0,168.0,1,left,C. Anthony 25' 3PT  (3 PTS) (M. Monk 1 AST),"[2546, 1628370]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.16,Made,,,,,,,3.0,M. Monk,1628370.0,1.0,,,,,,,,,
232,PT07M43.00S,2021-10-23T02:56:21.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2730,,,1610612756,36,35,2021-10-23T02:56:33Z,2320000,,,0,,D. Howard personal FOUL (2 PF) (Paul 2 FT),"[2730, 101108]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Paul,101108.0,,,
234,PT07M43.00S,2021-10-23T02:57:01.0Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,36,36,2021-10-23T02:57:01Z,2340000,,,0,,C. Paul Free Throw 1 of 2 (7 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
235,PT07M43.00S,2021-10-23T02:57:17.3Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,36,37,2021-10-23T02:57:17Z,2350000,,,0,,C. Paul Free Throw 2 of 2 (8 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
236,PT07M32.00S,2021-10-23T02:57:30.5Z,2,REGULAR,2pt,Jump Shot,[],202340,22.651116951379763,29.90196078431373,1610612747,36,37,2021-10-23T02:57:37Z,2360000,100.0,160.0,1,left,MISS A. Bradley 18' Jump Shot,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,18.93,Missed,,,,,,,,,,,,,,,,,,,
237,PT07M28.00S,2021-10-23T02:57:34.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,36,37,2021-10-23T02:57:37Z,2370000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
238,PT07M20.00S,2021-10-23T02:57:41.9Z,2,REGULAR,3pt,Jump Shot,[],101108,77.973061760841,10.294117647058826,1610612756,36,40,2021-10-23T02:57:47Z,2380000,-199.0,155.0,1,right,C. Paul 25' 3PT  (11 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,25.16,Made,,,,,,,11.0,,,,,,,,,,,,
239,PT06M59.00S,2021-10-23T02:58:06.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,36,40,2021-10-23T02:58:06Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M59.00S,2021-10-23T02:58:07.0Z,2,REGULAR,substitution,out,[],202340,,,1610612747,36,40,2021-10-23T02:58:17Z,2400000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M59.00S,2021-10-23T02:58:07.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612747,36,40,2021-10-23T02:58:17Z,2410000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M59.00S,2021-10-23T02:58:07.0Z,2,REGULAR,substitution,in,[],203145,,,1610612747,36,40,2021-10-23T02:58:17Z,2420000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M59.00S,2021-10-23T02:58:07.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612747,36,40,2021-10-23T02:58:17Z,2430000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M57.00S,2021-10-23T02:58:30.6Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612747,36,40,2021-10-23T02:58:43Z,2440000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Monk 2 FT),"[1628969, 1628370]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Monk,1628370.0,,,
246,PT06M57.00S,2021-10-23T02:58:54.2Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612747,37,40,2021-10-23T02:58:54Z,2460000,,,0,,M. Monk Free Throw 1 of 2 (6 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
247,PT06M57.00S,2021-10-23T02:58:59.0Z,2,REGULAR,substitution,out,[],2544,,,1610612747,37,40,2021-10-23T02:59:06Z,2470000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M57.00S,2021-10-23T02:58:59.0Z,2,REGULAR,substitution,in,[],201566,,,1610612747,37,40,2021-10-23T02:59:06Z,2480000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M57.00S,2021-10-23T02:59:23.6Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612747,38,40,2021-10-23T02:59:23Z,2490000,,,0,,M. Monk Free Throw 2 of 2 (7 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
250,PT06M35.00S,2021-10-23T02:59:47.9Z,2,REGULAR,2pt,Jump Shot,[],1628969,92.29632063074901,26.960784313725497,1610612756,38,42,2021-10-23T03:20:20Z,2500000,-115.0,20.0,1,right,M. Bridges 11' floating Jump Shot (7 PTS) (C. Paul 8 AST),"[1628969, 101108]",1610612756.0,PHX,floating,,,Bridges,M. Bridges,,,,,11.69,Made,,,,,,,7.0,C. Paul,101108.0,8.0,,,,,,,,,
252,PT06M16.00S,2021-10-23T03:00:21.4Z,2,REGULAR,2pt,Jump Shot,[],203145,18.84034165571616,69.36274509803921,1610612747,38,42,2021-10-23T03:00:26Z,2520000,-97.0,125.0,1,left,MISS K. Bazemore 15' pullup Shot,[203145],1610612747.0,LAL,pullup,,,Bazemore,K. Bazemore,,,,,15.78,Missed,,,,,,,,,,,,,,,,,,,
253,PT06M12.00S,2021-10-23T03:00:25.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,38,42,2021-10-23T03:00:26Z,2530000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
254,PT06M05.00S,2021-10-23T03:00:32.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,92.55913272010513,48.774509803921575,1610612756,38,44,2021-10-23T03:00:39Z,2540000,-6.0,17.0,1,right,D. Ayton alley-oop DUNK (4 PTS) (C. Paul 9 AST),"[1629028, 101108]",1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,1.84,Made,,,,,,,4.0,C. Paul,101108.0,9.0,,,,,,,,,
256,PT05M49.00S,2021-10-23T03:00:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2546,5.831143232588701,53.67647058823529,1610612747,38,44,2021-10-23T03:01:22Z,2560000,-18.0,2.0,1,left,MISS C. Anthony Layup,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M48.00S,2021-10-23T03:00:50.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,38,44,2021-10-23T03:01:22Z,2570000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,,
258,PT05M48.00S,2021-10-23T03:00:53.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,38,44,2021-10-23T03:00:53Z,2580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M48.00S,2021-10-23T03:00:53.9Z,2,REGULAR,substitution,out,[],2546,,,1610612747,38,44,2021-10-23T03:01:08Z,2590000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M48.00S,2021-10-23T03:00:53.9Z,2,REGULAR,substitution,out,[],101108,,,1610612747,38,44,2021-10-23T03:01:08Z,2600000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M48.00S,2021-10-23T03:00:53.9Z,2,REGULAR,substitution,in,[],1626166,,,1610612747,38,44,2021-10-23T03:01:08Z,2620000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M48.00S,2021-10-23T03:00:53.9Z,2,REGULAR,substitution,in,[],203076,,,1610612747,38,44,2021-10-23T03:01:45Z,2625000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M30.00S,2021-10-23T03:01:24.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203145,9.247700394218143,54.411764705882355,1610612747,38,44,2021-10-23T03:01:30Z,2630000,-22.0,34.0,1,left,MISS K. Bazemore fadeaway Shot,[203145],1610612747.0,LAL,fadeaway,,,Bazemore,K. Bazemore,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,,
264,PT05M28.00S,2021-10-23T03:01:27.2Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,38,44,2021-10-23T03:01:27Z,2640000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,263.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
266,PT05M08.00S,2021-10-23T03:01:46.9Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,38,44,2021-10-23T03:01:51Z,2650000,,,0,,D. Booker lost ball TURNOVER (2 TO),"[1626164, 2730]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,2.0,,,,,Howard,2730.0,
267,PT05M08.00S,2021-10-23T03:01:46.9Z,2,REGULAR,steal,,[],2730,,,1610612747,38,44,2021-10-23T03:01:49Z,2660000,,,0,,D. Howard STEAL (1 STL),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M04.00S,2021-10-23T03:01:50.5Z,2,REGULAR,turnover,lost ball,[],1628370,,,1610612747,38,44,2021-10-23T03:01:54Z,2670000,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1628969]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,1.0,,,,,Bridges,1628969.0,
269,PT05M04.00S,2021-10-23T03:01:50.5Z,2,REGULAR,steal,,[],1628969,,,1610612756,38,44,2021-10-23T03:01:53Z,2680000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M58.00S,2021-10-23T03:01:57.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,92.90407358738501,97.52604166666667,1610612756,38,47,2021-10-23T03:02:07Z,2690000,238.0,14.0,1,right,M. Bridges 3PT  (10 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.8,Made,,,,,,,10.0,D. Ayton,1629028.0,1.0,,,,,,,,,
272,PT04M42.00S,2021-10-23T03:02:15.3Z,2,REGULAR,foul,offensive,['inpenalty'],201566,,,1610612747,38,47,2021-10-23T03:02:25Z,2710000,,,0,,R. Westbrook charge offensive FOUL (3 PF),"[201566, 203109]",1610612747.0,LAL,charge,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,1146.0,,3.0,0.0,Crowder,203109.0,,,
274,PT04M42.00S,2021-10-23T03:02:15.3Z,2,REGULAR,turnover,offensive foul,[],201566,,,1610612747,38,47,2021-10-23T03:02:24Z,2730000,,,0,,R. Westbrook offensive foul TURNOVER (3 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,202007.0,3.0,,,,,,,
275,PT04M42.00S,2021-10-23T03:02:28.0Z,2,REGULAR,substitution,out,[],201566,,,1610612756,38,47,2021-10-23T03:02:34Z,2740000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M42.00S,2021-10-23T03:02:28.0Z,2,REGULAR,substitution,in,[],200765,,,1610612756,38,47,2021-10-23T03:02:34Z,2750000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M18.00S,2021-10-23T03:03:08.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,92.29632063074901,55.63725490196079,1610612756,38,49,2021-10-23T03:03:12Z,2760000,28.0,20.0,1,right,D. Booker driving floating Jump Shot (4 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,3.45,Made,,,,,,,4.0,,,,,,,,,,,,
278,PT04M02.00S,2021-10-23T03:03:23.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,20.02299605781866,59.31372549019608,1610612747,38,49,2021-10-23T03:03:29Z,2770000,-47.0,136.0,1,left,MISS A. Davis 14' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,14.35,Missed,,,,,,,,,,,,,,,,,,,
