actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
192,PT11M35.00S,2021-10-20T02:46:52.7Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,34,32,2021-10-20T02:46:54Z,1890000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,191.0,1.0,1.0,0.0,,,
193,PT11M20.00S,2021-10-20T02:47:07.1Z,2,REGULAR,2pt,Jump Shot,[],2544,91.90210249671485,32.59803921568627,1610612747,36,32,2021-10-20T02:47:10Z,1900000,-87.0,24.0,1,right,L. James 9' turnaround fadeaway Jump Shot (12 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,9.01,Made,12.0,,,,,,,,,,,,,,,,,,
194,PT11M10.00S,2021-10-20T02:47:18.2Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,36,32,2021-10-20T02:47:24Z,1910000,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1628370]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,1.0,Monk,1628370.0,,,,,,,,,,,,
195,PT11M10.00S,2021-10-20T02:47:18.2Z,2,REGULAR,steal,,[],1628370,,,1610612747,36,32,2021-10-20T02:47:20Z,1920000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M53.00S,2021-10-20T02:47:33.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2546,93.08475689881735,53.18627450980392,1610612747,36,32,2021-10-20T02:57:53Z,1930000,16.0,13.0,1,right,MISS C. Anthony driving Layup,[2546],1610612747.0,LAL,driving,,,Anthony,C. Anthony,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
197,PT10M51.00S,2021-10-20T02:47:36.2Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,36,32,2021-10-20T02:47:36Z,1940000,,,0,,N. Bjelica REBOUND (Off:0 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,196.0,3.0,3.0,0.0,,,
198,PT10M46.00S,2021-10-20T02:47:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,16.080814717476997,46.81372549019608,1610612744,36,34,2021-10-20T02:58:05Z,1950000,16.0,99.0,1,left,J. Poole 10' driving floating Jump Shot (4 PTS) (N. Bjelica 1 AST),"[1629673, 202357]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,10.0,Made,4.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,,,,,
200,PT10M46.00S,2021-10-20T02:47:46.2Z,2,REGULAR,foul,personal,['1freethrow'],2730,,,1610612744,36,34,2021-10-20T02:47:53Z,1970000,,,0,,D. Howard shooting personal FOUL (1 PF) (Poole 1 FT),"[2730, 1629673]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,,,,2882.0,1.0,0.0,Poole,1629673.0,,,,,,,
202,PT10M46.00S,2021-10-20T02:48:12.2Z,2,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,36,34,2021-10-20T02:48:14Z,1990000,,,0,,MISS J. Poole Free Throw 1 of 1,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Missed,,,,,,,,,,,,,,,,,,,
203,PT10M42.00S,2021-10-20T02:48:16.2Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,36,34,2021-10-20T02:48:14Z,2000000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,202.0,1.0,1.0,0.0,,,
204,PT10M24.00S,2021-10-20T02:48:30.3Z,2,REGULAR,2pt,Jump Shot,[],2544,82.70367936925098,30.882352941176478,1610612747,38,34,2021-10-20T02:48:35Z,2010000,-96.0,110.0,1,right,L. James 14' Jump Shot (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,14.58,Made,14.0,,,,,,,,,,,,,,,,,,
205,PT10M13.00S,2021-10-20T02:48:42.6Z,2,REGULAR,turnover,bad pass,[],202357,,,1610612744,38,34,2021-10-20T02:48:46Z,2020000,,,0,,N. Bjelica bad pass TURNOVER (1 TO),"[202357, 1628370]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,1.0,Monk,1628370.0,,,,,,,,,,,,
206,PT10M13.00S,2021-10-20T02:48:42.6Z,2,REGULAR,steal,,[],1628370,,,1610612747,38,34,2021-10-20T02:48:44Z,2030000,,,0,,M. Monk STEAL (2 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M08.00S,2021-10-20T02:48:46.5Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612747,38,34,2021-10-20T02:48:50Z,2040000,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 203490]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,1.0,Porter Jr.,203490.0,,,,,,,,,,,,
208,PT10M08.00S,2021-10-20T02:48:46.5Z,2,REGULAR,steal,,[],203490,,,1610612744,38,34,2021-10-20T02:48:48Z,2050000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M02.00S,2021-10-20T02:48:52.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629673,27.644546649145866,21.568627450980387,1610612744,38,34,2021-10-20T02:49:42Z,2060000,142.0,207.0,1,left,MISS J. Poole 25' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
210,PT10M00.00S,2021-10-20T02:48:54.6Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,38,34,2021-10-20T02:48:57Z,2070000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,209.0,1.0,1.0,0.0,,,
211,PT09M46.00S,2021-10-20T02:49:11.8Z,2,REGULAR,foul,personal,['2freethrow'],203490,,,1610612747,38,34,2021-10-20T02:49:21Z,2080000,,,0,,O. Porter Jr. shooting personal FOUL (1 PF) (Howard 2 FT),"[203490, 2730]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,2882.0,1.0,0.0,Howard,2730.0,,,,,,,
213,PT09M46.00S,2021-10-20T02:49:45.8Z,2,REGULAR,freethrow,1 of 2,[],2730,,,1610612747,39,34,2021-10-20T02:49:45Z,2100000,,,0,,D. Howard Free Throw 1 of 2 (1 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
214,PT09M46.00S,2021-10-20T02:50:01.0Z,2,REGULAR,freethrow,2 of 2,[],2730,,,1610612747,40,34,2021-10-20T02:50:01Z,2110000,,,0,,D. Howard Free Throw 2 of 2 (2 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
215,PT09M32.00S,2021-10-20T02:50:17.6Z,2,REGULAR,3pt,Jump Shot,[],2738,10.430354796320628,3.67647058823529,1610612744,40,37,2021-10-20T02:50:22Z,2120000,232.0,46.0,1,left,A. Iguodala 3PT  (8 PTS) (J. Poole 1 AST),"[2738, 1629673]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,23.6,Made,8.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,,
217,PT09M19.00S,2021-10-20T02:50:29.4Z,2,REGULAR,3pt,Jump Shot,[],2546,89.79960578186596,3.4313725490196134,1610612747,40,37,2021-10-20T02:50:33Z,2140000,-233.0,43.0,1,right,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
218,PT09M16.00S,2021-10-20T02:50:32.1Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,40,37,2021-10-20T02:50:32Z,2150000,,,0,,N. Bjelica REBOUND (Off:0 Def:4),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,217.0,4.0,4.0,0.0,,,
219,PT09M11.00S,2021-10-20T02:50:37.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202357,6.619579500657039,50.98039215686275,1610612744,40,39,2021-10-20T02:50:45Z,2160000,-5.0,10.0,1,left,N. Bjelica running Layup (6 PTS),[202357],1610612744.0,GSW,running,,,Bjelica,N. Bjelica,,,,,1.09,Made,6.0,,,,,,,,,,,,,,,,,,
220,PT08M56.00S,2021-10-20T02:50:52.8Z,2,REGULAR,3pt,Jump Shot,[],201566,68.11760840998686,66.66666666666667,1610612747,40,39,2021-10-20T02:58:15Z,2170000,83.0,247.0,1,right,MISS R. Westbrook 26' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
221,PT08M53.00S,2021-10-20T02:50:55.8Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,40,39,2021-10-20T02:50:56Z,2180000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,220.0,1.0,1.0,0.0,,,
222,PT08M45.00S,2021-10-20T02:51:04.0Z,2,REGULAR,3pt,Jump Shot,[],203490,7.670827858081481,96.81372549019608,1610612744,40,39,2021-10-20T02:51:11Z,2190000,-234.0,20.0,1,left,MISS O. Porter Jr. 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
223,PT08M43.00S,2021-10-20T02:51:06.0Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,40,39,2021-10-20T02:51:11Z,2200000,,,0,,D. Howard REBOUND (Off:0 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,222.0,2.0,2.0,0.0,,,
224,PT08M34.00S,2021-10-20T02:51:14.6Z,2,REGULAR,2pt,Jump Shot,[],2546,80.46977660972405,83.33333333333334,1610612747,40,39,2021-10-20T02:51:27Z,2210000,167.0,131.0,1,right,MISS C. Anthony 21' pullup Shot,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,21.21,Missed,,,,,,,,,,,,,,,,,,,
225,PT08M34.00S,2021-10-20T02:51:14.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,40,39,2021-10-20T02:51:22Z,2220000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,224.0,,,,,,
226,PT08M34.00S,2021-10-20T02:51:22.8Z,2,REGULAR,foul,personal,[],203490,,,1610612747,40,39,2021-10-20T02:52:14Z,2230000,,,0,,O. Porter Jr. loose ball personal FOUL (2 PF),"[203490, 2544]",1610612744.0,GSW,loose ball,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,2882.0,2.0,0.0,James,2544.0,,,,,,,
228,PT08M34.00S,2021-10-20T02:51:31.0Z,2,REGULAR,substitution,out,[],201566,,,1610612747,40,39,2021-10-20T02:51:36Z,2250000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M34.00S,2021-10-20T02:51:31.0Z,2,REGULAR,substitution,in,[],200765,,,1610612747,40,39,2021-10-20T02:51:36Z,2260000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M21.00S,2021-10-20T02:51:57.9Z,2,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612747,40,39,2021-10-20T02:52:31Z,2270000,,,0,,D. Lee shooting personal FOUL (1 PF) (Howard 2 FT),"[1627814, 2730]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,200834.0,1.0,0.0,Howard,2730.0,,,,,,,
232,PT08M21.00S,2021-10-20T02:52:34.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],2730,,,1610612747,40,39,2021-10-20T02:52:34Z,2290000,,,0,,MISS D. Howard Free Throw 1 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
233,PT08M21.00S,2021-10-20T02:52:34.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,40,39,2021-10-20T02:52:34Z,2300000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,232.0,,,,,,
234,PT08M21.00S,2021-10-20T02:52:35.2Z,2,REGULAR,substitution,out,[],1627814,,,1610612747,40,39,2021-10-20T02:52:48Z,2310000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M21.00S,2021-10-20T02:52:35.2Z,2,REGULAR,substitution,in,[],1630541,,,1610612747,40,39,2021-10-20T02:52:48Z,2320000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M21.00S,2021-10-20T02:53:04.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],2730,,,1610612747,41,39,2021-10-20T02:53:04Z,2330000,,,0,,D. Howard Free Throw 2 of 2 (3 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
237,PT08M09.00S,2021-10-20T02:53:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.802233902759525,45.833333333333336,1610612744,41,39,2021-10-20T02:53:25Z,2340000,21.0,21.0,1,left,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,2.94,Missed,,,,,,,,,,,,,,,,,,,
238,PT08M07.00S,2021-10-20T02:53:22.4Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,41,39,2021-10-20T02:53:25Z,2350000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,237.0,2.0,2.0,0.0,,,
239,PT07M52.00S,2021-10-20T02:53:37.4Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,41,39,2021-10-20T02:53:40Z,2360000,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 202357]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,2.0,Bjelica,202357.0,,,,,,,,,,,,
240,PT07M52.00S,2021-10-20T02:53:37.4Z,2,REGULAR,steal,,[],202357,,,1610612744,41,39,2021-10-20T02:53:39Z,2370000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M49.00S,2021-10-20T02:53:42.6Z,2,REGULAR,foul,personal,['2freethrow'],200765,,,1610612744,41,39,2021-10-20T02:53:49Z,2380000,,,0,,R. Rondo shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[200765, 203490]",1610612747.0,LAL,shooting,,,Rondo,R. Rondo,,,,,,,,,,,,,,1626300.0,1.0,0.0,Porter Jr.,203490.0,,,,,,,
243,PT07M49.00S,2021-10-20T02:54:16.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203490,,,1610612744,41,40,2021-10-20T02:54:16Z,2400000,,,0,,O. Porter Jr. Free Throw 1 of 2 (1 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
244,PT07M49.00S,2021-10-20T02:54:18.7Z,2,REGULAR,substitution,out,[],202357,,,1610612744,41,40,2021-10-20T02:54:24Z,2410000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M49.00S,2021-10-20T02:54:18.7Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,41,40,2021-10-20T02:54:24Z,2420000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M49.00S,2021-10-20T02:54:27.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,41,40,2021-10-20T02:54:27Z,2430000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M49.00S,2021-10-20T02:54:32.0Z,2,REGULAR,substitution,out,[],2738,,,1610612744,41,40,2021-10-20T02:57:55Z,2440000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M49.00S,2021-10-20T02:54:32.0Z,2,REGULAR,substitution,in,[],203952,,,1610612744,41,40,2021-10-20T02:57:55Z,2450000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M49.00S,2021-10-20T02:58:09.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203490,,,1610612744,41,41,2021-10-20T02:58:09Z,2460000,,,0,,O. Porter Jr. Free Throw 2 of 2 (2 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
250,PT07M36.00S,2021-10-20T02:58:24.4Z,2,REGULAR,turnover,bad pass,[],200765,,,1610612747,41,41,2021-10-20T02:58:28Z,2470000,,,0,,R. Rondo bad pass TURNOVER (1 TO),"[200765, 203490]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,1.0,Porter Jr.,203490.0,,,,,,,,,,,,
251,PT07M36.00S,2021-10-20T02:58:24.4Z,2,REGULAR,steal,,[],203490,,,1610612744,41,41,2021-10-20T03:00:02Z,2480000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M31.00S,2021-10-20T02:58:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203490,5.174113009198422,46.81372549019608,1610612744,41,41,2021-10-20T03:00:56Z,2490000,16.0,-4.0,1,left,MISS O. Porter Jr. cutting Layup,[203490],1610612744.0,GSW,cutting,,,Porter Jr.,O. Porter Jr.,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,,
253,PT07M28.00S,2021-10-20T02:58:32.3Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,41,41,2021-10-20T02:58:34Z,2500000,,,0,,D. Howard REBOUND (Off:0 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,252.0,3.0,3.0,0.0,,,
254,PT07M23.00S,2021-10-20T02:58:37.4Z,2,REGULAR,turnover,bad pass,[],2730,,,1610612747,41,41,2021-10-20T02:58:41Z,2510000,,,0,,D. Howard bad pass TURNOVER (1 TO),"[2730, 203952]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,1.0,Wiggins,203952.0,,,,,,,,,,,,
255,PT07M23.00S,2021-10-20T02:58:37.4Z,2,REGULAR,steal,,[],203952,,,1610612744,41,41,2021-10-20T03:01:14Z,2520000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M19.00S,2021-10-20T02:58:41.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630541,20.285808147174762,47.549019607843135,1610612744,41,41,2021-10-20T02:58:45Z,2530000,12.0,138.0,1,left,MISS M. Moody 13' Jump Shot,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,13.87,Missed,,,,,,,,,,,,,,,,,,,
257,PT07M17.00S,2021-10-20T02:58:43.5Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,41,41,2021-10-20T02:58:43Z,2540000,,,0,,D. Howard REBOUND (Off:0 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,256.0,4.0,4.0,0.0,,,
258,PT07M12.00S,2021-10-20T02:58:48.3Z,2,REGULAR,2pt,Jump Shot,[],2544,82.57227332457293,27.941176470588232,1610612747,43,41,2021-10-20T02:58:55Z,2550000,-110.0,111.0,1,right,L. James 15' pullup Jump Shot (16 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,15.67,Made,16.0,,,,,,,,,,,,,,,,,,
260,PT06M51.00S,2021-10-20T02:59:09.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,29.352825229960573,20.833333333333343,1610612744,43,41,2021-10-20T02:59:12Z,2570000,146.0,223.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
261,PT06M49.00S,2021-10-20T02:59:11.2Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,43,41,2021-10-20T02:59:11Z,2580000,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,260.0,6.0,5.0,1.0,,,
262,PT06M46.00S,2021-10-20T02:59:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200765,91.11366622864652,52.94117647058824,1610612747,43,41,2021-10-20T02:59:20Z,2590000,15.0,31.0,1,right,MISS R. Rondo Layup,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,3.43,Missed,,,,,,,,,,,,,,,,,,,
263,PT06M43.00S,2021-10-20T02:59:17.3Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,43,41,2021-10-20T02:59:17Z,2600000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,262.0,1.0,1.0,0.0,,,
264,PT06M39.00S,2021-10-20T02:59:21.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,6.4881734559789805,50.73529411764706,1610612744,43,41,2021-10-20T02:59:27Z,2610000,-4.0,8.0,1,left,MISS A. Wiggins running Layup,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,0.93,Missed,,,,,,,,,,,,,,,,,,,
265,PT06M37.00S,2021-10-20T02:59:23.4Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,43,41,2021-10-20T03:08:55Z,2620000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,264.0,2.0,2.0,0.0,,,
266,PT06M32.00S,2021-10-20T02:59:28.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200765,89.6681997371879,97.54901960784314,1610612747,46,41,2021-10-20T02:59:39Z,2630000,238.0,45.0,1,right,R. Rondo 24' 3PT running (3 PTS) (L. James 2 AST),"[200765, 2544]",1610612747.0,LAL,running,,,Rondo,R. Rondo,,,,,24.18,Made,3.0,L. James,2544.0,2.0,,,,,,,,,,,,,,,
268,PT06M31.00S,2021-10-20T02:59:40.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,46,41,2021-10-20T02:59:40Z,2650000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M31.00S,2021-10-20T03:02:37.0Z,2,REGULAR,substitution,out,[],2546,,,1610612744,46,41,2021-10-20T03:02:56Z,2660000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M31.00S,2021-10-20T03:02:37.0Z,2,REGULAR,substitution,out,[],203490,,,1610612744,46,41,2021-10-20T03:02:56Z,2670000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M31.00S,2021-10-20T03:02:37.0Z,2,REGULAR,substitution,in,[],203076,,,1610612744,46,41,2021-10-20T03:02:56Z,2680000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M31.00S,2021-10-20T03:02:37.0Z,2,REGULAR,substitution,in,[],203110,,,1610612744,46,41,2021-10-20T03:02:56Z,2690000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M15.00S,2021-10-20T03:03:16.9Z,2,REGULAR,3pt,Jump Shot,[],1629673,9.904730617608408,4.411764705882348,1610612744,46,41,2021-10-20T03:03:21Z,2700000,228.0,41.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
274,PT06M13.00S,2021-10-20T03:03:19.8Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,46,41,2021-10-20T03:03:19Z,2710000,,,0,,D. Green REBOUND (Off:2 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,273.0,2.0,0.0,2.0,,,
275,PT06M13.00S,2021-10-20T03:03:25.7Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,46,41,2021-10-20T03:03:30Z,2720000,,,0,,D. Green bad pass out-of-bounds TURNOVER (4 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,,,,,,,4.0,,,1626300.0,,,,,,,,,,,
276,PT05M55.00S,2021-10-20T03:03:51.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",2544,82.57227332457293,62.254901960784316,1610612747,46,41,2021-10-20T03:03:55Z,2730000,61.0,111.0,1,right,MISS L. James 12' turnaround Shot,[2544],1610612747.0,LAL,turnaround,,,James,L. James,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
277,PT05M52.00S,2021-10-20T03:03:54.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,46,41,2021-10-20T03:03:55Z,2740000,,,0,,D. Green REBOUND (Off:2 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,276.0,3.0,1.0,2.0,,,
