actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
90,PT04M39.00S,2021-11-13T03:56:00.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,33.820630749014455,50.0,1610612750,11,13,2021-11-13T03:56:05Z,900000,0.0,265.0,1,left,MISS M. Beasley 26' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,,,,26.54,Missed,,,,,,,,,,,,,,,,
91,PT04M35.00S,2021-11-13T03:56:04.9Z,1,REGULAR,rebound,defensive,[],202340,,,1610612747,11,13,2021-11-13T03:56:05Z,910000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,
92,PT04M30.00S,2021-11-13T03:56:09.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200765,68.9060446780552,72.05882352941177,1610612747,14,13,2021-11-13T03:56:18Z,920000,110.0,240.0,1,right,R. Rondo 26' 3PT step back (3 PTS) (A. Bradley 1 AST),"[200765, 202340]",1610612747.0,LAL,step back,,,Rondo,R. Rondo,,,,,,,,26.4,Made,,,,,,,,,,3.0,A. Bradley,202340.0,1.0,,,
94,PT04M06.00S,2021-11-13T03:56:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.459264126149804,56.61764705882353,1610612750,14,13,2021-11-13T03:56:36Z,940000,-33.0,27.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,4.27,Missed,,,,,,,,,,,,,,,,
95,PT04M04.00S,2021-11-13T03:56:35.3Z,1,REGULAR,rebound,defensive,[],200765,,,1610612747,14,13,2021-11-13T03:56:36Z,950000,,,0,,R. Rondo REBOUND (Off:0 Def:2),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,,,,,
96,PT03M50.00S,2021-11-13T03:56:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.95335085413929,48.774509803921575,1610612747,16,13,2021-11-13T03:56:53Z,960000,-6.0,14.0,1,right,A. Davis Layup (7 PTS) (R. Rondo 2 AST),"[203076, 200765]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,1.5,Made,,,,,,,,,,7.0,R. Rondo,200765.0,2.0,,,
98,PT03M49.00S,2021-11-13T03:56:54.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,16,13,2021-11-13T03:56:54Z,980000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M49.00S,2021-11-13T03:59:17.2Z,1,REGULAR,substitution,out,[],201961,,,1610612750,16,13,2021-11-13T03:59:42Z,990000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M49.00S,2021-11-13T03:59:17.2Z,1,REGULAR,substitution,out,[],201976,,,1610612750,16,13,2021-11-13T03:59:42Z,1000000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M49.00S,2021-11-13T03:59:17.2Z,1,REGULAR,substitution,in,[],1628370,,,1610612750,16,13,2021-11-13T03:59:42Z,1010000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M49.00S,2021-11-13T03:59:17.2Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,16,13,2021-11-13T03:59:42Z,1020000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M32.00S,2021-11-13T04:00:05.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,5.831143232588701,50.245098039215684,1610612750,16,15,2021-11-13T04:00:08Z,1030000,-1.0,2.0,1,left,K. Towns DUNK (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,0.26,Made,,,,,,,,,,8.0,,,,,,
104,PT03M03.00S,2021-11-13T04:00:34.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203076,88.87976346911958,54.16666666666667,1610612747,16,15,2021-11-13T04:01:26Z,1040000,21.0,52.0,1,right,MISS A. Davis turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,,,,5.6,Missed,,,,,,,,,,,,,,,,
105,PT03M01.00S,2021-11-13T04:00:36.1Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,16,15,2021-11-13T04:00:38Z,1050000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,104.0,3.0,2.0,1.0,,,,,,,,,,,,
106,PT02M57.00S,2021-11-13T04:00:40.2Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,16,15,2021-11-13T04:00:44Z,1060000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1628370]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,2.0,Monk,1628370.0,,,,,,,,,,,,,,,,,,
107,PT02M57.00S,2021-11-13T04:00:40.2Z,1,REGULAR,steal,,[],1628370,,,1610612747,16,15,2021-11-13T04:00:41Z,1070000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M36.00S,2021-11-13T04:01:00.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203076,74.1622864651774,48.774509803921575,1610612747,16,15,2021-11-13T04:01:11Z,1080000,-6.0,190.0,1,right,MISS A. Davis 19' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,,,,19.05,Missed,,,,,,,,,,,,,,,,
109,PT02M34.00S,2021-11-13T04:01:02.8Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,16,15,2021-11-13T04:01:11Z,1090000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,
110,PT02M25.00S,2021-11-13T04:01:12.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,13.18988173455979,50.49019607843137,1610612750,16,15,2021-11-13T04:01:16Z,1100000,-2.0,71.0,1,left,MISS K. Towns 7' driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,7.15,Missed,,,,,,,,,,,,,,,,
111,PT02M24.00S,2021-11-13T04:01:13.5Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,16,15,2021-11-13T04:01:16Z,1110000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,
112,PT02M07.00S,2021-11-13T04:01:31.2Z,1,REGULAR,3pt,Jump Shot,[],1628370,75.87056504599212,12.5,1610612747,19,15,2021-11-13T04:01:35Z,1120000,-188.0,174.0,1,right,M. Monk 25' 3PT  (3 PTS) (R. Rondo 3 AST),"[1628370, 200765]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,25.6,Made,,,,,,,,,,3.0,R. Rondo,200765.0,3.0,,,
114,PT01M53.00S,2021-11-13T04:01:44.4Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,19,15,2021-11-13T04:01:48Z,1140000,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1628370]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,1.0,Monk,1628370.0,,,,,,,,,,,,,,,,,,
115,PT01M53.00S,2021-11-13T04:01:44.4Z,1,REGULAR,steal,,[],1628370,,,1610612747,19,15,2021-11-13T04:01:45Z,1150000,,,0,,M. Monk STEAL (2 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M47.00S,2021-11-13T04:01:49.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628370,91.90210249671485,49.754901960784316,1610612747,21,15,2021-11-13T04:02:14Z,1160000,-1.0,24.0,1,right,M. Monk running finger roll Layup (5 PTS),[1628370],1610612747.0,LAL,running finger roll,,,Monk,M. Monk,,,,,,,,2.36,Made,,,,,,,,,,5.0,,,,,,
117,PT01M27.00S,2021-11-13T04:02:09.9Z,1,REGULAR,2pt,Jump Shot,[],1627736,13.978318002628114,66.66666666666667,1610612750,21,15,2021-11-13T04:04:46Z,1170000,-83.0,79.0,1,left,MISS M. Beasley 11' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,11.47,Missed,,,,,,,,,,,,,,,,
118,PT01M27.00S,2021-11-13T04:02:09.9Z,1,REGULAR,rebound,offensive,[],1627736,,,1610612750,21,15,2021-11-13T04:02:19Z,1180000,,,0,,M. Beasley REBOUND (Off:1 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,117.0,2.0,1.0,1.0,,,,,,,,,,,,
119,PT01M20.00S,2021-11-13T04:02:17.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627736,5.590000152587891,50.0,1610612750,21,15,2021-11-13T04:02:22Z,1190000,0.0,0.0,1,left,MISS M. Beasley putback Layup - blocked,"[1627736, 203076]",1610612750.0,MIN,putback,,,Beasley,M. Beasley,,,,,,,,0.0,Missed,,,,,,,,,,,,,,Davis,203076.0,
120,PT01M20.00S,2021-11-13T04:02:17.5Z,1,REGULAR,block,,[],203076,,,1610612750,21,15,2021-11-13T04:02:19Z,1200000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M20.00S,2021-11-13T04:02:17.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,21,15,2021-11-13T04:02:22Z,1210000,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,119.0,2.0,1.0,1.0,,,,,,,,,,,,
122,PT01M16.00S,2021-11-13T04:02:27.6Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612747,21,15,2021-11-13T04:02:34Z,1220000,,,0,,LAL 8-second-violation Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,,
123,PT01M16.00S,2021-11-13T04:02:39.3Z,1,REGULAR,substitution,out,[],203076,,,1610612750,21,15,2021-11-13T04:02:53Z,1230000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M16.00S,2021-11-13T04:02:39.3Z,1,REGULAR,substitution,out,[],202340,,,1610612750,21,15,2021-11-13T04:02:53Z,1240000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M16.00S,2021-11-13T04:02:39.3Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,21,15,2021-11-13T04:02:53Z,1250000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M16.00S,2021-11-13T04:02:39.3Z,1,REGULAR,substitution,in,[],2730,,,1610612750,21,15,2021-11-13T04:02:53Z,1260000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M16.00S,2021-11-13T04:02:39.3Z,1,REGULAR,substitution,in,[],201566,,,1610612750,21,15,2021-11-13T04:02:53Z,1270000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M16.00S,2021-11-13T04:02:39.3Z,1,REGULAR,substitution,in,[],1629006,,,1610612750,21,15,2021-11-13T04:02:53Z,1280000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M06.00S,2021-11-13T04:03:02.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,11.613009198423129,48.28431372549019,1610612750,21,15,2021-11-13T04:03:07Z,1290000,9.0,57.0,1,left,MISS D. Russell driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,5.73,Missed,,,,,,,,,,,,,,,,
130,PT01M04.00S,2021-11-13T04:03:04.5Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,21,15,2021-11-13T04:03:07Z,1300000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,129.0,2.0,2.0,0.0,,,,,,,,,,,,
131,PT01M01.00S,2021-11-13T04:03:08.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],2546,76.7904073587385,87.25490196078431,1610612747,21,15,2021-11-13T04:03:39Z,1310000,186.0,166.0,1,right,MISS C. Anthony 24' running pullup 3PT,[2546],1610612747.0,LAL,running pullup,,,Anthony,C. Anthony,,,,,,,,24.93,Missed,,,,,,,,,,,,,,,,
132,PT00M58.50S,2021-11-13T04:03:10.6Z,1,REGULAR,rebound,offensive,[],2730,,,1610612747,21,15,2021-11-13T04:03:39Z,1320000,,,0,,D. Howard REBOUND (Off:1 Def:0),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,
133,PT00M58.50S,2021-11-13T04:03:14.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2730,94.40999984741211,50.0,1610612747,23,15,2021-11-13T04:03:50Z,1330000,0.0,0.0,1,right,D. Howard putback Layup (2 PTS),[2730],1610612747.0,LAL,putback,,,Howard,D. Howard,,,,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,
134,PT00M58.50S,2021-11-13T04:03:17.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629006,,,1610612747,23,15,2021-11-13T04:03:24Z,1340000,,,0,,J. Okogie shooting personal FOUL (1 PF) (Howard 1 FT),"[1629006, 2730]",1610612750.0,MIN,shooting,,,Okogie,J. Okogie,,,,,,,,,,,,,,200832.0,1.0,0.0,Howard,2730.0,,,,,,,
136,PT00M58.50S,2021-11-13T04:03:32.5Z,1,REGULAR,substitution,out,[],1626157,,,1610612747,23,15,2021-11-13T04:03:39Z,1360000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M58.50S,2021-11-13T04:03:32.5Z,1,REGULAR,substitution,in,[],1629675,,,1610612747,23,15,2021-11-13T04:03:39Z,1370000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M58.50S,2021-11-13T04:03:56.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],2730,,,1610612747,24,15,2021-11-13T04:03:56Z,1380000,,,0,,D. Howard Free Throw 1 of 1 (3 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,Made,,,,,,,,,,3.0,,,,,,
139,PT00M39.40S,2021-11-13T04:04:16.5Z,1,REGULAR,3pt,Jump Shot,[],1627736,32.90078843626807,37.5,1610612750,24,15,2021-11-13T04:04:21Z,1390000,62.0,257.0,1,left,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,26.43,Missed,,,,,,,,,,,,,,,,
140,PT00M35.40S,2021-11-13T04:04:20.4Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,24,15,2021-11-13T04:04:20Z,1400000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,
141,PT00M29.20S,2021-11-13T04:04:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200765,92.0335085413929,48.774509803921575,1610612747,26,15,2021-11-13T04:04:36Z,1410000,-6.0,22.0,1,right,R. Rondo driving Layup (5 PTS),[200765],1610612747.0,LAL,driving,,,Rondo,R. Rondo,,,,,,,,2.32,Made,,,,,,,,,,5.0,,,,,,
142,PT00M29.10S,2021-11-13T04:04:39.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,26,15,2021-11-13T04:04:43Z,1420000,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,,
143,PT00M19.00S,2021-11-13T04:04:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,12.401445466491452,56.372549019607845,1610612750,26,17,2021-11-13T04:05:08Z,1430000,-32.0,64.0,1,left,J. McDaniels 7' driving floating Jump Shot (4 PTS),[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,,,,7.16,Made,,,,,,,,,,4.0,,,,,,
144,PT00M02.40S,2021-11-13T04:05:17.9Z,1,REGULAR,3pt,Jump Shot,[],1628370,70.87713534822602,81.86274509803921,1610612747,26,17,2021-11-13T04:05:27Z,1440000,159.0,221.0,1,right,MISS M. Monk 27' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,27.27,Missed,,,,,,,,,,,,,,,,
145,PT00M02.40S,2021-11-13T04:05:17.9Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612750,26,17,2021-11-13T04:05:27Z,1450000,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,
148,PT00M00.10S,2021-11-13T04:05:49.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612750,26,17,2021-11-13T04:08:34Z,1480000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,Foul occurred prior to expiration of time
146,PT00M00.10S,2021-11-13T04:05:49.8Z,1,REGULAR,foul,personal,['3freethrow'],2546,,,1610612750,26,17,2021-11-13T04:09:34Z,1485000,,,0,,C. Anthony flagrant-type-1 personal FOUL (1 PF) (Okogie 3 FT),"[2546, 1629006]",1610612747.0,LAL,flagrant-type-1,,,Anthony,C. Anthony,,,,,,,,,,,,,,1204.0,1.0,0.0,Okogie,1629006.0,,,,,,,
149,PT00M00.10S,2021-11-13T04:08:15.9Z,1,REGULAR,instantreplay,request,[],0,,,1610612750,26,17,2021-11-13T04:08:23Z,1490000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,,,,Common Foul to Flagrant 1
150,PT00M00.10S,2021-11-13T04:08:45.3Z,1,REGULAR,freethrow,1 of 3,[],1629006,,,1610612750,26,17,2021-11-13T04:08:46Z,1500000,,,0,,MISS J. Okogie flagrant Free Throw 1 of 3,[1629006],1610612750.0,MIN,flagrant,,,Okogie,J. Okogie,,,,,,,,,Missed,,,,,,,,,,,,,,,,
151,PT00M00.10S,2021-11-13T04:08:45.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,26,17,2021-11-13T04:08:46Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,
152,PT00M00.10S,2021-11-13T04:08:58.7Z,1,REGULAR,freethrow,2 of 3,[],1629006,,,1610612750,26,18,2021-11-13T04:08:58Z,1520000,,,0,,J. Okogie flagrant Free Throw 2 of 3 (1 PTS),[1629006],1610612750.0,MIN,flagrant,,,Okogie,J. Okogie,,,,,,,,,Made,,,,,,,,,,1.0,,,,,,
153,PT00M00.10S,2021-11-13T04:09:12.1Z,1,REGULAR,freethrow,3 of 3,[],1629006,,,1610612750,26,19,2021-11-13T04:09:12Z,1530000,,,0,,J. Okogie flagrant Free Throw 3 of 3 (2 PTS),[1629006],1610612750.0,MIN,flagrant,,,Okogie,J. Okogie,,,,,,,,,Made,,,,,,,,,,2.0,,,,,,
154,PT00M00.00S,2021-11-13T04:09:35.2Z,1,REGULAR,period,end,[],0,,,1610612747,26,19,2021-11-13T04:09:35Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-13T04:11:43.2Z,2,REGULAR,substitution,out,['startperiod'],200765,,,1610612747,26,19,2021-11-13T04:12:11Z,1550000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-13T04:11:43.2Z,2,REGULAR,substitution,in,['startperiod'],203145,,,1610612747,26,19,2021-11-13T04:12:11Z,1560000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-11-13T04:12:10.9Z,2,REGULAR,period,start,[],0,,,1610612750,26,19,2021-11-13T04:12:11Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M48.00S,2021-11-13T04:12:22.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,25.147831800262807,84.55882352941177,1610612750,26,19,2021-11-13T04:12:29Z,1580000,-173.0,184.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.23,Missed,,,,,,,,,,,,,,,,
159,PT11M42.00S,2021-11-13T04:12:27.8Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612750,26,19,2021-11-13T04:12:27Z,1590000,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,
160,PT11M41.00S,2021-11-13T04:12:28.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,9.116294349540084,96.07843137254902,1610612750,26,19,2021-11-13T04:12:34Z,1600000,-230.0,33.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,23.28,Missed,,,,,,,,,,,,,,,,
161,PT11M37.00S,2021-11-13T04:12:32.8Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,26,19,2021-11-13T04:12:34Z,1610000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,160.0,3.0,3.0,0.0,,,,,,,,,,,,
162,PT11M25.00S,2021-11-13T04:12:44.1Z,2,REGULAR,2pt,Jump Shot,[],201566,85.98883048620237,27.941176470588232,1610612747,28,19,2021-11-13T04:12:51Z,1620000,-110.0,79.0,1,right,R. Westbrook 13' pullup bank Jump Shot (6 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,,,,13.58,Made,,,,,,,,,,6.0,,,,,,
163,PT11M02.00S,2021-11-13T04:13:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,9.641918528252305,60.049019607843135,1610612750,28,19,2021-11-13T04:13:16Z,1630000,-50.0,38.0,1,left,MISS D. Russell 6' driving bank Shot,[1626156],1610612750.0,MIN,driving bank,,,Russell,D. Russell,,,,,,,,6.3,Missed,,,,,,,,,,,,,,,,
164,PT10M59.00S,2021-11-13T04:13:10.2Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,28,19,2021-11-13T04:13:16Z,1640000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,163.0,1.0,0.0,1.0,,,,,,,,,,,,
165,PT10M59.00S,2021-11-13T04:13:10.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,5.590000152587891,50.0,1610612750,28,21,2021-11-13T04:13:10Z,1650000,0.0,0.0,1,left,N. Reid tip Layup (2 PTS),[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,
166,PT10M36.00S,2021-11-13T04:13:33.6Z,2,REGULAR,3pt,Jump Shot,[],203145,91.24507227332458,4.656862745098039,1610612747,28,21,2021-11-13T04:13:43Z,1660000,-227.0,30.0,1,right,MISS K. Bazemore 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,22.87,Missed,,,,,,,,,,,,,,,,
167,PT10M35.00S,2021-11-13T04:13:34.6Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612750,28,21,2021-11-13T04:13:43Z,1670000,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,166.0,3.0,2.0,1.0,,,,,,,,,,,,
168,PT10M35.00S,2021-11-13T04:13:38.8Z,2,REGULAR,foul,personal,[],203145,,,1610612750,28,21,2021-11-13T04:13:42Z,1680000,,,0,,K. Bazemore personal FOUL (2 PF),"[203145, 1629006]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,200832.0,2.0,0.0,Okogie,1629006.0,,,,,,,
170,PT10M26.00S,2021-11-13T04:14:00.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,5.436925098554539,50.245098039215684,1610612750,28,23,2021-11-13T04:14:04Z,1700000,-1.0,-1.0,1,left,N. Reid cutting DUNK (4 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,,,,0.18,Made,,,,,,,,,,4.0,D. Russell,1626156.0,2.0,,,
172,PT10M05.00S,2021-11-13T04:14:22.1Z,2,REGULAR,turnover,3-second-violation,[],2730,,,1610612747,28,23,2021-11-13T04:14:40Z,1720000,,,0,,D. Howard 3-second-violation TURNOVER (1 TO),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,1.0,,,,,,,,,200832.0,,,,,,,,,,,
173,PT09M56.00S,2021-11-13T04:14:45.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,13.978318002628114,51.71568627450981,1610612750,28,25,2021-11-13T04:14:49Z,1730000,-9.0,79.0,1,left,D. Russell 7' driving floating Jump Shot (3 PTS),[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,7.94,Made,,,,,,,,,,3.0,,,,,,
