actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
277,PT04M44.00S,2021-11-29T03:27:24.2Z,2,REGULAR,substitution,in,[],1628370,,,1610612765,40,38,2021-11-29T03:27:36Z,2750000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M44.00S,2021-11-29T03:27:48.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612765,40,39,2021-11-29T03:27:48Z,2760000,,,0,,J. Grant Free Throw 2 of 2 (9 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
279,PT04M27.00S,2021-11-29T03:28:06.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,88.09132720105124,53.18627450980392,1610612747,40,39,2021-11-29T03:28:11Z,2770000,16.0,59.0,1,right,MISS A. Davis 6' driving Hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,,,6.15,Missed,,,,,,,,,,,,,,,,
280,PT04M25.00S,2021-11-29T03:28:08.9Z,2,REGULAR,rebound,offensive,[],201599,,,1610612747,40,39,2021-11-29T03:28:11Z,2780000,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,279.0,4.0,3.0,1.0,,,,,,,,,,,,
281,PT04M21.00S,2021-11-29T03:28:12.6Z,2,REGULAR,turnover,bad pass,[],201599,,,1610612747,40,39,2021-11-29T03:58:06Z,2790000,,,0,,D. Jordan bad pass TURNOVER (2 TO),"[201599, 1630180]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,2.0,,,,,,,,,,,,,,,Bey,1630180.0,,
282,PT04M21.00S,2021-11-29T03:28:12.6Z,2,REGULAR,steal,,[],1630180,,,1610612765,40,39,2021-11-29T03:28:15Z,2800000,,,0,,S. Bey STEAL (2 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M20.00S,2021-11-29T03:28:17.9Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,40,39,2021-11-29T03:28:25Z,2810000,,,0,,S. Bey bad pass out-of-bounds TURNOVER (1 TO),[1630180],1610612765.0,DET,bad pass,,,Bey,S. Bey,,,,,1627534.0,1.0,,,,,,,,,,,,,,,,,,
284,PT04M18.00S,2021-11-29T03:28:36.6Z,2,REGULAR,violation,kicked ball,[],1630595,,,1610612747,40,39,2021-11-29T03:28:41Z,2820000,,,0,,C. Cunningham kicked ball VIOLATION,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,1627534.0,,,,,,,,,,,,,,,,,,,
285,PT04M11.00S,2021-11-29T03:28:46.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,92.42772667542707,34.803921568627445,1610612747,40,39,2021-11-29T03:28:50Z,2830000,-76.0,19.0,1,right,MISS A. Davis 7' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,7.83,Missed,,,,,,,,,,,,,,,,
286,PT04M09.00S,2021-11-29T03:28:48.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,40,39,2021-11-29T03:28:50Z,2840000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,,
287,PT04M02.00S,2021-11-29T03:28:54.8Z,2,REGULAR,3pt,Jump Shot,[],203924,7.145203679369246,5.882352941176478,1610612765,40,42,2021-11-29T03:29:00Z,2850000,221.0,15.0,1,left,J. Grant 3PT  (12 PTS) (K. Hayes 2 AST),"[203924, 1630165]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,22.11,Made,,,,,,,,,12.0,K. Hayes,1630165.0,2.0,,,,
289,PT03M53.00S,2021-11-29T03:29:06.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612747,40,42,2021-11-29T03:29:16Z,2870000,,,0,,S. Bey shooting personal FOUL (2 PF) (Jordan 2 FT),"[1630180, 201599]",1610612765.0,DET,shooting,,,Bey,S. Bey,,,,,2534.0,,,,,,,,2.0,0.0,Jordan,201599.0,,,,,,,,
291,PT03M53.00S,2021-11-29T03:29:42.0Z,2,REGULAR,freethrow,1 of 2,[],201599,,,1610612747,40,42,2021-11-29T03:29:42Z,2890000,,,0,,MISS D. Jordan Free Throw 1 of 2,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,
292,PT03M53.00S,2021-11-29T03:29:42.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,40,42,2021-11-29T03:29:42Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,
293,PT03M53.00S,2021-11-29T03:30:10.4Z,2,REGULAR,freethrow,2 of 2,[],201599,,,1610612747,41,42,2021-11-29T03:30:10Z,2910000,,,0,,D. Jordan Free Throw 2 of 2 (3 PTS),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
294,PT03M37.00S,2021-11-29T03:30:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,9.116294349540084,43.13725490196079,1610612765,41,42,2021-11-29T03:30:34Z,2920000,34.0,33.0,1,left,MISS J. Grant driving Layup - blocked,"[203924, 201599]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,4.77,Missed,,,,,,,,,,,,,,,Jordan,201599.0
295,PT03M37.00S,2021-11-29T03:30:27.8Z,2,REGULAR,block,,[],201599,,,1610612765,41,42,2021-11-29T03:30:29Z,2930000,,,0,,D. Jordan BLOCK (2 BLK),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M33.00S,2021-11-29T03:30:31.8Z,2,REGULAR,rebound,offensive,[],203924,,,1610612765,41,42,2021-11-29T03:30:34Z,2940000,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,294.0,3.0,2.0,1.0,,,,,,,,,,,,
297,PT03M33.00S,2021-11-29T03:30:32.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203924,5.590000152587891,50.0,1610612765,41,42,2021-11-29T03:30:36Z,2950000,0.0,0.0,1,left,MISS J. Grant putback Layup - blocked,"[203924, 203076]",1610612765.0,DET,putback,,,Grant,J. Grant,,,,,,,0.0,Missed,,,,,,,,,,,,,,,Davis,203076.0
298,PT03M33.00S,2021-11-29T03:30:32.2Z,2,REGULAR,block,,[],203076,,,1610612765,41,42,2021-11-29T03:30:33Z,2960000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M33.00S,2021-11-29T03:30:32.2Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,41,42,2021-11-29T03:30:36Z,2970000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,297.0,2.0,1.0,1.0,,,,,,,,,,,,
300,PT03M28.00S,2021-11-29T03:30:36.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630191,8.853482260183966,44.85294117647059,1610612765,41,42,2021-11-29T03:33:12Z,2980000,26.0,31.0,1,left,MISS I. Stewart Hook,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,4.0,Missed,,,,,,,,,,,,,,,,
301,PT03M25.00S,2021-11-29T03:30:39.2Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,41,42,2021-11-29T03:33:12Z,2990000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,300.0,3.0,1.0,2.0,,,,,,,,,,,,
302,PT03M25.00S,2021-11-29T03:30:40.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,41,42,2021-11-29T03:31:48Z,3000000,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
303,PT03M23.00S,2021-11-29T03:30:42.1Z,2,REGULAR,rebound,offensive,[],203924,,,1610612765,41,42,2021-11-29T03:31:48Z,3010000,,,0,,J. Grant REBOUND (Off:2 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,302.0,4.0,2.0,2.0,,,,,,,,,,,,
304,PT03M23.00S,2021-11-29T03:30:41.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203924,5.590000152587891,50.0,1610612765,41,44,2021-11-29T03:31:36Z,3020000,0.0,0.0,1,left,J. Grant putback Layup (14 PTS),[203924],1610612765.0,DET,putback,,,Grant,J. Grant,,,,,,,0.0,Made,,,,,,,,,14.0,,,,,,,
305,PT03M18.00S,2021-11-29T03:30:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201599,93.08475689881735,45.833333333333336,1610612747,43,44,2021-11-29T03:30:52Z,3030000,-21.0,13.0,1,right,D. Jordan Layup (5 PTS) (R. Westbrook 2 AST),"[201599, 201566]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,2.43,Made,,,,,,,,,5.0,R. Westbrook,201566.0,2.0,,,,
307,PT03M07.00S,2021-11-29T03:30:59.0Z,2,REGULAR,foul,personal,['2freethrow'],201599,,,1610612765,43,44,2021-11-29T03:31:09Z,3050000,,,0,,D. Jordan shooting personal FOUL (3 PF) (Hayes 2 FT),"[201599, 1630165]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,1627534.0,,,,,,,,3.0,0.0,Hayes,1630165.0,,,,,,,,
309,PT03M07.00S,2021-11-29T03:31:26.9Z,2,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,43,45,2021-11-29T03:31:26Z,3070000,,,0,,K. Hayes Free Throw 1 of 2 (3 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
310,PT03M07.00S,2021-11-29T03:31:27.4Z,2,REGULAR,substitution,out,[],201961,,,1610612765,43,45,2021-11-29T03:31:45Z,3080000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M07.00S,2021-11-29T03:31:27.4Z,2,REGULAR,substitution,out,[],201599,,,1610612765,43,45,2021-11-29T03:31:45Z,3090000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M07.00S,2021-11-29T03:31:27.4Z,2,REGULAR,substitution,in,[],2546,,,1610612765,43,45,2021-11-29T03:31:45Z,3100000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M07.00S,2021-11-29T03:31:27.4Z,2,REGULAR,substitution,in,[],2544,,,1610612765,43,45,2021-11-29T03:31:45Z,3110000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M07.00S,2021-11-29T03:31:50.5Z,2,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,43,46,2021-11-29T03:31:50Z,3120000,,,0,,K. Hayes Free Throw 2 of 2 (4 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,4.0,,,,,,,
315,PT02M59.00S,2021-11-29T03:31:59.8Z,2,REGULAR,2pt,Jump Shot,[],201566,85.98883048620237,29.65686274509804,1610612747,45,46,2021-11-29T03:32:05Z,3130000,-102.0,79.0,1,right,R. Westbrook 12' pullup bank Jump Shot (10 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,,,12.89,Made,,,,,,,,,10.0,,,,,,,
316,PT02M51.00S,2021-11-29T03:32:08.6Z,2,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,45,46,2021-11-29T03:32:29Z,3140000,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (3 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,1204.0,3.0,,,,,,,,,,,,,,,,,,
317,PT02M51.00S,2021-11-29T03:32:18.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,45,46,2021-11-29T03:32:18Z,3150000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M41.00S,2021-11-29T03:35:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,92.0335085413929,54.411764705882355,1610612747,47,46,2021-11-29T03:35:25Z,3160000,22.0,22.0,1,right,R. Westbrook driving Layup (12 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,3.15,Made,,,,,,,,,12.0,,,,,,,
319,PT02M20.00S,2021-11-29T03:35:41.5Z,2,REGULAR,2pt,Jump Shot,[],1630595,11.48160315374507,67.8921568627451,1610612765,47,46,2021-11-29T03:35:45Z,3170000,-89.0,55.0,1,left,MISS C. Cunningham 10' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,,,10.53,Missed,,,,,,,,,,,,,,,,
320,PT02M17.00S,2021-11-29T03:35:44.5Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,47,46,2021-11-29T03:35:45Z,3180000,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,319.0,3.0,3.0,0.0,,,,,,,,,,,,
321,PT02M06.00S,2021-11-29T03:35:55.2Z,2,REGULAR,2pt,Jump Shot,[],201566,85.85742444152432,25.980392156862735,1610612747,47,46,2021-11-29T03:35:59Z,3190000,-120.0,80.0,1,right,MISS R. Westbrook 14' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,,,14.45,Missed,,,,,,,,,,,,,,,,
322,PT02M03.00S,2021-11-29T03:35:58.2Z,2,REGULAR,rebound,defensive,[],203924,,,1610612765,47,46,2021-11-29T03:35:59Z,3200000,,,0,,J. Grant REBOUND (Off:2 Def:3),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,321.0,5.0,3.0,2.0,,,,,,,,,,,,
323,PT01M54.00S,2021-11-29T03:36:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,10.298948751642584,49.26470588235294,1610612765,47,46,2021-11-29T03:36:13Z,3210000,4.0,44.0,1,left,MISS J. Grant driving Layup,[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,4.45,Missed,,,,,,,,,,,,,,,,
324,PT01M51.00S,2021-11-29T03:36:09.7Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,47,46,2021-11-29T03:36:09Z,3220000,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,323.0,4.0,4.0,0.0,,,,,,,,,,,,
325,PT01M43.00S,2021-11-29T03:36:20.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612747,47,46,2021-11-29T03:36:26Z,3230000,,,0,,C. Cunningham personal FOUL (1 PF) (James 2 FT),"[1630595, 2544]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,2534.0,,,,,,,,1.0,0.0,James,2544.0,,,,,,,,
327,PT01M43.00S,2021-11-29T03:36:52.1Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,48,46,2021-11-29T03:36:52Z,3250000,,,0,,L. James Free Throw 1 of 2 (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,14.0,,,,,,,
328,PT01M43.00S,2021-11-29T03:37:05.9Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,49,46,2021-11-29T03:37:06Z,3260000,,,0,,L. James Free Throw 2 of 2 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,15.0,,,,,,,
329,PT01M28.00S,2021-11-29T03:37:26.0Z,2,REGULAR,foul,offensive,['inpenalty'],203924,,,1610612765,49,46,2021-11-29T03:37:32Z,3270000,,,0,,J. Grant charge offensive FOUL (2 PF),"[203924, 2544]",1610612765.0,DET,charge,,,Grant,J. Grant,,,,,2534.0,,,,,,,,2.0,0.0,James,2544.0,,,,,,,,
331,PT01M28.00S,2021-11-29T03:37:26.0Z,2,REGULAR,turnover,offensive foul,[],203924,,,1610612765,49,46,2021-11-29T03:37:26Z,3290000,,,0,,J. Grant offensive foul TURNOVER (2 TO),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,2534.0,2.0,,,,,,,,,,,,,,,,,,
332,PT01M12.00S,2021-11-29T03:37:57.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201566,69.69448094612352,24.019607843137265,1610612747,49,46,2021-11-29T03:38:02Z,3300000,-130.0,232.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,26.62,Missed,,,,,,,,,,,,,,,,
333,PT01M09.00S,2021-11-29T03:38:00.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,49,46,2021-11-29T03:38:02Z,3310000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,332.0,2.0,2.0,0.0,,,,,,,,,,,,
334,PT00M57.30S,2021-11-29T03:38:14.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,5.568331143232584,51.96078431372549,1610612765,49,48,2021-11-29T03:38:20Z,3320000,-10.0,0.0,1,left,J. Grant driving DUNK (16 PTS) (S. Bey 1 AST),"[203924, 1630180]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,0.98,Made,,,,,,,,,16.0,S. Bey,1630180.0,1.0,,,,
336,PT00M43.40S,2021-11-29T03:38:30.5Z,2,REGULAR,3pt,Jump Shot,[],2546,68.64323258869908,72.54901960784314,1610612747,49,48,2021-11-29T03:38:35Z,3340000,113.0,242.0,1,right,MISS C. Anthony 26' step back 3PT,[2546],1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,,,26.72,Missed,,,,,,,,,,,,,,,,
337,PT00M39.90S,2021-11-29T03:38:34.0Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,49,48,2021-11-29T03:38:35Z,3350000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,336.0,4.0,2.0,2.0,,,,,,,,,,,,
338,PT00M35.50S,2021-11-29T03:38:38.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630595,7.408015768725363,5.882352941176478,1610612765,49,48,2021-11-29T03:39:48Z,3360000,221.0,17.0,1,left,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,22.13,Missed,,,,,,,,,,,,,,,,
339,PT00M31.70S,2021-11-29T03:38:42.3Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,49,48,2021-11-29T03:38:47Z,3370000,,,0,,A. Davis REBOUND (Off:0 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,338.0,5.0,5.0,0.0,,,,,,,,,,,,
340,PT00M22.60S,2021-11-29T03:38:52.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,49,48,2021-11-29T03:38:52Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M15.20S,2021-11-29T03:39:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.55913272010513,52.450980392156865,1610612747,51,48,2021-11-29T03:39:20Z,3390000,12.0,17.0,1,right,R. Westbrook driving Layup (14 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,2.13,Made,,,,,,,,,14.0,,,,,,,
342,PT00M00.30S,2021-11-29T03:39:33.5Z,2,REGULAR,3pt,Jump Shot,[],1630595,31.84954007884363,73.52941176470588,1610612765,51,48,2021-11-29T03:40:32Z,3400000,-118.0,247.0,1,left,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,27.35,Missed,,,,,,,,,,,,,,,,
343,PT00M00.10S,2021-11-29T03:39:33.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,51,48,2021-11-29T03:40:32Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,
344,PT00M00.00S,2021-11-29T03:39:38.7Z,2,REGULAR,period,end,[],0,,,1610612765,51,48,2021-11-29T03:39:38Z,3420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-11-29T03:54:45.4Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612765,51,48,2021-11-29T03:55:07Z,3430000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-11-29T03:54:45.4Z,3,REGULAR,substitution,out,['startperiod'],2546,,,1610612765,51,48,2021-11-29T03:55:07Z,3440000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-11-29T03:54:45.4Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612765,51,48,2021-11-29T03:55:07Z,3450000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-11-29T03:54:45.4Z,3,REGULAR,substitution,in,['startperiod'],202340,,,1610612765,51,48,2021-11-29T03:55:07Z,3460000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-11-29T03:55:06.6Z,3,REGULAR,period,start,[],0,,,1610612765,51,48,2021-11-29T03:55:07Z,3470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M40.00S,2021-11-29T03:55:26.2Z,3,REGULAR,3pt,Jump Shot,[],1630595,70.3515111695138,17.892156862745097,1610612765,51,51,2021-11-29T03:55:45Z,3480000,-161.0,226.0,1,right,C. Cunningham 27' 3PT pullup (7 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,27.74,Made,,,,,,,,,7.0,,,,,,,
351,PT11M15.00S,2021-11-29T03:55:50.8Z,3,REGULAR,3pt,Jump Shot,[],2544,29.960578186596592,89.92800245098039,1610612747,54,51,2021-11-29T03:55:59Z,3490000,-200.0,229.0,1,left,L. James 30' 3PT  (18 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,,,30.39,Made,,,,,,,,,18.0,A. Davis,203076.0,1.0,,,,
353,PT10M53.00S,2021-11-29T03:56:13.5Z,3,REGULAR,turnover,bad pass,[],1630191,,,1610612765,54,51,2021-11-29T03:56:17Z,3510000,,,0,,I. Stewart bad pass TURNOVER (3 TO),"[1630191, 202340]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,3.0,,,,,,,,,,,,,,,Bradley,202340.0,,
354,PT10M53.00S,2021-11-29T03:56:13.5Z,3,REGULAR,steal,,[],202340,,,1610612747,54,51,2021-11-29T03:56:15Z,3520000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
355,PT10M41.00S,2021-11-29T03:56:25.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201566,17.263469119579497,73.52941176470588,1610612747,56,51,2021-11-29T03:56:31Z,3530000,-118.0,110.0,1,left,R. Westbrook 16' fadeaway bank Jump Shot (16 PTS),[201566],1610612747.0,LAL,fadeaway bank,,,Westbrook,R. Westbrook,,,,,,,16.09,Made,,,,,,,,,16.0,,,,,,,
356,PT10M21.00S,2021-11-29T03:56:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,90.45663600525624,47.05882352941176,1610612765,56,51,2021-11-29T03:56:49Z,3540000,-15.0,37.0,1,right,MISS I. Stewart Layup - blocked,"[1630191, 2544]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,4.0,Missed,,,,,,,,,,,,,,,James,2544.0
357,PT10M21.00S,2021-11-29T03:56:43.9Z,3,REGULAR,block,,[],2544,,,1610612765,56,51,2021-11-29T03:56:45Z,3550000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M17.00S,2021-11-29T03:56:47.9Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612765,56,51,2021-11-29T03:56:49Z,3560000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,356.0,3.0,2.0,1.0,,,,,,,,,,,,
359,PT10M17.00S,2021-11-29T03:56:48.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630180,85.67674113009198,38.78676470588235,1610612765,56,51,2021-11-29T03:57:08Z,3570000,-56.0,82.0,1,right,MISS S. Bey 9' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,,,9.94,Missed,,,,,,,,,,,,,,,,
360,PT10M15.00S,2021-11-29T03:56:50.9Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,56,51,2021-11-29T03:56:55Z,3580000,,,0,,D. Jordan REBOUND (Off:1 Def:4),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,359.0,5.0,4.0,1.0,,,,,,,,,,,,
361,PT10M09.00S,2021-11-29T03:56:56.7Z,3,REGULAR,3pt,Jump Shot,[],2544,33.6892247043364,70.09803921568627,1610612747,56,51,2021-11-29T03:57:03Z,3590000,-100.0,264.0,1,left,MISS L. James 28' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,28.27,Missed,,,,,,,,,,,,,,,,
