actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
175,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,out,['startperiod'],1628370,,,1610612748,28,25,2021-11-11T03:48:20Z,1750000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,28,25,2021-11-11T03:48:20Z,1760000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,out,['startperiod'],202710,,,1610612748,28,25,2021-11-11T03:48:20Z,1770000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,out,['startperiod'],1629130,,,1610612748,28,25,2021-11-11T03:48:20Z,1780000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,in,['startperiod'],2730,,,1610612748,28,25,2021-11-11T03:48:20Z,1790000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,in,['startperiod'],201566,,,1610612748,28,25,2021-11-11T03:48:20Z,1800000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,in,['startperiod'],1629216,,,1610612748,28,25,2021-11-11T03:48:20Z,1810000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,28,25,2021-11-11T03:48:20Z,1820000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2021-11-11T03:47:58.1Z,2,REGULAR,substitution,in,['startperiod'],200768,,,1610612748,28,25,2021-11-11T03:48:20Z,1830000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2021-11-11T03:48:23.3Z,2,REGULAR,period,start,[],0,,,1610612747,28,25,2021-11-11T03:48:23Z,1840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M46.00S,2021-11-11T03:48:36.5Z,2,REGULAR,3pt,Jump Shot,[],201961,69.69448094612352,29.65686274509804,1610612747,28,25,2021-11-11T03:48:40Z,1850000,-102.0,232.0,1,right,MISS W. Ellington 25' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
186,PT11M43.00S,2021-11-11T03:48:39.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,28,25,2021-11-11T03:48:40Z,1860000,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
187,PT11M28.00S,2021-11-11T03:48:53.8Z,2,REGULAR,3pt,Jump Shot,[],1629216,9.773324572930349,95.58823529411765,1610612748,28,25,2021-11-11T03:48:58Z,1870000,-228.0,39.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
188,PT11M26.00S,2021-11-11T03:48:55.8Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,28,25,2021-11-11T03:48:58Z,1880000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
189,PT11M06.00S,2021-11-11T03:49:15.8Z,2,REGULAR,3pt,Jump Shot,[],201961,76.52759526938239,88.72549019607843,1610612747,31,25,2021-11-11T03:49:19Z,1890000,194.0,168.0,1,right,W. Ellington 25' 3PT  (3 PTS) (R. Westbrook 4 AST),"[201961, 201566]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,25.64,Made,,,,,,,,,,3.0,,,,R. Westbrook,201566.0,4.0,,,
191,PT10M46.00S,2021-11-11T03:49:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.619579500657039,50.245098039215684,1610612748,31,27,2021-11-11T03:51:02Z,1910000,-1.0,10.0,1,left,B. Adebayo finger roll Layup (6 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,finger roll,,,Adebayo,B. Adebayo,,,,,0.98,Made,,,,,,,,,,6.0,,,,T. Herro,1629639.0,1.0,,,
193,PT10M36.00S,2021-11-11T03:49:46.8Z,2,REGULAR,2pt,Jump Shot,[],201566,87.9599211563732,33.33333333333334,1610612747,31,27,2021-11-11T03:49:54Z,1930000,-83.0,61.0,1,right,MISS R. Westbrook 10' turnaround bank Shot,[201566],1610612747.0,LAL,turnaround bank,,,Westbrook,R. Westbrook,,,,,10.31,Missed,,,,,,,,,,,,,,,,,,,
194,PT10M34.00S,2021-11-11T03:49:48.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,31,27,2021-11-11T03:49:54Z,1940000,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
195,PT10M24.00S,2021-11-11T03:49:58.5Z,2,REGULAR,3pt,Jump Shot,[],1628997,7.013797634691201,4.656862745098039,1610612748,31,27,2021-11-11T03:50:07Z,1950000,227.0,13.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,,
196,PT10M23.00S,2021-11-11T03:49:59.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,31,27,2021-11-11T03:50:07Z,1960000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,195.0,,,,,,,,,,,,,,,,,,
197,PT10M23.00S,2021-11-11T03:50:04.6Z,2,REGULAR,foul,personal,[],1628389,,,1610612747,31,27,2021-11-11T03:50:11Z,1970000,,,0,,B. Adebayo loose ball personal FOUL (3 PF),"[1628389, 2730]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,,,,,,,202037.0,3.0,0.0,Howard,2730.0,,,,,,,,,,
199,PT10M23.00S,2021-11-11T03:50:21.8Z,2,REGULAR,substitution,out,[],1628389,,,1610612747,31,27,2021-11-11T03:50:25Z,1990000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M23.00S,2021-11-11T03:50:21.8Z,2,REGULAR,substitution,in,[],203473,,,1610612747,31,27,2021-11-11T03:50:25Z,2000000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M06.00S,2021-11-11T03:50:51.6Z,2,REGULAR,3pt,Jump Shot,[],2546,69.69448094612352,25.490196078431367,1610612747,31,27,2021-11-11T03:50:55Z,2010000,-123.0,232.0,1,right,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
202,PT10M04.00S,2021-11-11T03:50:53.6Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,31,27,2021-11-11T03:50:55Z,2020000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,201.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
203,PT09M56.00S,2021-11-11T03:51:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.962549277266746,46.81372549019608,1610612748,31,27,2021-11-11T03:54:07Z,2030000,16.0,4.0,1,left,MISS T. Herro driving finger roll Layup,[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M54.00S,2021-11-11T03:51:03.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,31,27,2021-11-11T03:51:07Z,2040000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,203.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
205,PT09M51.00S,2021-11-11T03:51:07.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202340,89.6681997371879,95.34313725490196,1610612747,31,27,2021-11-11T03:51:16Z,2050000,227.0,45.0,1,right,MISS A. Bradley running 3PT,[202340],1610612747.0,LAL,running,,,Bradley,A. Bradley,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M46.00S,2021-11-11T03:51:12.6Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,31,27,2021-11-11T03:51:16Z,2060000,,,0,,T. Herro REBOUND (Off:1 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
207,PT09M40.00S,2021-11-11T03:51:18.1Z,2,REGULAR,3pt,Jump Shot,[],200768,30.14126149802891,32.59803921568627,1610612748,31,30,2021-11-11T03:51:22Z,2070000,87.0,231.0,1,left,K. Lowry 24' 3PT  (3 PTS) (T. Herro 2 AST),"[200768, 1629639]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,24.67,Made,,,,,,,,,,3.0,,,,T. Herro,1629639.0,2.0,,,
209,PT09M26.00S,2021-11-11T03:51:35.4Z,2,REGULAR,foul,personal,[],203473,,,1610612747,31,30,2021-11-11T03:51:40Z,2090000,,,0,,D. Dedmon personal FOUL (3 PF),"[203473, 2730]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,201245.0,3.0,0.0,Howard,2730.0,,,,,,,,,,
211,PT09M26.00S,2021-11-11T03:51:50.6Z,2,REGULAR,foul,technical,[],1628997,,,1610612747,31,30,2021-11-11T03:52:04Z,2110000,,,0,,C. Martin double technical FOUL (1 Tech),[1628997],1610612748.0,MIA,double,,,Martin,C. Martin,,,,,,,,,,,202037.0,0.0,1.0,,,,,,,,,,,,
212,PT09M26.00S,2021-11-11T03:51:50.6Z,2,REGULAR,foul,technical,[],2546,,,1610612747,31,30,2021-11-11T03:51:59Z,2120000,,,0,,C. Anthony double technical FOUL (1 Tech),[2546],1610612747.0,LAL,double,,,Anthony,C. Anthony,,,,,,,,,,,202037.0,0.0,1.0,,,,,,,,,,,,
213,PT09M26.00S,2021-11-11T03:52:09.3Z,2,REGULAR,substitution,out,[],203473,,,1610612747,31,30,2021-11-11T03:52:15Z,2130000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M26.00S,2021-11-11T03:52:09.3Z,2,REGULAR,substitution,in,[],2617,,,1610612747,31,30,2021-11-11T03:52:15Z,2140000,,,0,,SUB in: U. Haslem,[2617],1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M16.00S,2021-11-11T03:52:35.0Z,2,REGULAR,2pt,Jump Shot,[],2546,88.74835742444152,76.7156862745098,1610612747,33,30,2021-11-11T03:55:56Z,2150000,134.0,53.0,1,right,C. Anthony 14' fadeaway Jump Shot (5 PTS),[2546],1610612747.0,LAL,fadeaway,,,Anthony,C. Anthony,,,,,14.38,Made,,,,,,,,,,5.0,,,,,,,,,
216,PT09M10.00S,2021-11-11T03:52:45.3Z,2,REGULAR,foul,personal,['2freethrow'],2730,,,1610612748,33,30,2021-11-11T03:53:36Z,2160000,,,0,,D. Howard shooting personal FOUL (1 PF) (Lowry 2 FT),"[2730, 200768]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,202037.0,1.0,0.0,Lowry,200768.0,,,,,,,,,,
218,PT09M10.00S,2021-11-11T03:53:33.9Z,2,REGULAR,instantreplay,request,[],0,,,1610612748,33,30,2021-11-11T03:54:50Z,2180000,,,0,,,[],,,support,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,,Common Foul Upheld
219,PT09M10.00S,2021-11-11T03:55:03.3Z,2,REGULAR,substitution,out,[],201961,,,1610612748,33,30,2021-11-11T03:55:23Z,2190000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M10.00S,2021-11-11T03:55:03.3Z,2,REGULAR,substitution,out,[],202340,,,1610612748,33,30,2021-11-11T03:55:23Z,2200000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M10.00S,2021-11-11T03:55:03.3Z,2,REGULAR,substitution,in,[],1628370,,,1610612748,33,30,2021-11-11T03:55:23Z,2210000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M10.00S,2021-11-11T03:55:03.3Z,2,REGULAR,substitution,in,[],203145,,,1610612748,33,30,2021-11-11T03:55:23Z,2220000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M10.00S,2021-11-11T03:55:37.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],200768,,,1610612748,33,31,2021-11-11T03:55:37Z,2230000,,,0,,K. Lowry Free Throw 1 of 2 (4 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
224,PT09M10.00S,2021-11-11T03:55:50.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],200768,,,1610612748,33,32,2021-11-11T03:55:50Z,2240000,,,0,,K. Lowry Free Throw 2 of 2 (5 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
225,PT08M55.00S,2021-11-11T03:56:13.2Z,2,REGULAR,foul,personal,[],2617,,,1610612747,33,32,2021-11-11T03:56:20Z,2250000,,,0,,U. Haslem personal FOUL (1 PF),"[2617, 201566]",1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,,,,,,,202037.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,
227,PT08M49.00S,2021-11-11T03:56:38.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201566,88.87976346911958,49.754901960784316,1610612747,33,32,2021-11-11T03:56:43Z,2270000,-1.0,52.0,1,right,MISS R. Westbrook driving DUNK - blocked,"[201566, 1628997]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,5.2,Missed,,,,,,,,,,,,,,,,,Martin,1628997.0,
239,PT08M49.00S,2021-11-11T03:56:38.6Z,2,REGULAR,block,,[],1628997,,,1610612747,33,32,2021-11-11T03:58:31Z,2275000,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M46.00S,2021-11-11T03:56:41.6Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,33,32,2021-11-11T03:56:43Z,2280000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
230,PT08M30.00S,2021-11-11T03:56:57.5Z,2,REGULAR,2pt,Jump Shot,[],2617,10.298948751642584,75.98039215686275,1610612748,33,34,2021-11-11T03:57:03Z,2300000,-130.0,44.0,1,left,U. Haslem 13' Jump Shot (2 PTS) (C. Martin 1 AST),"[2617, 1628997]",1610612748.0,MIA,,,,Haslem,U. Haslem,,,,,13.72,Made,,,,,,,,,,2.0,,,,C. Martin,1628997.0,1.0,,,
232,PT08M14.00S,2021-11-11T03:57:19.1Z,2,REGULAR,foul,offensive,[],2730,,,1610612747,33,34,2021-11-11T03:57:46Z,2320000,,,0,,D. Howard offensive FOUL (2 PF),"[2730, 200768]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,201639.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,
234,PT08M14.00S,2021-11-11T03:57:19.1Z,2,REGULAR,turnover,offensive foul,[],2730,,,1610612747,33,34,2021-11-11T03:57:19Z,2340000,,,0,,D. Howard offensive foul TURNOVER (1 TO),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,201639.0,,,,,,1.0,,,,,,,,
235,PT07M53.00S,2021-11-11T03:57:45.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200768,13.272010512483575,95.81035539215686,1610612748,33,34,2021-11-11T03:58:01Z,2350000,-229.0,72.0,1,left,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
236,PT07M51.00S,2021-11-11T03:57:47.0Z,2,REGULAR,rebound,defensive,[],203145,,,1610612747,33,34,2021-11-11T03:57:49Z,2360000,,,0,,K. Bazemore REBOUND (Off:0 Def:2),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
237,PT07M40.00S,2021-11-11T03:57:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2546,92.16491458607096,48.529411764705884,1610612747,35,34,2021-11-11T03:58:03Z,2370000,-7.0,21.0,1,right,C. Anthony Layup (7 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,2.24,Made,,,,,,,,,,7.0,,,,,,,,,
238,PT07M30.00S,2021-11-11T03:58:12.3Z,2,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,35,34,2021-11-11T03:58:18Z,2380000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (1 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,,202037.0,,,,,,1.0,,,,,,,,
240,PT07M18.00S,2021-11-11T03:58:36.6Z,2,REGULAR,foul,personal,[],1628997,,,1610612747,35,34,2021-11-11T03:58:42Z,2390000,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 2546]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,201639.0,1.0,1.0,Anthony,2546.0,,,,,,,,,,
242,PT07M18.00S,2021-11-11T03:58:47.5Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,35,34,2021-11-11T03:58:58Z,2410000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M18.00S,2021-11-11T03:58:47.5Z,2,REGULAR,substitution,out,[],1628997,,,1610612747,35,34,2021-11-11T03:58:58Z,2420000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M18.00S,2021-11-11T03:58:47.5Z,2,REGULAR,substitution,in,[],200782,,,1610612747,35,34,2021-11-11T03:58:58Z,2430000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M18.00S,2021-11-11T03:58:47.5Z,2,REGULAR,substitution,in,[],1629130,,,1610612747,35,34,2021-11-11T03:58:58Z,2440000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M12.00S,2021-11-11T03:59:09.6Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,35,34,2021-11-11T03:59:13Z,2450000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,201245.0,,,,,,2.0,,,,,,,,
247,PT07M00.00S,2021-11-11T03:59:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2617,9.904730617608408,50.49019607843137,1610612748,35,34,2021-11-11T03:59:29Z,2460000,-2.0,41.0,1,left,MISS U. Haslem cutting Layup - blocked,"[2617, 201566]",1610612748.0,MIA,cutting,,,Haslem,U. Haslem,,,,,4.07,Missed,,,,,,,,,,,,,,,,,Westbrook,201566.0,
253,PT07M00.00S,2021-11-11T03:59:24.2Z,2,REGULAR,block,,[],201566,,,1610612748,35,34,2021-11-11T04:00:16Z,2465000,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M57.00S,2021-11-11T03:59:27.2Z,2,REGULAR,rebound,offensive,[],200782,,,1610612748,35,34,2021-11-11T04:00:16Z,2470000,,,0,,P. Tucker REBOUND (Off:1 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,247.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
249,PT06M51.00S,2021-11-11T03:59:33.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629130,30.798291721419176,29.65686274509804,1610612748,35,34,2021-11-11T04:00:58Z,2480000,102.0,237.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
250,PT06M49.00S,2021-11-11T03:59:35.1Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,35,34,2021-11-11T04:00:58Z,2490000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
251,PT06M45.00S,2021-11-11T03:59:38.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,87.0400788436268,50.0,1610612747,37,34,2021-11-11T03:59:50Z,2500000,0.0,69.0,1,right,M. Monk 6' driving floating Jump Shot (2 PTS),[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,6.93,Made,,,,,,,,,,2.0,,,,,,,,,
252,PT06M34.00S,2021-11-11T04:00:01.6Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,37,34,2021-11-11T04:01:38Z,2510000,,,0,,T. Herro bad pass out-of-bounds TURNOVER (1 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,,,,,,,201639.0,,,,,,1.0,,,,,,,,
254,PT06M34.00S,2021-11-11T04:00:42.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,37,34,2021-11-11T04:00:42Z,2520000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M34.00S,2021-11-11T04:03:00.5Z,2,REGULAR,substitution,out,[],2546,,,1610612747,37,34,2021-11-11T04:03:17Z,2530000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M34.00S,2021-11-11T04:03:00.5Z,2,REGULAR,substitution,in,[],203076,,,1610612747,37,34,2021-11-11T04:03:17Z,2540000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M19.00S,2021-11-11T04:03:32.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,84.4119579500657,43.38235294117647,1610612747,39,34,2021-11-11T04:03:35Z,2550000,-33.0,94.0,1,right,M. Monk 9' pullup Jump Shot (4 PTS),[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,9.97,Made,,,,,,,,,,4.0,,,,,,,,,
258,PT06M00.00S,2021-11-11T04:03:50.9Z,2,REGULAR,3pt,Jump Shot,[],200768,32.637976346911955,62.745098039215684,1610612748,39,34,2021-11-11T04:03:55Z,2560000,-64.0,254.0,1,left,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M58.00S,2021-11-11T04:03:52.9Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,39,34,2021-11-11T04:03:55Z,2570000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,258.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
260,PT05M50.00S,2021-11-11T04:04:01.6Z,2,REGULAR,2pt,Jump Shot,[],1628370,77.31603153745073,60.78431372549019,1610612747,41,34,2021-11-11T04:04:06Z,2580000,54.0,161.0,1,right,M. Monk 16' pullup Jump Shot (6 PTS),[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,16.95,Made,,,,,,,,,,6.0,,,,,,,,,
261,PT05M28.00S,2021-11-11T04:04:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,8.196452036793687,52.450980392156865,1610612748,41,36,2021-11-11T04:04:30Z,2590000,-12.0,25.0,1,left,T. Herro driving finger roll Layup (7 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,2.74,Made,,,,,,,,,,7.0,,,,,,,,,
262,PT05M14.00S,2021-11-11T04:04:38.7Z,2,REGULAR,3pt,Jump Shot,[],201566,89.6681997371879,4.166666666666657,1610612747,44,36,2021-11-11T04:04:42Z,2600000,-229.0,45.0,1,right,R. Westbrook 3PT  (5 PTS) (M. Monk 2 AST),"[201566, 1628370]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,23.35,Made,,,,,,,,,,5.0,,,,M. Monk,1628370.0,2.0,,,
