actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
187,PT12M00.00S,2021-11-01T03:09:13.6Z,2,REGULAR,substitution,out,['startperiod'],1628370,,,1610612747,27,15,2021-11-01T03:10:59Z,1850000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2021-11-01T03:09:13.6Z,2,REGULAR,substitution,out,['startperiod'],202340,,,1610612747,27,15,2021-11-01T03:10:59Z,1860000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2021-11-01T03:09:13.6Z,2,REGULAR,substitution,out,['startperiod'],1626174,,,1610612747,27,15,2021-11-01T03:10:59Z,1870000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2021-11-01T03:09:13.6Z,2,REGULAR,substitution,in,['startperiod'],201566,,,1610612747,27,15,2021-11-01T03:10:59Z,1880000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2021-11-01T03:09:13.6Z,2,REGULAR,substitution,in,['startperiod'],201599,,,1610612747,27,15,2021-11-01T03:10:59Z,1890000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2021-11-01T03:09:13.6Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612747,27,15,2021-11-01T03:10:59Z,1900000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2021-11-01T03:10:57.3Z,2,REGULAR,period,start,[],0,,,1610612747,27,15,2021-11-01T03:10:59Z,1910000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M50.00S,2021-11-01T03:11:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.82194480946123,52.450980392156865,1610612747,27,15,2021-11-01T03:11:14Z,1920000,12.0,15.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.94,Missed,,,,,,,,,,,,,,,,,,
195,PT11M44.00S,2021-11-01T03:11:12.9Z,2,REGULAR,rebound,offensive,[],201599,,,1610612747,27,15,2021-11-01T03:11:14Z,1930000,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,194.0,,,,,,,,,,1.0,0.0,1.0,,,,,
196,PT11M44.00S,2021-11-01T03:11:12.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201599,94.40999984741211,50.0,1610612747,29,15,2021-11-01T03:11:12Z,1940000,0.0,0.0,1,right,D. Jordan putback DUNK (2 PTS),[201599],1610612747.0,LAL,putback,,,Jordan,D. Jordan,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,
197,PT11M30.00S,2021-11-01T03:11:29.2Z,2,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612745,29,15,2021-11-01T03:11:39Z,1950000,,,0,,A. Reaves shooting personal FOUL (1 PF) (Sengun 2 FT),"[1630559, 1630578]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,,,,,,,1627524.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
199,PT11M30.00S,2021-11-01T03:11:57.2Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,29,15,2021-11-01T03:11:57Z,1970000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT11M30.00S,2021-11-01T03:11:57.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,29,15,2021-11-01T03:11:57Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,,
201,PT11M30.00S,2021-11-01T03:12:16.8Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,29,16,2021-11-01T03:12:16Z,1990000,,,0,,A. Sengun Free Throw 2 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
202,PT11M23.00S,2021-11-01T03:12:25.1Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,29,16,2021-11-01T03:12:30Z,2000000,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1630578]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,1.0,Sengun,1630578.0,,,,,,,,,,,,,,
203,PT11M23.00S,2021-11-01T03:12:25.1Z,2,REGULAR,steal,,[],1630578,,,1610612745,29,16,2021-11-01T03:12:28Z,2010000,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
204,PT11M12.00S,2021-11-01T03:12:36.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,26.461892247043366,15.931372549019613,1610612745,29,19,2021-11-01T03:12:39Z,2020000,170.0,196.0,1,left,E. Gordon 25' 3PT  (4 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.98,Made,,,,,,,,,,4.0,,,,,,,,
205,PT11M02.00S,2021-11-01T03:12:45.4Z,2,REGULAR,2pt,Jump Shot,[],201566,80.73258869908015,16.666666666666657,1610612747,29,19,2021-11-01T03:12:50Z,2030000,-167.0,129.0,1,right,MISS R. Westbrook 21' bank Shot,[201566],1610612747.0,LAL,bank,,,Westbrook,R. Westbrook,,,,,21.05,Missed,,,,,,,,,,,,,,,,,,
206,PT10M59.00S,2021-11-01T03:12:48.4Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,29,19,2021-11-01T03:12:50Z,2040000,,,0,,D. Nwaba REBOUND (Off:0 Def:3),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,205.0,,,,,,,,,,3.0,3.0,0.0,,,,,
207,PT10M41.00S,2021-11-01T03:13:06.4Z,2,REGULAR,3pt,Jump Shot,[],201569,31.32391590013141,23.039215686274503,1610612745,29,19,2021-11-01T03:13:13Z,2050000,135.0,242.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,27.69,Missed,,,,,,,,,,,,,,,,,,
208,PT10M39.00S,2021-11-01T03:13:08.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,29,19,2021-11-01T03:13:13Z,2060000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,
209,PT10M39.00S,2021-11-01T03:13:12.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,29,19,2021-11-01T03:13:12Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M29.00S,2021-11-01T03:13:35.1Z,2,REGULAR,2pt,Jump Shot,[],2546,82.57227332457293,29.65686274509804,1610612747,31,19,2021-11-01T03:13:41Z,2080000,-102.0,111.0,1,right,C. Anthony 15' step back Jump Shot (11 PTS) (R. Westbrook 4 AST),"[2546, 201566]",1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,15.08,Made,,,,,,,,,,11.0,,,,R. Westbrook,201566.0,4.0,,
212,PT10M06.00S,2021-11-01T03:14:01.9Z,2,REGULAR,foul,personal,[],201599,,,1610612745,31,19,2021-11-01T03:14:09Z,2100000,,,0,,D. Jordan personal FOUL (1 PF),"[201599, 1630578]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,2004.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
214,PT09M53.00S,2021-11-01T03:14:32.1Z,2,REGULAR,3pt,Jump Shot,[],1630231,27.250328515111704,23.284313725490193,1610612745,31,19,2021-11-01T03:14:40Z,2120000,134.0,204.0,1,left,MISS K. Martin Jr. 24' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,
215,PT09M45.00S,2021-11-01T03:14:40.1Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,31,19,2021-11-01T03:14:40Z,2130000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,214.0,,,,,,,,,,2.0,1.0,1.0,,,,,
216,PT09M45.00S,2021-11-01T03:14:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,31,21,2021-11-01T03:14:39Z,2140000,0.0,0.0,1,left,A. Sengun putback Layup (5 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,0.0,Made,,,,,,,,,,5.0,,,,,,,,
217,PT09M38.00S,2021-11-01T03:14:46.8Z,2,REGULAR,2pt,Jump Shot,[],201566,80.33837056504599,68.13725490196079,1610612747,33,21,2021-11-01T03:14:53Z,2150000,91.0,132.0,1,right,R. Westbrook 16' pullup Jump Shot (5 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,16.04,Made,,,,,,,,,,5.0,,,,,,,,
218,PT09M25.00S,2021-11-01T03:15:01.7Z,2,REGULAR,turnover,out-of-bounds,[],1628021,,,1610612745,33,21,2021-11-01T03:15:10Z,2160000,,,0,,D. Nwaba step out-of-bounds TURNOVER (1 TO),[1628021],1610612745.0,HOU,step,,,Nwaba,D. Nwaba,,,,,,,,1.0,,,2004.0,,,,,,,,,,,,,
219,PT09M18.00S,2021-11-01T03:15:17.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],2546,85.72601839684626,4.901960784313729,1610612747,36,21,2021-11-01T03:15:23Z,2170000,-225.0,82.0,1,right,C. Anthony 3PT  (14 PTS) (L. James 5 AST),"[2546, 2544]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,23.98,Made,,,,,,,,,,14.0,,,,L. James,2544.0,5.0,,
221,PT09M18.00S,2021-11-01T03:15:28.5Z,2,REGULAR,foul,personal,['1freethrow'],1630231,,,1610612747,36,21,2021-11-01T03:15:50Z,2190000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Anthony 1 FT),"[1630231, 2546]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,200833.0,1.0,0.0,Anthony,2546.0,,,,,,,,,
223,PT09M18.00S,2021-11-01T03:15:54.0Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612747,36,21,2021-11-01T03:15:54Z,2210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M18.00S,2021-11-01T03:15:55.5Z,2,REGULAR,substitution,out,[],201566,,,1610612747,36,21,2021-11-01T03:16:11Z,2220000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M18.00S,2021-11-01T03:15:55.5Z,2,REGULAR,substitution,out,[],1628021,,,1610612747,36,21,2021-11-01T03:16:11Z,2230000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M18.00S,2021-11-01T03:15:55.5Z,2,REGULAR,substitution,in,[],203145,,,1610612747,36,21,2021-11-01T03:16:11Z,2240000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M18.00S,2021-11-01T03:15:55.5Z,2,REGULAR,substitution,in,[],1630224,,,1610612747,36,21,2021-11-01T03:16:11Z,2250000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M18.00S,2021-11-01T03:16:35.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],2546,,,1610612747,36,21,2021-11-01T03:16:35Z,2260000,,,0,,MISS C. Anthony Free Throw 1 of 1,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,Missed,,,,,,,,,,,,,,,,,,
229,PT09M16.00S,2021-11-01T03:16:37.6Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,36,21,2021-11-01T03:16:40Z,2270000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,228.0,,,,,,,,,,1.0,1.0,0.0,,,,,
230,PT09M09.00S,2021-11-01T03:16:44.3Z,2,REGULAR,3pt,Jump Shot,[],1630578,32.90078843626807,51.470588235294116,1610612745,36,21,2021-11-01T03:16:49Z,2280000,-7.0,257.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
231,PT09M05.00S,2021-11-01T03:16:48.3Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,36,21,2021-11-01T03:16:49Z,2290000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,230.0,,,,,,,,,,3.0,3.0,0.0,,,,,
232,PT09M01.00S,2021-11-01T03:16:53.5Z,2,REGULAR,turnover,out-of-bounds,[],203145,,,1610612747,36,21,2021-11-01T03:17:00Z,2300000,,,0,,K. Bazemore step out-of-bounds TURNOVER (1 TO),[203145],1610612747.0,LAL,step,,,Bazemore,K. Bazemore,,,,,,,,1.0,,,2004.0,,,,,,,,,,,,,
233,PT08M49.00S,2021-11-01T03:17:17.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,30.009855453350852,26.960784313725497,1610612745,36,21,2021-11-01T03:17:23Z,2310000,115.0,230.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
234,PT08M46.00S,2021-11-01T03:17:20.2Z,2,REGULAR,rebound,defensive,[],201599,,,1610612747,36,21,2021-11-01T03:17:23Z,2320000,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,233.0,,,,,,,,,,2.0,1.0,1.0,,,,,
236,PT08M24.00S,2021-11-01T03:17:42.0Z,2,REGULAR,2pt,Jump Shot,[],2544,76.92181340341656,34.31372549019608,1610612747,36,21,2021-11-01T03:17:47Z,2340000,-78.0,164.0,1,right,MISS L. James 18' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,18.21,Missed,,,,,,,,,,,,,,,,,,
237,PT08M20.00S,2021-11-01T03:17:46.0Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,36,21,2021-11-01T03:17:47Z,2350000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,236.0,,,,,,,,,,3.0,2.0,1.0,,,,,
238,PT08M16.00S,2021-11-01T03:17:50.9Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612745,36,21,2021-11-01T03:17:55Z,2360000,,,0,,K. Porter Jr. lost ball TURNOVER (1 TO),"[1629645, 2546]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,1.0,Anthony,2546.0,,,,,,,,,,,,,,
239,PT08M16.00S,2021-11-01T03:17:50.9Z,2,REGULAR,steal,,[],2546,,,1610612747,36,21,2021-11-01T03:17:52Z,2370000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M09.00S,2021-11-01T03:17:57.9Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,36,21,2021-11-01T03:18:03Z,2380000,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1629645]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,2.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,
241,PT08M09.00S,2021-11-01T03:17:57.9Z,2,REGULAR,steal,,[],1629645,,,1610612745,36,21,2021-11-01T03:17:59Z,2390000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M03.00S,2021-11-01T03:18:04.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201569,24.096583442838366,14.460784313725497,1610612745,36,24,2021-11-01T03:18:13Z,2400000,178.0,174.0,1,left,E. Gordon 24' 3PT running (7 PTS) (K. Martin Jr. 1 AST),"[201569, 1630231]",1610612745.0,HOU,running,,,Gordon,E. Gordon,,,,,24.87,Made,,,,,,,,,,7.0,,,,K. Martin Jr.,1630231.0,1.0,,
244,PT08M01.00S,2021-11-01T03:18:12.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,36,24,2021-11-01T03:18:12Z,2420000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M47.00S,2021-11-01T03:21:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,87.69710906701708,51.470588235294116,1610612747,38,24,2021-11-01T03:21:21Z,2430000,7.0,63.0,1,right,A. Reaves 6' driving Layup (2 PTS) (L. James 6 AST),"[1630559, 2544]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,6.35,Made,,,,,,,,,,2.0,,,,L. James,2544.0,6.0,,
247,PT07M32.00S,2021-11-01T03:21:34.4Z,2,REGULAR,foul,offensive,[],1630231,,,1610612745,38,24,2021-11-01T03:21:52Z,2450000,,,0,,K. Martin Jr. offensive FOUL (2 PF),"[1630231, 203145]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,1627524.0,2.0,0.0,Bazemore,203145.0,,,,,,,,,
249,PT07M32.00S,2021-11-01T03:21:34.4Z,2,REGULAR,turnover,offensive foul,[],1630231,,,1610612745,38,24,2021-11-01T03:21:34Z,2470000,,,0,,K. Martin Jr. offensive foul TURNOVER (1 TO),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,1.0,,,1627524.0,,,,,,,,,,,,,
250,PT07M16.00S,2021-11-01T03:22:01.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],2546,93.34756898817345,71.56862745098039,1610612747,38,24,2021-11-01T03:22:07Z,2480000,108.0,10.0,1,right,MISS C. Anthony 10' turnaround fadeaway Shot,[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,10.83,Missed,,,,,,,,,,,,,,,,,,
251,PT07M14.00S,2021-11-01T03:22:03.4Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,38,24,2021-11-01T03:22:07Z,2490000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,250.0,,,,,,,,,,3.0,2.0,1.0,,,,,
252,PT07M09.00S,2021-11-01T03:22:08.5Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,38,24,2021-11-01T03:22:15Z,2500000,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 201599]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,2.0,Jordan,201599.0,,,,,,,,,,,,,,
253,PT07M09.00S,2021-11-01T03:22:08.5Z,2,REGULAR,steal,,[],201599,,,1610612747,38,24,2021-11-01T03:22:12Z,2510000,,,0,,D. Jordan STEAL (1 STL),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M05.00S,2021-11-01T03:22:12.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,93.34756898817345,50.49019607843137,1610612747,40,24,2021-11-01T03:22:22Z,2520000,2.0,10.0,1,right,L. James running reverse DUNK (4 PTS) (D. Jordan 1 AST),"[2544, 201599]",1610612747.0,LAL,running reverse,,,James,L. James,,,,,1.03,Made,,,,,,,,,,4.0,,,,D. Jordan,201599.0,1.0,,
256,PT06M51.00S,2021-11-01T03:22:26.4Z,2,REGULAR,2pt,Jump Shot,[],1629645,23.04533508541394,42.892156862745104,1610612745,40,26,2021-11-01T03:22:31Z,2540000,36.0,164.0,1,left,K. Porter Jr. 16' pullup Jump Shot (6 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,16.79,Made,,,,,,,,,,6.0,,,,,,,,
257,PT06M30.00S,2021-11-01T03:22:48.7Z,2,REGULAR,2pt,Jump Shot,[],2544,83.22930354796321,79.41176470588235,1610612747,42,26,2021-11-01T03:22:55Z,2550000,147.0,105.0,1,right,L. James 18' pullup bank Jump Shot (6 PTS),[2544],1610612747.0,LAL,pullup bank,,,James,L. James,,,,,18.08,Made,,,,,,,,,,6.0,,,,,,,,
258,PT06M30.00S,2021-11-01T03:22:58.3Z,2,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612747,42,26,2021-11-01T03:23:27Z,2560000,,,0,,A. Sengun shooting personal FOUL (1 PF) (James 1 FT),"[1630578, 2544]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,1627524.0,1.0,0.0,James,2544.0,,,,,,,,,
260,PT06M30.00S,2021-11-01T03:23:05.6Z,2,REGULAR,substitution,out,[],1630231,,,1610612747,42,26,2021-11-01T03:23:15Z,2580000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M30.00S,2021-11-01T03:23:05.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612747,42,26,2021-11-01T03:23:15Z,2590000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M30.00S,2021-11-01T03:23:05.6Z,2,REGULAR,substitution,in,[],1628464,,,1610612747,42,26,2021-11-01T03:23:15Z,2600000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M30.00S,2021-11-01T03:23:05.6Z,2,REGULAR,substitution,in,[],1626174,,,1610612747,42,26,2021-11-01T03:23:15Z,2610000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M30.00S,2021-11-01T03:23:28.8Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,43,26,2021-11-01T03:23:28Z,2620000,,,0,,L. James Free Throw 1 of 1 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
265,PT06M17.00S,2021-11-01T03:23:43.5Z,2,REGULAR,turnover,out-of-bounds,[],201569,,,1610612745,43,26,2021-11-01T03:23:50Z,2630000,,,0,,E. Gordon bad pass out-of-bounds TURNOVER (3 TO),[201569],1610612745.0,HOU,bad pass,,,Gordon,E. Gordon,,,,,,,,3.0,,,2004.0,,,,,,,,,,,,,
269,PT06M17.00S,2021-11-01T03:23:56.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,43,26,2021-11-01T03:24:24Z,2635000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M02.00S,2021-11-01T03:24:10.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201599,94.3988173455979,49.50980392156863,1610612747,45,26,2021-11-01T03:24:16Z,2640000,-2.0,0.0,1,right,D. Jordan alley-oop DUNK (4 PTS) (K. Bazemore 1 AST),"[201599, 203145]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,0.25,Made,,,,,,,,,,4.0,,,,K. Bazemore,203145.0,1.0,,
268,PT05M52.00S,2021-11-01T03:24:21.8Z,2,REGULAR,foul,personal,['2freethrow'],201599,,,1610612745,45,26,2021-11-01T03:24:38Z,2660000,,,0,,D. Jordan shooting personal FOUL (2 PF) (Green 2 FT),"[201599, 1630224]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,,,,,,,200833.0,2.0,0.0,Green,1630224.0,,,,,,,,,
271,PT05M52.00S,2021-11-01T03:24:48.4Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,45,26,2021-11-01T03:24:48Z,2680000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT05M52.00S,2021-11-01T03:24:48.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,45,26,2021-11-01T03:24:48Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,
273,PT05M52.00S,2021-11-01T03:24:50.2Z,2,REGULAR,substitution,out,[],2544,,,1610612745,45,26,2021-11-01T03:25:13Z,2700000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M52.00S,2021-11-01T03:24:50.2Z,2,REGULAR,substitution,out,[],2546,,,1610612745,45,26,2021-11-01T03:25:13Z,2710000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M52.00S,2021-11-01T03:24:50.2Z,2,REGULAR,substitution,out,[],1630559,,,1610612745,45,26,2021-11-01T03:25:13Z,2720000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M52.00S,2021-11-01T03:24:50.2Z,2,REGULAR,substitution,out,[],201569,,,1610612745,45,26,2021-11-01T03:25:13Z,2730000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M52.00S,2021-11-01T03:24:50.2Z,2,REGULAR,substitution,in,[],203076,,,1610612745,45,26,2021-11-01T03:25:13Z,2740000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
