actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
189,PT10M24.00S,2022-04-03T20:19:37.5Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612747,32,30,2022-04-03T20:19:36Z,1820000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
190,PT10M06.00S,2022-04-03T20:19:53.5Z,2,REGULAR,2pt,Jump Shot,[],2546,93.74178712220763,73.77450980392157,1610612747,34,30,2022-04-03T20:19:59Z,1830000,119.0,6.0,1,right,C. Anthony 11' turnaround fadeaway Jump Shot (4 PTS),[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,11.91,Made,,,,,,,4.0,,,,,,,,,,,,
191,PT10M01.00S,2022-04-03T20:20:04.1Z,2,REGULAR,foul,personal,[],2546,,,1610612743,34,30,2022-04-03T20:20:18Z,1840000,,,0,,C. Anthony personal FOUL (1 PF),"[2546, 1628432]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,2530.0,,,,,,1.0,0.0,Reed,1628432.0,,,,,
193,PT09M46.00S,2022-04-03T20:20:32.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.276609724047319,50.49019607843137,1610612743,34,32,2022-04-03T20:20:35Z,1860000,-2.0,16.0,1,left,A. Gordon alley-oop DUNK (8 PTS) (D. Reed 2 AST),"[203932, 1628432]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,1.61,Made,,,,,,,8.0,D. Reed,1628432.0,2.0,,,,,,,,,
195,PT09M30.00S,2022-04-03T20:20:47.8Z,2,REGULAR,2pt,Jump Shot,[],1629659,78.49868593955321,51.22549019607843,1610612747,34,32,2022-04-03T20:20:51Z,1880000,6.0,150.0,1,right,MISS T. Horton-Tucker 14' fadeaway Shot,[1629659],1610612747.0,LAL,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,14.97,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M28.00S,2022-04-03T20:20:49.8Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,34,32,2022-04-03T20:20:51Z,1890000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
197,PT09M21.00S,2022-04-03T20:20:57.5Z,2,REGULAR,3pt,Jump Shot,[],203932,32.24375821287779,40.19607843137255,1610612743,34,35,2022-04-03T20:21:06Z,1900000,49.0,251.0,1,left,A. Gordon 25' 3PT  (11 PTS) (D. Cousins 2 AST),"[203932, 202326]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.53,Made,,,,,,,11.0,D. Cousins,202326.0,2.0,,,,,,,,,
199,PT09M19.00S,2022-04-03T20:21:13.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,34,35,2022-04-03T20:21:13Z,1920000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M07.00S,2022-04-03T20:25:02.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201566,90.45663600525624,46.568627450980394,1610612747,36,35,2022-04-03T20:25:20Z,1930000,-17.0,37.0,1,right,R. Westbrook driving Layup (8 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,4.1,Made,,,,,,,8.0,,,,,,,,,,,,
201,PT09M07.00S,2022-04-03T20:25:08.0Z,2,REGULAR,violation,defensive goaltending,[],203932,,,1610612747,36,35,2022-04-03T20:25:20Z,1940000,,,0,,A. Gordon defensive goaltending VIOLATION,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,2530.0,,,,,,,,,,,,,,
202,PT08M53.00S,2022-04-03T20:25:22.9Z,2,REGULAR,3pt,Jump Shot,[],1630538,26.856110381077528,85.29411764705883,1610612743,36,35,2022-04-03T20:25:29Z,1950000,-176.0,200.0,1,left,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M48.00S,2022-04-03T20:25:27.9Z,2,REGULAR,rebound,offensive,[],202326,,,1610612743,36,35,2022-04-03T20:25:29Z,1960000,,,0,,D. Cousins REBOUND (Off:1 Def:0),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,202.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
204,PT08M46.00S,2022-04-03T20:25:29.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202326,6.093955321944804,49.26470588235294,1610612743,36,37,2022-04-03T20:25:35Z,1970000,4.0,5.0,1,left,D. Cousins putback Layup (8 PTS),[202326],1610612743.0,DEN,putback,,,Cousins,D. Cousins,,,,,0.61,Made,,,,,,,8.0,,,,,,,,,,,,
205,PT08M28.00S,2022-04-03T20:25:49.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629117,86.4651773981603,59.24862132352941,1610612747,38,37,2022-04-03T20:25:58Z,1980000,46.0,75.0,1,right,W. Gabriel 8' floating Jump Shot (4 PTS) (R. Westbrook 2 AST),"[1629117, 201566]",1610612747.0,LAL,floating,,,Gabriel,W. Gabriel,,,,,8.78,Made,,,,,,,4.0,R. Westbrook,201566.0,2.0,,,,,,,,,
207,PT08M04.00S,2022-04-03T20:26:11.8Z,2,REGULAR,2pt,Jump Shot,[],203932,22.2568988173456,81.12745098039215,1610612743,38,37,2022-04-03T20:26:18Z,2000000,-156.0,157.0,1,left,MISS A. Gordon 22' step back Shot,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,22.08,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M02.00S,2022-04-03T20:26:13.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,38,37,2022-04-03T20:26:36Z,2010000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
209,PT08M00.00S,2022-04-03T20:26:18.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2546,93.08475689881735,48.774509803921575,1610612747,40,37,2022-04-03T20:26:39Z,2020000,-6.0,13.0,1,right,C. Anthony running Layup (6 PTS) (R. Westbrook 3 AST),"[2546, 201566]",1610612747.0,LAL,running,,,Anthony,C. Anthony,,,,,1.39,Made,,,,,,,6.0,R. Westbrook,201566.0,3.0,,,,,,,,,
211,PT08M00.00S,2022-04-03T20:26:30.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,40,37,2022-04-03T20:26:30Z,2040000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M00.00S,2022-04-03T20:29:28.4Z,2,REGULAR,substitution,out,[],2546,,,1610612743,40,37,2022-04-03T20:29:48Z,2050000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M00.00S,2022-04-03T20:29:28.4Z,2,REGULAR,substitution,out,[],1626169,,,1610612743,40,37,2022-04-03T20:29:48Z,2060000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M00.00S,2022-04-03T20:29:28.4Z,2,REGULAR,substitution,out,[],203085,,,1610612743,40,37,2022-04-03T20:29:48Z,2070000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M00.00S,2022-04-03T20:29:28.4Z,2,REGULAR,substitution,out,[],203932,,,1610612743,40,37,2022-04-03T20:29:48Z,2080000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M00.00S,2022-04-03T20:29:28.4Z,2,REGULAR,substitution,in,[],201571,,,1610612743,40,37,2022-04-03T20:29:48Z,2090000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M00.00S,2022-04-03T20:29:28.4Z,2,REGULAR,substitution,in,[],203076,,,1610612743,40,37,2022-04-03T20:29:48Z,2100000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M00.00S,2022-04-03T20:29:28.4Z,2,REGULAR,substitution,in,[],203210,,,1610612743,40,37,2022-04-03T20:29:48Z,2110000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M00.00S,2022-04-03T20:29:28.4Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,40,37,2022-04-03T20:29:48Z,2120000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M37.00S,2022-04-03T20:30:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628432,13.84691195795007,63.970588235294116,1610612743,40,37,2022-04-03T20:30:22Z,2130000,-70.0,78.0,1,left,MISS D. Reed 10' cutting Layup - blocked,"[1628432, 203076]",1610612743.0,DEN,cutting,,,Reed,D. Reed,,,,,10.45,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
221,PT07M37.00S,2022-04-03T20:30:16.6Z,2,REGULAR,block,,[],203076,,,1610612743,40,37,2022-04-03T20:30:19Z,2140000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M33.00S,2022-04-03T20:30:20.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,40,37,2022-04-03T20:30:22Z,2150000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
223,PT07M33.00S,2022-04-03T20:30:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,90.98226018396846,48.774509803921575,1610612747,42,37,2022-04-03T20:30:31Z,2160000,-6.0,32.0,1,right,T. Horton-Tucker running Layup (2 PTS) (R. Westbrook 4 AST),"[1629659, 201566]",1610612747.0,LAL,running,,,Horton-Tucker,T. Horton-Tucker,,,,,3.29,Made,,,,,,,2.0,R. Westbrook,201566.0,4.0,,,,,,,,,
225,PT07M33.00S,2022-04-03T20:30:25.8Z,2,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612747,42,37,2022-04-03T20:30:32Z,2180000,,,0,,B. Hyland shooting personal FOUL (1 PF) (Horton-Tucker 1 FT),"[1630538, 1629659]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Horton-Tucker,1629659.0,,,,,
227,PT07M33.00S,2022-04-03T20:30:33.8Z,2,REGULAR,substitution,out,[],202326,,,1610612747,42,37,2022-04-03T20:32:08Z,2200000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M33.00S,2022-04-03T20:30:33.8Z,2,REGULAR,substitution,out,[],1628432,,,1610612747,42,37,2022-04-03T20:32:08Z,2210000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M33.00S,2022-04-03T20:30:33.8Z,2,REGULAR,substitution,in,[],203999,,,1610612747,42,37,2022-04-03T20:32:08Z,2220000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M33.00S,2022-04-03T20:30:33.8Z,2,REGULAR,substitution,in,[],203115,,,1610612747,42,37,2022-04-03T20:32:08Z,2230000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M33.00S,2022-04-03T20:30:53.4Z,2,REGULAR,substitution,out,[],1629117,,,1610612747,42,37,2022-04-03T20:32:08Z,2240000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M33.00S,2022-04-03T20:30:53.4Z,2,REGULAR,substitution,in,[],2730,,,1610612747,42,37,2022-04-03T20:32:08Z,2250000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M33.00S,2022-04-03T20:31:16.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629659,,,1610612747,43,37,2022-04-03T20:31:16Z,2260000,,,0,,T. Horton-Tucker Free Throw 1 of 1 (3 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
234,PT07M12.00S,2022-04-03T20:31:41.7Z,2,REGULAR,2pt,Jump Shot,[],203999,16.475032851511173,78.67647058823529,1610612743,43,39,2022-04-03T20:32:18Z,2270000,-143.0,102.0,1,left,N. Jokic 17' Jump Shot (12 PTS) (J. Green 1 AST),"[203999, 203210]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,17.62,Made,,,,,,,12.0,J. Green,203210.0,1.0,,,,,,,,,
236,PT06M48.00S,2022-04-03T20:32:04.9Z,2,REGULAR,3pt,Jump Shot,[],1629659,92.82194480946123,2.941176470588232,1610612747,43,39,2022-04-03T20:32:11Z,2290000,-235.0,15.0,1,right,MISS T. Horton-Tucker 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
237,PT06M45.00S,2022-04-03T20:32:07.9Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,43,39,2022-04-03T20:32:11Z,2300000,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,236.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
238,PT06M35.00S,2022-04-03T20:32:17.8Z,2,REGULAR,3pt,Jump Shot,[],203999,32.769382391590014,61.029411764705884,1610612743,43,39,2022-04-03T20:32:22Z,2310000,-55.0,256.0,1,left,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
239,PT06M33.00S,2022-04-03T20:32:19.8Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,43,39,2022-04-03T20:32:22Z,2320000,,,0,,D. Howard REBOUND (Off:0 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,238.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
240,PT06M27.00S,2022-04-03T20:32:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.69053876478318,43.13725490196079,1610612747,45,39,2022-04-03T20:32:33Z,2330000,-34.0,16.0,1,right,A. Davis driving Layup (14 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,3.79,Made,,,,,,,14.0,,,,,,,,,,,,
241,PT06M27.00S,2022-04-03T20:32:33.7Z,2,REGULAR,foul,personal,['1freethrow'],203210,,,1610612747,45,39,2022-04-03T20:32:40Z,2340000,,,0,,J. Green shooting personal FOUL (3 PF) (Davis 1 FT),"[203210, 203076]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,2530.0,,,,,,3.0,1.0,Davis,203076.0,,,,,
243,PT06M27.00S,2022-04-03T20:32:53.2Z,2,REGULAR,substitution,out,[],203210,,,1610612747,45,39,2022-04-03T20:33:37Z,2360000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M27.00S,2022-04-03T20:32:53.2Z,2,REGULAR,substitution,in,[],203932,,,1610612747,45,39,2022-04-03T20:33:37Z,2370000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M27.00S,2022-04-03T20:33:17.9Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,46,39,2022-04-03T20:33:18Z,2380000,,,0,,A. Davis Free Throw 1 of 1 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
246,PT06M11.00S,2022-04-03T20:33:35.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,8.147174770039427,3.8985906862745026,1610612743,46,39,2022-04-03T20:33:41Z,2390000,231.0,24.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
247,PT06M09.00S,2022-04-03T20:33:37.1Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,46,39,2022-04-03T20:33:41Z,2400000,,,0,,D. Howard REBOUND (Off:0 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
248,PT05M59.00S,2022-04-03T20:33:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.69053876478318,51.71568627450981,1610612747,48,39,2022-04-03T20:33:52Z,2410000,9.0,16.0,1,right,R. Westbrook driving finger roll Layup (10 PTS),[201566],1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,1.83,Made,,,,,,,10.0,,,,,,,,,,,,
249,PT05M50.00S,2022-04-03T20:33:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,8.196452036793687,48.529411764705884,1610612743,48,41,2022-04-03T20:34:15Z,2420000,7.0,25.0,1,left,W. Barton driving Layup (2 PTS),[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.56,Made,,,,,,,2.0,,,,,,,,,,,,
251,PT05M50.00S,2022-04-03T20:34:06.3Z,2,REGULAR,foul,personal,['1freethrow'],2730,,,1610612743,48,41,2022-04-03T20:34:13Z,2440000,,,0,,D. Howard shooting personal FOUL (2 PF) (Barton 1 FT),"[2730, 203115]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,,,,,,,2530.0,,,,,,2.0,0.0,Barton,203115.0,,,,,
253,PT05M50.00S,2022-04-03T20:34:24.2Z,2,REGULAR,freethrow,1 of 1,[],203115,,,1610612743,48,41,2022-04-03T20:34:28Z,2460000,,,0,,MISS W. Barton Free Throw 1 of 1,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
254,PT05M47.00S,2022-04-03T20:34:27.2Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,48,41,2022-04-03T20:34:28Z,2470000,,,0,,D. Howard REBOUND (Off:0 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,253.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
255,PT05M37.00S,2022-04-03T20:34:36.2Z,2,REGULAR,3pt,Jump Shot,[],201571,75.73915900131406,12.74509803921569,1610612747,48,41,2022-04-03T20:34:40Z,2480000,-186.0,176.0,1,right,MISS D. Augustin 25' 3PT,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M35.00S,2022-04-03T20:34:38.4Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,48,41,2022-04-03T20:34:38Z,2490000,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,255.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
257,PT05M33.00S,2022-04-03T20:34:40.0Z,2,REGULAR,turnover,bad pass,[],203076,,,1610612747,48,41,2022-04-03T20:34:42Z,2500000,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 203999]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,1.0,,,,,,,,,Jokic,203999.0,,,
258,PT05M33.00S,2022-04-03T20:34:40.0Z,2,REGULAR,steal,,[],203999,,,1610612743,48,41,2022-04-03T20:34:42Z,2510000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M26.00S,2022-04-03T20:34:53.2Z,2,REGULAR,foul,personal,[],201566,,,1610612743,48,41,2022-04-03T20:34:59Z,2520000,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 203932]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,202053.0,,,,,,2.0,0.0,Gordon,203932.0,,,,,
261,PT05M26.00S,2022-04-03T20:35:09.8Z,2,REGULAR,substitution,out,[],201566,,,1610612743,48,41,2022-04-03T20:35:17Z,2540000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M26.00S,2022-04-03T20:35:09.8Z,2,REGULAR,substitution,out,[],201571,,,1610612743,48,41,2022-04-03T20:35:17Z,2550000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M26.00S,2022-04-03T20:35:09.8Z,2,REGULAR,substitution,in,[],1628370,,,1610612743,48,41,2022-04-03T20:35:17Z,2570000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M26.00S,2022-04-03T20:35:09.8Z,2,REGULAR,substitution,in,[],202340,,,1610612743,48,41,2022-04-03T20:39:00Z,2575000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M19.00S,2022-04-03T20:35:27.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,7.145203679369246,50.73529411764706,1610612743,48,43,2022-04-03T20:35:32Z,2580000,-4.0,15.0,1,left,A. Gordon reverse DUNK (13 PTS),[203932],1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,1.52,Made,,,,,,,13.0,,,,,,,,,,,,
267,PT05M02.00S,2022-04-03T20:35:44.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,90.32522996057818,41.42156862745098,1610612747,48,43,2022-04-03T20:35:48Z,2600000,-43.0,38.0,1,right,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,5.76,Missed,,,,,,,,,,,,,,,,,,,
268,PT05M00.00S,2022-04-03T20:35:46.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,48,43,2022-04-03T20:35:48Z,2610000,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,267.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
269,PT04M59.00S,2022-04-03T20:35:51.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1630538,7.933639947437584,51.96078431372549,1610612743,48,45,2022-04-03T20:36:05Z,2620000,-10.0,22.0,1,left,B. Hyland running Layup (4 PTS) (N. Jokic 1 AST),"[1630538, 203999]",1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,2.42,Made,,,,,,,4.0,N. Jokic,203999.0,1.0,,,,,,,,,
270,PT04M59.00S,2022-04-03T20:35:55.7Z,2,REGULAR,violation,defensive goaltending,[],1629659,,,1610612743,48,45,2022-04-03T20:36:20Z,2630000,,,0,,T. Horton-Tucker defensive goaltending VIOLATION,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,2530.0,,,,,,,,,,,,,,
271,PT04M59.00S,2022-04-03T20:36:02.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628370,,,1610612743,48,45,2022-04-03T20:36:12Z,2640000,,,0,,M. Monk shooting personal FOUL (2 PF) (Hyland 1 FT),"[1628370, 1630538]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,2530.0,,,,,,2.0,0.0,Hyland,1630538.0,,,,,
273,PT04M59.00S,2022-04-03T20:36:29.6Z,2,REGULAR,freethrow,1 of 1,[],1630538,,,1610612743,48,46,2022-04-03T20:36:29Z,2660000,,,0,,B. Hyland Free Throw 1 of 1 (5 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
274,PT04M47.00S,2022-04-03T20:36:47.5Z,2,REGULAR,3pt,Jump Shot,[],202340,72.32260183968462,17.892156862745097,1610612747,51,46,2022-04-03T20:36:57Z,2670000,-161.0,208.0,1,right,A. Bradley 26' 3PT  (5 PTS) (A. Davis 2 AST),"[202340, 203076]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,26.25,Made,,,,,,,5.0,A. Davis,203076.0,2.0,,,,,,,,,
276,PT04M25.00S,2022-04-03T20:37:09.1Z,2,REGULAR,2pt,Jump Shot,[],203999,17.132063074901453,27.696078431372555,1610612743,51,46,2022-04-03T20:37:34Z,2690000,112.0,109.0,1,left,MISS N. Jokic 15' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,15.56,Missed,,,,,,,,,,,,,,,,,,,
277,PT04M23.00S,2022-04-03T20:37:11.6Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612747,51,46,2022-04-03T20:37:11Z,2700000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
278,PT04M14.00S,2022-04-03T20:37:20.8Z,2,REGULAR,2pt,Jump Shot,[],1629659,84.67477003942182,67.40196078431373,1610612747,51,46,2022-04-03T20:37:37Z,2710000,87.0,92.0,1,right,MISS T. Horton-Tucker 12' Jump Shot,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,12.63,Missed,,,,,,,,,,,,,,,,,,,
