actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
369,PT08M30.00S,2022-01-18T05:07:20.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,12.532851511169525,65.68627450980392,1610612762,56,54,2022-01-18T05:11:22Z,3590000,-78.0,65.0,1,left,M. Conley 10' driving floating Jump Shot (13 PTS) (B. Bogdanovic 4 AST),"[201144, 202711]",1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,10.2,Made,,,,,,,,,13.0,B. Bogdanovic,202711.0,4.0,,,,,,
371,PT08M30.00S,2022-01-18T05:07:25.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,56,54,2022-01-18T05:07:25Z,3610000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M14.00S,2022-01-18T05:10:36.6Z,3,REGULAR,2pt,Jump Shot,[],2544,77.44743758212877,19.362745098039213,1610612747,56,54,2022-01-18T05:10:43Z,3620000,-153.0,159.0,1,right,MISS L. James 22' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,22.12,Missed,,,,,,,,,,,,,,,,,,
373,PT08M10.00S,2022-01-18T05:10:40.6Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,56,54,2022-01-18T05:10:43Z,3630000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,,,,,,,
374,PT08M04.00S,2022-01-18T05:10:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,18.05190538764782,49.01960784313726,1610612762,56,56,2022-01-18T05:10:51Z,3640000,5.0,117.0,1,left,D. Mitchell 11' turnaround Jump Shot (8 PTS),[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,11.73,Made,,,,,,,,,8.0,,,,,,,,,
375,PT07M50.00S,2022-01-18T05:11:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.63929040735874,45.58823529411765,1610612747,56,56,2022-01-18T05:12:36Z,3650000,-22.0,26.0,1,right,MISS R. Westbrook reverse Layup,[201566],1610612747.0,LAL,reverse,,,Westbrook,R. Westbrook,,,,,3.42,Missed,,,,,,,,,,,,,,,,,,
376,PT07M48.00S,2022-01-18T05:11:02.4Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,56,56,2022-01-18T05:11:06Z,3660000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,375.0,4.0,3.0,1.0,,,,,,,,,,,,,,
377,PT07M48.00S,2022-01-18T05:11:03.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,93.47897503285151,51.71568627450981,1610612747,56,56,2022-01-18T05:13:45Z,3670000,9.0,9.0,1,right,MISS R. Westbrook putback Layup,[201566],1610612747.0,LAL,putback,,,Westbrook,R. Westbrook,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,
378,PT07M47.00S,2022-01-18T05:11:04.4Z,3,REGULAR,rebound,offensive,[],2730,,,1610612747,56,56,2022-01-18T05:11:04Z,3680000,,,0,,D. Howard REBOUND (Off:2 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,377.0,6.0,4.0,2.0,,,,,,,,,,,,,,
379,PT07M45.00S,2022-01-18T05:11:05.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",2730,91.37647831800263,52.450980392156865,1610612747,56,56,2022-01-18T05:14:17Z,3690000,12.0,29.0,1,right,MISS D. Howard Hook - blocked,"[2730, 203497]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,3.11,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
380,PT07M45.00S,2022-01-18T05:11:05.2Z,3,REGULAR,block,,[],203497,,,1610612747,56,56,2022-01-18T05:11:07Z,3700000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M42.00S,2022-01-18T05:11:08.2Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,56,56,2022-01-18T05:11:14Z,3710000,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,379.0,5.0,5.0,0.0,,,,,,,,,,,,,,
382,PT07M38.00S,2022-01-18T05:11:12.8Z,3,REGULAR,3pt,Jump Shot,[],201144,9.510512483574246,4.166666666666657,1610612762,56,56,2022-01-18T05:11:19Z,3720000,229.0,37.0,1,left,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,
383,PT07M33.00S,2022-01-18T05:11:17.8Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,56,56,2022-01-18T05:11:19Z,3730000,,,0,,D. Howard REBOUND (Off:2 Def:5),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,382.0,7.0,5.0,2.0,,,,,,,,,,,,,,
384,PT07M29.00S,2022-01-18T05:11:22.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,91.24507227332458,46.81372549019608,1610612747,58,56,2022-01-18T05:15:14Z,3740000,-16.0,30.0,1,right,L. James running Layup (14 PTS) (R. Westbrook 3 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,3.38,Made,,,,,,,,,14.0,R. Westbrook,201566.0,3.0,,,,,,
386,PT07M12.00S,2022-01-18T05:11:45.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,8.722076215505908,53.67647058823529,1610612762,58,58,2022-01-18T05:11:49Z,3760000,-18.0,29.0,1,left,R. Gobert cutting DUNK (13 PTS) (M. Conley 3 AST),"[203497, 201144]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,3.48,Made,,,,,,,,,13.0,M. Conley,201144.0,3.0,,,,,,
388,PT06M56.00S,2022-01-18T05:12:07.3Z,3,REGULAR,foul,technical,['1freethrow'],203497,,,1610612747,58,58,2022-01-18T05:12:16Z,3780000,,,0,,R. Gobert defensive-3-second technical FOUL (2 Tech),[203497],1610612762.0,UTA,defensive-3-second,,,Gobert,R. Gobert,,,,,,,,,,,1193.0,,2.0,2.0,,,,,,,,,,
389,PT06M56.00S,2022-01-18T05:12:28.9Z,3,REGULAR,freethrow,1 of 1,[],202340,,,1610612747,59,58,2022-01-18T05:12:28Z,3790000,,,0,,A. Bradley technical Free Throw 1 of 1 (6 PTS),[202340],1610612747.0,LAL,technical,,,Bradley,A. Bradley,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
390,PT06M56.00S,2022-01-18T05:12:30.1Z,3,REGULAR,substitution,out,[],201144,,,1610612747,59,58,2022-01-18T05:12:38Z,3800000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M56.00S,2022-01-18T05:12:30.1Z,3,REGULAR,substitution,in,[],204060,,,1610612747,59,58,2022-01-18T05:12:38Z,3810000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M52.00S,2022-01-18T05:12:47.8Z,3,REGULAR,3pt,Jump Shot,[],202340,73.11103810775296,83.08823529411765,1610612747,59,58,2022-01-18T05:16:22Z,3820000,165.0,200.0,1,right,MISS A. Bradley 25' pullup 3PT,[202340],1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
393,PT06M48.00S,2022-01-18T05:12:51.8Z,3,REGULAR,rebound,offensive,[],2730,,,1610612747,59,58,2022-01-18T05:12:53Z,3830000,,,0,,D. Howard REBOUND (Off:3 Def:5),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,392.0,8.0,5.0,3.0,,,,,,,,,,,,,,
394,PT06M47.00S,2022-01-18T05:12:53.0Z,3,REGULAR,turnover,lost ball,[],2730,,,1610612747,59,58,2022-01-18T05:12:57Z,3840000,,,0,,D. Howard lost ball TURNOVER (2 TO),"[2730, 1628378]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,2.0,,,,,,,Mitchell,1628378.0,,,,
395,PT06M47.00S,2022-01-18T05:12:53.0Z,3,REGULAR,steal,,[],1628378,,,1610612762,59,58,2022-01-18T05:12:56Z,3850000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M45.00S,2022-01-18T05:12:58.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,7.276609724047319,50.245098039215684,1610612762,59,60,2022-01-18T05:47:12Z,3860000,-1.0,16.0,1,left,D. Mitchell running finger roll Layup (10 PTS),[1628378],1610612762.0,UTA,running finger roll,,,Mitchell,D. Mitchell,,,,,1.59,Made,,,,,,,,,10.0,,,,,,,,,
397,PT06M45.00S,2022-01-18T05:13:01.2Z,3,REGULAR,foul,personal,['1freethrow'],2544,,,1610612762,59,60,2022-01-18T05:13:12Z,3870000,,,0,,L. James shooting personal FOUL (1 PF) (Mitchell 1 FT),"[2544, 1628378]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,2714.0,,1.0,0.0,,,,,,,,,Mitchell,1628378.0
399,PT06M45.00S,2022-01-18T05:13:28.8Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628378,,,1610612762,59,61,2022-01-18T05:13:28Z,3890000,,,0,,D. Mitchell Free Throw 1 of 1 (11 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
400,PT06M34.00S,2022-01-18T05:13:42.7Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,59,61,2022-01-18T05:14:37Z,3900000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 203497]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,2.0,,,,,,,Gobert,203497.0,,,,
401,PT06M34.00S,2022-01-18T05:13:42.7Z,3,REGULAR,steal,,[],203497,,,1610612762,59,61,2022-01-18T05:18:53Z,3910000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M29.00S,2022-01-18T05:13:46.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202711,7.670827858081481,4.411764705882348,1610612762,59,61,2022-01-18T05:19:20Z,3920000,228.0,20.0,1,left,MISS B. Bogdanovic running 3PT,[202711],1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,
403,PT06M26.00S,2022-01-18T05:13:49.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,59,61,2022-01-18T05:13:58Z,3930000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT06M26.00S,2022-01-18T05:13:56.3Z,3,REGULAR,foul,personal,[],1628378,,,1610612747,59,61,2022-01-18T05:14:06Z,3940000,,,0,,D. Mitchell loose ball personal FOUL (1 PF),"[1628378, 2730]",1610612762.0,UTA,loose ball,,,Mitchell,D. Mitchell,,,,,,,,,,,1198.0,,1.0,0.0,,,,,,,,,Howard,2730.0
406,PT06M07.00S,2022-01-18T05:14:26.3Z,3,REGULAR,3pt,Jump Shot,[],201566,93.47897503285151,4.656862745098039,1610612747,59,61,2022-01-18T05:14:31Z,3960000,-227.0,9.0,1,right,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
407,PT06M03.00S,2022-01-18T05:14:30.3Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,59,61,2022-01-18T05:14:31Z,3970000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,406.0,1.0,1.0,0.0,,,,,,,,,,,,,,
408,PT05M59.00S,2022-01-18T05:14:33.8Z,3,REGULAR,3pt,Jump Shot,[],1628378,30.798291721419176,35.049019607843135,1610612762,59,61,2022-01-18T05:20:10Z,3980000,75.0,237.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,
409,PT05M57.00S,2022-01-18T05:14:37.1Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,59,61,2022-01-18T05:14:37Z,3990000,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,408.0,4.0,4.0,0.0,,,,,,,,,,,,,,
410,PT05M51.00S,2022-01-18T05:14:43.4Z,3,REGULAR,3pt,Jump Shot,[],2544,65.75229960578187,50.49019607843137,1610612747,62,61,2022-01-18T05:20:27Z,4000000,2.0,269.0,1,right,L. James 26' 3PT pullup (17 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,26.94,Made,,,,,,,,,17.0,,,,,,,,,
411,PT05M33.00S,2022-01-18T05:15:09.6Z,3,REGULAR,foul,personal,[],201566,,,1610612762,62,61,2022-01-18T05:15:15Z,4010000,,,0,,R. Westbrook personal FOUL (3 PF),"[201566, 1628378]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,2714.0,,3.0,1.0,,,,,,,,,Mitchell,1628378.0
413,PT05M33.00S,2022-01-18T05:15:17.4Z,3,REGULAR,substitution,out,[],2730,,,1610612762,62,61,2022-01-18T05:15:43Z,4030000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M33.00S,2022-01-18T05:15:17.4Z,3,REGULAR,substitution,out,[],203497,,,1610612762,62,61,2022-01-18T05:15:43Z,4040000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M33.00S,2022-01-18T05:15:17.4Z,3,REGULAR,substitution,in,[],1628370,,,1610612762,62,61,2022-01-18T05:15:43Z,4050000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M33.00S,2022-01-18T05:15:17.4Z,3,REGULAR,substitution,in,[],200752,,,1610612762,62,61,2022-01-18T05:15:43Z,4060000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M24.00S,2022-01-18T05:15:54.2Z,3,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,62,61,2022-01-18T05:15:59Z,4070000,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (4 TO),[1628378],1610612762.0,UTA,lost ball,,,Mitchell,D. Mitchell,,,,,,,,,,,1193.0,4.0,,,,,,,,,,,,
418,PT05M15.00S,2022-01-18T05:16:16.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",2544,91.37647831800263,47.549019607843135,1610612747,62,61,2022-01-18T05:21:28Z,4080000,-12.0,29.0,1,right,MISS L. James driving Hook,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.11,Missed,,,,,,,,,,,,,,,,,,
419,PT05M12.00S,2022-01-18T05:16:19.6Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,62,61,2022-01-18T05:16:21Z,4090000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,418.0,2.0,2.0,0.0,,,,,,,,,,,,,,
420,PT05M04.00S,2022-01-18T05:16:27.0Z,3,REGULAR,3pt,Jump Shot,[],204060,26.72470433639947,15.686274509803923,1610612762,62,64,2022-01-18T05:16:30Z,4100000,172.0,199.0,1,left,J. Ingles 26' 3PT  (6 PTS) (D. Mitchell 3 AST),"[204060, 1628378]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,26.25,Made,,,,,,,,,6.0,D. Mitchell,1628378.0,3.0,,,,,,
422,PT04M49.00S,2022-01-18T05:16:45.7Z,3,REGULAR,violation,kicked ball,[],204060,,,1610612747,62,64,2022-01-18T05:16:51Z,4120000,,,0,,J. Ingles kicked ball VIOLATION,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,1198.0,,,,,,,,,,,,,
423,PT04M49.00S,2022-01-18T05:16:50.4Z,3,REGULAR,substitution,out,[],2544,,,1610612747,62,64,2022-01-18T05:16:54Z,4130000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M49.00S,2022-01-18T05:16:50.4Z,3,REGULAR,substitution,in,[],1626169,,,1610612747,62,64,2022-01-18T05:16:54Z,4140000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M35.00S,2022-01-18T05:17:17.0Z,3,REGULAR,3pt,Jump Shot,[],2772,87.82851511169514,97.05882352941177,1610612747,62,64,2022-01-18T05:17:21Z,4150000,235.0,62.0,1,right,MISS T. Ariza 24' 3PT,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,
426,PT04M32.00S,2022-01-18T05:17:20.0Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,62,64,2022-01-18T05:17:21Z,4160000,,,0,,D. Mitchell REBOUND (Off:0 Def:6),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,425.0,6.0,6.0,0.0,,,,,,,,,,,,,,
427,PT04M29.00S,2022-01-18T05:17:23.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,7.145203679369246,44.36274509803921,1610612762,62,64,2022-01-18T05:17:32Z,4170000,28.0,15.0,1,left,MISS D. Mitchell running Layup,[1628378],1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,
428,PT04M26.00S,2022-01-18T05:17:26.7Z,3,REGULAR,rebound,defensive,[],2772,,,1610612747,62,64,2022-01-18T05:17:32Z,4180000,,,0,,T. Ariza REBOUND (Off:0 Def:4),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,427.0,4.0,4.0,0.0,,,,,,,,,,,,,,
429,PT04M15.00S,2022-01-18T05:17:37.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.37647831800263,50.73529411764706,1610612747,64,64,2022-01-18T05:17:42Z,4190000,4.0,29.0,1,right,M. Monk driving Layup (10 PTS),[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,2.88,Made,,,,,,,,,10.0,,,,,,,,,
430,PT04M06.00S,2022-01-18T05:17:46.8Z,3,REGULAR,3pt,Jump Shot,[],200752,32.637976346911955,38.970588235294116,1610612762,64,64,2022-01-18T05:46:59Z,4200000,55.0,254.0,1,left,MISS R. Gay 26' pullup 3PT,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,
431,PT04M03.00S,2022-01-18T05:17:49.8Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,64,64,2022-01-18T05:17:50Z,4210000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,430.0,5.0,4.0,1.0,,,,,,,,,,,,,,
432,PT03M57.00S,2022-01-18T05:17:55.5Z,3,REGULAR,3pt,Jump Shot,[],1628370,70.61432325886992,86.27450980392157,1610612747,64,64,2022-01-18T05:18:03Z,4220000,181.0,224.0,1,right,MISS M. Monk 28' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,28.8,Missed,,,,,,,,,,,,,,,,,,
433,PT03M55.00S,2022-01-18T05:17:57.5Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,64,64,2022-01-18T05:17:59Z,4230000,,,0,,D. Mitchell REBOUND (Off:0 Def:7),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,432.0,7.0,7.0,0.0,,,,,,,,,,,,,,
434,PT03M46.00S,2022-01-18T05:18:06.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200752,7.539421813403408,50.98039215686275,1610612762,64,66,2022-01-18T05:18:11Z,4240000,-5.0,18.0,1,left,R. Gay turnaround Hook (7 PTS) (B. Bogdanovic 5 AST),"[200752, 202711]",1610612762.0,UTA,turnaround,,,Gay,R. Gay,,,,,1.9,Made,,,,,,,,,7.0,B. Bogdanovic,202711.0,5.0,,,,,,
436,PT03M46.00S,2022-01-18T05:18:13.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,64,66,2022-01-18T05:18:13Z,4260000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M46.00S,2022-01-18T05:20:46.4Z,3,REGULAR,substitution,out,[],201566,,,1610612747,64,66,2022-01-18T05:21:19Z,4270000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M46.00S,2022-01-18T05:20:46.4Z,3,REGULAR,substitution,out,[],202340,,,1610612747,64,66,2022-01-18T05:21:19Z,4280000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M46.00S,2022-01-18T05:20:46.4Z,3,REGULAR,substitution,out,[],202711,,,1610612747,64,66,2022-01-18T05:21:19Z,4290000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M46.00S,2022-01-18T05:20:46.4Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,64,66,2022-01-18T05:21:19Z,4300000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M46.00S,2022-01-18T05:20:46.4Z,3,REGULAR,substitution,in,[],1629659,,,1610612747,64,66,2022-01-18T05:21:19Z,4310000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M46.00S,2022-01-18T05:20:46.4Z,3,REGULAR,substitution,in,[],203903,,,1610612747,64,66,2022-01-18T05:21:19Z,4320000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M36.00S,2022-01-18T05:21:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,90.32522996057818,50.0,1610612747,66,66,2022-01-18T05:21:27Z,4330000,0.0,38.0,1,right,T. Horton-Tucker reverse Layup (10 PTS) (S. Johnson 2 AST),"[1629659, 1626169]",1610612747.0,LAL,reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,3.84,Made,,,,,,,,,10.0,S. Johnson,1626169.0,2.0,,,,,,
445,PT03M36.00S,2022-01-18T05:21:25.2Z,3,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612747,66,66,2022-01-18T05:21:38Z,4350000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Horton-Tucker 1 FT),"[1626220, 1629659]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,2714.0,,2.0,0.0,,,,,,,,,Horton-Tucker,1629659.0
447,PT03M36.00S,2022-01-18T05:21:50.9Z,3,REGULAR,freethrow,1 of 1,[],1629659,,,1610612747,66,66,2022-01-18T05:22:09Z,4370000,,,0,,MISS T. Horton-Tucker Free Throw 1 of 1,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Missed,,,,,,,,,,,,,,,,,,
448,PT03M32.00S,2022-01-18T05:21:54.9Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,66,66,2022-01-18T05:22:09Z,4380000,,,0,,D. Mitchell REBOUND (Off:0 Def:8),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,447.0,8.0,8.0,0.0,,,,,,,,,,,,,,
449,PT03M17.00S,2022-01-18T05:22:07.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,8.984888304862025,47.05882352941176,1610612762,66,68,2022-01-18T05:22:12Z,4390000,15.0,32.0,1,left,J. Clarkson driving Layup (4 PTS) (D. Mitchell 4 AST),"[203903, 1628378]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,3.52,Made,,,,,,,,,4.0,D. Mitchell,1628378.0,4.0,,,,,,
451,PT03M07.00S,2022-01-18T05:22:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.82194480946123,47.30392156862745,1610612747,66,68,2022-01-18T05:22:22Z,4410000,-13.0,15.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,
452,PT03M05.00S,2022-01-18T05:22:19.4Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,66,68,2022-01-18T05:22:22Z,4420000,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,451.0,4.0,4.0,0.0,,,,,,,,,,,,,,
453,PT02M54.00S,2022-01-18T05:22:30.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,17.526281208935615,38.970588235294116,1610612762,66,68,2022-01-18T05:22:35Z,4430000,55.0,112.0,1,left,MISS J. Clarkson 12' turnaround Shot,[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,12.5,Missed,,,,,,,,,,,,,,,,,,
454,PT02M51.00S,2022-01-18T05:22:33.3Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612762,66,68,2022-01-18T05:22:35Z,4440000,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,453.0,5.0,4.0,1.0,,,,,,,,,,,,,,
