actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
86,PT05M47.00S,2022-01-10T02:52:54.1Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,11,12,2022-01-10T02:52:54Z,860000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,85.0,3.0,3.0,0.0,,,,,,,,,,,
87,PT05M41.00S,2022-01-10T02:53:00.3Z,1,REGULAR,2pt,Jump Shot,[],201566,18.31471747700394,79.16666666666666,1610612747,11,12,2022-01-10T02:53:08Z,870000,-146.0,120.0,1,left,MISS R. Westbrook 18' turnaround bank Shot,[201566],1610612747.0,LAL,turnaround bank,,,Westbrook,R. Westbrook,,,,,18.86,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M37.00S,2022-01-10T02:53:04.3Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,11,12,2022-01-10T02:53:08Z,880000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,
89,PT05M34.00S,2022-01-10T02:53:10.4Z,1,REGULAR,turnover,bad pass,[],203937,,,1610612763,11,12,2022-01-10T02:53:17Z,890000,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1626169]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,1.0,Johnson,1626169.0,,,,,,
90,PT05M34.00S,2022-01-10T02:53:10.4Z,1,REGULAR,steal,,[],1626169,,,1610612747,11,12,2022-01-10T02:53:14Z,900000,,,0,,S. Johnson STEAL (1 STL),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M34.00S,2022-01-10T02:53:15.1Z,1,REGULAR,foul,personal,[],1630214,,,1610612747,11,12,2022-01-10T02:53:19Z,910000,,,0,,X. Tillman take personal FOUL (1 PF),"[1630214, 1626169]",1610612763.0,MEM,take,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Johnson,1626169.0,
93,PT05M34.00S,2022-01-10T02:53:22.7Z,1,REGULAR,substitution,out,[],201566,,,1610612747,11,12,2022-01-10T02:53:34Z,930000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M34.00S,2022-01-10T02:53:22.7Z,1,REGULAR,substitution,out,[],1630533,,,1610612747,11,12,2022-01-10T02:53:34Z,940000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M34.00S,2022-01-10T02:53:22.7Z,1,REGULAR,substitution,in,[],1629659,,,1610612747,11,12,2022-01-10T02:53:34Z,950000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M34.00S,2022-01-10T02:53:22.7Z,1,REGULAR,substitution,in,[],1629723,,,1610612747,11,12,2022-01-10T02:53:34Z,960000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M21.00S,2022-01-10T02:53:47.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],2544,31.718134034165573,27.941176470588232,1610612747,14,12,2022-01-10T02:53:52Z,970000,110.0,246.0,1,left,L. James 26' 3PT  (12 PTS) (A. Bradley 1 AST),"[2544, 202340]",1610612747.0,LAL,,,,James,L. James,,,,,26.93,Made,12.0,A. Bradley,202340.0,1.0,,,,,,,,,,,,,,,
99,PT05M04.00S,2022-01-10T02:54:03.6Z,1,REGULAR,3pt,Jump Shot,[],1629723,78.23587385019711,91.42156862745098,1610612763,14,15,2022-01-10T02:54:12Z,990000,207.0,152.0,1,right,J. Konchar 25' 3PT  (3 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.7,Made,3.0,,,,,,,,,,,,,,,,,,
101,PT04M44.00S,2022-01-10T02:54:24.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202340,7.802233902759525,53.431372549019606,1610612747,14,15,2022-01-10T02:54:29Z,1010000,-17.0,21.0,1,left,MISS A. Bradley driving reverse Layup - blocked,"[202340, 203937]",1610612747.0,LAL,driving reverse,,,Bradley,A. Bradley,,,,,2.7,Missed,,,,,,,,,Anderson,203937.0,,,,,,,,,
102,PT04M44.00S,2022-01-10T02:54:24.1Z,1,REGULAR,block,,[],203937,,,1610612747,14,15,2022-01-10T02:54:26Z,1020000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M41.00S,2022-01-10T02:54:27.1Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,14,15,2022-01-10T02:54:29Z,1030000,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,
104,PT04M36.00S,2022-01-10T02:54:32.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630214,90.8508541392904,49.01960784313726,1610612763,14,17,2022-01-10T02:54:46Z,1040000,-5.0,34.0,1,right,X. Tillman cutting finger roll Layup (2 PTS) (K. Anderson 3 AST),"[1630214, 203937]",1610612763.0,MEM,cutting finger roll,,,Tillman,X. Tillman,,,,,3.39,Made,2.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,,,
106,PT04M23.00S,2022-01-10T02:54:44.4Z,1,REGULAR,3pt,Jump Shot,[],1628370,30.798291721419176,28.431372549019613,1610612747,17,17,2022-01-10T02:54:50Z,1060000,108.0,237.0,1,left,M. Monk 26' 3PT  (3 PTS) (L. James 1 AST),"[1628370, 2544]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.04,Made,3.0,L. James,2544.0,1.0,,,,,,,,,,,,,,,
108,PT04M11.00S,2022-01-10T02:54:59.0Z,1,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612763,17,17,2022-01-10T02:55:05Z,1080000,,,0,,D. Melton lost ball out-of-bounds TURNOVER (2 TO),[1629001],1610612763.0,MEM,lost ball,,,Melton,D. Melton,,,,,,,,,,,,,,,,,2.0,,,1627962.0,,,,,
109,PT04M11.00S,2022-01-10T02:55:02.4Z,1,REGULAR,substitution,out,[],1626169,,,1610612747,17,17,2022-01-10T02:55:05Z,1090000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M11.00S,2022-01-10T02:55:02.4Z,1,REGULAR,substitution,in,[],2546,,,1610612747,17,17,2022-01-10T02:55:05Z,1100000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M52.00S,2022-01-10T02:55:27.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202340,32.11235216819975,51.22549019607843,1610612747,17,17,2022-01-10T02:55:33Z,1110000,-6.0,249.0,1,left,MISS A. Bradley 24' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
112,PT03M48.00S,2022-01-10T02:55:31.9Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,17,17,2022-01-10T02:55:33Z,1120000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,,,,,
113,PT03M46.00S,2022-01-10T02:55:36.1Z,1,REGULAR,foul,personal,[],202340,,,1610612763,17,17,2022-01-10T02:55:39Z,1130000,,,0,,A. Bradley personal FOUL (1 PF),"[202340, 203937]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Anderson,203937.0,
115,PT03M46.00S,2022-01-10T02:55:43.1Z,1,REGULAR,substitution,out,[],203937,,,1610612763,17,17,2022-01-10T02:55:46Z,1150000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M46.00S,2022-01-10T02:55:43.1Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,17,17,2022-01-10T02:55:46Z,1160000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M37.00S,2022-01-10T02:56:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,91.24507227332458,48.529411764705884,1610612763,17,17,2022-01-10T02:57:18Z,1170000,-7.0,30.0,1,right,MISS X. Tillman cutting Layup,[1630214],1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
118,PT03M35.00S,2022-01-10T02:56:05.4Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,17,17,2022-01-10T02:56:09Z,1180000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,117.0,2.0,2.0,0.0,,,,,,,,,,,
119,PT03M29.00S,2022-01-10T02:56:10.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628370,7.802233902759525,48.774509803921575,1610612747,17,17,2022-01-10T02:56:24Z,1190000,6.0,21.0,1,left,MISS M. Monk running Layup,[1628370],1610612747.0,LAL,running,,,Monk,M. Monk,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
120,PT03M27.00S,2022-01-10T02:56:12.8Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,17,17,2022-01-10T02:56:24Z,1200000,,,0,,J. Morant REBOUND (Off:1 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,119.0,4.0,3.0,1.0,,,,,,,,,,,
121,PT03M21.00S,2022-01-10T02:56:19.5Z,1,REGULAR,3pt,Jump Shot,[],1629723,86.51445466491458,96.56862745098039,1610612763,17,20,2022-01-10T02:56:28Z,1210000,233.0,74.0,1,right,J. Konchar 24' 3PT  (6 PTS) (B. Clarke 1 AST),"[1629723, 1629634]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,24.44,Made,6.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,,,,,
123,PT02M57.00S,2022-01-10T02:56:42.5Z,1,REGULAR,3pt,Jump Shot,[],1629659,10.036136662286467,4.411764705882348,1610612747,20,20,2022-01-10T02:56:48Z,1230000,228.0,42.0,1,left,T. Horton-Tucker 3PT  (3 PTS) (L. James 2 AST),"[1629659, 2544]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,23.17,Made,3.0,L. James,2544.0,2.0,,,,,,,,,,,,,,,
125,PT02M56.00S,2022-01-10T02:56:49.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,20,20,2022-01-10T02:56:49Z,1250000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M56.00S,2022-01-10T02:59:25.5Z,1,REGULAR,substitution,out,[],2544,,,1610612763,20,20,2022-01-10T02:59:40Z,1260000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M56.00S,2022-01-10T02:59:25.5Z,1,REGULAR,substitution,out,[],1628370,,,1610612763,20,20,2022-01-10T02:59:40Z,1270000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M56.00S,2022-01-10T02:59:25.5Z,1,REGULAR,substitution,out,[],202340,,,1610612763,20,20,2022-01-10T02:59:40Z,1280000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M56.00S,2022-01-10T02:59:25.5Z,1,REGULAR,substitution,in,[],2772,,,1610612763,20,20,2022-01-10T02:59:40Z,1290000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M56.00S,2022-01-10T02:59:25.5Z,1,REGULAR,substitution,in,[],1630559,,,1610612763,20,20,2022-01-10T02:59:40Z,1300000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M56.00S,2022-01-10T02:59:25.5Z,1,REGULAR,substitution,in,[],201566,,,1610612763,20,20,2022-01-10T02:59:40Z,1310000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2022-01-10T02:59:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.16491458607096,50.245098039215684,1610612763,20,22,2022-01-10T03:00:05Z,1320000,1.0,21.0,1,right,J. Morant driving Layup (4 PTS) (D. Melton 1 AST),"[1629630, 1629001]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,2.11,Made,4.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,,
134,PT02M25.00S,2022-01-10T03:00:20.7Z,1,REGULAR,3pt,Jump Shot,[],1629659,20.41721419185282,9.558823529411768,1610612747,23,22,2022-01-10T03:00:35Z,1340000,202.0,139.0,1,left,T. Horton-Tucker 24' 3PT  (6 PTS) (R. Westbrook 3 AST),"[1629659, 201566]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,24.56,Made,6.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,,
136,PT02M10.00S,2022-01-10T03:00:40.6Z,1,REGULAR,foul,technical,['1freethrow'],2546,,,1610612763,23,22,2022-01-10T03:00:49Z,1360000,,,0,,C. Anthony defensive-3-second technical FOUL (1 Tech),[2546],1610612747.0,LAL,defensive-3-second,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1146.0,0.0,1.0,,,
137,PT02M10.00S,2022-01-10T03:00:55.5Z,1,REGULAR,freethrow,1 of 1,[],1629001,,,1610612763,23,23,2022-01-10T03:00:55Z,1370000,,,0,,D. Melton technical Free Throw 1 of 1 (1 PTS),[1629001],1610612763.0,MEM,technical,,,Melton,D. Melton,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
138,PT02M10.00S,2022-01-10T03:00:57.5Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,23,23,2022-01-10T03:01:01Z,1380000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M10.00S,2022-01-10T03:00:57.5Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,23,23,2022-01-10T03:01:01Z,1390000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M02.00S,2022-01-10T03:01:14.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,82.83508541392904,41.91176470588235,1610612763,23,23,2022-01-10T03:01:21Z,1400000,-40.0,109.0,1,right,MISS X. Tillman 11' driving floating Shot,[1630214],1610612763.0,MEM,driving floating,,,Tillman,X. Tillman,,,,,11.62,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M58.00S,2022-01-10T03:01:18.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,23,23,2022-01-10T03:01:21Z,1410000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,140.0,4.0,4.0,0.0,,,,,,,,,,,
142,PT01M49.00S,2022-01-10T03:01:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,9.116294349540084,46.568627450980394,1610612747,25,23,2022-01-10T03:01:39Z,1420000,17.0,33.0,1,left,T. Horton-Tucker driving Layup (8 PTS) (R. Westbrook 4 AST),"[1629659, 201566]",1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,3.74,Made,8.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,,
143,PT01M49.00S,2022-01-10T03:01:34.1Z,1,REGULAR,foul,personal,['1freethrow'],1629723,,,1610612747,25,23,2022-01-10T03:01:40Z,1430000,,,0,,J. Konchar shooting personal FOUL (1 PF) (Horton-Tucker 1 FT),"[1629723, 1629659]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Horton-Tucker,1629659.0,
145,PT01M49.00S,2022-01-10T03:01:42.6Z,1,REGULAR,substitution,out,[],1630214,,,1610612747,25,23,2022-01-10T03:02:01Z,1450000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M49.00S,2022-01-10T03:01:42.6Z,1,REGULAR,substitution,out,[],1629723,,,1610612747,25,23,2022-01-10T03:02:01Z,1460000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M49.00S,2022-01-10T03:01:42.6Z,1,REGULAR,substitution,in,[],1630217,,,1610612747,25,23,2022-01-10T03:02:01Z,1470000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M49.00S,2022-01-10T03:01:42.6Z,1,REGULAR,substitution,in,[],1628991,,,1610612747,25,23,2022-01-10T03:02:01Z,1480000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M49.00S,2022-01-10T03:02:00.1Z,1,REGULAR,freethrow,1 of 1,[],1629659,,,1610612747,25,23,2022-01-10T03:02:03Z,1490000,,,0,,MISS T. Horton-Tucker Free Throw 1 of 1,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
150,PT01M47.00S,2022-01-10T03:02:02.1Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,25,23,2022-01-10T03:02:03Z,1500000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,,,
151,PT01M40.00S,2022-01-10T03:02:07.7Z,1,REGULAR,3pt,Jump Shot,[],1628991,71.27135348226018,18.872549019607845,1610612763,25,23,2022-01-10T03:02:13Z,1510000,-156.0,218.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
152,PT01M37.00S,2022-01-10T03:02:11.1Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,25,23,2022-01-10T03:02:11Z,1520000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,151.0,1.0,0.0,1.0,,,,,,,,,,,
153,PT01M32.00S,2022-01-10T03:02:16.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628991,87.82851511169514,58.088235294117645,1610612763,25,25,2022-01-10T03:02:37Z,1530000,40.0,62.0,1,right,J. Jackson Jr. 7' pullup bank Jump Shot (7 PTS),[1628991],1610612763.0,MEM,pullup bank,,,Jackson Jr.,J. Jackson Jr.,,,,,7.39,Made,7.0,,,,,,,,,,,,,,,,,,
154,PT01M21.00S,2022-01-10T03:02:27.0Z,1,REGULAR,2pt,Jump Shot,[],201566,18.05190538764782,76.7156862745098,1610612747,27,25,2022-01-10T03:04:01Z,1540000,-134.0,117.0,1,left,R. Westbrook 17' pullup bank Jump Shot (2 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,17.77,Made,2.0,,,,,,,,,,,,,,,,,,
156,PT01M09.00S,2022-01-10T03:02:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,92.69053876478318,50.0,1610612763,27,27,2022-01-10T03:04:37Z,1550000,0.0,16.0,1,right,B. Clarke reverse Layup (2 PTS) (T. Jones 1 AST),"[1629634, 1626145]",1610612763.0,MEM,reverse,,,Clarke,B. Clarke,,,,,1.62,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,,
158,PT00M45.60S,2022-01-10T03:03:03.8Z,1,REGULAR,3pt,Jump Shot,[],1629659,21.994086727989497,92.40196078431373,1610612747,27,27,2022-01-10T03:03:08Z,1570000,-212.0,154.0,1,left,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M43.00S,2022-01-10T03:03:06.4Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,27,27,2022-01-10T03:03:08Z,1580000,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,
160,PT00M31.90S,2022-01-10T03:03:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,85.72601839684626,49.754901960784316,1610612763,27,27,2022-01-10T03:03:23Z,1590000,-1.0,82.0,1,right,MISS D. Bane 8' driving floating Shot - blocked,"[1630217, 1630559]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,8.17,Missed,,,,,,,,,Reaves,1630559.0,,,,,,,,,
161,PT00M31.90S,2022-01-10T03:03:17.5Z,1,REGULAR,block,,[],1630559,,,1610612763,27,27,2022-01-10T03:03:20Z,1600000,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M27.80S,2022-01-10T03:03:21.6Z,1,REGULAR,rebound,defensive,[],2772,,,1610612747,27,27,2022-01-10T03:03:23Z,1610000,,,0,,T. Ariza REBOUND (Off:0 Def:1),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,
163,PT00M09.00S,2022-01-10T03:03:40.5Z,1,REGULAR,2pt,Jump Shot,[],201566,18.7089356110381,74.26470588235294,1610612747,27,27,2022-01-10T03:03:45Z,1620000,-121.0,123.0,1,left,MISS R. Westbrook 17' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,17.3,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M05.90S,2022-01-10T03:03:43.6Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,27,27,2022-01-10T03:03:45Z,1630000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,163.0,5.0,3.0,2.0,,,,,,,,,,,
165,PT00M01.30S,2022-01-10T03:03:49.1Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,27,27,2022-01-10T03:04:04Z,1640000,,,0,,J. Jackson Jr. charge offensive FOUL (1 PF),"[1628991, 201566]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Westbrook,201566.0,
167,PT00M01.30S,2022-01-10T03:03:49.1Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,27,27,2022-01-10T03:03:49Z,1660000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1.0,,,1627962.0,,,,,
168,PT00M00.00S,2022-01-10T03:04:09.5Z,1,REGULAR,period,end,[],0,,,1610612747,27,27,2022-01-10T03:04:09Z,1670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-10T03:06:13.9Z,2,REGULAR,substitution,out,['startperiod'],2772,,,1610612747,27,27,2022-01-10T03:06:50Z,1680000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-10T03:06:13.9Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,27,27,2022-01-10T03:06:50Z,1690000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-10T03:06:59.2Z,2,REGULAR,period,start,[],0,,,1610612763,27,27,2022-01-10T03:06:59Z,1700000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-10T03:06:59.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,27,27,2022-01-10T03:11:27Z,1710000,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,1627529.0,,,,,
173,PT11M45.00S,2022-01-10T03:07:13.5Z,2,REGULAR,3pt,Jump Shot,[],1630217,94.92444152431011,4.901960784313729,1610612763,27,30,2022-01-10T03:07:18Z,1720000,-225.0,-5.0,1,right,D. Bane 3PT  (6 PTS) (J. Jackson Jr. 1 AST),"[1630217, 1628991]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,22.56,Made,6.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,,
175,PT11M21.00S,2022-01-10T03:07:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.773324572930349,57.35294117647059,1610612747,27,30,2022-01-10T03:07:42Z,1740000,-37.0,39.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,,
176,PT11M19.00S,2022-01-10T03:07:38.5Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,27,30,2022-01-10T03:07:42Z,1750000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,
