actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
178,PT12M00.00S,2022-02-09T03:35:03.4Z,2,REGULAR,substitution,in,['startperiod'],202083,,,1610612749,24,38,2022-02-09T03:35:35Z,1770000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-02-09T03:35:33.2Z,2,REGULAR,period,start,[],0,,,1610612749,24,38,2022-02-09T03:35:36Z,1780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M45.00S,2022-02-09T03:35:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,85.98883048620237,53.92156862745098,1610612749,24,40,2022-02-09T03:35:51Z,1790000,20.0,79.0,1,right,G. Allen 8' driving floating Jump Shot (4 PTS) (G. Antetokounmpo 2 AST),"[1628960, 203507]",1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,8.16,Made,,,,,,,4.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,
182,PT11M23.00S,2022-02-09T03:36:09.3Z,2,REGULAR,2pt,Jump Shot,[],2544,23.96517739816032,36.029411764705884,1610612747,26,40,2022-02-09T03:36:13Z,1810000,70.0,173.0,1,left,L. James 18' Jump Shot (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,18.64,Made,,,,,,,11.0,,,,,,,,,,,,
183,PT11M02.00S,2022-02-09T03:36:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.63929040735874,50.98039215686275,1610612749,26,42,2022-02-09T03:36:34Z,1820000,5.0,26.0,1,right,G. Allen driving reverse Layup (6 PTS) (G. Antetokounmpo 3 AST),"[1628960, 203507]",1610612749.0,MIL,driving reverse,,,Allen,G. Allen,,,,,2.66,Made,,,,,,,6.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,
185,PT10M45.00S,2022-02-09T03:36:47.2Z,2,REGULAR,2pt,Jump Shot,[],1629659,9.247700394218143,81.37254901960785,1610612747,28,42,2022-02-09T03:36:57Z,1840000,-157.0,34.0,1,left,T. Horton-Tucker 16' turnaround fadeaway Jump Shot (2 PTS),[1629659],1610612747.0,LAL,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,16.06,Made,,,,,,,2.0,,,,,,,,,,,,
186,PT10M28.00S,2022-02-09T03:37:03.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,88.87976346911958,50.245098039215684,1610612749,28,44,2022-02-09T03:37:08Z,1850000,1.0,52.0,1,right,G. Allen driving floating Jump Shot (8 PTS) (G. Antetokounmpo 4 AST),"[1628960, 203507]",1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,5.2,Made,,,,,,,8.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,
188,PT10M07.00S,2022-02-09T03:37:24.9Z,2,REGULAR,3pt,Jump Shot,[],2544,34.60906701708278,67.8921568627451,1610612747,28,44,2022-02-09T03:37:32Z,1870000,-89.0,273.0,1,left,MISS L. James 28' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,28.71,Missed,,,,,,,,,,,,,,,,,,,
189,PT10M04.00S,2022-02-09T03:37:27.9Z,2,REGULAR,rebound,offensive,[],1630559,,,1610612747,28,44,2022-02-09T03:37:32Z,1880000,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,188.0,1.0,0.0,1.0,,,,,,,,,,,,,
190,PT09M55.00S,2022-02-09T03:37:40.6Z,2,REGULAR,turnover,traveling,[],1626169,,,1610612747,28,44,2022-02-09T03:37:47Z,1890000,,,0,,S. Johnson traveling TURNOVER (1 TO),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,1.0,,,202053.0,,,,,
191,PT09M42.00S,2022-02-09T03:38:06.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,67.32917214191853,26.960784313725497,1610612749,28,47,2022-02-09T03:38:11Z,1900000,-115.0,255.0,1,right,K. Middleton 27' 3PT  (14 PTS) (G. Antetokounmpo 5 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.94,Made,,,,,,,14.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,
192,PT09M42.00S,2022-02-09T03:38:09.9Z,2,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612749,28,47,2022-02-09T03:41:28Z,1910000,,,0,,S. Johnson flagrant-type-1 personal FOUL (2 PF) (Middleton 2 FT),"[1626169, 203114]",1610612747.0,LAL,flagrant-type-1,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Middleton,203114.0,
194,PT09M42.00S,2022-02-09T03:38:33.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612749,28,47,2022-02-09T03:40:19Z,1930000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,201639.0,,,,,Common Foul to Flagrant 1
196,PT09M42.00S,2022-02-09T03:40:07.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203114,,,1610612749,28,47,2022-02-09T03:41:42Z,1940000,,,0,,MISS K. Middleton flagrant Free Throw 1 of 2,[203114],1610612749.0,MIL,flagrant,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M42.00S,2022-02-09T03:40:07.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,28,47,2022-02-09T03:41:42Z,1945000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,
207,PT09M42.00S,2022-02-09T03:40:07.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203114,,,1610612749,28,48,2022-02-09T03:41:42Z,1947500,,,0,,K. Middleton flagrant Free Throw 2 of 2 (15 PTS),[203114],1610612749.0,MIL,flagrant,,,Middleton,K. Middleton,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
197,PT09M36.00S,2022-02-09T03:40:38.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,91.24507227332458,4.166666666666657,1610612749,28,51,2022-02-09T03:40:55Z,1950000,-229.0,30.0,1,right,D. DiVincenzo 3PT  (4 PTS) (K. Middleton 2 AST),"[1628978, 203114]",1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,23.11,Made,,,,,,,4.0,K. Middleton,203114.0,2.0,,,,,,,,,
199,PT09M15.00S,2022-02-09T03:41:01.3Z,2,REGULAR,3pt,Jump Shot,[],1630559,9.904730617608408,95.58823529411765,1610612747,31,51,2022-02-09T03:41:04Z,1970000,-228.0,41.0,1,left,A. Reaves 3PT  (3 PTS) (S. Johnson 1 AST),"[1630559, 1626169]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,23.15,Made,,,,,,,3.0,S. Johnson,1626169.0,1.0,,,,,,,,,
201,PT08M59.00S,2022-02-09T03:41:24.4Z,2,REGULAR,violation,kicked ball,[],2544,,,1610612749,31,51,2022-02-09T03:41:33Z,1990000,,,0,,L. James kicked ball VIOLATION,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,201639.0,,,,,
202,PT08M59.00S,2022-02-09T03:41:30.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612749,31,51,2022-02-09T03:41:41Z,2000000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M59.00S,2022-02-09T03:41:30.9Z,2,REGULAR,substitution,out,[],203507,,,1610612749,31,51,2022-02-09T03:41:41Z,2010000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M59.00S,2022-02-09T03:41:30.9Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,31,51,2022-02-09T03:41:41Z,2020000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M59.00S,2022-02-09T03:41:30.9Z,2,REGULAR,substitution,in,[],201950,,,1610612749,31,51,2022-02-09T03:41:41Z,2030000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M50.00S,2022-02-09T03:42:05.9Z,2,REGULAR,turnover,traveling,[],1626171,,,1610612749,31,51,2022-02-09T03:42:23Z,2040000,,,0,,B. Portis traveling TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,1.0,,,204058.0,,,,,
209,PT08M29.00S,2022-02-09T03:42:34.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630559,7.802233902759525,50.49019607843137,1610612747,33,51,2022-02-09T03:42:41Z,2050000,-2.0,21.0,1,left,A. Reaves driving DUNK (5 PTS) (L. James 3 AST),"[1630559, 2544]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,2.09,Made,,,,,,,5.0,L. James,2544.0,3.0,,,,,,,,,
211,PT08M11.00S,2022-02-09T03:42:52.4Z,2,REGULAR,3pt,Jump Shot,[],203114,69.82588699080158,35.049019607843135,1610612749,33,54,2022-02-09T03:42:56Z,2070000,-75.0,231.0,1,right,K. Middleton 24' 3PT pullup (18 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,24.29,Made,,,,,,,18.0,,,,,,,,,,,,
212,PT08M10.00S,2022-02-09T03:42:58.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,33,54,2022-02-09T03:42:58Z,2080000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M10.00S,2022-02-09T03:46:11.8Z,2,REGULAR,substitution,out,[],1628960,,,1610612747,33,54,2022-02-09T03:46:32Z,2090000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M10.00S,2022-02-09T03:46:11.8Z,2,REGULAR,substitution,in,[],1626192,,,1610612747,33,54,2022-02-09T03:46:32Z,2100000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M58.00S,2022-02-09T03:46:35.2Z,2,REGULAR,foul,personal,[],1626171,,,1610612747,33,54,2022-02-09T03:46:41Z,2110000,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 2544]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,James,2544.0,
217,PT07M55.00S,2022-02-09T03:46:55.9Z,2,REGULAR,foul,offensive,[],202340,,,1610612747,33,54,2022-02-09T03:47:17Z,2130000,,,0,,A. Bradley offensive FOUL (1 PF),"[202340, 202083]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Matthews,202083.0,
219,PT07M55.00S,2022-02-09T03:46:55.9Z,2,REGULAR,turnover,offensive foul,[],202340,,,1610612747,33,54,2022-02-09T03:46:55Z,2150000,,,0,,A. Bradley offensive foul TURNOVER (1 TO),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,1.0,,,201639.0,,,,,
220,PT07M37.00S,2022-02-09T03:47:27.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626171,88.2227332457293,51.470588235294116,1610612749,33,54,2022-02-09T03:47:31Z,2160000,7.0,58.0,1,right,MISS B. Portis turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,5.87,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M34.00S,2022-02-09T03:47:30.2Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,33,54,2022-02-09T03:47:31Z,2170000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,
222,PT07M28.00S,2022-02-09T03:47:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,5.436925098554539,50.245098039215684,1610612747,35,54,2022-02-09T03:47:40Z,2180000,-1.0,-1.0,1,left,S. Johnson driving Layup (4 PTS) (L. James 4 AST),"[1626169, 2544]",1610612747.0,LAL,driving,,,Johnson,S. Johnson,,,,,0.18,Made,,,,,,,4.0,L. James,2544.0,4.0,,,,,,,,,
224,PT07M17.00S,2022-02-09T03:47:46.6Z,2,REGULAR,3pt,Jump Shot,[],1626192,74.1622864651774,17.15686274509804,1610612749,35,57,2022-02-09T03:47:50Z,2200000,-164.0,190.0,1,right,P. Connaughton 25' 3PT  (8 PTS) (W. Matthews 1 AST),"[1626192, 202083]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.14,Made,,,,,,,8.0,W. Matthews,202083.0,1.0,,,,,,,,,
226,PT06M50.00S,2022-02-09T03:48:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,8.54139290407359,39.29610906862745,1610612747,37,57,2022-02-09T03:48:22Z,2220000,54.0,28.0,1,left,A. Reaves 6' driving floating bank Jump Shot (7 PTS) (L. James 5 AST),"[1630559, 2544]",1610612747.0,LAL,driving floating bank,,,Reaves,A. Reaves,,,,,6.03,Made,,,,,,,7.0,L. James,2544.0,5.0,,,,,,,,,
228,PT06M35.00S,2022-02-09T03:48:29.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,92.55913272010513,50.49019607843137,1610612749,37,59,2022-02-09T03:48:32Z,2240000,2.0,17.0,1,right,B. Portis Layup (4 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,1.76,Made,,,,,,,4.0,J. Holiday,201950.0,3.0,,,,,,,,,
230,PT06M24.00S,2022-02-09T03:48:47.0Z,2,REGULAR,foul,personal,[],1626192,,,1610612747,37,59,2022-02-09T03:49:06Z,2260000,,,0,,P. Connaughton personal FOUL (2 PF),"[1626192, 202340]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Bradley,202340.0,
232,PT06M24.00S,2022-02-09T03:48:53.2Z,2,REGULAR,substitution,out,[],1629659,,,1610612747,37,59,2022-02-09T03:49:00Z,2280000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M24.00S,2022-02-09T03:48:53.2Z,2,REGULAR,substitution,out,[],2544,,,1610612747,37,59,2022-02-09T03:49:00Z,2290000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M24.00S,2022-02-09T03:48:53.2Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,37,59,2022-02-09T03:49:00Z,2300000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M24.00S,2022-02-09T03:48:53.2Z,2,REGULAR,substitution,in,[],203076,,,1610612747,37,59,2022-02-09T03:49:00Z,2310000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M24.00S,2022-02-09T03:48:53.2Z,2,REGULAR,substitution,in,[],1628370,,,1610612747,37,59,2022-02-09T03:49:00Z,2320000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M24.00S,2022-02-09T03:48:53.2Z,2,REGULAR,substitution,in,[],201566,,,1610612747,37,59,2022-02-09T03:49:00Z,2330000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M17.00S,2022-02-09T03:49:15.5Z,2,REGULAR,foul,personal,['2freethrow'],202083,,,1610612747,37,59,2022-02-09T03:49:21Z,2340000,,,0,,W. Matthews shooting personal FOUL (1 PF) (Davis 2 FT),"[202083, 203076]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Davis,203076.0,
240,PT06M17.00S,2022-02-09T03:49:48.9Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,38,59,2022-02-09T03:49:48Z,2360000,,,0,,A. Davis Free Throw 1 of 2 (6 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
241,PT06M17.00S,2022-02-09T03:49:52.1Z,2,REGULAR,substitution,out,[],1626169,,,1610612747,38,59,2022-02-09T03:49:57Z,2370000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M17.00S,2022-02-09T03:49:52.1Z,2,REGULAR,substitution,out,[],203114,,,1610612747,38,59,2022-02-09T03:49:57Z,2380000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M17.00S,2022-02-09T03:49:52.1Z,2,REGULAR,substitution,in,[],2772,,,1610612747,38,59,2022-02-09T03:49:57Z,2390000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M17.00S,2022-02-09T03:49:52.1Z,2,REGULAR,substitution,in,[],202328,,,1610612747,38,59,2022-02-09T03:49:57Z,2400000,,,0,,SUB in: G. Monroe,[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M17.00S,2022-02-09T03:49:48.9Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,38,59,2022-02-09T03:50:19Z,2410000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
246,PT06M14.00S,2022-02-09T03:49:51.9Z,2,REGULAR,rebound,defensive,[],202328,,,1610612749,38,59,2022-02-09T03:50:19Z,2420000,,,0,,G. Monroe REBOUND (Off:0 Def:1),[202328],1610612749.0,MIL,,,,Monroe,G. Monroe,,,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,,,,,,
247,PT05M55.00S,2022-02-09T03:50:36.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,68.11760840998686,54.16666666666667,1610612749,38,62,2022-02-09T03:50:43Z,2430000,21.0,247.0,1,right,B. Portis 24' 3PT  (7 PTS) (J. Holiday 4 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.81,Made,,,,,,,7.0,J. Holiday,201950.0,4.0,,,,,,,,,
249,PT05M48.00S,2022-02-09T03:50:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.408015768725363,51.22549019607843,1610612747,40,62,2022-02-09T03:51:37Z,2450000,-6.0,17.0,1,left,R. Westbrook driving Layup (2 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.82,Made,,,,,,,2.0,,,,,,,,,,,,
251,PT05M31.00S,2022-02-09T03:51:00.9Z,2,REGULAR,2pt,Jump Shot,[],201950,94.92444152431011,26.715686274509807,1610612749,40,64,2022-02-09T03:51:05Z,2470000,-116.0,-5.0,1,right,J. Holiday 11' turnaround fadeaway Jump Shot (6 PTS),[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,11.65,Made,,,,,,,6.0,,,,,,,,,,,,
252,PT05M09.00S,2022-02-09T03:51:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.013797634691201,54.16666666666667,1610612747,42,64,2022-02-09T03:51:25Z,2480000,-21.0,13.0,1,left,R. Westbrook driving Layup (4 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.47,Made,,,,,,,4.0,,,,,,,,,,,,
253,PT05M00.00S,2022-02-09T03:51:34.3Z,2,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,42,64,2022-02-09T03:51:51Z,2490000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612749.0,MIL,bad pass,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,1.0,,,201639.0,,,,,
254,PT05M00.00S,2022-02-09T03:51:39.1Z,2,REGULAR,substitution,out,[],1626171,,,1610612747,42,64,2022-02-09T03:51:54Z,2500000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M00.00S,2022-02-09T03:51:39.1Z,2,REGULAR,substitution,out,[],202083,,,1610612747,42,64,2022-02-09T03:51:54Z,2510000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M00.00S,2022-02-09T03:51:39.1Z,2,REGULAR,substitution,in,[],1628960,,,1610612747,42,64,2022-02-09T03:51:54Z,2520000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M00.00S,2022-02-09T03:51:39.1Z,2,REGULAR,substitution,in,[],203507,,,1610612747,42,64,2022-02-09T03:51:54Z,2530000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M42.00S,2022-02-09T03:52:10.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,36.512401445466494,63.02466299019608,1610612747,45,64,2022-02-09T03:52:16Z,2540000,-65.0,291.0,1,left,M. Monk 29' 3PT  (6 PTS) (A. Davis 3 AST),"[1628370, 203076]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,29.79,Made,,,,,,,6.0,A. Davis,203076.0,3.0,,,,,,,,,
260,PT04M26.00S,2022-02-09T03:52:31.5Z,2,REGULAR,foul,personal,['2freethrow'],2772,,,1610612749,45,64,2022-02-09T03:52:56Z,2560000,,,0,,T. Ariza shooting personal FOUL (2 PF) (Allen 2 FT),"[2772, 1628960]",1610612747.0,LAL,shooting,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Allen,1628960.0,
262,PT04M26.00S,2022-02-09T03:52:58.8Z,2,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,45,64,2022-02-09T03:52:58Z,2580000,,,0,,MISS G. Allen Free Throw 1 of 2,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M26.00S,2022-02-09T03:52:58.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,45,64,2022-02-09T03:52:58Z,2590000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,262.0,,,,,,,,,,,,,,,,
264,PT04M26.00S,2022-02-09T03:53:16.0Z,2,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,45,65,2022-02-09T03:53:16Z,2600000,,,0,,G. Allen Free Throw 2 of 2 (9 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
265,PT04M14.00S,2022-02-09T03:53:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2772,7.933639947437584,50.0,1610612747,47,65,2022-02-09T03:53:50Z,2610000,0.0,22.0,1,left,T. Ariza driving finger roll Layup (7 PTS) (R. Westbrook 2 AST),"[2772, 201566]",1610612747.0,LAL,driving finger roll,,,Ariza,T. Ariza,,,,,2.21,Made,,,,,,,7.0,R. Westbrook,201566.0,2.0,,,,,,,,,
267,PT03M58.00S,2022-02-09T03:53:48.6Z,2,REGULAR,violation,kicked ball,[],203076,,,1610612749,47,65,2022-02-09T03:53:53Z,2630000,,,0,,A. Davis kicked ball VIOLATION,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,202053.0,,,,,
268,PT03M48.00S,2022-02-09T03:54:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.90210249671485,48.28431372549019,1610612749,47,67,2022-02-09T03:54:14Z,2640000,-9.0,24.0,1,right,G. Antetokounmpo Layup (15 PTS) (J. Holiday 5 AST),"[203507, 201950]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.51,Made,,,,,,,15.0,J. Holiday,201950.0,5.0,,,,,,,,,
270,PT03M30.00S,2022-02-09T03:54:28.3Z,2,REGULAR,3pt,Jump Shot,[],1628370,32.769382391590014,72.54901960784314,1610612747,47,67,2022-02-09T03:54:54Z,2660000,-113.0,256.0,1,left,MISS M. Monk 27' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,27.93,Missed,,,,,,,,,,,,,,,,,,,
271,PT03M30.00S,2022-02-09T03:54:28.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,47,67,2022-02-09T03:54:54Z,2670000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,
272,PT03M30.00S,2022-02-09T03:54:34.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,47,67,2022-02-09T03:54:34Z,2680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M30.00S,2022-02-09T03:54:38.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,47,67,2022-02-09T03:54:38Z,2690000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M30.00S,2022-02-09T03:57:36.6Z,2,REGULAR,substitution,out,[],202340,,,1610612749,47,67,2022-02-09T03:57:58Z,2700000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M30.00S,2022-02-09T03:57:36.6Z,2,REGULAR,substitution,in,[],2544,,,1610612749,47,67,2022-02-09T03:57:58Z,2710000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
