actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
177,PT09M59.00S,2024-12-07T01:41:10.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630188,88.51839684625493,49.01960784313725,1610612741,39,38,2024-12-07T01:42:20Z,1730000,False,-5.0,55.0,1,right,J. Smith driving Hook (2 PTS) (C. White 4 AST),"[1630188, 1629632]",1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,5.56,Made,,,,,,,,,,,2.0,C. White,1629632.0,4.0,,,,
178,PT09M51.00S,2024-12-07T01:41:18.0Z,2,REGULAR,3pt,Jump Shot,[],1641716,31.35676741130092,66.17647058823529,1610612754,39,38,2024-12-07T01:42:36Z,1740000,False,-81.0,242.0,1,left,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
179,PT09M46.00S,2024-12-07T01:41:23.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,39,38,2024-12-07T01:42:36Z,1750000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,178.0,,,,,,,,,,,,,,,,,
182,PT09M20.00S,2024-12-07T01:42:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,95.0886990801577,49.754901960784316,1610612741,41,38,2024-12-07T01:42:09Z,1770000,False,-1.0,-6.0,1,right,J. Smith alley-oop Layup (4 PTS) (C. White 5 AST),"[1630188, 1629632]",1610612741.0,CHI,alley-oop,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,,,4.0,C. White,1629632.0,5.0,,,,
184,PT09M12.00S,2024-12-07T01:42:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.966491458607096,48.28431372549019,1610612754,41,38,2024-12-07T01:43:37Z,1790000,False,9.0,22.0,1,left,MISS P. Siakam cutting Layup,[1627783],1610612754.0,IND,cutting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,,,,,,,,,
185,PT09M12.00S,2024-12-07T01:42:11.9Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,41,38,2024-12-07T01:45:33Z,1800000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,184.0,1.0,1.0,0.0,,,,,,,,,,,,,,
186,PT09M05.00S,2024-12-07T01:42:17.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,67.62483574244416,48.28431372549019,1610612741,41,38,2024-12-07T01:44:28Z,1810000,False,-9.0,252.0,1,right,MISS C. White 25' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
187,PT09M02.00S,2024-12-07T01:42:20.5Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,41,38,2024-12-07T01:44:28Z,1820000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,
188,PT08M54.00S,2024-12-07T01:42:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.258212877792378,51.470588235294116,1610612754,41,40,2024-12-07T01:44:47Z,1830000,False,-7.0,6.0,1,left,O. Toppin cutting Layup (5 PTS) (J. Walker 2 AST),"[1630167, 1641716]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,,5.0,J. Walker,1641716.0,2.0,,,,
190,PT08M42.00S,2024-12-07T01:42:40.3Z,2,REGULAR,3pt,Jump Shot,[],1631207,71.04139290407359,18.872549019607842,1610612741,41,40,2024-12-07T01:45:26Z,1850000,False,-156.0,220.0,1,right,MISS D. Terry 26' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,26.92,Missed,,,,,,,,,,,,,,,,,,
191,PT08M40.00S,2024-12-07T01:42:42.3Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612741,41,40,2024-12-07T01:45:26Z,1860000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,190.0,4.0,2.0,2.0,,,,,,,,,,,,,,
192,PT08M37.00S,2024-12-07T01:42:45.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,65.91655716162943,50.49019607843137,1610612741,41,40,2024-12-07T01:45:46Z,1870000,False,2.0,268.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
193,PT08M35.00S,2024-12-07T01:42:47.2Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,41,40,2024-12-07T01:45:46Z,1880000,False,,,0,,J. Walker REBOUND (Off:1 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,192.0,2.0,1.0,1.0,,,,,,,,,,,,,,
194,PT08M21.00S,2024-12-07T01:43:00.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,5.995400788436268,49.754901960784316,1610612754,41,42,2024-12-07T01:46:09Z,1890000,False,1.0,4.0,1,left,O. Toppin DUNK (7 PTS) (J. Walker 3 AST),"[1630167, 1641716]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,,,,,7.0,J. Walker,1641716.0,3.0,,,,
196,PT08M06.00S,2024-12-07T01:43:16.4Z,2,REGULAR,3pt,Jump Shot,[],1630245,72.35545335085413,19.362745098039216,1610612741,41,42,2024-12-07T01:46:26Z,1910000,False,-153.0,207.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
197,PT08M04.00S,2024-12-07T01:43:18.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,41,42,2024-12-07T01:46:26Z,1920000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,196.0,3.0,3.0,0.0,,,,,,,,,,,,,,
198,PT07M56.00S,2024-12-07T01:43:24.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",204456,14.4053876478318,41.17647058823529,1610612754,41,44,2024-12-07T01:43:39Z,1930000,False,44.0,83.0,1,left,T. McConnell 9' running pullup Jump Shot (6 PTS) (P. Siakam 1 AST),"[204456, 1627783]",1610612754.0,IND,running pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,9.39,Made,,,,,,,,,,,6.0,P. Siakam,1627783.0,1.0,,,,
200,PT07M45.00S,2024-12-07T01:43:37.4Z,2,REGULAR,3pt,Jump Shot,[],1630188,68.01905387647832,41.17647058823529,1610612741,41,44,2024-12-07T01:46:52Z,1950000,False,-44.0,248.0,1,right,MISS J. Smith 25' pullup 3PT,[1630188],1610612741.0,CHI,pullup,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
201,PT07M43.00S,2024-12-07T01:43:39.4Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,41,44,2024-12-07T01:46:52Z,1960000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,,
202,PT07M32.00S,2024-12-07T01:43:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.835085413929041,47.794117647058826,1610612754,41,46,2024-12-07T01:45:16Z,1970000,False,11.0,21.0,1,left,P. Siakam driving Layup (6 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,,,,,6.0,,,,,,,
203,PT07M32.00S,2024-12-07T01:43:54.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,41,46,2024-12-07T01:43:54Z,1980000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,41,46,2024-12-07T01:46:31Z,1990000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,41,46,2024-12-07T01:46:31Z,2000000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,41,46,2024-12-07T01:46:31Z,2010000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,41,46,2024-12-07T01:46:31Z,2020000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,41,46,2024-12-07T01:46:31Z,2030000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],1630167,,,1610612741,41,46,2024-12-07T01:46:31Z,2040000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],204456,,,1610612741,41,46,2024-12-07T01:46:31Z,2050000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],1627783,,,1610612741,41,46,2024-12-07T01:46:31Z,2060000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,out,[],1642277,,,1610612741,41,46,2024-12-07T01:46:31Z,2070000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],203897,,,1610612741,41,46,2024-12-07T01:46:31Z,2080000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],202696,,,1610612741,41,46,2024-12-07T01:46:31Z,2090000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],1629659,,,1610612741,41,46,2024-12-07T01:46:31Z,2100000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,41,46,2024-12-07T01:46:31Z,2110000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],1628366,,,1610612741,41,46,2024-12-07T01:46:31Z,2120000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],1630169,,,1610612741,41,46,2024-12-07T01:46:31Z,2130000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],1629614,,,1610612741,41,46,2024-12-07T01:46:31Z,2140000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],1631097,,,1610612741,41,46,2024-12-07T01:46:31Z,2150000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M32.00S,2024-12-07T01:45:52.3Z,2,REGULAR,substitution,in,[],1626167,,,1610612741,41,46,2024-12-07T01:46:31Z,2160000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M10.00S,2024-12-07T01:47:10.0Z,2,REGULAR,3pt,Jump Shot,[],1630581,76.95466491458606,86.51960784313727,1610612741,41,46,2024-12-07T01:47:52Z,2170000,False,183.0,164.0,1,right,MISS J. Giddey 24' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,24.55,Missed,,,,,,,,,,,,,,,,,,
223,PT07M07.00S,2024-12-07T01:47:13.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,41,46,2024-12-07T01:48:00Z,2180000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT06M58.00S,2024-12-07T01:47:22.9Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,41,46,2024-12-07T01:48:25Z,2190000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),"[1631097, 1630581]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,Giddey,1630581.0,,
225,PT06M58.00S,2024-12-07T01:47:22.9Z,2,REGULAR,steal,,[],1630581,,,1610612741,41,46,2024-12-07T01:47:28Z,2200000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
226,PT06M53.00S,2024-12-07T01:47:32.2Z,2,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612741,41,46,2024-12-07T01:47:58Z,2210000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (LaVine 2 FT),"[1631097, 203897]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,,1.0,0.0,LaVine,203897.0,,,,,,,,
228,PT06M53.00S,2024-12-07T01:47:59.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612741,41,46,2024-12-07T01:47:59Z,2230000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
229,PT06M53.00S,2024-12-07T01:47:59.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,41,46,2024-12-07T01:47:59Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,
230,PT06M53.00S,2024-12-07T01:48:11.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612741,42,46,2024-12-07T01:48:11Z,2250000,False,,,0,,Z. LaVine Free Throw 2 of 2 (8 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
231,PT06M39.00S,2024-12-07T01:48:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,5.995400788436268,47.30392156862745,1610612754,42,48,2024-12-07T01:49:16Z,2260000,False,13.0,4.0,1,left,M. Turner driving Layup (5 PTS) (T. Haliburton 4 AST),"[1626167, 1630169]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,,,,,5.0,T. Haliburton,1630169.0,4.0,,,,
233,PT06M21.00S,2024-12-07T01:48:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.77463863337714,47.549019607843135,1610612741,44,48,2024-12-07T01:49:29Z,2280000,False,-12.0,6.0,1,right,J. Giddey cutting Layup (4 PTS) (N. Vučević 2 AST),"[1630581, 202696]",1610612741.0,CHI,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,,,,,4.0,N. Vučević,202696.0,2.0,,,,
235,PT06M07.00S,2024-12-07T01:48:58.2Z,2,REGULAR,3pt,Jump Shot,[],1641716,32.219119579500656,55.024509803921575,1610612754,44,51,2024-12-07T01:49:54Z,2300000,False,-25.0,250.0,1,left,J. Walker 25' 3PT pullup (7 PTS) (M. Turner 4 AST),"[1641716, 1626167]",1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,25.17,Made,,,,,,,,,,,7.0,M. Turner,1626167.0,4.0,,,,
237,PT05M46.00S,2024-12-07T01:49:21.3Z,2,REGULAR,2pt,Jump Shot,[],202696,92.32917214191852,23.284313725490197,1610612741,44,51,2024-12-07T01:50:39Z,2320000,False,-134.0,20.0,1,right,MISS N. Vučević 13' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,13.5,Missed,,,,,,,,,,,,,,,,,,
238,PT05M44.00S,2024-12-07T01:49:23.3Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,44,51,2024-12-07T01:50:39Z,2330000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,,,237.0,3.0,2.0,1.0,,,,,,,,,,,,,,
239,PT05M32.00S,2024-12-07T01:49:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,7.046649145860711,51.225490196078425,1610612754,44,53,2024-12-07T01:49:43Z,2340000,False,-6.0,14.0,1,left,A. Nembhard driving Layup (2 PTS),[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,,,,2.0,,,,,,,
240,PT05M21.00S,2024-12-07T01:49:46.7Z,2,REGULAR,2pt,Jump Shot,[],1628366,79.5006570302234,58.065257352941174,1610612741,44,53,2024-12-07T01:51:40Z,2350000,False,40.0,140.0,1,right,MISS L. Ball 14' pullup Shot,[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,Mid-Range,8-16 Center,14.59,Missed,,,,,,,,,,,,,,,,,,
241,PT05M18.00S,2024-12-07T01:49:49.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,44,53,2024-12-07T01:51:35Z,2360000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,240.0,3.0,3.0,0.0,,,,,,,,,,,,,,
242,PT05M09.00S,2024-12-07T01:49:56.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,28.203022339027594,18.872549019607842,1610612754,44,56,2024-12-07T01:51:58Z,2370000,False,156.0,213.0,1,left,T. Haliburton 26' 3PT step back (12 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.35,Made,,,,,,,,,,,12.0,,,,,,,
243,PT04M56.00S,2024-12-07T01:50:11.3Z,2,REGULAR,turnover,lost ball,[],1630581,,,1610612741,44,56,2024-12-07T01:52:30Z,2380000,False,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1630169]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,Haliburton,1630169.0,,
244,PT04M56.00S,2024-12-07T01:50:11.3Z,2,REGULAR,steal,,[],1630169,,,1610612754,44,56,2024-12-07T01:51:09Z,2390000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
325,PT04M50.00S,2024-12-07T01:50:18.0Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,44,56,2024-12-07T02:10:28Z,2405000,False,,,0,,B. Mathurin lost ball TURNOVER (2 TO),"[1631097, 1629659]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,,Horton-Tucker,1629659.0,,
326,PT04M50.00S,2024-12-07T01:50:18.0Z,2,REGULAR,steal,,[],1629659,,,1610612741,44,56,2024-12-07T02:10:28Z,2412500,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
247,PT04M43.00S,2024-12-07T01:50:24.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,94.43166885676742,49.50980392156863,1610612741,46,56,2024-12-07T02:10:28Z,2420000,False,-2.0,0.0,1,right,Z. LaVine running alley-oop Layup (10 PTS) (J. Giddey 1 AST),"[203897, 1630581]",1610612741.0,CHI,running alley-oop,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,,,,,,,10.0,J. Giddey,1630581.0,1.0,,,,
249,PT04M31.00S,2024-12-07T01:50:36.0Z,2,REGULAR,3pt,Jump Shot,[],1630169,9.411957950065702,3.431372549019608,1610612754,46,56,2024-12-07T01:53:37Z,2440000,False,233.0,36.0,1,left,MISS T. Haliburton step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
250,PT04M29.00S,2024-12-07T01:50:38.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,46,56,2024-12-07T01:53:37Z,2450000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,,,
251,PT04M17.00S,2024-12-07T01:50:52.1Z,2,REGULAR,foul,personal,[],1629614,,,1610612741,46,56,2024-12-07T01:50:59Z,2460000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 202696]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,1628485.0,,1.0,0.0,Vučević,202696.0,,,,,,,,
253,PT04M17.00S,2024-12-07T01:50:57.6Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,46,56,2024-12-07T01:51:01Z,2480000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M17.00S,2024-12-07T01:50:57.6Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,46,56,2024-12-07T01:51:01Z,2490000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M17.00S,2024-12-07T01:51:13.2Z,2,REGULAR,substitution,out,[],1631097,,,1610612741,46,56,2024-12-07T01:51:20Z,2500000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M17.00S,2024-12-07T01:51:13.2Z,2,REGULAR,substitution,in,[],1627783,,,1610612741,46,56,2024-12-07T01:51:20Z,2510000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT04M10.00S,2024-12-07T01:51:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.80354796320631,49.26470588235294,1610612741,46,56,2024-12-07T02:08:34Z,2525000,False,-4.0,25.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
324,PT04M08.00S,2024-12-07T01:51:22.1Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,46,56,2024-12-07T02:08:34Z,2532500,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,
259,PT04M05.00S,2024-12-07T01:51:27.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,32.276609724047304,46.32352941176471,1610612754,46,56,2024-12-07T02:03:06Z,2540000,False,18.0,251.0,1,left,MISS T. Haliburton 25' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
