actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
88,PT05M00.00S,2024-11-05T01:43:50.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630172,69.85873850197109,25.98039215686275,1610612741,13,19,2024-11-05T01:45:34Z,880000,False,-120.0,231.0,1,right,MISS P. Williams 26' running pullup 3PT,[1630172],1610612741.0,CHI,running pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
89,PT04M58.00S,2024-11-05T01:43:52.2Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,13,19,2024-11-05T01:43:58Z,890000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,88.0,1.0,1.0,0.0,,
90,PT04M54.00S,2024-11-05T01:43:59.3Z,1,REGULAR,3pt,Jump Shot,[],1641729,5.469776609724048,94.6078431372549,1610612762,13,19,2024-11-05T01:46:33Z,900000,False,-223.0,-1.0,1,left,MISS B. Sensabaugh pullup 3PT - blocked,"[1641729, 1631207]",1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,Terry,1631207.0
91,PT04M54.00S,2024-11-05T01:43:59.3Z,1,REGULAR,block,,[],1631207,,,1610612762,13,19,2024-11-05T01:44:03Z,910000,False,,,0,,D. Terry BLOCK (1 BLK),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
92,PT04M47.00S,2024-11-05T01:44:06.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,13,19,2024-11-05T01:46:33Z,920000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,90.0,2.0,2.0,0.0,,
93,PT04M45.00S,2024-11-05T01:44:08.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,91.93495400788436,51.225490196078425,1610612741,13,19,2024-11-05T01:48:21Z,930000,False,6.0,23.0,1,right,MISS J. Giddey running Layup - blocked,"[1630581, 1641718]",1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,George,1641718.0
94,PT04M45.00S,2024-11-05T01:44:08.6Z,1,REGULAR,block,,[],1641718,,,1610612741,13,19,2024-11-05T01:44:11Z,940000,False,,,0,,K. George BLOCK (1 BLK),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M44.00S,2024-11-05T01:44:09.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,13,19,2024-11-05T01:48:10Z,950000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,93.0,,,,,
97,PT04M44.00S,2024-11-05T01:44:13.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,13,19,2024-11-05T01:44:28Z,970000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M44.00S,2024-11-05T01:44:13.8Z,1,REGULAR,substitution,out,[],202696,,,1610612741,13,19,2024-11-05T01:44:28Z,980000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M44.00S,2024-11-05T01:44:13.8Z,1,REGULAR,substitution,out,[],1629012,,,1610612741,13,19,2024-11-05T01:44:28Z,990000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M44.00S,2024-11-05T01:44:13.8Z,1,REGULAR,substitution,out,[],1631117,,,1610612741,13,19,2024-11-05T01:44:28Z,1000000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M44.00S,2024-11-05T01:44:13.8Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,13,19,2024-11-05T01:44:28Z,1010000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M44.00S,2024-11-05T01:44:13.8Z,1,REGULAR,substitution,in,[],1630188,,,1610612741,13,19,2024-11-05T01:44:28Z,1020000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M44.00S,2024-11-05T01:44:13.8Z,1,REGULAR,substitution,in,[],1630548,,,1610612741,13,19,2024-11-05T01:44:28Z,1030000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M44.00S,2024-11-05T01:44:13.8Z,1,REGULAR,substitution,in,[],1629234,,,1610612741,13,19,2024-11-05T01:44:28Z,1040000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M44.00S,2024-11-05T01:44:41.5Z,1,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612741,13,19,2024-11-05T01:47:25Z,1050000,False,,,0,,J. Collins away-from-play personal FOUL (1 PF) (Williams 1 FT),"[1628381, 1630172]",1610612762.0,UTA,away-from-play,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,1.0,0.0,Williams,1630172.0,,,,,,,,,
107,PT04M44.00S,2024-11-05T01:45:29.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630245,,,1610612741,14,19,2024-11-05T01:47:36Z,1070000,False,,,0,,A. Dosunmu away-from-play Free Throw 1 of 1 (5 PTS),[1630245],1610612741.0,CHI,away-from-play,,,Dosunmu,A. Dosunmu,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
108,PT04M39.00S,2024-11-05T01:45:44.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630172,94.03745072273325,48.77450980392157,1610612741,14,19,2024-11-05T01:49:27Z,1080000,False,-6.0,4.0,1,right,MISS P. Williams driving reverse DUNK,[1630172],1610612741.0,CHI,driving reverse,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,,,,,,,,,,,,,,
109,PT04M39.00S,2024-11-05T01:45:44.3Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,14,19,2024-11-05T01:46:54Z,1090000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,108.0,1.0,0.0,1.0,,
110,PT04M37.00S,2024-11-05T01:45:47.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,69.33311432325887,30.14705882352941,1610612741,14,19,2024-11-05T01:45:57Z,1100000,False,-99.0,236.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
111,PT04M33.00S,2024-11-05T01:45:51.4Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,14,19,2024-11-05T01:45:57Z,1110000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,110.0,2.0,2.0,0.0,,
112,PT04M27.00S,2024-11-05T01:45:57.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,15.193823915900131,50.245098039215684,1610612762,14,19,2024-11-05T01:46:01Z,1120000,False,-1.0,90.0,1,left,MISS J. Collins 9' driving floating Shot,[1628381],1610612762.0,UTA,driving floating,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,9.03,Missed,,,,,,,,,,,,,,,,,,
113,PT04M25.00S,2024-11-05T01:45:59.7Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612741,14,19,2024-11-05T01:45:59Z,1130000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:3),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,112.0,3.0,3.0,0.0,,
114,PT04M18.00S,2024-11-05T01:46:05.7Z,1,REGULAR,3pt,Jump Shot,[],1629659,68.01905387647832,26.47058823529412,1610612741,14,19,2024-11-05T01:46:10Z,1140000,False,-118.0,248.0,1,right,MISS T. Horton-Tucker 27' 3PT,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
115,PT04M16.00S,2024-11-05T01:46:07.7Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,14,19,2024-11-05T01:46:10Z,1150000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,114.0,3.0,3.0,0.0,,
116,PT04M03.00S,2024-11-05T01:46:24.3Z,1,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612762,14,19,2024-11-05T01:46:47Z,1160000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (George 2 FT),"[1630188, 1641718]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,George,1641718.0,,,,,,,,,
118,PT04M03.00S,2024-11-05T01:46:50.6Z,1,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,14,20,2024-11-05T01:46:50Z,1180000,False,,,0,,K. George Free Throw 1 of 2 (4 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
119,PT04M03.00S,2024-11-05T01:46:56.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,14,20,2024-11-05T01:46:56Z,1190000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M03.00S,2024-11-05T01:46:50.6Z,1,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,14,21,2024-11-05T02:02:27Z,1200000,False,,,0,,K. George Free Throw 2 of 2 (5 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
121,PT03M44.00S,2024-11-05T01:50:31.4Z,1,REGULAR,3pt,Jump Shot,[],1630188,72.22404730617609,18.872549019607842,1610612741,17,21,2024-11-05T01:50:35Z,1210000,False,-156.0,209.0,1,right,J. Smith 26' 3PT  (3 PTS) (T. Horton-Tucker 1 AST),"[1630188, 1629659]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,26.02,Made,3.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,,,,
123,PT03M22.00S,2024-11-05T01:50:52.1Z,1,REGULAR,3pt,Jump Shot,[],1630548,30.699737187910642,68.62745098039215,1610612762,17,21,2024-11-05T02:33:39Z,1230000,False,-93.0,236.0,1,left,MISS J. Juzang 25' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
124,PT03M18.00S,2024-11-05T01:50:56.1Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,17,21,2024-11-05T01:50:57Z,1240000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,
125,PT03M14.00S,2024-11-05T01:51:00.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,68.54467805519053,27.450980392156865,1610612741,20,21,2024-11-05T01:51:08Z,1250000,False,-113.0,243.0,1,right,P. Williams 26' 3PT running pullup (5 PTS) (D. Terry 1 AST),"[1630172, 1631207]",1610612741.0,CHI,running pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.8,Made,5.0,D. Terry,1631207.0,1.0,,,,,,,,,,,,,,
127,PT02M52.00S,2024-11-05T01:51:22.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,9.280551905387648,45.09803921568628,1610612762,20,23,2024-11-05T01:51:48Z,1270000,False,25.0,35.0,1,left,J. Collins driving Hook (5 PTS) (K. George 2 AST),"[1628381, 1641718]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,4.25,Made,5.0,K. George,1641718.0,2.0,,,,,,,,,,,,,,
129,PT02M34.00S,2024-11-05T01:51:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,94.30026281208936,47.794117647058826,1610612741,22,23,2024-11-05T01:52:04Z,1290000,False,-11.0,1.0,1,right,T. Horton-Tucker driving finger roll Layup (2 PTS),[1629659],1610612741.0,CHI,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.11,Made,2.0,,,,,,,,,,,,,,,,,
130,PT02M17.00S,2024-11-05T01:51:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,7.5722733245729295,45.588235294117645,1610612762,22,23,2024-11-05T01:52:00Z,1300000,False,22.0,19.0,1,left,MISS K. George driving finger roll Layup - blocked,"[1641718, 1630188]",1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,Smith,1630188.0
131,PT02M17.00S,2024-11-05T01:51:57.4Z,1,REGULAR,block,,[],1630188,,,1610612762,22,23,2024-11-05T01:51:59Z,1310000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT02M15.00S,2024-11-05T01:51:59.4Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612741,22,23,2024-11-05T01:52:00Z,1320000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:4),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,130.0,4.0,4.0,0.0,,
133,PT02M08.00S,2024-11-05T01:52:06.3Z,1,REGULAR,3pt,Jump Shot,[],1630188,90.3580814717477,3.6764705882352944,1610612741,22,23,2024-11-05T01:52:17Z,1330000,False,-232.0,38.0,1,right,MISS J. Smith 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
134,PT02M08.00S,2024-11-05T01:52:06.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,22,23,2024-11-05T01:52:17Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,133.0,,,,,
135,PT02M08.00S,2024-11-05T01:52:13.7Z,1,REGULAR,foul,personal,[],1630172,,,1610612762,22,23,2024-11-05T01:52:57Z,1350000,False,,,0,,P. Williams loose ball personal FOUL (1 PF),"[1630172, 1629234]",1610612741.0,CHI,loose ball,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,,
137,PT02M08.00S,2024-11-05T01:52:22.1Z,1,REGULAR,substitution,out,[],1641729,,,1610612762,22,23,2024-11-05T01:52:31Z,1370000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M08.00S,2024-11-05T01:52:22.1Z,1,REGULAR,substitution,in,[],201988,,,1610612762,22,23,2024-11-05T01:52:31Z,1390000,False,,,0,,SUB in: P. Mills,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M08.00S,2024-11-05T01:52:22.1Z,1,REGULAR,substitution,in,[],1642262,,,1610612762,22,23,2024-11-05T01:52:31Z,1400000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M08.00S,2024-11-05T01:52:22.1Z,1,REGULAR,substitution,out,[],1631207,,,1610612762,22,23,2024-11-05T01:53:11Z,1405000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M08.00S,2024-11-05T01:52:22.1Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,22,23,2024-11-05T01:53:11Z,1407500,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M08.00S,2024-11-05T01:52:22.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612762,22,23,2024-11-05T01:53:11Z,1408750,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M59.00S,2024-11-05T01:52:44.2Z,1,REGULAR,3pt,Jump Shot,[],1630548,5.863994743758213,97.05882352941177,1610612762,22,26,2024-11-05T01:54:08Z,1410000,False,-235.0,3.0,1,left,J. Juzang 3PT  (3 PTS) (J. Collins 2 AST),"[1630548, 1628381]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,23.53,Made,3.0,J. Collins,1628381.0,2.0,,,,,,,,,,,,,,
143,PT01M38.00S,2024-11-05T01:53:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,84.57621550591328,42.40196078431372,1610612741,24,26,2024-11-05T01:54:26Z,1430000,False,-38.0,92.0,1,right,A. Dosunmu 10' driving floating Jump Shot (7 PTS) (P. Williams 2 AST),"[1630245, 1630172]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,10.0,Made,7.0,P. Williams,1630172.0,2.0,,,,,,,,,,,,,,
148,PT01M18.00S,2024-11-05T01:53:20.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,11.645860709592641,47.549019607843135,1610612762,24,28,2024-11-05T01:53:24Z,1450000,False,12.0,57.0,1,left,D. Eubanks turnaround Hook (2 PTS),[1629234],1610612762.0,UTA,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,2.0,,,,,,,,,,,,,,,,,
149,PT01M11.00S,2024-11-05T01:53:41.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,91.5407358738502,59.31372549019608,1610612741,26,28,2024-11-05T01:53:51Z,1460000,False,47.0,27.0,1,right,A. Dosunmu driving floating Jump Shot (9 PTS) (T. Horton-Tucker 2 AST),"[1630245, 1629659]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.39,Made,9.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,,,,
150,PT01M11.00S,2024-11-05T01:53:47.8Z,1,REGULAR,foul,personal,['1freethrow'],201988,,,1610612741,26,28,2024-11-05T01:54:03Z,1470000,False,,,0,,P. Mills shooting personal FOUL (1 PF) (Dosunmu 1 FT),"[201988, 1630245]",1610612762.0,UTA,shooting,,,Mills,P. Mills,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,1.0,0.0,Dosunmu,1630245.0,,,,,,,,,
152,PT01M11.00S,2024-11-05T01:54:04.4Z,1,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,27,28,2024-11-05T01:54:04Z,1490000,False,,,0,,A. Dosunmu Free Throw 1 of 1 (10 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
154,PT00M49.50S,2024-11-05T01:54:27.6Z,1,REGULAR,2pt,Hook,[],1629234,7.440867279894875,31.61764705882353,1610612762,27,28,2024-11-05T01:54:34Z,1500000,False,92.0,17.0,1,left,MISS D. Eubanks 9' turnaround Hook,[1629234],1610612762.0,UTA,turnaround,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,9.35,Missed,,,,,,,,,,,,,,,,,,
155,PT00M47.00S,2024-11-05T01:54:30.8Z,1,REGULAR,rebound,offensive,[],1642262,,,1610612762,27,28,2024-11-05T01:54:30Z,1510000,False,,,0,,C. Williams REBOUND (Off:1 Def:0),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,154.0,1.0,0.0,1.0,,
156,PT00M47.00S,2024-11-05T01:54:39.3Z,1,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612762,27,28,2024-11-05T01:54:49Z,1520000,False,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Williams 2 FT),"[1629659, 1642262]",1610612741.0,CHI,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,1.0,0.0,Williams,1642262.0,,,,,,,,,
158,PT00M47.00S,2024-11-05T01:55:04.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642262,,,1610612762,27,28,2024-11-05T01:55:04Z,1540000,False,,,0,,MISS C. Williams Free Throw 1 of 2,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M47.00S,2024-11-05T01:55:04.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,27,28,2024-11-05T01:55:04Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,,
160,PT00M47.00S,2024-11-05T01:55:04.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642262,,,1610612762,27,28,2024-11-05T01:55:23Z,1560000,False,,,0,,MISS C. Williams Free Throw 2 of 2,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT00M45.20S,2024-11-05T01:55:06.0Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,27,28,2024-11-05T01:55:23Z,1570000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,160.0,1.0,1.0,0.0,,
162,PT00M35.50S,2024-11-05T01:55:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,66.96780551905388,52.20588235294118,1610612741,27,28,2024-11-05T01:55:36Z,1580000,False,11.0,258.0,1,right,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
163,PT00M32.70S,2024-11-05T01:55:34.0Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,27,28,2024-11-05T01:55:36Z,1590000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,
164,PT00M19.70S,2024-11-05T01:55:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,6.1268068331143235,52.69607843137255,1610612762,27,30,2024-11-05T01:56:26Z,1600000,False,-13.0,5.0,1,left,J. Collins cutting Layup (7 PTS) (P. Mills 1 AST),"[1628381, 201988]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.44,Made,7.0,P. Mills,201988.0,1.0,,,,,,,,,,,,,,
166,PT00M00.00S,2024-11-05T01:56:09.1Z,1,REGULAR,2pt,Jump Shot,[],1629632,73.80091984231275,60.049019607843135,1610612741,27,30,2024-11-05T01:56:41Z,1620000,False,50.0,194.0,1,right,MISS C. White 20' step back Shot,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Mid-Range,16-24 Center,20.02,Missed,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2024-11-05T01:56:09.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,27,30,2024-11-05T01:56:41Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,166.0,,,,,
168,PT00M00.00S,2024-11-05T01:56:12.7Z,1,REGULAR,period,end,[],0,,,1610612741,27,30,2024-11-05T01:56:12Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-11-05T01:58:39.1Z,2,REGULAR,substitution,out,['startperiod'],1629659,,,1610612741,27,30,2024-11-05T01:58:57Z,1650000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-11-05T01:58:39.1Z,2,REGULAR,substitution,out,['startperiod'],1630245,,,1610612741,27,30,2024-11-05T01:58:57Z,1660000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-11-05T01:58:39.1Z,2,REGULAR,substitution,in,['startperiod'],1641824,,,1610612741,27,30,2024-11-05T01:58:57Z,1670000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-11-05T01:58:39.1Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612741,27,30,2024-11-05T01:58:57Z,1680000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-11-05T01:58:52.5Z,2,REGULAR,period,start,[],0,,,1610612741,27,30,2024-11-05T01:58:58Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
