actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M57.00S,2025-03-30T00:23:11.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630539,92.72339027595268,47.794117647058826,1610612742,16,15,2025-03-30T00:23:15Z,880000,False,-11.0,16.0,1,right,K. Jones DUNK (2 PTS) (M. Christie 1 AST),"[1630539, 1631108]",1610612742.0,DAL,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.93,Made,2.0,,,,,M. Christie,1631108.0,1.0,,,,,,,,,,
90,PT05M43.00S,2025-03-30T00:23:25.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,9.543363994743759,48.03921568627451,1610612741,16,15,2025-03-30T00:23:57Z,900000,False,10.0,37.0,1,left,MISS N. Vučević floating Shot,[202696],1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
91,PT05M40.00S,2025-03-30T00:23:28.3Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,16,15,2025-03-30T00:23:28Z,910000,False,,,0,,N. Vučević REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,90.0,4.0,2.0,2.0,,,,,,,,,,,,,
92,PT05M40.00S,2025-03-30T00:23:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,18,15,2025-03-30T00:23:28Z,920000,False,0.0,0.0,1,left,N. Vučević tip Layup (6 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
93,PT05M29.00S,2025-03-30T00:23:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,92.19776609724047,48.28431372549019,1610612742,18,17,2025-03-30T00:23:47Z,930000,False,-9.0,21.0,1,right,B. Williams driving reverse Layup (2 PTS),[1630314],1610612742.0,DAL,driving reverse,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,,,,,,,,,,,,,,,,,
94,PT05M12.00S,2025-03-30T00:23:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,4.812746386333772,50.49019607843137,1610612741,20,17,2025-03-30T00:23:59Z,940000,False,-2.0,-7.0,1,left,M. Buzelis cutting Layup (7 PTS) (N. Vučević 2 AST),"[1641824, 202696]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,0.77,Made,7.0,,,,,N. Vučević,202696.0,2.0,,,,,,,,,,
96,PT05M01.00S,2025-03-30T00:24:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.24901445466492,51.225490196078425,1610612742,20,19,2025-03-30T00:24:11Z,960000,False,6.0,11.0,1,right,P. Washington driving Layup (9 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.26,Made,9.0,,,,,,,,,,,,,,,,,
97,PT04M49.00S,2025-03-30T00:24:20.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,9.017739816031538,50.245098039215684,1610612741,20,19,2025-03-30T00:24:25Z,970000,False,-1.0,32.0,1,left,MISS J. Giddey turnaround Hook,[1630581],1610612741.0,CHI,turnaround,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
98,PT04M47.00S,2025-03-30T00:24:22.1Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612741,20,19,2025-03-30T00:24:22Z,980000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,97.0,2.0,1.0,1.0,,,,,,,,,,,,,
99,PT04M41.00S,2025-03-30T00:24:28.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,30.962549277266753,34.55882352941176,1610612741,20,19,2025-03-30T00:24:34Z,990000,False,77.0,239.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2025-03-30T00:24:31.0Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612741,20,19,2025-03-30T00:24:31Z,1000000,False,,,0,,J. Giddey REBOUND (Off:2 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,99.0,3.0,1.0,2.0,,,,,,,,,,,,,
101,PT04M32.00S,2025-03-30T00:24:36.9Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,20,19,2025-03-30T00:24:44Z,1010000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1631108]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Christie,1631108.0
102,PT04M32.00S,2025-03-30T00:24:36.9Z,1,REGULAR,steal,,[],1631108,,,1610612742,20,19,2025-03-30T00:24:38Z,1020000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
103,PT04M29.00S,2025-03-30T00:24:44.5Z,1,REGULAR,foul,personal,[],1628989,,,1610612742,20,19,2025-03-30T00:24:49Z,1030000,False,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1631108]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202007.0,2.0,0.0,Christie,1631108.0,,,,,
105,PT04M29.00S,2025-03-30T00:24:51.9Z,1,REGULAR,substitution,out,[],1630581,,,1610612742,20,19,2025-03-30T00:25:02Z,1050000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M29.00S,2025-03-30T00:24:51.9Z,1,REGULAR,substitution,out,[],1641824,,,1610612742,20,19,2025-03-30T00:25:02Z,1060000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M29.00S,2025-03-30T00:24:51.9Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,20,19,2025-03-30T00:25:02Z,1070000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M29.00S,2025-03-30T00:24:51.9Z,1,REGULAR,substitution,in,[],1631207,,,1610612742,20,19,2025-03-30T00:25:02Z,1080000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M29.00S,2025-03-30T00:24:51.9Z,1,REGULAR,substitution,in,[],1629632,,,1610612742,20,19,2025-03-30T00:25:02Z,1090000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M29.00S,2025-03-30T00:24:51.9Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,20,19,2025-03-30T00:25:02Z,1100000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M18.00S,2025-03-30T00:25:19.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630539,93.38042049934296,49.26470588235294,1610612742,20,21,2025-03-30T01:00:59Z,1110000,False,-4.0,10.0,1,right,K. Jones alley-oop DUNK (4 PTS) (B. Williams 1 AST),"[1630539, 1630314]",1610612742.0,DAL,alley-oop,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,,,,,B. Williams,1630314.0,1.0,,,,,,,,,,
113,PT04M02.00S,2025-03-30T00:25:36.1Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612741,20,21,2025-03-30T00:58:52Z,1130000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1630539]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Jones,1630539.0
114,PT04M02.00S,2025-03-30T00:25:36.1Z,1,REGULAR,steal,,[],1630539,,,1610612742,20,21,2025-03-30T00:32:12Z,1140000,False,,,0,,K. Jones STEAL (1 STL),[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT03M55.00S,2025-03-30T00:25:42.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630314,92.9862023653088,50.73529411764706,1610612742,20,23,2025-03-30T00:29:50Z,1150000,False,4.0,13.0,1,right,B. Williams running reverse Layup (4 PTS) (K. Jones 1 AST),"[1630314, 1630539]",1610612742.0,DAL,running reverse,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,,,,,K. Jones,1630539.0,1.0,,,,,,,,,,
118,PT03M41.00S,2025-03-30T00:26:18.1Z,1,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612741,20,23,2025-03-30T00:26:26Z,1180000,False,,,0,,J. Hardy shooting personal FOUL (1 PF) (Huerter 2 FT),"[1630702, 1628989]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627526.0,1.0,0.0,Huerter,1628989.0,,,,,
120,PT03M41.00S,2025-03-30T00:26:26.7Z,1,REGULAR,freethrow,1 of 2,[],1628989,,,1610612741,20,23,2025-03-30T00:26:26Z,1200000,False,,,0,,MISS K. Huerter Free Throw 1 of 2,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
121,PT03M41.00S,2025-03-30T00:26:26.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,20,23,2025-03-30T00:26:26Z,1210000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,
122,PT03M41.00S,2025-03-30T00:26:27.4Z,1,REGULAR,substitution,out,[],202696,,,1610612741,20,23,2025-03-30T00:26:33Z,1220000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M41.00S,2025-03-30T00:26:27.4Z,1,REGULAR,substitution,out,[],1630539,,,1610612741,20,23,2025-03-30T00:26:33Z,1230000,False,,,0,,SUB out: K. Jones,[1630539],1610612742.0,DAL,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M41.00S,2025-03-30T00:26:27.4Z,1,REGULAR,substitution,in,[],1628380,,,1610612741,20,23,2025-03-30T00:26:33Z,1240000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M41.00S,2025-03-30T00:26:27.4Z,1,REGULAR,substitution,in,[],203076,,,1610612741,20,23,2025-03-30T00:26:33Z,1250000,False,,,0,,SUB in: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M41.00S,2025-03-30T00:26:47.2Z,1,REGULAR,freethrow,2 of 2,[],1628989,,,1610612741,21,23,2025-03-30T00:26:47Z,1260000,False,,,0,,K. Huerter Free Throw 2 of 2 (3 PTS),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
127,PT03M25.00S,2025-03-30T00:27:03.0Z,1,REGULAR,2pt,Jump Shot,[],203076,81.68528252299606,28.186274509803923,1610612742,21,25,2025-03-30T00:31:46Z,1270000,False,-109.0,120.0,1,right,A. Davis 16' fadeaway Jump Shot (3 PTS) (N. Marshall 1 AST),"[203076, 1630230]",1610612742.0,DAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,16.2,Made,3.0,,,,,N. Marshall,1630230.0,1.0,,,,,,,,,,
129,PT03M14.00S,2025-03-30T00:27:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,7.440867279894875,51.470588235294116,1610612741,21,25,2025-03-30T00:32:42Z,1290000,False,-7.0,17.0,1,left,MISS P. Williams driving Layup - blocked,"[1630172, 203076]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,Davis,203076.0,,,
130,PT03M14.00S,2025-03-30T00:27:14.8Z,1,REGULAR,block,,[],203076,,,1610612741,21,25,2025-03-30T00:27:17Z,1300000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT03M14.00S,2025-03-30T00:27:14.8Z,1,REGULAR,rebound,offensive,[],1629632,,,1610612741,21,25,2025-03-30T00:29:21Z,1310000,False,,,0,,C. White REBOUND (Off:1 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,129.0,4.0,3.0,1.0,,,,,,,,,,,,,
132,PT03M13.00S,2025-03-30T00:27:27.3Z,1,REGULAR,foul,offensive,[],1630172,,,1610612741,21,25,2025-03-30T00:27:32Z,1320000,False,,,0,,P. Williams off-the-ball offensive FOUL (2 PF),"[1630172, 1630314]",1610612741.0,CHI,off-the-ball,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,Williams,1630314.0,,,,,
134,PT03M13.00S,2025-03-30T00:27:27.3Z,1,REGULAR,turnover,offensive foul,[],1630172,,,1610612741,21,25,2025-03-30T00:27:27Z,1340000,False,,,0,,P. Williams offensive foul TURNOVER (1 TO),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,,,,,,,1.0,,
135,PT03M13.00S,2025-03-30T00:27:35.1Z,1,REGULAR,substitution,out,[],1628989,,,1610612742,21,25,2025-03-30T00:27:40Z,1350000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M13.00S,2025-03-30T00:27:35.1Z,1,REGULAR,substitution,in,[],1641763,,,1610612742,21,25,2025-03-30T00:27:40Z,1360000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M01.00S,2025-03-30T00:27:47.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630702,93.51182654402102,4.6568627450980395,1610612742,21,28,2025-03-30T00:29:24Z,1370000,False,-227.0,8.0,1,right,J. Hardy 3PT  (3 PTS) (B. Williams 2 AST),"[1630702, 1630314]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,22.69,Made,3.0,,,,,B. Williams,1630314.0,2.0,,,,,,,,,,
139,PT02M46.00S,2025-03-30T00:28:01.9Z,1,REGULAR,3pt,Jump Shot,[],1628380,32.933639947437584,55.88235294117647,1610612741,21,28,2025-03-30T00:29:26Z,1390000,False,-29.0,257.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.88,Missed,,,,,,,,,,,,,,,,,,
140,PT02M46.00S,2025-03-30T00:28:01.9Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,21,28,2025-03-30T00:29:26Z,1400000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,
141,PT02M36.00S,2025-03-30T00:28:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.06636005256242,50.49019607843137,1610612742,21,28,2025-03-30T00:34:09Z,1410000,False,2.0,22.0,1,right,MISS A. Davis driving Layup,[203076],1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
142,PT02M36.00S,2025-03-30T00:28:12.3Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,21,28,2025-03-30T00:30:22Z,1420000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,
143,PT02M29.00S,2025-03-30T00:28:20.9Z,1,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,21,28,2025-03-30T00:37:08Z,1430000,False,,,0,,P. Williams bad pass out-of-bounds TURNOVER (2 TO),[1630172],1610612741.0,CHI,bad pass,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,,
144,PT02M29.00S,2025-03-30T00:28:29.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,21,28,2025-03-30T00:28:29Z,1440000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M17.00S,2025-03-30T00:31:35.6Z,1,REGULAR,turnover,out-of-bounds,[],1630314,,,1610612742,21,28,2025-03-30T00:31:42Z,1450000,False,,,0,,B. Williams bad pass out-of-bounds TURNOVER (1 TO),[1630314],1610612742.0,DAL,bad pass,,,Williams,B. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627526.0,,,,,,,1.0,,
146,PT02M17.00S,2025-03-30T00:31:45.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,21,28,2025-03-30T00:31:45Z,1460000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M17.00S,2025-03-30T00:33:33.3Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,21,28,2025-03-30T00:33:43Z,1480000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M17.00S,2025-03-30T00:33:33.3Z,1,REGULAR,substitution,in,[],1641824,,,1610612741,21,28,2025-03-30T00:33:43Z,1490000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M55.00S,2025-03-30T00:34:02.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628380,12.171484888304862,42.64705882352941,1610612741,23,28,2025-03-30T00:35:14Z,1500000,False,37.0,62.0,1,left,Z. Collins 7' driving Hook (2 PTS) (C. White 1 AST),"[1628380, 1629632]",1610612741.0,CHI,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,2.0,,,,,C. White,1629632.0,1.0,,,,,,,,,,
152,PT01M44.00S,2025-03-30T00:34:14.3Z,1,REGULAR,2pt,Jump Shot,[],203076,77.4802890932983,24.509803921568626,1610612742,23,28,2025-03-30T00:36:33Z,1520000,False,-127.0,159.0,1,right,MISS A. Davis 20' fadeaway Shot,[203076],1610612742.0,DAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,20.4,Missed,,,,,,,,,,,,,,,,,,
153,PT01M42.00S,2025-03-30T00:34:16.3Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,23,28,2025-03-30T00:34:19Z,1530000,False,,,0,,C. White REBOUND (Off:1 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,152.0,5.0,4.0,1.0,,,,,,,,,,,,,
154,PT01M41.00S,2025-03-30T00:34:20.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612741,23,28,2025-03-30T00:34:29Z,1540000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (White 2 FT),"[1631108, 1629632]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203591.0,1.0,0.0,White,1629632.0,,,,,
156,PT01M41.00S,2025-03-30T00:34:44.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,24,28,2025-03-30T00:34:44Z,1560000,False,,,0,,C. White Free Throw 1 of 2 (2 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
157,PT01M41.00S,2025-03-30T00:34:49.6Z,1,REGULAR,substitution,out,[],1631108,,,1610612741,24,28,2025-03-30T00:34:53Z,1570000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M41.00S,2025-03-30T00:34:49.6Z,1,REGULAR,substitution,in,[],1628997,,,1610612741,24,28,2025-03-30T00:34:53Z,1580000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M41.00S,2025-03-30T00:35:06.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,25,28,2025-03-30T00:35:06Z,1590000,False,,,0,,C. White Free Throw 2 of 2 (3 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
160,PT01M24.00S,2025-03-30T00:35:25.3Z,1,REGULAR,3pt,Jump Shot,[],1630702,93.77463863337714,3.1862745098039214,1610612742,25,28,2025-03-30T00:35:30Z,1600000,False,-234.0,6.0,1,right,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
161,PT01M21.00S,2025-03-30T00:35:28.0Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,25,28,2025-03-30T00:35:28Z,1610000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,
162,PT01M10.00S,2025-03-30T00:35:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,7.440867279894875,49.754901960784316,1610612741,27,28,2025-03-30T00:37:19Z,1620000,False,1.0,17.0,1,left,M. Buzelis driving floating Jump Shot (9 PTS) (D. Terry 1 AST),"[1641824, 1631207]",1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.74,Made,9.0,,,,,D. Terry,1631207.0,1.0,,,,,,,,,,
163,PT00M57.00S,2025-03-30T00:35:53.0Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612742,27,28,2025-03-30T00:36:03Z,1630000,False,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1631207]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Terry,1631207.0
164,PT00M57.00S,2025-03-30T00:35:53.0Z,1,REGULAR,steal,,[],1631207,,,1610612741,27,28,2025-03-30T00:35:55Z,1640000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
165,PT00M52.60S,2025-03-30T00:35:58.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629632,6.783837056504599,48.77450980392157,1610612741,29,28,2025-03-30T00:39:10Z,1650000,False,6.0,11.0,1,left,C. White running Layup (5 PTS) (D. Terry 2 AST),"[1629632, 1631207]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,1.28,Made,5.0,,,,,D. Terry,1631207.0,2.0,,,,,,,,,,
167,PT00M36.40S,2025-03-30T00:36:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,92.72339027595268,50.98039215686274,1610612742,29,30,2025-03-30T00:36:30Z,1670000,False,5.0,16.0,1,right,N. Marshall driving Layup (4 PTS) (A. Davis 2 AST),"[1630230, 203076]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,,,,,A. Davis,203076.0,2.0,,,,,,,,,,
168,PT00M31.90S,2025-03-30T00:36:24.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612741,29,30,2025-03-30T00:36:31Z,1680000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (White 2 FT),"[1628997, 1629632]",1610612742.0,DAL,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627526.0,1.0,0.0,White,1629632.0,,,,,
170,PT00M31.90S,2025-03-30T00:36:48.9Z,1,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,30,30,2025-03-30T00:39:50Z,1700000,False,,,0,,C. White Free Throw 1 of 2 (6 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
171,PT00M31.90S,2025-03-30T00:36:48.9Z,1,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,31,30,2025-03-30T00:39:50Z,1710000,False,,,0,,C. White Free Throw 2 of 2 (7 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
172,PT00M15.00S,2025-03-30T00:37:24.6Z,1,REGULAR,3pt,Jump Shot,[],1630702,91.01511169513797,95.34313725490196,1610612742,31,30,2025-03-30T00:37:28Z,1720000,False,227.0,32.0,1,right,MISS J. Hardy 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,22.89,Missed,,,,,,,,,,,,,,,,,,
173,PT00M11.80S,2025-03-30T00:37:27.8Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,31,30,2025-03-30T00:37:27Z,1730000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,
