actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
173,PT00M01.40S,2025-01-15T01:34:28.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629627,5.590000152587891,50.0,1610612740,33,29,2025-01-15T01:36:33Z,1700000,False,0.0,0.0,1,left,Z. Williamson tip DUNK (9 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
175,PT00M00.20S,2025-01-15T01:34:46.5Z,1,REGULAR,3pt,Jump Shot,[],1630188,58.820630749014455,46.07843137254902,1610612741,33,29,2025-01-15T01:34:54Z,1720000,False,-20.0,335.0,1,right,MISS J. Smith 33' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,33.52,Missed,,,,,,,,,,,,,,,,,,
176,PT00M00.10S,2025-01-15T01:34:46.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,33,29,2025-01-15T01:34:54Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,175.0,,,,,,,,,,,
177,PT00M00.00S,2025-01-15T01:34:48.8Z,1,REGULAR,period,end,[],0,,,1610612741,33,29,2025-01-15T01:34:48Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-01-15T01:36:58.9Z,2,REGULAR,substitution,out,['startperiod'],1629750,,,1610612741,33,29,2025-01-15T01:37:16Z,1750000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-01-15T01:36:58.9Z,2,REGULAR,substitution,in,['startperiod'],1630530,,,1610612741,33,29,2025-01-15T01:37:16Z,1760000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-01-15T01:37:26.0Z,2,REGULAR,period,start,[],0,,,1610612740,33,29,2025-01-15T01:37:26Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M43.00S,2025-01-15T01:37:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.650459921156373,53.96752450980392,1610612740,33,29,2025-01-15T01:37:51Z,1780000,False,-20.0,1.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1630172]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,Williams,1630172.0
204,PT11M43.00S,2025-01-15T01:37:42.2Z,2,REGULAR,block,,[],1630172,,,1610612740,33,29,2025-01-15T01:40:16Z,1790000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
184,PT11M40.00S,2025-01-15T01:37:45.2Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,33,29,2025-01-15T01:37:51Z,1800000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,182.0,3.0,0.0,3.0,,,,,,,,
185,PT11M40.00S,2025-01-15T01:37:46.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629627,5.590000152587891,50.0,1610612740,33,31,2025-01-15T01:37:55Z,1810000,False,0.0,0.0,1,left,Z. Williamson putback DUNK (11 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
186,PT11M32.00S,2025-01-15T01:37:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,92.59198423127464,48.03921568627451,1610612741,33,31,2025-01-15T01:37:57Z,1820000,False,-10.0,17.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
187,PT11M32.00S,2025-01-15T01:37:53.6Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,33,31,2025-01-15T01:37:57Z,1830000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,186.0,2.0,1.0,1.0,,,,,,,,
188,PT11M24.00S,2025-01-15T01:38:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.915243101182654,50.98039215686274,1610612740,33,31,2025-01-15T01:38:06Z,1840000,False,-5.0,13.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
189,PT11M21.00S,2025-01-15T01:38:05.0Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,33,31,2025-01-15T01:39:18Z,1850000,False,,,0,,Z. Williamson REBOUND (Off:4 Def:0),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,188.0,4.0,0.0,4.0,,,,,,,,
190,PT11M19.00S,2025-01-15T01:38:05.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,7.703679369250986,3.1862745098039214,1610612740,33,31,2025-01-15T01:38:12Z,1860000,False,234.0,20.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
191,PT11M17.00S,2025-01-15T01:38:07.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,33,31,2025-01-15T01:38:12Z,1870000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,190.0,4.0,4.0,0.0,,,,,,,,
192,PT11M13.00S,2025-01-15T01:38:16.6Z,2,REGULAR,violation,kicked ball,[],1628464,,,1610612741,33,31,2025-01-15T01:38:22Z,1880000,False,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,
193,PT10M55.00S,2025-01-15T01:38:56.7Z,2,REGULAR,3pt,Jump Shot,[],1630581,74.58935611038108,14.460784313725492,1610612741,33,31,2025-01-15T01:39:01Z,1890000,False,-178.0,186.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
194,PT10M52.00S,2025-01-15T01:38:59.7Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,33,31,2025-01-15T01:39:01Z,1900000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,
195,PT10M43.00S,2025-01-15T01:39:08.8Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,33,31,2025-01-15T01:39:11Z,1910000,False,,,0,,Z. Williamson bad pass TURNOVER (2 TO),"[1629627, 1631207]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,,,Terry,1631207.0,,,,,,
196,PT10M43.00S,2025-01-15T01:39:08.8Z,2,REGULAR,steal,,[],1631207,,,1610612741,33,31,2025-01-15T01:39:10Z,1920000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
198,PT10M33.00S,2025-01-15T01:39:19.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629632,93.51182654402102,54.90196078431373,1610612741,33,31,2025-01-15T01:42:07Z,1930000,False,25.0,8.0,1,right,MISS C. White driving floating bank Shot,[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
199,PT10M31.00S,2025-01-15T01:39:21.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,33,31,2025-01-15T01:39:23Z,1940000,False,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,
200,PT10M25.00S,2025-01-15T01:39:29.8Z,2,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612740,33,31,2025-01-15T01:39:41Z,1950000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1630188, 1630530]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,1.0,0.0,Murphy III,1630530.0,,
202,PT10M25.00S,2025-01-15T01:39:57.8Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,33,32,2025-01-15T01:39:57Z,1970000,False,,,0,,T. Murphy III Free Throw 1 of 2 (6 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
203,PT10M25.00S,2025-01-15T01:40:14.4Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,33,33,2025-01-15T01:40:14Z,1980000,False,,,0,,T. Murphy III Free Throw 2 of 2 (7 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
205,PT10M12.00S,2025-01-15T01:40:30.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,72.35545335085413,22.30392156862745,1610612741,33,33,2025-01-15T01:40:37Z,1990000,False,-138.0,207.0,1,right,MISS C. White 24' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
206,PT10M09.00S,2025-01-15T01:40:33.8Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,33,33,2025-01-15T01:40:37Z,2000000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,
207,PT10M03.00S,2025-01-15T01:40:38.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,9.806176084099869,2.2058823529411766,1610612740,33,36,2025-01-15T01:40:44Z,2010000,False,239.0,40.0,1,left,J. Hawkins 24' 3PT running (5 PTS) (Z. Williamson 2 AST),"[1641722, 1629627]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,24.23,Made,5.0,Z. Williamson,1629627.0,2.0,,,,,,,,,,,,,,
209,PT09M51.00S,2025-01-15T01:40:53.3Z,2,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612741,33,36,2025-01-15T01:41:00Z,2030000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Giddey 2 FT),"[1629627, 1630581]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,,,,1.0,0.0,Giddey,1630581.0,,
211,PT09M51.00S,2025-01-15T01:41:27.0Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,34,36,2025-01-15T01:41:27Z,2050000,False,,,0,,J. Giddey Free Throw 1 of 2 (6 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
212,PT09M51.00S,2025-01-15T01:41:28.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,34,36,2025-01-15T01:41:41Z,2060000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M51.00S,2025-01-15T01:41:28.9Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,34,36,2025-01-15T01:41:41Z,2070000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M51.00S,2025-01-15T01:41:28.9Z,2,REGULAR,substitution,out,[],1629627,,,1610612741,34,36,2025-01-15T01:41:41Z,2080000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M51.00S,2025-01-15T01:41:28.9Z,2,REGULAR,substitution,in,[],1628366,,,1610612741,34,36,2025-01-15T01:41:41Z,2090000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M51.00S,2025-01-15T01:41:28.9Z,2,REGULAR,substitution,in,[],1629659,,,1610612741,34,36,2025-01-15T01:41:41Z,2100000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M51.00S,2025-01-15T01:41:28.9Z,2,REGULAR,substitution,in,[],1630527,,,1610612741,34,36,2025-01-15T01:41:41Z,2110000,False,,,0,,SUB in: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M51.00S,2025-01-15T01:41:58.9Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612741,35,36,2025-01-15T01:41:58Z,2120000,False,,,0,,J. Giddey Free Throw 2 of 2 (7 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
219,PT09M40.00S,2025-01-15T01:42:11.4Z,2,REGULAR,2pt,Jump Shot,[],1641722,20.76215505913272,38.30039828431372,1610612740,35,38,2025-01-15T01:42:18Z,2130000,False,58.0,143.0,1,left,J. Hawkins 15' pullup Jump Shot (7 PTS) (J. Alvarado 1 AST),"[1641722, 1630631]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Center,15.42,Made,7.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,
221,PT09M16.00S,2025-01-15T01:42:36.0Z,2,REGULAR,3pt,Jump Shot,[],1630172,66.70499342969777,33.33333333333333,1610612741,38,38,2025-01-15T01:46:06Z,2150000,False,-83.0,260.0,1,right,P. Williams 27' 3PT  (6 PTS) (J. Giddey 6 AST),"[1630172, 1630581]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,27.35,Made,6.0,J. Giddey,1630581.0,6.0,,,,,,,,,,,,,,
223,PT08M58.00S,2025-01-15T01:42:53.1Z,2,REGULAR,3pt,Jump Shot,[],1630631,11.514454664914586,3.1862745098039214,1610612740,38,38,2025-01-15T01:42:58Z,2170000,False,234.0,56.0,1,left,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,24.06,Missed,,,,,,,,,,,,,,,,,,
224,PT08M55.00S,2025-01-15T01:42:56.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,38,38,2025-01-15T01:42:58Z,2180000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,,,,,,,223.0,5.0,5.0,0.0,,,,,,,,
225,PT08M47.00S,2025-01-15T01:43:04.5Z,2,REGULAR,3pt,Jump Shot,[],1630172,72.22404730617609,16.666666666666664,1610612741,38,38,2025-01-15T01:43:09Z,2190000,False,-167.0,209.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
226,PT08M45.00S,2025-01-15T01:43:06.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,38,38,2025-01-15T01:43:09Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,225.0,,,,,,,,,,,
228,PT08M45.00S,2025-01-15T01:43:09.8Z,2,REGULAR,substitution,out,[],1630581,,,1610612740,38,38,2025-01-15T01:43:18Z,2220000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M45.00S,2025-01-15T01:43:09.8Z,2,REGULAR,substitution,out,[],1630172,,,1610612740,38,38,2025-01-15T01:43:18Z,2230000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M45.00S,2025-01-15T01:43:09.8Z,2,REGULAR,substitution,in,[],203897,,,1610612740,38,38,2025-01-15T01:43:18Z,2240000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M45.00S,2025-01-15T01:43:09.8Z,2,REGULAR,substitution,in,[],1641824,,,1610612740,38,38,2025-01-15T01:43:18Z,2250000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M32.00S,2025-01-15T01:43:36.6Z,2,REGULAR,3pt,Jump Shot,[],1641722,24.78646517739816,9.068627450980392,1610612740,38,38,2025-01-15T01:43:43Z,2260000,False,205.0,180.0,1,left,MISS J. Hawkins 27' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,27.29,Missed,,,,,,,,,,,,,,,,,,
233,PT08M28.00S,2025-01-15T01:43:40.5Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,38,38,2025-01-15T01:43:40Z,2270000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,
234,PT08M19.00S,2025-01-15T01:43:49.5Z,2,REGULAR,3pt,Jump Shot,[],1630188,69.20170827858082,70.34313725490196,1610612741,41,38,2025-01-15T01:43:52Z,2280000,False,102.0,237.0,1,right,J. Smith 25' 3PT  (7 PTS) (Z. LaVine 2 AST),"[1630188, 203897]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.79,Made,7.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
236,PT08M03.00S,2025-01-15T01:44:09.2Z,2,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612740,41,38,2025-01-15T01:44:30Z,2300000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1630188, 1630530]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201246.0,,,,,,,,2.0,0.0,Murphy III,1630530.0,,
238,PT08M03.00S,2025-01-15T01:44:38.7Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,41,39,2025-01-15T01:44:38Z,2320000,False,,,0,,T. Murphy III Free Throw 1 of 2 (8 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
239,PT08M03.00S,2025-01-15T01:44:39.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612740,41,39,2025-01-15T01:44:41Z,2330000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M03.00S,2025-01-15T01:44:39.3Z,2,REGULAR,substitution,in,[],202696,,,1610612740,41,39,2025-01-15T01:44:41Z,2340000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M03.00S,2025-01-15T01:45:00.3Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,41,40,2025-01-15T01:45:00Z,2350000,False,,,0,,T. Murphy III Free Throw 2 of 2 (9 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
242,PT07M40.00S,2025-01-15T01:45:23.7Z,2,REGULAR,2pt,Jump Shot,[],202696,85.67674113009198,26.731004901960787,1610612741,41,40,2025-01-15T01:45:27Z,2360000,False,-116.0,82.0,1,right,MISS N. Vučević 14' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,14.24,Missed,,,,,,,,,,,,,,,,,,
243,PT07M37.00S,2025-01-15T01:45:26.7Z,2,REGULAR,rebound,offensive,[],1628366,,,1610612741,41,40,2025-01-15T01:45:27Z,2370000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,242.0,2.0,1.0,1.0,,,,,,,,
244,PT07M37.00S,2025-01-15T01:45:26.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628366,94.40999984741211,50.0,1610612741,41,40,2025-01-15T01:45:26Z,2380000,False,0.0,0.0,1,right,MISS L. Ball tip Layup,[1628366],1610612741.0,CHI,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
245,PT07M36.00S,2025-01-15T01:45:27.5Z,2,REGULAR,rebound,offensive,[],1628366,,,1610612741,41,40,2025-01-15T01:45:27Z,2390000,False,,,0,,L. Ball REBOUND (Off:2 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,244.0,3.0,1.0,2.0,,,,,,,,
246,PT07M34.00S,2025-01-15T01:45:29.5Z,2,REGULAR,turnover,bad pass,[],1628366,,,1610612741,41,40,2025-01-15T01:45:32Z,2400000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 1630530]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Murphy III,1630530.0,,,,,,
247,PT07M34.00S,2025-01-15T01:45:29.5Z,2,REGULAR,steal,,[],1630530,,,1610612740,41,40,2025-01-15T01:45:31Z,2410000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT07M24.00S,2025-01-15T01:45:42.1Z,2,REGULAR,foul,personal,['2freethrow'],1628366,,,1610612740,41,40,2025-01-15T01:46:02Z,2420000,False,,,0,,L. Ball shooting personal FOUL (2 PF) (Boston 2 FT),"[1628366, 1630527]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,,,,,,,,2.0,0.0,Boston,1630527.0,,
250,PT07M24.00S,2025-01-15T01:46:03.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630527,,,1610612740,41,41,2025-01-15T01:46:03Z,2440000,False,,,0,,B. Boston Free Throw 1 of 2 (1 PTS),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
251,PT07M24.00S,2025-01-15T01:46:16.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630527,,,1610612740,41,42,2025-01-15T01:46:16Z,2450000,False,,,0,,B. Boston Free Throw 2 of 2 (2 PTS),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
252,PT07M05.00S,2025-01-15T01:46:43.8Z,2,REGULAR,turnover,lost ball,[],203897,,,1610612741,41,42,2025-01-15T01:46:47Z,2460000,False,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1630631]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,Alvarado,1630631.0,,,,,,
253,PT07M05.00S,2025-01-15T01:46:43.8Z,2,REGULAR,steal,,[],1630631,,,1610612740,41,42,2025-01-15T01:46:45Z,2470000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT07M00.00S,2025-01-15T01:46:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630527,6.389618922470433,50.98039215686274,1610612740,41,44,2025-01-15T01:46:52Z,2480000,False,-5.0,8.0,1,left,B. Boston running Layup (4 PTS) (J. Alvarado 2 AST),"[1630527, 1630631]",1610612740.0,NOP,running,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,0.9,Made,4.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,
256,PT06M51.00S,2025-01-15T01:46:56.9Z,2,REGULAR,3pt,Jump Shot,[],1641824,71.82982917214193,17.892156862745097,1610612741,44,44,2025-01-15T01:47:01Z,2500000,False,-161.0,212.0,1,right,M. Buzelis 26' 3PT  (3 PTS) (N. Vučević 1 AST),"[1641824, 202696]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,26.61,Made,3.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,,
258,PT06M34.00S,2025-01-15T01:47:14.1Z,2,REGULAR,3pt,Jump Shot,[],1628464,32.14520367936925,55.63725490196079,1610612740,44,44,2025-01-15T01:47:21Z,2520000,False,-28.0,250.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
