actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
87,PT05M57.00S,2025-03-11T00:23:16.0Z,1,REGULAR,freethrow,1 of 1,[],1630581,,,1610612741,16,15,2025-03-11T00:23:16Z,870000,False,,,0,,J. Giddey Free Throw 1 of 1 (8 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
88,PT05M39.00S,2025-03-11T00:23:35.9Z,1,REGULAR,2pt,Jump Shot,[],204456,21.50131406044678,46.07843137254902,1610612754,16,15,2025-03-11T00:23:53Z,880000,False,20.0,150.0,1,left,MISS T. McConnell 15' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,15.09,Missed,,,,,,,,,,,,,,,,,,
89,PT05M36.00S,2025-03-11T00:23:38.9Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612754,16,15,2025-03-11T00:23:38Z,890000,False,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Center,,,,,,,88.0,1.0,0.0,1.0,,,,,,,,,,
90,PT05M36.00S,2025-03-11T00:23:38.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630167,5.590000152587891,50.0,1610612754,16,17,2025-03-11T00:23:38Z,900000,False,0.0,0.0,1,left,O. Toppin tip Layup (2 PTS),[1630167],1610612754.0,IND,tip,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
91,PT05M24.00S,2025-03-11T00:23:50.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,80.89684625492772,93.13725490196079,1610612741,19,17,2025-03-11T00:23:58Z,910000,False,216.0,127.0,1,right,K. Huerter 25' 3PT  (3 PTS) (T. Jones 1 AST),"[1628989, 1630200]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.04,Made,3.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
93,PT05M06.00S,2025-03-11T00:24:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.915243101182654,48.03921568627451,1610612754,19,19,2025-03-11T00:24:53Z,930000,False,10.0,13.0,1,left,T. McConnell cutting Layup (2 PTS) (B. Sheppard 1 AST),"[204456, 1641767]",1610612754.0,IND,cutting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,B. Sheppard,1641767.0,1.0,,,,,,,,,,,,,,
95,PT05M00.00S,2025-03-11T00:24:16.8Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,19,19,2025-03-11T00:24:31Z,950000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612741.0,CHI,bad pass,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628171.0,1.0,,,,,,,,
96,PT04M45.00S,2025-03-11T00:24:40.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631097,13.354139290407357,56.127450980392155,1610612754,19,19,2025-03-11T00:24:45Z,960000,False,-31.0,73.0,1,left,MISS B. Mathurin 7' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
97,PT04M42.00S,2025-03-11T00:24:43.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,19,19,2025-03-11T00:24:45Z,970000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,
98,PT04M28.00S,2025-03-11T00:25:01.3Z,1,REGULAR,foul,offensive,[],202696,,,1610612741,19,19,2025-03-11T00:25:16Z,980000,False,,,0,,N. Vučević off-the-ball offensive FOUL (1 PF),"[202696, 1631097]",1610612741.0,CHI,off-the-ball,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,,,1.0,0.0,Mathurin,1631097.0,,
100,PT04M28.00S,2025-03-11T00:25:01.3Z,1,REGULAR,turnover,offensive foul,[],202696,,,1610612741,19,19,2025-03-11T00:25:01Z,1000000,False,,,0,,N. Vučević offensive foul TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
101,PT04M28.00S,2025-03-11T00:25:12.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,19,19,2025-03-11T00:25:21Z,1010000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,
102,PT04M28.00S,2025-03-11T00:25:14.3Z,1,REGULAR,substitution,out,[],1641824,,,1610612754,19,19,2025-03-11T00:25:22Z,1020000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M28.00S,2025-03-11T00:25:14.3Z,1,REGULAR,substitution,out,[],1630200,,,1610612754,19,19,2025-03-11T00:25:22Z,1030000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M28.00S,2025-03-11T00:25:14.3Z,1,REGULAR,substitution,in,[],1629632,,,1610612754,19,19,2025-03-11T00:25:22Z,1040000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M28.00S,2025-03-11T00:25:14.3Z,1,REGULAR,substitution,in,[],1630172,,,1610612754,19,19,2025-03-11T00:25:22Z,1050000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M24.00S,2025-03-11T00:25:40.6Z,1,REGULAR,foul,personal,[],1628989,,,1610612754,19,19,2025-03-11T00:25:54Z,1060000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1631097]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628171.0,,,,1.0,0.0,Mathurin,1631097.0,,
108,PT04M21.00S,2025-03-11T00:25:59.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628418,32.670827858081466,50.245098039215684,1610612754,19,19,2025-03-11T00:26:05Z,1080000,False,-1.0,255.0,1,left,MISS T. Bryant 25' 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
109,PT04M17.00S,2025-03-11T00:26:03.0Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,19,19,2025-03-11T00:26:05Z,1090000,False,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,108.0,4.0,4.0,0.0,,,,,,,,,,
110,PT04M04.00S,2025-03-11T00:26:16.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.33574244415243,47.549019607843135,1610612741,21,19,2025-03-11T00:27:13Z,1100000,False,-12.0,67.0,1,right,J. Giddey 6' driving floating Jump Shot (10 PTS) (P. Williams 1 AST),"[1630581, 1630172]",1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.76,Made,10.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,,,
112,PT04M04.00S,2025-03-11T00:26:20.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,21,19,2025-03-11T00:26:20Z,1120000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M04.00S,2025-03-11T00:28:58.7Z,1,REGULAR,substitution,out,[],1631097,,,1610612754,21,19,2025-03-11T00:29:07Z,1130000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M04.00S,2025-03-11T00:28:58.7Z,1,REGULAR,substitution,out,[],204456,,,1610612754,21,19,2025-03-11T00:29:07Z,1140000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M04.00S,2025-03-11T00:28:58.7Z,1,REGULAR,substitution,in,[],1627783,,,1610612754,21,19,2025-03-11T00:29:07Z,1150000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M04.00S,2025-03-11T00:28:58.7Z,1,REGULAR,substitution,in,[],1629614,,,1610612754,21,19,2025-03-11T00:29:07Z,1160000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M55.00S,2025-03-11T00:29:27.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,31.09395532194481,27.941176470588236,1610612754,21,19,2025-03-11T00:29:33Z,1170000,False,110.0,240.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
118,PT03M52.00S,2025-03-11T00:29:31.6Z,1,REGULAR,rebound,offensive,[],1641767,,,1610612754,21,19,2025-03-11T00:29:31Z,1180000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:0),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,117.0,1.0,0.0,1.0,,,,,,,,,,
119,PT03M48.00S,2025-03-11T00:29:41.0Z,1,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612754,21,19,2025-03-11T00:29:53Z,1190000,False,,,0,,O. Toppin lost ball out-of-bounds TURNOVER (1 TO),[1630167],1610612754.0,IND,lost ball,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,201639.0,1.0,,,,,,,,
120,PT03M48.00S,2025-03-11T00:29:44.7Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,21,19,2025-03-11T00:29:47Z,1200000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M48.00S,2025-03-11T00:29:44.7Z,1,REGULAR,substitution,in,[],1641763,,,1610612741,21,19,2025-03-11T00:29:47Z,1210000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M34.00S,2025-03-11T00:30:09.5Z,1,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,21,19,2025-03-11T00:30:14Z,1220000,False,,,0,,C. White lost ball out-of-bounds TURNOVER (1 TO),[1629632],1610612741.0,CHI,lost ball,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628171.0,1.0,,,,,,,,
123,PT03M17.00S,2025-03-11T00:30:29.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641767,7.703679369250986,46.32352941176471,1610612754,21,19,2025-03-11T00:30:36Z,1230000,False,18.0,20.0,1,left,MISS B. Sheppard driving Layup - blocked,"[1641767, 1641763]",1610612754.0,IND,driving,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,Phillips,1641763.0,,,,,,
124,PT03M17.00S,2025-03-11T00:30:29.5Z,1,REGULAR,block,,[],1641763,,,1610612754,21,19,2025-03-11T00:30:32Z,1240000,False,,,0,,J. Phillips BLOCK (1 BLK),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT03M13.00S,2025-03-11T00:30:33.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,21,19,2025-03-11T00:30:36Z,1250000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,
126,PT03M04.00S,2025-03-11T00:30:43.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,93.51182654402102,34.80392156862745,1610612741,23,19,2025-03-11T00:30:48Z,1260000,False,-76.0,8.0,1,right,N. Vučević 7' turnaround Hook (2 PTS),[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,2.0,,,,,,,,,,,,,,,,,
127,PT02M49.00S,2025-03-11T00:30:56.7Z,1,REGULAR,3pt,Jump Shot,[],1629614,4.812746386333772,94.36274509803921,1610612754,23,19,2025-03-11T00:31:02Z,1270000,False,-222.0,-7.0,1,left,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
128,PT02M47.00S,2025-03-11T00:30:58.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,23,19,2025-03-11T00:31:02Z,1280000,False,,,0,,N. Vučević REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,,127.0,3.0,3.0,0.0,,,,,,,,,,
129,PT02M41.00S,2025-03-11T00:31:06.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,93.24901445466492,53.67647058823529,1610612741,25,19,2025-03-11T00:31:22Z,1290000,False,18.0,11.0,1,right,P. Williams driving Layup (2 PTS),[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.14,Made,2.0,,,,,,,,,,,,,,,,,
130,PT02M41.00S,2025-03-11T00:31:11.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,25,19,2025-03-11T00:31:11Z,1300000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M21.00S,2025-03-11T00:33:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.258212877792378,50.0,1610612754,25,21,2025-03-11T00:33:07Z,1310000,False,0.0,6.0,1,left,P. Siakam driving finger roll Layup (6 PTS),[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.63,Made,6.0,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2025-03-11T00:33:21.1Z,1,REGULAR,3pt,Jump Shot,[],1630172,94.95729303547962,96.56862745098039,1610612741,25,21,2025-03-11T00:33:45Z,1320000,False,233.0,-5.0,1,right,MISS P. Williams pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
133,PT02M03.00S,2025-03-11T00:33:21.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,25,21,2025-03-11T00:33:25Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,132.0,,,,,,,,,,,,,
135,PT01M51.00S,2025-03-11T00:33:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,5.732588699080158,47.30392156862745,1610612754,25,23,2025-03-11T00:33:42Z,1350000,False,13.0,1.0,1,left,B. Sheppard cutting Layup (2 PTS) (A. Nembhard 1 AST),"[1641767, 1629614]",1610612754.0,IND,cutting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,1.36,Made,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
137,PT01M39.00S,2025-03-11T00:33:51.6Z,1,REGULAR,turnover,bad pass,[],1630172,,,1610612741,25,23,2025-03-11T00:33:59Z,1370000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1629614]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Nembhard,1629614.0
138,PT01M39.00S,2025-03-11T00:33:51.6Z,1,REGULAR,steal,,[],1629614,,,1610612754,25,23,2025-03-11T00:33:53Z,1380000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
139,PT01M37.00S,2025-03-11T00:33:57.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630172,,,1610612754,25,23,2025-03-11T00:34:05Z,1390000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1630172, 1629614]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,,,1.0,0.0,Nembhard,1629614.0,,
141,PT01M37.00S,2025-03-11T00:34:19.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629614,,,1610612754,25,24,2025-03-11T00:34:19Z,1410000,False,,,0,,A. Nembhard Free Throw 1 of 2 (3 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
142,PT01M37.00S,2025-03-11T00:34:33.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629614,,,1610612754,25,25,2025-03-11T00:34:33Z,1420000,False,,,0,,A. Nembhard Free Throw 2 of 2 (4 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
143,PT01M23.00S,2025-03-11T00:34:47.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.51182654402102,48.529411764705884,1610612741,25,25,2025-03-11T00:34:52Z,1430000,False,-7.0,8.0,1,right,MISS N. Vučević driving Layup,[202696],1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
144,PT01M21.00S,2025-03-11T00:34:49.9Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,25,25,2025-03-11T00:34:52Z,1440000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,143.0,2.0,1.0,1.0,,,,,,,,,,
145,PT01M11.00S,2025-03-11T00:34:59.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,29.911300919842315,20.833333333333336,1610612754,25,25,2025-03-11T00:35:04Z,1450000,False,146.0,229.0,1,left,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,27.12,Missed,,,,,,,,,,,,,,,,,,
146,PT01M07.00S,2025-03-11T00:35:03.8Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,25,25,2025-03-11T00:35:04Z,1460000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,
147,PT01M04.00S,2025-03-11T00:35:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628989,67.36202365308804,57.107843137254896,1610612741,25,25,2025-03-11T00:50:49Z,1470000,False,36.0,254.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
148,PT01M02.00S,2025-03-11T00:35:11.2Z,1,REGULAR,rebound,offensive,[],1641763,,,1610612741,25,25,2025-03-11T00:50:49Z,1480000,False,,,0,,J. Phillips REBOUND (Off:1 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Center,,,,,,,147.0,1.0,0.0,1.0,,,,,,,,,,
149,PT01M01.00S,2025-03-11T00:35:13.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641763,94.40999984741211,50.0,1610612741,25,25,2025-03-11T00:50:58Z,1490000,False,0.0,0.0,1,right,MISS J. Phillips tip Layup,[1641763],1610612741.0,CHI,tip,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
150,PT01M01.00S,2025-03-11T00:35:13.6Z,1,REGULAR,rebound,offensive,[],1641763,,,1610612741,25,25,2025-03-11T00:50:58Z,1500000,False,,,0,,J. Phillips REBOUND (Off:2 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,149.0,2.0,0.0,2.0,,,,,,,,,,
164,PT01M00.00S,2025-03-11T00:35:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641763,94.43166885676742,51.9607843137255,1610612741,25,25,2025-03-11T00:51:06Z,1505000,False,10.0,0.0,1,right,MISS J. Phillips tip Layup,[1641763],1610612741.0,CHI,tip,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
165,PT00M59.00S,2025-03-11T00:35:18.5Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612754,25,25,2025-03-11T00:51:20Z,1507500,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,
151,PT00M52.40S,2025-03-11T00:35:21.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,27.677398160315374,76.47058823529412,1610612754,25,25,2025-03-11T00:51:48Z,1510000,False,-132.0,208.0,1,left,MISS O. Toppin 24' running 3PT,[1630167],1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,24.63,Missed,,,,,,,,,,,,,,,,,,
152,PT00M48.70S,2025-03-11T00:35:25.1Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,25,25,2025-03-11T00:51:48Z,1520000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,
153,PT00M43.30S,2025-03-11T00:35:29.2Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612741,25,25,2025-03-11T00:35:36Z,1530000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1641767]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Sheppard,1641767.0
154,PT00M43.30S,2025-03-11T00:35:29.2Z,1,REGULAR,steal,,[],1641767,,,1610612754,25,25,2025-03-11T00:35:31Z,1540000,False,,,0,,B. Sheppard STEAL (1 STL),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
155,PT00M39.00S,2025-03-11T00:35:35.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612754,25,25,2025-03-11T00:35:45Z,1550000,False,,,0,,C. White shooting personal FOUL (2 PF) (Toppin 2 FT),"[1629632, 1630167]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,,,,2.0,0.0,Toppin,1630167.0,,
157,PT00M39.00S,2025-03-11T00:36:05.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630167,,,1610612754,25,26,2025-03-11T00:36:05Z,1570000,False,,,0,,O. Toppin Free Throw 1 of 2 (3 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
158,PT00M39.00S,2025-03-11T00:36:05.8Z,1,REGULAR,substitution,out,[],1629632,,,1610612754,25,26,2025-03-11T00:36:12Z,1580000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M39.00S,2025-03-11T00:36:05.8Z,1,REGULAR,substitution,in,[],1630200,,,1610612754,25,26,2025-03-11T00:36:12Z,1590000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M39.00S,2025-03-11T00:36:25.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630167,,,1610612754,25,27,2025-03-11T00:36:25Z,1600000,False,,,0,,O. Toppin Free Throw 2 of 2 (4 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
161,PT00M28.70S,2025-03-11T00:36:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,94.69448094612353,53.18627450980392,1610612741,25,27,2025-03-11T00:39:35Z,1610000,False,16.0,-3.0,1,right,MISS T. Jones driving Layup,[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
162,PT00M27.40S,2025-03-11T00:36:41.7Z,1,REGULAR,rebound,offensive,[],1641763,,,1610612741,25,27,2025-03-11T00:36:41Z,1620000,False,,,0,,J. Phillips REBOUND (Off:3 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,161.0,3.0,0.0,3.0,,,,,,,,,,
163,PT00M27.40S,2025-03-11T00:36:41.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641763,94.40999984741211,50.0,1610612741,27,27,2025-03-11T00:36:41Z,1630000,False,0.0,0.0,1,right,J. Phillips tip Layup (2 PTS),[1641763],1610612741.0,CHI,tip,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
