actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
168,PT10M59.00S,2025-02-05T01:40:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.54139290407359,39.29610906862745,1610612741,34,37,2025-02-05T01:43:44Z,1600000,False,54.0,28.0,1,left,MISS C. White 6' driving Layup - blocked,"[1629632, 202692]",1610612741.0,CHI,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,Burks,202692.0
169,PT10M59.00S,2025-02-05T01:40:03.6Z,2,REGULAR,block,,[],202692,,,1610612741,34,37,2025-02-05T01:40:06Z,1610000,False,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT10M58.00S,2025-02-05T01:40:04.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,34,37,2025-02-05T01:43:44Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,168.0,,,,,,,,,,,
172,PT10M53.00S,2025-02-05T01:40:27.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630188,12.614980289093296,58.22993259803921,1610612741,36,37,2025-02-05T01:44:05Z,1640000,False,-41.0,66.0,1,left,J. Smith 7' driving DUNK (5 PTS) (C. White 3 AST),"[1630188, 1629632]",1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,5.0,,,C. White,1629632.0,3.0,,,,,,,,,,,,
174,PT10M40.00S,2025-02-05T01:40:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,88.69908015768725,41.19944852941176,1610612748,36,39,2025-02-05T01:44:19Z,1660000,False,-44.0,54.0,1,right,J. Jaquez Jr. 6' driving floating bank Jump Shot (4 PTS),[1631170],1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,4.0,,,,,,,,,,,,,,,,,
175,PT10M40.00S,2025-02-05T01:40:46.0Z,2,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612748,36,39,2025-02-05T01:44:30Z,1670000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[1630188, 1631170]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,,,,,,,,,,,1.0,0.0,Jaquez Jr.,1631170.0,,
177,PT10M40.00S,2025-02-05T01:40:54.3Z,2,REGULAR,substitution,out,[],1628366,,,1610612748,36,39,2025-02-05T01:41:03Z,1690000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M40.00S,2025-02-05T01:40:54.3Z,2,REGULAR,substitution,out,[],1630172,,,1610612748,36,39,2025-02-05T01:41:03Z,1700000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M40.00S,2025-02-05T01:40:54.3Z,2,REGULAR,substitution,in,[],1628975,,,1610612748,36,39,2025-02-05T01:41:03Z,1710000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M40.00S,2025-02-05T01:40:54.3Z,2,REGULAR,substitution,in,[],1641763,,,1610612748,36,39,2025-02-05T01:41:03Z,1720000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M40.00S,2025-02-05T01:41:19.7Z,2,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,36,40,2025-02-05T01:41:19Z,1730000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (5 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
182,PT10M26.00S,2025-02-05T01:41:39.9Z,2,REGULAR,3pt,Jump Shot,[],1628975,28.515111695137975,80.61427696078431,1610612741,36,40,2025-02-05T01:44:52Z,1740000,False,-153.0,216.0,1,left,MISS J. Carter 26' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
183,PT10M23.00S,2025-02-05T01:41:42.9Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,36,40,2025-02-05T01:44:52Z,1750000,False,,,0,,K. Ware REBOUND (Off:2 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,,,182.0,5.0,3.0,2.0,,,,,,,,
184,PT10M09.00S,2025-02-05T01:41:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,87.77923784494087,46.61075367647059,1610612748,36,40,2025-02-05T01:45:30Z,1760000,False,-17.0,62.0,1,right,MISS T. Rozier 6' driving Layup,[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
185,PT10M08.00S,2025-02-05T01:41:58.4Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,36,40,2025-02-05T01:45:24Z,1770000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,
186,PT09M59.00S,2025-02-05T01:42:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,8.935611038107751,41.3985906862745,1610612741,38,40,2025-02-05T01:46:23Z,1780000,False,43.0,31.0,1,left,M. Buzelis driving Layup (10 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,10.0,,,,,,,,,,,,,,,,,
187,PT09M45.00S,2025-02-05T01:42:18.6Z,2,REGULAR,3pt,Jump Shot,[],1631107,84.88830486202366,97.28094362745098,1610612748,38,43,2025-02-05T01:46:45Z,1790000,False,236.0,90.0,1,right,N. Jović 25' 3PT  (6 PTS) (J. Jaquez Jr. 2 AST),"[1631107, 1631170]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,25.28,Made,6.0,,,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,,,,
189,PT09M27.00S,2025-02-05T01:42:38.9Z,2,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,38,43,2025-02-05T01:47:08Z,1810000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (2 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,Mid-Range,16-24 Right Center,,,,202901.0,2.0,,,,,,,,,,,,,,,
190,PT09M12.00S,2025-02-05T01:42:58.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202692,94.82588699080158,4.166666666666666,1610612748,38,43,2025-02-05T01:47:23Z,1820000,False,-229.0,-4.0,1,right,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
191,PT09M10.00S,2025-02-05T01:43:00.6Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,38,43,2025-02-05T01:47:23Z,1830000,False,,,0,,J. Smith REBOUND (Off:0 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,,,,,190.0,4.0,4.0,0.0,,,,,,,,
192,PT09M02.00S,2025-02-05T01:43:06.9Z,2,REGULAR,3pt,Jump Shot,[],1630188,33.820630749014455,47.549019607843135,1610612741,41,43,2025-02-05T01:47:55Z,1840000,False,12.0,265.0,1,left,J. Smith 26' 3PT  (8 PTS) (C. White 4 AST),"[1630188, 1629632]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,26.57,Made,8.0,,,C. White,1629632.0,4.0,,,,,,,,,,,,
194,PT08M37.00S,2025-02-05T01:43:33.9Z,2,REGULAR,3pt,Jump Shot,[],202692,69.95729303547964,77.45098039215686,1610612748,41,46,2025-02-05T01:48:43Z,1860000,False,137.0,230.0,1,right,A. Burks 26' 3PT pullup (3 PTS) (N. Jović 2 AST),"[202692, 1631107]",1610612748.0,MIA,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,26.78,Made,3.0,,,N. Jović,1631107.0,2.0,,,,,,,,,,,,
196,PT08M19.00S,2025-02-05T01:43:52.6Z,2,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612741,41,46,2025-02-05T01:49:07Z,1880000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Phillips 2 FT),"[1631170, 1641763]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,,,,,,,,,,,1.0,0.0,Phillips,1641763.0,,
198,PT08M19.00S,2025-02-05T01:44:19.6Z,2,REGULAR,freethrow,1 of 2,[],1641763,,,1610612741,42,46,2025-02-05T01:50:15Z,1900000,False,,,0,,J. Phillips Free Throw 1 of 2 (1 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
201,PT08M19.00S,2025-02-05T01:44:19.6Z,2,REGULAR,freethrow,2 of 2,[],1641763,,,1610612741,43,46,2025-02-05T01:50:15Z,1905000,False,,,0,,J. Phillips Free Throw 2 of 2 (2 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
199,PT08M19.00S,2025-02-05T01:44:20.1Z,2,REGULAR,substitution,out,[],1629632,,,1610612748,43,46,2025-02-05T01:50:15Z,1910000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M19.00S,2025-02-05T01:44:20.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612748,43,46,2025-02-05T01:50:15Z,1920000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M05.00S,2025-02-05T01:44:58.6Z,2,REGULAR,3pt,Jump Shot,[],1626179,69.99014454664915,29.901960784313726,1610612748,43,46,2025-02-05T01:49:54Z,1925000,False,-100.0,230.0,1,right,MISS T. Rozier 25' step back 3PT,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
203,PT08M01.00S,2025-02-05T01:45:02.6Z,2,REGULAR,rebound,offensive,[],202692,,,1610612748,43,46,2025-02-05T01:49:54Z,1927500,False,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202.0,2.0,1.0,1.0,,,,,,,,
204,PT07M49.00S,2025-02-05T01:45:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,93.82391590013141,61.963848039215684,1610612748,43,48,2025-02-05T01:50:42Z,1960000,False,60.0,6.0,1,right,J. Jaquez Jr. 6' driving Layup (7 PTS) (A. Burks 1 AST),"[1631170, 202692]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.01,Made,7.0,,,A. Burks,202692.0,1.0,,,,,,,,,,,,
206,PT07M49.00S,2025-02-05T01:45:16.9Z,2,REGULAR,foul,personal,['1freethrow'],1641763,,,1610612748,43,48,2025-02-05T01:50:46Z,1980000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[1641763, 1631170]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,,,,,,,,,,,1.0,0.0,Jaquez Jr.,1631170.0,,
208,PT07M49.00S,2025-02-05T01:45:40.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631170,,,1610612748,43,49,2025-02-05T01:45:40Z,2000000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (8 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
209,PT07M28.00S,2025-02-05T01:46:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,14.0604467805519,40.908394607843135,1610612741,45,49,2025-02-05T01:51:35Z,2010000,False,45.0,80.0,1,left,J. Carter 9' driving floating Jump Shot (2 PTS) (A. Dosunmu 2 AST),"[1628975, 1630245]",1610612741.0,CHI,driving floating,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,9.18,Made,2.0,,,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,
211,PT07M06.00S,2025-02-05T01:46:26.5Z,2,REGULAR,foul,personal,[],1630245,,,1610612748,45,49,2025-02-05T01:51:57Z,2030000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1631107]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,1627524.0,,,,,,,,,,,1.0,0.0,Jović,1631107.0,,
214,PT07M06.00S,2025-02-05T01:46:43.0Z,2,REGULAR,substitution,out,[],1641824,,,1610612748,45,49,2025-02-05T01:46:47Z,2050000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M06.00S,2025-02-05T01:46:43.0Z,2,REGULAR,substitution,in,[],1630581,,,1610612748,45,49,2025-02-05T01:46:47Z,2060000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M51.00S,2025-02-05T01:47:11.5Z,2,REGULAR,3pt,Jump Shot,[],202692,80.946123521682,7.084865196078425,1610612748,45,52,2025-02-05T01:52:16Z,2070000,False,-215.0,127.0,1,right,A. Burks 24' 3PT  (6 PTS) (T. Rozier 2 AST),"[202692, 1626179]",1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,24.92,Made,6.0,,,T. Rozier,1626179.0,2.0,,,,,,,,,,,,
218,PT06M38.00S,2025-02-05T01:47:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,5.913272010512486,57.00444240196079,1610612741,47,52,2025-02-05T01:52:44Z,2090000,False,-35.0,3.0,1,left,J. Phillips cutting Layup (4 PTS) (J. Smith 2 AST),"[1641763, 1630188]",1610612741.0,CHI,cutting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,3.51,Made,4.0,,,J. Smith,1630188.0,2.0,,,,,,,,,,,,
220,PT06M38.00S,2025-02-05T01:47:29.5Z,2,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612741,47,52,2025-02-05T01:52:52Z,2110000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Phillips 1 FT),"[1642276, 1641763]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,1627524.0,,,,,,,,,,,1.0,0.0,Phillips,1641763.0,,
222,PT06M38.00S,2025-02-05T01:47:41.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,47,52,2025-02-05T01:47:41Z,2130000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M38.00S,2025-02-05T01:50:23.8Z,2,REGULAR,substitution,out,[],1626179,,,1610612741,47,52,2025-02-05T01:50:31Z,2140000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M38.00S,2025-02-05T01:50:23.8Z,2,REGULAR,substitution,out,[],1642276,,,1610612741,47,52,2025-02-05T01:50:31Z,2150000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M38.00S,2025-02-05T01:50:23.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612741,47,52,2025-02-05T01:50:31Z,2160000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M38.00S,2025-02-05T01:50:23.8Z,2,REGULAR,substitution,in,[],1629639,,,1610612741,47,52,2025-02-05T01:50:31Z,2170000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M38.00S,2025-02-05T01:50:53.7Z,2,REGULAR,freethrow,1 of 1,[],1641763,,,1610612741,48,52,2025-02-05T01:50:53Z,2180000,False,,,0,,J. Phillips Free Throw 1 of 1 (5 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
228,PT06M26.00S,2025-02-05T01:51:10.1Z,2,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612748,48,52,2025-02-05T01:53:25Z,2190000,False,,,0,,J. Phillips shooting personal FOUL (2 PF) (Jaquez Jr. 2 FT),"[1641763, 1631170]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,202026.0,,,,,,,,,,,2.0,0.0,Jaquez Jr.,1631170.0,,
230,PT06M26.00S,2025-02-05T01:51:37.2Z,2,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,48,53,2025-02-05T01:54:21Z,2210000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (9 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
233,PT06M26.00S,2025-02-05T01:51:37.2Z,2,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,48,54,2025-02-05T01:54:21Z,2215000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (10 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
231,PT06M26.00S,2025-02-05T01:51:38.2Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,48,54,2025-02-05T01:54:21Z,2220000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M26.00S,2025-02-05T01:51:38.2Z,2,REGULAR,substitution,in,[],202696,,,1610612741,48,54,2025-02-05T01:54:21Z,2230000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M03.00S,2025-02-05T01:52:19.3Z,2,REGULAR,3pt,Jump Shot,[],1628975,27.808804204993432,24.264705882352942,1610612741,48,54,2025-02-05T01:54:13Z,2235000,False,129.0,209.0,1,left,MISS J. Carter 24' pullup 3PT,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
235,PT05M58.00S,2025-02-05T01:52:24.3Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,48,54,2025-02-05T01:54:13Z,2237500,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,234.0,3.0,3.0,0.0,,,,,,,,
236,PT05M37.00S,2025-02-05T01:52:43.1Z,2,REGULAR,3pt,Jump Shot,[],1631107,92.06636005256242,98.2843137254902,1610612748,48,57,2025-02-05T01:54:53Z,2270000,False,241.0,22.0,1,right,N. Jović 24' 3PT  (9 PTS) (T. Herro 4 AST),"[1631107, 1629639]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,24.24,Made,9.0,,,T. Herro,1629639.0,4.0,,,,,,,,,,,,
238,PT05M22.00S,2025-02-05T01:52:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.5703022339027655,39.03186274509803,1610612741,50,57,2025-02-05T01:55:23Z,2290000,False,55.0,9.0,1,left,A. Dosunmu driving Layup (7 PTS) (J. Giddey 3 AST),"[1630245, 1630581]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,5.56,Made,7.0,,,J. Giddey,1630581.0,3.0,,,,,,,,,,,,
239,PT05M10.00S,2025-02-05T01:53:16.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641763,,,1610612748,50,57,2025-02-05T01:55:38Z,2300000,False,,,0,,J. Phillips personal FOUL (3 PF) (Herro 2 FT),"[1641763, 1629639]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,202026.0,,,,,,,,,,,3.0,0.0,Herro,1629639.0,,
241,PT05M10.00S,2025-02-05T01:53:40.4Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,50,58,2025-02-05T01:53:40Z,2320000,False,,,0,,T. Herro Free Throw 1 of 2 (7 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
242,PT05M10.00S,2025-02-05T01:53:42.7Z,2,REGULAR,substitution,out,[],1628975,,,1610612748,50,58,2025-02-05T01:53:48Z,2330000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M10.00S,2025-02-05T01:53:42.7Z,2,REGULAR,substitution,out,[],1641763,,,1610612748,50,58,2025-02-05T01:53:48Z,2340000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M10.00S,2025-02-05T01:53:42.7Z,2,REGULAR,substitution,in,[],1641824,,,1610612748,50,58,2025-02-05T01:53:48Z,2350000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M10.00S,2025-02-05T01:53:42.7Z,2,REGULAR,substitution,in,[],1630172,,,1610612748,50,58,2025-02-05T01:53:48Z,2360000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M10.00S,2025-02-05T01:54:07.0Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,50,59,2025-02-05T01:54:07Z,2370000,False,,,0,,T. Herro Free Throw 2 of 2 (8 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
247,PT05M03.00S,2025-02-05T01:54:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,10.118265440210251,34.63924632352942,1610612741,52,59,2025-02-05T01:56:00Z,2380000,False,77.0,43.0,1,left,A. Dosunmu 8' driving Layup (9 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Right,8.78,Made,9.0,,,,,,,,,,,,,,,,,
248,PT05M03.00S,2025-02-05T01:54:19.8Z,2,REGULAR,foul,personal,['1freethrow'],202692,,,1610612741,52,59,2025-02-05T01:56:09Z,2390000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Dosunmu 1 FT),"[202692, 1630245]",1610612748.0,MIA,shooting,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Right,,,,202026.0,,,,,,,,,,,1.0,0.0,Dosunmu,1630245.0,,
250,PT05M03.00S,2025-02-05T01:55:08.5Z,2,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,53,59,2025-02-05T01:55:08Z,2410000,False,,,0,,A. Dosunmu Free Throw 1 of 1 (10 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
251,PT04M42.00S,2025-02-05T01:55:34.4Z,2,REGULAR,turnover,out-of-bounds,[],1631107,,,1610612748,53,59,2025-02-05T01:56:59Z,2420000,False,,,0,,N. Jović bad pass out-of-bounds TURNOVER (1 TO),[1631107],1610612748.0,MIA,bad pass,,,Jović,N. Jović,,,,,In The Paint (Non-RA),8-16 Left,,,,202026.0,1.0,,,,,,,,,,,,,,,
252,PT04M34.00S,2025-02-05T01:55:50.6Z,2,REGULAR,turnover,bad pass,[],1630245,,,1610612741,53,59,2025-02-05T01:57:51Z,2430000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 202692]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Right,,,,,1.0,,,,,,,,Burks,202692.0,,,,,,
253,PT04M34.00S,2025-02-05T01:55:50.6Z,2,REGULAR,steal,,[],202692,,,1610612748,53,59,2025-02-05T01:55:52Z,2440000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
254,PT04M29.00S,2025-02-05T01:55:55.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631107,91.32720105124835,46.83670343137255,1610612748,53,61,2025-02-05T01:58:11Z,2450000,False,-16.0,29.0,1,right,N. Jović running Layup (11 PTS) (A. Burks 2 AST),"[1631107, 202692]",1610612748.0,MIA,running,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,3.3,Made,11.0,,,A. Burks,202692.0,2.0,,,,,,,,,,,,
256,PT04M10.00S,2025-02-05T01:56:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.929040735873855,38.45741421568627,1610612741,53,61,2025-02-05T01:58:32Z,2470000,False,58.0,78.0,1,left,MISS N. Vučević 9' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,9.73,Missed,,,,,,,,,,,,,,,,,,
