actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
252,PT04M39.00S,2025-01-26T01:52:32.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,45,42,2025-01-26T01:52:33Z,2490000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:5),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,251.0,5.0,5.0,0.0,,,,,,,,,,,,
253,PT04M29.00S,2025-01-26T01:52:42.6Z,2,REGULAR,3pt,Jump Shot,[],1630178,93.64323258869908,94.36274509803921,1610612755,45,42,2025-01-26T01:52:46Z,2500000,False,222.0,7.0,1,right,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,22.19,Missed,,,,,,,,,,,,,,,,
254,PT04M27.00S,2025-01-26T01:52:44.6Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,45,42,2025-01-26T01:52:46Z,2510000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,253.0,3.0,3.0,0.0,,,,,,,,,,,,
255,PT04M23.00S,2025-01-26T01:52:55.6Z,2,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612741,45,42,2025-01-26T01:53:15Z,2520000,False,,,0,,G. Yabusele shooting personal FOUL (3 PF) (LaVine 2 FT),"[1627824, 203897]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,202049.0,,,,,,,,,,,,,,3.0,0.0,LaVine,203897.0,,
257,PT04M23.00S,2025-01-26T01:53:21.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,45,42,2025-01-26T01:54:01Z,2540000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
258,PT04M23.00S,2025-01-26T01:53:21.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,45,42,2025-01-26T01:54:01Z,2550000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,257.0,,,,,,,,,,,,,,,
259,PT04M23.00S,2025-01-26T01:53:35.6Z,2,REGULAR,substitution,out,[],1627824,,,1610612741,45,42,2025-01-26T01:53:40Z,2560000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M23.00S,2025-01-26T01:53:35.6Z,2,REGULAR,substitution,in,[],1641737,,,1610612741,45,42,2025-01-26T01:53:40Z,2570000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M23.00S,2025-01-26T01:53:21.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,45,42,2025-01-26T01:54:01Z,2580000,False,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
262,PT04M19.00S,2025-01-26T01:53:25.9Z,2,REGULAR,rebound,defensive,[],201569,,,1610612755,45,42,2025-01-26T01:54:01Z,2590000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,
263,PT04M02.00S,2025-01-26T01:54:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,93.38042049934296,51.71568627450981,1610612755,45,44,2025-01-26T01:54:21Z,2600000,False,9.0,10.0,1,right,R. Council IV cutting Layup (2 PTS) (E. Gordon 1 AST),"[1641741, 201569]",1610612755.0,PHI,cutting,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,1.3,Made,,,,,,,2.0,E. Gordon,201569.0,1.0,,,,,,
265,PT03M48.00S,2025-01-26T01:54:30.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,17.559132720105126,47.549019607843135,1610612741,47,44,2025-01-26T01:57:04Z,2620000,False,12.0,113.0,1,left,N. Vučević 11' turnaround Jump Shot (10 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,11.33,Made,,,,,,,10.0,Z. LaVine,203897.0,4.0,,,,,,
267,PT03M36.00S,2025-01-26T01:54:43.2Z,2,REGULAR,turnover,lost ball,[],1630178,,,1610612755,47,44,2025-01-26T01:54:48Z,2640000,False,,,0,,T. Maxey lost ball TURNOVER (2 TO),"[1630178, 1628366]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,,,Ball,1628366.0
268,PT03M36.00S,2025-01-26T01:54:43.2Z,2,REGULAR,steal,,[],1628366,,,1610612741,47,44,2025-01-26T01:54:45Z,2650000,False,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
269,PT03M31.00S,2025-01-26T01:54:47.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,6.258212877792378,45.83333333333333,1610612741,49,44,2025-01-26T01:54:55Z,2660000,False,21.0,6.0,1,left,Z. LaVine running alley-oop Layup (8 PTS) (J. Giddey 5 AST),"[203897, 1630581]",1610612741.0,CHI,running alley-oop,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,2.17,Made,,,,,,,8.0,J. Giddey,1630581.0,5.0,,,,,,
271,PT03M26.00S,2025-01-26T01:54:55.8Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612755,49,44,2025-01-26T01:55:10Z,2680000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[202696, 1626162]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,
273,PT03M26.00S,2025-01-26T01:55:26.2Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,49,45,2025-01-26T01:55:26Z,2700000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (1 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,,
274,PT03M26.00S,2025-01-26T01:55:41.7Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,49,46,2025-01-26T01:55:41Z,2710000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (2 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,,
275,PT03M05.00S,2025-01-26T01:56:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,6.652431011826544,47.549019607843135,1610612741,49,46,2025-01-26T01:56:08Z,2720000,False,12.0,10.0,1,left,MISS P. Williams driving reverse Layup,[1630172],1610612741.0,CHI,driving reverse,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,1.59,Missed,,,,,,,,,,,,,,,,
276,PT03M03.00S,2025-01-26T01:56:05.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,49,46,2025-01-26T02:21:46Z,2730000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:6),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,275.0,6.0,6.0,0.0,,,,,,,,,,,,
277,PT02M59.00S,2025-01-26T01:56:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,93.51182654402102,53.431372549019606,1610612755,49,46,2025-01-26T01:56:14Z,2740000,False,17.0,8.0,1,right,MISS K. Oubre Jr. running Layup,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.92,Missed,,,,,,,,,,,,,,,,
278,PT02M57.00S,2025-01-26T01:56:11.7Z,2,REGULAR,rebound,offensive,[],1641741,,,1610612755,49,46,2025-01-26T01:56:11Z,2750000,False,,,0,,R. Council IV REBOUND (Off:1 Def:0),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,277.0,1.0,0.0,1.0,,,,,,,,,,,,
279,PT02M50.00S,2025-01-26T01:56:19.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,90.3580814717477,48.77450980392157,1610612755,49,48,2025-01-26T01:56:26Z,2760000,False,-6.0,38.0,1,right,K. Oubre Jr. driving floating Jump Shot (4 PTS) (R. Council IV 1 AST),"[1626162, 1641741]",1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,3.86,Made,,,,,,,4.0,R. Council IV,1641741.0,1.0,,,,,,
281,PT02M50.00S,2025-01-26T01:56:26.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,49,48,2025-01-26T01:56:26Z,2780000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M31.00S,2025-01-26T01:58:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.966491458607096,46.32352941176471,1610612741,49,48,2025-01-26T01:58:30Z,2790000,False,18.0,22.0,1,left,MISS J. Giddey Layup,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,2.9,Missed,,,,,,,,,,,,,,,,
283,PT02M29.00S,2025-01-26T01:58:28.2Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,49,48,2025-01-26T01:59:53Z,2800000,False,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,282.0,4.0,2.0,2.0,,,,,,,,,,,,
299,PT02M29.00S,2025-01-26T01:58:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,6.389618922470433,48.529411764705884,1610612741,49,48,2025-01-26T02:00:43Z,2805000,False,7.0,8.0,1,left,MISS J. Giddey tip Layup,[1630581],1610612741.0,CHI,tip,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,1.06,Missed,,,,,,,,,,,,,,,,
300,PT02M29.00S,2025-01-26T01:58:29.2Z,2,REGULAR,rebound,defensive,[],1641741,,,1610612755,49,48,2025-01-26T02:22:58Z,2807500,False,,,0,,R. Council IV REBOUND (Off:1 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,299.0,2.0,1.0,1.0,,,,,,,,,,,,
284,PT02M25.00S,2025-01-26T01:58:32.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201569,66.5735873850197,54.90196078431373,1610612755,49,51,2025-01-26T01:58:37Z,2810000,False,25.0,262.0,1,right,E. Gordon 26' 3PT running (5 PTS) (T. Maxey 4 AST),"[201569, 1630178]",1610612755.0,PHI,running,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,26.28,Made,,,,,,,5.0,T. Maxey,1630178.0,4.0,,,,,,
286,PT02M13.00S,2025-01-26T01:58:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.046649145860711,46.568627450980394,1610612741,51,51,2025-01-26T02:02:51Z,2830000,False,17.0,14.0,1,left,Z. LaVine driving finger roll Layup (10 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,2.2,Made,,,,,,,10.0,,,,,,,,,
287,PT01M57.00S,2025-01-26T01:59:04.1Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612755,51,51,2025-01-26T01:59:12Z,2840000,False,,,0,,N. Vučević shooting personal FOUL (2 PF) (Council IV 2 FT),"[202696, 1641741]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Council IV,1641741.0,,
289,PT01M57.00S,2025-01-26T01:59:25.5Z,2,REGULAR,freethrow,1 of 2,[],1641741,,,1610612755,51,51,2025-01-26T01:59:25Z,2860000,False,,,0,,MISS R. Council IV Free Throw 1 of 2,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
290,PT01M57.00S,2025-01-26T01:59:25.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,51,51,2025-01-26T01:59:25Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,
291,PT01M57.00S,2025-01-26T01:59:26.5Z,2,REGULAR,substitution,out,[],1628366,,,1610612755,51,51,2025-01-26T01:59:30Z,2880000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M57.00S,2025-01-26T01:59:26.5Z,2,REGULAR,substitution,in,[],1630245,,,1610612755,51,51,2025-01-26T01:59:30Z,2890000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M57.00S,2025-01-26T01:59:45.3Z,2,REGULAR,freethrow,2 of 2,[],1641741,,,1610612755,51,52,2025-01-26T01:59:45Z,2900000,False,,,0,,R. Council IV Free Throw 2 of 2 (3 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,,
294,PT01M46.00S,2025-01-26T01:59:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,8.492115637319317,47.794117647058826,1610612741,51,52,2025-01-26T02:00:02Z,2910000,False,11.0,27.0,1,left,MISS N. Vučević driving Layup,[202696],1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,2.94,Missed,,,,,,,,,,,,,,,,
295,PT01M44.00S,2025-01-26T02:00:00.1Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,51,52,2025-01-26T02:00:02Z,2920000,False,,,0,,A. Bona REBOUND (Off:0 Def:6),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,294.0,6.0,6.0,0.0,,,,,,,,,,,,
296,PT01M41.00S,2025-01-26T02:00:07.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612755,51,52,2025-01-26T02:00:14Z,2930000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Maxey 2 FT),"[203897, 1630178]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,1.0,0.0,Maxey,1630178.0,,
298,PT01M41.00S,2025-01-26T02:00:35.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,51,53,2025-01-26T02:00:35Z,2950000,False,,,0,,T. Maxey Free Throw 1 of 2 (19 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,,
301,PT01M41.00S,2025-01-26T02:01:19.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,51,54,2025-01-26T02:01:19Z,2960000,False,,,0,,T. Maxey Free Throw 2 of 2 (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,,
302,PT01M31.00S,2025-01-26T02:01:32.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,19.267411300919843,37.254901960784316,1610612741,51,54,2025-01-26T02:01:37Z,2970000,False,64.0,129.0,1,left,MISS Z. LaVine 14' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,14.35,Missed,,,,,,,,,,,,,,,,
303,PT01M28.00S,2025-01-26T02:01:35.9Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,51,54,2025-01-26T02:01:37Z,2980000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,302.0,3.0,3.0,0.0,,,,,,,,,,,,
304,PT01M21.00S,2025-01-26T02:01:43.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,93.77463863337714,49.26470588235294,1610612755,51,56,2025-01-26T02:01:48Z,2990000,False,-4.0,6.0,1,right,A. Bona alley-oop DUNK (4 PTS) (T. Maxey 5 AST),"[1641737, 1630178]",1610612755.0,PHI,alley-oop,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,0.7,Made,,,,,,,4.0,T. Maxey,1630178.0,5.0,,,,,,
306,PT01M06.00S,2025-01-26T02:02:00.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612741,51,56,2025-01-26T02:02:14Z,3010000,False,,,0,,A. Bona shooting personal FOUL (2 PF) (LaVine 2 FT),"[1641737, 203897]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,LaVine,203897.0,,
308,PT01M06.00S,2025-01-26T02:02:28.5Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,52,56,2025-01-26T02:02:28Z,3030000,False,,,0,,Z. LaVine Free Throw 1 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,,
309,PT01M06.00S,2025-01-26T02:02:46.6Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,53,56,2025-01-26T02:02:46Z,3040000,False,,,0,,Z. LaVine Free Throw 2 of 2 (12 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,,
310,PT00M45.10S,2025-01-26T02:03:12.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612755,53,56,2025-01-26T02:03:19Z,3050000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Council IV 2 FT),"[1630245, 1641741]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,1.0,0.0,Council IV,1641741.0,,
312,PT00M45.10S,2025-01-26T02:03:34.9Z,2,REGULAR,freethrow,1 of 2,[],1641741,,,1610612755,53,57,2025-01-26T02:03:34Z,3070000,False,,,0,,R. Council IV Free Throw 1 of 2 (4 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,,
313,PT00M45.10S,2025-01-26T02:03:53.0Z,2,REGULAR,freethrow,2 of 2,[],1641741,,,1610612755,53,58,2025-01-26T02:03:53Z,3080000,False,,,0,,R. Council IV Free Throw 2 of 2 (5 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
314,PT00M36.20S,2025-01-26T02:04:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.703679369250986,48.77450980392157,1610612741,53,58,2025-01-26T02:04:14Z,3090000,False,6.0,20.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 1641737]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,Bona,1641737.0,,,,,,,,,,
315,PT00M36.20S,2025-01-26T02:04:08.4Z,2,REGULAR,block,,[],1641737,,,1610612741,53,58,2025-01-26T02:04:10Z,3100000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
316,PT00M33.30S,2025-01-26T02:04:11.3Z,2,REGULAR,rebound,defensive,[],1641737,,,1610612755,53,58,2025-01-26T02:04:14Z,3110000,False,,,0,,A. Bona REBOUND (Off:0 Def:7),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,314.0,7.0,7.0,0.0,,,,,,,,,,,,
318,PT00M20.00S,2025-01-26T02:04:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,88.91261498028909,46.32352941176471,1610612755,53,60,2025-01-26T02:04:29Z,3130000,False,-18.0,52.0,1,right,K. Oubre Jr. driving floating Jump Shot (6 PTS),[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,5.49,Made,,,,,,,6.0,,,,,,,,,
319,PT00M03.60S,2025-01-26T02:04:46.3Z,2,REGULAR,3pt,Jump Shot,[],1630172,6.258212877792378,0.49019607843137253,1610612741,53,60,2025-01-26T02:04:50Z,3140000,False,248.0,6.0,1,left,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,24.76,Missed,,,,,,,,,,,,,,,,
320,PT00M00.60S,2025-01-26T02:04:49.3Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,53,60,2025-01-26T02:04:49Z,3150000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,319.0,1.0,0.0,1.0,,,,,,,,,,,,
321,PT00M00.00S,2025-01-26T02:04:50.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630245,6.915243101182654,33.82352941176471,1610612741,53,60,2025-01-26T02:05:36Z,3160000,False,81.0,13.0,1,left,MISS A. Dosunmu 8' floating Shot,[1630245],1610612741.0,CHI,floating,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,8.19,Missed,,,,,,,,,,,,,,,,
322,PT00M00.00S,2025-01-26T02:04:50.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,53,60,2025-01-26T02:05:36Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Right,,,,,321.0,,,,,,,,,,,,,,,
323,PT00M00.00S,2025-01-26T02:04:53.7Z,2,REGULAR,period,end,[],0,,,1610612741,53,60,2025-01-26T02:04:53Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-01-26T02:19:29.4Z,3,REGULAR,substitution,out,['startperiod'],1630245,,,1610612741,53,60,2025-01-26T02:20:08Z,3190000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-01-26T02:19:29.4Z,3,REGULAR,substitution,out,['startperiod'],1641741,,,1610612741,53,60,2025-01-26T02:20:08Z,3200000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-01-26T02:19:29.4Z,3,REGULAR,substitution,out,['startperiod'],1641737,,,1610612741,53,60,2025-01-26T02:20:08Z,3210000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-01-26T02:19:29.4Z,3,REGULAR,substitution,in,['startperiod'],1628366,,,1610612741,53,60,2025-01-26T02:20:08Z,3220000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-01-26T02:19:29.4Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612741,53,60,2025-01-26T02:20:08Z,3230000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-01-26T02:19:29.4Z,3,REGULAR,substitution,in,['startperiod'],1642348,,,1610612741,53,60,2025-01-26T02:20:08Z,3240000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-01-26T02:20:27.7Z,3,REGULAR,period,start,[],0,,,1610612755,53,60,2025-01-26T02:20:27Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M41.00S,2025-01-26T02:20:46.5Z,3,REGULAR,3pt,Jump Shot,[],1627824,30.56833114323259,71.81372549019608,1610612755,53,60,2025-01-26T02:20:51Z,3260000,False,-109.0,235.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,25.89,Missed,,,,,,,,,,,,,,,,
332,PT11M37.00S,2025-01-26T02:20:50.5Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,53,60,2025-01-26T02:20:51Z,3270000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,331.0,4.0,4.0,0.0,,,,,,,,,,,,
333,PT11M30.00S,2025-01-26T02:20:56.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.38042049934296,50.98039215686274,1610612741,55,60,2025-01-26T02:22:30Z,3280000,False,5.0,10.0,1,right,Z. LaVine driving Layup (14 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,1.09,Made,,,,,,,14.0,,,,,,,,,
334,PT11M13.00S,2025-01-26T02:21:13.0Z,3,REGULAR,3pt,Jump Shot,[],201569,29.6484888304862,15.441176470588236,1610612755,55,60,2025-01-26T02:21:19Z,3290000,False,173.0,226.0,1,left,MISS E. Gordon 28' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,28.47,Missed,,,,,,,,,,,,,,,,
