actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
259,PT05M02.00S,2025-01-07T01:50:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,16.770696452036795,49.26470588235294,1610612759,34,47,2025-01-07T01:50:35Z,2580000,False,4.0,105.0,1,left,MISS H. Barnes 10' driving floating Shot,[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,10.52,Missed,,,,,,,,,,,,,,,
260,PT04M59.00S,2025-01-07T01:50:32.6Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612759,34,47,2025-01-07T01:50:32Z,2590000,False,,,0,,C. Bassey REBOUND (Off:1 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,259.0,3.0,2.0,1.0,,,,,,,,,,,
261,PT04M59.00S,2025-01-07T01:50:32.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629646,5.590000152587891,50.0,1610612759,34,47,2025-01-07T01:53:04Z,2600000,False,0.0,0.0,1,left,MISS C. Bassey tip Layup,[1629646],1610612759.0,SAS,tip,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
262,PT04M58.00S,2025-01-07T01:50:33.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,34,47,2025-01-07T01:53:04Z,2610000,False,,,0,,N. Vučević REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,261.0,4.0,3.0,1.0,,,,,,,,,,,
263,PT04M55.00S,2025-01-07T01:50:36.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,92.85479632063075,46.568627450980394,1610612741,34,47,2025-01-07T01:50:46Z,2620000,False,-17.0,15.0,1,right,MISS J. Giddey running Layup,[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,2.26,Missed,,,,,,,,,,,,,,,
264,PT04M52.00S,2025-01-07T01:50:39.1Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,34,47,2025-01-07T01:50:39Z,2630000,False,,,0,,N. Vučević REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,263.0,5.0,3.0,2.0,,,,,,,,,,,
265,PT04M52.00S,2025-01-07T01:50:39.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202696,94.40999984741211,50.0,1610612741,36,47,2025-01-07T01:52:58Z,2640000,False,0.0,0.0,1,right,N. Vučević tip DUNK (9 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,9.0,,,,,,,,,,
266,PT04M46.00S,2025-01-07T01:50:45.7Z,2,REGULAR,2pt,Jump Shot,[],1630170,17.69053876478318,9.558823529411764,1610612759,36,49,2025-01-07T01:53:19Z,2650000,False,202.0,114.0,1,left,D. Vassell 23' pullup Jump Shot (9 PTS) (J. Sochan 1 AST),"[1630170, 1631110]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,,,,23.2,Made,,,,,9.0,,,J. Sochan,1631110.0,1.0,,,,,
268,PT04M30.00S,2025-01-07T01:51:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.24901445466492,50.0,1610612741,38,49,2025-01-07T01:51:11Z,2670000,False,0.0,11.0,1,right,Z. LaVine driving Layup (6 PTS) (N. Vučević 1 AST),"[203897, 202696]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,1.1,Made,,,,,6.0,,,N. Vučević,202696.0,1.0,,,,,
269,PT04M19.00S,2025-01-07T01:51:12.8Z,2,REGULAR,2pt,Jump Shot,[],1629646,10.988830486202366,32.35294117647059,1610612759,38,51,2025-01-07T01:53:57Z,2680000,False,88.0,51.0,1,left,C. Bassey 10' floating Jump Shot (2 PTS) (C. Paul 7 AST),"[1629646, 101108]",1610612759.0,SAS,floating,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Right,,,,10.18,Made,,,,,2.0,,,C. Paul,101108.0,7.0,,,,,
271,PT04M11.00S,2025-01-07T01:51:20.3Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,38,51,2025-01-07T01:51:25Z,2700000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1631110]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,2.0,Sochan,1631110.0,,,,,,,,,,,,,,,,,
272,PT04M11.00S,2025-01-07T01:51:20.3Z,2,REGULAR,steal,,[],1631110,,,1610612759,38,51,2025-01-07T01:51:22Z,2710000,False,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
273,PT04M06.00S,2025-01-07T01:51:25.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630170,7.178055190538765,0.24509803921568626,1610612759,38,51,2025-01-07T01:51:36Z,2720000,False,249.0,15.0,1,left,MISS D. Vassell 24' running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,24.93,Missed,,,,,,,,,,,,,,,
274,PT04M04.00S,2025-01-07T01:51:27.2Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,38,51,2025-01-07T01:51:30Z,2730000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,,,
275,PT04M04.00S,2025-01-07T01:51:30.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631110,5.590000152587891,50.0,1610612759,38,53,2025-01-07T01:54:26Z,2740000,False,0.0,0.0,1,left,J. Sochan putback Layup (7 PTS),[1631110],1610612759.0,SAS,putback,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,7.0,,,,,,,,,,
276,PT04M04.00S,2025-01-07T01:51:34.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,38,53,2025-01-07T01:51:34Z,2750000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M04.00S,2025-01-07T01:53:00.2Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,38,53,2025-01-07T01:53:05Z,2760000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M04.00S,2025-01-07T01:53:00.2Z,2,REGULAR,substitution,out,[],1630581,,,1610612741,38,53,2025-01-07T01:53:05Z,2770000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M04.00S,2025-01-07T01:53:00.2Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,38,53,2025-01-07T01:53:05Z,2780000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M04.00S,2025-01-07T01:53:00.2Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,38,53,2025-01-07T01:53:05Z,2790000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M56.00S,2025-01-07T01:53:23.6Z,2,REGULAR,foul,personal,[],1631110,,,1610612741,38,53,2025-01-07T01:53:32Z,2800000,False,,,0,,J. Sochan personal FOUL (1 PF),"[1631110, 203897]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,LaVine,203897.0
284,PT03M48.00S,2025-01-07T01:53:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,81.42247043363994,54.41176470588235,1610612741,40,53,2025-01-07T01:53:47Z,2820000,False,22.0,122.0,1,right,Z. LaVine 12' pullup Jump Shot (8 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,12.41,Made,,,,,8.0,,,,,,,,,,
285,PT03M35.00S,2025-01-07T01:53:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630170,4.155716162943495,96.07843137254902,1610612759,40,53,2025-01-07T01:54:04Z,2830000,False,-230.0,-13.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,23.08,Missed,,,,,,,,,,,,,,,
286,PT03M32.00S,2025-01-07T01:53:58.4Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,40,53,2025-01-07T01:54:04Z,2840000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,285.0,3.0,1.0,2.0,,,,,,,,,,,
287,PT03M29.00S,2025-01-07T01:54:04.3Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612759,40,53,2025-01-07T01:54:22Z,2850000,False,,,0,,C. White shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629632, 203084]",1610612741.0,CHI,shooting,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Barnes,203084.0
289,PT03M29.00S,2025-01-07T01:54:35.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203084,,,1610612759,40,53,2025-01-07T01:54:35Z,2870000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
290,PT03M29.00S,2025-01-07T01:54:35.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,40,53,2025-01-07T01:54:35Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,
291,PT03M29.00S,2025-01-07T01:54:53.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203084,,,1610612759,40,54,2025-01-07T01:54:53Z,2890000,False,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
292,PT03M15.00S,2025-01-07T01:55:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.43166885676742,52.69607843137255,1610612741,42,54,2025-01-07T01:55:47Z,2900000,False,13.0,0.0,1,right,Z. LaVine reverse Layup (10 PTS) (N. Vučević 2 AST),"[203897, 202696]",1610612741.0,CHI,reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,1.35,Made,,,,,10.0,,,N. Vučević,202696.0,2.0,,,,,
294,PT03M01.00S,2025-01-07T01:55:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,6.915243101182654,51.470588235294116,1610612759,42,56,2025-01-07T01:55:32Z,2920000,False,-7.0,13.0,1,left,D. Vassell driving Layup (11 PTS) (C. Paul 8 AST),"[1630170, 101108]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,1.45,Made,,,,,11.0,,,C. Paul,101108.0,8.0,,,,,
296,PT02M52.00S,2025-01-07T01:55:36.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,87.86136662286465,49.26470588235294,1610612741,44,56,2025-01-07T01:56:23Z,2940000,False,-4.0,62.0,1,right,Z. LaVine 6' driving floating Jump Shot (12 PTS),[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,6.17,Made,,,,,12.0,,,,,,,,,,
297,PT02M52.00S,2025-01-07T01:55:40.3Z,2,REGULAR,foul,personal,['1freethrow'],1629646,,,1610612741,44,56,2025-01-07T01:55:46Z,2950000,False,,,0,,C. Bassey shooting personal FOUL (1 PF) (LaVine 1 FT),"[1629646, 203897]",1610612759.0,SAS,shooting,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,LaVine,203897.0
299,PT02M52.00S,2025-01-07T01:55:53.9Z,2,REGULAR,substitution,out,[],1629646,,,1610612741,44,56,2025-01-07T01:55:56Z,2970000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M52.00S,2025-01-07T01:55:53.9Z,2,REGULAR,substitution,in,[],1641705,,,1610612741,44,56,2025-01-07T01:55:56Z,2980000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M52.00S,2025-01-07T01:56:10.4Z,2,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,45,56,2025-01-07T01:56:10Z,2990000,False,,,0,,Z. LaVine Free Throw 1 of 1 (13 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
302,PT02M41.00S,2025-01-07T01:56:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,7.178055190538765,51.225490196078425,1610612759,45,56,2025-01-07T01:56:28Z,3000000,False,-6.0,15.0,1,left,MISS V. Wembanyama alley-oop Layup,[1641705],1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,1.62,Missed,,,,,,,,,,,,,,,
303,PT02M38.00S,2025-01-07T01:56:26.3Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,45,56,2025-01-07T01:56:28Z,3010000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,302.0,3.0,3.0,0.0,,,,,,,,,,,
304,PT02M29.00S,2025-01-07T01:56:35.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,69.20170827858082,22.794117647058822,1610612741,48,56,2025-01-07T01:56:39Z,3020000,False,-136.0,237.0,1,right,C. White 27' 3PT  (5 PTS) (P. Williams 2 AST),"[1629632, 1630172]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,27.32,Made,,,,,5.0,,,P. Williams,1630172.0,2.0,,,,,
306,PT01M59.00S,2025-01-07T01:57:05.7Z,2,REGULAR,3pt,Jump Shot,[],1641705,21.23850197109067,7.352941176470589,1610612759,48,59,2025-01-07T01:57:48Z,3040000,False,213.0,147.0,1,left,V. Wembanyama 25' 3PT step back (10 PTS) (J. Sochan 2 AST),"[1641705, 1631110]",1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,25.9,Made,,,,,10.0,,,J. Sochan,1631110.0,2.0,,,,,
307,PT01M46.00S,2025-01-07T01:57:18.3Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,48,59,2025-01-07T01:57:24Z,3050000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1630170]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,1.0,Vassell,1630170.0,,,,,,,,,,,,,,,,,
308,PT01M46.00S,2025-01-07T01:57:18.3Z,2,REGULAR,steal,,[],1630170,,,1610612759,48,59,2025-01-07T01:57:20Z,3060000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
309,PT01M41.00S,2025-01-07T01:57:22.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641705,6.521024967148489,49.01960784313725,1610612759,48,61,2025-01-07T01:58:26Z,3070000,False,5.0,9.0,1,left,V. Wembanyama running DUNK (12 PTS) (D. Vassell 2 AST),"[1641705, 1630170]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,1.01,Made,,,,,12.0,,,D. Vassell,1630170.0,2.0,,,,,
311,PT01M26.00S,2025-01-07T01:57:37.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,64.99671484888306,66.91176470588235,1610612741,48,61,2025-01-07T01:57:41Z,3090000,False,85.0,277.0,1,right,MISS C. White 28' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,28.92,Missed,,,,,,,,,,,,,,,
312,PT01M25.00S,2025-01-07T01:57:38.8Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,48,61,2025-01-07T01:57:41Z,3100000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,311.0,8.0,8.0,0.0,,,,,,,,,,,
314,PT01M17.00S,2025-01-07T01:57:47.3Z,2,REGULAR,2pt,Jump Shot,[],101108,23.340998685939553,65.19607843137256,1610612759,48,63,2025-01-07T01:57:51Z,3110000,False,-76.0,167.0,1,left,C. Paul 18' pullup Jump Shot (4 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,,18.34,Made,,,,,4.0,,,,,,,,,,
315,PT00M56.90S,2025-01-07T01:58:08.2Z,2,REGULAR,3pt,Jump Shot,[],1641824,92.72339027595268,96.07843137254902,1610612741,48,63,2025-01-07T01:58:12Z,3120000,False,230.0,16.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,23.09,Missed,,,,,,,,,,,,,,,
316,PT00M56.50S,2025-01-07T01:58:08.6Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,48,63,2025-01-07T01:58:12Z,3130000,False,,,0,,N. Vučević REBOUND (Off:3 Def:3),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Right Corner 3,24+ Right,,,,,,315.0,6.0,3.0,3.0,,,,,,,,,,,
317,PT00M56.50S,2025-01-07T01:58:11.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,94.40999984741211,50.0,1610612741,50,63,2025-01-07T01:59:07Z,3140000,False,0.0,0.0,1,right,N. Vučević putback Layup (11 PTS),[202696],1610612741.0,CHI,putback,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,11.0,,,,,,,,,,
318,PT00M34.50S,2025-01-07T01:58:38.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,4.681340341655716,51.470588235294116,1610612759,50,65,2025-01-07T01:58:44Z,3150000,False,-7.0,-8.0,1,left,J. Sochan alley-oop DUNK (9 PTS) (V. Wembanyama 3 AST),"[1631110, 1641705]",1610612759.0,SAS,alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,1.13,Made,,,,,9.0,,,V. Wembanyama,1641705.0,3.0,,,,,
320,PT00M28.40S,2025-01-07T01:58:55.8Z,2,REGULAR,turnover,double dribble,[],203897,,,1610612741,50,65,2025-01-07T01:59:23Z,3170000,False,,,0,,Z. LaVine double dribble TURNOVER (2 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,2.0,,,,,,,,,,,,,,,202049.0,,,,
321,PT00M28.40S,2025-01-07T01:59:00.2Z,2,REGULAR,substitution,out,[],1641824,,,1610612759,50,65,2025-01-07T01:59:05Z,3180000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M28.40S,2025-01-07T01:59:00.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612759,50,65,2025-01-07T01:59:05Z,3190000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M08.20S,2025-01-07T01:59:33.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203084,4.5499342969776615,97.05882352941177,1610612759,50,65,2025-01-07T01:59:41Z,3200000,False,-235.0,-10.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,23.55,Missed,,,,,,,,,,,,,,,
324,PT00M05.90S,2025-01-07T01:59:36.2Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,50,65,2025-01-07T01:59:41Z,3210000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,,323.0,9.0,8.0,1.0,,,,,,,,,,,
325,PT00M05.90S,2025-01-07T01:59:38.8Z,2,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,50,65,2025-01-07T01:59:51Z,3220000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (4 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,4.0,,,,,,,,,,,,,,,1628951.0,,,,
326,PT00M00.00S,2025-01-07T01:59:49.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203897,88.12417871222075,46.32352941176471,1610612741,50,65,2025-01-07T02:00:00Z,3230000,False,-18.0,59.0,1,right,MISS Z. LaVine 6' floating Shot,[203897],1610612741.0,CHI,floating,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,6.19,Missed,,,,,,,,,,,,,,,
327,PT00M00.00S,2025-01-07T01:59:51.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,50,65,2025-01-07T01:59:51Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,326.0,,,,,,,,,,,,,,
328,PT00M00.00S,2025-01-07T01:59:52.4Z,2,REGULAR,period,end,[],0,,,1610612741,50,65,2025-01-07T01:59:52Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-01-07T02:15:15.2Z,3,REGULAR,period,start,[],0,,,1610612741,50,65,2025-01-07T02:15:15Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M39.00S,2025-01-07T02:15:35.1Z,3,REGULAR,3pt,Jump Shot,[],203897,3.892904073587385,98.77450980392157,1610612741,50,65,2025-01-07T02:15:40Z,3270000,False,-244.0,-16.0,1,left,MISS Z. LaVine 24' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,24.44,Missed,,,,,,,,,,,,,,,
331,PT11M37.00S,2025-01-07T02:15:37.1Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,50,65,2025-01-07T02:15:40Z,3280000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,,330.0,10.0,9.0,1.0,,,,,,,,,,,
332,PT11M24.00S,2025-01-07T02:15:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,83.13074901445466,47.30392156862745,1610612759,50,67,2025-01-07T02:16:07Z,3290000,False,-13.0,106.0,1,right,V. Wembanyama 10' pullup Jump Shot (14 PTS) (C. Paul 9 AST),"[1641705, 101108]",1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,10.7,Made,,,,,14.0,,,C. Paul,101108.0,9.0,,,,,
334,PT11M11.00S,2025-01-07T02:16:03.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,7.703679369250986,46.07843137254902,1610612741,50,67,2025-01-07T02:16:38Z,3310000,False,20.0,20.0,1,left,MISS J. Giddey driving Hook,[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,2.79,Missed,,,,,,,,,,,,,,,
335,PT11M09.00S,2025-01-07T02:16:05.6Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,50,67,2025-01-07T02:16:08Z,3320000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,334.0,2.0,2.0,0.0,,,,,,,,,,,
336,PT11M02.00S,2025-01-07T02:16:14.6Z,3,REGULAR,foul,personal,['2freethrow'],203897,,,1610612759,50,67,2025-01-07T02:16:38Z,3330000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Barnes 2 FT),"[203897, 203084]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Barnes,203084.0
338,PT11M02.00S,2025-01-07T02:16:39.5Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,50,68,2025-01-07T02:16:39Z,3350000,False,,,0,,H. Barnes Free Throw 1 of 2 (9 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
339,PT11M02.00S,2025-01-07T02:16:55.7Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,50,69,2025-01-07T02:16:55Z,3360000,False,,,0,,H. Barnes Free Throw 2 of 2 (10 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
340,PT10M48.00S,2025-01-07T02:17:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.995400788436268,48.28431372549019,1610612741,52,69,2025-01-07T02:17:16Z,3370000,False,9.0,4.0,1,left,C. White driving Layup (7 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,0.94,Made,,,,,7.0,,,,,,,,,,
