actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M33.00S,2025-04-12T00:24:37.1Z,1,REGULAR,substitution,in,[],1630550,,,1610612741,15,14,2025-04-12T00:24:46Z,800000,False,,,0,,SUB in: J. Thor,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M33.00S,2025-04-12T00:24:53.4Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641763,,,1610612741,16,14,2025-04-12T00:24:53Z,810000,False,,,0,,J. Phillips Free Throw 2 of 2 (4 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
86,PT05M14.00S,2025-04-12T00:25:13.7Z,1,REGULAR,3pt,Jump Shot,[],1642259,68.67608409986859,23.774509803921568,1610612764,16,14,2025-04-12T00:25:20Z,820000,False,-131.0,242.0,1,right,MISS A. Sarr 27' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,27.51,Missed,,,,,,,,,,,,,,,,,,
87,PT05M10.00S,2025-04-12T00:25:17.7Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,16,14,2025-04-12T00:25:20Z,830000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,86.0,2.0,1.0,1.0,,,,,,,,,,,,,,
88,PT05M08.00S,2025-04-12T00:25:20.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630551,87.86136662286465,51.9607843137255,1610612764,16,14,2025-04-12T00:32:48Z,840000,False,10.0,62.0,1,right,MISS J. Champagnie 6' driving floating bank Shot,[1630551],1610612764.0,WAS,driving floating bank,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,6.24,Missed,,,,,,,,,,,,,,,,,,
89,PT05M06.00S,2025-04-12T00:25:22.1Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,16,14,2025-04-12T00:25:23Z,850000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,88.0,3.0,1.0,2.0,,,,,,,,,,,,,,
90,PT05M04.00S,2025-04-12T00:25:23.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641732,94.95729303547962,95.83333333333334,1610612764,16,14,2025-04-12T00:33:09Z,860000,False,229.0,-5.0,1,right,MISS C. Jones 3PT,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
91,PT05M03.00S,2025-04-12T00:25:24.8Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,16,14,2025-04-12T00:33:09Z,870000,False,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,90.0,3.0,2.0,1.0,,,,,,,,,,,,,,
92,PT04M57.00S,2025-04-12T00:25:29.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629632,7.046649145860711,47.794117647058826,1610612741,16,14,2025-04-12T00:25:37Z,880000,False,11.0,14.0,1,left,MISS C. White running Layup - blocked,"[1629632, 1630551]",1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,Champagnie,1630551.0,,,,,,
93,PT04M57.00S,2025-04-12T00:25:29.5Z,1,REGULAR,block,,[],1630551,,,1610612741,16,14,2025-04-12T00:25:31Z,890000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M55.00S,2025-04-12T00:25:31.5Z,1,REGULAR,rebound,defensive,[],1642358,,,1610612764,16,14,2025-04-12T00:25:37Z,900000,False,,,0,,A. Johnson REBOUND (Off:0 Def:1),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT04M49.00S,2025-04-12T00:25:37.9Z,1,REGULAR,turnover,bad pass,[],1642358,,,1610612764,16,14,2025-04-12T00:25:49Z,910000,False,,,0,,A. Johnson bad pass TURNOVER (2 TO),"[1642358, 202696]",1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,Vučević,202696.0,,,,
96,PT04M49.00S,2025-04-12T00:25:37.9Z,1,REGULAR,steal,,[],202696,,,1610612741,16,14,2025-04-12T00:25:39Z,920000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
97,PT04M42.00S,2025-04-12T00:25:44.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202696,31.750985545335087,61.274509803921575,1610612741,19,14,2025-04-12T00:25:50Z,930000,False,-56.0,246.0,1,left,N. Vučević 25' 3PT  (9 PTS) (T. Horton-Tucker 1 AST),"[202696, 1629659]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.24,Made,,,,,9.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,
99,PT04M24.00S,2025-04-12T00:26:02.7Z,1,REGULAR,3pt,Jump Shot,[],1642358,79.31997371879106,6.61764705882353,1610612764,19,14,2025-04-12T00:26:06Z,950000,False,-217.0,142.0,1,right,MISS A. Johnson 25' 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
100,PT04M22.00S,2025-04-12T00:26:04.7Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,19,14,2025-04-12T00:26:06Z,960000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT04M16.00S,2025-04-12T00:26:10.9Z,1,REGULAR,3pt,Jump Shot,[],202696,32.276609724047304,49.01960784313725,1610612741,19,14,2025-04-12T00:26:15Z,970000,False,5.0,251.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
102,PT04M15.00S,2025-04-12T00:26:11.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,19,14,2025-04-12T00:26:15Z,980000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,101.0,,,,,,,,,,,,,,,,,
104,PT04M15.00S,2025-04-12T00:26:18.3Z,1,REGULAR,substitution,out,[],1641763,,,1610612764,19,14,2025-04-12T00:26:22Z,1000000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M15.00S,2025-04-12T00:26:18.3Z,1,REGULAR,substitution,in,[],1641824,,,1610612764,19,14,2025-04-12T00:26:22Z,1010000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M03.00S,2025-04-12T00:26:37.6Z,1,REGULAR,3pt,Jump Shot,[],1630550,93.51182654402102,4.901960784313726,1610612764,19,14,2025-04-12T00:26:41Z,1020000,False,-225.0,8.0,1,right,MISS J. Thor 3PT,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
107,PT04M01.00S,2025-04-12T00:26:39.6Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,19,14,2025-04-12T00:26:41Z,1030000,False,,,0,,C. White REBOUND (Off:1 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,106.0,4.0,3.0,1.0,,,,,,,,,,,,,,
108,PT03M56.00S,2025-04-12T00:26:44.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641824,27.94021024967148,76.22549019607843,1610612741,19,14,2025-04-12T00:26:52Z,1040000,False,-131.0,210.0,1,left,MISS M. Buzelis 24' running 3PT,[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
109,PT03M54.00S,2025-04-12T00:26:46.8Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612764,19,14,2025-04-12T00:26:52Z,1050000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M43.00S,2025-04-12T00:26:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,92.32917214191852,48.77450980392157,1610612764,19,16,2025-04-12T00:27:02Z,1060000,False,-6.0,20.0,1,right,A. Johnson driving finger roll Layup (4 PTS),[1642358],1610612764.0,WAS,driving finger roll,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,4.0,,,,,,,,,,,,,
111,PT03M34.00S,2025-04-12T00:27:07.3Z,1,REGULAR,turnover,lost ball,[],1629659,,,1610612741,19,16,2025-04-12T00:27:11Z,1070000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (1 TO),"[1629659, 1642358]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,Johnson,1642358.0,,,,
112,PT03M34.00S,2025-04-12T00:27:07.3Z,1,REGULAR,steal,,[],1642358,,,1610612764,19,16,2025-04-12T00:27:54Z,1080000,False,,,0,,A. Johnson STEAL (1 STL),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT03M27.00S,2025-04-12T00:27:13.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630551,93.64323258869908,49.01960784313725,1610612764,19,18,2025-04-12T00:35:40Z,1090000,False,-5.0,7.0,1,right,J. Champagnie running DUNK (9 PTS) (C. Jones 1 AST),"[1630551, 1641732]",1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,9.0,C. Jones,1641732.0,1.0,,,,,,,,,,
115,PT03M06.00S,2025-04-12T00:27:34.5Z,1,REGULAR,3pt,Jump Shot,[],1629659,32.40801576872536,45.588235294117645,1610612741,19,18,2025-04-12T00:27:39Z,1110000,False,22.0,252.0,1,left,MISS T. Horton-Tucker 25' 3PT,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
116,PT03M03.00S,2025-04-12T00:27:37.5Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612764,19,18,2025-04-12T00:27:39Z,1120000,False,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT03M00.00S,2025-04-12T00:27:44.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,19,18,2025-04-12T00:27:44Z,1130000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2025-04-12T00:29:56.0Z,1,REGULAR,substitution,out,[],202696,,,1610612764,19,18,2025-04-12T00:30:26Z,1140000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M00.00S,2025-04-12T00:29:56.0Z,1,REGULAR,substitution,out,[],1629659,,,1610612764,19,18,2025-04-12T00:30:26Z,1150000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M00.00S,2025-04-12T00:29:56.0Z,1,REGULAR,substitution,out,[],1642259,,,1610612764,19,18,2025-04-12T00:30:26Z,1160000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M00.00S,2025-04-12T00:29:56.0Z,1,REGULAR,substitution,in,[],1628380,,,1610612764,19,18,2025-04-12T00:30:26Z,1170000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M00.00S,2025-04-12T00:29:56.0Z,1,REGULAR,substitution,in,[],1628989,,,1610612764,19,18,2025-04-12T00:30:26Z,1180000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M00.00S,2025-04-12T00:29:56.0Z,1,REGULAR,substitution,in,[],1641774,,,1610612764,19,18,2025-04-12T00:30:26Z,1190000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M43.00S,2025-04-12T00:31:03.9Z,1,REGULAR,3pt,Jump Shot,[],1630551,65.78515111695138,54.41176470588235,1610612764,19,18,2025-04-12T00:31:10Z,1200000,False,22.0,269.0,1,right,MISS J. Champagnie 27' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,27.0,Missed,,,,,,,,,,,,,,,,,,
125,PT02M41.00S,2025-04-12T00:31:05.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,19,18,2025-04-12T00:31:28Z,1210000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,124.0,,,,,,,,,,,,,,,,,
129,PT02M41.00S,2025-04-12T00:31:06.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612764,19,18,2025-04-12T00:32:06Z,1215000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,,,,,,,,
127,PT02M29.00S,2025-04-12T00:31:32.4Z,1,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612741,19,18,2025-04-12T00:31:41Z,1230000,False,,,0,,T. Vukcevic shooting personal FOUL (1 PF) (Collins 2 FT),"[1641774, 1628380]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628487.0,,,,,,1.0,0.0,Collins,1628380.0
130,PT02M29.00S,2025-04-12T00:31:58.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628380,,,1610612741,20,18,2025-04-12T00:31:58Z,1250000,False,,,0,,Z. Collins Free Throw 1 of 2 (1 PTS),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
131,PT02M29.00S,2025-04-12T00:31:59.6Z,1,REGULAR,substitution,out,[],1642358,,,1610612741,20,18,2025-04-12T00:32:03Z,1260000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M29.00S,2025-04-12T00:31:59.6Z,1,REGULAR,substitution,in,[],1642267,,,1610612741,20,18,2025-04-12T00:32:03Z,1270000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M29.00S,2025-04-12T00:32:16.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628380,,,1610612741,21,18,2025-04-12T00:32:16Z,1280000,False,,,0,,Z. Collins Free Throw 2 of 2 (2 PTS),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
135,PT02M13.00S,2025-04-12T00:32:40.8Z,1,REGULAR,turnover,out-of-bounds,[],1630550,,,1610612764,21,18,2025-04-12T00:32:48Z,1290000,False,,,0,,J. Thor step out-of-bounds TURNOVER (1 TO),[1630550],1610612764.0,WAS,step,,,Thor,J. Thor,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628487.0,1.0,,,,,,,,
136,PT01M49.00S,2025-04-12T00:33:12.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,22.026938239159,89.4607843137255,1610612741,21,18,2025-04-12T00:33:16Z,1300000,False,-197.0,155.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
137,PT01M47.00S,2025-04-12T00:33:14.9Z,1,REGULAR,rebound,defensive,[],1641732,,,1610612764,21,18,2025-04-12T00:38:14Z,1310000,False,,,0,,C. Jones REBOUND (Off:0 Def:1),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT01M43.00S,2025-04-12T00:33:18.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,71.56701708278581,17.647058823529413,1610612764,21,18,2025-04-12T00:33:25Z,1320000,False,-162.0,215.0,1,right,MISS B. Carrington 26' running 3PT,[1642267],1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
139,PT01M42.00S,2025-04-12T00:33:19.0Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,21,18,2025-04-12T01:14:08Z,1330000,False,,,0,,J. Champagnie REBOUND (Off:3 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,138.0,4.0,1.0,3.0,,,,,,,,,,,,,,
327,PT01M39.00S,2025-04-12T00:33:23.0Z,1,REGULAR,turnover,lost ball,[],1630551,,,1610612764,21,18,2025-04-12T01:15:09Z,1335000,False,,,0,,J. Champagnie lost ball TURNOVER (1 TO),"[1630551, 1628380]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,Collins,1628380.0,,,,
328,PT01M39.00S,2025-04-12T00:33:23.0Z,1,REGULAR,steal,,[],1628380,,,1610612741,21,18,2025-04-12T01:05:39Z,1337500,False,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
140,PT01M34.00S,2025-04-12T00:33:28.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630172,20.318659658344284,90.68627450980392,1610612741,21,18,2025-04-12T01:05:39Z,1340000,False,-203.0,138.0,1,left,MISS P. Williams 24' running 3PT,[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
141,PT01M30.00S,2025-04-12T00:33:32.1Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,21,18,2025-04-12T00:33:35Z,1350000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,
142,PT01M19.00S,2025-04-12T00:33:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,85.62746386333771,47.549019607843135,1610612764,21,20,2025-04-12T00:39:36Z,1360000,False,-12.0,83.0,1,right,T. Vukcevic 8' turnaround fadeaway Jump Shot (2 PTS) (B. Carrington 4 AST),"[1641774, 1642267]",1610612764.0,WAS,turnaround fadeaway,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,8.35,Made,,,,,2.0,B. Carrington,1642267.0,4.0,,,,,,,,,,
144,PT01M04.00S,2025-04-12T00:33:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,17.821944809461236,40.68627450980392,1610612741,23,20,2025-04-12T00:34:03Z,1380000,False,47.0,115.0,1,left,Z. Collins 12' floating Jump Shot (4 PTS) (M. Buzelis 2 AST),"[1628380, 1641824]",1610612741.0,CHI,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,12.41,Made,,,,,4.0,M. Buzelis,1641824.0,2.0,,,,,,,,,,
146,PT00M46.60S,2025-04-12T00:34:17.2Z,1,REGULAR,2pt,Jump Shot,[],1642267,88.91261498028909,72.05882352941177,1610612764,23,22,2025-04-12T00:34:20Z,1400000,False,110.0,52.0,1,right,B. Carrington 12' pullup Jump Shot (2 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,12.18,Made,,,,,2.0,,,,,,,,,,,,,
147,PT00M34.80S,2025-04-12T00:34:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,16.113666228646515,40.931372549019606,1610612741,23,22,2025-04-12T00:34:36Z,1410000,False,45.0,99.0,1,left,MISS K. Huerter 10' driving floating Shot,[1628989],1610612741.0,CHI,driving floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,10.89,Missed,,,,,,,,,,,,,,,,,,
148,PT00M32.60S,2025-04-12T00:34:33.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,23,22,2025-04-12T00:34:36Z,1420000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,147.0,,,,,,,,,,,,,,,,,
150,PT00M32.60S,2025-04-12T00:34:36.3Z,1,REGULAR,substitution,out,[],1630551,,,1610612764,23,22,2025-04-12T00:34:40Z,1440000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M32.60S,2025-04-12T00:34:36.3Z,1,REGULAR,substitution,in,[],1642273,,,1610612764,23,22,2025-04-12T00:34:40Z,1450000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M21.60S,2025-04-12T00:35:07.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641774,91.01511169513797,54.65686274509803,1610612764,23,24,2025-04-12T01:47:17Z,1460000,False,23.0,32.0,1,right,T. Vukcevic driving bank Hook (4 PTS),[1641774],1610612764.0,WAS,driving bank,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,4.0,,,,,,,,,,,,,
153,PT00M03.60S,2025-04-12T00:35:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.601182654402102,47.30392156862745,1610612741,25,24,2025-04-12T00:35:33Z,1470000,False,13.0,0.0,1,left,C. White driving finger roll Layup (4 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,4.0,,,,,,,,,,,,,
154,PT00M03.60S,2025-04-12T00:35:32.6Z,1,REGULAR,foul,personal,['1freethrow'],1641774,,,1610612741,25,24,2025-04-12T00:35:39Z,1480000,False,,,0,,T. Vukcevic shooting personal FOUL (2 PF) (White 1 FT),"[1641774, 1629632]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,2.0,0.0,White,1629632.0
156,PT00M03.60S,2025-04-12T00:35:51.2Z,1,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,26,24,2025-04-12T00:35:51Z,1500000,False,,,0,,C. White Free Throw 1 of 1 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
157,PT00M00.70S,2025-04-12T00:36:01.1Z,1,REGULAR,3pt,Jump Shot,[],1642273,54.35282522996058,15.196078431372548,1610612764,26,24,2025-04-12T00:41:46Z,1510000,False,-174.0,377.0,1,right,MISS K. George 41' pullup 3PT,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,41.49,Missed,,,,,,,,,,,,,,,,,,
158,PT00M00.10S,2025-04-12T00:36:01.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,24,2025-04-12T00:41:46Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,157.0,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2025-04-12T00:36:05.0Z,1,REGULAR,period,end,[],0,,,1610612764,26,24,2025-04-12T00:36:05Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-04-12T00:38:40.4Z,2,REGULAR,period,start,[],0,,,1610612741,26,24,2025-04-12T00:38:40Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M40.00S,2025-04-12T00:38:59.9Z,2,REGULAR,3pt,Jump Shot,[],1641824,25.969119579500656,14.460784313725492,1610612741,29,24,2025-04-12T00:39:04Z,1550000,False,178.0,192.0,1,left,M. Buzelis 26' 3PT  (3 PTS) (Z. Collins 1 AST),"[1641824, 1628380]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,26.13,Made,,,,,3.0,Z. Collins,1628380.0,1.0,,,,,,,,,,
163,PT11M20.00S,2025-04-12T00:39:19.1Z,2,REGULAR,3pt,Jump Shot,[],1642273,94.30026281208936,96.81372549019608,1610612764,29,27,2025-04-12T00:39:23Z,1570000,False,234.0,1.0,1,right,K. George 3PT  (8 PTS) (B. Carrington 5 AST),"[1642273, 1642267]",1610612764.0,WAS,,,,George,K. George,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,8.0,B. Carrington,1642267.0,5.0,,,,,,,,,,
