actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
91,PT03M40.00S,2024-11-08T01:23:51.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,33.85348226018397,62.254901960784316,1610612750,28,21,2024-11-08T01:23:59Z,910000,False,-61.0,266.0,1,left,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
92,PT03M40.00S,2024-11-08T01:23:51.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,28,21,2024-11-08T01:23:59Z,920000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,91.0,,,,,,,,,,,,,,,
94,PT03M39.00S,2024-11-08T01:23:56.1Z,1,REGULAR,substitution,out,[],1630183,,,1610612741,28,21,2024-11-08T01:24:08Z,940000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M39.00S,2024-11-08T01:23:56.1Z,1,REGULAR,substitution,in,[],1629638,,,1610612741,28,21,2024-11-08T01:24:08Z,950000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M15.00S,2024-11-08T01:24:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,84.70762155059133,48.28431372549019,1610612741,30,21,2024-11-08T01:24:35Z,960000,False,-9.0,91.0,1,right,J. Giddey 9' driving floating Jump Shot (5 PTS),[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,9.16,Made,,,,,,,,,,,,5.0,,,,,,
97,PT02M58.00S,2024-11-08T01:24:49.0Z,1,REGULAR,3pt,Jump Shot,[],1629638,6.389618922470433,5.147058823529411,1610612750,30,24,2024-11-08T01:24:54Z,970000,False,224.0,8.0,1,left,N. Alexander-Walker 3PT  (3 PTS) (D. DiVincenzo 1 AST),"[1629638, 1628978]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,22.44,Made,,,,,,,,,,,,3.0,D. DiVincenzo,1628978.0,1.0,,,
100,PT02M46.00S,2024-11-08T01:25:11.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,30,24,2024-11-08T01:25:11Z,1000000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M46.00S,2024-11-08T01:27:54.9Z,1,REGULAR,substitution,out,[],1630581,,,1610612741,30,24,2024-11-08T01:28:10Z,1010000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M46.00S,2024-11-08T01:27:54.9Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,30,24,2024-11-08T01:28:10Z,1020000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M46.00S,2024-11-08T01:27:54.9Z,1,REGULAR,substitution,out,[],203944,,,1610612741,30,24,2024-11-08T01:28:10Z,1030000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M46.00S,2024-11-08T01:27:54.9Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,30,24,2024-11-08T01:28:10Z,1040000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M46.00S,2024-11-08T01:27:54.9Z,1,REGULAR,substitution,in,[],1629659,,,1610612741,30,24,2024-11-08T01:28:10Z,1050000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M46.00S,2024-11-08T01:27:54.9Z,1,REGULAR,substitution,in,[],1631169,,,1610612741,30,24,2024-11-08T01:28:10Z,1060000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M30.00S,2024-11-08T01:28:28.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,84.97043363994744,52.20588235294118,1610612741,30,24,2024-11-08T01:28:33Z,1070000,False,11.0,89.0,1,right,MISS T. Horton-Tucker 8' fadeaway Shot,[1629659],1610612741.0,CHI,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,8.95,Missed,,,,,,,,,,,,,,,,,,
108,PT02M27.00S,2024-11-08T01:28:31.4Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,30,24,2024-11-08T01:28:33Z,1080000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,
109,PT02M17.00S,2024-11-08T01:28:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.178055190538765,55.14705882352941,1610612750,30,24,2024-11-08T01:28:44Z,1090000,False,-26.0,15.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
110,PT02M15.00S,2024-11-08T01:28:42.6Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,30,24,2024-11-08T01:28:44Z,1100000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,109.0,2.0,1.0,1.0,,,,,,,,,,,,
111,PT02M02.00S,2024-11-08T01:28:55.7Z,1,REGULAR,2pt,Jump Shot,[],1629632,76.95466491458606,33.82352941176471,1610612741,30,24,2024-11-08T01:29:00Z,1110000,False,-81.0,164.0,1,right,MISS C. White 18' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,16-24 Left Center,18.3,Missed,,,,,,,,,,,,,,,,,,
112,PT01M59.00S,2024-11-08T01:28:58.7Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,30,24,2024-11-08T01:29:00Z,1120000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,
113,PT01M48.00S,2024-11-08T01:29:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.863994743758213,48.03921568627451,1610612750,30,24,2024-11-08T01:29:13Z,1130000,False,10.0,3.0,1,left,MISS N. Reid driving finger roll Layup,[1629675],1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
114,PT01M46.00S,2024-11-08T01:29:11.7Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612741,30,24,2024-11-08T01:29:13Z,1140000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,
115,PT01M41.00S,2024-11-08T01:29:16.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630188,92.9862023653088,49.50980392156863,1610612741,32,24,2024-11-08T01:29:28Z,1150000,False,-2.0,13.0,1,right,J. Smith running finger roll Layup (2 PTS) (T. Horton-Tucker 1 AST),"[1630188, 1629659]",1610612741.0,CHI,running finger roll,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,,,,2.0,T. Horton-Tucker,1629659.0,1.0,,,
117,PT01M20.00S,2024-11-08T01:29:36.8Z,1,REGULAR,3pt,Jump Shot,[],1628978,5.206964520367937,96.32352941176471,1610612750,32,24,2024-11-08T01:29:44Z,1170000,False,-232.0,-4.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
118,PT01M18.00S,2024-11-08T01:29:38.8Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,32,24,2024-11-08T01:29:44Z,1180000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Left Corner 3,24+ Left,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,
119,PT01M11.00S,2024-11-08T01:29:47.3Z,1,REGULAR,turnover,bad pass,[],1631207,,,1610612741,32,24,2024-11-08T01:29:52Z,1190000,False,,,0,,D. Terry bad pass TURNOVER (1 TO),"[1631207, 1628978]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
120,PT01M11.00S,2024-11-08T01:29:47.3Z,1,REGULAR,steal,,[],1628978,,,1610612750,32,24,2024-11-08T01:29:49Z,1200000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT01M06.00S,2024-11-08T01:29:51.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,5.075558475689881,50.49019607843137,1610612750,32,26,2024-11-08T01:29:56Z,1210000,False,-2.0,-5.0,1,left,D. DiVincenzo running DUNK (2 PTS),[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,2.0,,,,,,
122,PT00M43.20S,2024-11-08T01:30:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,94.95729303547962,51.225490196078425,1610612741,34,26,2024-11-08T01:30:40Z,1220000,False,6.0,-5.0,1,right,D. Terry Layup (2 PTS) (C. White 4 AST),"[1631207, 1629632]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,,,,2.0,C. White,1629632.0,4.0,,,
124,PT00M29.80S,2024-11-08T01:30:36.6Z,1,REGULAR,2pt,Jump Shot,[],1630162,27.677398160315374,47.05882352941176,1610612750,34,28,2024-11-08T01:30:42Z,1240000,False,15.0,208.0,1,left,A. Edwards 20' pullup Jump Shot (7 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,20.82,Made,,,,,,,,,,,,7.0,,,,,,
125,PT00M20.10S,2024-11-08T01:30:47.9Z,1,REGULAR,turnover,lost ball,[],1629632,,,1610612741,34,28,2024-11-08T01:31:00Z,1250000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1629675]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0
126,PT00M20.10S,2024-11-08T01:30:47.9Z,1,REGULAR,steal,,[],1629675,,,1610612750,34,28,2024-11-08T01:30:49Z,1260000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
127,PT00M00.00S,2024-11-08T01:31:09.3Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,34,28,2024-11-08T01:31:14Z,1270000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1641824]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Buzelis,1641824.0
128,PT00M00.00S,2024-11-08T01:31:09.3Z,1,REGULAR,steal,,[],1641824,,,1610612741,34,28,2024-11-08T01:31:11Z,1280000,False,,,0,,M. Buzelis STEAL (1 STL),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
129,PT00M00.00S,2024-11-08T01:31:12.9Z,1,REGULAR,period,end,[],0,,,1610612741,34,28,2024-11-08T01:31:12Z,1290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2024-11-08T01:33:29.3Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612741,34,28,2024-11-08T01:33:42Z,1300000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2024-11-08T01:33:29.3Z,2,REGULAR,substitution,out,['startperiod'],1631169,,,1610612741,34,28,2024-11-08T01:33:42Z,1310000,False,,,0,,SUB out: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2024-11-08T01:33:29.3Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612741,34,28,2024-11-08T01:33:42Z,1320000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2024-11-08T01:33:29.3Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612741,34,28,2024-11-08T01:33:42Z,1330000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2024-11-08T01:33:53.6Z,2,REGULAR,period,start,[],0,,,1610612741,34,28,2024-11-08T01:33:53Z,1340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT11M46.00S,2024-11-08T01:34:08.2Z,2,REGULAR,3pt,Jump Shot,[],1630188,74.98357424441524,12.254901960784313,1610612741,34,28,2024-11-08T01:34:12Z,1350000,False,-189.0,183.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
136,PT11M46.00S,2024-11-08T01:34:08.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,34,28,2024-11-08T01:34:12Z,1360000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,135.0,,,,,,,,,,,,,,,
138,PT11M34.00S,2024-11-08T01:34:24.8Z,2,REGULAR,2pt,Jump Shot,[],1629638,21.369908015768726,50.98039215686274,1610612750,34,28,2024-11-08T01:34:35Z,1380000,False,-5.0,148.0,1,left,MISS N. Alexander-Walker 14' pullup Shot,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Center,14.85,Missed,,,,,,,,,,,,,,,,,,
139,PT11M30.00S,2024-11-08T01:34:28.8Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,34,28,2024-11-08T01:34:35Z,1390000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Center,,,,,138.0,3.0,2.0,1.0,,,,,,,,,,,,
140,PT11M22.00S,2024-11-08T01:34:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,94.82588699080158,54.90196078431373,1610612741,36,28,2024-11-08T01:34:43Z,1400000,False,25.0,-4.0,1,right,D. Terry driving Layup (4 PTS),[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,,,,,4.0,,,,,,
141,PT11M09.00S,2024-11-08T01:34:49.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,5.075558475689881,95.58823529411765,1610612750,36,28,2024-11-08T01:34:56Z,1410000,False,-228.0,-5.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
142,PT11M06.00S,2024-11-08T01:34:52.8Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612741,36,28,2024-11-08T01:34:56Z,1420000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,
143,PT10M52.00S,2024-11-08T01:35:09.0Z,2,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612741,36,28,2024-11-08T01:35:44Z,1430000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1628978, 1629659]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1628953.0,1.0,0.0,Horton-Tucker,1629659.0,,,,,,,
145,PT10M52.00S,2024-11-08T01:35:45.6Z,2,REGULAR,freethrow,1 of 2,[],1629659,,,1610612741,37,28,2024-11-08T02:06:46Z,1450625,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (1 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
304,PT10M52.00S,2024-11-08T01:35:56.1Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,37,28,2024-11-08T02:08:36Z,1453281,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT10M52.00S,2024-11-08T01:35:56.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,37,28,2024-11-08T02:08:36Z,1454609,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT10M52.00S,2024-11-08T01:35:45.6Z,2,REGULAR,freethrow,2 of 2,[],1629659,,,1610612741,37,28,2024-11-08T02:06:46Z,1455937,False,,,0,,MISS T. Horton-Tucker Free Throw 2 of 2,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT10M50.00S,2024-11-08T01:35:47.6Z,2,REGULAR,rebound,offensive,[],1629659,,,1610612741,37,28,2024-11-08T02:06:46Z,1458593,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:2),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,148.0,3.0,2.0,1.0,,,,,,,,,,,,
169,PT10M46.00S,2024-11-08T01:36:06.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629659,92.46057818659659,56.61764705882353,1610612741,37,28,2024-11-08T01:38:35Z,1495000,False,33.0,18.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
170,PT10M46.00S,2024-11-08T01:36:06.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,37,28,2024-11-08T01:38:35Z,1497500,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,169.0,,,,,,,,,,,,,,,
150,PT10M46.00S,2024-11-08T01:36:27.1Z,2,REGULAR,foul,personal,[],201144,,,1610612741,37,28,2024-11-08T01:38:42Z,1500000,False,,,0,,M. Conley loose ball personal FOUL (1 PF),"[201144, 1630188]",1610612750.0,MIN,loose ball,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,200832.0,1.0,0.0,Smith,1630188.0,,,,,,,
152,PT10M36.00S,2024-11-08T01:36:40.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,67.49342969776609,46.07843137254902,1610612741,37,28,2024-11-08T01:38:35Z,1520000,False,-20.0,253.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
153,PT10M33.00S,2024-11-08T01:36:43.7Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,37,28,2024-11-08T01:36:44Z,1530000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,
154,PT10M16.00S,2024-11-08T01:37:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.30946123521682,49.50980392156863,1610612750,37,28,2024-11-08T01:37:05Z,1540000,False,2.0,16.0,1,left,MISS D. DiVincenzo driving Layup - blocked,"[1628978, 1641824]",1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.64,Missed,Buzelis,1641824.0,,,,,,,,,,,,,,,,
155,PT10M16.00S,2024-11-08T01:37:01.3Z,2,REGULAR,block,,[],1641824,,,1610612750,37,28,2024-11-08T01:37:03Z,1550000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT10M16.00S,2024-11-08T01:37:01.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,37,28,2024-11-08T01:37:05Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,154.0,,,,,,,,,,,,,,,
158,PT10M16.00S,2024-11-08T01:37:07.5Z,2,REGULAR,substitution,out,[],1641824,,,1610612750,37,28,2024-11-08T01:37:34Z,1580000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT10M16.00S,2024-11-08T01:37:07.5Z,2,REGULAR,substitution,in,[],1630172,,,1610612750,37,28,2024-11-08T01:37:34Z,1590000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M11.00S,2024-11-08T01:37:35.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,18.084756898817346,6.127450980392156,1610612750,37,31,2024-11-08T01:37:40Z,1600000,False,219.0,117.0,1,left,M. Conley 24' 3PT  (7 PTS) (N. Reid 1 AST),"[201144, 1629675]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,24.89,Made,,,,,,,,,,,,7.0,N. Reid,1629675.0,1.0,,,
162,PT10M01.00S,2024-11-08T01:37:44.6Z,2,REGULAR,3pt,Jump Shot,[],1630188,71.96123521681997,19.362745098039216,1610612741,40,31,2024-11-08T01:37:48Z,1620000,False,-153.0,211.0,1,right,J. Smith 26' 3PT  (5 PTS) (C. White 5 AST),"[1630188, 1629632]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,26.08,Made,,,,,,,,,,,,5.0,C. White,1629632.0,5.0,,,
164,PT09M48.00S,2024-11-08T01:37:57.9Z,2,REGULAR,turnover,bad pass,[],203497,,,1610612750,40,31,2024-11-08T01:38:03Z,1640000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 1630245]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Dosunmu,1630245.0
165,PT09M48.00S,2024-11-08T01:37:57.9Z,2,REGULAR,steal,,[],1630245,,,1610612741,40,31,2024-11-08T01:37:59Z,1650000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
166,PT09M41.00S,2024-11-08T01:38:05.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,72.48685939553219,75.24509803921569,1610612741,43,31,2024-11-08T01:38:09Z,1660000,False,126.0,206.0,1,right,C. White 24' 3PT  (9 PTS) (T. Horton-Tucker 2 AST),"[1629632, 1629659]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,24.17,Made,,,,,,,,,,,,9.0,T. Horton-Tucker,1629659.0,2.0,,,
168,PT09M41.00S,2024-11-08T01:38:12.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,43,31,2024-11-08T01:38:12Z,1680000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M41.00S,2024-11-08T01:40:41.6Z,2,REGULAR,substitution,out,[],1629659,,,1610612750,43,31,2024-11-08T01:40:59Z,1690000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M41.00S,2024-11-08T01:40:41.6Z,2,REGULAR,substitution,in,[],1641763,,,1610612750,43,31,2024-11-08T01:40:59Z,1700000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M31.00S,2024-11-08T01:41:16.3Z,2,REGULAR,3pt,Jump Shot,[],201144,28.991458607095925,17.15686274509804,1610612750,43,31,2024-11-08T01:41:54Z,1710000,False,164.0,220.0,1,left,MISS M. Conley 27' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,27.45,Missed,,,,,,,,,,,,,,,,,,
174,PT09M28.00S,2024-11-08T01:41:19.3Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,43,31,2024-11-08T01:41:22Z,1720000,False,,,0,,J. Smith REBOUND (Off:1 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,173.0,4.0,3.0,1.0,,,,,,,,,,,,
