actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
180,PT11M32.00S,2021-11-03T23:38:31.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203200,78.66294349540078,7.8431372549019605,1610612754,36,22,2021-11-03T23:38:38Z,1800000,-211.0,148.0,1,right,MISS J. Holiday 25' running 3PT,[203200],1610612754.0,IND,running,,,Holiday,J. Holiday,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
181,PT11M27.00S,2021-11-03T23:38:36.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,36,22,2021-11-03T23:38:38Z,1810000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,180.0,,,,,1.0,1.0,0.0,,,,,,,,,
182,PT11M20.00S,2021-11-03T23:38:43.6Z,2,REGULAR,3pt,Jump Shot,[],202692,29.122864651773984,76.47058823529412,1610612752,36,25,2021-11-03T23:38:48Z,1820000,-132.0,221.0,1,left,A. Burks 25' 3PT  (3 PTS) (D. Rose 1 AST),"[202692, 201565]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.79,Made,,,,3.0,D. Rose,201565.0,1.0,,,,,,,,,,,,
184,PT11M03.00S,2021-11-03T23:39:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.67871222076215,56.127450980392155,1610612754,38,25,2021-11-03T23:39:04Z,1840000,31.0,73.0,1,right,C. LeVert 7' pullup Jump Shot (2 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,7.89,Made,,,,2.0,,,,,,,,,,,,,,,
185,PT10M52.00S,2021-11-03T23:39:12.4Z,2,REGULAR,2pt,Jump Shot,[],201565,11.251642575558476,30.637254901960787,1610612752,38,27,2021-11-03T23:39:19Z,1850000,97.0,53.0,1,left,D. Rose 11' driving floating bank Jump Shot (8 PTS),[201565],1610612752.0,NYK,driving floating bank,,,Rose,D. Rose,,,,,11.05,Made,,,,8.0,,,,,,,,,,,,,,,
186,PT10M52.00S,2021-11-03T23:39:17.1Z,2,REGULAR,foul,personal,['1freethrow'],1629103,,,1610612752,38,27,2021-11-03T23:39:23Z,1860000,,,0,,K. Martin shooting personal FOUL (1 PF) (Rose 1 FT),"[1629103, 201565]",1610612754.0,IND,shooting,,,Martin,K. Martin,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Rose,201565.0,,,,
188,PT10M52.00S,2021-11-03T23:39:26.2Z,2,REGULAR,substitution,out,[],203200,,,1610612752,38,27,2021-11-03T23:40:47Z,1880000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M52.00S,2021-11-03T23:39:26.2Z,2,REGULAR,substitution,in,[],1629048,,,1610612752,38,27,2021-11-03T23:40:47Z,1890000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M52.00S,2021-11-03T23:39:47.9Z,2,REGULAR,freethrow,1 of 1,[],201565,,,1610612752,38,28,2021-11-03T23:39:47Z,1900000,,,0,,D. Rose Free Throw 1 of 1 (9 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,Made,,,,9.0,,,,,,,,,,,,,,,
191,PT10M38.00S,2021-11-03T23:40:03.5Z,2,REGULAR,3pt,Jump Shot,[],1629103,91.5407358738502,1.2254901960784315,1610612754,41,28,2021-11-03T23:40:08Z,1910000,-244.0,27.0,1,right,K. Martin 24' 3PT  (3 PTS) (T. McConnell 4 AST),"[1629103, 204456]",1610612754.0,IND,,,,Martin,K. Martin,,,,,24.54,Made,,,,3.0,T. McConnell,204456.0,4.0,,,,,,,,,,,,
193,PT10M18.00S,2021-11-03T23:40:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.521024967148489,47.30392156862745,1610612752,41,30,2021-11-03T23:40:27Z,1930000,13.0,9.0,1,left,O. Toppin cutting finger roll Layup (2 PTS) (D. Rose 2 AST),"[1630167, 201565]",1610612752.0,NYK,cutting finger roll,,,Toppin,O. Toppin,,,,,1.61,Made,,,,2.0,D. Rose,201565.0,2.0,,,,,,,,,,,,
195,PT10M02.00S,2021-11-03T23:40:42.7Z,2,REGULAR,foul,personal,[],201565,,,1610612754,41,30,2021-11-03T23:40:47Z,1950000,,,0,,D. Rose personal FOUL (1 PF),"[201565, 1629048]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Bitadze,1629048.0,,,,
197,PT09M49.00S,2021-11-03T23:41:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629103,89.70105124835742,50.49019607843137,1610612754,41,30,2021-11-03T23:41:17Z,1970000,2.0,44.0,1,right,MISS K. Martin driving finger roll Layup,[1629103],1610612754.0,IND,driving finger roll,,,Martin,K. Martin,,,,,4.44,Missed,,,,,,,,,,,,,,,,,,,
198,PT09M46.00S,2021-11-03T23:41:16.3Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,41,30,2021-11-03T23:41:17Z,1980000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,197.0,,,,,1.0,1.0,0.0,,,,,,,,,
199,PT09M33.00S,2021-11-03T23:41:28.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,6.389618922470433,50.73529411764706,1610612752,41,32,2021-11-03T23:41:34Z,1990000,-4.0,8.0,1,left,O. Toppin alley-oop DUNK (4 PTS) (N. Noel 2 AST),"[1630167, 203457]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.85,Made,,,,4.0,N. Noel,203457.0,2.0,,,,,,,,,,,,
201,PT09M33.00S,2021-11-03T23:41:33.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,41,32,2021-11-03T23:41:33Z,2010000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M19.00S,2021-11-03T23:44:40.4Z,2,REGULAR,2pt,Jump Shot,[],1627747,75.77201051248358,75.0,1610612754,43,32,2021-11-03T23:44:46Z,2020000,125.0,175.0,1,right,C. LeVert 21' step back Jump Shot (4 PTS) (D. Sabonis 1 AST),"[1627747, 1627734]",1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,21.52,Made,,,,4.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,
204,PT09M02.00S,2021-11-03T23:44:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203457,13.748357424441524,43.627450980392155,1610612752,43,34,2021-11-03T23:45:01Z,2040000,32.0,77.0,1,left,N. Noel 8' turnaround Jump Shot (2 PTS) (D. Rose 3 AST),"[203457, 201565]",1610612752.0,NYK,turnaround,,,Noel,N. Noel,,,,,8.31,Made,,,,2.0,D. Rose,201565.0,3.0,,,,,,,,,,,,
206,PT08M45.00S,2021-11-03T23:45:13.9Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612754,43,34,2021-11-03T23:45:18Z,2060000,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 202692]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,2.0,Burks,202692.0,
207,PT08M45.00S,2021-11-03T23:45:13.9Z,2,REGULAR,steal,,[],202692,,,1610612752,43,34,2021-11-03T23:45:16Z,2070000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M30.00S,2021-11-03T23:45:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630167,8.360709592641262,44.85294117647059,1610612752,43,36,2021-11-03T23:45:36Z,2080000,26.0,26.0,1,left,O. Toppin driving finger roll Layup (6 PTS),[1630167],1610612752.0,NYK,driving finger roll,,,Toppin,O. Toppin,,,,,3.66,Made,,,,6.0,,,,,,,,,,,,,,,
209,PT08M12.00S,2021-11-03T23:45:46.9Z,2,REGULAR,3pt,Jump Shot,[],1629048,93.64323258869908,95.34313725490196,1610612754,46,36,2021-11-03T23:45:51Z,2090000,227.0,7.0,1,right,G. Bitadze 3PT  (3 PTS) (T. McConnell 5 AST),"[1629048, 204456]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,22.68,Made,,,,3.0,T. McConnell,204456.0,5.0,,,,,,,,,,,,
211,PT07M47.00S,2021-11-03T23:46:11.9Z,2,REGULAR,3pt,Jump Shot,[],201565,7.703679369250986,3.1862745098039214,1610612752,46,36,2021-11-03T23:46:17Z,2110000,234.0,20.0,1,left,MISS D. Rose 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
212,PT07M42.00S,2021-11-03T23:46:16.9Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,46,36,2021-11-03T23:46:17Z,2120000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,211.0,,,,,1.0,1.0,0.0,,,,,,,,,
213,PT07M38.00S,2021-11-03T23:46:25.2Z,2,REGULAR,foul,personal,[],1630193,,,1610612754,46,36,2021-11-03T23:46:43Z,2130000,,,0,,I. Quickley take personal FOUL (1 PF),"[1630193, 1627747]",1610612752.0,NYK,take,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,LeVert,1627747.0,,,,
215,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,out,[],204456,,,1610612754,46,36,2021-11-03T23:47:03Z,2150000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,out,[],1627734,,,1610612754,46,36,2021-11-03T23:47:03Z,2160000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,out,[],1629103,,,1610612754,46,36,2021-11-03T23:47:03Z,2170000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,out,[],1629048,,,1610612754,46,36,2021-11-03T23:47:03Z,2180000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,46,36,2021-11-03T23:47:03Z,2190000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,out,[],203457,,,1610612754,46,36,2021-11-03T23:47:03Z,2200000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,in,[],1627763,,,1610612754,46,36,2021-11-03T23:47:03Z,2210000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,in,[],1628470,,,1610612754,46,36,2021-11-03T23:47:03Z,2220000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,in,[],203200,,,1610612754,46,36,2021-11-03T23:47:03Z,2230000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,46,36,2021-11-03T23:47:03Z,2240000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,in,[],203944,,,1610612754,46,36,2021-11-03T23:47:03Z,2250000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M38.00S,2021-11-03T23:46:38.4Z,2,REGULAR,substitution,in,[],1629011,,,1610612754,46,36,2021-11-03T23:47:03Z,2260000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M29.00S,2021-11-03T23:47:13.4Z,2,REGULAR,3pt,Jump Shot,[],1626167,68.80749014454665,22.058823529411764,1610612754,49,36,2021-11-03T23:47:37Z,2270000,-140.0,241.0,1,right,M. Turner 27' 3PT  (11 PTS) (C. LeVert 4 AST),"[1626167, 1627747]",1610612754.0,IND,,,,Turner,M. Turner,,,,,27.83,Made,,,,11.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,,
229,PT07M02.00S,2021-11-03T23:47:38.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.63929040735874,56.61764705882353,1610612752,49,36,2021-11-03T23:47:44Z,2290000,-33.0,104.0,1,left,MISS I. Quickley 10' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,10.9,Missed,,,,,,,,,,,,,,,,,,,
230,PT06M59.00S,2021-11-03T23:47:41.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,49,36,2021-11-03T23:47:44Z,2300000,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,229.0,,,,,6.0,5.0,1.0,,,,,,,,,
231,PT06M48.00S,2021-11-03T23:47:53.4Z,2,REGULAR,3pt,Jump Shot,[],1627747,95.22010512483574,2.941176470588235,1610612754,49,36,2021-11-03T23:47:58Z,2310000,-235.0,-8.0,1,right,MISS C. LeVert step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
232,PT06M45.00S,2021-11-03T23:47:56.4Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,49,36,2021-11-03T23:47:58Z,2320000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,231.0,,,,,2.0,2.0,0.0,,,,,,,,,
233,PT06M33.00S,2021-11-03T23:48:08.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,7.966491458607096,52.20588235294118,1610612752,49,36,2021-11-03T23:48:12Z,2330000,-11.0,22.0,1,left,MISS J. Randle driving DUNK - blocked,"[203944, 1626167]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.5,Missed,Turner,1626167.0,,,,,,,,,,,,,,,,,
234,PT06M33.00S,2021-11-03T23:48:08.8Z,2,REGULAR,block,,[],1626167,,,1610612752,49,36,2021-11-03T23:48:10Z,2340000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M29.00S,2021-11-03T23:48:12.8Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612754,49,36,2021-11-03T23:48:12Z,2350000,,,0,,T. Craig REBOUND (Off:3 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,233.0,,,,,5.0,2.0,3.0,,,,,,,,,
236,PT06M27.00S,2021-11-03T23:48:14.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627763,94.30026281208936,54.41176470588235,1610612754,49,36,2021-11-03T23:48:22Z,2360000,22.0,1.0,1,right,MISS M. Brogdon running Layup - blocked,"[1627763, 201565]",1610612754.0,IND,running,,,Brogdon,M. Brogdon,,,,,2.21,Missed,Rose,201565.0,,,,,,,,,,,,,,,,,
237,PT06M27.00S,2021-11-03T23:48:14.4Z,2,REGULAR,block,,[],201565,,,1610612754,49,36,2021-11-03T23:48:16Z,2370000,,,0,,D. Rose BLOCK (1 BLK),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M23.00S,2021-11-03T23:48:18.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,49,36,2021-11-03T23:48:22Z,2380000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,236.0,,,,,2.0,2.0,0.0,,,,,,,,,
240,PT06M20.00S,2021-11-03T23:48:31.0Z,2,REGULAR,foul,offensive,[],203944,,,1610612752,49,36,2021-11-03T23:54:28Z,2400000,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 1626167]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Turner,1626167.0,,,,
242,PT06M20.00S,2021-11-03T23:48:31.0Z,2,REGULAR,turnover,offensive foul,[],203944,,,1610612752,49,36,2021-11-03T23:48:31Z,2420000,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,1626302.0,,,,,2.0,,,
243,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,49,36,2021-11-03T23:49:02Z,2430000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,out,[],201565,,,1610612754,49,36,2021-11-03T23:49:02Z,2440000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,out,[],1630193,,,1610612754,49,36,2021-11-03T23:49:02Z,2450000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,out,[],202692,,,1610612754,49,36,2021-11-03T23:49:02Z,2460000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,in,[],1627734,,,1610612754,49,36,2021-11-03T23:49:02Z,2470000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,in,[],203095,,,1610612754,49,36,2021-11-03T23:49:02Z,2480000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,in,[],202689,,,1610612754,49,36,2021-11-03T23:49:02Z,2490000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,in,[],1629628,,,1610612754,49,36,2021-11-03T23:49:02Z,2500000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,out,[],1627747,,,1610612754,49,36,2021-11-03T23:50:06Z,2505000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M20.00S,2021-11-03T23:48:45.1Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,49,36,2021-11-03T23:50:06Z,2507500,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M14.00S,2021-11-03T23:49:15.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203200,67.09921156373193,49.01960784313725,1610612754,49,36,2021-11-03T23:49:55Z,2510000,-5.0,257.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
252,PT06M10.00S,2021-11-03T23:49:19.6Z,2,REGULAR,rebound,offensive,[],1630537,,,1610612754,49,36,2021-11-03T23:51:09Z,2520000,,,0,,C. Duarte REBOUND (Off:1 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,251.0,,,,,2.0,1.0,1.0,,,,,,,,,
253,PT06M00.00S,2021-11-03T23:49:28.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203200,64.07687253613666,47.794117647058826,1610612754,49,36,2021-11-03T23:49:35Z,2530000,-11.0,285.0,1,right,MISS J. Holiday 28' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,28.54,Missed,,,,,,,,,,,,,,,,,,,
254,PT05M58.00S,2021-11-03T23:49:31.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,49,36,2021-11-03T23:49:31Z,2540000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,253.0,,,,,5.0,4.0,1.0,,,,,,,,,
256,PT05M54.00S,2021-11-03T23:49:35.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,6.652431011826544,49.754901960784316,1610612752,49,36,2021-11-03T23:51:37Z,2560000,1.0,10.0,1,left,MISS R. Barrett running reverse Layup,[1629628],1610612752.0,NYK,running reverse,,,Barrett,R. Barrett,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M48.00S,2021-11-03T23:49:41.0Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612754,49,36,2021-11-03T23:51:37Z,2570000,,,0,,T. Craig REBOUND (Off:3 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,256.0,,,,,6.0,3.0,3.0,,,,,,,,,
258,PT05M47.00S,2021-11-03T23:49:42.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,69.72733245729303,70.09803921568627,1610612754,49,36,2021-11-03T23:50:28Z,2580000,100.0,232.0,1,right,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M47.00S,2021-11-03T23:49:42.5Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,49,36,2021-11-03T23:57:47Z,2590000,,,0,,M. Robinson REBOUND (Off:0 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,258.0,,,,,4.0,4.0,0.0,,,,,,,,,
262,PT05M22.00S,2021-11-03T23:50:10.7Z,2,REGULAR,foul,personal,['3freethrow'],1630537,,,1610612752,49,36,2021-11-03T23:50:20Z,2600000,,,0,,C. Duarte shooting personal FOUL (1 PF) (Fournier 3 FT),"[1630537, 203095]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Fournier,203095.0,,,,
264,PT05M22.00S,2021-11-03T23:50:23.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612752,49,36,2021-11-03T23:51:01Z,2620000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,Foul occurred prior to expiration of time
265,PT05M22.00S,2021-11-03T23:51:17.0Z,2,REGULAR,freethrow,1 of 3,[],203095,,,1610612752,49,37,2021-11-03T23:51:17Z,2630000,,,0,,E. Fournier Free Throw 1 of 3 (6 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,6.0,,,,,,,,,,,,,,,
266,PT05M22.00S,2021-11-03T23:51:28.5Z,2,REGULAR,freethrow,2 of 3,[],203095,,,1610612752,49,38,2021-11-03T23:51:28Z,2640000,,,0,,E. Fournier Free Throw 2 of 3 (7 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,7.0,,,,,,,,,,,,,,,
267,PT05M22.00S,2021-11-03T23:51:40.9Z,2,REGULAR,freethrow,3 of 3,[],203095,,,1610612752,49,39,2021-11-03T23:51:40Z,2650000,,,0,,E. Fournier Free Throw 3 of 3 (8 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,8.0,,,,,,,,,,,,,,,
268,PT05M01.00S,2021-11-03T23:52:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,81.42247043363994,44.11764705882353,1610612754,51,39,2021-11-03T23:52:14Z,2660000,-29.0,122.0,1,right,T. Craig 12' fadeaway Jump Shot (10 PTS),[1628470],1610612754.0,IND,fadeaway,,,Craig,T. Craig,,,,,12.56,Made,,,,10.0,,,,,,,,,,,,,,,
269,PT04M32.00S,2021-11-03T23:52:35.0Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612752,51,39,2021-11-03T23:52:38Z,2670000,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1628470]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,3.0,Craig,1628470.0,
270,PT04M32.00S,2021-11-03T23:52:35.0Z,2,REGULAR,steal,,[],1628470,,,1610612754,51,39,2021-11-03T23:52:36Z,2680000,,,0,,T. Craig STEAL (2 STL),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M28.00S,2021-11-03T23:52:39.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630537,77.08607095926413,10.049019607843137,1610612754,51,39,2021-11-03T23:52:46Z,2690000,-200.0,163.0,1,right,MISS C. Duarte 25' running 3PT,[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
