actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
362,PT10M37.00S,2021-11-25T01:29:58.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,34.510512483574246,18.872549019607842,1610612754,66,62,2021-11-25T01:30:04Z,3610000,156.0,272.0,1,left,MISS M. Turner 31' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,31.33,Missed,,,,,,,,,,,,,,,
363,PT10M34.00S,2021-11-25T01:30:01.7Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,66,62,2021-11-25T01:30:04Z,3620000,,,0,,D. Jordan REBOUND (Off:1 Def:5),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,362.0,6.0,5.0,1.0,,,,,,,,,,,
364,PT10M22.00S,2021-11-25T01:30:14.1Z,3,REGULAR,3pt,Jump Shot,[],1629659,74.19513797634691,14.950980392156863,1610612747,66,62,2021-11-25T01:30:19Z,3630000,-175.0,190.0,1,right,MISS T. Horton-Tucker 25' step back 3PT,[1629659],1610612747.0,LAL,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,25.85,Missed,,,,,,,,,,,,,,,
365,PT10M19.00S,2021-11-25T01:30:17.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,66,62,2021-11-25T01:30:19Z,3640000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,364.0,6.0,4.0,2.0,,,,,,,,,,,
366,PT10M11.00S,2021-11-25T01:30:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.783837056504599,54.90196078431373,1610612754,68,62,2021-11-25T01:30:28Z,3650000,-25.0,11.0,1,left,D. Sabonis cutting finger roll Layup (9 PTS) (J. Holiday 3 AST),"[1627734, 203200]",1610612754.0,IND,cutting finger roll,,,Sabonis,D. Sabonis,,,,,,,,,2.7,Made,,,,,,,,,9.0,J. Holiday,203200.0,3.0,,,
368,PT09M51.00S,2021-11-25T01:30:43.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,94.21813403416557,46.10140931372549,1610612747,68,64,2021-11-25T01:30:53Z,3670000,-19.0,2.0,1,right,D. Jordan alley-oop DUNK (4 PTS) (A. Bradley 1 AST),"[201599, 202340]",1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,,,,,1.96,Made,,,,,,,,,4.0,A. Bradley,202340.0,1.0,,,
370,PT09M33.00S,2021-11-25T01:31:01.8Z,3,REGULAR,3pt,Jump Shot,[],203200,31.61957950065703,61.274509803921575,1610612754,71,64,2021-11-25T01:31:05Z,3690000,-56.0,245.0,1,left,J. Holiday 25' 3PT pullup (6 PTS) (D. Sabonis 5 AST),"[203200, 1627734]",1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,,,25.11,Made,,,,,,,,,6.0,D. Sabonis,1627734.0,5.0,,,
372,PT09M20.00S,2021-11-25T01:31:16.7Z,3,REGULAR,turnover,traveling,[],202340,,,1610612747,71,64,2021-11-25T01:31:22Z,3710000,,,0,,A. Bradley traveling TURNOVER (1 TO),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,1.0,,,1627526.0,,,,,,,,,,,,,,,,,
373,PT09M10.00S,2021-11-25T01:31:46.3Z,3,REGULAR,foul,personal,['3freethrow'],1629659,,,1610612754,71,64,2021-11-25T01:31:51Z,3720000,,,0,,T. Horton-Tucker shooting personal FOUL (2 PF) (Holiday 3 FT),"[1629659, 203200]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,1179.0,,,,,,,2.0,0.0,Holiday,203200.0,,,,,,,
375,PT09M10.00S,2021-11-25T01:32:16.8Z,3,REGULAR,freethrow,1 of 3,['fromturnover'],203200,,,1610612754,72,64,2021-11-25T01:32:16Z,3740000,,,0,,J. Holiday Free Throw 1 of 3 (7 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Made,,,,,,,,,7.0,,,,,,
376,PT09M10.00S,2021-11-25T01:32:36.2Z,3,REGULAR,freethrow,2 of 3,['fromturnover'],203200,,,1610612754,72,64,2021-11-25T01:32:36Z,3750000,,,0,,MISS J. Holiday Free Throw 2 of 3,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,,,,,,,,,,,,,,
377,PT09M10.00S,2021-11-25T01:32:36.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,72,64,2021-11-25T01:32:36Z,3760000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,376.0,,,,,,,,,,,,,,
378,PT09M10.00S,2021-11-25T01:32:53.4Z,3,REGULAR,freethrow,3 of 3,['fromturnover'],203200,,,1610612754,73,64,2021-11-25T01:32:53Z,3770000,,,0,,J. Holiday Free Throw 3 of 3 (8 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Made,,,,,,,,,8.0,,,,,,
379,PT09M04.00S,2021-11-25T01:33:02.8Z,3,REGULAR,3pt,Jump Shot,[],2544,82.21090670170827,92.64705882352942,1610612747,73,64,2021-11-25T01:33:07Z,3780000,213.0,115.0,1,right,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,24.21,Missed,,,,,,,,,,,,,,,
380,PT09M00.00S,2021-11-25T01:33:06.8Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,73,64,2021-11-25T01:33:07Z,3790000,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,379.0,5.0,4.0,1.0,,,,,,,,,,,
381,PT08M53.00S,2021-11-25T01:33:12.3Z,3,REGULAR,3pt,Jump Shot,[],1627763,19.267411300919843,5.637254901960785,1610612754,76,64,2021-11-25T01:33:17Z,3800000,222.0,129.0,1,left,M. Brogdon 25' 3PT step back (17 PTS),[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,,,,,25.64,Made,,,,,,,,,17.0,,,,,,
382,PT08M50.00S,2021-11-25T01:33:21.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,76,64,2021-11-25T01:33:21Z,3810000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M39.00S,2021-11-25T01:36:41.8Z,3,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612747,76,64,2021-11-25T01:36:47Z,3820000,,,0,,C. LeVert shooting personal FOUL (3 PF) (Horton-Tucker 2 FT),"[1627747, 1629659]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,1627526.0,,,,,,,3.0,0.0,Horton-Tucker,1629659.0,,,,,,,
385,PT08M39.00S,2021-11-25T01:37:07.5Z,3,REGULAR,freethrow,1 of 2,[],1629659,,,1610612747,76,65,2021-11-25T01:37:07Z,3840000,,,0,,T. Horton-Tucker Free Throw 1 of 2 (5 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,
386,PT08M39.00S,2021-11-25T01:37:22.2Z,3,REGULAR,freethrow,2 of 2,[],1629659,,,1610612747,76,66,2021-11-25T01:37:22Z,3850000,,,0,,T. Horton-Tucker Free Throw 2 of 2 (6 PTS),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,Made,,,,,,,,,6.0,,,,,,
387,PT08M26.00S,2021-11-25T01:37:38.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,10.068988173455978,44.11764705882353,1610612754,76,66,2021-11-25T01:37:41Z,3860000,29.0,42.0,1,left,MISS C. LeVert Jump Shot - blocked,"[1627747, 202340]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,5.13,Missed,,,,,,,,,,,,,,Bradley,202340.0
422,PT08M26.00S,2021-11-25T01:37:38.2Z,3,REGULAR,block,,[],202340,,,1610612754,76,66,2021-11-25T01:43:26Z,3865000,,,0,,A. Bradley BLOCK (1 BLK),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M24.00S,2021-11-25T01:37:40.2Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,76,66,2021-11-25T01:37:41Z,3870000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,387.0,3.0,3.0,0.0,,,,,,,,,,,
389,PT08M21.00S,2021-11-25T01:37:42.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629659,92.85479632063075,53.92156862745098,1610612747,76,66,2021-11-25T01:37:59Z,3880000,20.0,15.0,1,right,MISS T. Horton-Tucker cutting Layup,[1629659],1610612747.0,LAL,cutting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,2.45,Missed,,,,,,,,,,,,,,,
390,PT08M20.00S,2021-11-25T01:37:43.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,76,66,2021-11-25T01:37:59Z,3890000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,389.0,,,,,,,,,,,,,,
391,PT08M20.00S,2021-11-25T01:37:50.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,76,66,2021-11-25T01:37:50Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M16.00S,2021-11-25T01:38:06.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201599,92.19776609724047,50.49019607843137,1610612747,76,66,2021-11-25T01:38:12Z,3910000,2.0,21.0,1,right,MISS D. Jordan cutting DUNK,[201599],1610612747.0,LAL,cutting,,,Jordan,D. Jordan,,,,,,,,,2.09,Missed,,,,,,,,,,,,,,,
393,PT08M16.00S,2021-11-25T01:38:06.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,76,66,2021-11-25T01:38:12Z,3920000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,392.0,,,,,,,,,,,,,,
394,PT08M16.00S,2021-11-25T01:38:11.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,76,66,2021-11-25T01:38:11Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M07.00S,2021-11-25T01:38:36.9Z,3,REGULAR,foul,personal,[],202340,,,1610612754,76,66,2021-11-25T01:38:55Z,3940000,,,0,,A. Bradley personal FOUL (1 PF),"[202340, 1627763]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,202026.0,,,,,,,1.0,0.0,Brogdon,1627763.0,,,,,,,
397,PT08M02.00S,2021-11-25T01:39:07.3Z,3,REGULAR,foul,personal,[],201566,,,1610612754,76,66,2021-11-25T01:39:12Z,3960000,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1627763]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,1179.0,,,,,,,1.0,0.0,Brogdon,1627763.0,,,,,,,
399,PT07M49.00S,2021-11-25T01:39:39.7Z,3,REGULAR,3pt,Jump Shot,[],1626167,21.50131406044678,91.66666666666666,1610612754,76,66,2021-11-25T01:39:44Z,3980000,-208.0,150.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,25.65,Missed,,,,,,,,,,,,,,,
400,PT07M44.00S,2021-11-25T01:39:44.7Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,76,66,2021-11-25T01:39:44Z,3990000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,399.0,3.0,3.0,0.0,,,,,,,,,,,
401,PT07M39.00S,2021-11-25T01:39:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201599,89.83245729303549,55.14705882352941,1610612747,76,66,2021-11-25T01:40:02Z,4000000,26.0,43.0,1,right,MISS D. Jordan cutting Layup - blocked,"[201599, 1627747]",1610612747.0,LAL,cutting,,,Jordan,D. Jordan,,,,,,,,,5.02,Missed,,,,,,,,,,,,,,LeVert,1627747.0
402,PT07M39.00S,2021-11-25T01:39:50.0Z,3,REGULAR,block,,[],1627747,,,1610612747,76,66,2021-11-25T01:39:51Z,4010000,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M39.00S,2021-11-25T01:39:50.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,76,66,2021-11-25T01:39:54Z,4020000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,401.0,,,,,,,,,,,,,,
404,PT07M39.00S,2021-11-25T01:39:53.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,76,66,2021-11-25T01:39:53Z,4030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M21.00S,2021-11-25T01:40:17.3Z,3,REGULAR,2pt,Jump Shot,[],1627747,14.668199737187912,28.921568627450984,1610612754,76,66,2021-11-25T01:40:21Z,4040000,105.0,85.0,1,left,MISS C. LeVert 13' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,,13.57,Missed,,,,,,,,,,,,,,,
406,PT07M19.00S,2021-11-25T01:40:19.3Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,76,66,2021-11-25T01:40:21Z,4050000,,,0,,D. Jordan REBOUND (Off:1 Def:6),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,405.0,7.0,6.0,1.0,,,,,,,,,,,
407,PT07M13.00S,2021-11-25T01:40:24.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,92.32917214191852,55.392156862745104,1610612747,76,68,2021-11-25T01:40:31Z,4060000,27.0,20.0,1,right,T. Horton-Tucker running finger roll Layup (8 PTS),[1629659],1610612747.0,LAL,running finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,3.34,Made,,,,,,,,,8.0,,,,,,
408,PT06M57.00S,2021-11-25T01:40:43.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,76,68,2021-11-25T01:40:43Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M50.00S,2021-11-25T01:41:08.7Z,3,REGULAR,3pt,Jump Shot,[],1627763,33.196452036793694,60.5392156862745,1610612754,76,68,2021-11-25T01:41:13Z,4080000,-53.0,260.0,1,left,MISS M. Brogdon 26' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,,,26.48,Missed,,,,,,,,,,,,,,,
410,PT06M47.00S,2021-11-25T01:41:11.7Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,76,68,2021-11-25T01:41:13Z,4090000,,,0,,D. Jordan REBOUND (Off:1 Def:7),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,409.0,8.0,7.0,1.0,,,,,,,,,,,
411,PT06M30.00S,2021-11-25T01:41:28.0Z,3,REGULAR,3pt,Jump Shot,[],201566,67.7562417871222,30.14705882352941,1610612747,76,68,2021-11-25T01:41:32Z,4100000,-99.0,251.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,26.96,Missed,,,,,,,,,,,,,,,
412,PT06M27.00S,2021-11-25T01:41:31.0Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,76,68,2021-11-25T01:41:32Z,4110000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,411.0,2.0,2.0,0.0,,,,,,,,,,,
413,PT06M23.00S,2021-11-25T01:41:34.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,6.652431011826544,54.65686274509803,1610612754,76,68,2021-11-25T01:41:38Z,4120000,-23.0,10.0,1,left,MISS D. Sabonis cutting Layup - blocked,"[1627734, 2544]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,,,,,2.54,Missed,,,,,,,,,,,,,,James,2544.0
414,PT06M23.00S,2021-11-25T01:41:34.4Z,3,REGULAR,block,,[],2544,,,1610612754,76,68,2021-11-25T01:41:36Z,4130000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M21.00S,2021-11-25T01:41:36.4Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,76,68,2021-11-25T01:41:38Z,4140000,,,0,,D. Jordan REBOUND (Off:1 Def:8),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,413.0,9.0,8.0,1.0,,,,,,,,,,,
416,PT06M18.00S,2021-11-25T01:41:39.9Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],201566,79.188567674113,65.68627450980392,1610612747,76,68,2021-11-25T01:41:45Z,4150000,78.0,143.0,1,right,MISS R. Westbrook 16' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,,,,,16.32,Missed,,,,,,,,,,,,,,,
417,PT06M15.00S,2021-11-25T01:41:42.9Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,76,68,2021-11-25T01:41:45Z,4160000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,416.0,3.0,3.0,0.0,,,,,,,,,,,
418,PT06M05.00S,2021-11-25T01:41:52.5Z,3,REGULAR,3pt,Jump Shot,[],1626167,32.276609724047304,31.862745098039213,1610612754,76,68,2021-11-25T01:41:57Z,4170000,91.0,251.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,26.68,Missed,,,,,,,,,,,,,,,
419,PT06M02.00S,2021-11-25T01:41:55.5Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,76,68,2021-11-25T01:41:57Z,4180000,,,0,,D. Jordan REBOUND (Off:1 Def:9),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,418.0,10.0,9.0,1.0,,,,,,,,,,,
420,PT05M46.00S,2021-11-25T01:42:10.9Z,3,REGULAR,3pt,Jump Shot,[],2544,75.24638633377135,13.23529411764706,1610612747,76,71,2021-11-25T01:48:19Z,4190000,-184.0,180.0,1,right,L. James 25' 3PT step back (22 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,,,,,25.74,Made,,,,,,,,,22.0,,,,,,
421,PT05M38.00S,2021-11-25T01:42:24.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,76,71,2021-11-25T01:42:24Z,4200000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M38.00S,2021-11-25T01:44:46.8Z,3,REGULAR,substitution,out,[],1627747,,,1610612754,76,71,2021-11-25T01:45:09Z,4210000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M38.00S,2021-11-25T01:44:46.8Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,76,71,2021-11-25T01:45:09Z,4220000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M38.00S,2021-11-25T01:44:46.8Z,3,REGULAR,substitution,out,[],201566,,,1610612754,76,71,2021-11-25T01:45:09Z,4230000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M38.00S,2021-11-25T01:44:46.8Z,3,REGULAR,substitution,in,[],1630537,,,1610612754,76,71,2021-11-25T01:45:09Z,4240000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M38.00S,2021-11-25T01:44:46.8Z,3,REGULAR,substitution,in,[],204456,,,1610612754,76,71,2021-11-25T01:45:09Z,4250000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M38.00S,2021-11-25T01:44:46.8Z,3,REGULAR,substitution,in,[],1628370,,,1610612754,76,71,2021-11-25T01:45:09Z,4260000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M21.00S,2021-11-25T01:45:44.9Z,3,REGULAR,3pt,Jump Shot,[],203200,5.863994743758213,96.32352941176471,1610612754,76,71,2021-11-25T01:45:49Z,4280000,-232.0,3.0,1,left,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,23.16,Missed,,,,,,,,,,,,,,,
431,PT05M17.00S,2021-11-25T01:45:48.9Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,76,71,2021-11-25T01:45:49Z,4290000,,,0,,D. Jordan REBOUND (Off:1 Def:10),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,430.0,11.0,10.0,1.0,,,,,,,,,,,
432,PT05M07.00S,2021-11-25T01:45:58.9Z,3,REGULAR,3pt,Jump Shot,[],1629659,71.43561103810775,19.362745098039216,1610612747,76,71,2021-11-25T01:46:03Z,4300000,-153.0,216.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,26.48,Missed,,,,,,,,,,,,,,,
433,PT05M02.00S,2021-11-25T01:46:03.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,76,71,2021-11-25T01:46:03Z,4310000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,432.0,7.0,5.0,2.0,,,,,,,,,,,
434,PT04M46.00S,2021-11-25T01:46:18.0Z,3,REGULAR,2pt,Jump Shot,[],1630537,17.296320630749015,72.79411764705883,1610612754,78,71,2021-11-25T01:46:21Z,4320000,-114.0,110.0,1,left,C. Duarte 15' pullup Jump Shot (12 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,,,,,15.85,Made,,,,,,,,,12.0,,,,,,
435,PT04M20.00S,2021-11-25T01:46:44.0Z,3,REGULAR,3pt,Jump Shot,[],2544,72.22404730617609,91.42156862745098,1610612747,78,71,2021-11-25T01:46:48Z,4330000,207.0,209.0,1,right,MISS L. James 29' 3PT - blocked,"[2544, 1627763]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,29.39,Missed,,,,,,,,,,,,,,Brogdon,1627763.0
436,PT04M20.00S,2021-11-25T01:46:44.0Z,3,REGULAR,block,,[],1627763,,,1610612747,78,71,2021-11-25T01:46:46Z,4340000,,,0,,M. Brogdon BLOCK (1 BLK),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M20.00S,2021-11-25T01:46:44.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,78,71,2021-11-25T01:47:49Z,4350000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,435.0,,,,,,,,,,,,,,
438,PT04M20.00S,2021-11-25T01:46:57.1Z,3,REGULAR,foul,personal,[],201599,,,1610612754,78,71,2021-11-25T01:47:05Z,4360000,,,0,,D. Jordan loose ball personal FOUL (3 PF),"[201599, 1627763]",1610612747.0,LAL,loose ball,,,Jordan,D. Jordan,,,,,,,,1627526.0,,,,,,,3.0,0.0,Brogdon,1627763.0,,,,,,,
440,PT04M20.00S,2021-11-25T01:47:05.7Z,3,REGULAR,substitution,out,[],201599,,,1610612754,78,71,2021-11-25T01:47:21Z,4380000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M20.00S,2021-11-25T01:47:05.7Z,3,REGULAR,substitution,out,[],202340,,,1610612754,78,71,2021-11-25T01:47:21Z,4390000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M20.00S,2021-11-25T01:47:05.7Z,3,REGULAR,substitution,in,[],2730,,,1610612754,78,71,2021-11-25T01:47:21Z,4400000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M20.00S,2021-11-25T01:47:05.7Z,3,REGULAR,substitution,in,[],201961,,,1610612754,78,71,2021-11-25T01:47:21Z,4410000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M06.00S,2021-11-25T01:47:34.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,5.338370565045992,54.41176470588235,1610612754,78,71,2021-11-25T01:47:37Z,4420000,-22.0,-2.0,1,left,MISS M. Brogdon driving finger roll Layup,[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,,,,,2.22,Missed,,,,,,,,,,,,,,,
445,PT04M06.00S,2021-11-25T01:47:34.5Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,78,71,2021-11-25T01:47:37Z,4430000,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,444.0,8.0,5.0,3.0,,,,,,,,,,,
446,PT04M06.00S,2021-11-25T01:47:36.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.835085413929041,46.568627450980394,1610612754,80,71,2021-11-25T01:47:40Z,4440000,17.0,21.0,1,left,D. Sabonis putback Layup (11 PTS),[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,,,,,2.72,Made,,,,,,,,,11.0,,,,,,
447,PT04M06.00S,2021-11-25T01:47:38.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629659,,,1610612754,80,71,2021-11-25T01:47:44Z,4450000,,,0,,T. Horton-Tucker shooting personal FOUL (3 PF) (Sabonis 1 FT),"[1629659, 1627734]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,202026.0,,,,,,,3.0,0.0,Sabonis,1627734.0,,,,,,,
