actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
93,PT04M57.00S,2021-11-28T22:23:17.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,16,22,2021-11-28T22:23:17Z,920000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M57.00S,2021-11-28T22:25:38.7Z,1,REGULAR,substitution,out,[],203200,,,1610612749,16,22,2021-11-28T22:25:54Z,930000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M57.00S,2021-11-28T22:25:38.7Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,16,22,2021-11-28T22:25:54Z,940000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M57.00S,2021-11-28T22:25:38.7Z,1,REGULAR,substitution,out,[],203114,,,1610612749,16,22,2021-11-28T22:25:54Z,950000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M57.00S,2021-11-28T22:25:38.7Z,1,REGULAR,substitution,in,[],204456,,,1610612749,16,22,2021-11-28T22:25:54Z,960000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M57.00S,2021-11-28T22:25:38.7Z,1,REGULAR,substitution,in,[],201588,,,1610612749,16,22,2021-11-28T22:25:54Z,970000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M57.00S,2021-11-28T22:25:38.7Z,1,REGULAR,substitution,in,[],203918,,,1610612749,16,22,2021-11-28T22:25:54Z,980000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M53.00S,2021-11-28T22:26:16.7Z,1,REGULAR,3pt,Jump Shot,[],1626192,75.50919842312747,11.27450980392157,1610612749,16,22,2021-11-28T22:26:21Z,990000,-194.0,178.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,
101,PT04M49.00S,2021-11-28T22:26:20.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,16,22,2021-11-28T22:26:21Z,1000000,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,100.0,5.0,4.0,1.0,,,,,,,
102,PT04M41.00S,2021-11-28T22:26:28.0Z,1,REGULAR,3pt,Jump Shot,[],1627763,31.750985545335087,64.4607843137255,1610612754,19,22,2021-11-28T22:26:33Z,1010000,-72.0,246.0,1,left,M. Brogdon 25' 3PT step back (5 PTS) (M. Turner 1 AST),"[1627763, 1626167]",1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,25.64,Made,5.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
104,PT04M22.00S,2021-11-28T22:26:46.9Z,1,REGULAR,2pt,Jump Shot,[],203918,92.19776609724047,90.19607843137256,1610612749,19,22,2021-11-28T22:26:50Z,1030000,201.0,21.0,1,right,MISS R. Hood 20' Jump Shot,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,20.21,Missed,,,,,,,,,,,,,,,,,,
105,PT04M20.00S,2021-11-28T22:26:48.9Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,19,22,2021-11-28T22:26:50Z,1040000,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,104.0,6.0,5.0,1.0,,,,,,,
106,PT04M11.00S,2021-11-28T22:26:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,9.806176084099869,42.15686274509804,1610612754,19,22,2021-11-28T22:29:30Z,1050000,39.0,40.0,1,left,MISS C. LeVert driving Layup - blocked,"[1627747, 203507]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,5.58,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
107,PT04M11.00S,2021-11-28T22:26:58.1Z,1,REGULAR,block,,[],203507,,,1610612754,19,22,2021-11-28T22:27:00Z,1060000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M08.00S,2021-11-28T22:27:01.1Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,19,22,2021-11-28T22:27:03Z,1070000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,
109,PT03M46.00S,2021-11-28T22:27:24.0Z,1,REGULAR,2pt,Jump Shot,[],201588,78.0059132720105,44.36274509803921,1610612749,19,22,2021-11-28T22:27:28Z,1080000,-28.0,154.0,1,right,MISS G. Hill 15' floating Shot,[201588],1610612749.0,MIL,floating,,,Hill,G. Hill,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,
110,PT03M42.00S,2021-11-28T22:27:27.6Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,19,22,2021-11-28T22:27:27Z,1090000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,109.0,3.0,2.0,1.0,,,,,,,
111,PT03M38.00S,2021-11-28T22:27:31.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201588,74.98357424441524,85.04901960784314,1610612749,19,22,2021-11-28T22:27:36Z,1100000,175.0,183.0,1,right,MISS G. Hill 25' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
112,PT03M33.00S,2021-11-28T22:27:36.9Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,19,22,2021-11-28T22:27:36Z,1110000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,111.0,4.0,2.0,2.0,,,,,,,
113,PT03M25.00S,2021-11-28T22:27:44.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,92.85479632063075,54.65686274509803,1610612749,19,24,2021-11-28T22:27:49Z,1120000,23.0,15.0,1,right,J. Holiday driving finger roll Layup (4 PTS) (G. Antetokounmpo 2 AST),"[201950, 203507]",1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,2.75,Made,4.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
115,PT03M04.00S,2021-11-28T22:28:05.3Z,1,REGULAR,3pt,Jump Shot,[],1627763,22.158344283837057,88.23529411764706,1610612754,19,24,2021-11-28T22:28:12Z,1140000,-191.0,156.0,1,left,MISS M. Brogdon 24' step back 3PT,[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,
116,PT03M02.00S,2021-11-28T22:28:07.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,19,24,2021-11-28T22:28:12Z,1150000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,
117,PT03M02.00S,2021-11-28T22:28:12.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,19,24,2021-11-28T22:28:12Z,1160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M02.00S,2021-11-28T22:28:12.9Z,1,REGULAR,substitution,out,[],1627747,,,1610612749,19,24,2021-11-28T22:28:29Z,1170000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M02.00S,2021-11-28T22:28:12.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612749,19,24,2021-11-28T22:28:29Z,1180000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M02.00S,2021-11-28T22:28:12.9Z,1,REGULAR,substitution,out,[],201950,,,1610612749,19,24,2021-11-28T22:28:29Z,1190000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M02.00S,2021-11-28T22:28:12.9Z,1,REGULAR,substitution,out,[],203507,,,1610612749,19,24,2021-11-28T22:28:29Z,1200000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M02.00S,2021-11-28T22:28:12.9Z,1,REGULAR,substitution,in,[],1627734,,,1610612749,19,24,2021-11-28T22:28:29Z,1210000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M02.00S,2021-11-28T22:28:12.9Z,1,REGULAR,substitution,in,[],1628470,,,1610612749,19,24,2021-11-28T22:28:29Z,1220000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M02.00S,2021-11-28T22:28:12.9Z,1,REGULAR,substitution,in,[],203114,,,1610612749,19,24,2021-11-28T22:28:29Z,1230000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M02.00S,2021-11-28T22:28:12.9Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,19,24,2021-11-28T22:28:29Z,1240000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M41.00S,2021-11-28T22:28:51.8Z,1,REGULAR,2pt,Jump Shot,[],203114,85.89027595269383,28.186274509803923,1610612749,19,24,2021-11-28T22:28:58Z,1250000,-109.0,80.0,1,right,MISS K. Middleton 13' bank Shot,[203114],1610612749.0,MIL,bank,,,Middleton,K. Middleton,,,,,13.53,Missed,,,,,,,,,,,,,,,,,,
127,PT02M36.00S,2021-11-28T22:28:56.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,19,24,2021-11-28T22:28:58Z,1260000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,126.0,5.0,3.0,2.0,,,,,,,
128,PT02M32.00S,2021-11-28T22:29:01.5Z,1,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612754,19,24,2021-11-28T22:29:08Z,1270000,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Brogdon 2 FT),"[1626192, 1627763]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Brogdon,1627763.0,,
130,PT02M32.00S,2021-11-28T22:29:31.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627763,,,1610612754,20,24,2021-11-28T22:29:31Z,1290000,,,0,,M. Brogdon Free Throw 1 of 2 (6 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
131,PT02M32.00S,2021-11-28T22:29:44.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627763,,,1610612754,21,24,2021-11-28T22:29:44Z,1300000,,,0,,M. Brogdon Free Throw 2 of 2 (7 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
132,PT02M20.00S,2021-11-28T22:30:03.5Z,1,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,21,24,2021-11-28T22:30:08Z,1310000,,,0,,B. Portis lost ball out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,lost ball,,,Portis,B. Portis,,,,,,,,,,,1.0,,,,,,,1198.0,,,,,,
155,PT02M20.00S,2021-11-28T22:30:04.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,21,24,2021-11-28T22:33:42Z,1315000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M20.00S,2021-11-28T22:30:06.4Z,1,REGULAR,substitution,out,[],1627763,,,1610612754,21,24,2021-11-28T22:30:12Z,1320000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M20.00S,2021-11-28T22:30:06.4Z,1,REGULAR,substitution,in,[],1629103,,,1610612754,21,24,2021-11-28T22:30:12Z,1330000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M10.00S,2021-11-28T22:30:28.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,7.966491458607096,95.83333333333334,1610612754,24,24,2021-11-28T22:30:32Z,1340000,-229.0,22.0,1,left,T. Craig 3PT  (3 PTS) (C. Duarte 3 AST),"[1628470, 1630537]",1610612754.0,IND,,,,Craig,T. Craig,,,,,23.03,Made,3.0,C. Duarte,1630537.0,3.0,,,,,,,,,,,,,,
137,PT01M55.00S,2021-11-28T22:30:45.2Z,1,REGULAR,foul,offensive,[],203114,,,1610612749,24,24,2021-11-28T22:31:27Z,1360000,,,0,,K. Middleton offensive FOUL (1 PF),"[203114, 1628470]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Craig,1628470.0,,
139,PT01M55.00S,2021-11-28T22:30:45.2Z,1,REGULAR,turnover,offensive foul,[],203114,,,1610612749,24,24,2021-11-28T22:30:45Z,1380000,,,0,,K. Middleton offensive foul TURNOVER (1 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,1.0,,,,,,,2882.0,,,,,,
140,PT01M35.00S,2021-11-28T22:31:12.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628470,28.991458607095925,43.13725490196079,1610612754,24,24,2021-11-28T22:31:17Z,1390000,34.0,220.0,1,left,MISS T. Craig 22' pullup Shot,[1628470],1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,22.27,Missed,,,,,,,,,,,,,,,,,,
141,PT01M32.00S,2021-11-28T22:31:15.8Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,24,24,2021-11-28T22:31:17Z,1400000,,,0,,G. Hill REBOUND (Off:0 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,,
142,PT01M20.00S,2021-11-28T22:31:27.6Z,1,REGULAR,2pt,Jump Shot,[],203918,89.56964520367937,28.921568627450984,1610612749,24,24,2021-11-28T22:31:33Z,1410000,-105.0,46.0,1,right,MISS R. Hood 11' turnaround Shot,[203918],1610612749.0,MIL,turnaround,,,Hood,R. Hood,,,,,11.48,Missed,,,,,,,,,,,,,,,,,,
143,PT01M16.00S,2021-11-28T22:31:31.6Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,24,24,2021-11-28T22:31:33Z,1420000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,
144,PT01M08.00S,2021-11-28T22:31:41.6Z,1,REGULAR,turnover,out-of-bounds,[],1630537,,,1610612754,24,24,2021-11-28T22:31:45Z,1430000,,,0,,C. Duarte bad pass out-of-bounds TURNOVER (1 TO),[1630537],1610612754.0,IND,bad pass,,,Duarte,C. Duarte,,,,,,,,,,,1.0,,,,,,,1198.0,,,,,,
162,PT01M08.00S,2021-11-28T22:31:42.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,24,24,2021-11-28T22:35:04Z,1435000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M08.00S,2021-11-28T22:31:43.7Z,1,REGULAR,substitution,out,[],1626192,,,1610612749,24,24,2021-11-28T22:32:00Z,1440000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M08.00S,2021-11-28T22:31:43.7Z,1,REGULAR,substitution,in,[],1628960,,,1610612749,24,24,2021-11-28T22:32:00Z,1450000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M48.00S,2021-11-28T22:32:22.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,87.59855453350855,82.1078431372549,1610612749,24,26,2021-11-28T22:32:27Z,1460000,161.0,64.0,1,right,B. Portis 17' turnaround Jump Shot (7 PTS) (G. Hill 1 AST),"[1626171, 201588]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,17.28,Made,7.0,G. Hill,201588.0,1.0,,,,,,,,,,,,,,
149,PT00M36.00S,2021-11-28T22:32:37.7Z,1,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612754,24,26,2021-11-28T22:32:47Z,1480000,,,0,,G. Allen shooting personal FOUL (1 PF) (McConnell 2 FT),"[1628960, 204456]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,McConnell,204456.0,,
151,PT00M36.00S,2021-11-28T22:33:01.4Z,1,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,25,26,2021-11-28T22:33:01Z,1500000,,,0,,T. McConnell Free Throw 1 of 2 (1 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
152,PT00M36.00S,2021-11-28T22:33:18.2Z,1,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,26,26,2021-11-28T22:33:18Z,1510000,,,0,,T. McConnell Free Throw 2 of 2 (2 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
153,PT00M27.20S,2021-11-28T22:33:29.7Z,1,REGULAR,3pt,Jump Shot,[],201588,86.81011826544021,94.85294117647058,1610612749,26,26,2021-11-28T22:33:35Z,1520000,224.0,71.0,1,right,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,
154,PT00M25.30S,2021-11-28T22:33:31.6Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,26,26,2021-11-28T22:33:45Z,1530000,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,
156,PT00M05.00S,2021-11-28T22:33:54.3Z,1,REGULAR,violation,kicked ball,[],201588,,,1610612754,26,26,2021-11-28T22:34:00Z,1540000,,,0,,G. Hill kicked ball VIOLATION,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,1198.0,,,,,,
157,PT00M03.50S,2021-11-28T22:34:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,46.568627450980394,1610612754,26,26,2021-11-28T23:12:15Z,1550000,17.0,8.0,1,left,MISS D. Sabonis driving finger roll Layup,[1627734],1610612754.0,IND,driving finger roll,,,Sabonis,D. Sabonis,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,
158,PT00M02.70S,2021-11-28T22:34:14.5Z,1,REGULAR,rebound,offensive,[],204456,,,1610612754,26,26,2021-11-28T23:12:15Z,1560000,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,157.0,2.0,1.0,1.0,,,,,,,
159,PT00M02.70S,2021-11-28T22:34:16.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",204456,5.590000152587891,50.0,1610612754,26,26,2021-11-28T23:12:39Z,1570000,0.0,0.0,1,left,MISS T. McConnell tip Layup,[204456],1610612754.0,IND,tip,,,McConnell,T. McConnell,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
160,PT00M01.00S,2021-11-28T22:34:18.5Z,1,REGULAR,rebound,defensive,[],203918,,,1610612749,26,26,2021-11-28T23:12:39Z,1580000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,
161,PT00M00.00S,2021-11-28T22:34:18.3Z,1,REGULAR,period,end,[],0,,,1610612749,26,26,2021-11-28T22:34:18Z,1590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-28T22:36:21.4Z,2,REGULAR,substitution,out,['startperiod'],203918,,,1610612749,26,26,2021-11-28T22:36:46Z,1600000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-11-28T22:36:21.4Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,26,26,2021-11-28T22:36:46Z,1610000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-28T22:37:04.8Z,2,REGULAR,period,start,[],0,,,1610612754,26,26,2021-11-28T22:37:04Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M44.00S,2021-11-28T22:37:20.0Z,2,REGULAR,turnover,out-of-bounds,[],1629103,,,1610612754,26,26,2021-11-28T22:37:26Z,1630000,,,0,,K. Martin bad pass out-of-bounds TURNOVER (1 TO),[1629103],1610612754.0,IND,bad pass,,,Martin,K. Martin,,,,,,,,,,,1.0,,,,,,,1628480.0,,,,,,
182,PT11M44.00S,2021-11-28T22:37:28.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,26,26,2021-11-28T22:39:59Z,1635000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M33.00S,2021-11-28T22:37:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626171,89.83245729303549,55.14705882352941,1610612749,26,28,2021-11-28T22:37:48Z,1640000,26.0,43.0,1,right,B. Portis cutting Layup (9 PTS) (K. Middleton 1 AST),"[1626171, 203114]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,5.02,Made,9.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
169,PT11M19.00S,2021-11-28T22:37:49.8Z,2,REGULAR,3pt,Jump Shot,[],1628470,8.886333771353483,3.9215686274509802,1610612754,26,28,2021-11-28T22:37:54Z,1660000,230.0,31.0,1,left,MISS T. Craig 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,23.25,Missed,,,,,,,,,,,,,,,,,,
170,PT11M16.00S,2021-11-28T22:37:52.8Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,26,28,2021-11-28T22:37:54Z,1670000,,,0,,G. Hill REBOUND (Off:0 Def:3),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,,,
171,PT11M09.00S,2021-11-28T22:38:02.4Z,2,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612749,26,28,2021-11-28T22:38:21Z,1680000,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Portis 2 FT),"[1627734, 1626171]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Portis,1626171.0,,
173,PT11M09.00S,2021-11-28T22:38:28.9Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,26,29,2021-11-28T22:38:28Z,1700000,,,0,,B. Portis Free Throw 1 of 2 (10 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
174,PT11M09.00S,2021-11-28T22:38:44.5Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,26,30,2021-11-28T22:38:44Z,1710000,,,0,,B. Portis Free Throw 2 of 2 (11 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
175,PT10M57.00S,2021-11-28T22:38:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,9.017739816031538,61.76470588235294,1610612754,26,30,2021-11-28T22:39:03Z,1720000,-59.0,32.0,1,left,MISS D. Sabonis 6' turnaround Shot,[1627734],1610612754.0,IND,turnaround,,,Sabonis,D. Sabonis,,,,,6.71,Missed,,,,,,,,,,,,,,,,,,
176,PT10M53.00S,2021-11-28T22:39:03.1Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,26,30,2021-11-28T22:44:21Z,1730000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,175.0,2.0,2.0,0.0,,,,,,,
177,PT10M46.00S,2021-11-28T22:39:08.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,82.86793692509855,57.59803921568627,1610612749,26,32,2021-11-28T22:39:14Z,1740000,38.0,109.0,1,right,J. Holiday 11' pullup Jump Shot (6 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,11.5,Made,6.0,,,,,,,,,,,,,,,,,
178,PT10M28.00S,2021-11-28T22:39:27.2Z,2,REGULAR,3pt,Jump Shot,[],204456,6.915243101182654,3.6764705882352944,1610612754,26,32,2021-11-28T22:39:32Z,1750000,232.0,13.0,1,left,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,
179,PT10M25.00S,2021-11-28T22:39:30.2Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612754,26,32,2021-11-28T22:39:32Z,1760000,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,178.0,1.0,0.0,1.0,,,,,,,
