actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
266,PT01M50.00S,2022-02-03T00:55:06.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,93.64323258869908,49.01960784313725,1610612753,64,49,2022-02-03T00:55:29Z,2630000,-5.0,7.0,1,right,M. Bamba putback Layup (4 PTS),[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,0.88,Made,,,,,,,4.0,,,,,,,,,,,,
267,PT01M50.00S,2022-02-03T00:55:09.3Z,2,REGULAR,foul,personal,['1freethrow'],1628470,,,1610612753,64,49,2022-02-03T00:55:19Z,2640000,,,0,,T. Craig shooting personal FOUL (2 PF) (Bamba 1 FT),"[1628470, 1628964]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Bamba,1628964.0,
269,PT01M50.00S,2022-02-03T00:55:40.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628964,,,1610612753,64,50,2022-02-03T00:55:40Z,2660000,,,0,,M. Bamba Free Throw 1 of 1 (5 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
270,PT01M39.00S,2022-02-03T00:55:57.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,64,50,2022-02-03T00:55:57Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT01M39.00S,2022-02-03T00:55:57.4Z,2,REGULAR,substitution,out,[],1628964,,,1610612754,64,50,2022-02-03T00:56:01Z,2680000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M39.00S,2022-02-03T00:55:57.4Z,2,REGULAR,substitution,in,[],1629678,,,1610612754,64,50,2022-02-03T00:56:01Z,2690000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT01M25.00S,2022-02-03T00:56:29.8Z,2,REGULAR,2pt,Jump Shot,[],1630537,5.863994743758213,19.362745098039216,1610612754,64,50,2022-02-03T00:56:35Z,2700000,153.0,3.0,1,left,MISS C. Duarte 15' fadeaway Shot,[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,15.32,Missed,,,,,,,,,,,,,,,,,,,
274,PT01M21.00S,2022-02-03T00:56:33.2Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,64,50,2022-02-03T00:56:33Z,2710000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,273.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
275,PT01M14.00S,2022-02-03T00:56:40.4Z,2,REGULAR,3pt,Jump Shot,[],1630175,71.82982917214193,79.65686274509804,1610612753,64,50,2022-02-03T00:56:46Z,2720000,148.0,212.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
276,PT01M10.00S,2022-02-03T00:56:44.0Z,2,REGULAR,rebound,defensive,[],1630678,,,1610612754,64,50,2022-02-03T00:56:44Z,2730000,,,0,,T. Taylor REBOUND (Off:2 Def:4),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,275.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
277,PT01M04.00S,2022-02-03T00:56:50.6Z,2,REGULAR,2pt,Jump Shot,[],203200,18.873193166885677,28.676470588235293,1610612754,66,50,2022-02-03T00:56:55Z,2740000,107.0,125.0,1,left,J. Holiday 16' pullup Jump Shot (7 PTS) (C. LeVert 3 AST),"[203200, 1627747]",1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,16.42,Made,,,,,,,7.0,C. LeVert,1627747.0,3.0,,,,,,,,,
279,PT00M46.00S,2022-02-03T00:57:09.6Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,66,50,2022-02-03T00:57:16Z,2760000,,,0,,F. Wagner bad pass TURNOVER (2 TO),"[1630532, 1627747]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,2.0,LeVert,1627747.0,,,,,,
280,PT00M46.00S,2022-02-03T00:57:09.6Z,2,REGULAR,steal,,[],1627747,,,1610612754,66,50,2022-02-03T00:57:11Z,2770000,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT00M42.20S,2022-02-03T00:57:17.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612754,66,50,2022-02-03T00:57:24Z,2780000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Craig 2 FT),"[1630175, 1628470]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Craig,1628470.0,
283,PT00M42.20S,2022-02-03T00:57:44.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628470,,,1610612754,66,50,2022-02-03T00:57:44Z,2800000,,,0,,MISS T. Craig Free Throw 1 of 2,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Missed,,,,,,,,,,,,,,,,,,,
284,PT00M42.20S,2022-02-03T00:57:44.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,66,50,2022-02-03T00:57:44Z,2810000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,283.0,,,,,,,,,,,,,,,,,,
285,PT00M42.20S,2022-02-03T00:58:00.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628470,,,1610612754,67,50,2022-02-03T00:58:00Z,2820000,,,0,,T. Craig Free Throw 2 of 2 (15 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
286,PT00M33.00S,2022-02-03T00:58:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630175,65.39093298291722,50.98039215686274,1610612753,67,53,2022-02-03T00:58:17Z,2830000,5.0,273.0,1,right,C. Anthony 27' 3PT  (6 PTS) (J. Suggs 6 AST),"[1630175, 1630591]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.28,Made,,,,,,,6.0,J. Suggs,1630591.0,6.0,,,,,,,,,
288,PT00M13.30S,2022-02-03T00:58:36.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629678,,,1610612754,67,53,2022-02-03T01:01:10Z,2850000,,,0,,A. Schofield flagrant-type-1 personal FOUL (1 PF) (LeVert 2 FT),"[1629678, 1627747]",1610612753.0,ORL,flagrant-type-1,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,LeVert,1627747.0,
290,PT00M13.30S,2022-02-03T00:59:10.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612754,67,53,2022-02-03T01:00:00Z,2870000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,Common Foul to Flagrant 1
291,PT00M13.30S,2022-02-03T01:00:44.3Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,67,53,2022-02-03T01:01:06Z,2880000,,,0,,MISS C. LeVert flagrant Free Throw 1 of 2,[1627747],1610612754.0,IND,flagrant,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
292,PT00M13.30S,2022-02-03T01:00:44.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,67,53,2022-02-03T01:01:06Z,2890000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,,
293,PT00M13.30S,2022-02-03T01:00:44.3Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,67,53,2022-02-03T01:01:06Z,2900000,,,0,,MISS C. LeVert flagrant Free Throw 2 of 2,[1627747],1610612754.0,IND,flagrant,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
294,PT00M13.30S,2022-02-03T01:00:44.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,67,53,2022-02-03T01:01:06Z,2910000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,,
295,PT00M02.00S,2022-02-03T01:01:25.7Z,2,REGULAR,3pt,Jump Shot,[],1627747,25.969119579500656,18.137254901960784,1610612754,67,53,2022-02-03T01:01:31Z,2920000,159.0,192.0,1,left,MISS C. LeVert 24' pullup 3PT,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
296,PT00M02.00S,2022-02-03T01:01:25.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,67,53,2022-02-03T01:01:31Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,
297,PT00M00.00S,2022-02-03T01:01:30.7Z,2,REGULAR,period,end,[],0,,,1610612754,67,53,2022-02-03T01:01:30Z,2940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2022-02-03T01:16:06.0Z,3,REGULAR,substitution,out,['startperiod'],1629678,,,1610612754,67,53,2022-02-03T01:16:59Z,2950000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-02-03T01:16:06.0Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612754,67,53,2022-02-03T01:16:59Z,2960000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-02-03T01:16:55.3Z,3,REGULAR,period,start,[],0,,,1610612754,67,53,2022-02-03T01:16:59Z,2970000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M40.00S,2022-02-03T01:17:15.2Z,3,REGULAR,2pt,Jump Shot,[],203200,77.34888304862024,78.92156862745098,1610612754,67,53,2022-02-03T01:17:20Z,2980000,145.0,160.0,1,right,MISS J. Holiday 21' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,21.6,Missed,,,,,,,,,,,,,,,,,,,
302,PT11M37.00S,2022-02-03T01:17:18.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,67,53,2022-02-03T01:17:20Z,2990000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,301.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
303,PT11M28.00S,2022-02-03T01:17:28.0Z,3,REGULAR,foul,personal,[],1627747,,,1610612753,67,53,2022-02-03T01:18:00Z,3000000,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1630591]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Suggs,1630591.0,
305,PT11M15.00S,2022-02-03T01:17:56.9Z,3,REGULAR,3pt,Jump Shot,[],1630591,28.465834428383708,83.08823529411765,1610612753,67,53,2022-02-03T01:18:02Z,3020000,-165.0,215.0,1,left,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,,
306,PT11M11.00S,2022-02-03T01:17:59.9Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,67,53,2022-02-03T01:17:59Z,3030000,,,0,,C. Duarte REBOUND (Off:0 Def:4),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,305.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
307,PT11M06.00S,2022-02-03T01:18:05.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628470,92.9862023653088,45.588235294117645,1610612754,69,53,2022-02-03T01:18:22Z,3040000,-22.0,13.0,1,right,T. Craig running finger roll Layup (17 PTS),[1628470],1610612754.0,IND,running finger roll,,,Craig,T. Craig,,,,,2.58,Made,,,,,,,17.0,,,,,,,,,,,,
308,PT11M06.00S,2022-02-03T01:18:11.5Z,3,REGULAR,violation,defensive goaltending,[],1628964,,,1610612754,69,53,2022-02-03T01:18:22Z,3050000,,,0,,M. Bamba defensive goaltending VIOLATION,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,1146.0,,,,,
309,PT10M54.00S,2022-02-03T01:18:28.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,6.389618922470433,50.245098039215684,1610612753,69,55,2022-02-03T01:18:51Z,3060000,-1.0,8.0,1,left,F. Wagner cutting DUNK (7 PTS) (C. Anthony 5 AST),"[1630532, 1630175]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,0.77,Made,,,,,,,7.0,C. Anthony,1630175.0,5.0,,,,,,,,,
311,PT10M40.00S,2022-02-03T01:18:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.59855453350855,49.26470588235294,1610612754,71,55,2022-02-03T01:18:51Z,3080000,-4.0,64.0,1,right,C. LeVert 6' driving floating Jump Shot (11 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,6.42,Made,,,,,,,11.0,,,,,,,,,,,,
312,PT10M30.00S,2022-02-03T01:18:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.1268068331143235,52.20588235294118,1610612753,71,57,2022-02-03T01:18:55Z,3090000,-11.0,5.0,1,left,J. Suggs driving finger roll Layup (4 PTS) (C. Anthony 6 AST),"[1630591, 1630175]",1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,1.21,Made,,,,,,,4.0,C. Anthony,1630175.0,6.0,,,,,,,,,
313,PT10M09.00S,2022-02-03T01:19:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203200,93.24901445466492,47.30392156862745,1610612754,71,57,2022-02-03T01:19:22Z,3100000,-13.0,11.0,1,right,MISS J. Holiday reverse Layup,[203200],1610612754.0,IND,reverse,,,Holiday,J. Holiday,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,,
314,PT10M07.00S,2022-02-03T01:19:14.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,71,57,2022-02-03T01:19:22Z,3110000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,313.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
315,PT09M58.00S,2022-02-03T01:19:26.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,7.35873850197109,47.571997549019606,1610612753,71,59,2022-02-03T01:20:53Z,3120000,12.0,17.0,1,left,F. Wagner Jump Shot (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,2.06,Made,,,,,,,9.0,,,,,,,,,,,,
316,PT09M58.00S,2022-02-03T01:19:39.8Z,3,REGULAR,foul,personal,['1freethrow'],203200,,,1610612753,71,59,2022-02-03T01:20:58Z,3130000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Carter Jr. 1 FT),"[203200, 1628976]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Carter Jr.,1628976.0,
319,PT09M58.00S,2022-02-03T01:20:01.0Z,3,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,71,60,2022-02-03T01:20:01Z,3150000,,,0,,W. Carter Jr. Free Throw 1 of 1 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
320,PT09M50.00S,2022-02-03T01:20:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,91.67214191852825,55.63725490196079,1610612754,71,60,2022-02-03T01:20:21Z,3160000,28.0,26.0,1,right,MISS C. LeVert driving Layup - blocked,"[1627747, 1628964]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,3.82,Missed,,,,,Bamba,1628964.0,,,,,,,,,,,,,
321,PT09M50.00S,2022-02-03T01:20:11.8Z,3,REGULAR,block,,[],1628964,,,1610612754,71,60,2022-02-03T01:20:13Z,3170000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT09M48.00S,2022-02-03T01:20:13.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,71,60,2022-02-03T01:20:21Z,3180000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,
323,PT09M48.00S,2022-02-03T01:20:19.3Z,3,REGULAR,foul,personal,[],1630678,,,1610612753,71,60,2022-02-03T01:20:42Z,3190000,,,0,,T. Taylor loose ball personal FOUL (2 PF),"[1630678, 1630175]",1610612754.0,IND,loose ball,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Anthony,1630175.0,
325,PT09M41.00S,2022-02-03T01:20:39.1Z,3,REGULAR,violation,kicked ball,[],1630678,,,1610612753,71,60,2022-02-03T01:20:49Z,3210000,,,0,,T. Taylor kicked ball VIOLATION,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,1146.0,,,,,
326,PT09M27.00S,2022-02-03T01:21:04.2Z,3,REGULAR,3pt,Jump Shot,[],1630175,12.697109067017081,3.6764705882352944,1610612753,71,60,2022-02-03T01:21:09Z,3220000,232.0,67.0,1,left,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,,
327,PT09M24.00S,2022-02-03T01:21:07.2Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612754,71,60,2022-02-03T01:21:09Z,3230000,,,0,,T. Taylor REBOUND (Off:2 Def:5),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,326.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
328,PT09M17.00S,2022-02-03T01:21:15.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,81.94809461235218,54.41176470588235,1610612754,71,60,2022-02-03T01:21:21Z,3240000,22.0,117.0,1,right,MISS C. Duarte 11' pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,11.93,Missed,,,,,,,,,,,,,,,,,,,
329,PT09M13.00S,2022-02-03T01:21:19.3Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,71,60,2022-02-03T01:21:21Z,3250000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,328.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
330,PT09M03.00S,2022-02-03T01:21:29.0Z,3,REGULAR,3pt,Jump Shot,[],1630175,32.802233902759525,49.754901960784316,1610612753,71,60,2022-02-03T01:21:36Z,3260000,1.0,256.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
331,PT08M59.00S,2022-02-03T01:21:33.0Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,71,60,2022-02-03T01:21:36Z,3270000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,330.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
332,PT08M59.00S,2022-02-03T01:21:36.0Z,3,REGULAR,foul,personal,['2freethrow'],1630678,,,1610612753,71,60,2022-02-03T01:21:44Z,3280000,,,0,,T. Taylor shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[1630678, 1628976]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Carter Jr.,1628976.0,
334,PT08M59.00S,2022-02-03T01:22:01.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,71,61,2022-02-03T01:22:01Z,3300000,,,0,,W. Carter Jr. Free Throw 1 of 2 (10 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
335,PT08M59.00S,2022-02-03T01:22:18.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,71,62,2022-02-03T01:22:18Z,3310000,,,0,,W. Carter Jr. Free Throw 2 of 2 (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
336,PT08M50.00S,2022-02-03T01:22:29.8Z,3,REGULAR,3pt,Jump Shot,[],1628470,90.62089356110381,3.6764705882352944,1610612754,74,62,2022-02-03T01:22:35Z,3320000,-232.0,36.0,1,right,T. Craig 3PT  (20 PTS) (T. Taylor 2 AST),"[1628470, 1630678]",1610612754.0,IND,,,,Craig,T. Craig,,,,,23.43,Made,,,,,,,20.0,T. Taylor,1630678.0,2.0,,,,,,,,,
338,PT08M41.00S,2022-02-03T01:22:38.5Z,3,REGULAR,3pt,Jump Shot,[],1630591,33.85348226018397,26.47058823529412,1610612753,74,62,2022-02-03T01:22:47Z,3340000,118.0,266.0,1,left,MISS J. Suggs 29' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,29.06,Missed,,,,,,,,,,,,,,,,,,,
339,PT08M38.00S,2022-02-03T01:22:41.5Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,74,62,2022-02-03T01:23:52Z,3350000,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,338.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
340,PT08M27.00S,2022-02-03T01:22:54.8Z,3,REGULAR,turnover,traveling,[],1630532,,,1610612753,74,62,2022-02-03T01:23:02Z,3360000,,,0,,F. Wagner traveling TURNOVER (3 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,3.0,,,1146.0,,,,,
341,PT08M16.00S,2022-02-03T01:23:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630678,91.80354796320631,45.09803921568628,1610612754,74,62,2022-02-03T01:23:22Z,3370000,-25.0,25.0,1,right,MISS T. Taylor Layup - blocked,"[1630678, 1628976]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,3.46,Missed,,,,,Carter Jr.,1628976.0,,,,,,,,,,,,,
342,PT08M16.00S,2022-02-03T01:23:16.7Z,3,REGULAR,block,,[],1628976,,,1610612754,74,62,2022-02-03T01:23:18Z,3380000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT08M13.00S,2022-02-03T01:23:19.7Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,74,62,2022-02-03T01:23:22Z,3390000,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,341.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
344,PT08M10.00S,2022-02-03T01:23:22.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630532,12.434296977660972,50.49019607843137,1610612753,74,62,2022-02-03T01:23:52Z,3400000,-2.0,64.0,1,left,MISS F. Wagner 6' floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,6.44,Missed,,,,,,,,,,,,,,,,,,,
346,PT08M05.00S,2022-02-03T01:23:27.2Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,74,62,2022-02-03T01:23:52Z,3420000,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,344.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
347,PT08M05.00S,2022-02-03T01:23:27.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628964,32.14520367936925,48.529411764705884,1610612753,74,62,2022-02-03T01:24:02Z,3430000,7.0,250.0,1,left,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
348,PT08M05.00S,2022-02-03T01:23:27.9Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,74,62,2022-02-03T01:24:02Z,3440000,,,0,,C. Duarte REBOUND (Off:0 Def:5),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,347.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
349,PT08M05.00S,2022-02-03T01:23:33.0Z,3,REGULAR,foul,personal,[],1630532,,,1610612754,74,62,2022-02-03T01:32:41Z,3450000,,,0,,F. Wagner take personal FOUL (2 PF),"[1630532, 1630537]",1610612753.0,ORL,take,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Duarte,1630537.0,
351,PT08M05.00S,2022-02-03T01:24:04.0Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612754,74,62,2022-02-03T01:24:04Z,3470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT07M52.00S,2022-02-03T01:25:24.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,80.50262812089356,52.20588235294118,1610612754,76,62,2022-02-03T01:25:29Z,3480000,11.0,131.0,1,right,C. LeVert 13' pullup Jump Shot (13 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,13.13,Made,,,,,,,13.0,,,,,,,,,,,,
354,PT07M39.00S,2022-02-03T01:25:36.4Z,3,REGULAR,3pt,Jump Shot,[],1630532,8.623521681997373,3.1862745098039214,1610612753,76,62,2022-02-03T01:25:40Z,3490000,234.0,29.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
