actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
367,PT00M07.60S,2022-03-09T01:07:47.5Z,2,REGULAR,substitution,in,[],1630188,,,1610612739,63,63,2022-03-09T01:08:06Z,3620000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M07.60S,2022-03-09T01:07:47.5Z,2,REGULAR,substitution,in,[],1630537,,,1610612739,63,63,2022-03-09T01:08:06Z,3630000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M07.60S,2022-03-09T01:07:47.5Z,2,REGULAR,substitution,in,[],201567,,,1610612739,63,63,2022-03-09T01:08:06Z,3640000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M00.00S,2022-03-09T01:08:26.3Z,2,REGULAR,2pt,Jump Shot,[],1629636,20.844283837056505,55.14705882352941,1610612739,63,63,2022-03-09T01:12:04Z,3650000,-26.0,143.0,1,left,MISS D. Garland 14' fadeaway Shot,[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,14.57,Missed,,,,,,,,,,,,,,,,,,
371,PT00M00.00S,2022-03-09T01:08:26.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,63,63,2022-03-09T01:12:04Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,370.0,,,,,,,
372,PT00M00.00S,2022-03-09T01:08:28.9Z,2,REGULAR,period,end,[],0,,,1610612739,63,63,2022-03-09T01:08:28Z,3670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-03-09T01:22:56.7Z,3,REGULAR,substitution,out,['startperiod'],1630188,,,1610612739,63,63,2022-03-09T01:23:38Z,3680000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-03-09T01:22:56.7Z,3,REGULAR,substitution,out,['startperiod'],1630537,,,1610612739,63,63,2022-03-09T01:23:38Z,3690000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-03-09T01:22:56.7Z,3,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,63,63,2022-03-09T01:23:38Z,3700000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-03-09T01:22:56.7Z,3,REGULAR,substitution,in,['startperiod'],1630543,,,1610612739,63,63,2022-03-09T01:23:38Z,3710000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-03-09T01:22:56.7Z,3,REGULAR,substitution,in,['startperiod'],1630169,,,1610612739,63,63,2022-03-09T01:23:38Z,3720000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-03-09T01:22:56.7Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,63,63,2022-03-09T01:23:38Z,3730000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-03-09T01:23:44.7Z,3,REGULAR,period,start,[],0,,,1610612739,63,63,2022-03-09T01:23:44Z,3740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT11M43.00S,2022-03-09T01:24:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.69448094612353,52.20588235294118,1610612739,63,65,2022-03-09T01:24:06Z,3750000,11.0,-3.0,1,right,E. Mobley Layup (16 PTS) (D. Garland 8 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.13,Made,16.0,D. Garland,1629636.0,8.0,,,,,,,,,,,,,,
382,PT11M24.00S,2022-03-09T01:24:19.6Z,3,REGULAR,2pt,Jump Shot,[],1630169,22.946780551905388,43.872549019607845,1610612754,65,65,2022-03-09T01:24:24Z,3770000,31.0,163.0,1,left,T. Haliburton 16' pullup Jump Shot (9 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,16.6,Made,9.0,,,,,,,,,,,,,,,,,
383,PT11M10.00S,2022-03-09T01:24:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,90.75229960578186,51.470588235294116,1610612739,65,65,2022-03-09T01:24:38Z,3780000,7.0,34.0,1,right,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,
384,PT11M06.00S,2022-03-09T01:24:37.3Z,3,REGULAR,rebound,offensive,[],1629636,,,1610612739,65,65,2022-03-09T01:24:37Z,3790000,,,0,,D. Garland REBOUND (Off:2 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,383.0,4.0,2.0,2.0,,,,
385,PT11M06.00S,2022-03-09T01:24:38.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,94.82588699080158,51.225490196078425,1610612739,65,67,2022-03-09T01:24:42Z,3800000,6.0,-4.0,1,right,E. Mobley DUNK (18 PTS) (D. Garland 9 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,0.72,Made,18.0,D. Garland,1629636.0,9.0,,,,,,,,,,,,,,
387,PT10M47.00S,2022-03-09T01:24:56.5Z,3,REGULAR,3pt,Jump Shot,[],1627741,12.697109067017081,3.9215686274509802,1610612754,68,67,2022-03-09T01:25:12Z,3820000,230.0,67.0,1,left,B. Hield 3PT  (6 PTS) (M. Brogdon 5 AST),"[1627741, 1627763]",1610612754.0,IND,,,,Hield,B. Hield,,,,,23.99,Made,6.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,,,
389,PT10M31.00S,2022-03-09T01:25:12.8Z,3,REGULAR,3pt,Jump Shot,[],1628374,68.54467805519053,20.588235294117645,1610612739,68,67,2022-03-09T01:25:17Z,3840000,-147.0,243.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.42,Missed,,,,,,,,,,,,,,,,,,
390,PT10M29.00S,2022-03-09T01:25:14.8Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,68,67,2022-03-09T01:25:17Z,3850000,,,0,,I. Jackson REBOUND (Off:1 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,389.0,5.0,4.0,1.0,,,,
391,PT10M18.00S,2022-03-09T01:25:25.9Z,3,REGULAR,turnover,lost ball,[],1630543,,,1610612754,68,67,2022-03-09T01:26:39Z,3860000,,,0,,I. Jackson lost ball TURNOVER (1 TO),"[1630543, 1630596]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,1.0,,,,,Mobley,1630596.0,,
392,PT10M18.00S,2022-03-09T01:25:25.9Z,3,REGULAR,steal,,[],1630596,,,1610612739,68,67,2022-03-09T01:25:27Z,3870000,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
393,PT10M02.00S,2022-03-09T01:25:41.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630171,93.51182654402102,30.88235294117647,1610612739,68,67,2022-03-09T01:28:45Z,3880000,-96.0,8.0,1,right,MISS I. Okoro 9' driving floating Shot,[1630171],1610612739.0,CLE,driving floating,,,Okoro,I. Okoro,,,,,9.6,Missed,,,,,,,,,,,,,,,,,,
394,PT10M00.00S,2022-03-09T01:25:43.6Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,68,67,2022-03-09T01:25:47Z,3890000,,,0,,O. Brissett REBOUND (Off:0 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,393.0,3.0,3.0,0.0,,,,
395,PT09M52.00S,2022-03-09T01:25:52.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,11.777266754270697,46.07843137254902,1610612754,70,67,2022-03-09T01:26:02Z,3900000,20.0,58.0,1,left,T. Haliburton 6' driving floating Jump Shot (11 PTS) (M. Brogdon 6 AST),"[1630169, 1627763]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,6.14,Made,11.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,,,,
397,PT09M38.00S,2022-03-09T01:26:05.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,81.2910643889619,47.30392156862745,1610612739,70,69,2022-03-09T01:26:10Z,3920000,-13.0,123.0,1,right,D. Garland 12' floating Jump Shot (12 PTS),[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,12.41,Made,12.0,,,,,,,,,,,,,,,,,
398,PT09M31.00S,2022-03-09T01:26:16.0Z,3,REGULAR,foul,offensive,[],1630543,,,1610612754,70,69,2022-03-09T01:26:27Z,3930000,,,0,,I. Jackson offensive FOUL (3 PF),"[1630543, 1629636]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,202007.0,3.0,0.0,Garland,1629636.0,,,,,,,,,
400,PT09M31.00S,2022-03-09T01:26:16.0Z,3,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,70,69,2022-03-09T01:26:16Z,3950000,,,0,,I. Jackson offensive foul TURNOVER (2 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,202007.0,,,,,2.0,,,,,,,,
401,PT09M22.00S,2022-03-09T01:26:41.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,78.9257555847569,28.431372549019606,1610612739,70,71,2022-03-09T01:26:45Z,3960000,-108.0,146.0,1,right,D. Garland 18' pullup Jump Shot (14 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,18.12,Made,14.0,,,,,,,,,,,,,,,,,
402,PT08M58.00S,2022-03-09T01:27:04.0Z,3,REGULAR,3pt,Jump Shot,[],1630169,23.078186596583443,89.4607843137255,1610612754,73,71,2022-03-09T01:27:10Z,3970000,-197.0,164.0,1,left,T. Haliburton 25' 3PT pullup (14 PTS) (B. Hield 6 AST),"[1630169, 1627741]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,25.68,Made,14.0,B. Hield,1627741.0,6.0,,,,,,,,,,,,,,
404,PT08M32.00S,2022-03-09T01:27:31.1Z,3,REGULAR,3pt,Jump Shot,[],1629731,80.50262812089356,5.147058823529411,1610612739,73,71,2022-03-09T01:27:36Z,3990000,-224.0,131.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
405,PT08M29.00S,2022-03-09T01:27:34.1Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,73,71,2022-03-09T01:27:36Z,4000000,,,0,,I. Jackson REBOUND (Off:1 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,404.0,6.0,5.0,1.0,,,,
406,PT08M21.00S,2022-03-09T01:27:42.3Z,3,REGULAR,3pt,Jump Shot,[],1629052,10.463206307490145,96.81372549019608,1610612754,73,71,2022-03-09T01:27:46Z,4010000,-234.0,46.0,1,left,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,23.86,Missed,,,,,,,,,,,,,,,,,,
407,PT08M18.00S,2022-03-09T01:27:45.3Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,73,71,2022-03-09T01:27:46Z,4020000,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,406.0,4.0,2.0,2.0,,,,
410,PT08M11.00S,2022-03-09T01:28:07.5Z,3,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612739,73,71,2022-03-09T01:28:11Z,4050000,,,0,,B. Hield shooting personal FOUL (2 PF) (Garland 2 FT),"[1627741, 1629636]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,,,,,,,202007.0,2.0,0.0,Garland,1629636.0,,,,,,,,,
412,PT08M11.00S,2022-03-09T01:28:16.2Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,73,72,2022-03-09T01:28:16Z,4070000,,,0,,D. Garland Free Throw 1 of 2 (15 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
413,PT08M11.00S,2022-03-09T01:28:33.9Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,73,73,2022-03-09T01:28:34Z,4080000,,,0,,D. Garland Free Throw 2 of 2 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
414,PT08M00.00S,2022-03-09T01:28:49.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,7.30946123521682,50.73529411764706,1610612754,75,73,2022-03-09T01:29:04Z,4090000,-4.0,16.0,1,left,O. Brissett driving reverse Layup (5 PTS) (T. Haliburton 6 AST),"[1629052, 1630169]",1610612754.0,IND,driving reverse,,,Brissett,O. Brissett,,,,,1.66,Made,5.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,
416,PT07M42.00S,2022-03-09T01:29:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.03745072273325,50.245098039215684,1610612739,75,73,2022-03-09T01:29:15Z,4110000,1.0,4.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 1630543]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,0.37,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
417,PT07M42.00S,2022-03-09T01:29:05.9Z,3,REGULAR,block,,[],1630543,,,1610612739,75,73,2022-03-09T01:29:08Z,4120000,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M40.00S,2022-03-09T01:29:07.9Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,75,73,2022-03-09T01:29:15Z,4130000,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,416.0,3.0,2.0,1.0,,,,
419,PT07M37.00S,2022-03-09T01:29:11.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1630596,94.56307490144546,51.225490196078425,1610612739,75,73,2022-03-09T01:29:27Z,4140000,6.0,-1.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 1630543]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,0.63,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
420,PT07M37.00S,2022-03-09T01:29:11.2Z,3,REGULAR,block,,[],1630543,,,1610612739,75,73,2022-03-09T01:29:12Z,4150000,,,0,,I. Jackson BLOCK (3 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M36.00S,2022-03-09T01:29:12.2Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,75,73,2022-03-09T01:29:24Z,4160000,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,419.0,3.0,3.0,0.0,,,,
422,PT07M33.00S,2022-03-09T01:29:15.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,29.77989487516426,76.7156862745098,1610612754,78,73,2022-03-09T01:29:33Z,4170000,-134.0,227.0,1,left,T. Haliburton 26' 3PT running pullup (17 PTS),[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,26.37,Made,17.0,,,,,,,,,,,,,,,,,
423,PT07M31.00S,2022-03-09T01:29:33.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,78,73,2022-03-09T01:29:35Z,4180000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M15.00S,2022-03-09T01:32:37.7Z,3,REGULAR,3pt,Jump Shot,[],1628374,93.24901445466492,4.411764705882353,1610612739,78,76,2022-03-09T01:32:43Z,4190000,-228.0,11.0,1,right,L. Markkanen 3PT  (17 PTS) (D. Garland 10 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,22.82,Made,17.0,D. Garland,1629636.0,10.0,,,,,,,,,,,,,,
426,PT06M55.00S,2022-03-09T01:32:57.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,7.178055190538765,49.754901960784316,1610612754,80,76,2022-03-09T01:33:01Z,4210000,1.0,15.0,1,left,I. Jackson alley-oop DUNK (10 PTS) (T. Haliburton 7 AST),"[1630543, 1630169]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,1.5,Made,10.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,
428,PT06M40.00S,2022-03-09T01:33:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.85479632063075,48.28431372549019,1610612739,80,78,2022-03-09T01:33:17Z,4230000,-9.0,15.0,1,right,D. Garland driving finger roll Layup (18 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,1.7,Made,18.0,,,,,,,,,,,,,,,,,
429,PT06M19.00S,2022-03-09T01:33:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,7.046649145860711,50.73529411764706,1610612754,80,78,2022-03-09T01:33:37Z,4240000,-4.0,14.0,1,left,MISS O. Brissett Layup,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,1.42,Missed,,,,,,,,,,,,,,,,,,
430,PT06M16.00S,2022-03-09T01:33:36.5Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,80,78,2022-03-09T01:33:37Z,4250000,,,0,,I. Jackson REBOUND (Off:2 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,429.0,7.0,5.0,2.0,,,,
431,PT06M11.00S,2022-03-09T01:33:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627741,6.915243101182654,49.50980392156863,1610612754,82,78,2022-03-09T01:33:46Z,4260000,2.0,13.0,1,left,B. Hield driving finger roll Layup (8 PTS) (I. Jackson 1 AST),"[1627741, 1630543]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,1.27,Made,8.0,I. Jackson,1630543.0,1.0,,,,,,,,,,,,,,
433,PT05M56.00S,2022-03-09T01:33:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,94.30026281208936,50.245098039215684,1610612739,82,80,2022-03-09T01:34:02Z,4280000,1.0,1.0,1,right,L. Markkanen cutting Layup (19 PTS) (E. Mobley 2 AST),"[1628374, 1630596]",1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,0.16,Made,19.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,,
435,PT05M43.00S,2022-03-09T01:34:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.835085413929041,48.03921568627451,1610612754,82,80,2022-03-09T01:34:15Z,4300000,10.0,21.0,1,left,MISS M. Brogdon reverse Layup - blocked,"[1627763, 1629731]",1610612754.0,IND,reverse,,,Brogdon,M. Brogdon,,,,,2.33,Missed,,,,,,,,,,,,,,,,,Wade,1629731.0
436,PT05M43.00S,2022-03-09T01:34:09.4Z,3,REGULAR,block,,[],1629731,,,1610612754,82,80,2022-03-09T01:34:11Z,4310000,,,0,,D. Wade BLOCK (1 BLK),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M41.00S,2022-03-09T01:34:11.4Z,3,REGULAR,rebound,offensive,[],1629052,,,1610612754,82,80,2022-03-09T01:34:15Z,4320000,,,0,,O. Brissett REBOUND (Off:1 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,435.0,4.0,3.0,1.0,,,,
438,PT05M38.00S,2022-03-09T01:34:14.6Z,3,REGULAR,turnover,bad pass,[],1630543,,,1610612754,82,80,2022-03-09T01:34:20Z,4330000,,,0,,I. Jackson bad pass TURNOVER (3 TO),"[1630543, 1630596]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,3.0,,,,,Mobley,1630596.0,,
439,PT05M38.00S,2022-03-09T01:34:14.6Z,3,REGULAR,steal,,[],1630596,,,1610612739,82,80,2022-03-09T01:39:09Z,4340000,,,0,,E. Mobley STEAL (3 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M33.00S,2022-03-09T01:34:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,93.77463863337714,52.20588235294118,1610612739,82,82,2022-03-09T01:34:25Z,4350000,11.0,6.0,1,right,I. Okoro running Layup (9 PTS) (D. Garland 11 AST),"[1630171, 1629636]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,1.25,Made,9.0,D. Garland,1629636.0,11.0,,,,,,,,,,,,,,
442,PT05M25.00S,2022-03-09T01:34:27.3Z,3,REGULAR,2pt,Jump Shot,[],1630169,7.703679369250986,69.11764705882352,1610612754,84,82,2022-03-09T01:34:32Z,4370000,-96.0,20.0,1,left,T. Haliburton 9' driving floating bank Jump Shot (19 PTS),[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,9.76,Made,19.0,,,,,,,,,,,,,,,,,
443,PT05M11.00S,2022-03-09T01:34:40.6Z,3,REGULAR,3pt,Jump Shot,[],1628374,67.88764783180025,15.441176470588236,1610612739,84,82,2022-03-09T01:34:45Z,4380000,-173.0,249.0,1,right,MISS L. Markkanen 30' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,30.34,Missed,,,,,,,,,,,,,,,,,,
444,PT05M08.00S,2022-03-09T01:34:43.6Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,84,82,2022-03-09T01:34:45Z,4390000,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,443.0,4.0,4.0,0.0,,,,
445,PT05M05.00S,2022-03-09T01:34:47.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629052,7.178055190538765,49.50980392156863,1610612754,84,82,2022-03-09T01:34:55Z,4400000,2.0,15.0,1,left,MISS O. Brissett running Layup - blocked,"[1629052, 1628374]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,1.52,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0
446,PT05M05.00S,2022-03-09T01:34:47.4Z,3,REGULAR,block,,[],1628374,,,1610612754,84,82,2022-03-09T01:34:49Z,4410000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M02.00S,2022-03-09T01:34:50.4Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,84,82,2022-03-09T01:34:55Z,4420000,,,0,,D. Garland REBOUND (Off:2 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,445.0,5.0,3.0,2.0,,,,
448,PT04M57.00S,2022-03-09T01:34:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629636,92.9862023653088,49.26470588235294,1610612739,84,84,2022-03-09T01:35:01Z,4430000,-4.0,13.0,1,right,D. Garland running finger roll Layup (20 PTS),[1629636],1610612739.0,CLE,running finger roll,,,Garland,D. Garland,,,,,1.39,Made,20.0,,,,,,,,,,,,,,,,,
449,PT04M49.00S,2022-03-09T01:35:03.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,24.26084099868594,87.25490196078431,1610612754,87,84,2022-03-09T01:35:09Z,4440000,-186.0,176.0,1,left,T. Haliburton 25' 3PT  (22 PTS) (M. Brogdon 7 AST),"[1630169, 1627763]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,25.6,Made,22.0,M. Brogdon,1627763.0,7.0,,,,,,,,,,,,,,
451,PT04M26.00S,2022-03-09T01:35:30.0Z,3,REGULAR,foul,offensive,[],1629636,,,1610612739,87,84,2022-03-09T01:38:22Z,4460000,,,0,,D. Garland offensive FOUL (1 PF),"[1629636, 1629052]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,202007.0,1.0,0.0,Brissett,1629052.0,,,,,,,,,
453,PT04M26.00S,2022-03-09T01:35:30.0Z,3,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,87,84,2022-03-09T01:35:30Z,4480000,,,0,,D. Garland offensive foul TURNOVER (3 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,202007.0,,,,,3.0,,,,,,,,
454,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,out,[],1630543,,,1610612754,87,84,2022-03-09T01:35:51Z,4490000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,out,[],1630596,,,1610612754,87,84,2022-03-09T01:35:51Z,4500000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,out,[],1629636,,,1610612754,87,84,2022-03-09T01:35:51Z,4510000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M26.00S,2022-03-09T01:35:36.4Z,3,REGULAR,substitution,out,[],1628374,,,1610612754,87,84,2022-03-09T01:35:51Z,4520000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,
