actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
182,PT12M00.00S,2021-10-31T00:09:53.3Z,2,REGULAR,substitution,in,['startperiod'],203920,,,1610612754,25,22,2021-10-31T00:10:18Z,1760000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2021-10-31T00:10:19.7Z,2,REGULAR,period,start,[],0,,,1610612754,25,22,2021-10-31T00:10:19Z,1770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M44.00S,2021-10-31T00:10:35.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,90.62089356110381,51.225490196078425,1610612754,25,22,2021-10-31T00:10:38Z,1780000,6.0,36.0,1,right,MISS G. Bitadze driving finger roll Layup,[1629048],1610612754.0,IND,driving finger roll,,,Bitadze,G. Bitadze,,,,,3.62,Missed,,,,,,,,,,,,,,,,,,,
185,PT11M42.00S,2021-10-31T00:10:37.0Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,25,22,2021-10-31T00:10:38Z,1790000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
186,PT11M39.00S,2021-10-31T00:10:40.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,30.042706964520367,70.34313725490196,1610612761,25,22,2021-10-31T00:10:46Z,1800000,-102.0,230.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
187,PT11M35.00S,2021-10-31T00:10:44.7Z,2,REGULAR,rebound,defensive,[],203200,,,1610612754,25,22,2021-10-31T00:10:46Z,1810000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
188,PT11M28.00S,2021-10-31T00:10:55.9Z,2,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612754,25,22,2021-10-31T00:11:00Z,1820000,,,0,,S. Barnes shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630567, 1627734]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,202007.0,,,,,,,,1.0,0.0,Sabonis,1627734.0,,,
190,PT11M28.00S,2021-10-31T00:11:19.0Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,26,22,2021-10-31T00:11:19Z,1840000,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,5.0,,,,,,,,,,
191,PT11M28.00S,2021-10-31T00:11:35.7Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,27,22,2021-10-31T00:11:35Z,1850000,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,6.0,,,,,,,,,,
192,PT11M04.00S,2021-10-31T00:12:05.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,33.459264126149804,26.96078431372549,1610612761,27,22,2021-10-31T00:13:05Z,1860000,115.0,262.0,1,left,MISS F. VanVleet 28' turnaround 3PT,[1627832],1610612761.0,TOR,turnaround,,,VanVleet,F. VanVleet,,,,,28.62,Missed,,,,,,,,,,,,,,,,,,,
193,PT11M04.00S,2021-10-31T00:12:05.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,27,22,2021-10-31T00:12:18Z,1870000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,,,,
194,PT11M04.00S,2021-10-31T00:12:10.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,27,22,2021-10-31T00:12:16Z,1880000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,1199.0,,,,,,,,,,,,,,
195,PT10M53.00S,2021-10-31T00:12:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203200,69.59592641261499,14.950980392156863,1610612754,27,22,2021-10-31T00:12:27Z,1890000,-175.0,233.0,1,right,MISS J. Holiday 29' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,29.18,Missed,,,,,,,,,,,,,,,,,,,
196,PT10M48.00S,2021-10-31T00:12:28.0Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,27,22,2021-10-31T00:12:31Z,1900000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
197,PT10M42.00S,2021-10-31T00:12:33.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,8.229303547963205,4.901960784313726,1610612761,27,22,2021-10-31T00:12:42Z,1910000,225.0,25.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
198,PT10M36.00S,2021-10-31T00:12:39.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,27,22,2021-10-31T00:12:42Z,1920000,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
199,PT10M29.00S,2021-10-31T00:12:47.9Z,2,REGULAR,turnover,out-of-bounds,[],203200,,,1610612754,27,22,2021-10-31T00:12:54Z,1930000,,,0,,J. Holiday lost ball out-of-bounds TURNOVER (1 TO),[203200],1610612754.0,IND,lost ball,,,Holiday,J. Holiday,,,,,,,,,,,1628954.0,1.0,,,,,,,,,,,,,
201,PT10M18.00S,2021-10-31T00:13:05.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,12.171484888304862,46.07843137254902,1610612761,27,24,2021-10-31T00:13:09Z,1950000,20.0,62.0,1,left,S. Barnes 6' turnaround Jump Shot (6 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,6.49,Made,,,,,,,,,6.0,,,,,,,,,,
202,PT10M07.00S,2021-10-31T00:13:19.0Z,2,REGULAR,foul,personal,[],1630567,,,1610612754,27,24,2021-10-31T00:13:29Z,1960000,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 1627734]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,1199.0,,,,,,,,2.0,0.0,Sabonis,1627734.0,,,
204,PT10M07.00S,2021-10-31T00:13:25.2Z,2,REGULAR,substitution,out,[],203200,,,1610612754,27,24,2021-10-31T00:13:33Z,1980000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M07.00S,2021-10-31T00:13:25.2Z,2,REGULAR,substitution,out,[],1630567,,,1610612754,27,24,2021-10-31T00:13:33Z,1990000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M07.00S,2021-10-31T00:13:25.2Z,2,REGULAR,substitution,in,[],1628470,,,1610612754,27,24,2021-10-31T00:13:33Z,2000000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M07.00S,2021-10-31T00:13:25.2Z,2,REGULAR,substitution,in,[],1628384,,,1610612754,27,24,2021-10-31T00:13:33Z,2010000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M54.00S,2021-10-31T00:14:01.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,92.59198423127464,54.41176470588235,1610612754,29,24,2021-10-31T00:15:36Z,2020000,22.0,17.0,1,right,D. Sabonis Hook (8 PTS) (C. LeVert 2 AST),"[1627734, 1627747]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.79,Made,,,,,,,,,8.0,C. LeVert,1627747.0,2.0,,,,,,,
210,PT09M36.00S,2021-10-31T00:14:18.0Z,2,REGULAR,2pt,Jump Shot,[],1628449,8.886333771353483,66.66666666666666,1610612761,29,24,2021-10-31T00:14:23Z,2040000,-83.0,31.0,1,left,MISS C. Boucher 8' driving floating bank Shot,[1628449],1610612761.0,TOR,driving floating bank,,,Boucher,C. Boucher,,,,,8.89,Missed,,,,,,,,,,,,,,,,,,,
211,PT09M36.00S,2021-10-31T00:14:18.0Z,2,REGULAR,rebound,offensive,[],1629004,,,1610612761,29,24,2021-10-31T00:18:15Z,2050000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:0),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,210.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
217,PT09M36.00S,2021-10-31T00:14:45.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628449,6.389618922470433,58.08823529411765,1610612761,29,24,2021-10-31T00:17:29Z,2070000,-40.0,8.0,1,left,MISS C. Boucher pullup Shot - blocked,"[1628449, 1629048]",1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,4.11,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0,
218,PT09M36.00S,2021-10-31T00:14:45.4Z,2,REGULAR,block,,[],1629048,,,1610612761,29,24,2021-10-31T00:17:29Z,2080000,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M36.00S,2021-10-31T00:14:45.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,29,24,2021-10-31T00:17:29Z,2085000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,,,
215,PT09M30.00S,2021-10-31T00:15:12.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,29,24,2021-10-31T00:17:29Z,2090000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M30.00S,2021-10-31T00:15:14.4Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612754,29,24,2021-10-31T00:17:29Z,2100000,,,0,,,[],1610612754.0,IND,overturned,,,,,,,,,,,,,,,1199.0,,,,,,,,,,,,,,No Foul on G. Bitadze
221,PT09M27.00S,2021-10-31T00:18:04.5Z,2,REGULAR,jumpball,recovered,[],1627734,,,1610612754,29,24,2021-10-31T00:18:04Z,2110000,,,0,,Jump Ball G. Bitadze vs. C. Boucher: Tip to D. Sabonis,"[1627734, 1629048, 1628449]",1610612754.0,IND,challenge,D. Sabonis,1627734.0,Sabonis,D. Sabonis,Bitadze,1629048.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,,,,
224,PT09M12.00S,2021-10-31T00:18:19.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.91064388961892,39.947150735294116,1610612754,31,24,2021-10-31T00:18:31Z,2140000,-50.0,61.0,1,right,C. LeVert 7' pullup Jump Shot (11 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,7.91,Made,,,,,,,,,11.0,,,,,,,,,,
225,PT08M57.00S,2021-10-31T00:18:34.5Z,2,REGULAR,3pt,Jump Shot,[],1628449,14.14257555847569,96.81372549019608,1610612761,31,27,2021-10-31T00:18:39Z,2150000,-234.0,80.0,1,left,C. Boucher 24' 3PT  (3 PTS) (O. Anunoby 2 AST),"[1628449, 1628384]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,24.75,Made,,,,,,,,,3.0,O. Anunoby,1628384.0,2.0,,,,,,,
227,PT08M40.00S,2021-10-31T00:18:51.7Z,2,REGULAR,3pt,Jump Shot,[],1629048,72.09264126149803,79.16666666666666,1610612754,31,27,2021-10-31T00:18:56Z,2170000,146.0,210.0,1,right,MISS G. Bitadze 25' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
228,PT08M36.00S,2021-10-31T00:18:55.7Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,31,27,2021-10-31T00:18:56Z,2180000,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,227.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
229,PT08M25.00S,2021-10-31T00:19:06.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629004,6.389618922470433,55.88235294117647,1610612761,31,29,2021-10-31T00:19:11Z,2190000,-29.0,8.0,1,left,S. Mykhailiuk driving finger roll Layup (2 PTS) (O. Anunoby 3 AST),"[1629004, 1628384]",1610612761.0,TOR,driving finger roll,,,Mykhailiuk,S. Mykhailiuk,,,,,3.04,Made,,,,,,,,,2.0,O. Anunoby,1628384.0,3.0,,,,,,,
231,PT08M16.00S,2021-10-31T00:19:17.6Z,2,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612754,31,29,2021-10-31T00:19:28Z,2210000,,,0,,C. Boucher shooting personal FOUL (2 PF) (LeVert 2 FT),"[1628449, 1627747]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,202007.0,,,,,,,,2.0,0.0,LeVert,1627747.0,,,
233,PT08M16.00S,2021-10-31T00:19:47.6Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,32,29,2021-10-31T00:20:05Z,2230000,,,0,,C. LeVert Free Throw 1 of 2 (12 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,,,12.0,,,,,,,,,,
234,PT08M16.00S,2021-10-31T00:19:47.6Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,32,29,2021-10-31T00:20:05Z,2240000,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
235,PT08M14.00S,2021-10-31T00:19:49.6Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612761,32,29,2021-10-31T00:20:08Z,2250000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,234.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
236,PT08M01.00S,2021-10-31T00:20:17.7Z,2,REGULAR,foul,personal,[],1629048,,,1610612761,32,29,2021-10-31T00:20:22Z,2260000,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 1627832]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,1199.0,,,,,,,,1.0,0.0,VanVleet,1627832.0,,,
238,PT08M00.00S,2021-10-31T00:20:39.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,6.652431011826544,3.9215686274509802,1610612761,32,29,2021-10-31T00:20:44Z,2280000,230.0,10.0,1,left,MISS F. VanVleet 3PT - blocked,"[1627832, 1628470]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.06,Missed,,,,,,,,,,,,,,,,,Craig,1628470.0,
239,PT08M00.00S,2021-10-31T00:20:39.0Z,2,REGULAR,block,,[],1628470,,,1610612761,32,29,2021-10-31T00:20:41Z,2290000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M56.00S,2021-10-31T00:20:43.0Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,32,29,2021-10-31T00:20:44Z,2300000,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,238.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
241,PT07M54.00S,2021-10-31T00:20:44.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628449,8.754927726675426,40.931372549019606,1610612761,32,31,2021-10-31T00:20:49Z,2310000,45.0,30.0,1,left,C. Boucher bank Jump Shot (5 PTS),[1628449],1610612761.0,TOR,bank,,,Boucher,C. Boucher,,,,,5.42,Made,,,,,,,,,5.0,,,,,,,,,,
242,PT07M42.00S,2021-10-31T00:20:59.3Z,2,REGULAR,turnover,traveling,[],204456,,,1610612754,32,31,2021-10-31T00:21:05Z,2320000,,,0,,T. McConnell traveling TURNOVER (3 TO),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,202007.0,3.0,,,,,,,,,,,,,
243,PT07M37.00S,2021-10-31T00:21:10.9Z,2,REGULAR,turnover,bad pass,[],1629004,,,1610612761,32,31,2021-10-31T00:21:16Z,2330000,,,0,,S. Mykhailiuk bad pass TURNOVER (1 TO),"[1629004, 1627747]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,1.0,LeVert,1627747.0,,,,,,,,,,,
244,PT07M37.00S,2021-10-31T00:21:10.9Z,2,REGULAR,steal,,[],1627747,,,1610612754,32,31,2021-10-31T00:21:13Z,2340000,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M34.00S,2021-10-31T00:21:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612754,32,31,2021-10-31T00:21:24Z,2350000,,,0,,S. Mykhailiuk shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1629004, 1627734]",1610612761.0,TOR,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,1199.0,,,,,,,,2.0,0.0,Sabonis,1627734.0,,,
247,PT07M34.00S,2021-10-31T00:21:42.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627734,,,1610612754,33,31,2021-10-31T00:21:42Z,2370000,,,0,,D. Sabonis Free Throw 1 of 2 (9 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,9.0,,,,,,,,,,
248,PT07M34.00S,2021-10-31T00:21:59.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627734,,,1610612754,34,31,2021-10-31T00:21:59Z,2380000,,,0,,D. Sabonis Free Throw 2 of 2 (10 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,10.0,,,,,,,,,,
249,PT07M14.00S,2021-10-31T00:22:21.7Z,2,REGULAR,3pt,Jump Shot,[],1628449,18.347568988173457,7.352941176470589,1610612761,34,31,2021-10-31T00:22:26Z,2390000,213.0,120.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
250,PT07M12.00S,2021-10-31T00:22:23.9Z,2,REGULAR,rebound,offensive,[],1629004,,,1610612761,34,31,2021-10-31T00:22:23Z,2400000,,,0,,S. Mykhailiuk REBOUND (Off:2 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,249.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
251,PT07M11.00S,2021-10-31T00:22:24.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,6.389618922470433,54.41176470588235,1610612761,34,33,2021-10-31T00:23:15Z,2410000,-22.0,8.0,1,left,S. Mykhailiuk putback Layup (4 PTS),[1629004],1610612761.0,TOR,putback,,,Mykhailiuk,S. Mykhailiuk,,,,,2.34,Made,,,,,,,,,4.0,,,,,,,,,,
252,PT06M56.00S,2021-10-31T00:23:22.6Z,2,REGULAR,jumpball,recovered,[],1629004,,,1610612754,34,33,2021-10-31T00:23:22Z,2420000,,,0,,Jump Ball F. VanVleet vs. T. Craig: Tip to S. Mykhailiuk,"[1629004, 1627832, 1628470]",1610612761.0,TOR,heldball,S. Mykhailiuk,1629004.0,Mykhailiuk,S. Mykhailiuk,VanVleet,1627832.0,Craig,1628470.0,,,,,,,,,,,,,,,,,,,,,
255,PT06M56.00S,2021-10-31T00:23:22.6Z,2,REGULAR,turnover,lost ball,[],1628470,,,1610612754,34,33,2021-10-31T00:23:22Z,2450000,,,0,,T. Craig lost ball TURNOVER (1 TO),"[1628470, 1627832]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,
256,PT06M56.00S,2021-10-31T00:23:22.6Z,2,REGULAR,steal,,[],1627832,,,1610612761,34,33,2021-10-31T00:23:22Z,2460000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M54.00S,2021-10-31T00:23:24.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629004,5.995400788436268,49.754901960784316,1610612761,34,35,2021-10-31T00:23:33Z,2470000,1.0,4.0,1,left,S. Mykhailiuk running DUNK (6 PTS),[1629004],1610612761.0,TOR,running,,,Mykhailiuk,S. Mykhailiuk,,,,,0.41,Made,,,,,,,,,6.0,,,,,,,,,,
259,PT06M52.00S,2021-10-31T00:23:39.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,34,35,2021-10-31T00:23:39Z,2490000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M52.00S,2021-10-31T00:25:52.0Z,2,REGULAR,substitution,out,[],204456,,,1610612754,34,35,2021-10-31T00:26:13Z,2500000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M52.00S,2021-10-31T00:25:52.0Z,2,REGULAR,substitution,out,[],1629048,,,1610612754,34,35,2021-10-31T00:26:13Z,2510000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M52.00S,2021-10-31T00:25:52.0Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,34,35,2021-10-31T00:26:13Z,2520000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M52.00S,2021-10-31T00:25:52.0Z,2,REGULAR,substitution,out,[],203920,,,1610612754,34,35,2021-10-31T00:26:13Z,2530000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M52.00S,2021-10-31T00:25:52.0Z,2,REGULAR,substitution,in,[],203200,,,1610612754,34,35,2021-10-31T00:26:13Z,2540000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M52.00S,2021-10-31T00:25:52.0Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,34,35,2021-10-31T00:26:13Z,2550000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M52.00S,2021-10-31T00:25:52.0Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,34,35,2021-10-31T00:26:13Z,2560000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M52.00S,2021-10-31T00:25:52.0Z,2,REGULAR,substitution,in,[],1630173,,,1610612754,34,35,2021-10-31T00:26:13Z,2570000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M32.00S,2021-10-31T00:26:46.0Z,2,REGULAR,3pt,Jump Shot,[],1630537,67.62483574244416,43.627450980392155,1610612754,34,35,2021-10-31T00:26:50Z,2580000,-32.0,252.0,1,right,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
269,PT06M29.00S,2021-10-31T00:26:49.0Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,34,35,2021-10-31T00:26:50Z,2590000,,,0,,D. Sabonis REBOUND (Off:4 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,268.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
270,PT06M25.00S,2021-10-31T00:26:52.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,80.50262812089356,55.63725490196079,1610612754,36,35,2021-10-31T00:26:57Z,2600000,28.0,131.0,1,right,C. LeVert 13' pullup Jump Shot (14 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,13.38,Made,,,,,,,,,14.0,,,,,,,,,,
271,PT05M58.00S,2021-10-31T00:27:19.4Z,2,REGULAR,3pt,Jump Shot,[],1630173,33.459264126149804,73.52941176470588,1610612761,36,35,2021-10-31T00:27:31Z,2610000,-118.0,262.0,1,left,MISS P. Achiuwa 28' step back 3PT,[1630173],1610612761.0,TOR,step back,,,Achiuwa,P. Achiuwa,,,,,28.72,Missed,,,,,,,,,,,,,,,,,,,
272,PT05M57.00S,2021-10-31T00:27:20.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,36,35,2021-10-31T00:27:25Z,2620000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,,
273,PT05M57.00S,2021-10-31T00:27:25.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,36,35,2021-10-31T00:27:25Z,2630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M46.00S,2021-10-31T00:27:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.72339027595268,54.65686274509803,1610612754,36,35,2021-10-31T00:27:46Z,2640000,23.0,16.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,,
