actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
183,PT07M53.00S,2021-12-02T00:43:17.6Z,2,REGULAR,substitution,out,[],1627747,,,1610612754,41,43,2021-12-02T00:43:33Z,1800000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT07M53.00S,2021-12-02T00:43:17.6Z,2,REGULAR,substitution,out,[],1626153,,,1610612754,41,43,2021-12-02T00:43:33Z,1810000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT07M53.00S,2021-12-02T00:43:17.6Z,2,REGULAR,substitution,out,[],203524,,,1610612754,41,43,2021-12-02T00:43:33Z,1820000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT07M53.00S,2021-12-02T00:43:17.6Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,41,43,2021-12-02T00:43:33Z,1830000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M53.00S,2021-12-02T00:43:17.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612754,41,43,2021-12-02T00:43:33Z,1840000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M53.00S,2021-12-02T00:43:17.6Z,2,REGULAR,substitution,in,[],1629027,,,1610612754,41,43,2021-12-02T00:43:33Z,1850000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M53.00S,2021-12-02T00:43:41.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203087,,,1610612754,42,43,2021-12-02T00:43:41Z,1860000,,,0,,J. Lamb Free Throw 2 of 2 (8 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
190,PT07M43.00S,2021-12-02T00:43:56.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,42,43,2021-12-02T00:43:56Z,1870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M39.00S,2021-12-02T00:44:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629027,41.343626806833115,51.9607843137255,1610612737,42,43,2021-12-02T00:44:20Z,1880000,-10.0,336.0,1,left,MISS T. Young 33' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,33.62,Missed,,,,,,,,,,,,,,,,,,,
192,PT07M36.00S,2021-12-02T00:44:11.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,42,43,2021-12-02T00:44:20Z,1890000,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,191.0,6.0,6.0,0.0,,,,,
193,PT07M23.00S,2021-12-02T00:44:26.6Z,2,REGULAR,turnover,out-of-bounds,[],1630537,,,1610612754,42,43,2021-12-02T00:44:33Z,1900000,,,0,,C. Duarte lost ball out-of-bounds TURNOVER (2 TO),[1630537],1610612754.0,IND,lost ball,,,Duarte,C. Duarte,,,,,,,,,,,1628484.0,,,,,2.0,,,,,,,,,
194,PT07M17.00S,2021-12-02T00:44:41.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101150,19.136005256241788,50.73529411764706,1610612737,42,45,2021-12-02T01:21:26Z,1910000,-4.0,127.0,1,left,L. Williams 12' driving floating Jump Shot (7 PTS),[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,12.75,Made,7.0,,,,,,,,,,,,,,,,,,
195,PT07M04.00S,2021-12-02T00:44:52.8Z,2,REGULAR,3pt,Jump Shot,[],202954,66.70499342969777,57.35294117647059,1610612754,42,45,2021-12-02T00:45:05Z,1920000,37.0,260.0,1,right,MISS B. Wanamaker 26' pullup 3PT,[202954],1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
196,PT07M04.00S,2021-12-02T00:44:52.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,42,45,2021-12-02T00:45:05Z,1930000,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,195.0,3.0,3.0,0.0,,,,,
197,PT06M57.00S,2021-12-02T00:45:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612737,42,45,2021-12-02T00:45:17Z,1940000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Williams 2 FT),"[1629052, 101150]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,201638.0,1.0,0.0,Williams,101150.0,,,,,,,,,,
199,PT06M57.00S,2021-12-02T00:45:14.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,42,45,2021-12-02T00:45:14Z,1960000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M57.00S,2021-12-02T00:47:24.7Z,2,REGULAR,substitution,out,[],1627734,,,1610612737,42,45,2021-12-02T00:47:36Z,1970000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M57.00S,2021-12-02T00:47:24.7Z,2,REGULAR,substitution,in,[],1626167,,,1610612737,42,45,2021-12-02T00:47:36Z,1980000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M57.00S,2021-12-02T00:48:08.6Z,2,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,42,46,2021-12-02T00:48:08Z,1990000,,,0,,L. Williams Free Throw 1 of 2 (8 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
203,PT06M57.00S,2021-12-02T00:48:24.4Z,2,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,42,47,2021-12-02T00:48:24Z,2000000,,,0,,L. Williams Free Throw 2 of 2 (9 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
204,PT06M38.00S,2021-12-02T00:48:45.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629052,91.93495400788436,49.01960784313725,1610612754,42,47,2021-12-02T00:48:49Z,2010000,-5.0,23.0,1,right,MISS O. Brissett driving DUNK,[1629052],1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,2.38,Missed,,,,,,,,,,,,,,,,,,,
205,PT06M36.00S,2021-12-02T00:48:47.2Z,2,REGULAR,rebound,defensive,[],101150,,,1610612737,42,47,2021-12-02T00:48:49Z,2020000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,204.0,1.0,1.0,0.0,,,,,
206,PT06M32.00S,2021-12-02T00:48:51.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203991,8.623521681997373,51.225490196078425,1610612737,42,47,2021-12-02T00:49:02Z,2030000,-6.0,29.0,1,left,MISS C. Capela running DUNK,[203991],1610612737.0,ATL,running,,,Capela,C. Capela,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,,
208,PT06M26.00S,2021-12-02T00:48:57.3Z,2,REGULAR,rebound,defensive,[],203087,,,1610612754,42,47,2021-12-02T00:49:02Z,2050000,,,0,,J. Lamb REBOUND (Off:1 Def:2),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,206.0,3.0,2.0,1.0,,,,,
209,PT06M18.00S,2021-12-02T00:49:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.19776609724047,53.67647058823529,1610612754,44,47,2021-12-02T00:49:09Z,2060000,18.0,21.0,1,right,M. Turner driving finger roll Layup (5 PTS) (B. Wanamaker 2 AST),"[1626167, 202954]",1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,2.78,Made,5.0,B. Wanamaker,202954.0,2.0,,,,,,,,,,,,,,,
211,PT06M01.00S,2021-12-02T00:49:21.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,8.09789750328515,4.166666666666666,1610612737,44,47,2021-12-02T00:49:37Z,2080000,229.0,24.0,1,left,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
212,PT06M01.00S,2021-12-02T00:49:21.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,44,47,2021-12-02T00:49:37Z,2090000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,211.0,,,,,,,,
213,PT06M00.00S,2021-12-02T00:49:31.1Z,2,REGULAR,foul,personal,[],203991,,,1610612754,44,47,2021-12-02T00:49:34Z,2100000,,,0,,C. Capela loose ball personal FOUL (2 PF),"[203991, 1626167]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,,,,,,,1628484.0,2.0,0.0,Turner,1626167.0,,,,,,,,,,
215,PT05M50.00S,2021-12-02T00:49:46.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,85.3646517739816,34.068627450980394,1610612754,44,47,2021-12-02T00:52:21Z,2120000,-80.0,85.0,1,right,MISS J. Lamb 11' pullup Shot,[203087],1610612754.0,IND,pullup,,,Lamb,J. Lamb,,,,,11.66,Missed,,,,,,,,,,,,,,,,,,,
216,PT05M47.00S,2021-12-02T00:49:50.2Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,44,47,2021-12-02T00:49:50Z,2130000,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,215.0,1.0,0.0,1.0,,,,,
217,PT05M45.00S,2021-12-02T00:49:51.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629052,74.32654402102497,16.42156862745098,1610612754,47,47,2021-12-02T00:50:12Z,2140000,-168.0,189.0,1,right,O. Brissett 25' 3PT  (5 PTS) (B. Wanamaker 3 AST),"[1629052, 202954]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.27,Made,5.0,B. Wanamaker,202954.0,3.0,,,,,,,,,,,,,,,
219,PT05M37.00S,2021-12-02T00:49:59.3Z,2,REGULAR,2pt,Jump Shot,[],101150,6.652431011826544,76.47058823529412,1610612737,47,49,2021-12-02T00:50:15Z,2160000,-132.0,10.0,1,left,L. Williams 13' fadeaway Jump Shot (11 PTS) (T. Young 4 AST),"[101150, 1629027]",1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,13.28,Made,11.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,,
221,PT05M21.00S,2021-12-02T00:50:14.8Z,2,REGULAR,3pt,Jump Shot,[],1630537,66.5735873850197,43.38235294117647,1610612754,47,49,2021-12-02T00:50:19Z,2180000,-33.0,262.0,1,right,MISS C. Duarte 26' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
222,PT05M18.00S,2021-12-02T00:50:17.8Z,2,REGULAR,rebound,offensive,[],203087,,,1610612754,47,49,2021-12-02T00:50:19Z,2190000,,,0,,J. Lamb REBOUND (Off:2 Def:2),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,221.0,4.0,2.0,2.0,,,,,
223,PT05M17.00S,2021-12-02T00:50:19.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203087,92.59198423127464,45.588235294117645,1610612754,47,49,2021-12-02T00:50:23Z,2200000,-22.0,17.0,1,right,MISS J. Lamb reverse Layup,[203087],1610612754.0,IND,reverse,,,Lamb,J. Lamb,,,,,2.79,Missed,,,,,,,,,,,,,,,,,,,
224,PT05M15.00S,2021-12-02T00:50:21.1Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,47,49,2021-12-02T00:50:23Z,2210000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,223.0,4.0,4.0,0.0,,,,,
225,PT05M09.00S,2021-12-02T00:50:27.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,15.850854139290407,53.431372549019606,1610612737,47,51,2021-12-02T00:50:47Z,2220000,-17.0,96.0,1,left,T. Young 9' running Jump Shot (11 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,9.8,Made,11.0,,,,,,,,,,,,,,,,,,
226,PT04M55.00S,2021-12-02T00:50:42.2Z,2,REGULAR,2pt,Jump Shot,[],202954,77.87450722733246,35.53921568627451,1610612754,49,51,2021-12-02T00:50:58Z,2230000,-72.0,155.0,1,right,B. Wanamaker 17' pullup Jump Shot (5 PTS),[202954],1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,17.15,Made,5.0,,,,,,,,,,,,,,,,,,
227,PT04M45.00S,2021-12-02T00:50:54.7Z,2,REGULAR,foul,personal,[],202954,,,1610612737,49,51,2021-12-02T00:51:02Z,2240000,,,0,,B. Wanamaker personal FOUL (1 PF),"[202954, 1629027]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,201638.0,1.0,0.0,Young,1629027.0,,,,,,,,,,
229,PT04M45.00S,2021-12-02T00:51:01.1Z,2,REGULAR,substitution,out,[],203087,,,1610612737,49,51,2021-12-02T00:51:20Z,2260000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT04M45.00S,2021-12-02T00:51:01.1Z,2,REGULAR,substitution,out,[],101150,,,1610612737,49,51,2021-12-02T00:51:20Z,2270000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT04M45.00S,2021-12-02T00:51:01.1Z,2,REGULAR,substitution,out,[],201568,,,1610612737,49,51,2021-12-02T00:51:20Z,2280000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT04M45.00S,2021-12-02T00:51:01.1Z,2,REGULAR,substitution,in,[],1627763,,,1610612737,49,51,2021-12-02T00:51:20Z,2290000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT04M45.00S,2021-12-02T00:51:01.1Z,2,REGULAR,substitution,in,[],1627789,,,1610612737,49,51,2021-12-02T00:51:20Z,2300000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT04M45.00S,2021-12-02T00:51:01.1Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,49,51,2021-12-02T00:51:20Z,2310000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M41.00S,2021-12-02T00:51:28.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,38.18988173455979,31.862745098039213,1610612737,49,51,2021-12-02T00:51:54Z,2320000,91.0,306.0,1,left,MISS T. Young 31' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,31.96,Missed,,,,,,,,,,,,,,,,,,,
236,PT04M37.00S,2021-12-02T00:51:32.4Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,49,51,2021-12-02T00:51:54Z,2330000,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,235.0,2.0,2.0,0.0,,,,,
237,PT04M26.00S,2021-12-02T00:51:50.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627789,,,1610612754,49,51,2021-12-02T00:52:04Z,2340000,,,0,,T. Luwawu-Cabarrot personal FOUL (1 PF) (Turner 2 FT),"[1627789, 1626167]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,201638.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,
239,PT04M26.00S,2021-12-02T00:52:26.5Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,50,51,2021-12-02T00:52:26Z,2360000,,,0,,M. Turner Free Throw 1 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
240,PT04M26.00S,2021-12-02T00:52:38.3Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,51,51,2021-12-02T00:52:38Z,2370000,,,0,,M. Turner Free Throw 2 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
241,PT04M17.00S,2021-12-02T00:52:49.9Z,2,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612737,51,51,2021-12-02T00:52:54Z,2380000,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (2 TO),[1628989],1610612737.0,ATL,bad pass,,,Huerter,K. Huerter,,,,,,,,,,,1146.0,,,,,2.0,,,,,,,,,
242,PT04M03.00S,2021-12-02T00:53:11.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,91.67214191852825,95.09803921568627,1610612754,51,51,2021-12-02T00:53:15Z,2390000,225.0,26.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
243,PT04M00.00S,2021-12-02T00:53:14.0Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,51,51,2021-12-02T00:53:15Z,2400000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,242.0,3.0,3.0,0.0,,,,,
244,PT03M52.00S,2021-12-02T00:53:21.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.521024967148489,50.73529411764706,1610612737,51,53,2021-12-02T00:53:25Z,2410000,-4.0,9.0,1,left,C. Capela alley-oop Layup (4 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.95,Made,4.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,,
246,PT03M37.00S,2021-12-02T00:53:36.3Z,2,REGULAR,2pt,Jump Shot,[],202954,82.9993429697766,72.30392156862744,1610612754,53,53,2021-12-02T00:53:41Z,2430000,112.0,107.0,1,right,B. Wanamaker 15' pullup Jump Shot (7 PTS) (M. Brogdon 4 AST),"[202954, 1627763]",1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,15.47,Made,7.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,,,,
248,PT03M20.00S,2021-12-02T00:53:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,18.347568988173457,48.77450980392157,1610612737,53,53,2021-12-02T00:53:59Z,2450000,6.0,120.0,1,left,MISS K. Huerter 12' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,12.02,Missed,,,,,,,,,,,,,,,,,,,
249,PT03M16.00S,2021-12-02T00:53:57.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,53,53,2021-12-02T00:53:59Z,2460000,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,248.0,2.0,1.0,1.0,,,,,
250,PT03M12.00S,2021-12-02T00:54:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202954,91.27792378449409,45.34313725490196,1610612754,53,53,2021-12-02T00:54:08Z,2470000,-23.0,29.0,1,right,MISS B. Wanamaker running finger roll Layup - blocked,"[202954, 1628381]",1610612754.0,IND,running finger roll,,,Wanamaker,B. Wanamaker,,,,,3.76,Missed,,,,,,,,,,,,,,,Collins,1628381.0,,,
251,PT03M12.00S,2021-12-02T00:54:01.2Z,2,REGULAR,block,,[],1628381,,,1610612754,53,53,2021-12-02T00:54:04Z,2480000,,,0,,J. Collins BLOCK (3 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M08.00S,2021-12-02T00:54:05.2Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,53,53,2021-12-02T00:54:08Z,2490000,,,0,,T. Young REBOUND (Off:0 Def:4),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,250.0,4.0,4.0,0.0,,,,,
253,PT03M03.00S,2021-12-02T00:54:09.6Z,2,REGULAR,turnover,bad pass,[],1628989,,,1610612737,53,53,2021-12-02T00:54:12Z,2500000,,,0,,K. Huerter bad pass TURNOVER (3 TO),"[1628989, 1627763]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,3.0,,,,,,,Brogdon,1627763.0,
254,PT03M03.00S,2021-12-02T00:54:09.6Z,2,REGULAR,steal,,[],1627763,,,1610612754,53,53,2021-12-02T00:54:11Z,2510000,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M02.00S,2021-12-02T00:54:16.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612754,53,53,2021-12-02T00:54:23Z,2520000,,,0,,T. Young take personal FOUL (1 PF) (Brogdon 2 FT),"[1629027, 1627763]",1610612737.0,ATL,take,,,Young,T. Young,,,,,,,,,,,1628484.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,
257,PT03M02.00S,2021-12-02T00:54:25.9Z,2,REGULAR,instantreplay,request,[],0,,,1610612754,53,53,2021-12-02T00:55:33Z,2540000,,,0,,,[],,,support,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,Common Foul Upheld
258,PT03M02.00S,2021-12-02T00:55:40.6Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,53,53,2021-12-02T00:56:04Z,2550000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M02.00S,2021-12-02T00:55:40.6Z,2,REGULAR,substitution,in,[],1627734,,,1610612754,53,53,2021-12-02T00:56:04Z,2560000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M02.00S,2021-12-02T00:56:09.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627763,,,1610612754,53,53,2021-12-02T00:56:43Z,2570000,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
261,PT03M02.00S,2021-12-02T00:56:09.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,53,53,2021-12-02T00:56:43Z,2580000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,
262,PT03M02.00S,2021-12-02T00:56:09.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627763,,,1610612754,53,53,2021-12-02T00:56:43Z,2590000,,,0,,MISS M. Brogdon Free Throw 2 of 2,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
264,PT03M02.00S,2021-12-02T00:56:09.2Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,53,53,2021-12-02T00:56:43Z,2595000,,,0,,M. Turner REBOUND (Off:2 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,262.0,3.0,1.0,2.0,,,,,
263,PT02M48.00S,2021-12-02T00:56:41.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630537,77.08607095926413,86.02941176470588,1610612754,53,53,2021-12-02T00:56:54Z,2600000,180.0,163.0,1,right,MISS C. Duarte 24' step back 3PT,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
265,PT02M45.00S,2021-12-02T00:56:44.4Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,53,53,2021-12-02T00:56:54Z,2610000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,263.0,1.0,1.0,0.0,,,,,
266,PT02M42.00S,2021-12-02T00:56:57.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,53,53,2021-12-02T00:56:57Z,2620000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M42.00S,2021-12-02T00:59:15.4Z,2,REGULAR,substitution,out,[],202954,,,1610612737,53,53,2021-12-02T00:59:34Z,2630000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M42.00S,2021-12-02T00:59:15.4Z,2,REGULAR,substitution,in,[],1627747,,,1610612737,53,53,2021-12-02T00:59:34Z,2640000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M29.00S,2021-12-02T01:00:05.9Z,2,REGULAR,3pt,Jump Shot,[],1628989,26.888961892247043,83.57843137254902,1610612737,53,56,2021-12-02T01:00:11Z,2650000,-168.0,200.0,1,left,K. Huerter 26' 3PT  (15 PTS) (T. Young 6 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.14,Made,15.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,,
