actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
270,PT02M34.00S,2021-12-11T00:56:07.2Z,2,REGULAR,2pt,Jump Shot,[],203501,19.793035479632064,72.79411764705883,1610612742,51,46,2021-12-11T00:56:10Z,2650000,-114.0,134.0,1,left,T. Hardaway Jr. 17' pullup Jump Shot (6 PTS) (L. Doncic 4 AST),"[203501, 1629029]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,17.56,Made,,,6.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,
272,PT02M18.00S,2021-12-11T00:56:25.8Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612754,51,46,2021-12-11T00:56:33Z,2670000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Turner 2 FT),"[1629029, 1626167]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,1627526.0,,,,,,,,,,,,,2.0,0.0,Turner,1626167.0
275,PT02M18.00S,2021-12-11T00:56:52.8Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,52,46,2021-12-11T00:56:52Z,2690000,,,0,,M. Turner Free Throw 1 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,,8.0,,,,,,,,,,,,,,,
276,PT02M18.00S,2021-12-11T00:56:53.2Z,2,REGULAR,substitution,out,[],1627734,,,1610612754,52,46,2021-12-11T00:57:09Z,2700000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M18.00S,2021-12-11T00:56:53.2Z,2,REGULAR,substitution,out,[],1629103,,,1610612754,52,46,2021-12-11T00:57:09Z,2710000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M18.00S,2021-12-11T00:56:53.2Z,2,REGULAR,substitution,out,[],203939,,,1610612754,52,46,2021-12-11T00:57:09Z,2720000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M18.00S,2021-12-11T00:56:53.2Z,2,REGULAR,substitution,out,[],203493,,,1610612754,52,46,2021-12-11T00:57:09Z,2730000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M18.00S,2021-12-11T00:56:53.2Z,2,REGULAR,substitution,in,[],1628470,,,1610612754,52,46,2021-12-11T00:57:09Z,2740000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M18.00S,2021-12-11T00:56:53.2Z,2,REGULAR,substitution,in,[],1627747,,,1610612754,52,46,2021-12-11T00:57:09Z,2750000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M18.00S,2021-12-11T00:56:53.2Z,2,REGULAR,substitution,in,[],204001,,,1610612754,52,46,2021-12-11T00:57:09Z,2760000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M18.00S,2021-12-11T00:56:53.2Z,2,REGULAR,substitution,in,[],1628973,,,1610612754,52,46,2021-12-11T00:57:09Z,2770000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M18.00S,2021-12-11T00:57:22.9Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,53,46,2021-12-11T00:57:22Z,2780000,,,0,,M. Turner Free Throw 2 of 2 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,Made,,,9.0,,,,,,,,,,,,,,,
285,PT02M06.00S,2021-12-11T00:57:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.229303547963205,59.31372549019608,1610612742,53,48,2021-12-11T00:57:40Z,2790000,-47.0,25.0,1,left,L. Doncic turnaround bank Jump Shot (16 PTS),[1629029],1610612742.0,DAL,turnaround bank,,,Doncic,L. Doncic,,,,,5.28,Made,,,16.0,,,,,,,,,,,,,,,
286,PT01M51.00S,2021-12-11T00:57:56.0Z,2,REGULAR,foul,personal,[],203501,,,1610612754,53,48,2021-12-11T00:58:01Z,2800000,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1626167]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,1627526.0,,,,,,,,,,,,,1.0,0.0,Turner,1626167.0
288,PT01M39.00S,2021-12-11T00:58:23.2Z,2,REGULAR,3pt,Jump Shot,[],1630537,75.24638633377135,13.725490196078432,1610612754,53,48,2021-12-11T00:58:28Z,2820000,-181.0,180.0,1,right,MISS C. Duarte 25' step back 3PT,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
289,PT01M35.00S,2021-12-11T00:58:27.2Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,53,48,2021-12-11T00:58:28Z,2830000,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,288.0,,,,,,6.0,5.0,1.0,,,,,,,,,
290,PT01M33.00S,2021-12-11T00:58:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,6.1268068331143235,48.77450980392157,1610612742,53,50,2021-12-11T00:58:34Z,2840000,6.0,5.0,1,left,T. Hardaway Jr. running Layup (8 PTS) (L. Doncic 5 AST),"[203501, 1629029]",1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,0.8,Made,,,8.0,L. Doncic,1629029.0,5.0,,,,,,,,,,,,
292,PT01M20.00S,2021-12-11T00:58:41.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.36202365308804,42.40196078431372,1610612754,53,50,2021-12-11T00:58:45Z,2860000,-38.0,254.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
293,PT01M18.00S,2021-12-11T00:58:44.6Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612754,53,50,2021-12-11T00:58:44Z,2870000,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,292.0,,,,,,1.0,0.0,1.0,,,,,,,,,
294,PT01M15.00S,2021-12-11T00:58:47.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630537,92.9862023653088,95.58823529411765,1610612754,53,50,2021-12-11T00:58:52Z,2880000,228.0,13.0,1,right,MISS C. Duarte 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,
295,PT01M12.00S,2021-12-11T00:58:50.2Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,53,50,2021-12-11T00:58:52Z,2890000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,294.0,,,,,,3.0,3.0,0.0,,,,,,,,,
296,PT00M51.00S,2021-12-11T00:59:12.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,5.732588699080158,49.50980392156863,1610612742,53,52,2021-12-11T00:59:18Z,2900000,2.0,1.0,1,left,K. Porzingis driving DUNK (14 PTS) (L. Doncic 6 AST),"[204001, 1629029]",1610612742.0,DAL,driving,,,Porzingis,K. Porzingis,,,,,0.29,Made,,,14.0,L. Doncic,1629029.0,6.0,,,,,,,,,,,,
298,PT00M36.40S,2021-12-11T00:59:29.3Z,2,REGULAR,3pt,Jump Shot,[],1627763,65.1281208935611,63.48039215686274,1610612754,53,52,2021-12-11T00:59:33Z,2920000,67.0,275.0,1,right,MISS M. Brogdon 28' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,28.34,Missed,,,,,,,,,,,,,,,,,,
299,PT00M34.70S,2021-12-11T00:59:31.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,53,52,2021-12-11T00:59:33Z,2930000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,
300,PT00M34.70S,2021-12-11T00:59:33.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,53,52,2021-12-11T00:59:33Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M30.10S,2021-12-11T00:59:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,8.229303547963205,37.745098039215684,1610612742,53,54,2021-12-11T01:02:40Z,2950000,61.0,25.0,1,left,L. Doncic 6' driving Layup (18 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,6.62,Made,,,18.0,,,,,,,,,,,,,,,
302,PT00M15.20S,2021-12-11T01:00:05.5Z,2,REGULAR,2pt,Jump Shot,[],1627747,83.52496714848883,67.40196078431373,1610612754,53,54,2021-12-11T01:00:09Z,2960000,87.0,102.0,1,right,MISS C. LeVert 13' turnaround Shot,[1627747],1610612754.0,IND,turnaround,,,LeVert,C. LeVert,,,,,13.44,Missed,,,,,,,,,,,,,,,,,,
303,PT00M12.40S,2021-12-11T01:00:08.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,53,54,2021-12-11T01:15:26Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,
304,PT00M12.40S,2021-12-11T01:00:29.1Z,2,REGULAR,jumpball,recovered,[],1627763,,,1610612754,53,54,2021-12-11T01:16:14Z,2980000,,,0,,Jump Ball M. Turner vs. D. Finney-Smith: Tip to M. Brogdon,"[1627763, 1626167, 1627827]",1610612754.0,IND,heldball,M. Brogdon,1627763.0,Brogdon,M. Brogdon,Turner,1626167.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,,,
309,PT00M06.50S,2021-12-11T01:00:34.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,66.96780551905388,61.76470588235294,1610612754,56,54,2021-12-11T01:16:49Z,3030000,59.0,258.0,1,right,M. Turner 26' 3PT  (12 PTS) (M. Brogdon 4 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,26.46,Made,,,12.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,
311,PT00M00.60S,2021-12-11T01:00:42.0Z,2,REGULAR,3pt,Jump Shot,[],203501,55.00985545335085,25.49019607843137,1610612742,56,54,2021-12-11T01:00:49Z,3050000,123.0,465.0,1,left,MISS T. Hardaway Jr. 48' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,48.05,Missed,,,,,,,,,,,,,,,,,,
312,PT00M00.60S,2021-12-11T01:00:42.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,56,54,2021-12-11T01:00:49Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2021-12-11T01:00:47.0Z,2,REGULAR,period,end,[],0,,,1610612742,56,54,2021-12-11T01:00:47Z,3070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-12-11T01:15:02.7Z,3,REGULAR,substitution,out,['startperiod'],1628470,,,1610612742,56,54,2021-12-11T01:15:54Z,3080000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-12-11T01:15:02.7Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612742,56,54,2021-12-11T01:15:54Z,3090000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-12-11T01:15:02.7Z,3,REGULAR,substitution,out,['startperiod'],1628973,,,1610612742,56,54,2021-12-11T01:15:54Z,3100000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-12-11T01:15:02.7Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612742,56,54,2021-12-11T01:15:54Z,3110000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-12-11T01:15:02.7Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,56,54,2021-12-11T01:15:54Z,3120000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-12-11T01:15:02.7Z,3,REGULAR,substitution,in,['startperiod'],203493,,,1610612742,56,54,2021-12-11T01:15:54Z,3130000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-12-11T01:16:06.0Z,3,REGULAR,period,start,[],0,,,1610612742,56,54,2021-12-11T01:16:06Z,3140000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M44.00S,2021-12-11T01:16:30.3Z,3,REGULAR,foul,personal,[],1626167,,,1610612742,56,54,2021-12-11T01:16:59Z,3150000,,,0,,M. Turner personal FOUL (2 PF),"[1626167, 203939]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,2715.0,,,,,,,,,,,,,2.0,0.0,Powell,203939.0
323,PT11M35.00S,2021-12-11T01:16:55.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,56,54,2021-12-11T01:16:55Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M35.00S,2021-12-11T01:17:07.7Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,56,54,2021-12-11T01:17:14Z,3180000,,,0,,D. Powell offensive FOUL (2 PF),"[203939, 1627747]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,2715.0,,,,,,,,,,,,,2.0,0.0,LeVert,1627747.0
326,PT11M35.00S,2021-12-11T01:17:07.7Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,56,54,2021-12-11T01:17:07Z,3200000,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,2715.0,,,,,,,,1.0,,,,,,,,
327,PT11M19.00S,2021-12-11T01:17:37.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,25.837713534822605,84.31372549019608,1610612754,56,54,2021-12-11T01:17:45Z,3210000,-172.0,190.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
328,PT11M15.00S,2021-12-11T01:17:41.9Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,56,54,2021-12-11T01:17:45Z,3220000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,327.0,,,,,,7.0,6.0,1.0,,,,,,,,,
329,PT11M01.00S,2021-12-11T01:17:56.0Z,3,REGULAR,3pt,Jump Shot,[],1629029,66.83639947437582,69.85294117647058,1610612742,56,57,2021-12-11T01:18:01Z,3230000,99.0,259.0,1,right,L. Doncic 27' 3PT pullup (21 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,27.76,Made,,,21.0,,,,,,,,,,,,,,,
330,PT10M39.00S,2021-12-11T01:18:18.1Z,3,REGULAR,3pt,Jump Shot,[],1626167,8.886333771353483,3.9215686274509802,1610612754,59,57,2021-12-11T01:18:22Z,3240000,230.0,31.0,1,left,M. Turner 3PT  (15 PTS) (M. Brogdon 5 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,23.25,Made,,,15.0,M. Brogdon,1627763.0,5.0,,,,,,,,,,,,
332,PT10M18.00S,2021-12-11T01:18:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,89.96386333771353,59.068627450980394,1610612742,59,59,2021-12-11T01:24:21Z,3260000,45.0,42.0,1,right,K. Porzingis 6' bank Jump Shot (16 PTS) (L. Doncic 7 AST),"[204001, 1629029]",1610612742.0,DAL,bank,,,Porzingis,K. Porzingis,,,,,6.16,Made,,,16.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,
333,PT10M11.00S,2021-12-11T01:18:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.754927726675426,36.029411764705884,1610612754,61,59,2021-12-11T01:25:45Z,3270000,70.0,30.0,1,left,C. LeVert 7' driving Layup (12 PTS) (M. Brogdon 6 AST),"[1627747, 1627763]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,7.6,Made,,,12.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,,
334,PT10M03.00S,2021-12-11T01:18:58.4Z,3,REGULAR,foul,offensive,[],203939,,,1610612742,61,59,2021-12-11T01:19:07Z,3280000,,,0,,D. Powell offensive FOUL (3 PF),"[203939, 1627763]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,2715.0,,,,,,,,,,,,,3.0,0.0,Brogdon,1627763.0
336,PT10M03.00S,2021-12-11T01:18:58.4Z,3,REGULAR,turnover,offensive foul,[],203939,,,1610612742,61,59,2021-12-11T01:18:58Z,3300000,,,0,,D. Powell offensive foul TURNOVER (2 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,2715.0,,,,,,,,2.0,,,,,,,,
337,PT09M53.00S,2021-12-11T01:19:18.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627763,7.703679369250986,20.833333333333336,1610612754,61,59,2021-12-11T01:19:23Z,3310000,146.0,20.0,1,left,MISS M. Brogdon 14' step back Shot,[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,14.72,Missed,,,,,,,,,,,,,,,,,,
338,PT09M51.00S,2021-12-11T01:19:20.5Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,61,59,2021-12-11T01:19:23Z,3320000,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,337.0,,,,,,3.0,1.0,2.0,,,,,,,,,
339,PT09M39.00S,2021-12-11T01:19:33.1Z,3,REGULAR,2pt,Jump Shot,[],1629029,91.93495400788436,75.24509803921569,1610612742,61,59,2021-12-11T01:19:37Z,3330000,126.0,23.0,1,right,MISS L. Doncic 12' turnaround bank Shot,[1629029],1610612742.0,DAL,turnaround bank,,,Doncic,L. Doncic,,,,,12.83,Missed,,,,,,,,,,,,,,,,,,
340,PT09M35.00S,2021-12-11T01:19:37.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,61,59,2021-12-11T01:19:37Z,3340000,,,0,,M. Turner REBOUND (Off:3 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,339.0,,,,,,7.0,4.0,3.0,,,,,,,,,
341,PT09M15.00S,2021-12-11T01:19:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.588042049934298,44.36274509803921,1610612754,61,59,2021-12-11T01:20:06Z,3350000,28.0,94.0,1,left,MISS C. LeVert 9' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,9.81,Missed,,,,,,,,,,,,,,,,,,
342,PT09M10.00S,2021-12-11T01:20:01.0Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,61,59,2021-12-11T01:20:06Z,3360000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,341.0,,,,,,5.0,3.0,2.0,,,,,,,,,
343,PT09M10.00S,2021-12-11T01:20:06.8Z,3,REGULAR,foul,personal,[],204001,,,1610612754,61,59,2021-12-11T01:20:15Z,3370000,,,0,,K. Porzingis personal FOUL (2 PF),"[204001, 1627734]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,2715.0,,,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0
345,PT09M03.00S,2021-12-11T01:20:34.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630537,6.258212877792378,45.83333333333333,1610612754,63,59,2021-12-11T01:20:38Z,3390000,21.0,6.0,1,left,C. Duarte cutting Layup (8 PTS) (D. Sabonis 5 AST),"[1630537, 1627734]",1610612754.0,IND,cutting,,,Duarte,C. Duarte,,,,,2.17,Made,,,8.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,
347,PT08M49.00S,2021-12-11T01:20:48.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,64.86530880420499,32.59803921568628,1610612742,63,59,2021-12-11T01:20:53Z,3410000,-87.0,278.0,1,right,MISS L. Doncic 29' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,29.11,Missed,,,,,,,,,,,,,,,,,,
348,PT08M45.00S,2021-12-11T01:20:52.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,63,59,2021-12-11T01:20:53Z,3420000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,347.0,,,,,,6.0,4.0,2.0,,,,,,,,,
349,PT08M33.00S,2021-12-11T01:21:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,48.529411764705884,1610612754,65,59,2021-12-11T01:21:14Z,3430000,7.0,8.0,1,left,D. Sabonis Layup (13 PTS) (C. LeVert 4 AST),"[1627734, 1627747]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,1.06,Made,,,13.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,,
351,PT08M33.00S,2021-12-11T01:21:07.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,65,59,2021-12-11T01:21:07Z,3450000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M11.00S,2021-12-11T01:24:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,84.57621550591328,50.245098039215684,1610612742,65,59,2021-12-11T01:24:27Z,3460000,1.0,92.0,1,right,MISS L. Doncic 9' pullup Shot,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,9.25,Missed,,,,,,,,,,,,,,,,,,
356,PT08M08.00S,2021-12-11T01:24:26.1Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,65,59,2021-12-11T01:24:27Z,3480000,,,0,,C. LeVert REBOUND (Off:2 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,354.0,,,,,,4.0,2.0,2.0,,,,,,,,,
357,PT07M54.00S,2021-12-11T01:24:39.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.30946123521682,45.34313725490196,1610612754,65,59,2021-12-11T01:25:24Z,3490000,23.0,16.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,2.84,Missed,,,,,,,,,,,,,,,,,,
358,PT07M54.00S,2021-12-11T01:24:39.3Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,65,59,2021-12-11T01:25:24Z,3500000,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,357.0,,,,,,4.0,2.0,2.0,,,,,,,,,
359,PT07M42.00S,2021-12-11T01:24:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,81.8166885676741,48.28431372549019,1610612742,65,61,2021-12-11T01:25:00Z,3510000,-9.0,118.0,1,right,D. Finney-Smith 11' driving floating Jump Shot (2 PTS),[1627827],1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,11.87,Made,,,2.0,,,,,,,,,,,,,,,
360,PT07M42.00S,2021-12-11T01:25:01.6Z,3,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612742,65,61,2021-12-11T01:25:14Z,3520000,,,0,,D. Sabonis loose ball personal FOUL (3 PF) (Powell 1 FT),"[1627734, 203939]",1610612754.0,IND,loose ball,,,Sabonis,D. Sabonis,,,,,,,,202007.0,,,,,,,,,,,,,3.0,0.0,Powell,203939.0
362,PT07M42.00S,2021-12-11T01:25:15.5Z,3,REGULAR,substitution,out,[],203493,,,1610612742,65,61,2021-12-11T01:25:24Z,3540000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M42.00S,2021-12-11T01:25:15.5Z,3,REGULAR,substitution,in,[],1628973,,,1610612742,65,61,2021-12-11T01:25:24Z,3550000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M42.00S,2021-12-11T01:25:28.1Z,3,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,65,61,2021-12-11T01:25:35Z,3560000,,,0,,MISS D. Powell Free Throw 1 of 1,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,
365,PT07M40.00S,2021-12-11T01:25:30.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,65,61,2021-12-11T01:25:35Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,
366,PT07M40.00S,2021-12-11T01:25:32.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,65,61,2021-12-11T01:25:32Z,3580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT07M28.00S,2021-12-11T01:26:03.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],204001,64.07687253613666,50.49019607843137,1610612742,65,61,2021-12-11T01:26:08Z,3590000,2.0,285.0,1,right,MISS K. Porzingis 28' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,28.52,Missed,,,,,,,,,,,,,,,,,,
