actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
92,PT05M03.00S,2021-10-25T23:24:42.7Z,1,REGULAR,substitution,out,[],1627763,,,1610612749,20,16,2021-10-25T23:24:54Z,920000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M03.00S,2021-10-25T23:24:42.7Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,20,16,2021-10-25T23:24:54Z,930000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M03.00S,2021-10-25T23:24:42.7Z,1,REGULAR,substitution,out,[],201588,,,1610612749,20,16,2021-10-25T23:24:54Z,940000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M03.00S,2021-10-25T23:24:42.7Z,1,REGULAR,substitution,in,[],204456,,,1610612749,20,16,2021-10-25T23:24:54Z,950000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M03.00S,2021-10-25T23:24:42.7Z,1,REGULAR,substitution,in,[],203087,,,1610612749,20,16,2021-10-25T23:24:54Z,960000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M03.00S,2021-10-25T23:24:42.7Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,20,16,2021-10-25T23:24:54Z,970000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M03.00S,2021-10-25T23:24:42.7Z,1,REGULAR,substitution,in,[],1629620,,,1610612749,20,16,2021-10-25T23:24:54Z,980000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M55.00S,2021-10-25T23:25:16.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612749,20,16,2021-10-25T23:25:23Z,990000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Middleton 2 FT),"[203200, 203114]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,1201.0,1.0,0.0,Middleton,203114.0,,,,,,,,,,,,,,,,
101,PT04M55.00S,2021-10-25T23:25:38.7Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,20,17,2021-10-25T23:25:38Z,1010000,,,0,,K. Middleton Free Throw 1 of 2 (5 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
102,PT04M55.00S,2021-10-25T23:26:02.8Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,20,18,2021-10-25T23:26:02Z,1020000,,,0,,K. Middleton Free Throw 2 of 2 (6 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
103,PT04M38.00S,2021-10-25T23:26:20.9Z,1,REGULAR,3pt,Jump Shot,[],203087,6.1268068331143235,96.56862745098039,1610612754,23,18,2021-10-25T23:26:26Z,1030000,-233.0,5.0,1,left,J. Lamb 3PT  (3 PTS) (T. McConnell 1 AST),"[203087, 204456]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,Made,,3.0,23.29,,,,T. McConnell,204456.0,1.0,,,,,,
105,PT04M25.00S,2021-10-25T23:26:33.4Z,1,REGULAR,2pt,Jump Shot,[],1629670,78.0059132720105,56.127450980392155,1610612749,23,18,2021-10-25T23:26:37Z,1050000,31.0,154.0,1,right,MISS J. Nwora 15' floating Shot,[1629670],1610612749.0,MIL,floating,,,Nwora,J. Nwora,,,,,,,,,,Missed,,,15.72,,,,,,,,,,,,
106,PT04M22.00S,2021-10-25T23:26:36.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,23,18,2021-10-25T23:26:37Z,1060000,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,105.0,,,5.0,5.0,0.0,,,,,,,,,
107,PT04M16.00S,2021-10-25T23:26:42.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203200,7.046649145860711,4.411764705882353,1610612754,23,18,2021-10-25T23:26:49Z,1070000,228.0,14.0,1,left,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,,22.83,,,,,,,,,,,,
108,PT04M14.00S,2021-10-25T23:26:44.5Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,23,18,2021-10-25T23:26:46Z,1080000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,107.0,,,1.0,1.0,0.0,,,,,,,,,
109,PT04M06.00S,2021-10-25T23:27:05.5Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627734,,,1610612749,23,18,2021-10-25T23:27:12Z,1090000,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Middleton 3 FT),"[1627734, 203114]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,202056.0,2.0,0.0,Middleton,203114.0,,,,,,,,,,,,,,,,
111,PT04M06.00S,2021-10-25T23:27:23.0Z,1,REGULAR,freethrow,1 of 3,[],203114,,,1610612749,23,19,2021-10-25T23:27:23Z,1110000,,,0,,K. Middleton Free Throw 1 of 3 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
112,PT04M06.00S,2021-10-25T23:27:36.1Z,1,REGULAR,freethrow,2 of 3,[],203114,,,1610612749,23,20,2021-10-25T23:27:36Z,1120000,,,0,,K. Middleton Free Throw 2 of 3 (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
113,PT04M06.00S,2021-10-25T23:27:36.9Z,1,REGULAR,substitution,out,[],1627734,,,1610612749,23,20,2021-10-25T23:27:42Z,1130000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M06.00S,2021-10-25T23:27:36.9Z,1,REGULAR,substitution,out,[],1626192,,,1610612749,23,20,2021-10-25T23:27:42Z,1140000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M06.00S,2021-10-25T23:27:36.9Z,1,REGULAR,substitution,in,[],1629048,,,1610612749,23,20,2021-10-25T23:27:42Z,1150000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M06.00S,2021-10-25T23:27:36.9Z,1,REGULAR,substitution,in,[],203918,,,1610612749,23,20,2021-10-25T23:27:42Z,1160000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M06.00S,2021-10-25T23:27:54.8Z,1,REGULAR,freethrow,3 of 3,[],203114,,,1610612749,23,21,2021-10-25T23:27:54Z,1170000,,,0,,K. Middleton Free Throw 3 of 3 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
118,PT03M53.00S,2021-10-25T23:28:10.4Z,1,REGULAR,3pt,Jump Shot,[],1629052,10.463206307490145,5.147058823529411,1610612754,23,21,2021-10-25T23:28:16Z,1180000,224.0,46.0,1,left,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,22.89,,,,,,,,,,,,
119,PT03M49.00S,2021-10-25T23:28:14.4Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,23,21,2021-10-25T23:28:16Z,1190000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,118.0,,,2.0,2.0,0.0,,,,,,,,,
120,PT03M41.00S,2021-10-25T23:28:21.3Z,1,REGULAR,3pt,Jump Shot,[],1629670,90.62089356110381,3.9215686274509802,1610612749,23,21,2021-10-25T23:28:25Z,1200000,-230.0,36.0,1,right,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,Missed,,,23.31,,,,,,,,,,,,
121,PT03M39.00S,2021-10-25T23:28:23.9Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612749,23,21,2021-10-25T23:28:23Z,1210000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,120.0,,,1.0,0.0,1.0,,,,,,,,,
122,PT03M26.00S,2021-10-25T23:28:37.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630572,68.01905387647832,59.55882352941176,1610612749,23,21,2021-10-25T23:28:42Z,1220000,48.0,248.0,1,right,MISS S. Mamukelashvili 25' pullup 3PT,[1630572],1610612749.0,MIL,pullup,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,Missed,,,25.27,,,,,,,,,,,,
123,PT03M24.00S,2021-10-25T23:28:39.0Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,23,21,2021-10-25T23:28:42Z,1230000,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,122.0,,,2.0,2.0,0.0,,,,,,,,,
124,PT03M13.00S,2021-10-25T23:28:49.9Z,1,REGULAR,3pt,Jump Shot,[],203200,22.946780551905388,12.009803921568627,1610612754,23,21,2021-10-25T23:28:54Z,1240000,190.0,163.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,,25.05,,,,,,,,,,,,
125,PT03M10.00S,2021-10-25T23:28:52.9Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612749,23,21,2021-10-25T23:28:54Z,1250000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,124.0,,,2.0,1.0,1.0,,,,,,,,,
126,PT03M01.00S,2021-10-25T23:29:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,92.59198423127464,53.67647058823529,1610612749,23,23,2021-10-25T23:29:05Z,1260000,18.0,17.0,1,right,J. Nwora driving Layup (2 PTS),[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,,,,,,Made,,2.0,2.51,,,,,,,,,,,,
127,PT02M51.00S,2021-10-25T23:29:13.1Z,1,REGULAR,foul,personal,[],203918,,,1610612754,23,23,2021-10-25T23:29:17Z,1270000,,,0,,R. Hood personal FOUL (1 PF),"[203918, 203087]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,200834.0,1.0,0.0,Lamb,203087.0,,,,,,,,,,,,,,,,
129,PT02M51.00S,2021-10-25T23:29:19.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,23,23,2021-10-25T23:29:19Z,1290000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M51.00S,2021-10-25T23:31:27.5Z,1,REGULAR,substitution,out,[],203200,,,1610612754,23,23,2021-10-25T23:31:40Z,1300000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M51.00S,2021-10-25T23:31:27.5Z,1,REGULAR,substitution,out,[],203114,,,1610612754,23,23,2021-10-25T23:31:40Z,1310000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M51.00S,2021-10-25T23:31:27.5Z,1,REGULAR,substitution,out,[],1630572,,,1610612754,23,23,2021-10-25T23:31:40Z,1320000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M51.00S,2021-10-25T23:31:27.5Z,1,REGULAR,substitution,in,[],1627763,,,1610612754,23,23,2021-10-25T23:31:40Z,1330000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M51.00S,2021-10-25T23:31:27.5Z,1,REGULAR,substitution,in,[],203507,,,1610612754,23,23,2021-10-25T23:31:40Z,1340000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M51.00S,2021-10-25T23:31:27.5Z,1,REGULAR,substitution,in,[],1626192,,,1610612754,23,23,2021-10-25T23:31:40Z,1350000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M43.00S,2021-10-25T23:32:23.5Z,1,REGULAR,foul,personal,['2freethrow'],203507,,,1610612754,23,23,2021-10-25T23:32:31Z,1360000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Bitadze 2 FT),"[203507, 1629048]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,202056.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,
138,PT02M43.00S,2021-10-25T23:32:43.0Z,1,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,24,23,2021-10-25T23:32:42Z,1380000,,,0,,G. Bitadze Free Throw 1 of 2 (1 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
139,PT02M43.00S,2021-10-25T23:32:56.9Z,1,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,25,23,2021-10-25T23:32:56Z,1390000,,,0,,G. Bitadze Free Throw 2 of 2 (2 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,Made,,2.0,,,,,,,,,,,,,
140,PT02M42.00S,2021-10-25T23:33:04.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,25,23,2021-10-25T23:33:04Z,1400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M37.00S,2021-10-25T23:33:17.8Z,1,REGULAR,3pt,Jump Shot,[],203918,85.89027595269383,94.6078431372549,1610612749,25,26,2021-10-25T23:33:24Z,1410000,223.0,80.0,1,right,R. Hood 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[203918, 203507]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,Made,,3.0,23.69,,,,G. Antetokounmpo,203507.0,1.0,,,,,,
143,PT02M19.00S,2021-10-25T23:33:35.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.09789750328515,46.32352941176471,1610612754,25,26,2021-10-25T23:33:39Z,1430000,18.0,24.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,,,,,,Missed,,,2.99,,,,,,,,,,,,
144,PT02M15.00S,2021-10-25T23:33:39.9Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612754,25,26,2021-10-25T23:33:39Z,1440000,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,143.0,,,1.0,0.0,1.0,,,,,,,,,
145,PT02M15.00S,2021-10-25T23:33:38.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.590000152587891,50.0,1610612754,25,26,2021-10-25T23:33:38Z,1450000,0.0,0.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612754.0,IND,tip,,,Bitadze,G. Bitadze,,,,,,,,,,Missed,,,0.0,,,,,,,,,,,,
146,PT02M15.00S,2021-10-25T23:33:39.3Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612754,25,26,2021-10-25T23:33:39Z,1460000,,,0,,G. Bitadze REBOUND (Off:2 Def:0),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,145.0,,,2.0,0.0,2.0,,,,,,,,,
147,PT02M14.00S,2021-10-25T23:33:40.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,7.835085413929041,52.69607843137255,1610612754,25,26,2021-10-25T23:33:44Z,1470000,-13.0,21.0,1,left,MISS G. Bitadze putback Layup - blocked,"[1629048, 203507]",1610612754.0,IND,putback,,,Bitadze,G. Bitadze,,,,,,,,,,Missed,,,2.5,,,,,,,,,,Antetokounmpo,203507.0,
148,PT02M14.00S,2021-10-25T23:33:40.1Z,1,REGULAR,block,,[],203507,,,1610612754,25,26,2021-10-25T23:33:42Z,1480000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M11.00S,2021-10-25T23:33:43.1Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612754,25,26,2021-10-25T23:33:44Z,1490000,,,0,,G. Bitadze REBOUND (Off:3 Def:0),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,147.0,,,3.0,0.0,3.0,,,,,,,,,
150,PT02M10.00S,2021-10-25T23:33:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,7.835085413929041,55.392156862745104,1610612754,27,26,2021-10-25T23:33:49Z,1500000,-27.0,21.0,1,left,G. Bitadze reverse Layup (4 PTS),[1629048],1610612754.0,IND,reverse,,,Bitadze,G. Bitadze,,,,,,,,,,Made,,4.0,3.43,,,,,,,,,,,,
151,PT01M50.00S,2021-10-25T23:34:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,82.7365308804205,52.94117647058824,1610612749,27,28,2021-10-25T23:34:09Z,1510000,15.0,110.0,1,right,G. Antetokounmpo 11' fadeaway Jump Shot (10 PTS),[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,10.0,11.08,,,,,,,,,,,,
152,PT01M40.00S,2021-10-25T23:34:14.4Z,1,REGULAR,3pt,Jump Shot,[],1629048,27.020367936925098,21.323529411764707,1610612754,30,28,2021-10-25T23:34:18Z,1520000,143.0,201.0,1,left,G. Bitadze 24' 3PT  (7 PTS) (J. Lamb 1 AST),"[1629048, 203087]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,Made,,7.0,24.73,,,,J. Lamb,203087.0,1.0,,,,,,
154,PT01M24.00S,2021-10-25T23:34:29.8Z,1,REGULAR,3pt,Jump Shot,[],1629670,69.20170827858082,21.813725490196077,1610612749,30,28,2021-10-25T23:34:34Z,1540000,-141.0,237.0,1,right,MISS J. Nwora 27' pullup 3PT,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,,,,,,Missed,,,27.57,,,,,,,,,,,,
155,PT01M23.00S,2021-10-25T23:34:30.8Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612754,30,28,2021-10-25T23:34:34Z,1550000,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,154.0,,,1.0,1.0,0.0,,,,,,,,,
156,PT01M16.00S,2021-10-25T23:34:38.9Z,1,REGULAR,3pt,Jump Shot,[],1629048,32.276609724047304,65.19607843137256,1610612754,30,28,2021-10-25T23:34:46Z,1560000,-76.0,251.0,1,left,MISS G. Bitadze 26' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,Missed,,,26.22,,,,,,,,,,,,
157,PT01M11.00S,2021-10-25T23:34:44.4Z,1,REGULAR,rebound,offensive,[],1629052,,,1610612754,30,28,2021-10-25T23:34:44Z,1570000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,156.0,,,3.0,2.0,1.0,,,,,,,,,
158,PT01M09.00S,2021-10-25T23:34:45.7Z,1,REGULAR,turnover,bad pass,[],1629052,,,1610612754,30,28,2021-10-25T23:34:48Z,1580000,,,0,,O. Brissett bad pass TURNOVER (1 TO),"[1629052, 203918]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,1.0,Hood,203918.0,,,
159,PT01M09.00S,2021-10-25T23:34:45.7Z,1,REGULAR,steal,,[],203918,,,1610612749,30,28,2021-10-25T23:34:47Z,1590000,,,0,,R. Hood STEAL (1 STL),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M07.00S,2021-10-25T23:34:53.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612749,30,28,2021-10-25T23:35:13Z,1600000,,,0,,G. Bitadze take personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629048, 203507]",1610612754.0,IND,take,,,Bitadze,G. Bitadze,,,,,200834.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,
162,PT01M07.00S,2021-10-25T23:35:36.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,30,28,2021-10-25T23:35:36Z,1620000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,,
163,PT01M07.00S,2021-10-25T23:35:36.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,30,28,2021-10-25T23:35:36Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,,,
164,PT01M07.00S,2021-10-25T23:36:00.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,30,29,2021-10-25T23:36:00Z,1640000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
165,PT00M53.50S,2021-10-25T23:36:15.9Z,1,REGULAR,3pt,Jump Shot,[],1627763,24.52365308804205,84.80392156862744,1610612754,30,29,2021-10-25T23:36:20Z,1650000,-174.0,178.0,1,left,MISS M. Brogdon 24' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,,,,Missed,,,24.89,,,,,,,,,,,,
166,PT00M51.10S,2021-10-25T23:36:18.3Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612754,30,29,2021-10-25T23:36:20Z,1660000,,,0,,G. Bitadze REBOUND (Off:4 Def:0),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,165.0,,,4.0,0.0,4.0,,,,,,,,,
167,PT00M38.90S,2021-10-25T23:36:30.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203087,34.773324572930356,28.186274509803923,1610612754,30,29,2021-10-25T23:36:35Z,1670000,109.0,274.0,1,left,MISS J. Lamb 29' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,Missed,,,29.53,,,,,,,,,,,,
168,PT00M35.20S,2021-10-25T23:36:34.4Z,1,REGULAR,rebound,defensive,[],203918,,,1610612749,30,29,2021-10-25T23:36:35Z,1680000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,167.0,,,1.0,1.0,0.0,,,,,,,,,
169,PT00M31.20S,2021-10-25T23:36:38.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203918,70.77858081471747,19.607843137254903,1610612749,30,29,2021-10-25T23:36:53Z,1690000,-152.0,222.0,1,right,MISS R. Hood 26' running pullup 3PT,[203918],1610612749.0,MIL,running pullup,,,Hood,R. Hood,,,,,,,,,,Missed,,,26.92,,,,,,,,,,,,
170,PT00M28.10S,2021-10-25T23:36:41.4Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,30,29,2021-10-25T23:36:53Z,1700000,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,169.0,,,1.0,1.0,0.0,,,,,,,,,
171,PT00M28.10S,2021-10-25T23:36:50.4Z,1,REGULAR,foul,personal,[],203507,,,1610612754,30,29,2021-10-25T23:37:04Z,1710000,,,0,,G. Antetokounmpo personal FOUL (2 PF),"[203507, 204456]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,1201.0,2.0,0.0,McConnell,204456.0,,,,,,,,,,,,,,,,
173,PT00M28.10S,2021-10-25T23:37:03.3Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1320,,,1610612754,30,29,2021-10-25T23:37:31Z,1730000,,,0,,TEAM foul technical,[1320],1610612754.0,IND,,,,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,,
174,PT00M28.10S,2021-10-25T23:37:18.8Z,1,REGULAR,freethrow,1 of 1,[],1626192,,,1610612754,30,30,2021-10-25T23:37:18Z,1740000,,,0,,P. Connaughton technical Free Throw 1 of 1 (1 PTS),[1626192],1610612749.0,MIL,technical,,,Connaughton,P. Connaughton,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
175,PT00M28.10S,2021-10-25T23:37:33.8Z,1,REGULAR,substitution,out,[],203507,,,1610612754,30,30,2021-10-25T23:37:36Z,1750000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M28.10S,2021-10-25T23:37:33.8Z,1,REGULAR,substitution,in,[],1630572,,,1610612754,30,30,2021-10-25T23:37:36Z,1760000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
