actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
456,PT02M36.00S,2021-12-09T01:46:40.2Z,3,REGULAR,substitution,in,[],1630167,,,1610612752,90,71,2021-12-09T01:46:45Z,4520000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M36.00S,2021-12-09T01:46:54.4Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,90,72,2021-12-09T01:46:54Z,4530000,,,0,,R. Barrett Free Throw 2 of 2 (19 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
458,PT02M19.00S,2021-12-09T01:47:12.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.1268068331143235,57.84313725490197,1610612754,92,72,2021-12-09T01:47:16Z,4540000,-39.0,5.0,1,left,M. Brogdon driving finger roll Layup (16 PTS) (J. Lamb 1 AST),"[1627763, 203087]",1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,,,,,,Made,16.0,3.95,,,,,,,,J. Lamb,203087.0,1.0,,,
460,PT01M55.00S,2021-12-09T01:47:39.2Z,3,REGULAR,foul,personal,[],1627763,,,1610612752,92,72,2021-12-09T01:47:47Z,4560000,,,0,,M. Brogdon personal FOUL (2 PF),"[1627763, 1629011]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,1155.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,,,,,,,,
462,PT01M45.00S,2021-12-09T01:48:06.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,86.5473061760841,54.166666666666664,1610612752,92,72,2021-12-09T01:48:11Z,4580000,21.0,74.0,1,right,MISS I. Quickley 7' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,,,,Missed,,7.69,,,,,,,,,,,,,
463,PT01M41.00S,2021-12-09T01:48:10.6Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,92,72,2021-12-09T01:48:11Z,4590000,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,462.0,2.0,1.0,1.0,,,,,,,,,
464,PT01M41.00S,2021-12-09T01:48:10.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,92,74,2021-12-09T01:48:10Z,4600000,0.0,0.0,1,right,M. Robinson tip Layup (2 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,,,,,,Made,2.0,0.0,,,,,,,,,,,,,
465,PT01M29.00S,2021-12-09T01:48:21.0Z,3,REGULAR,3pt,Jump Shot,[],1629052,7.835085413929041,94.85294117647058,1610612754,92,74,2021-12-09T01:48:25Z,4610000,-224.0,21.0,1,left,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,22.53,,,,,,,,,,,,,
466,PT01M26.00S,2021-12-09T01:48:24.0Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,92,74,2021-12-09T01:48:25Z,4620000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,465.0,2.0,2.0,0.0,,,,,,,,,
467,PT01M26.00S,2021-12-09T01:48:30.3Z,3,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,92,74,2021-12-09T01:48:36Z,4630000,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (1 TO),[1630193],1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,1627961.0,,,,,,,,,,,,1.0,,,,,,,,
468,PT01M20.00S,2021-12-09T01:48:51.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612754,92,74,2021-12-09T01:48:56Z,4640000,,,0,,I. Quickley personal FOUL (3 PF) (Lamb 2 FT),"[1630193, 203087]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,1830.0,3.0,0.0,Lamb,203087.0,,,,,,,,,,,,,,,,
470,PT01M20.00S,2021-12-09T01:49:16.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203087,,,1610612754,93,74,2021-12-09T01:49:16Z,4660000,,,0,,J. Lamb Free Throw 1 of 2 (1 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
471,PT01M20.00S,2021-12-09T01:49:17.2Z,3,REGULAR,substitution,out,[],1627763,,,1610612754,93,74,2021-12-09T01:49:23Z,4670000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M20.00S,2021-12-09T01:49:17.2Z,3,REGULAR,substitution,in,[],202954,,,1610612754,93,74,2021-12-09T01:49:23Z,4680000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M20.00S,2021-12-09T01:49:33.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203087,,,1610612754,94,74,2021-12-09T01:49:33Z,4690000,,,0,,J. Lamb Free Throw 2 of 2 (2 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
474,PT01M06.00S,2021-12-09T01:49:49.6Z,3,REGULAR,3pt,Jump Shot,[],1630167,73.80091984231275,82.35294117647058,1610612752,94,74,2021-12-09T01:49:54Z,4700000,162.0,194.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,Missed,,25.25,,,,,,,,,,,,,
475,PT01M02.00S,2021-12-09T01:49:53.6Z,3,REGULAR,rebound,defensive,[],203087,,,1610612754,94,74,2021-12-09T01:49:54Z,4710000,,,0,,J. Lamb REBOUND (Off:0 Def:2),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,474.0,2.0,2.0,0.0,,,,,,,,,
476,PT00M53.10S,2021-12-09T01:50:02.5Z,3,REGULAR,2pt,Jump Shot,[],1629103,6.521024967148489,83.57843137254902,1610612754,96,74,2021-12-09T01:50:06Z,4720000,-168.0,9.0,1,left,K. Martin 16' pullup Jump Shot (4 PTS),[1629103],1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,,,,,,Made,4.0,16.81,,,,,,,,,,,,,
478,PT00M41.10S,2021-12-09T01:50:15.8Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612752,96,74,2021-12-09T01:50:19Z,4740000,,,0,,I. Quickley bad pass TURNOVER (2 TO),"[1630193, 1626167]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,2.0,Turner,1626167.0,,,,,,
479,PT00M41.10S,2021-12-09T01:50:15.8Z,3,REGULAR,steal,,[],1626167,,,1610612754,96,74,2021-12-09T01:50:17Z,4750000,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M30.70S,2021-12-09T01:50:26.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,31.882391590013142,60.78431372549019,1610612754,96,74,2021-12-09T01:50:32Z,4760000,-54.0,247.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Missed,,25.3,,,,,,,,,,,,,
481,PT00M27.90S,2021-12-09T01:50:29.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,96,74,2021-12-09T01:50:32Z,4770000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,
482,PT00M27.90S,2021-12-09T01:50:32.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,96,74,2021-12-09T01:50:32Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M14.30S,2021-12-09T01:50:50.7Z,3,REGULAR,3pt,Jump Shot,[],201565,89.30683311432325,95.83333333333334,1610612752,96,74,2021-12-09T01:50:55Z,4790000,229.0,48.0,1,right,MISS D. Rose 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,Missed,,23.42,,,,,,,,,,,,,
484,PT00M13.60S,2021-12-09T01:50:51.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,96,74,2021-12-09T01:50:55Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,,,
485,PT00M13.60S,2021-12-09T01:50:57.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612752,96,74,2021-12-09T01:51:03Z,4810000,,,0,,M. Turner loose ball personal FOUL (2 PF) (Robinson 2 FT),"[1626167, 1629011]",1610612754.0,IND,loose ball,,,Turner,M. Turner,,,,,1830.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,,,,,,,,
487,PT00M13.60S,2021-12-09T01:51:20.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,96,75,2021-12-09T01:51:20Z,4830000,,,0,,M. Robinson Free Throw 1 of 2 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
488,PT00M13.60S,2021-12-09T01:51:21.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612752,96,75,2021-12-09T01:51:36Z,4840000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M13.60S,2021-12-09T01:51:21.6Z,3,REGULAR,substitution,in,[],1627734,,,1610612752,96,75,2021-12-09T01:51:36Z,4850000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M13.60S,2021-12-09T01:52:01.6Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612752,96,75,2021-12-09T01:52:01Z,4860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M13.60S,2021-12-09T01:52:06.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,96,76,2021-12-09T01:52:06Z,4870000,,,0,,M. Robinson Free Throw 2 of 2 (4 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
492,PT00M01.60S,2021-12-09T01:52:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202954,8.754927726675426,44.85294117647059,1610612754,96,76,2021-12-09T01:52:26Z,4880000,26.0,30.0,1,left,MISS B. Wanamaker driving Layup - blocked,"[202954, 1630167]",1610612754.0,IND,driving,,,Wanamaker,B. Wanamaker,,,,,,,,,,Missed,,3.94,,,,,,,,,,,Toppin,1630167.0,
493,PT00M01.60S,2021-12-09T01:52:20.4Z,3,REGULAR,block,,[],1630167,,,1610612754,96,76,2021-12-09T01:52:22Z,4890000,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M01.50S,2021-12-09T01:52:20.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,96,76,2021-12-09T01:52:26Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,492.0,,,,,,,,,,,,
495,PT00M01.50S,2021-12-09T01:52:24.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,96,76,2021-12-09T01:52:24Z,4910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M00.50S,2021-12-09T01:52:32.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203087,7.5722733245729295,96.56862745098039,1610612754,96,76,2021-12-09T01:52:41Z,4920000,-233.0,19.0,1,left,MISS J. Lamb fadeaway 3PT,[203087],1610612754.0,IND,fadeaway,,,Lamb,J. Lamb,,,,,,,,,,Missed,,23.35,,,,,,,,,,,,,
497,PT00M00.50S,2021-12-09T01:52:32.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,96,76,2021-12-09T01:52:41Z,4930000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,
498,PT00M00.00S,2021-12-09T01:52:39.2Z,3,REGULAR,period,end,[],0,,,1610612754,96,76,2021-12-09T01:52:39Z,4940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2021-12-09T01:54:39.6Z,4,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,96,76,2021-12-09T01:54:52Z,4950000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-12-09T01:54:39.6Z,4,REGULAR,substitution,out,['startperiod'],1629628,,,1610612754,96,76,2021-12-09T01:54:52Z,4960000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-12-09T01:54:39.6Z,4,REGULAR,substitution,in,['startperiod'],1627747,,,1610612754,96,76,2021-12-09T01:54:52Z,4970000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-12-09T01:54:39.6Z,4,REGULAR,substitution,in,['startperiod'],202692,,,1610612754,96,76,2021-12-09T01:54:52Z,4980000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-12-09T01:55:16.7Z,4,REGULAR,period,start,[],0,,,1610612752,96,76,2021-12-09T01:55:16Z,4990000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M35.00S,2021-12-09T01:55:40.8Z,4,REGULAR,2pt,Jump Shot,[],202692,84.57621550591328,74.75490196078431,1610612752,96,78,2021-12-09T01:55:45Z,5000000,124.0,92.0,1,right,A. Burks 15' driving floating Jump Shot (12 PTS) (I. Quickley 1 AST),"[202692, 1630193]",1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,,,,,,Made,12.0,15.45,,,,,,,,I. Quickley,1630193.0,1.0,,,
506,PT11M20.00S,2021-12-09T01:55:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629103,6.521024967148489,47.30392156862745,1610612754,98,78,2021-12-09T01:56:00Z,5020000,13.0,9.0,1,left,K. Martin cutting Layup (6 PTS) (B. Wanamaker 1 AST),"[1629103, 202954]",1610612754.0,IND,cutting,,,Martin,K. Martin,,,,,,,,,,Made,6.0,1.61,,,,,,,,B. Wanamaker,202954.0,1.0,,,
508,PT11M04.00S,2021-12-09T01:56:11.6Z,4,REGULAR,3pt,Jump Shot,[],202692,72.35545335085413,81.12745098039215,1610612752,98,78,2021-12-09T01:56:16Z,5040000,156.0,207.0,1,right,MISS A. Burks 25' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,,,,,,Missed,,25.93,,,,,,,,,,,,,
509,PT11M01.00S,2021-12-09T01:56:14.6Z,4,REGULAR,rebound,defensive,[],202954,,,1610612754,98,78,2021-12-09T01:56:16Z,5050000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,508.0,1.0,1.0,0.0,,,,,,,,,
510,PT10M54.00S,2021-12-09T01:56:22.2Z,4,REGULAR,turnover,lost ball,[],1627747,,,1610612754,98,78,2021-12-09T01:56:28Z,5060000,,,0,,C. LeVert lost ball TURNOVER (3 TO),"[1627747, 1630193]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,3.0,Quickley,1630193.0,,,,,,
511,PT10M54.00S,2021-12-09T01:56:22.2Z,4,REGULAR,steal,,[],1630193,,,1610612752,98,78,2021-12-09T01:56:25Z,5070000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M50.00S,2021-12-09T01:56:25.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,92.46057818659659,48.03921568627451,1610612752,98,80,2021-12-09T01:56:31Z,5080000,-10.0,18.0,1,right,I. Quickley running finger roll Layup (6 PTS),[1630193],1610612752.0,NYK,running finger roll,,,Quickley,I. Quickley,,,,,,,,,,Made,6.0,2.08,,,,,,,,,,,,,
513,PT10M32.00S,2021-12-09T01:56:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629103,8.623521681997373,41.42156862745098,1610612754,98,80,2021-12-09T01:56:47Z,5090000,43.0,29.0,1,left,MISS K. Martin driving finger roll Layup,[1629103],1610612754.0,IND,driving finger roll,,,Martin,K. Martin,,,,,,,,,,Missed,,5.16,,,,,,,,,,,,,
514,PT10M29.00S,2021-12-09T01:56:46.3Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,98,80,2021-12-09T01:56:47Z,5100000,,,0,,D. Rose REBOUND (Off:2 Def:2),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,513.0,4.0,2.0,2.0,,,,,,,,,
515,PT10M16.00S,2021-12-09T01:57:03.1Z,4,REGULAR,foul,personal,['2freethrow'],202954,,,1610612752,98,80,2021-12-09T01:57:09Z,5110000,,,0,,B. Wanamaker shooting personal FOUL (3 PF) (Burks 2 FT),"[202954, 202692]",1610612754.0,IND,shooting,,,Wanamaker,B. Wanamaker,,,,,1155.0,3.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,,
517,PT10M16.00S,2021-12-09T01:57:33.8Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,98,80,2021-12-09T01:57:33Z,5130000,,,0,,MISS A. Burks Free Throw 1 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Missed,,,,,,,,,,,,,,,
518,PT10M16.00S,2021-12-09T01:57:33.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,98,80,2021-12-09T01:57:33Z,5140000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,517.0,,,,,,,,,,,,
519,PT10M16.00S,2021-12-09T01:57:49.1Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,98,81,2021-12-09T01:57:49Z,5150000,,,0,,A. Burks Free Throw 2 of 2 (13 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
520,PT10M02.00S,2021-12-09T01:58:05.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203087,6.652431011826544,55.14705882352941,1610612754,100,81,2021-12-09T01:58:09Z,5160000,-26.0,10.0,1,left,J. Lamb cutting Layup (4 PTS) (C. LeVert 6 AST),"[203087, 1627747]",1610612754.0,IND,cutting,,,Lamb,J. Lamb,,,,,,,,,,Made,4.0,2.76,,,,,,,,C. LeVert,1627747.0,6.0,,,
522,PT09M36.00S,2021-12-09T01:58:30.4Z,4,REGULAR,2pt,Jump Shot,[],202692,86.81011826544021,27.450980392156865,1610612752,100,81,2021-12-09T01:58:36Z,5180000,-113.0,71.0,1,right,MISS A. Burks 13' turnaround fadeaway Shot,[202692],1610612752.0,NYK,turnaround fadeaway,,,Burks,A. Burks,,,,,,,,,,Missed,,13.35,,,,,,,,,,,,,
523,PT09M33.00S,2021-12-09T01:58:33.4Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,100,81,2021-12-09T01:58:36Z,5190000,,,0,,D. Sabonis REBOUND (Off:4 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,522.0,10.0,6.0,4.0,,,,,,,,,
524,PT09M24.00S,2021-12-09T01:58:41.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,19.530223390275953,50.0,1610612754,102,81,2021-12-09T01:58:46Z,5200000,0.0,131.0,1,left,C. LeVert 13' pullup Jump Shot (13 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,,,Made,13.0,13.11,,,,,,,,,,,,,
525,PT09M09.00S,2021-12-09T01:59:00.3Z,4,REGULAR,foul,personal,[],203087,,,1610612752,102,81,2021-12-09T01:59:08Z,5210000,,,0,,J. Lamb personal FOUL (1 PF),"[203087, 1630167]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,1627961.0,1.0,0.0,Toppin,1630167.0,,,,,,,,,,,,,,,,
527,PT09M06.00S,2021-12-09T01:59:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201565,92.85479632063075,56.372549019607845,1610612752,102,81,2021-12-09T01:59:27Z,5230000,32.0,15.0,1,right,MISS D. Rose driving finger roll Layup - blocked,"[201565, 1627734]",1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,,,,,,Missed,,3.51,,,,,,,,,,,Sabonis,1627734.0,
528,PT09M06.00S,2021-12-09T01:59:22.3Z,4,REGULAR,block,,[],1627734,,,1610612752,102,81,2021-12-09T01:59:24Z,5240000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M02.00S,2021-12-09T01:59:26.3Z,4,REGULAR,rebound,defensive,[],1629103,,,1610612754,102,81,2021-12-09T01:59:27Z,5250000,,,0,,K. Martin REBOUND (Off:0 Def:1),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,527.0,1.0,1.0,0.0,,,,,,,,,
530,PT09M00.00S,2021-12-09T01:59:28.4Z,4,REGULAR,turnover,lost ball,[],1627747,,,1610612754,102,81,2021-12-09T02:00:24Z,5260000,,,0,,C. LeVert lost ball TURNOVER (4 TO),"[1627747, 202692]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,4.0,Burks,202692.0,,,,,,
531,PT09M00.00S,2021-12-09T01:59:28.4Z,4,REGULAR,steal,,[],202692,,,1610612752,102,81,2021-12-09T01:59:30Z,5270000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M56.00S,2021-12-09T01:59:32.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,92.9862023653088,47.549019607843135,1610612752,102,83,2021-12-09T01:59:39Z,5280000,-12.0,13.0,1,right,O. Toppin running alley-oop DUNK (8 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,running alley-oop,,,Toppin,O. Toppin,,,,,,,,,,Made,8.0,1.82,,,,,,,,I. Quickley,1630193.0,2.0,,,
534,PT08M33.00S,2021-12-09T01:59:53.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.588042049934298,49.50980392156863,1610612754,102,83,2021-12-09T01:59:59Z,5300000,2.0,94.0,1,left,MISS C. LeVert 9' pullup Shot - blocked,"[1627747, 1629011]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,,,Missed,,9.4,,,,,,,,,,,Robinson,1629011.0,
535,PT08M33.00S,2021-12-09T01:59:53.5Z,4,REGULAR,block,,[],1629011,,,1610612754,102,83,2021-12-09T01:59:56Z,5310000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M30.00S,2021-12-09T01:59:56.5Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,102,83,2021-12-09T01:59:59Z,5320000,,,0,,D. Rose REBOUND (Off:2 Def:3),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,534.0,5.0,3.0,2.0,,,,,,,,,
537,PT08M30.00S,2021-12-09T01:59:59.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,93.11760840998686,51.225490196078425,1610612752,102,85,2021-12-09T02:00:08Z,5330000,6.0,12.0,1,right,O. Toppin running DUNK (10 PTS) (D. Rose 6 AST),"[1630167, 201565]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,,,,,,Made,10.0,1.36,,,,,,,,D. Rose,201565.0,6.0,,,
539,PT08M30.00S,2021-12-09T02:00:08.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,102,85,2021-12-09T02:00:08Z,5350000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M30.00S,2021-12-09T02:02:21.2Z,4,REGULAR,substitution,out,[],1629103,,,1610612754,102,85,2021-12-09T02:02:37Z,5360000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M30.00S,2021-12-09T02:02:21.2Z,4,REGULAR,substitution,out,[],203087,,,1610612754,102,85,2021-12-09T02:02:37Z,5370000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M30.00S,2021-12-09T02:02:21.2Z,4,REGULAR,substitution,out,[],1627747,,,1610612754,102,85,2021-12-09T02:02:37Z,5380000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M30.00S,2021-12-09T02:02:21.2Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,102,85,2021-12-09T02:02:37Z,5390000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M30.00S,2021-12-09T02:02:21.2Z,4,REGULAR,substitution,in,[],1627763,,,1610612754,102,85,2021-12-09T02:02:37Z,5400000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
