actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
272,PT02M30.00S,2022-03-30T23:58:01.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,66.5735873850197,53.67647058823529,1610612754,48,65,2022-03-30T23:58:05Z,2710000,18.0,262.0,1,right,B. Hield 26' 3PT pullup (8 PTS),[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,26.23,Made,,,,,,,,,,,8.0,,,,,,,,
273,PT02M03.00S,2022-03-30T23:58:28.8Z,2,REGULAR,3pt,Jump Shot,[],203115,19.530223390275953,94.36274509803921,1610612743,48,65,2022-03-30T23:58:33Z,2720000,-222.0,131.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
274,PT01M59.00S,2022-03-30T23:58:32.8Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,48,65,2022-03-30T23:58:33Z,2730000,,,0,,T. Haliburton REBOUND (Off:2 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,273.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
275,PT01M51.00S,2022-03-30T23:58:42.1Z,2,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612754,48,65,2022-03-30T23:58:49Z,2740000,,,0,,M. Morris shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1628420, 1630169]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,1627964.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,
277,PT01M51.00S,2022-03-30T23:59:11.9Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,48,65,2022-03-30T23:59:11Z,2760000,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
278,PT01M51.00S,2022-03-30T23:59:11.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,48,65,2022-03-30T23:59:11Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,277.0,,,,,,,,,,,,,,,,,,
279,PT01M51.00S,2022-03-30T23:59:26.2Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,49,65,2022-03-30T23:59:26Z,2780000,,,0,,T. Haliburton Free Throw 2 of 2 (5 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
280,PT01M31.00S,2022-03-30T23:59:48.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,9.411957950065702,51.470588235294116,1610612743,49,67,2022-03-31T00:03:34Z,2790000,-7.0,36.0,1,left,M. Morris driving floating Jump Shot (6 PTS) (W. Barton 3 AST),"[1628420, 203115]",1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,3.68,Made,,,,,,,,,,,6.0,W. Barton,203115.0,3.0,,,,,
282,PT01M13.00S,2022-03-31T00:00:09.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612754,49,67,2022-03-31T00:00:14Z,2810000,,,0,,J. Green shooting personal FOUL (1 PF) (Bitadze 2 FT),"[201145, 1629048]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,101283.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,
284,PT01M13.00S,2022-03-31T00:00:42.0Z,2,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,50,67,2022-03-31T00:00:42Z,2830000,,,0,,G. Bitadze Free Throw 1 of 2 (6 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,,,,,,,6.0,,,,,,,,
285,PT01M13.00S,2022-03-31T00:00:57.1Z,2,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,51,67,2022-03-31T00:00:57Z,2840000,,,0,,G. Bitadze Free Throw 2 of 2 (7 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Made,,,,,,,,,,,7.0,,,,,,,,
286,PT00M51.70S,2022-03-31T00:01:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.178055190538765,50.0,1610612743,51,69,2022-03-31T00:12:17Z,2850000,0.0,15.0,1,left,N. Jokic driving finger roll Layup (19 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,1.5,Made,,,,,,,,,,,19.0,,,,,,,,
287,PT00M32.00S,2022-03-31T00:01:44.1Z,2,REGULAR,3pt,Jump Shot,[],1626147,68.9388961892247,22.54901960784314,1610612754,51,69,2022-03-31T00:01:48Z,2860000,-137.0,239.0,1,right,MISS J. Anderson 27' 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,,
288,PT00M28.60S,2022-03-31T00:01:47.5Z,2,REGULAR,rebound,offensive,[],1630678,,,1610612754,51,69,2022-03-31T00:01:48Z,2870000,,,0,,T. Taylor REBOUND (Off:4 Def:0),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,287.0,4.0,0.0,4.0,,,,,,,,,,,,,,,
289,PT00M26.00S,2022-03-31T00:01:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626147,92.72339027595268,53.92156862745098,1610612754,53,69,2022-03-31T00:01:54Z,2880000,20.0,16.0,1,right,J. Anderson cutting Layup (4 PTS) (T. Taylor 1 AST),"[1626147, 1630678]",1610612754.0,IND,cutting,,,Anderson,J. Anderson,,,,,2.52,Made,,,,,,,,,,,4.0,T. Taylor,1630678.0,1.0,,,,,
291,PT00M03.70S,2022-03-31T00:02:18.5Z,2,REGULAR,3pt,Jump Shot,[],1628420,7.30946123521682,98.0392156862745,1610612743,53,69,2022-03-31T00:02:23Z,2900000,-240.0,16.0,1,left,MISS M. Morris 24' 3PT - blocked,"[1628420, 1630169]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,24.07,Missed,,,,,,,,,,,,,,,,,Haliburton,1630169.0,
292,PT00M03.70S,2022-03-31T00:02:18.5Z,2,REGULAR,block,,[],1630169,,,1610612743,53,69,2022-03-31T00:02:21Z,2910000,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M01.90S,2022-03-31T00:02:20.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,53,69,2022-03-31T00:02:23Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,,
294,PT00M01.90S,2022-03-31T00:02:23.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,53,69,2022-03-31T00:02:23Z,2930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M01.70S,2022-03-31T00:02:35.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,53,69,2022-03-31T00:02:49Z,2940000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M00.20S,2022-03-31T00:02:49.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,34.773324572930356,27.450980392156865,1610612754,53,69,2022-03-31T00:12:34Z,2950000,-113.0,561.0,1,right,MISS T. Haliburton 57' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,57.18,Missed,,,,,,,,,,,,,,,,,,,
297,PT00M00.20S,2022-03-31T00:02:49.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,53,69,2022-03-31T00:03:00Z,2960000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,
298,PT00M00.00S,2022-03-31T00:02:54.5Z,2,REGULAR,period,end,[],0,,,1610612754,53,69,2022-03-31T00:02:54Z,2970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-03-31T00:18:06.6Z,3,REGULAR,period,start,[],0,,,1610612754,53,69,2022-03-31T00:18:06Z,2980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M47.00S,2022-03-31T00:18:19.5Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,53,69,2022-03-31T00:18:24Z,2990000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 203115]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,2.0,,,,,Barton,203115.0,,,
301,PT11M47.00S,2022-03-31T00:18:19.5Z,3,REGULAR,steal,,[],203115,,,1610612743,53,69,2022-03-31T00:20:37Z,3000000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M42.00S,2022-03-31T00:18:23.1Z,3,REGULAR,turnover,bad pass,[],1628420,,,1610612743,53,69,2022-03-31T00:18:26Z,3010000,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 1626147]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,1.0,,,,,Anderson,1626147.0,,,
303,PT11M42.00S,2022-03-31T00:18:23.1Z,3,REGULAR,steal,,[],1626147,,,1610612754,53,69,2022-03-31T00:18:24Z,3020000,,,0,,J. Anderson STEAL (1 STL),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT11M32.00S,2022-03-31T00:18:33.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626147,12.171484888304862,50.0,1610612754,55,69,2022-03-31T00:18:37Z,3030000,0.0,62.0,1,left,J. Anderson 6' driving floating Jump Shot (6 PTS),[1626147],1610612754.0,IND,driving floating,,,Anderson,J. Anderson,,,,,6.19,Made,,,,,,,,,,,6.0,,,,,,,,
305,PT11M15.00S,2022-03-31T00:18:51.9Z,3,REGULAR,foul,personal,[],1629048,,,1610612743,55,69,2022-03-31T00:19:00Z,3040000,,,0,,G. Bitadze personal FOUL (3 PF),"[1629048, 203999]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,1146.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,
307,PT11M05.00S,2022-03-31T00:19:21.4Z,3,REGULAR,turnover,out-of-bounds,[],1628420,,,1610612743,55,69,2022-03-31T00:19:26Z,3060000,,,0,,M. Morris bad pass out-of-bounds TURNOVER (2 TO),[1628420],1610612743.0,DEN,bad pass,,,Morris,M. Morris,,,,,,,,,,,1146.0,,,,,2.0,,,,,,,,,
308,PT11M02.00S,2022-03-31T00:19:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629048,5.732588699080158,54.65686274509803,1610612754,57,69,2022-03-31T00:35:34Z,3070000,-23.0,1.0,1,left,G. Bitadze running finger roll Layup (9 PTS) (T. Haliburton 6 AST),"[1629048, 1630169]",1610612754.0,IND,running finger roll,,,Bitadze,G. Bitadze,,,,,2.33,Made,,,,,,,,,,,9.0,T. Haliburton,1630169.0,6.0,,,,,
310,PT10M51.00S,2022-03-31T00:19:40.0Z,3,REGULAR,3pt,Jump Shot,[],203932,66.96780551905388,29.901960784313726,1610612743,57,72,2022-03-31T00:19:46Z,3090000,-100.0,258.0,1,right,A. Gordon 27' 3PT  (5 PTS) (W. Barton 4 AST),"[203932, 203115]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,27.69,Made,,,,,,,,,,,5.0,W. Barton,203115.0,4.0,,,,,
312,PT10M32.00S,2022-03-31T00:19:59.7Z,3,REGULAR,2pt,Jump Shot,[],1630169,23.99802890932983,44.85294117647059,1610612754,59,72,2022-03-31T00:20:04Z,3110000,26.0,173.0,1,left,T. Haliburton 17' pullup Jump Shot (7 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,17.5,Made,,,,,,,,,,,7.0,,,,,,,,
313,PT10M30.00S,2022-03-31T00:20:04.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,59,72,2022-03-31T00:20:04Z,3120000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT10M10.00S,2022-03-31T00:23:15.7Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,59,72,2022-03-31T00:23:19Z,3130000,,,0,,N. Jokic bad pass TURNOVER (4 TO),"[203999, 1626147]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,4.0,,,,,Anderson,1626147.0,,,
315,PT10M10.00S,2022-03-31T00:23:15.7Z,3,REGULAR,steal,,[],1626147,,,1610612754,59,72,2022-03-31T00:23:17Z,3140000,,,0,,J. Anderson STEAL (2 STL),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT10M05.00S,2022-03-31T00:23:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626147,6.652431011826544,54.166666666666664,1610612754,61,72,2022-03-31T00:23:27Z,3150000,-21.0,10.0,1,left,J. Anderson running finger roll Layup (8 PTS) (B. Hield 2 AST),"[1626147, 1627741]",1610612754.0,IND,running finger roll,,,Anderson,J. Anderson,,,,,2.31,Made,,,,,,,,,,,8.0,B. Hield,1627741.0,2.0,,,,,
318,PT09M59.00S,2022-03-31T00:23:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.77463863337714,47.549019607843135,1610612743,61,74,2022-03-31T00:35:59Z,3170000,-12.0,6.0,1,right,W. Barton running reverse Layup (14 PTS) (A. Gordon 3 AST),"[203115, 203932]",1610612743.0,DEN,running reverse,,,Barton,W. Barton,,,,,1.37,Made,,,,,,,,,,,14.0,A. Gordon,203932.0,3.0,,,,,
320,PT09M52.00S,2022-03-31T00:23:32.9Z,3,REGULAR,3pt,Jump Shot,[],1627741,29.25427069645204,69.36274509803921,1610612754,64,74,2022-03-31T00:36:26Z,3190000,-97.0,222.0,1,left,B. Hield 24' 3PT running (11 PTS) (J. Anderson 3 AST),"[1627741, 1626147]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,24.26,Made,,,,,,,,,,,11.0,J. Anderson,1626147.0,3.0,,,,,
322,PT09M24.00S,2022-03-31T00:24:00.6Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,64,74,2022-03-31T00:24:04Z,3210000,,,0,,N. Jokic lost ball TURNOVER (5 TO),"[203999, 1626147]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,5.0,,,,,Anderson,1626147.0,,,
323,PT09M24.00S,2022-03-31T00:24:00.6Z,3,REGULAR,steal,,[],1626147,,,1610612754,64,74,2022-03-31T00:24:02Z,3220000,,,0,,J. Anderson STEAL (3 STL),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT09M09.00S,2022-03-31T00:24:15.5Z,3,REGULAR,turnover,lost ball,[],1630169,,,1610612754,64,74,2022-03-31T00:24:18Z,3230000,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 1628420]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,1.0,,,,,Morris,1628420.0,,,
325,PT09M09.00S,2022-03-31T00:24:15.5Z,3,REGULAR,steal,,[],1628420,,,1610612743,64,74,2022-03-31T00:24:17Z,3240000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT09M08.00S,2022-03-31T00:24:18.7Z,3,REGULAR,foul,personal,[],1630678,,,1610612743,64,74,2022-03-31T00:24:38Z,3250000,,,0,,T. Taylor take personal FOUL (2 PF),"[1630678, 1628420]",1610612754.0,IND,take,,,Taylor,T. Taylor,,,,,,,,,,,1146.0,2.0,0.0,Morris,1628420.0,,,,,,,,,,
328,PT09M02.00S,2022-03-31T00:24:46.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628420,78.79434954007884,27.450980392156865,1610612743,64,76,2022-03-31T00:24:50Z,3270000,-113.0,147.0,1,right,M. Morris 18' pullup Jump Shot (8 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,18.51,Made,,,,,,,,,,,8.0,,,,,,,,
329,PT08M53.00S,2022-03-31T00:24:57.6Z,3,REGULAR,foul,personal,[],203999,,,1610612754,64,76,2022-03-31T01:30:43Z,3280000,,,0,,N. Jokic take personal FOUL (3 PF),"[203999, 1627741]",1610612743.0,DEN,take,,,Jokic,N. Jokic,,,,,,,,,,,1146.0,3.0,0.0,Hield,1627741.0,,,,,,,,,,
331,PT08M48.00S,2022-03-31T00:25:20.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,6.521024967148489,95.09803921568627,1610612754,64,76,2022-03-31T00:25:26Z,3300000,-225.0,9.0,1,left,MISS B. Hield step back 3PT,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,22.57,Missed,,,,,,,,,,,,,,,,,,,
332,PT08M44.00S,2022-03-31T00:25:24.4Z,3,REGULAR,rebound,offensive,[],1630678,,,1610612754,64,76,2022-03-31T00:25:26Z,3310000,,,0,,T. Taylor REBOUND (Off:5 Def:0),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,331.0,5.0,0.0,5.0,,,,,,,,,,,,,,,
333,PT08M43.00S,2022-03-31T00:25:25.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,7.178055190538765,45.588235294117645,1610612754,64,76,2022-03-31T00:25:29Z,3320000,22.0,15.0,1,left,MISS T. Taylor putback Layup,[1630678],1610612754.0,IND,putback,,,Taylor,T. Taylor,,,,,2.67,Missed,,,,,,,,,,,,,,,,,,,
334,PT08M42.00S,2022-03-31T00:25:26.3Z,3,REGULAR,rebound,offensive,[],1630678,,,1610612754,64,76,2022-03-31T00:25:29Z,3330000,,,0,,T. Taylor REBOUND (Off:6 Def:0),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,333.0,6.0,0.0,6.0,,,,,,,,,,,,,,,
335,PT08M42.00S,2022-03-31T00:25:29.2Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612754,64,76,2022-03-31T00:25:35Z,3340000,,,0,,J. Green shooting personal FOUL (2 PF) (Taylor 2 FT),"[201145, 1630678]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,1627964.0,2.0,0.0,Taylor,1630678.0,,,,,,,,,,
337,PT08M42.00S,2022-03-31T00:25:53.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630678,,,1610612754,64,76,2022-03-31T00:25:53Z,3360000,,,0,,MISS T. Taylor Free Throw 1 of 2,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Missed,,,,,,,,,,,,,,,,,,,
338,PT08M42.00S,2022-03-31T00:25:53.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,64,76,2022-03-31T00:25:53Z,3370000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,,,
339,PT08M42.00S,2022-03-31T00:26:07.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630678,,,1610612754,65,76,2022-03-31T00:26:07Z,3380000,,,0,,T. Taylor Free Throw 2 of 2 (10 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
340,PT08M29.00S,2022-03-31T00:26:23.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,89.83245729303549,47.549019607843135,1610612743,65,76,2022-03-31T00:28:48Z,3390000,-12.0,43.0,1,right,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,4.48,Missed,,,,,,,,,,,,,,,,,,,
341,PT08M26.00S,2022-03-31T00:26:26.3Z,3,REGULAR,rebound,offensive,[],201145,,,1610612743,65,76,2022-03-31T00:26:28Z,3400000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,340.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
342,PT08M18.00S,2022-03-31T00:26:34.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,90.75229960578186,52.94117647058824,1610612743,65,76,2022-03-31T00:29:21Z,3410000,15.0,34.0,1,right,MISS N. Jokic driving Layup - blocked,"[203999, 1629048]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,3.74,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0,
343,PT08M18.00S,2022-03-31T00:26:34.0Z,3,REGULAR,block,,[],1629048,,,1610612743,65,76,2022-03-31T00:26:35Z,3420000,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT08M15.00S,2022-03-31T00:26:37.0Z,3,REGULAR,rebound,defensive,[],1626147,,,1610612754,65,76,2022-03-31T00:26:37Z,3430000,,,0,,J. Anderson REBOUND (Off:0 Def:2),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,342.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
345,PT08M10.00S,2022-03-31T00:26:41.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626147,18.74178712220762,93.13725490196079,1610612754,65,76,2022-03-31T00:26:48Z,3440000,-216.0,124.0,1,left,MISS J. Anderson 24' running 3PT,[1626147],1610612754.0,IND,running,,,Anderson,J. Anderson,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
346,PT08M08.00S,2022-03-31T00:26:43.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,65,76,2022-03-31T00:26:48Z,3450000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,345.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
347,PT08M01.00S,2022-03-31T00:26:51.1Z,3,REGULAR,2pt,Jump Shot,[],203115,87.59855453350855,79.90196078431373,1610612743,65,78,2022-03-31T00:26:56Z,3460000,150.0,64.0,1,right,W. Barton 16' step back Jump Shot (16 PTS) (N. Jokic 6 AST),"[203115, 203999]",1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,16.27,Made,,,,,,,,,,,16.0,N. Jokic,203999.0,6.0,,,,,
348,PT07M47.00S,2022-03-31T00:27:04.3Z,3,REGULAR,3pt,Jump Shot,[],1630678,25.969119579500656,12.5,1610612754,65,78,2022-03-31T00:27:09Z,3470000,188.0,192.0,1,left,MISS T. Taylor 26' 3PT,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
349,PT07M44.00S,2022-03-31T00:27:07.3Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,65,78,2022-03-31T00:27:09Z,3480000,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,348.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
350,PT07M38.00S,2022-03-31T00:27:12.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,93.11760840998686,4.166666666666666,1610612743,65,81,2022-03-31T00:27:21Z,3490000,-229.0,12.0,1,right,M. Morris 3PT running (11 PTS) (A. Gordon 4 AST),"[1628420, 203932]",1610612743.0,DEN,running,,,Morris,M. Morris,,,,,22.95,Made,,,,,,,,,,,11.0,A. Gordon,203932.0,4.0,,,,,
352,PT07M37.00S,2022-03-31T00:27:21.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,65,81,2022-03-31T00:27:21Z,3510000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT07M26.00S,2022-03-31T00:30:23.4Z,3,REGULAR,3pt,Jump Shot,[],1626147,9.937582128777924,99.01960784313727,1610612754,68,81,2022-03-31T00:30:28Z,3520000,-245.0,41.0,1,left,J. Anderson 24' 3PT  (11 PTS) (T. Haliburton 7 AST),"[1626147, 1630169]",1610612754.0,IND,,,,Anderson,J. Anderson,,,,,24.85,Made,,,,,,,,,,,11.0,T. Haliburton,1630169.0,7.0,,,,,
355,PT07M09.00S,2022-03-31T00:30:39.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.06636005256242,49.50980392156863,1610612743,68,81,2022-03-31T00:30:43Z,3540000,-2.0,22.0,1,right,MISS A. Gordon cutting DUNK - blocked,"[203932, 1629048]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,2.22,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0,
356,PT07M09.00S,2022-03-31T00:30:39.6Z,3,REGULAR,block,,[],1629048,,,1610612743,68,81,2022-03-31T00:30:41Z,3550000,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M07.00S,2022-03-31T00:30:41.6Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,68,81,2022-03-31T00:30:43Z,3560000,,,0,,T. Haliburton REBOUND (Off:2 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,355.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
359,PT07M00.00S,2022-03-31T00:30:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626147,15.719448094612352,50.245098039215684,1610612754,70,81,2022-03-31T00:36:53Z,3570000,-1.0,95.0,1,left,J. Anderson 9' Jump Shot (13 PTS) (B. Hield 3 AST),"[1626147, 1627741]",1610612754.0,IND,,,,Anderson,J. Anderson,,,,,9.53,Made,,,,,,,,,,,13.0,B. Hield,1627741.0,3.0,,,,,
361,PT06M42.00S,2022-03-31T00:31:06.5Z,3,REGULAR,3pt,Jump Shot,[],203115,68.54467805519053,20.833333333333336,1610612743,70,81,2022-03-31T00:31:11Z,3590000,-146.0,243.0,1,right,MISS W. Barton 28' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,28.36,Missed,,,,,,,,,,,,,,,,,,,
362,PT06M40.00S,2022-03-31T00:31:08.5Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,70,81,2022-03-31T00:31:11Z,3600000,,,0,,G. Bitadze REBOUND (Off:5 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,361.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
