actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
103,PT03M52.00S,2022-01-27T00:28:26.5Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612754,26,24,2022-01-27T00:28:29Z,1020000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,102.0,,,,,,,,,,,1.0,1.0,0.0,,,,
104,PT03M47.00S,2022-01-27T00:28:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628470,93.51182654402102,51.71568627450981,1610612754,28,24,2022-01-27T00:28:36Z,1030000,9.0,8.0,1,right,T. Craig running reverse Layup (7 PTS) (L. Stephenson 5 AST),"[1628470, 202362]",1610612754.0,IND,running reverse,,,Craig,T. Craig,,,,,1.21,Made,,,,,,,7.0,,L. Stephenson,202362.0,5.0,,,,,,,
106,PT03M31.00S,2022-01-27T00:28:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.389618922470433,54.65686274509803,1610612766,28,26,2022-01-27T00:28:53Z,1050000,-23.0,8.0,1,left,M. Bridges driving finger roll Layup (11 PTS),[1628970],1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,2.45,Made,,,,,,,11.0,,,,,,,,,,,
107,PT03M31.00S,2022-01-27T00:28:52.1Z,1,REGULAR,foul,personal,['1freethrow'],202362,,,1610612766,28,26,2022-01-27T00:28:58Z,1060000,,,0,,L. Stephenson shooting personal FOUL (1 PF) (Bridges 1 FT),"[202362, 1628970]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,,,,201245.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
109,PT03M31.00S,2022-01-27T00:29:20.5Z,1,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,28,27,2022-01-27T00:29:20Z,1080000,,,0,,M. Bridges Free Throw 1 of 1 (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
111,PT03M08.00S,2022-01-27T00:29:49.1Z,1,REGULAR,2pt,Jump Shot,[],1628470,92.85479632063075,74.75490196078431,1610612754,30,27,2022-01-27T00:31:47Z,1100000,124.0,15.0,1,right,T. Craig 12' fadeaway Jump Shot (9 PTS),[1628470],1610612754.0,IND,fadeaway,,,Craig,T. Craig,,,,,12.47,Made,,,,,,,9.0,,,,,,,,,,,
112,PT02M44.00S,2022-01-27T00:30:14.6Z,1,REGULAR,turnover,traveling,[],1626179,,,1610612766,30,27,2022-01-27T00:30:18Z,1110000,,,0,,T. Rozier traveling TURNOVER (1 TO),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,201245.0,,,,,,1.0,,,,,,,,,,
113,PT02M44.00S,2022-01-27T00:30:17.4Z,1,REGULAR,substitution,out,[],1629048,,,1610612754,30,27,2022-01-27T00:30:26Z,1120000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M44.00S,2022-01-27T00:30:17.4Z,1,REGULAR,substitution,out,[],1628998,,,1610612754,30,27,2022-01-27T00:30:26Z,1130000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M44.00S,2022-01-27T00:30:17.4Z,1,REGULAR,substitution,in,[],1630543,,,1610612754,30,27,2022-01-27T00:30:26Z,1140000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M44.00S,2022-01-27T00:30:17.4Z,1,REGULAR,substitution,in,[],1630547,,,1610612754,30,27,2022-01-27T00:30:26Z,1150000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M21.00S,2022-01-27T00:30:59.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630543,89.17542706964521,51.71568627450981,1610612754,32,27,2022-01-27T00:31:04Z,1160000,9.0,49.0,1,right,I. Jackson floating Jump Shot (2 PTS) (L. Stephenson 6 AST),"[1630543, 202362]",1610612754.0,IND,floating,,,Jackson,I. Jackson,,,,,5.0,Made,,,,,,,2.0,,L. Stephenson,202362.0,6.0,,,,,,,
119,PT02M04.00S,2022-01-27T00:31:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629023,32.40801576872536,57.84313725490197,1610612766,32,27,2022-01-27T00:31:19Z,1180000,-39.0,252.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
120,PT02M02.00S,2022-01-27T00:31:17.4Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,32,27,2022-01-27T00:31:19Z,1190000,,,0,,L. Stephenson REBOUND (Off:0 Def:1),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,119.0,,,,,,,,,,,1.0,1.0,0.0,,,,
121,PT02M00.00S,2022-01-27T00:31:22.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,32,27,2022-01-27T00:31:22Z,1200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M00.00S,2022-01-27T00:31:23.0Z,1,REGULAR,substitution,out,[],1628470,,,1610612754,32,27,2022-01-27T00:31:30Z,1210000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M00.00S,2022-01-27T00:31:23.0Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,32,27,2022-01-27T00:31:30Z,1220000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M00.00S,2022-01-27T00:31:33.9Z,1,REGULAR,substitution,out,[],203200,,,1610612754,32,27,2022-01-27T00:31:53Z,1230000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M00.00S,2022-01-27T00:31:33.9Z,1,REGULAR,substitution,out,[],1626179,,,1610612754,32,27,2022-01-27T00:31:53Z,1240000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M00.00S,2022-01-27T00:31:33.9Z,1,REGULAR,substitution,in,[],1630613,,,1610612754,32,27,2022-01-27T00:31:53Z,1250000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M00.00S,2022-01-27T00:31:33.9Z,1,REGULAR,substitution,in,[],1630163,,,1610612754,32,27,2022-01-27T00:31:53Z,1260000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M52.00S,2022-01-27T00:32:06.5Z,1,REGULAR,3pt,Jump Shot,[],202362,71.30420499342969,20.34313725490196,1610612754,32,27,2022-01-27T00:32:11Z,1270000,-148.0,217.0,1,right,MISS L. Stephenson 26' 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,
129,PT01M49.00S,2022-01-27T00:32:09.5Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,32,27,2022-01-27T00:32:11Z,1280000,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,128.0,,,,,,,,,,,1.0,0.0,1.0,,,,
130,PT01M46.00S,2022-01-27T00:32:12.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630537,66.5735873850197,39.950980392156865,1610612754,32,27,2022-01-27T00:32:16Z,1290000,-50.0,262.0,1,right,MISS C. Duarte 26' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
131,PT01M44.00S,2022-01-27T00:32:14.2Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,32,27,2022-01-27T00:32:16Z,1300000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,130.0,,,,,,,,,,,1.0,1.0,0.0,,,,
132,PT01M38.00S,2022-01-27T00:32:20.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626162,11.645860709592641,48.529411764705884,1610612766,32,29,2022-01-27T01:17:42Z,1310000,7.0,57.0,1,left,K. Oubre Jr. driving floating Jump Shot (2 PTS),[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,5.75,Made,,,,,,,2.0,,,,,,,,,,,
133,PT01M38.00S,2022-01-27T00:32:25.5Z,1,REGULAR,foul,personal,['1freethrow'],1629052,,,1610612766,32,29,2022-01-27T00:32:30Z,1320000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[1629052, 1626162]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,2714.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
135,PT01M38.00S,2022-01-27T00:32:33.2Z,1,REGULAR,substitution,out,[],1630537,,,1610612766,32,29,2022-01-27T00:32:45Z,1340000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M38.00S,2022-01-27T00:32:33.2Z,1,REGULAR,substitution,in,[],203087,,,1610612766,32,29,2022-01-27T00:32:45Z,1350000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M38.00S,2022-01-27T00:32:52.5Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1626162,,,1610612766,32,30,2022-01-27T00:32:57Z,1360000,,,0,,K. Oubre Jr. Free Throw 1 of 1 (3 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
138,PT01M22.00S,2022-01-27T00:33:11.0Z,1,REGULAR,2pt,Jump Shot,[],1630613,92.06636005256242,26.96078431372549,1610612754,34,30,2022-01-27T00:33:25Z,1370000,-115.0,22.0,1,right,D. Washington Jr. 11' driving floating Jump Shot (2 PTS) (L. Stephenson 7 AST),"[1630613, 202362]",1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,11.73,Made,,,,,,,2.0,,L. Stephenson,202362.0,7.0,,,,,,,
140,PT01M10.00S,2022-01-27T00:33:22.1Z,1,REGULAR,3pt,Jump Shot,[],1629023,32.276609724047304,51.9607843137255,1610612766,34,30,2022-01-27T00:33:30Z,1390000,-10.0,251.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
141,PT01M10.00S,2022-01-27T00:33:22.1Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,34,30,2022-01-27T00:33:30Z,1400000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,140.0,,,,,,,,,,,1.0,1.0,0.0,,,,
142,PT01M01.00S,2022-01-27T00:33:32.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612754,34,30,2022-01-27T00:33:38Z,1410000,,,0,,P. Washington shooting personal FOUL (1 PF) (Stephenson 2 FT),"[1629023, 202362]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,2714.0,1.0,0.0,Stephenson,202362.0,,,,,,,,,,,,
144,PT01M01.00S,2022-01-27T00:33:54.3Z,1,REGULAR,freethrow,1 of 2,[],202362,,,1610612754,34,30,2022-01-27T00:33:54Z,1430000,,,0,,MISS L. Stephenson Free Throw 1 of 2,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT01M01.00S,2022-01-27T00:33:54.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,34,30,2022-01-27T00:33:54Z,1440000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,
146,PT01M01.00S,2022-01-27T00:34:09.0Z,1,REGULAR,freethrow,2 of 2,[],202362,,,1610612754,35,30,2022-01-27T00:34:09Z,1450000,,,0,,L. Stephenson Free Throw 2 of 2 (1 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
147,PT00M49.40S,2022-01-27T00:34:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.783837056504599,52.450980392156865,1610612766,35,30,2022-01-27T00:34:26Z,1460000,-12.0,11.0,1,left,MISS L. Ball driving finger roll Layup,[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,
148,PT00M46.00S,2022-01-27T00:34:25.2Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,35,30,2022-01-27T00:34:26Z,1470000,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,147.0,,,,,,,,,,,2.0,2.0,0.0,,,,
149,PT00M42.20S,2022-01-27T00:34:30.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,35,30,2022-01-27T00:34:30Z,1480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M34.50S,2022-01-27T00:35:12.1Z,1,REGULAR,turnover,out-of-bounds,[],1630613,,,1610612754,35,30,2022-01-27T00:35:18Z,1490000,,,0,,D. Washington Jr. bad pass out-of-bounds TURNOVER (1 TO),[1630613],1610612754.0,IND,bad pass,,,Washington Jr.,D. Washington Jr.,,,,,,,,201245.0,,,,,,1.0,,,,,,,,,,
151,PT00M23.00S,2022-01-27T00:35:32.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629023,6.389618922470433,45.83333333333333,1610612766,35,32,2022-01-27T00:35:36Z,1500000,21.0,8.0,1,left,P. Washington cutting Layup (2 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,2.21,Made,,,,,,,2.0,,L. Ball,1630163.0,4.0,,,,,,,
153,PT00M23.00S,2022-01-27T00:35:34.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629052,,,1610612766,35,32,2022-01-27T00:35:40Z,1520000,,,0,,O. Brissett shooting personal FOUL (2 PF) (Washington 1 FT),"[1629052, 1629023]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,201245.0,2.0,0.0,Washington,1629023.0,,,,,,,,,,,,
155,PT00M23.00S,2022-01-27T00:35:50.8Z,1,REGULAR,substitution,out,[],1629052,,,1610612766,35,32,2022-01-27T00:36:41Z,1540000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M23.00S,2022-01-27T00:35:50.8Z,1,REGULAR,substitution,in,[],1628470,,,1610612766,35,32,2022-01-27T00:36:41Z,1550000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M23.00S,2022-01-27T00:36:13.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629023,,,1610612766,35,33,2022-01-27T00:36:13Z,1560000,,,0,,P. Washington Free Throw 1 of 1 (3 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
158,PT00M04.90S,2022-01-27T00:36:36.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630547,,,1610612754,35,33,2022-01-27T00:36:56Z,1570000,,,0,,J. Bouknight personal FOUL (1 PF) (Stephenson 2 FT),"[1630547, 202362]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,2714.0,1.0,0.0,Stephenson,202362.0,,,,,,,,,,,,
160,PT00M04.90S,2022-01-27T00:37:02.7Z,1,REGULAR,freethrow,1 of 2,[],202362,,,1610612754,36,33,2022-01-27T00:37:02Z,1590000,,,0,,L. Stephenson Free Throw 1 of 2 (2 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
161,PT00M04.90S,2022-01-27T00:37:08.4Z,1,REGULAR,substitution,out,[],1630613,,,1610612754,36,33,2022-01-27T00:37:14Z,1600000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M04.90S,2022-01-27T00:37:08.4Z,1,REGULAR,substitution,in,[],203200,,,1610612754,36,33,2022-01-27T00:37:14Z,1610000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M04.90S,2022-01-27T00:37:16.0Z,1,REGULAR,substitution,out,[],203087,,,1610612754,36,33,2022-01-27T00:37:25Z,1620000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M04.90S,2022-01-27T00:37:16.0Z,1,REGULAR,substitution,in,[],1630678,,,1610612754,36,33,2022-01-27T00:37:25Z,1630000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M04.90S,2022-01-27T00:37:02.7Z,1,REGULAR,freethrow,2 of 2,[],202362,,,1610612754,36,33,2022-01-27T00:37:42Z,1640000,,,0,,MISS L. Stephenson Free Throw 2 of 2,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT00M03.40S,2022-01-27T00:37:04.2Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,36,33,2022-01-27T00:37:42Z,1650000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,165.0,,,,,,,,,,,1.0,1.0,0.0,,,,
167,PT00M00.00S,2022-01-27T00:37:45.8Z,1,REGULAR,2pt,Jump Shot,[],1630547,17.427726675427067,10.294117647058822,1610612766,36,33,2022-01-27T00:40:01Z,1660000,199.0,111.0,1,left,MISS J. Bouknight 22' running Shot,[1630547],1610612766.0,CHA,running,,,Bouknight,J. Bouknight,,,,,22.76,Missed,,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2022-01-27T00:37:48.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,36,33,2022-01-27T00:37:48Z,1670000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2022-01-27T00:37:49.5Z,1,REGULAR,period,end,[],0,,,1610612766,36,33,2022-01-27T00:37:49Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-27T00:40:06.2Z,2,REGULAR,substitution,out,['startperiod'],203200,,,1610612766,36,33,2022-01-27T00:40:23Z,1690000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-27T00:40:06.2Z,2,REGULAR,substitution,out,['startperiod'],1628470,,,1610612766,36,33,2022-01-27T00:40:23Z,1700000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-27T00:40:06.2Z,2,REGULAR,substitution,out,['startperiod'],1630678,,,1610612766,36,33,2022-01-27T00:40:23Z,1710000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-01-27T00:40:06.2Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,36,33,2022-01-27T00:40:23Z,1720000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-01-27T00:40:06.2Z,2,REGULAR,substitution,in,['startperiod'],1630613,,,1610612766,36,33,2022-01-27T00:40:23Z,1730000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-01-27T00:40:06.2Z,2,REGULAR,substitution,in,['startperiod'],1629052,,,1610612766,36,33,2022-01-27T00:40:23Z,1740000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-01-27T00:40:06.2Z,2,REGULAR,substitution,in,['startperiod'],203087,,,1610612766,36,33,2022-01-27T00:40:23Z,1750000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-01-27T00:40:06.2Z,2,REGULAR,substitution,in,['startperiod'],1628998,,,1610612766,36,33,2022-01-27T00:40:23Z,1760000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-01-27T00:40:38.2Z,2,REGULAR,period,start,[],0,,,1610612766,36,33,2022-01-27T00:40:38Z,1770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-01-27T00:40:39.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,36,33,2022-01-27T00:40:56Z,1780000,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,,,
180,PT11M47.00S,2022-01-27T00:40:50.3Z,2,REGULAR,turnover,lost ball,[],1630547,,,1610612766,36,33,2022-01-27T00:54:31Z,1790000,,,0,,J. Bouknight lost ball TURNOVER (1 TO),"[1630547, 203087]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,1.0,,,,,,,,,Lamb,203087.0
181,PT11M47.00S,2022-01-27T00:40:50.3Z,2,REGULAR,steal,,[],203087,,,1610612754,36,33,2022-01-27T00:43:08Z,1800000,,,0,,J. Lamb STEAL (1 STL),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M42.00S,2022-01-27T00:40:55.2Z,2,REGULAR,turnover,lost ball,[],1630613,,,1610612754,36,33,2022-01-27T00:41:01Z,1810000,,,0,,D. Washington Jr. lost ball TURNOVER (2 TO),"[1630613, 1626162]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,2.0,,,,,,,,,Oubre Jr.,1626162.0
183,PT11M42.00S,2022-01-27T00:40:55.2Z,2,REGULAR,steal,,[],1626162,,,1610612766,36,33,2022-01-27T00:40:56Z,1820000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M38.00S,2022-01-27T00:40:59.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630163,6.783837056504599,55.14705882352941,1610612766,36,33,2022-01-27T00:41:05Z,1830000,-26.0,11.0,1,left,MISS L. Ball running finger roll Layup,[1630163],1610612766.0,CHA,running finger roll,,,Ball,L. Ball,,,,,2.81,Missed,,,,,,,,,,,,,,,,,,
185,PT11M36.00S,2022-01-27T00:41:01.2Z,2,REGULAR,rebound,defensive,[],1630613,,,1610612754,36,33,2022-01-27T00:41:05Z,1840000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,184.0,,,,,,,,,,,1.0,1.0,0.0,,,,
186,PT11M33.00S,2022-01-27T00:41:06.3Z,2,REGULAR,foul,personal,[],1630547,,,1610612754,36,33,2022-01-27T00:41:17Z,1850000,,,0,,J. Bouknight personal FOUL (2 PF),"[1630547, 202362]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,1628159.0,2.0,0.0,Stephenson,202362.0,,,,,,,,,,,,
188,PT11M20.00S,2022-01-27T00:41:41.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630543,82.21090670170827,44.11764705882353,1610612754,36,33,2022-01-27T00:41:46Z,1870000,-29.0,115.0,1,right,MISS I. Jackson 11' floating Shot,[1630543],1610612754.0,IND,floating,,,Jackson,I. Jackson,,,,,11.84,Missed,,,,,,,,,,,,,,,,,,
189,PT11M16.00S,2022-01-27T00:41:45.6Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,36,33,2022-01-27T00:41:46Z,1880000,,,0,,I. Jackson REBOUND (Off:2 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,188.0,,,,,,,,,,,2.0,0.0,2.0,,,,
190,PT11M15.00S,2022-01-27T00:41:45.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,91.40932982917214,53.431372549019606,1610612754,36,33,2022-01-27T00:41:50Z,1890000,17.0,28.0,1,right,MISS I. Jackson tip Layup,[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,
191,PT11M15.00S,2022-01-27T00:41:45.6Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,36,33,2022-01-27T00:41:50Z,1900000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,190.0,,,,,,,,,,,2.0,2.0,0.0,,,,
192,PT11M11.00S,2022-01-27T00:41:51.9Z,2,REGULAR,foul,personal,[],1630543,,,1610612766,36,33,2022-01-27T00:41:56Z,1910000,,,0,,I. Jackson personal FOUL (1 PF),"[1630543, 1630163]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,2714.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,,,
