actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
195,PT09M40.00S,2022-03-23T23:46:26.7Z,2,REGULAR,3pt,Jump Shot,[],202362,93.38042049934296,95.83333333333334,1610612754,41,45,2022-03-23T23:46:31Z,1930000,229.0,10.0,1,right,L. Stephenson 3PT  (8 PTS) (J. Anderson 2 AST),"[202362, 1626147]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,22.94,Made,8.0,,,,,J. Anderson,1626147.0,2.0,,,,,,,,,
197,PT09M17.00S,2022-03-23T23:46:50.1Z,2,REGULAR,3pt,Jump Shot,[],1629002,16.770696452036795,96.07843137254902,1610612758,41,48,2022-03-23T23:46:54Z,1950000,-230.0,105.0,1,left,C. Metu 25' 3PT  (15 PTS) (D. DiVincenzo 3 AST),"[1629002, 1628978]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,25.32,Made,15.0,,,,,D. DiVincenzo,1628978.0,3.0,,,,,,,,,
199,PT09M03.00S,2022-03-23T23:47:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,82.47371879106439,38.23529411764706,1610612754,43,48,2022-03-23T23:47:08Z,1970000,-59.0,112.0,1,right,B. Hield 12' driving floating Jump Shot (12 PTS),[1627741],1610612754.0,IND,driving floating,,,Hield,B. Hield,,,,,,,12.67,Made,12.0,,,,,,,,,,,,,,,,
200,PT08M47.00S,2022-03-23T23:47:22.4Z,2,REGULAR,foul,personal,['2freethrow'],202362,,,1610612758,43,48,2022-03-23T23:47:37Z,1980000,,,0,,L. Stephenson shooting personal FOUL (1 PF) (DiVincenzo 2 FT),"[202362, 1628978]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,1179.0,,,,,,,,,,,,1.0,0.0,DiVincenzo,1628978.0,,,,,
202,PT08M47.00S,2022-03-23T23:47:46.6Z,2,REGULAR,freethrow,1 of 2,[],1628978,,,1610612758,43,49,2022-03-23T23:47:46Z,2000000,,,0,,D. DiVincenzo Free Throw 1 of 2 (4 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
203,PT08M47.00S,2022-03-23T23:48:01.0Z,2,REGULAR,freethrow,2 of 2,[],1628978,,,1610612758,43,50,2022-03-23T23:48:01Z,2010000,,,0,,D. DiVincenzo Free Throw 2 of 2 (5 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
204,PT08M32.00S,2022-03-23T23:48:18.3Z,2,REGULAR,3pt,Jump Shot,[],1629052,87.99277266754271,3.9215686274509802,1610612754,46,50,2022-03-23T23:48:23Z,2020000,-230.0,60.0,1,right,O. Brissett 3PT  (5 PTS) (B. Hield 4 AST),"[1629052, 1627741]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,23.82,Made,5.0,,,,,B. Hield,1627741.0,4.0,,,,,,,,,
206,PT08M17.00S,2022-03-23T23:48:33.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203458,6.389618922470433,49.26470588235294,1610612758,46,52,2022-03-23T23:51:15Z,2040000,4.0,8.0,1,left,A. Len cutting DUNK (4 PTS) (J. Lamb 2 AST),"[203458, 203087]",1610612758.0,SAC,cutting,,,Len,A. Len,,,,,,,0.85,Made,4.0,,,,,J. Lamb,203087.0,2.0,,,,,,,,,
207,PT08M17.00S,2022-03-23T23:48:36.9Z,2,REGULAR,foul,personal,['1freethrow'],1629052,,,1610612758,46,52,2022-03-23T23:48:46Z,2050000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Len 1 FT),"[1629052, 203458]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,1628159.0,,,,,,,,,,,,1.0,0.0,Len,203458.0,,,,,
209,PT08M17.00S,2022-03-23T23:48:47.0Z,2,REGULAR,substitution,out,[],202362,,,1610612758,46,52,2022-03-23T23:49:27Z,2070000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M17.00S,2022-03-23T23:48:47.0Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,46,52,2022-03-23T23:49:27Z,2080000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M17.00S,2022-03-23T23:48:47.0Z,2,REGULAR,substitution,in,[],1630169,,,1610612758,46,52,2022-03-23T23:49:27Z,2090000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M17.00S,2022-03-23T23:48:47.0Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,46,52,2022-03-23T23:49:27Z,2100000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M17.00S,2022-03-23T23:49:12.5Z,2,REGULAR,freethrow,1 of 1,[],203458,,,1610612758,46,53,2022-03-23T23:49:12Z,2110000,,,0,,A. Len Free Throw 1 of 1 (5 PTS),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
214,PT08M06.00S,2022-03-23T23:49:24.6Z,2,REGULAR,3pt,Jump Shot,[],1629052,92.06636005256242,2.450980392156863,1610612754,46,53,2022-03-23T23:49:47Z,2120000,-238.0,22.0,1,right,MISS O. Brissett step back 3PT,[1629052],1610612754.0,IND,step back,,,Brissett,O. Brissett,,,,,,,23.87,Missed,,,,,,,,,,,,,,,,,
215,PT08M02.00S,2022-03-23T23:49:28.6Z,2,REGULAR,rebound,defensive,[],203087,,,1610612758,46,53,2022-03-23T23:49:37Z,2130000,,,0,,J. Lamb REBOUND (Off:0 Def:2),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,
216,PT07M53.00S,2022-03-23T23:49:36.3Z,2,REGULAR,2pt,Jump Shot,[],1629002,14.536793692509855,19.852941176470587,1610612758,46,55,2022-03-23T23:49:43Z,2140000,151.0,84.0,1,left,C. Metu 17' fadeaway Jump Shot (17 PTS),[1629002],1610612758.0,SAC,fadeaway,,,Metu,C. Metu,,,,,,,17.26,Made,17.0,,,,,,,,,,,,,,,,
217,PT07M42.00S,2022-03-23T23:49:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,91.67214191852825,55.14705882352941,1610612754,46,55,2022-03-23T23:49:53Z,2150000,26.0,26.0,1,right,MISS G. Bitadze driving Layup,[1629048],1610612754.0,IND,driving,,,Bitadze,G. Bitadze,,,,,,,3.64,Missed,,,,,,,,,,,,,,,,,
218,PT07M38.00S,2022-03-23T23:49:52.7Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,46,55,2022-03-23T23:49:53Z,2160000,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,,,,
219,PT07M38.00S,2022-03-23T23:49:51.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,94.40999984741211,50.0,1610612754,48,55,2022-03-23T23:49:52Z,2170000,0.0,0.0,1,right,G. Bitadze tip Layup (11 PTS),[1629048],1610612754.0,IND,tip,,,Bitadze,G. Bitadze,,,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,
220,PT07M27.00S,2022-03-23T23:50:05.0Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612758,48,55,2022-03-23T23:50:22Z,2180000,,,0,,O. Brissett shooting personal FOUL (2 PF) (Metu 2 FT),"[1629052, 1629002]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,1179.0,,,,,,,,,,,,2.0,0.0,Metu,1629002.0,,,,,
222,PT07M27.00S,2022-03-23T23:50:33.5Z,2,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,48,55,2022-03-23T23:50:33Z,2200000,,,0,,MISS C. Metu Free Throw 1 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,Missed,,,,,,,,,,,,,,,,,
223,PT07M27.00S,2022-03-23T23:50:33.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,48,55,2022-03-23T23:50:33Z,2210000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,
224,PT07M27.00S,2022-03-23T23:50:34.2Z,2,REGULAR,substitution,out,[],1629052,,,1610612758,48,55,2022-03-23T23:50:58Z,2220000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M27.00S,2022-03-23T23:50:34.2Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,48,55,2022-03-23T23:50:58Z,2230000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M27.00S,2022-03-23T23:50:34.2Z,2,REGULAR,substitution,out,[],203087,,,1610612758,48,55,2022-03-23T23:50:58Z,2240000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M27.00S,2022-03-23T23:50:34.2Z,2,REGULAR,substitution,in,[],1630613,,,1610612758,48,55,2022-03-23T23:50:58Z,2250000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M27.00S,2022-03-23T23:50:34.2Z,2,REGULAR,substitution,in,[],1630678,,,1610612758,48,55,2022-03-23T23:50:58Z,2260000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M27.00S,2022-03-23T23:50:34.2Z,2,REGULAR,substitution,in,[],203084,,,1610612758,48,55,2022-03-23T23:50:58Z,2270000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M27.00S,2022-03-23T23:51:02.9Z,2,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,48,56,2022-03-23T23:51:02Z,2280000,,,0,,C. Metu Free Throw 2 of 2 (18 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,
232,PT07M16.00S,2022-03-23T23:51:15.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,92.59198423127464,48.28431372549019,1610612754,48,56,2022-03-23T23:51:21Z,2290000,-9.0,17.0,1,right,MISS T. Haliburton driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,,,1.91,Missed,,,,,,,,,,,,,,,,,
233,PT07M13.00S,2022-03-23T23:51:18.7Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,48,56,2022-03-23T23:51:21Z,2300000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,
234,PT07M08.00S,2022-03-23T23:51:23.2Z,2,REGULAR,turnover,bad pass,[],1630558,,,1610612758,48,56,2022-03-23T23:51:26Z,2310000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1630169]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,1.0,,,,,,,,,,,,,,,Haliburton,1630169.0,,,
235,PT07M08.00S,2022-03-23T23:51:23.2Z,2,REGULAR,steal,,[],1630169,,,1610612754,48,56,2022-03-23T23:51:24Z,2320000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M04.00S,2022-03-23T23:51:27.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630613,72.22404730617609,17.401960784313726,1610612754,51,56,2022-03-23T23:51:32Z,2330000,-163.0,209.0,1,right,D. Washington Jr. 26' 3PT running (5 PTS) (T. Haliburton 5 AST),"[1630613, 1630169]",1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,,,26.47,Made,5.0,,,,,T. Haliburton,1630169.0,5.0,,,,,,,,,
238,PT06M45.00S,2022-03-23T23:51:46.2Z,2,REGULAR,3pt,Jump Shot,[],203200,21.23850197109067,90.44117647058823,1610612758,51,56,2022-03-23T23:51:51Z,2350000,-202.0,147.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,25.0,Missed,,,,,,,,,,,,,,,,,
239,PT06M42.00S,2022-03-23T23:51:49.2Z,2,REGULAR,rebound,defensive,[],1630613,,,1610612754,51,56,2022-03-23T23:51:51Z,2360000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,
240,PT06M35.00S,2022-03-23T23:51:56.5Z,2,REGULAR,3pt,Jump Shot,[],1626147,93.11760840998686,94.85294117647058,1610612754,51,56,2022-03-23T23:52:00Z,2370000,224.0,12.0,1,right,MISS J. Anderson 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,22.46,Missed,,,,,,,,,,,,,,,,,
241,PT06M33.00S,2022-03-23T23:52:00.0Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,51,56,2022-03-23T23:52:00Z,2380000,,,0,,G. Bitadze REBOUND (Off:2 Def:1),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,240.0,3.0,1.0,2.0,,,,,,,,,,,,
242,PT06M33.00S,2022-03-23T23:52:03.4Z,2,REGULAR,foul,personal,[],1630558,,,1610612754,51,56,2022-03-23T23:52:10Z,2390000,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1629048]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,1179.0,,,,,,,,,,,,1.0,0.0,Bitadze,1629048.0,,,,,
244,PT06M33.00S,2022-03-23T23:52:10.1Z,2,REGULAR,substitution,out,[],1629002,,,1610612754,51,56,2022-03-23T23:52:15Z,2410000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M33.00S,2022-03-23T23:52:10.1Z,2,REGULAR,substitution,out,[],203458,,,1610612754,51,56,2022-03-23T23:52:15Z,2420000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M33.00S,2022-03-23T23:52:10.1Z,2,REGULAR,substitution,in,[],1627745,,,1610612754,51,56,2022-03-23T23:52:15Z,2430000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M33.00S,2022-03-23T23:52:10.1Z,2,REGULAR,substitution,in,[],1626168,,,1610612754,51,56,2022-03-23T23:52:15Z,2440000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M28.00S,2022-03-23T23:52:27.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630613,65.65374507227332,58.57843137254902,1610612754,51,56,2022-03-23T23:52:32Z,2450000,43.0,270.0,1,right,MISS D. Washington Jr. 27' 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,27.38,Missed,,,,,,,,,,,,,,,,,
249,PT06M23.00S,2022-03-23T23:52:32.1Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,51,56,2022-03-23T23:52:32Z,2460000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,
250,PT06M13.00S,2022-03-23T23:52:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,6.521024967148489,46.568627450980394,1610612758,51,56,2022-03-23T23:52:56Z,2470000,17.0,9.0,1,left,MISS T. Lyles driving Layup - blocked,"[1626168, 1629048]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,,,1.93,Missed,,,,,,,,,,,,,,,Bitadze,1629048.0,
251,PT06M13.00S,2022-03-23T23:52:42.5Z,2,REGULAR,block,,[],1629048,,,1610612758,51,56,2022-03-23T23:52:44Z,2480000,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M13.00S,2022-03-23T23:52:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,51,56,2022-03-23T23:52:56Z,2490000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,
253,PT06M13.00S,2022-03-23T23:52:48.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,51,56,2022-03-23T23:52:48Z,2500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M02.00S,2022-03-23T23:53:14.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1627745,11.251642575558476,50.73529411764706,1610612758,51,58,2022-03-23T23:53:37Z,2510000,-4.0,53.0,1,left,D. Jones Jump Shot (10 PTS) (D. Mitchell 4 AST),"[1627745, 1630558]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,5.34,Made,10.0,,,,,D. Mitchell,1630558.0,4.0,,,,,,,,,
256,PT06M02.00S,2022-03-23T23:53:19.7Z,2,REGULAR,violation,defensive goaltending,[],1629048,,,1610612758,51,58,2022-03-23T23:53:25Z,2530000,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,203592.0,,,,,,,,,,,,,,,,,,,,
257,PT05M53.00S,2022-03-23T23:53:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.9862023653088,45.83333333333333,1610612754,53,58,2022-03-23T23:53:41Z,2540000,-21.0,13.0,1,right,T. Haliburton driving finger roll Layup (5 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,,,2.47,Made,5.0,,,,,,,,,,,,,,,,
258,PT05M39.00S,2022-03-23T23:53:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.389618922470433,53.92156862745098,1610612758,53,58,2022-03-23T23:53:54Z,2550000,-20.0,8.0,1,left,MISS D. Mitchell driving reverse Layup,[1630558],1610612758.0,SAC,driving reverse,,,Mitchell,D. Mitchell,,,,,,,2.1,Missed,,,,,,,,,,,,,,,,,
259,PT05M36.00S,2022-03-23T23:53:52.5Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,53,58,2022-03-23T23:53:54Z,2560000,,,0,,G. Bitadze REBOUND (Off:2 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,258.0,4.0,2.0,2.0,,,,,,,,,,,,
281,PT05M31.00S,2022-03-23T23:53:53.2Z,2,REGULAR,turnover,lost ball,[],1630613,,,1610612754,53,58,2022-03-23T23:57:24Z,2565000,,,0,,D. Washington Jr. lost ball TURNOVER (1 TO),"[1630613, 203084]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,1.0,,,,,,,,,,,,,,,Barnes,203084.0,,,
282,PT05M31.00S,2022-03-23T23:53:53.2Z,2,REGULAR,steal,,[],203084,,,1610612758,53,58,2022-03-23T23:57:24Z,2567500,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M22.00S,2022-03-23T23:54:08.1Z,2,REGULAR,turnover,out-of-bounds,[],203200,,,1610612758,53,58,2022-03-23T23:54:13Z,2600000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (3 TO),[203200],1610612758.0,SAC,bad pass,,,Holiday,J. Holiday,,,,,1179.0,3.0,,,,,,,,,,,,,,,,,,,
264,PT05M07.00S,2022-03-23T23:54:28.6Z,2,REGULAR,turnover,lost ball,[],1629048,,,1610612754,53,58,2022-03-23T23:54:31Z,2610000,,,0,,G. Bitadze lost ball TURNOVER (1 TO),"[1629048, 203200]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,1.0,,,,,,,,,,,,,,,Holiday,203200.0,,,
265,PT05M07.00S,2022-03-23T23:54:28.6Z,2,REGULAR,steal,,[],203200,,,1610612758,53,58,2022-03-23T23:54:30Z,2620000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M57.00S,2022-03-23T23:54:39.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627745,7.703679369250986,4.411764705882353,1610612758,53,58,2022-03-23T23:54:43Z,2630000,228.0,20.0,1,left,MISS D. Jones 3PT,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,22.88,Missed,,,,,,,,,,,,,,,,,
267,PT04M53.00S,2022-03-23T23:54:43.2Z,2,REGULAR,rebound,defensive,[],1630678,,,1610612754,53,58,2022-03-23T23:54:43Z,2640000,,,0,,T. Taylor REBOUND (Off:0 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,,,,,
268,PT04M43.00S,2022-03-23T23:54:53.5Z,2,REGULAR,3pt,Jump Shot,[],1626147,64.86530880420499,50.73529411764706,1610612754,53,58,2022-03-23T23:54:58Z,2650000,4.0,278.0,1,right,MISS J. Anderson 27' step back 3PT,[1626147],1610612754.0,IND,step back,,,Anderson,J. Anderson,,,,,,,27.78,Missed,,,,,,,,,,,,,,,,,
269,PT04M38.00S,2022-03-23T23:54:58.5Z,2,REGULAR,rebound,defensive,[],203200,,,1610612758,53,58,2022-03-23T23:54:58Z,2660000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,
270,PT04M29.00S,2022-03-23T23:55:06.5Z,2,REGULAR,3pt,Jump Shot,[],1630558,30.962549277266753,65.44117647058823,1610612758,53,58,2022-03-23T23:55:18Z,2670000,-77.0,239.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,25.07,Missed,,,,,,,,,,,,,,,,,
271,PT04M26.00S,2022-03-23T23:55:09.8Z,2,REGULAR,rebound,offensive,[],1627745,,,1610612758,53,58,2022-03-23T23:55:09Z,2680000,,,0,,D. Jones REBOUND (Off:1 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,270.0,2.0,1.0,1.0,,,,,,,,,,,,
272,PT04M24.00S,2022-03-23T23:55:11.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203200,25.837713534822605,83.08823529411765,1610612758,53,58,2022-03-23T23:55:15Z,2690000,-165.0,190.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,25.22,Missed,,,,,,,,,,,,,,,,,
273,PT04M20.00S,2022-03-23T23:55:15.5Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,53,58,2022-03-23T23:55:15Z,2700000,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,272.0,2.0,1.0,1.0,,,,,,,,,,,,
274,PT04M03.00S,2022-03-23T23:55:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.19776609724047,55.14705882352941,1610612754,53,58,2022-03-23T23:55:36Z,2710000,26.0,21.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,,,3.31,Missed,,,,,,,,,,,,,,,,,
275,PT04M01.00S,2022-03-23T23:55:34.4Z,2,REGULAR,rebound,defensive,[],203200,,,1610612758,53,58,2022-03-23T23:55:36Z,2720000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,274.0,3.0,3.0,0.0,,,,,,,,,,,,
276,PT03M50.00S,2022-03-23T23:55:45.2Z,2,REGULAR,3pt,Jump Shot,[],203200,12.302890932982917,3.9215686274509802,1610612758,53,58,2022-03-23T23:55:49Z,2730000,230.0,63.0,1,left,MISS J. Holiday pullup 3PT,[203200],1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,,,23.89,Missed,,,,,,,,,,,,,,,,,
277,PT03M48.00S,2022-03-23T23:55:47.2Z,2,REGULAR,rebound,defensive,[],1630678,,,1610612754,53,58,2022-03-23T23:55:49Z,2740000,,,0,,T. Taylor REBOUND (Off:0 Def:2),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,
278,PT03M34.00S,2022-03-23T23:56:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630613,92.59198423127464,46.568627450980394,1610612754,55,58,2022-03-23T23:56:13Z,2750000,-17.0,17.0,1,right,D. Washington Jr. driving finger roll Layup (7 PTS) (T. Haliburton 6 AST),"[1630613, 1630169]",1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,,,2.43,Made,7.0,,,,,T. Haliburton,1630169.0,6.0,,,,,,,,,
279,PT03M34.00S,2022-03-23T23:56:05.3Z,2,REGULAR,violation,defensive goaltending,[],1627745,,,1610612754,55,58,2022-03-23T23:56:13Z,2760000,,,0,,D. Jones defensive goaltending VIOLATION,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,1628159.0,,,,,,,,,,,,,,,,,,,,
280,PT03M29.00S,2022-03-23T23:56:24.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,55,58,2022-03-23T23:56:24Z,2770000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
