actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT03M49.00S,2022-02-17T00:54:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,5.863994743758213,48.28431372549019,1610612764,14,18,2022-02-17T00:54:08Z,860000,9.0,3.0,1,left,I. Smith driving Layup (4 PTS),[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,,,,0.9,Made,,,,,4.0,,,,,,,,,,
88,PT03M41.00S,2022-02-17T00:54:12.5Z,1,REGULAR,turnover,lost ball,[],202362,,,1610612754,14,18,2022-02-17T00:54:16Z,870000,,,0,,L. Stephenson lost ball TURNOVER (1 TO),"[202362, 1630264]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,1.0,Gill,1630264.0,,,,,,,,,,,,,,,,,
89,PT03M41.00S,2022-02-17T00:54:12.5Z,1,REGULAR,steal,,[],1630264,,,1610612764,14,18,2022-02-17T00:54:13Z,880000,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M36.00S,2022-02-17T00:54:17.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,5.863994743758213,49.754901960784316,1610612764,14,18,2022-02-17T00:54:23Z,890000,1.0,3.0,1,left,MISS K. Kuzma running Layup,[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,,,,0.29,Missed,,,,,,,,,,,,,,,
91,PT03M34.00S,2022-02-17T00:54:19.0Z,1,REGULAR,rebound,offensive,[],203484,,,1610612764,14,18,2022-02-17T00:54:19Z,900000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:0),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,90.0,1.0,0.0,1.0,,,,,,,,,,,
92,PT03M27.00S,2022-02-17T00:54:26.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203484,30.042706964520367,79.16666666666666,1610612764,14,21,2022-02-17T00:54:47Z,910000,-146.0,230.0,1,left,K. Caldwell-Pope 27' 3PT  (8 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,27.22,Made,,,,,8.0,,,,,,,,,,
93,PT03M14.00S,2022-02-17T00:54:39.3Z,1,REGULAR,3pt,Jump Shot,[],1630613,93.11760840998686,2.696078431372549,1610612754,17,21,2022-02-17T00:54:45Z,920000,-237.0,12.0,1,right,D. Washington Jr. 3PT  (3 PTS) (L. Stephenson 1 AST),"[1630613, 202362]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,23.68,Made,,,,,3.0,L. Stephenson,202362.0,1.0,,,,,,,
95,PT02M52.00S,2022-02-17T00:55:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,7.046649145860711,51.225490196078425,1610612764,17,21,2022-02-17T00:55:07Z,940000,-6.0,14.0,1,left,MISS A. Gill Layup - blocked,"[1630264, 202362]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,1.5,Missed,,,,,,,,,,,,,,Stephenson,202362.0
96,PT02M52.00S,2022-02-17T00:55:00.7Z,1,REGULAR,block,,[],202362,,,1610612764,17,21,2022-02-17T00:55:03Z,950000,,,0,,L. Stephenson BLOCK (1 BLK),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M51.00S,2022-02-17T00:55:01.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,17,21,2022-02-17T00:58:37Z,960000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,
98,PT02M51.00S,2022-02-17T00:55:07.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,17,21,2022-02-17T00:58:37Z,970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M51.00S,2022-02-17T00:55:10.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,17,21,2022-02-17T00:58:37Z,980000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,out,[],1627741,,,1610612754,17,21,2022-02-17T00:58:37Z,990000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,out,[],1630188,,,1610612754,17,21,2022-02-17T00:58:37Z,1000000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,out,[],1630678,,,1610612754,17,21,2022-02-17T00:58:37Z,1010000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,out,[],203484,,,1610612754,17,21,2022-02-17T00:58:37Z,1020000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,out,[],1630166,,,1610612754,17,21,2022-02-17T00:58:37Z,1030000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,out,[],1628398,,,1610612754,17,21,2022-02-17T00:58:37Z,1040000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,in,[],1630169,,,1610612754,17,21,2022-02-17T00:58:37Z,1050000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,in,[],202684,,,1610612754,17,21,2022-02-17T00:58:37Z,1060000,,,0,,SUB in: T. Thompson,[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,17,21,2022-02-17T00:58:37Z,1070000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,in,[],1630557,,,1610612754,17,21,2022-02-17T00:58:37Z,1080000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,in,[],1630225,,,1610612754,17,21,2022-02-17T00:58:37Z,1090000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M51.00S,2022-02-17T00:57:25.4Z,1,REGULAR,substitution,in,[],203526,,,1610612754,17,21,2022-02-17T00:58:37Z,1100000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M38.00S,2022-02-17T00:58:20.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202684,91.14651773981603,44.11764705882353,1610612754,19,21,2022-02-17T00:58:25Z,1110000,-29.0,31.0,1,right,T. Thompson Hook (2 PTS) (T. Haliburton 2 AST),"[202684, 1630169]",1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,4.25,Made,,,,,2.0,T. Haliburton,1630169.0,2.0,,,,,,,
116,PT02M21.00S,2022-02-17T00:58:36.4Z,1,REGULAR,3pt,Jump Shot,[],1630557,31.61957950065703,74.50980392156863,1610612764,19,21,2022-02-17T00:58:42Z,1130000,-123.0,245.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,27.37,Missed,,,,,,,,,,,,,,,
117,PT02M18.00S,2022-02-17T00:58:39.4Z,1,REGULAR,rebound,offensive,[],1630264,,,1610612764,19,21,2022-02-17T00:58:42Z,1140000,,,0,,A. Gill REBOUND (Off:1 Def:0),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,116.0,1.0,0.0,1.0,,,,,,,,,,,
118,PT02M16.00S,2022-02-17T00:58:42.5Z,1,REGULAR,turnover,bad pass,[],1630264,,,1610612764,19,21,2022-02-17T00:58:45Z,1150000,,,0,,A. Gill bad pass TURNOVER (1 TO),"[1630264, 1630613]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,1.0,Washington Jr.,1630613.0,,,,,,,,,,,,,,,,,
119,PT02M16.00S,2022-02-17T00:58:42.5Z,1,REGULAR,steal,,[],1630613,,,1610612754,19,21,2022-02-17T00:58:43Z,1160000,,,0,,D. Washington Jr. STEAL (1 STL),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M12.00S,2022-02-17T00:58:49.4Z,1,REGULAR,turnover,traveling,[],1629052,,,1610612754,19,21,2022-02-17T00:58:54Z,1170000,,,0,,O. Brissett traveling TURNOVER (1 TO),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,1.0,,,,,,,,,,,,,1627961.0,,,,,,
121,PT01M59.00S,2022-02-17T00:59:12.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630225,9.280551905387648,1.9607843137254901,1610612764,19,21,2022-02-17T00:59:16Z,1180000,240.0,35.0,1,left,MISS I. Todd 24' 3PT,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,24.27,Missed,,,,,,,,,,,,,,,
122,PT01M56.00S,2022-02-17T00:59:15.5Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,19,21,2022-02-17T00:59:16Z,1190000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,
123,PT01M48.00S,2022-02-17T00:59:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202362,92.06636005256242,45.09803921568628,1610612754,21,21,2022-02-17T00:59:32Z,1200000,-25.0,22.0,1,right,L. Stephenson driving Layup (4 PTS),[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,,,,3.3,Made,,,,,4.0,,,,,,,,,,
124,PT01M48.00S,2022-02-17T00:59:28.4Z,1,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612754,21,21,2022-02-17T00:59:36Z,1210000,,,0,,C. Kispert shooting personal FOUL (1 PF) (Stephenson 1 FT),"[1630557, 202362]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Stephenson,202362.0,,
126,PT01M48.00S,2022-02-17T00:59:54.5Z,1,REGULAR,freethrow,1 of 1,[],202362,,,1610612754,22,21,2022-02-17T00:59:54Z,1230000,,,0,,L. Stephenson Free Throw 1 of 1 (5 PTS),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
127,PT01M28.00S,2022-02-17T01:00:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630225,14.14257555847569,43.872549019607845,1610612764,22,21,2022-02-17T01:00:21Z,1240000,31.0,80.0,1,left,MISS I. Todd 8' driving Layup - blocked,"[1630225, 202684]",1610612764.0,WAS,driving,,,Todd,I. Todd,,,,,,,,8.6,Missed,,,,,,,,,,,,,,Thompson,202684.0
158,PT01M28.00S,2022-02-17T01:00:16.3Z,1,REGULAR,block,,[],202684,,,1610612764,22,21,2022-02-17T01:04:35Z,1245000,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M24.00S,2022-02-17T01:00:20.3Z,1,REGULAR,rebound,defensive,[],202684,,,1610612754,22,21,2022-02-17T01:00:21Z,1250000,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,
129,PT01M22.00S,2022-02-17T01:00:22.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629052,93.64323258869908,50.245098039215684,1610612754,24,21,2022-02-17T01:00:27Z,1260000,1.0,7.0,1,right,O. Brissett running DUNK (8 PTS) (T. Haliburton 3 AST),"[1629052, 1630169]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,,,,0.74,Made,,,,,8.0,T. Haliburton,1630169.0,3.0,,,,,,,
131,PT01M10.00S,2022-02-17T01:00:33.9Z,1,REGULAR,3pt,Jump Shot,[],1630264,7.703679369250986,3.6764705882352944,1610612764,24,21,2022-02-17T01:00:37Z,1280000,232.0,20.0,1,left,MISS A. Gill 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,23.25,Missed,,,,,,,,,,,,,,,
132,PT01M08.00S,2022-02-17T01:00:35.9Z,1,REGULAR,rebound,defensive,[],202684,,,1610612754,24,21,2022-02-17T01:00:37Z,1290000,,,0,,T. Thompson REBOUND (Off:0 Def:2),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,
133,PT00M59.60S,2022-02-17T01:00:46.4Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,24,21,2022-02-17T01:01:00Z,1300000,,,0,,T. Haliburton lost ball out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,lost ball,,,Haliburton,T. Haliburton,,,,,1.0,,,,,,,,,,,,,202035.0,,,,,,
134,PT00M37.30S,2022-02-17T01:01:13.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630557,18.2161629434954,71.81372549019608,1610612764,24,23,2022-02-17T01:01:19Z,1310000,-109.0,119.0,1,left,C. Kispert 16' pullup Jump Shot (4 PTS) (I. Todd 1 AST),"[1630557, 1630225]",1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,,,,16.12,Made,,,,,4.0,I. Todd,1630225.0,1.0,,,,,,,
136,PT00M15.10S,2022-02-17T01:01:39.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612754,24,23,2022-02-17T01:01:45Z,1330000,,,0,,A. Gill personal FOUL (1 PF) (Haliburton 2 FT),"[1630264, 1630169]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Haliburton,1630169.0,,
138,PT00M15.10S,2022-02-17T01:02:00.8Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,25,23,2022-02-17T01:02:41Z,1350000,,,0,,T. Haliburton Free Throw 1 of 2 (3 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
139,PT00M15.10S,2022-02-17T01:02:05.0Z,1,REGULAR,substitution,out,[],1630613,,,1610612754,25,23,2022-02-17T01:02:23Z,1360000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M15.10S,2022-02-17T01:02:05.0Z,1,REGULAR,substitution,out,[],1630225,,,1610612754,25,23,2022-02-17T01:02:23Z,1370000,,,0,,SUB out: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M15.10S,2022-02-17T01:02:05.0Z,1,REGULAR,substitution,in,[],1630678,,,1610612754,25,23,2022-02-17T01:02:23Z,1380000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M15.10S,2022-02-17T01:02:05.0Z,1,REGULAR,substitution,in,[],1628398,,,1610612754,25,23,2022-02-17T01:02:23Z,1390000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M15.10S,2022-02-17T01:02:05.0Z,1,REGULAR,substitution,out,[],203526,,,1610612754,25,23,2022-02-17T01:03:06Z,1395000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M15.10S,2022-02-17T01:02:05.0Z,1,REGULAR,substitution,in,[],1630166,,,1610612754,25,23,2022-02-17T01:03:06Z,1397500,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M15.10S,2022-02-17T01:02:00.8Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,25,23,2022-02-17T01:02:41Z,1400000,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,Missed,,,,,,,,,,,,,,,
144,PT00M12.70S,2022-02-17T01:02:03.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,25,23,2022-02-17T01:03:14Z,1410000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,
145,PT00M02.40S,2022-02-17T01:02:53.2Z,1,REGULAR,foul,personal,['2freethrow'],1630678,,,1610612764,25,23,2022-02-17T01:03:11Z,1420000,,,0,,T. Taylor shooting personal FOUL (1 PF) (Gill 2 FT),"[1630678, 1630264]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Gill,1630264.0,,
149,PT00M02.40S,2022-02-17T01:03:16.2Z,1,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,25,24,2022-02-17T01:03:16Z,1440000,,,0,,A. Gill Free Throw 1 of 2 (1 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
150,PT00M02.40S,2022-02-17T01:03:19.5Z,1,REGULAR,substitution,out,[],202362,,,1610612764,25,24,2022-02-17T01:03:34Z,1450000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M02.40S,2022-02-17T01:03:19.5Z,1,REGULAR,substitution,out,[],1630678,,,1610612764,25,24,2022-02-17T01:03:34Z,1460000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M02.40S,2022-02-17T01:03:19.5Z,1,REGULAR,substitution,in,[],1627741,,,1610612764,25,24,2022-02-17T01:03:34Z,1470000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M02.40S,2022-02-17T01:03:19.5Z,1,REGULAR,substitution,in,[],1630613,,,1610612764,25,24,2022-02-17T01:03:34Z,1480000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M02.40S,2022-02-17T01:03:52.6Z,1,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,25,25,2022-02-17T01:03:52Z,1490000,,,0,,A. Gill Free Throw 2 of 2 (2 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
155,PT00M00.00S,2022-02-17T01:03:57.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,47.78252299605782,48.529411764705884,1610612754,25,25,2022-02-17T01:04:04Z,1500000,-7.0,438.0,1,right,MISS T. Haliburton 43' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,,,,43.84,Missed,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-02-17T01:04:00.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,25,25,2022-02-17T01:04:00Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,
157,PT00M00.00S,2022-02-17T01:04:00.5Z,1,REGULAR,period,end,[],0,,,1610612754,25,25,2022-02-17T01:04:00Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-02-17T01:05:37.5Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612754,25,25,2022-02-17T01:06:36Z,1530000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-02-17T01:05:37.5Z,2,REGULAR,substitution,out,['startperiod'],1628398,,,1610612754,25,25,2022-02-17T01:06:36Z,1540000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-17T01:05:37.5Z,2,REGULAR,substitution,in,['startperiod'],202362,,,1610612754,25,25,2022-02-17T01:06:36Z,1550000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-17T01:05:37.5Z,2,REGULAR,substitution,in,['startperiod'],1630225,,,1610612754,25,25,2022-02-17T01:06:36Z,1560000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-17T01:06:47.1Z,2,REGULAR,period,start,[],0,,,1610612764,25,25,2022-02-17T01:06:47Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M48.00S,2022-02-17T01:06:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,14.011169513797633,39.46078431372549,1610612764,25,25,2022-02-17T01:07:03Z,1580000,53.0,79.0,1,left,MISS A. Gill 9' driving floating Shot,[1630264],1610612764.0,WAS,driving floating,,,Gill,A. Gill,,,,,,,,9.51,Missed,,,,,,,,,,,,,,,
165,PT11M44.00S,2022-02-17T01:07:03.1Z,2,REGULAR,rebound,defensive,[],202684,,,1610612754,25,25,2022-02-17T01:07:03Z,1590000,,,0,,T. Thompson REBOUND (Off:0 Def:3),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,164.0,3.0,3.0,0.0,,,,,,,,,,,
166,PT11M31.00S,2022-02-17T01:07:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,95.3515111695138,54.90196078431373,1610612754,25,25,2022-02-17T01:07:20Z,1600000,25.0,-9.0,1,right,MISS D. Washington Jr. driving finger roll Layup,[1630613],1610612754.0,IND,driving finger roll,,,Washington Jr.,D. Washington Jr.,,,,,,,,2.6,Missed,,,,,,,,,,,,,,,
167,PT11M28.00S,2022-02-17T01:07:17.9Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,25,25,2022-02-17T01:07:20Z,1610000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,,
168,PT11M26.00S,2022-02-17T01:07:21.0Z,2,REGULAR,turnover,bad pass,[],202397,,,1610612764,25,25,2022-02-17T01:07:27Z,1620000,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 1629052]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,1.0,Brissett,1629052.0,,,,,,,,,,,,,,,,,
169,PT11M26.00S,2022-02-17T01:07:21.0Z,2,REGULAR,steal,,[],1629052,,,1610612754,25,25,2022-02-17T01:07:27Z,1630000,,,0,,O. Brissett STEAL (2 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M20.00S,2022-02-17T01:07:26.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630613,72.48685939553219,13.970588235294118,1610612754,25,25,2022-02-17T01:07:33Z,1640000,-180.0,206.0,1,right,MISS D. Washington Jr. 27' running pullup 3PT,[1630613],1610612754.0,IND,running pullup,,,Washington Jr.,D. Washington Jr.,,,,,,,,27.37,Missed,,,,,,,,,,,,,,,
171,PT11M17.00S,2022-02-17T01:07:29.5Z,2,REGULAR,rebound,defensive,[],1630225,,,1610612764,25,25,2022-02-17T01:09:21Z,1650000,,,0,,I. Todd REBOUND (Off:0 Def:1),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,
172,PT10M58.00S,2022-02-17T01:07:47.5Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612764,25,25,2022-02-17T01:07:51Z,1660000,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 202362]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,1.0,Stephenson,202362.0,,,,,,,,,,,,,,,,,
173,PT10M58.00S,2022-02-17T01:07:47.5Z,2,REGULAR,steal,,[],202362,,,1610612754,25,25,2022-02-17T01:07:49Z,1670000,,,0,,L. Stephenson STEAL (1 STL),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M55.00S,2022-02-17T01:07:52.3Z,2,REGULAR,foul,personal,['2freethrow'],202397,,,1610612754,25,25,2022-02-17T01:08:03Z,1680000,,,0,,I. Smith shooting personal FOUL (1 PF) (Haliburton 2 FT),"[202397, 1630169]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Haliburton,1630169.0,,
