actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
272,PT06M17.00S,2021-12-30T00:55:12.0Z,2,REGULAR,substitution,out,[],1628470,,,1610612766,42,55,2021-12-30T00:55:52Z,2710000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M17.00S,2021-12-30T00:55:12.0Z,2,REGULAR,substitution,out,[],202330,,,1610612766,42,55,2021-12-30T00:55:52Z,2720000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M17.00S,2021-12-30T00:55:12.0Z,2,REGULAR,substitution,in,[],1627734,,,1610612766,42,55,2021-12-30T00:55:52Z,2730000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M17.00S,2021-12-30T00:55:12.0Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,42,55,2021-12-30T00:55:52Z,2740000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M17.00S,2021-12-30T00:55:32.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630208,,,1610612766,42,56,2021-12-30T00:55:32Z,2750000,,,0,,N. Richards Free Throw 1 of 1 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
277,PT06M03.00S,2021-12-30T00:55:49.1Z,2,REGULAR,3pt,Jump Shot,[],203200,70.64717477003943,76.47058823529412,1610612754,42,56,2021-12-30T00:55:54Z,2760000,132.0,223.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
278,PT05M59.00S,2021-12-30T00:55:53.1Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,42,56,2021-12-30T00:55:54Z,2770000,,,0,,L. Ball REBOUND (Off:3 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,277.0,7.0,4.0,3.0,,,,,,,,,,,,,,
279,PT05M53.00S,2021-12-30T00:55:57.6Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,42,56,2021-12-30T00:56:01Z,2780000,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1627747]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,3.0,LeVert,1627747.0,,,
280,PT05M53.00S,2021-12-30T00:55:57.6Z,2,REGULAR,steal,,[],1627747,,,1610612754,42,56,2021-12-30T00:55:59Z,2790000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M43.00S,2021-12-30T00:56:08.5Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,42,56,2021-12-30T00:56:11Z,2800000,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1630208]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,1.0,Richards,1630208.0,,,
282,PT05M43.00S,2021-12-30T00:56:08.5Z,2,REGULAR,steal,,[],1630208,,,1610612766,42,56,2021-12-30T00:56:09Z,2810000,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M38.00S,2021-12-30T00:56:13.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,4.812746386333772,95.83333333333334,1610612766,42,56,2021-12-30T00:56:21Z,2820000,-229.0,-7.0,1,left,MISS L. Ball running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
284,PT05M35.00S,2021-12-30T00:56:16.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,42,56,2021-12-30T00:56:21Z,2830000,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,283.0,6.0,6.0,0.0,,,,,,,,,,,,,,
285,PT05M27.00S,2021-12-30T00:56:25.2Z,2,REGULAR,3pt,Jump Shot,[],203200,91.80354796320631,4.166666666666666,1610612754,42,56,2021-12-30T00:56:30Z,2840000,-229.0,25.0,1,right,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
286,PT05M23.00S,2021-12-30T00:56:29.2Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,42,56,2021-12-30T00:56:30Z,2850000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,285.0,2.0,2.0,0.0,,,,,,,,,,,,,,
287,PT05M18.00S,2021-12-30T00:56:32.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629667,30.305519053876477,75.24509803921569,1610612766,42,56,2021-12-30T00:56:39Z,2860000,-126.0,232.0,1,left,MISS J. McDaniels 26' running pullup 3PT,[1629667],1610612766.0,CHA,running pullup,,,McDaniels,J. McDaniels,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
288,PT05M15.00S,2021-12-30T00:56:35.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,42,56,2021-12-30T00:56:39Z,2870000,,,0,,D. Sabonis REBOUND (Off:0 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,287.0,7.0,7.0,0.0,,,,,,,,,,,,,,
289,PT05M08.00S,2021-12-30T00:56:44.3Z,2,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612754,42,56,2021-12-30T00:56:51Z,2880000,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (2 TO),[1627734],1610612754.0,IND,bad pass,,,Sabonis,D. Sabonis,,,,,,,,,,,,,1628954.0,,,,,,2.0,,,,,
290,PT05M08.00S,2021-12-30T00:56:48.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,42,56,2021-12-30T00:56:48Z,2890000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M56.00S,2021-12-30T01:00:04.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628998,6.389618922470433,55.14705882352941,1610612766,42,56,2021-12-30T01:00:13Z,2900000,-26.0,8.0,1,left,MISS C. Martin cutting finger roll Layup,[1628998],1610612766.0,CHA,cutting finger roll,,,Martin,C. Martin,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,
292,PT04M54.00S,2021-12-30T01:00:06.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,42,56,2021-12-30T01:00:13Z,2910000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,
293,PT04M54.00S,2021-12-30T01:00:11.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,42,56,2021-12-30T01:00:11Z,2920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M45.00S,2021-12-30T01:00:26.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612754,42,56,2021-12-30T01:00:34Z,2930000,,,0,,C. Martin personal FOUL (1 PF) (Sabonis 2 FT),"[1628998, 1627734]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,1628954.0,1.0,0.0,Sabonis,1627734.0,,,,,,,
296,PT04M45.00S,2021-12-30T01:00:56.1Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,42,56,2021-12-30T01:01:20Z,2950000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT04M45.00S,2021-12-30T01:00:56.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,42,56,2021-12-30T01:01:20Z,2960000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,
298,PT04M45.00S,2021-12-30T01:00:56.1Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,42,56,2021-12-30T01:01:20Z,2970000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,
299,PT04M44.00S,2021-12-30T01:00:57.1Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,42,56,2021-12-30T01:01:20Z,2980000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,298.0,2.0,1.0,1.0,,,,,,,,,,,,,,
300,PT04M26.00S,2021-12-30T01:01:35.3Z,2,REGULAR,3pt,Jump Shot,[],1626179,6.389618922470433,95.83333333333334,1610612766,42,59,2021-12-30T01:01:38Z,2990000,-229.0,8.0,1,left,T. Rozier 3PT  (18 PTS) (L. Ball 6 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,22.93,Made,,,,,,,,,,,,18.0,,,,L. Ball,1630163.0,6.0
302,PT04M19.00S,2021-12-30T01:01:43.8Z,2,REGULAR,3pt,Jump Shot,[],1627747,67.09921156373193,45.588235294117645,1610612754,45,59,2021-12-30T01:01:53Z,3010000,-22.0,257.0,1,right,C. LeVert 25' 3PT pullup (14 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,25.77,Made,,,,,,,,,,,,14.0,,,,,,
303,PT04M01.00S,2021-12-30T01:02:00.2Z,2,REGULAR,3pt,Jump Shot,[],1628998,26.757555847568987,81.86274509803921,1610612766,45,59,2021-12-30T01:02:04Z,3020000,-159.0,199.0,1,left,MISS C. Martin 25' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
304,PT03M59.00S,2021-12-30T01:02:02.2Z,2,REGULAR,rebound,defensive,[],203200,,,1610612754,45,59,2021-12-30T01:02:04Z,3030000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,,,
305,PT03M53.00S,2021-12-30T01:02:08.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627747,80.76544021024968,48.28431372549019,1610612754,45,59,2021-12-30T01:02:18Z,3040000,-9.0,128.0,1,right,MISS C. LeVert 12' running pullup Shot,[1627747],1610612754.0,IND,running pullup,,,LeVert,C. LeVert,,,,,12.86,Missed,,,,,,,,,,,,,,,,,,
306,PT03M50.00S,2021-12-30T01:02:11.8Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,45,59,2021-12-30T01:02:18Z,3050000,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,305.0,2.0,2.0,0.0,,,,,,,,,,,,,,
307,PT03M39.00S,2021-12-30T01:02:23.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.652431011826544,49.50980392156863,1610612766,45,61,2021-12-30T01:02:28Z,3060000,2.0,10.0,1,left,L. Ball driving finger roll Layup (9 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,1.03,Made,,,,,,,,,,,,9.0,,,,,,
308,PT03M33.00S,2021-12-30T01:02:33.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612754,45,61,2021-12-30T01:02:41Z,3070000,,,0,,N. Richards personal FOUL (3 PF) (Sabonis 2 FT),"[1630208, 1627734]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,201638.0,3.0,0.0,Sabonis,1627734.0,,,,,,,
310,PT03M33.00S,2021-12-30T01:03:04.1Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,46,61,2021-12-30T01:03:04Z,3090000,,,0,,D. Sabonis Free Throw 1 of 2 (8 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
311,PT03M33.00S,2021-12-30T01:03:04.8Z,2,REGULAR,substitution,out,[],1629103,,,1610612754,46,61,2021-12-30T01:03:13Z,3100000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M33.00S,2021-12-30T01:03:04.8Z,2,REGULAR,substitution,out,[],1629667,,,1610612754,46,61,2021-12-30T01:03:13Z,3110000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M33.00S,2021-12-30T01:03:04.8Z,2,REGULAR,substitution,out,[],1630208,,,1610612754,46,61,2021-12-30T01:03:13Z,3120000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M33.00S,2021-12-30T01:03:04.8Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,46,61,2021-12-30T01:03:13Z,3130000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M33.00S,2021-12-30T01:03:04.8Z,2,REGULAR,substitution,in,[],202330,,,1610612754,46,61,2021-12-30T01:03:13Z,3140000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M33.00S,2021-12-30T01:03:04.8Z,2,REGULAR,substitution,in,[],203486,,,1610612754,46,61,2021-12-30T01:03:13Z,3150000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M33.00S,2021-12-30T01:03:31.0Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,47,61,2021-12-30T01:03:31Z,3160000,,,0,,D. Sabonis Free Throw 2 of 2 (9 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
318,PT03M33.00S,2021-12-30T01:03:44.1Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612766,47,61,2021-12-30T01:03:57Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M20.00S,2021-12-30T01:04:07.8Z,2,REGULAR,foul,personal,['3freethrow'],1626167,,,1610612766,47,61,2021-12-30T01:04:14Z,3180000,,,0,,M. Turner shooting personal FOUL (2 PF) (Ball 3 FT),"[1626167, 1630163]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,1628954.0,2.0,0.0,Ball,1630163.0,,,,,,,
321,PT03M20.00S,2021-12-30T01:04:41.0Z,2,REGULAR,freethrow,1 of 3,[],1630163,,,1610612766,47,62,2021-12-30T01:04:41Z,3200000,,,0,,L. Ball Free Throw 1 of 3 (10 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
322,PT03M20.00S,2021-12-30T01:04:58.3Z,2,REGULAR,freethrow,2 of 3,[],1630163,,,1610612766,47,62,2021-12-30T01:04:58Z,3210000,,,0,,MISS L. Ball Free Throw 2 of 3,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT03M20.00S,2021-12-30T01:04:58.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,47,62,2021-12-30T01:04:58Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,322.0,,,,,,,,,,,,,,,,,
324,PT03M20.00S,2021-12-30T01:05:13.8Z,2,REGULAR,freethrow,3 of 3,[],1630163,,,1610612766,47,63,2021-12-30T01:05:13Z,3230000,,,0,,L. Ball Free Throw 3 of 3 (11 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
325,PT03M03.00S,2021-12-30T01:05:32.5Z,2,REGULAR,3pt,Jump Shot,[],1627734,68.01905387647832,43.38235294117647,1610612754,47,63,2021-12-30T01:05:37Z,3240000,-33.0,248.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
326,PT02M59.00S,2021-12-30T01:05:36.5Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,47,63,2021-12-30T01:05:37Z,3250000,,,0,,L. Ball REBOUND (Off:3 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,325.0,8.0,5.0,3.0,,,,,,,,,,,,,,
327,PT02M55.00S,2021-12-30T01:05:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628998,7.30946123521682,42.64705882352941,1610612766,47,63,2021-12-30T01:06:16Z,3260000,37.0,16.0,1,left,MISS C. Martin running Layup - blocked,"[1628998, 1626167]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,4.02,Missed,,,,,Turner,1626167.0,,,,,,,,,,,,
328,PT02M55.00S,2021-12-30T01:05:40.4Z,2,REGULAR,block,,[],1626167,,,1610612766,47,63,2021-12-30T01:05:45Z,3270000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M55.00S,2021-12-30T01:05:40.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,47,63,2021-12-30T01:06:16Z,3280000,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,327.0,2.0,2.0,0.0,,,,,,,,,,,,,,
330,PT02M55.00S,2021-12-30T01:06:02.5Z,2,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,47,63,2021-12-30T01:06:30Z,3290000,,,0,,M. Turner step out-of-bounds TURNOVER (2 TO),[1626167],1610612754.0,IND,step,,,Turner,M. Turner,,,,,,,,,,,,,200834.0,,,,,,2.0,,,,,
331,PT02M48.00S,2021-12-30T01:06:12.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202330,24.78646517739816,52.20588235294118,1610612766,47,65,2021-12-30T01:06:19Z,3300000,-11.0,180.0,1,left,G. Hayward 18' pullup Jump Shot (10 PTS) (C. Martin 3 AST),"[202330, 1628998]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,18.08,Made,,,,,,,,,,,,10.0,,,,C. Martin,1628998.0,3.0
333,PT02M25.00S,2021-12-30T01:06:34.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,66.5735873850197,36.51960784313725,1610612754,50,65,2021-12-30T01:06:39Z,3320000,-67.0,262.0,1,right,M. Turner 27' 3PT  (8 PTS) (C. Duarte 3 AST),"[1626167, 1630537]",1610612754.0,IND,,,,Turner,M. Turner,,,,,27.02,Made,,,,,,,,,,,,8.0,,,,C. Duarte,1630537.0,3.0
335,PT01M57.00S,2021-12-30T01:07:02.2Z,2,REGULAR,3pt,Jump Shot,[],1626179,9.806176084099869,94.6078431372549,1610612766,50,65,2021-12-30T01:07:06Z,3340000,-223.0,40.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,22.65,Missed,,,,,,,,,,,,,,,,,,
336,PT01M54.00S,2021-12-30T01:07:05.2Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,50,65,2021-12-30T01:07:06Z,3350000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,335.0,5.0,4.0,1.0,,,,,,,,,,,,,,
337,PT01M45.00S,2021-12-30T01:07:14.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202330,6.652431011826544,47.05882352941176,1610612766,50,67,2021-12-30T01:07:19Z,3360000,15.0,10.0,1,left,G. Hayward cutting DUNK (12 PTS) (L. Ball 7 AST),"[202330, 1630163]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,1.78,Made,,,,,,,,,,,,12.0,,,,L. Ball,1630163.0,7.0
339,PT01M36.00S,2021-12-30T01:07:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612754,50,67,2021-12-30T01:07:31Z,3380000,,,0,,M. Plumlee personal FOUL (3 PF) (Sabonis 2 FT),"[203486, 1627734]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,201638.0,3.0,0.0,Sabonis,1627734.0,,,,,,,
341,PT01M36.00S,2021-12-30T01:07:53.2Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,51,67,2021-12-30T01:07:53Z,3400000,,,0,,D. Sabonis Free Throw 1 of 2 (10 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
342,PT01M36.00S,2021-12-30T01:07:54.0Z,2,REGULAR,substitution,out,[],203486,,,1610612754,51,67,2021-12-30T01:07:57Z,3410000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M36.00S,2021-12-30T01:07:54.0Z,2,REGULAR,substitution,in,[],1630208,,,1610612754,51,67,2021-12-30T01:07:57Z,3420000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M36.00S,2021-12-30T01:08:15.4Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,52,67,2021-12-30T01:08:15Z,3430000,,,0,,D. Sabonis Free Throw 2 of 2 (11 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
345,PT01M19.00S,2021-12-30T01:08:40.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612766,52,67,2021-12-30T01:08:44Z,3440000,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Richards 2 FT),"[1627734, 1630208]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,201638.0,2.0,0.0,Richards,1630208.0,,,,,,,
347,PT01M19.00S,2021-12-30T01:09:10.0Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,52,67,2021-12-30T01:09:09Z,3460000,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT01M19.00S,2021-12-30T01:09:10.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,52,67,2021-12-30T01:09:09Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,
349,PT01M19.00S,2021-12-30T01:09:27.7Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,52,68,2021-12-30T01:09:27Z,3480000,,,0,,N. Richards Free Throw 2 of 2 (6 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
350,PT01M03.00S,2021-12-30T01:09:46.3Z,2,REGULAR,turnover,bad pass,[],203200,,,1610612754,52,68,2021-12-30T01:09:50Z,3490000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[203200, 1630208]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,2.0,Richards,1630208.0,,,
351,PT01M03.00S,2021-12-30T01:09:46.3Z,2,REGULAR,steal,,[],1630208,,,1610612766,52,68,2021-12-30T01:09:48Z,3500000,,,0,,N. Richards STEAL (2 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M00.00S,2021-12-30T01:09:50.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612766,52,68,2021-12-30T01:09:58Z,3510000,,,0,,C. LeVert shooting personal FOUL (2 PF) (Hayward 2 FT),"[1627747, 202330]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,1628954.0,2.0,0.0,Hayward,202330.0,,,,,,,
354,PT01M00.00S,2021-12-30T01:10:16.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202330,,,1610612766,52,69,2021-12-30T01:10:34Z,3530000,,,0,,G. Hayward Free Throw 1 of 2 (13 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
355,PT01M00.00S,2021-12-30T01:10:16.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202330,,,1610612766,52,69,2021-12-30T01:10:34Z,3540000,,,0,,MISS G. Hayward Free Throw 2 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,
356,PT00M59.60S,2021-12-30T01:10:16.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,52,69,2021-12-30T01:10:34Z,3550000,,,0,,D. Sabonis REBOUND (Off:0 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,355.0,8.0,8.0,0.0,,,,,,,,,,,,,,
357,PT00M37.60S,2021-12-30T01:10:53.5Z,2,REGULAR,2pt,Jump Shot,[],1626167,89.83245729303549,68.38235294117648,1610612754,54,69,2021-12-30T01:11:08Z,3560000,92.0,43.0,1,right,M. Turner 10' fadeaway Jump Shot (10 PTS) (C. Duarte 4 AST),"[1626167, 1630537]",1610612754.0,IND,fadeaway,,,Turner,M. Turner,,,,,10.15,Made,,,,,,,,,,,,10.0,,,,C. Duarte,1630537.0,4.0
359,PT00M37.60S,2021-12-30T01:11:03.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628998,,,1610612754,54,69,2021-12-30T01:11:09Z,3580000,,,0,,C. Martin shooting personal FOUL (2 PF) (Turner 1 FT),"[1628998, 1626167]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,1628954.0,2.0,0.0,Turner,1626167.0,,,,,,,
