actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
177,PT11M14.00S,2021-12-07T00:40:24.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,92.59198423127464,49.01960784313725,1610612754,30,18,2021-12-07T00:40:28Z,1760000,-5.0,17.0,1,right,D. Sabonis Hook (6 PTS) (K. Martin 1 AST),"[1627734, 1629103]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,1.78,Made,,,,,6.0,K. Martin,1629103.0,1.0,,,,,,,,
179,PT10M48.00S,2021-12-07T00:40:50.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.469776609724048,54.166666666666664,1610612764,30,20,2021-12-07T00:40:58Z,1780000,-21.0,-1.0,1,left,M. Harrell driving Layup (3 PTS),[1626149],1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,,,,2.08,Made,,,,,3.0,,,,,,,,,,,
181,PT10M38.00S,2021-12-07T00:41:04.1Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612754,30,20,2021-12-07T00:41:09Z,1790000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Lamb 2 FT),"[1630166, 203087]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Lamb,203087.0,,,
183,PT10M38.00S,2021-12-07T00:41:33.4Z,2,REGULAR,freethrow,1 of 2,[],203087,,,1610612754,31,20,2021-12-07T00:41:33Z,1810000,,,0,,J. Lamb Free Throw 1 of 2 (6 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
184,PT10M38.00S,2021-12-07T00:41:45.9Z,2,REGULAR,freethrow,2 of 2,[],203087,,,1610612754,32,20,2021-12-07T00:41:45Z,1820000,,,0,,J. Lamb Free Throw 2 of 2 (7 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
185,PT10M25.00S,2021-12-07T00:42:00.4Z,2,REGULAR,turnover,bad pass,[],1628988,,,1610612764,32,20,2021-12-07T00:42:03Z,1830000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 203087]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,1.0,Lamb,203087.0,,,,,,,,,,,,,,,,,,
186,PT10M25.00S,2021-12-07T00:42:00.4Z,2,REGULAR,steal,,[],203087,,,1610612754,32,20,2021-12-07T00:42:01Z,1840000,,,0,,J. Lamb STEAL (1 STL),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M21.00S,2021-12-07T00:42:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",202954,93.24901445466492,54.166666666666664,1610612754,34,20,2021-12-07T00:42:16Z,1850000,21.0,11.0,1,right,B. Wanamaker running Layup (2 PTS) (J. Lamb 1 AST),"[202954, 203087]",1610612754.0,IND,running,,,Wanamaker,B. Wanamaker,,,,,,,,2.35,Made,,,,,2.0,J. Lamb,203087.0,1.0,,,,,,,,
189,PT10M21.00S,2021-12-07T00:42:11.1Z,2,REGULAR,violation,defensive goaltending,[],1628398,,,1610612754,34,20,2021-12-07T00:42:16Z,1870000,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,2714.0,,,,,,,
190,PT10M08.00S,2021-12-07T00:42:31.6Z,2,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612764,34,20,2021-12-07T00:42:39Z,1880000,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Holiday 2 FT),"[1627734, 1628988]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Holiday,1628988.0,,,
192,PT10M08.00S,2021-12-07T00:42:59.6Z,2,REGULAR,freethrow,1 of 2,[],1628988,,,1610612764,34,20,2021-12-07T00:42:59Z,1900000,,,0,,MISS A. Holiday Free Throw 1 of 2,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,Missed,,,,,,,,,,,,,,,,
193,PT10M08.00S,2021-12-07T00:42:59.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,34,20,2021-12-07T00:42:59Z,1910000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,
194,PT10M08.00S,2021-12-07T00:43:00.4Z,2,REGULAR,substitution,out,[],1627734,,,1610612764,34,20,2021-12-07T00:43:04Z,1920000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT10M08.00S,2021-12-07T00:43:00.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612764,34,20,2021-12-07T00:43:04Z,1930000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M08.00S,2021-12-07T00:43:17.6Z,2,REGULAR,freethrow,2 of 2,[],1628988,,,1610612764,34,21,2021-12-07T00:43:17Z,1940000,,,0,,A. Holiday Free Throw 2 of 2 (1 PTS),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
197,PT09M53.00S,2021-12-07T00:43:35.3Z,2,REGULAR,turnover,traveling,[],203087,,,1610612754,34,21,2021-12-07T00:43:40Z,1950000,,,0,,J. Lamb traveling TURNOVER (2 TO),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,2.0,,,,,,,,,,,,,2714.0,,,,,,,
198,PT09M42.00S,2021-12-07T00:43:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1628988,11.383048620236531,49.01960784313725,1610612764,34,23,2021-12-07T00:44:10Z,1960000,5.0,55.0,1,left,A. Holiday driving finger roll Layup (3 PTS),[1628988],1610612764.0,WAS,driving finger roll,,,Holiday,A. Holiday,,,,,,,,5.47,Made,,,,,3.0,,,,,,,,,,,
199,PT09M42.00S,2021-12-07T00:44:04.8Z,2,REGULAR,violation,defensive goaltending,[],1626167,,,1610612764,34,23,2021-12-07T00:44:10Z,1970000,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,1204.0,,,,,,,
200,PT09M29.00S,2021-12-07T00:44:28.4Z,2,REGULAR,3pt,Jump Shot,[],1629103,68.54467805519053,29.166666666666668,1610612754,37,23,2021-12-07T00:44:32Z,1980000,-104.0,243.0,1,right,K. Martin 26' 3PT  (3 PTS) (B. Wanamaker 3 AST),"[1629103, 202954]",1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,26.46,Made,,,,,3.0,B. Wanamaker,202954.0,3.0,,,,,,,,
202,PT09M08.00S,2021-12-07T00:44:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.754927726675426,44.85294117647059,1610612764,37,25,2021-12-07T00:44:53Z,2000000,26.0,30.0,1,left,D. Avdija driving finger roll Layup (2 PTS) (A. Holiday 1 AST),"[1630166, 1628988]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,,,,3.94,Made,,,,,2.0,A. Holiday,1628988.0,1.0,,,,,,,,
204,PT08M53.00S,2021-12-07T00:45:04.9Z,2,REGULAR,3pt,Jump Shot,[],1629103,72.61826544021025,18.627450980392158,1610612754,37,25,2021-12-07T00:45:11Z,2020000,-157.0,205.0,1,right,MISS K. Martin 25' pullup 3PT,[1629103],1610612754.0,IND,pullup,,,Martin,K. Martin,,,,,,,,25.81,Missed,,,,,,,,,,,,,,,,
205,PT08M47.00S,2021-12-07T00:45:10.9Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,37,25,2021-12-07T00:45:11Z,2030000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,
206,PT08M41.00S,2021-12-07T00:45:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,6.389618922470433,50.98039215686274,1610612764,37,27,2021-12-07T00:45:23Z,2040000,-5.0,8.0,1,left,K. Kuzma running Layup (5 PTS) (D. Avdija 1 AST),"[1628398, 1630166]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,,,,0.9,Made,,,,,5.0,D. Avdija,1630166.0,1.0,,,,,,,,
208,PT08M41.00S,2021-12-07T00:45:24.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,37,27,2021-12-07T00:45:24Z,2060000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M41.00S,2021-12-07T00:47:27.0Z,2,REGULAR,substitution,out,[],202954,,,1610612754,37,27,2021-12-07T00:48:05Z,2070000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M41.00S,2021-12-07T00:47:27.0Z,2,REGULAR,substitution,out,[],203087,,,1610612754,37,27,2021-12-07T00:48:05Z,2080000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M41.00S,2021-12-07T00:47:27.0Z,2,REGULAR,substitution,out,[],1630166,,,1610612754,37,27,2021-12-07T00:48:05Z,2090000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M41.00S,2021-12-07T00:47:27.0Z,2,REGULAR,substitution,out,[],1630557,,,1610612754,37,27,2021-12-07T00:48:05Z,2100000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M41.00S,2021-12-07T00:47:27.0Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,37,27,2021-12-07T00:48:05Z,2110000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M41.00S,2021-12-07T00:47:27.0Z,2,REGULAR,substitution,in,[],1627747,,,1610612754,37,27,2021-12-07T00:48:05Z,2120000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M41.00S,2021-12-07T00:47:27.0Z,2,REGULAR,substitution,in,[],203484,,,1610612754,37,27,2021-12-07T00:48:05Z,2130000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M41.00S,2021-12-07T00:47:27.0Z,2,REGULAR,substitution,in,[],203078,,,1610612754,37,27,2021-12-07T00:48:05Z,2140000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M28.00S,2021-12-07T00:48:26.2Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612754,37,27,2021-12-07T00:48:29Z,2150000,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1626149]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,1.0,Harrell,1626149.0,,,,,,,,,,,,,,,,,,
218,PT08M28.00S,2021-12-07T00:48:26.2Z,2,REGULAR,steal,,[],1626149,,,1610612764,37,27,2021-12-07T00:48:28Z,2160000,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M22.00S,2021-12-07T00:48:32.1Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612764,37,27,2021-12-07T00:48:36Z,2170000,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 1627747]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,2.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,,
220,PT08M22.00S,2021-12-07T00:48:32.1Z,2,REGULAR,steal,,[],1627747,,,1610612754,37,27,2021-12-07T00:48:34Z,2180000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M15.00S,2021-12-07T00:48:41.0Z,2,REGULAR,foul,personal,[],1628988,,,1610612754,37,27,2021-12-07T00:48:47Z,2190000,,,0,,A. Holiday personal FOUL (2 PF),"[1628988, 1627747]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,LeVert,1627747.0,,,
223,PT08M10.00S,2021-12-07T00:49:00.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,81.2910643889619,63.23529411764706,1610612754,39,27,2021-12-07T00:49:04Z,2210000,66.0,123.0,1,right,C. LeVert 14' pullup Jump Shot (2 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,14.0,Made,,,,,2.0,,,,,,,,,,,
224,PT07M52.00S,2021-12-07T00:49:17.7Z,2,REGULAR,turnover,lost ball,[],1626149,,,1610612764,39,27,2021-12-07T00:49:42Z,2220000,,,0,,M. Harrell lost ball TURNOVER (2 TO),"[1626149, 1630537]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,2.0,Duarte,1630537.0,,,,,,,,,,,,,,,,,,
225,PT07M52.00S,2021-12-07T00:49:17.7Z,2,REGULAR,steal,,[],1630537,,,1610612754,39,27,2021-12-07T00:49:19Z,2230000,,,0,,C. Duarte STEAL (2 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M49.00S,2021-12-07T00:49:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630537,92.9862023653088,52.20588235294118,1610612754,41,27,2021-12-07T00:49:26Z,2240000,11.0,13.0,1,right,C. Duarte running finger roll Layup (4 PTS),[1630537],1610612754.0,IND,running finger roll,,,Duarte,C. Duarte,,,,,,,,1.73,Made,,,,,4.0,,,,,,,,,,,
227,PT07M24.00S,2021-12-07T00:49:46.2Z,2,REGULAR,2pt,Jump Shot,[],203078,12.040078843626807,70.58823529411765,1610612764,41,29,2021-12-07T00:49:51Z,2250000,-103.0,61.0,1,left,B. Beal 11' step back bank Jump Shot (8 PTS),[203078],1610612764.0,WAS,step back bank,,,Beal,B. Beal,,,,,,,,11.95,Made,,,,,8.0,,,,,,,,,,,
228,PT07M11.00S,2021-12-07T00:49:58.9Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.7562417871222,28.186274509803923,1610612754,41,29,2021-12-07T00:50:03Z,2260000,-109.0,251.0,1,right,MISS M. Turner 27' step back 3PT,[1626167],1610612754.0,IND,step back,,,Turner,M. Turner,,,,,,,,27.33,Missed,,,,,,,,,,,,,,,,
229,PT07M09.00S,2021-12-07T00:50:00.9Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612764,41,29,2021-12-07T00:50:03Z,2270000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,228.0,1.0,1.0,0.0,,,,,,,,,,,,
230,PT07M05.00S,2021-12-07T00:50:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626149,7.440867279894875,50.245098039215684,1610612764,41,29,2021-12-07T00:50:10Z,2280000,-1.0,17.0,1,left,MISS M. Harrell running Layup,[1626149],1610612764.0,WAS,running,,,Harrell,M. Harrell,,,,,,,,1.74,Missed,,,,,,,,,,,,,,,,
231,PT07M01.00S,2021-12-07T00:50:08.8Z,2,REGULAR,rebound,defensive,[],1629103,,,1610612754,41,29,2021-12-07T00:50:10Z,2290000,,,0,,K. Martin REBOUND (Off:0 Def:2),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,
232,PT06M58.00S,2021-12-07T00:50:12.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630537,92.59198423127464,49.01960784313725,1610612754,41,29,2021-12-07T00:50:20Z,2300000,-5.0,17.0,1,right,MISS C. Duarte running finger roll Layup - blocked,"[1630537, 1626149]",1610612754.0,IND,running finger roll,,,Duarte,C. Duarte,,,,,,,,1.78,Missed,,,,,,,,,,,,,,Harrell,1626149.0,
233,PT06M58.00S,2021-12-07T00:50:12.2Z,2,REGULAR,block,,[],1626149,,,1610612754,41,29,2021-12-07T00:50:15Z,2310000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M55.00S,2021-12-07T00:50:15.2Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,41,29,2021-12-07T00:50:20Z,2320000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,,,
235,PT06M49.00S,2021-12-07T00:50:22.3Z,2,REGULAR,2pt,Jump Shot,[],203484,9.411957950065702,31.862745098039213,1610612764,41,29,2021-12-07T00:50:27Z,2330000,91.0,36.0,1,left,MISS K. Caldwell-Pope 9' Jump Shot - blocked,"[203484, 1626167]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,9.76,Missed,,,,,,,,,,,,,,Turner,1626167.0,
236,PT06M49.00S,2021-12-07T00:50:22.3Z,2,REGULAR,block,,[],1626167,,,1610612764,41,29,2021-12-07T00:50:25Z,2340000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M49.00S,2021-12-07T00:50:22.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,41,29,2021-12-07T00:50:27Z,2350000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,
238,PT06M49.00S,2021-12-07T00:50:26.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,41,29,2021-12-07T00:50:26Z,2360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,out,[],1629052,,,1610612764,41,29,2021-12-07T00:50:42Z,2370000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,out,[],1629103,,,1610612764,41,29,2021-12-07T00:50:42Z,2380000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,out,[],1628988,,,1610612764,41,29,2021-12-07T00:50:42Z,2390000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,out,[],1626149,,,1610612764,41,29,2021-12-07T00:50:42Z,2400000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,out,[],1628398,,,1610612764,41,29,2021-12-07T00:50:42Z,2410000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,in,[],1627763,,,1610612764,41,29,2021-12-07T00:50:42Z,2420000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,in,[],1627734,,,1610612764,41,29,2021-12-07T00:50:42Z,2430000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,in,[],203526,,,1610612764,41,29,2021-12-07T00:50:42Z,2440000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,41,29,2021-12-07T00:50:42Z,2450000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M49.00S,2021-12-07T00:50:27.3Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,41,29,2021-12-07T00:50:42Z,2460000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M47.00S,2021-12-07T00:50:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,7.440867279894875,54.41176470588235,1610612764,41,31,2021-12-07T00:50:57Z,2470000,-22.0,17.0,1,left,C. Kispert Layup (2 PTS) (R. Neto 2 AST),"[1630557, 203526]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,2.81,Made,,,,,2.0,R. Neto,203526.0,2.0,,,,,,,,
251,PT06M25.00S,2021-12-07T00:51:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,89.30683311432325,53.67647058823529,1610612754,43,31,2021-12-07T00:51:18Z,2490000,18.0,48.0,1,right,C. LeVert driving floating Jump Shot (4 PTS) (M. Brogdon 3 AST),"[1627747, 1627763]",1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,5.14,Made,,,,,4.0,M. Brogdon,1627763.0,3.0,,,,,,,,
253,PT06M08.00S,2021-12-07T00:51:31.1Z,2,REGULAR,turnover,bad pass,[],1630557,,,1610612764,43,31,2021-12-07T00:51:34Z,2510000,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1630537]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,1.0,Duarte,1630537.0,,,,,,,,,,,,,,,,,,
254,PT06M08.00S,2021-12-07T00:51:31.1Z,2,REGULAR,steal,,[],1630537,,,1610612754,43,31,2021-12-07T00:51:32Z,2520000,,,0,,C. Duarte STEAL (3 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M55.00S,2021-12-07T00:51:44.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627747,87.59855453350855,69.36274509803921,1610612754,43,31,2021-12-07T00:51:50Z,2530000,97.0,64.0,1,right,MISS C. LeVert 11' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,11.61,Missed,,,,,,,,,,,,,,,,
256,PT05M53.00S,2021-12-07T00:51:46.8Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,43,31,2021-12-07T00:51:50Z,2540000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,255.0,7.0,5.0,2.0,,,,,,,,,,,,
257,PT05M52.00S,2021-12-07T00:51:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,92.85479632063075,54.166666666666664,1610612754,45,31,2021-12-07T00:51:54Z,2550000,21.0,15.0,1,right,D. Sabonis putback Layup (8 PTS),[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,,,,2.55,Made,,,,,8.0,,,,,,,,,,,
258,PT05M33.00S,2021-12-07T00:52:06.8Z,2,REGULAR,turnover,bad pass,[],203526,,,1610612764,45,31,2021-12-07T00:52:10Z,2560000,,,0,,R. Neto bad pass TURNOVER (2 TO),"[203526, 1630537]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,2.0,Duarte,1630537.0,,,,,,,,,,,,,,,,,,
259,PT05M33.00S,2021-12-07T00:52:06.8Z,2,REGULAR,steal,,[],1630537,,,1610612754,45,31,2021-12-07T00:52:08Z,2570000,,,0,,C. Duarte STEAL (4 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M30.00S,2021-12-07T00:52:09.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630537,93.11760840998686,49.26470588235294,1610612754,47,31,2021-12-07T00:52:14Z,2580000,-4.0,12.0,1,right,C. Duarte running DUNK (6 PTS),[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,,,,1.27,Made,,,,,6.0,,,,,,,,,,,
261,PT05M30.00S,2021-12-07T00:52:14.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,47,31,2021-12-07T00:52:14Z,2590000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M30.00S,2021-12-07T00:54:53.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,47,31,2021-12-07T00:55:07Z,2600000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M30.00S,2021-12-07T00:54:53.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,47,31,2021-12-07T00:55:07Z,2610000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
