actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
20,PT10M26.00S,2022-02-12T00:13:02.0Z,1,REGULAR,3pt,Jump Shot,[],1629048,69.99014454664915,79.90196078431373,1610612754,4,5,2022-02-12T00:13:08Z,200000,150.0,230.0,1,right,MISS G. Bitadze 27' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,27.4,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M22.00S,2022-02-12T00:13:06.0Z,1,REGULAR,rebound,offensive,[],1629052,,,1610612754,4,5,2022-02-12T00:13:08Z,210000,,,0,,O. Brissett REBOUND (Off:1 Def:0),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
22,PT10M20.00S,2022-02-12T00:13:10.0Z,1,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,4,5,2022-02-12T00:13:15Z,220000,,,0,,T. Haliburton lost ball out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,lost ball,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,202049.0,,,,,1.0,,,,,
23,PT10M09.00S,2022-02-12T00:13:26.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,7.046649145860711,97.54901960784314,1610612739,4,5,2022-02-12T00:13:31Z,230000,-238.0,14.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,23.81,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M06.00S,2022-02-12T00:13:29.6Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,4,5,2022-02-12T00:13:31Z,240000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
25,PT10M02.00S,2022-02-12T00:13:34.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627741,87.33574244415243,31.61764705882353,1610612754,4,5,2022-02-12T00:14:11Z,250000,-92.0,67.0,1,right,MISS B. Hield 11' fadeaway Shot - blocked,"[1627741, 1630171]",1610612754.0,IND,fadeaway,,,Hield,B. Hield,,,,,11.34,Missed,,,,,,,,,,,,,,,Okoro,1630171.0,,,
26,PT10M02.00S,2022-02-12T00:13:34.6Z,1,REGULAR,block,,[],1630171,,,1610612754,4,5,2022-02-12T00:13:37Z,260000,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M59.00S,2022-02-12T00:13:37.6Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612754,4,5,2022-02-12T00:13:44Z,270000,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
28,PT09M58.00S,2022-02-12T00:13:38.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,92.85479632063075,48.03921568627451,1610612754,4,5,2022-02-12T00:13:49Z,280000,-10.0,15.0,1,right,MISS G. Bitadze putback Layup - blocked,"[1629048, 1628386]",1610612754.0,IND,putback,,,Bitadze,G. Bitadze,,,,,1.77,Missed,,,,,,,,,,,,,,,Allen,1628386.0,,,
29,PT09M58.00S,2022-02-12T00:13:38.7Z,1,REGULAR,block,,[],1628386,,,1610612754,4,5,2022-02-12T00:13:41Z,290000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M58.00S,2022-02-12T00:13:38.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,4,5,2022-02-12T00:13:49Z,300000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,
31,PT09M58.00S,2022-02-12T00:13:43.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,4,5,2022-02-12T00:13:43Z,310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M48.00S,2022-02-12T00:14:02.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629052,66.96780551905388,66.17647058823529,1610612754,7,5,2022-02-12T00:14:07Z,320000,81.0,258.0,1,right,O. Brissett 27' 3PT step back (5 PTS),[1629052],1610612754.0,IND,step back,,,Brissett,O. Brissett,,,,,27.04,Made,,,,,5.0,,,,,,,,,,,,,,
33,PT09M33.00S,2022-02-12T00:14:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.5722733245729295,45.09803921568628,1610612739,7,7,2022-02-12T00:14:21Z,330000,25.0,19.0,1,left,C. LeVert driving finger roll Layup (2 PTS),[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,3.08,Made,,,,,2.0,,,,,,,,,,,,,,
34,PT09M15.00S,2022-02-12T00:14:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,93.24901445466492,53.67647058823529,1610612754,7,7,2022-02-12T00:14:45Z,340000,18.0,11.0,1,right,MISS G. Bitadze Layup - blocked,"[1629048, 1630596]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,2.14,Missed,,,,,,,,,,,,,,,Mobley,1630596.0,,,
35,PT09M15.00S,2022-02-12T00:14:34.5Z,1,REGULAR,block,,[],1630596,,,1610612754,7,7,2022-02-12T00:14:36Z,350000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M12.00S,2022-02-12T00:14:37.5Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,7,7,2022-02-12T00:14:45Z,360000,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
37,PT09M11.00S,2022-02-12T00:14:40.6Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612739,7,7,2022-02-12T00:14:50Z,370000,,,0,,B. Hield shooting personal FOUL (1 PF) (Okoro 2 FT),"[1627741, 1630171]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,,,,,,,,,,,203592.0,1.0,0.0,Okoro,1630171.0,,,,,,
39,PT09M11.00S,2022-02-12T00:15:08.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630171,,,1610612739,7,8,2022-02-12T00:15:08Z,390000,,,0,,I. Okoro Free Throw 1 of 2 (1 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
40,PT09M11.00S,2022-02-12T00:15:22.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630171,,,1610612739,7,9,2022-02-12T00:15:22Z,400000,,,0,,I. Okoro Free Throw 2 of 2 (2 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
41,PT09M06.00S,2022-02-12T00:15:29.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,88.91261498028909,3.431372549019608,1610612754,7,9,2022-02-12T00:15:35Z,410000,-233.0,52.0,1,right,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
42,PT09M00.00S,2022-02-12T00:15:35.6Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,7,9,2022-02-12T00:15:35Z,420000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
43,PT08M52.00S,2022-02-12T00:15:42.6Z,1,REGULAR,2pt,Jump Shot,[],1630596,21.50131406044678,55.63725490196079,1610612739,7,9,2022-02-12T00:15:47Z,430000,-28.0,150.0,1,left,MISS E. Mobley 15' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,15.22,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M48.00S,2022-02-12T00:15:46.6Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,7,9,2022-02-12T00:15:47Z,440000,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
45,PT08M37.00S,2022-02-12T00:15:57.2Z,1,REGULAR,3pt,Jump Shot,[],1630537,73.53810775295663,14.460784313725492,1610612754,10,9,2022-02-12T00:16:01Z,450000,-178.0,196.0,1,right,C. Duarte 26' 3PT  (3 PTS) (O. Brissett 1 AST),"[1630537, 1629052]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,26.47,Made,,,,,3.0,O. Brissett,1629052.0,1.0,,,,,,,,,,,
47,PT08M25.00S,2022-02-12T00:16:09.2Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,10,9,2022-02-12T00:16:12Z,470000,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1629048]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,1.0,,,Bitadze,1629048.0,
48,PT08M25.00S,2022-02-12T00:16:09.2Z,1,REGULAR,steal,,[],1629048,,,1610612754,10,9,2022-02-12T00:16:10Z,480000,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M22.00S,2022-02-12T00:16:13.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630537,92.72339027595268,46.07843137254902,1610612754,12,9,2022-02-12T00:16:25Z,490000,-20.0,16.0,1,right,C. Duarte running reverse Layup (5 PTS) (T. Haliburton 1 AST),"[1630537, 1630169]",1610612754.0,IND,running reverse,,,Duarte,C. Duarte,,,,,2.52,Made,,,,,5.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,
51,PT08M07.00S,2022-02-12T00:16:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.389618922470433,45.588235294117645,1610612739,12,9,2022-02-12T00:16:37Z,510000,22.0,8.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,,
52,PT08M04.00S,2022-02-12T00:16:31.8Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,12,9,2022-02-12T00:16:37Z,520000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
53,PT07M59.00S,2022-02-12T00:16:36.9Z,1,REGULAR,turnover,lost ball,[],1629048,,,1610612754,12,9,2022-02-12T00:16:42Z,530000,,,0,,G. Bitadze lost ball TURNOVER (1 TO),"[1629048, 1627747]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,1.0,,,LeVert,1627747.0,
54,PT07M59.00S,2022-02-12T00:16:36.9Z,1,REGULAR,steal,,[],1627747,,,1610612739,12,9,2022-02-12T00:16:39Z,540000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M54.00S,2022-02-12T00:16:41.4Z,1,REGULAR,turnover,bad pass,[],1630596,,,1610612739,12,9,2022-02-12T00:17:14Z,550000,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1630537]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,1.0,,,Duarte,1630537.0,
56,PT07M54.00S,2022-02-12T00:16:41.4Z,1,REGULAR,steal,,[],1630537,,,1610612754,12,9,2022-02-12T00:16:43Z,560000,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M51.00S,2022-02-12T00:16:44.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630537,66.44218134034165,51.9607843137255,1610612754,15,9,2022-02-12T00:16:57Z,570000,10.0,263.0,1,right,C. Duarte 26' 3PT running pullup (8 PTS),[1630537],1610612754.0,IND,running pullup,,,Duarte,C. Duarte,,,,,26.31,Made,,,,,8.0,,,,,,,,,,,,,,
58,PT07M49.00S,2022-02-12T00:16:54.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,15,9,2022-02-12T00:16:54Z,580000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M49.00S,2022-02-12T00:19:18.5Z,1,REGULAR,substitution,out,[],1629048,,,1610612739,15,9,2022-02-12T00:19:36Z,590000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M49.00S,2022-02-12T00:19:18.5Z,1,REGULAR,substitution,in,[],1630543,,,1610612739,15,9,2022-02-12T00:19:36Z,600000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M29.00S,2022-02-12T00:20:13.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630171,12.697109067017081,45.83333333333333,1610612739,15,11,2022-02-12T00:22:50Z,610000,21.0,67.0,1,left,I. Okoro 7' turnaround Hook (4 PTS),[1630171],1610612739.0,CLE,turnaround,,,Okoro,I. Okoro,,,,,7.01,Made,,,,,4.0,,,,,,,,,,,,,,
62,PT07M07.00S,2022-02-12T00:20:34.6Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,15,11,2022-02-12T00:20:37Z,620000,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1628386]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,2.0,,,Allen,1628386.0,
63,PT07M07.00S,2022-02-12T00:20:34.6Z,1,REGULAR,steal,,[],1628386,,,1610612739,15,11,2022-02-12T00:20:35Z,630000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M58.00S,2022-02-12T00:20:44.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628386,7.835085413929041,59.80392156862745,1610612739,15,11,2022-02-12T00:20:48Z,640000,-49.0,21.0,1,left,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M56.00S,2022-02-12T00:20:46.1Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,15,11,2022-02-12T00:20:46Z,650000,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
66,PT06M55.00S,2022-02-12T00:20:46.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,5.732588699080158,54.41176470588235,1610612739,15,11,2022-02-12T00:20:53Z,660000,-22.0,1.0,1,left,MISS J. Allen Jump Shot - blocked,"[1628386, 1629052]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.21,Missed,,,,,,,,,,,,,,,Brissett,1629052.0,,,
67,PT06M55.00S,2022-02-12T00:20:46.6Z,1,REGULAR,block,,[],1629052,,,1610612739,15,11,2022-02-12T00:24:35Z,670000,,,0,,O. Brissett BLOCK (1 BLK),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M52.00S,2022-02-12T00:20:49.6Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,15,11,2022-02-12T00:20:53Z,680000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
69,PT06M36.00S,2022-02-12T00:21:07.7Z,1,REGULAR,turnover,out-of-bounds,[],1630543,,,1610612754,15,11,2022-02-12T00:21:14Z,690000,,,0,,I. Jackson step out-of-bounds TURNOVER (1 TO),[1630543],1610612754.0,IND,step,,,Jackson,I. Jackson,,,,,,,,,,,,,,,202049.0,,,,,1.0,,,,,
70,PT06M36.00S,2022-02-12T00:21:13.0Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,15,11,2022-02-12T00:21:19Z,700000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2022-02-12T00:21:13.0Z,1,REGULAR,substitution,in,[],201567,,,1610612739,15,11,2022-02-12T00:21:19Z,710000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M25.00S,2022-02-12T00:21:36.3Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,15,11,2022-02-12T00:21:39Z,720000,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1630169]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,2.0,,,Haliburton,1630169.0,
73,PT06M25.00S,2022-02-12T00:21:36.3Z,1,REGULAR,steal,,[],1630169,,,1610612754,15,11,2022-02-12T00:21:37Z,730000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M21.00S,2022-02-12T00:21:40.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,82.07950065703022,92.15686274509804,1610612754,18,11,2022-02-12T00:21:47Z,740000,211.0,116.0,1,right,B. Hield 24' 3PT running (3 PTS) (C. Duarte 1 AST),"[1627741, 1630537]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,24.06,Made,,,,,3.0,C. Duarte,1630537.0,1.0,,,,,,,,,,,
76,PT06M04.00S,2022-02-12T00:21:58.5Z,1,REGULAR,foul,personal,[],1630537,,,1610612739,18,11,2022-02-12T00:22:07Z,760000,,,0,,C. Duarte personal FOUL (1 PF),"[1630537, 1630171]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,202049.0,1.0,0.0,Okoro,1630171.0,,,,,,
78,PT06M04.00S,2022-02-12T00:22:02.8Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,18,11,2022-02-12T00:22:11Z,780000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M04.00S,2022-02-12T00:22:02.8Z,1,REGULAR,substitution,in,[],200765,,,1610612739,18,11,2022-02-12T00:22:11Z,790000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M55.00S,2022-02-12T00:22:28.2Z,1,REGULAR,2pt,Jump Shot,[],1627747,10.463206307490145,30.14705882352941,1610612739,18,11,2022-02-12T02:28:44Z,800000,99.0,46.0,1,left,MISS C. LeVert 10' driving floating bank Shot,[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,10.94,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M50.00S,2022-02-12T00:22:33.2Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,18,11,2022-02-12T00:22:36Z,810000,,,0,,J. Allen REBOUND (Off:2 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,80.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
82,PT05M50.00S,2022-02-12T00:22:32.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628386,5.590000152587891,50.0,1610612739,18,13,2022-02-12T00:22:39Z,820000,0.0,0.0,1,left,J. Allen tip DUNK (4 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
83,PT05M41.00S,2022-02-12T00:22:41.5Z,1,REGULAR,3pt,Jump Shot,[],1630169,91.67214191852825,96.07843137254902,1610612754,21,13,2022-02-12T00:22:48Z,830000,230.0,26.0,1,right,T. Haliburton 3PT step back (5 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,23.18,Made,,,,,5.0,,,,,,,,,,,,,,
84,PT05M18.00S,2022-02-12T00:23:04.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,13.748357424441524,51.225490196078425,1610612739,21,13,2022-02-12T00:23:10Z,840000,-6.0,77.0,1,left,MISS K. Love 7' turnaround Shot,[201567],1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,7.69,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M15.00S,2022-02-12T00:23:07.8Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,21,13,2022-02-12T00:23:10Z,850000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
86,PT05M08.00S,2022-02-12T00:23:15.4Z,1,REGULAR,3pt,Jump Shot,[],1627741,67.49342969776609,61.76470588235294,1610612754,24,13,2022-02-12T00:23:20Z,860000,59.0,253.0,1,right,B. Hield 25' 3PT  (6 PTS) (O. Brissett 2 AST),"[1627741, 1629052]",1610612754.0,IND,,,,Hield,B. Hield,,,,,25.98,Made,,,,,6.0,O. Brissett,1629052.0,2.0,,,,,,,,,,,
