actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
90,PT05M02.00S,2022-01-15T00:26:22.1Z,1,REGULAR,3pt,Jump Shot,[],1628470,32.933639947437584,32.1078431372549,1610612754,14,14,2022-01-15T00:26:27Z,900000,89.0,257.0,1,left,T. Craig 27' 3PT  (3 PTS) (J. Holiday 1 AST),"[1628470, 203200]",1610612754.0,IND,,,,Craig,T. Craig,,,,,27.22,Made,3.0,J. Holiday,203200.0,1.0,,,,,,,,,,,,,,,
92,PT04M40.00S,2022-01-15T00:26:44.0Z,1,REGULAR,2pt,Jump Shot,[],1629028,92.59198423127464,25.735294117647058,1610612756,14,14,2022-01-15T00:26:50Z,920000,-121.0,17.0,1,right,MISS D. Ayton 12' turnaround Shot,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,12.25,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M38.00S,2022-01-15T00:26:46.0Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,14,14,2022-01-15T00:26:50Z,930000,,,0,,L. Stephenson REBOUND (Off:0 Def:1),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,
94,PT04M34.00S,2022-01-15T00:26:53.8Z,1,REGULAR,foul,personal,[],203109,,,1610612754,14,14,2022-01-15T00:27:22Z,940000,,,0,,J. Crowder personal FOUL (2 PF),"[203109, 1626167]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Turner,1626167.0,,,
96,PT04M34.00S,2022-01-15T00:27:02.4Z,1,REGULAR,substitution,out,[],101108,,,1610612754,14,14,2022-01-15T00:27:12Z,960000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M34.00S,2022-01-15T00:27:02.4Z,1,REGULAR,substitution,in,[],1626166,,,1610612754,14,14,2022-01-15T00:27:12Z,970000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M23.00S,2022-01-15T00:27:34.4Z,1,REGULAR,3pt,Jump Shot,[],202362,33.065045992115635,59.31372549019608,1610612754,14,14,2022-01-15T00:27:39Z,980000,-47.0,258.0,1,left,MISS L. Stephenson 26' 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2022-01-15T00:27:37.4Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,14,14,2022-01-15T00:27:39Z,990000,,,0,,J. Crowder REBOUND (Off:0 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,98.0,5.0,5.0,0.0,,,,,,,,,
100,PT04M18.00S,2022-01-15T00:27:42.3Z,1,REGULAR,foul,personal,[],202362,,,1610612756,14,14,2022-01-15T00:28:00Z,1000000,,,0,,L. Stephenson personal FOUL (1 PF),"[202362, 1626164]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Booker,1626164.0,,,
102,PT04M18.00S,2022-01-15T00:27:50.5Z,1,REGULAR,substitution,out,[],203109,,,1610612756,14,14,2022-01-15T00:27:53Z,1020000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M18.00S,2022-01-15T00:27:50.5Z,1,REGULAR,substitution,in,[],1630188,,,1610612756,14,14,2022-01-15T00:27:53Z,1030000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M15.00S,2022-01-15T00:28:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.06636005256242,54.65686274509803,1610612756,14,16,2022-01-15T00:28:14Z,1040000,23.0,22.0,1,right,D. Booker cutting finger roll Layup (8 PTS) (C. Payne 1 AST),"[1626164, 1626166]",1610612756.0,PHX,cutting finger roll,,,Booker,D. Booker,,,,,3.21,Made,8.0,C. Payne,1626166.0,1.0,,,,,,,,,,,,,,,
106,PT03M56.00S,2022-01-15T00:28:28.7Z,1,REGULAR,2pt,Jump Shot,[],202362,22.28975032851511,58.57843137254902,1610612754,14,16,2022-01-15T00:28:33Z,1060000,-43.0,157.0,1,left,MISS L. Stephenson 16' pullup Shot,[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,16.28,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M54.00S,2022-01-15T00:28:30.7Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612756,14,16,2022-01-15T00:28:33Z,1070000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,
108,PT03M47.00S,2022-01-15T00:28:38.6Z,1,REGULAR,2pt,Jump Shot,[],1626166,79.71419185282524,73.2843137254902,1610612756,14,16,2022-01-15T00:28:43Z,1080000,116.0,138.0,1,right,MISS C. Payne 18' pullup Shot,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,18.07,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M43.00S,2022-01-15T00:28:42.6Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,14,16,2022-01-15T00:28:43Z,1090000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,
110,PT03M38.00S,2022-01-15T00:28:49.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,14,16,2022-01-15T00:28:49Z,1100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M38.00S,2022-01-15T00:29:00.4Z,1,REGULAR,substitution,out,[],203200,,,1610612754,14,16,2022-01-15T00:29:05Z,1110000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M38.00S,2022-01-15T00:29:00.4Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,14,16,2022-01-15T00:29:05Z,1120000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M31.00S,2022-01-15T00:29:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.588042049934298,53.67647058823529,1610612754,14,16,2022-01-15T00:29:29Z,1130000,-18.0,94.0,1,left,MISS C. LeVert 9' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M27.00S,2022-01-15T00:29:27.7Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,14,16,2022-01-15T00:29:29Z,1140000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,113.0,4.0,2.0,2.0,,,,,,,,,
115,PT03M20.00S,2022-01-15T00:29:34.1Z,1,REGULAR,3pt,Jump Shot,[],1629028,65.78515111695138,51.9607843137255,1610612756,14,19,2022-01-15T00:29:46Z,1150000,10.0,269.0,1,right,D. Ayton 26' 3PT  (11 PTS) (C. Payne 2 AST),"[1629028, 1626166]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,26.93,Made,11.0,C. Payne,1626166.0,2.0,,,,,,,,,,,,,,,
117,PT03M01.00S,2022-01-15T00:29:52.4Z,1,REGULAR,3pt,Jump Shot,[],1628470,30.436925098554536,73.52941176470588,1610612754,17,19,2022-01-15T00:29:57Z,1170000,-118.0,234.0,1,left,T. Craig 26' 3PT  (6 PTS) (C. LeVert 2 AST),"[1628470, 1627747]",1610612754.0,IND,,,,Craig,T. Craig,,,,,26.15,Made,6.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,,,,,
119,PT02M48.00S,2022-01-15T00:30:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.26215505913272,53.92156862745098,1610612756,17,19,2022-01-15T00:30:12Z,1190000,20.0,105.0,1,right,MISS D. Booker 10' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,10.66,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M45.00S,2022-01-15T00:30:10.0Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612756,17,19,2022-01-15T00:30:10Z,1200000,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,119.0,2.0,1.0,1.0,,,,,,,,,
121,PT02M45.00S,2022-01-15T00:30:11.9Z,1,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612756,17,19,2022-01-15T00:30:19Z,1210000,,,0,,J. Smith step out-of-bounds TURNOVER (1 TO),[1630188],1610612756.0,PHX,step,,,Smith,J. Smith,,,,,,,,,,,,,,,,,202037.0,1.0,,,,,,,
122,PT02M45.00S,2022-01-15T00:30:15.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,17,19,2022-01-15T00:30:15Z,1220000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M45.00S,2022-01-15T00:32:34.0Z,1,REGULAR,substitution,out,[],1627747,,,1610612754,17,19,2022-01-15T00:32:43Z,1230000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2022-01-15T00:32:34.0Z,1,REGULAR,substitution,out,[],1629028,,,1610612754,17,19,2022-01-15T00:32:43Z,1240000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M45.00S,2022-01-15T00:32:34.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612754,17,19,2022-01-15T00:32:43Z,1250000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M45.00S,2022-01-15T00:32:34.0Z,1,REGULAR,substitution,in,[],1630537,,,1610612754,17,19,2022-01-15T00:32:43Z,1260000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M45.00S,2022-01-15T00:32:34.0Z,1,REGULAR,substitution,in,[],201580,,,1610612754,17,19,2022-01-15T00:32:43Z,1270000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M45.00S,2022-01-15T00:32:34.0Z,1,REGULAR,substitution,in,[],1629013,,,1610612754,17,19,2022-01-15T00:32:43Z,1280000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M30.00S,2022-01-15T00:33:21.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202362,11.514454664914586,19.362745098039216,1610612754,17,19,2022-01-15T00:33:26Z,1290000,153.0,56.0,1,left,MISS L. Stephenson 16' pullup Shot,[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,16.3,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M27.00S,2022-01-15T00:33:24.8Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612756,17,19,2022-01-15T00:33:26Z,1300000,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,129.0,3.0,2.0,1.0,,,,,,,,,
131,PT02M13.00S,2022-01-15T00:33:38.0Z,1,REGULAR,3pt,Jump Shot,[],1629013,91.93495400788436,4.166666666666666,1610612756,17,19,2022-01-15T00:33:45Z,1310000,-229.0,23.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
132,PT02M08.00S,2022-01-15T00:33:42.8Z,1,REGULAR,rebound,defensive,[],202362,,,1610612754,17,19,2022-01-15T00:33:42Z,1320000,,,0,,L. Stephenson REBOUND (Off:0 Def:2),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,131.0,2.0,2.0,0.0,,,,,,,,,
134,PT01M56.00S,2022-01-15T00:33:54.2Z,1,REGULAR,3pt,Jump Shot,[],1630537,28.465834428383708,77.20588235294117,1610612754,17,19,2022-01-15T00:33:58Z,1330000,-136.0,215.0,1,left,MISS C. Duarte 25' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M54.00S,2022-01-15T00:33:56.2Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612756,17,19,2022-01-15T00:33:58Z,1340000,,,0,,J. Smith REBOUND (Off:1 Def:3),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,134.0,4.0,3.0,1.0,,,,,,,,,
136,PT01M43.00S,2022-01-15T00:34:07.5Z,1,REGULAR,2pt,Jump Shot,[],1626164,91.5407358738502,82.59803921568627,1610612756,17,19,2022-01-15T00:34:12Z,1350000,163.0,27.0,1,right,MISS D. Booker 16' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,16.52,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M39.00S,2022-01-15T00:34:11.5Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,17,19,2022-01-15T00:34:12Z,1360000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,
138,PT01M26.00S,2022-01-15T00:34:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,11.383048620236531,41.66666666666667,1610612754,19,19,2022-01-15T00:34:32Z,1370000,42.0,55.0,1,left,O. Brissett 6' driving bank Jump Shot (2 PTS),[1629052],1610612754.0,IND,driving bank,,,Brissett,O. Brissett,,,,,6.86,Made,2.0,,,,,,,,,,,,,,,,,,
139,PT01M15.00S,2022-01-15T00:34:35.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,82.9993429697766,39.705882352941174,1610612756,19,21,2022-01-15T00:34:40Z,1380000,-51.0,107.0,1,right,C. Payne 11' driving floating Jump Shot (2 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,11.9,Made,2.0,,,,,,,,,,,,,,,,,,
140,PT01M01.00S,2022-01-15T00:34:49.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,19.004599211563733,64.70588235294117,1610612754,19,21,2022-01-15T00:34:55Z,1390000,-74.0,126.0,1,left,MISS O. Brissett 14' pullup Shot,[1629052],1610612754.0,IND,pullup,,,Brissett,O. Brissett,,,,,14.6,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M59.40S,2022-01-15T00:34:51.3Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612756,19,21,2022-01-15T00:34:55Z,1400000,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,140.0,5.0,4.0,1.0,,,,,,,,,
142,PT00M40.60S,2022-01-15T00:35:13.5Z,1,REGULAR,foul,personal,[],1626167,,,1610612756,19,21,2022-01-15T00:35:29Z,1410000,,,0,,M. Turner personal FOUL (1 PF),"[1626167, 201580]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,202037.0,,1.0,0.0,McGee,201580.0,,,
144,PT00M40.60S,2022-01-15T00:35:25.1Z,1,REGULAR,substitution,out,[],202362,,,1610612756,19,21,2022-01-15T00:35:38Z,1430000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M40.60S,2022-01-15T00:35:25.1Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,19,21,2022-01-15T00:35:38Z,1440000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M40.60S,2022-01-15T00:35:25.1Z,1,REGULAR,substitution,in,[],1626208,,,1610612756,19,21,2022-01-15T00:35:38Z,1450000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M40.60S,2022-01-15T00:35:25.1Z,1,REGULAR,substitution,in,[],101108,,,1610612756,19,21,2022-01-15T00:35:38Z,1460000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M35.60S,2022-01-15T00:35:45.4Z,1,REGULAR,3pt,Jump Shot,[],1629013,79.31997371879106,92.8921568627451,1610612756,19,21,2022-01-15T00:35:50Z,1470000,214.0,142.0,1,right,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
149,PT00M33.00S,2022-01-15T00:35:48.0Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,19,21,2022-01-15T00:35:50Z,1480000,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,148.0,3.0,2.0,1.0,,,,,,,,,
150,PT00M13.50S,2022-01-15T00:36:07.7Z,1,REGULAR,turnover,bad pass,[],1630537,,,1610612754,19,21,2022-01-15T00:36:12Z,1490000,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 101108]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,1.0,,,,,Paul,101108.0,
151,PT00M13.50S,2022-01-15T00:36:07.7Z,1,REGULAR,steal,,[],101108,,,1610612756,19,21,2022-01-15T00:36:09Z,1500000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M00.80S,2022-01-15T00:36:20.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,92.9862023653088,55.392156862745104,1610612756,19,21,2022-01-15T00:36:26Z,1510000,27.0,13.0,1,right,MISS L. Shamet driving Layup,[1629013],1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,3.01,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M00.80S,2022-01-15T00:36:20.4Z,1,REGULAR,rebound,offensive,[],201580,,,1610612756,19,21,2022-01-15T00:36:26Z,1520000,,,0,,J. McGee REBOUND (Off:1 Def:0),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,152.0,1.0,0.0,1.0,,,,,,,,,
154,PT00M00.00S,2022-01-15T00:36:23.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201580,94.40999984741211,50.0,1610612756,19,23,2022-01-15T00:36:29Z,1530000,0.0,0.0,1,right,J. McGee tip DUNK (2 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2022-01-15T00:36:25.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612754,19,23,2022-01-15T00:37:13Z,1540000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,End Period - Good Basket
156,PT00M00.00S,2022-01-15T00:37:16.1Z,1,REGULAR,period,end,[],0,,,1610612754,19,23,2022-01-15T00:37:16Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-01-15T00:39:00.0Z,2,REGULAR,substitution,out,['startperiod'],1626167,,,1610612754,19,23,2022-01-15T00:39:27Z,1560000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-01-15T00:39:00.0Z,2,REGULAR,substitution,out,['startperiod'],1626208,,,1610612754,19,23,2022-01-15T00:39:27Z,1570000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-15T00:39:00.0Z,2,REGULAR,substitution,in,['startperiod'],202362,,,1610612754,19,23,2022-01-15T00:39:27Z,1580000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-15T00:39:00.0Z,2,REGULAR,substitution,in,['startperiod'],1627734,,,1610612754,19,23,2022-01-15T00:39:27Z,1590000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-15T00:39:44.3Z,2,REGULAR,period,start,[],0,,,1610612754,19,23,2022-01-15T00:39:44Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M36.00S,2022-01-15T00:40:07.8Z,2,REGULAR,3pt,Jump Shot,[],202362,16.376478318002626,95.83333333333334,1610612754,22,23,2022-01-15T00:40:13Z,1610000,-229.0,101.0,1,left,L. Stephenson 25' 3PT pullup (3 PTS),[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,25.06,Made,3.0,,,,,,,,,,,,,,,,,,
163,PT11M21.00S,2022-01-15T00:40:22.7Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,22,23,2022-01-15T00:40:26Z,1620000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1627734]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,1.0,,,,,Sabonis,1627734.0,
164,PT11M21.00S,2022-01-15T00:40:22.7Z,2,REGULAR,steal,,[],1627734,,,1610612754,22,23,2022-01-15T00:40:24Z,1630000,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M15.00S,2022-01-15T00:40:28.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630537,5.995400788436268,95.83333333333334,1610612754,22,23,2022-01-15T00:40:37Z,1640000,-229.0,4.0,1,left,MISS C. Duarte running 3PT,[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
166,PT11M11.00S,2022-01-15T00:40:32.8Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,22,23,2022-01-15T00:40:37Z,1650000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,
167,PT10M54.00S,2022-01-15T00:40:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.64323258869908,53.92156862745098,1610612756,22,25,2022-01-15T00:40:55Z,1660000,20.0,7.0,1,right,C. Payne driving finger roll Layup (4 PTS) (J. McGee 1 AST),"[1626166, 201580]",1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,2.09,Made,4.0,J. McGee,201580.0,1.0,,,,,,,,,,,,,,,
169,PT10M34.00S,2022-01-15T00:41:09.1Z,2,REGULAR,3pt,Jump Shot,[],1627734,32.53942181340342,30.88235294117647,1610612754,22,25,2022-01-15T00:41:14Z,1680000,96.0,253.0,1,left,MISS D. Sabonis 27' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M32.00S,2022-01-15T00:41:11.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612756,22,25,2022-01-15T00:41:14Z,1690000,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,169.0,6.0,5.0,1.0,,,,,,,,,
171,PT10M21.00S,2022-01-15T00:41:23.8Z,2,REGULAR,foul,personal,['2freethrow'],202362,,,1610612756,22,25,2022-01-15T00:41:29Z,1700000,,,0,,L. Stephenson shooting personal FOUL (2 PF) (McGee 2 FT),"[202362, 201580]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,1628951.0,,2.0,0.0,McGee,201580.0,,,
173,PT10M21.00S,2022-01-15T00:41:55.5Z,2,REGULAR,freethrow,1 of 2,[],201580,,,1610612756,22,26,2022-01-15T00:42:18Z,1720000,,,0,,J. McGee Free Throw 1 of 2 (3 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
174,PT10M21.00S,2022-01-15T00:41:55.5Z,2,REGULAR,freethrow,2 of 2,[],201580,,,1610612756,22,26,2022-01-15T00:42:18Z,1730000,,,0,,MISS J. McGee Free Throw 2 of 2,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M18.00S,2022-01-15T00:41:58.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,22,26,2022-01-15T00:42:18Z,1740000,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,174.0,4.0,4.0,0.0,,,,,,,,,
176,PT10M06.00S,2022-01-15T00:42:28.3Z,2,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612754,22,26,2022-01-15T00:42:36Z,1750000,,,0,,T. Craig bad pass out-of-bounds TURNOVER (1 TO),[1628470],1610612754.0,IND,bad pass,,,Craig,T. Craig,,,,,,,,,,,,,,,,,202037.0,1.0,,,,,,,
177,PT09M56.00S,2022-01-15T00:42:44.1Z,2,REGULAR,turnover,bad pass,[],1630188,,,1610612756,22,26,2022-01-15T00:42:49Z,1760000,,,0,,J. Smith bad pass TURNOVER (2 TO),"[1630188, 1630537]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,2.0,,,,,Duarte,1630537.0,
