actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
273,PT04M42.00S,2022-01-29T02:00:57.8Z,2,REGULAR,steal,,[],1626195,,,1610612740,36,42,2022-01-29T02:07:56Z,2710000,,,0,,W. Hernangomez STEAL (1 STL),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M28.00S,2022-01-29T02:01:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628404,94.03745072273325,45.34313725490196,1610612740,38,42,2022-01-29T02:08:14Z,2720000,-23.0,4.0,1,right,J. Hart driving Layup (4 PTS),[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,2.36,Made,4.0,,,,,,,,,,,,,,,
276,PT04M18.00S,2022-01-29T02:01:25.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,38,42,2022-01-29T02:01:25Z,2730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M18.00S,2022-01-29T02:01:27.3Z,2,REGULAR,substitution,out,[],1630631,,,1610612743,38,42,2022-01-29T02:01:30Z,2740000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M18.00S,2022-01-29T02:01:27.3Z,2,REGULAR,substitution,in,[],1628984,,,1610612743,38,42,2022-01-29T02:01:30Z,2750000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M07.00S,2022-01-29T02:01:51.5Z,2,REGULAR,2pt,Jump Shot,[],203932,5.338370565045992,75.73529411764706,1610612743,38,42,2022-01-29T02:02:01Z,2760000,-129.0,-2.0,1,left,MISS A. Gordon 12' step back Shot,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,,,12.87,Missed,,,,,,,,,,,,,,,,
280,PT04M05.00S,2022-01-29T02:01:53.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,38,42,2022-01-29T02:02:01Z,2770000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,
281,PT04M05.00S,2022-01-29T02:02:01.6Z,2,REGULAR,foul,personal,[],203999,,,1610612740,38,42,2022-01-29T02:02:12Z,2780000,,,0,,N. Jokic loose ball personal FOUL (2 PF),"[203999, 1629638]",1610612743.0,DEN,loose ball,,,Jokic,N. Jokic,,,,,1627541.0,,,,,,,,,,,,2.0,0.0,Alexander-Walker,1629638.0,,,,
283,PT03M49.00S,2022-01-29T02:02:29.0Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612740,38,42,2022-01-29T02:02:43Z,2800000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Jones 2 FT),"[203999, 1630529]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,1627963.0,,,,,,,,,,,,3.0,0.0,Jones,1630529.0,,,,
285,PT03M49.00S,2022-01-29T02:03:03.1Z,2,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,39,42,2022-01-29T02:03:03Z,2820000,,,0,,H. Jones Free Throw 1 of 2 (6 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
286,PT03M49.00S,2022-01-29T02:03:04.0Z,2,REGULAR,substitution,out,[],203999,,,1610612740,39,42,2022-01-29T02:03:13Z,2830000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M49.00S,2022-01-29T02:03:04.0Z,2,REGULAR,substitution,in,[],1630538,,,1610612740,39,42,2022-01-29T02:03:13Z,2840000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M49.00S,2022-01-29T02:03:25.0Z,2,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,40,42,2022-01-29T02:03:25Z,2850000,,,0,,H. Jones Free Throw 2 of 2 (7 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
289,PT03M30.00S,2022-01-29T02:03:45.5Z,2,REGULAR,2pt,Jump Shot,[],1628420,20.844283837056505,51.225490196078425,1610612743,40,44,2022-01-29T02:09:17Z,2860000,-6.0,143.0,1,left,M. Morris 14' fadeaway Jump Shot (9 PTS),[1628420],1610612743.0,DEN,fadeaway,,,Morris,M. Morris,,,,,,,14.35,Made,9.0,,,,,,,,,,,,,,,
290,PT03M11.00S,2022-01-29T02:04:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,93.51182654402102,47.794117647058826,1610612740,42,44,2022-01-29T02:04:09Z,2870000,-11.0,8.0,1,right,W. Hernangomez Layup (4 PTS) (J. Hart 2 AST),"[1626195, 1628404]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,1.39,Made,4.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,
292,PT02M50.00S,2022-01-29T02:04:32.8Z,2,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612743,42,44,2022-01-29T02:04:40Z,2890000,,,0,,J. Hart shooting personal FOUL (1 PF) (Green 2 FT),"[1628404, 201145]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,1627541.0,,,,,,,,,,,,1.0,0.0,Green,201145.0,,,,
294,PT02M50.00S,2022-01-29T02:05:01.0Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,42,45,2022-01-29T02:05:01Z,2910000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
296,PT02M50.00S,2022-01-29T02:05:24.7Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,42,46,2022-01-29T02:05:24Z,2920000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
297,PT02M33.00S,2022-01-29T02:05:42.7Z,2,REGULAR,3pt,Jump Shot,[],1628404,78.66294349540078,90.93137254901961,1610612740,42,46,2022-01-29T02:05:47Z,2930000,205.0,148.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,25.27,Missed,,,,,,,,,,,,,,,,
298,PT02M30.00S,2022-01-29T02:05:45.7Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,42,46,2022-01-29T02:05:47Z,2940000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,297.0,2.0,2.0,0.0,,,,,,,,
299,PT02M23.00S,2022-01-29T02:05:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,5.995400788436268,52.20588235294118,1610612743,42,48,2022-01-29T02:10:14Z,2950000,-11.0,4.0,1,left,B. Hyland driving finger roll Layup (3 PTS),[1630538],1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,,,1.17,Made,3.0,,,,,,,,,,,,,,,
300,PT02M16.00S,2022-01-29T02:06:02.1Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612740,42,48,2022-01-29T02:11:24Z,2960000,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1630538]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,2.0,,,,,,,,,,,,,,,Hyland,1630538.0,,
301,PT02M16.00S,2022-01-29T02:06:02.1Z,2,REGULAR,steal,,[],1630538,,,1610612743,42,48,2022-01-29T02:06:04Z,2970000,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M09.00S,2022-01-29T02:06:07.0Z,2,REGULAR,turnover,bad pass,[],1630538,,,1610612743,42,48,2022-01-29T02:11:33Z,2980000,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1630529]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,1.0,,,,,,,,,,,,,,,Jones,1630529.0,,
303,PT02M09.00S,2022-01-29T02:06:07.0Z,2,REGULAR,steal,,[],1630529,,,1610612740,42,48,2022-01-29T02:06:09Z,2990000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M08.00S,2022-01-29T02:06:11.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612740,42,48,2022-01-29T02:11:54Z,3000000,,,0,,B. Hyland take personal FOUL (1 PF) (Jones 2 FT),"[1630538, 1630529]",1610612743.0,DEN,take,,,Hyland,B. Hyland,,,,,1627541.0,,,,,,,,,,,,1.0,0.0,Jones,1630529.0,,,,
306,PT02M08.00S,2022-01-29T02:06:43.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630529,,,1610612740,43,48,2022-01-29T02:06:43Z,3020000,,,0,,H. Jones Free Throw 1 of 2 (8 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
307,PT02M08.00S,2022-01-29T02:07:00.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630529,,,1610612740,44,48,2022-01-29T02:07:00Z,3030000,,,0,,H. Jones Free Throw 2 of 2 (9 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
308,PT01M49.00S,2022-01-29T02:07:21.5Z,2,REGULAR,2pt,Jump Shot,[],1628420,20.581471747700395,50.0,1610612743,44,48,2022-01-29T02:07:29Z,3040000,0.0,141.0,1,left,MISS M. Morris 14' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,,,14.1,Missed,,,,,,,,,,,,,,,,
309,PT01M47.00S,2022-01-29T02:07:23.5Z,2,REGULAR,rebound,defensive,[],1626195,,,1610612740,44,48,2022-01-29T02:07:29Z,3050000,,,0,,W. Hernangomez REBOUND (Off:1 Def:5),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,308.0,6.0,5.0,1.0,,,,,,,,
310,PT01M42.00S,2022-01-29T02:07:28.5Z,2,REGULAR,3pt,Jump Shot,[],1628984,68.15045992115637,71.81372549019608,1610612740,44,48,2022-01-29T02:13:39Z,3060000,109.0,247.0,1,right,MISS D. Graham 26' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,26.99,Missed,,,,,,,,,,,,,,,,
311,PT01M39.00S,2022-01-29T02:07:31.5Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,44,48,2022-01-29T02:07:35Z,3070000,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,310.0,3.0,3.0,0.0,,,,,,,,
312,PT01M30.00S,2022-01-29T02:07:40.4Z,2,REGULAR,3pt,Jump Shot,[],203932,22.552562417871222,9.313725490196079,1610612743,44,48,2022-01-29T02:13:53Z,3080000,203.0,159.0,1,left,MISS A. Gordon 25' step back 3PT,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,,,25.85,Missed,,,,,,,,,,,,,,,,
313,PT01M26.00S,2022-01-29T02:07:44.4Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612740,44,48,2022-01-29T02:07:46Z,3090000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,312.0,3.0,3.0,0.0,,,,,,,,
314,PT01M24.00S,2022-01-29T02:07:58.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201145,,,1610612740,44,48,2022-01-29T02:08:10Z,3100000,,,0,,J. Green personal FOUL (1 PF) (Hernangomez 2 FT),"[201145, 1626195]",1610612743.0,DEN,,,,Green,J. Green,,,,,1627541.0,,,,,,,,,,,,1.0,0.0,Hernangomez,1626195.0,,,,
316,PT01M24.00S,2022-01-29T02:08:22.6Z,2,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,44,48,2022-01-29T02:08:22Z,3120000,,,0,,MISS W. Hernangomez Free Throw 1 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,Missed,,,,,,,,,,,,,,,,
317,PT01M24.00S,2022-01-29T02:08:22.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,44,48,2022-01-29T02:08:22Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,
318,PT01M24.00S,2022-01-29T02:08:40.9Z,2,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,45,48,2022-01-29T02:08:40Z,3140000,,,0,,W. Hernangomez Free Throw 2 of 2 (5 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
319,PT01M07.00S,2022-01-29T02:08:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203085,6.1268068331143235,48.529411764705884,1610612743,45,50,2022-01-29T02:09:05Z,3150000,7.0,5.0,1,left,A. Rivers driving Layup (10 PTS),[203085],1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,,,0.9,Made,10.0,,,,,,,,,,,,,,,
320,PT00M47.40S,2022-01-29T02:09:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612740,45,50,2022-01-29T02:09:30Z,3160000,,,0,,B. Hyland personal FOUL (2 PF) (Hernangomez 2 FT),"[1630538, 1626195]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,1627963.0,,,,,,,,,,,,2.0,0.0,Hernangomez,1626195.0,,,,
322,PT00M47.40S,2022-01-29T02:09:53.2Z,2,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,45,50,2022-01-29T02:09:53Z,3180000,,,0,,MISS W. Hernangomez Free Throw 1 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,Missed,,,,,,,,,,,,,,,,
323,PT00M47.40S,2022-01-29T02:09:53.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,45,50,2022-01-29T02:09:53Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,
324,PT00M47.40S,2022-01-29T02:10:10.1Z,2,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,46,50,2022-01-29T02:10:10Z,3200000,,,0,,W. Hernangomez Free Throw 2 of 2 (6 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
325,PT00M34.70S,2022-01-29T02:10:24.8Z,2,REGULAR,3pt,Jump Shot,[],203932,23.603810775295663,88.97058823529412,1610612743,46,50,2022-01-29T02:15:03Z,3210000,-195.0,169.0,1,left,MISS A. Gordon 25' step back 3PT,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,,,25.82,Missed,,,,,,,,,,,,,,,,
326,PT00M31.40S,2022-01-29T02:10:28.1Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,46,50,2022-01-29T02:10:29Z,3220000,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,325.0,3.0,2.0,1.0,,,,,,,,
327,PT00M19.50S,2022-01-29T02:10:40.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,93.38042049934296,51.470588235294116,1610612740,48,50,2022-01-29T02:10:45Z,3230000,7.0,10.0,1,right,H. Jones cutting DUNK (11 PTS) (W. Hernangomez 2 AST),"[1630529, 1626195]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,,,1.22,Made,11.0,W. Hernangomez,1626195.0,2.0,,,,,,,,,,,,
329,PT00M02.50S,2022-01-29T02:11:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,5.995400788436268,53.67647058823529,1610612743,48,50,2022-01-29T02:12:26Z,3250000,-18.0,4.0,1,left,MISS M. Morris driving Layup - blocked,"[1628420, 1626195]",1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,,,1.88,Missed,,,,,,,,,,,,,,,Hernangomez,1626195.0
330,PT00M02.50S,2022-01-29T02:11:01.3Z,2,REGULAR,block,,[],1626195,,,1610612743,48,50,2022-01-29T02:11:03Z,3260000,,,0,,W. Hernangomez BLOCK (1 BLK),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M01.10S,2022-01-29T02:11:02.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,48,50,2022-01-29T02:12:26Z,3270000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,329.0,3.0,3.0,0.0,,,,,,,,
332,PT00M00.00S,2022-01-29T02:11:58.2Z,2,REGULAR,3pt,Jump Shot,[],1628404,70.12155059132719,73.77450980392157,1610612740,48,50,2022-01-29T02:15:50Z,3280000,119.0,228.0,1,right,MISS J. Hart 25' running pullup 3PT,[1628404],1610612740.0,NOP,running pullup,,,Hart,J. Hart,,,,,,,25.75,Missed,,,,,,,,,,,,,,,,
333,PT00M00.00S,2022-01-29T02:12:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,48,50,2022-01-29T02:12:03Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,332.0,,,,,,,,,,,
334,PT00M00.00S,2022-01-29T02:12:04.4Z,2,REGULAR,period,end,[],0,,,1610612740,48,50,2022-01-29T02:12:04Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-01-29T02:25:59.9Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612740,48,50,2022-01-29T02:26:22Z,3310000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-01-29T02:25:59.9Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612740,48,50,2022-01-29T02:26:22Z,3320000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-01-29T02:25:59.9Z,3,REGULAR,substitution,in,['startperiod'],202066,,,1610612740,48,50,2022-01-29T02:26:22Z,3330000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-01-29T02:25:59.9Z,3,REGULAR,substitution,in,['startperiod'],203999,,,1610612740,48,50,2022-01-29T02:26:22Z,3340000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-01-29T02:26:25.4Z,3,REGULAR,period,start,[],0,,,1610612740,48,50,2022-01-29T02:26:25Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M41.00S,2022-01-29T02:26:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.469776609724048,53.67647058823529,1610612740,50,50,2022-01-29T02:26:49Z,3360000,-18.0,-1.0,1,left,H. Jones driving Layup (13 PTS) (D. Graham 3 AST),"[1630529, 1628984]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,,,1.84,Made,13.0,D. Graham,1628984.0,3.0,,,,,,,,,,,,
341,PT11M18.00S,2022-01-29T02:27:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203085,93.11760840998686,52.69607843137255,1610612743,50,52,2022-01-29T02:27:11Z,3370000,13.0,12.0,1,right,A. Rivers driving Layup (12 PTS),[203085],1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,,,1.82,Made,12.0,,,,,,,,,,,,,,,
342,PT10M55.00S,2022-01-29T02:27:30.1Z,3,REGULAR,turnover,bad pass,[],1628984,,,1610612740,50,52,2022-01-29T02:27:35Z,3380000,,,0,,D. Graham bad pass TURNOVER (3 TO),"[1628984, 203085]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,3.0,,,,,,,,,,,,,,,Rivers,203085.0,,
343,PT10M55.00S,2022-01-29T02:27:30.1Z,3,REGULAR,steal,,[],203085,,,1610612743,50,52,2022-01-29T02:27:32Z,3390000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
344,PT10M49.00S,2022-01-29T02:27:35.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628420,77.61169513797634,90.68627450980392,1610612743,50,52,2022-01-29T02:27:42Z,3400000,203.0,158.0,1,right,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,25.76,Missed,,,,,,,,,,,,,,,,
345,PT10M45.00S,2022-01-29T02:27:39.4Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,50,52,2022-01-29T02:27:39Z,3410000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,344.0,8.0,7.0,1.0,,,,,,,,
346,PT10M44.00S,2022-01-29T02:27:40.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,86.15308804204993,49.26470588235294,1610612743,50,54,2022-01-29T02:27:46Z,3420000,-4.0,78.0,1,right,N. Jokic 7' Jump Shot (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,7.78,Made,9.0,,,,,,,,,,,,,,,
347,PT10M28.00S,2022-01-29T02:27:56.5Z,3,REGULAR,3pt,Jump Shot,[],202066,15.062417871222076,2.941176470588235,1610612740,50,54,2022-01-29T02:28:02Z,3430000,235.0,89.0,1,left,MISS G. Temple 25' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,25.16,Missed,,,,,,,,,,,,,,,,
348,PT10M24.00S,2022-01-29T02:28:00.5Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,50,54,2022-01-29T02:28:02Z,3440000,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,347.0,4.0,4.0,0.0,,,,,,,,
349,PT10M15.00S,2022-01-29T02:28:08.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.9060446780552,51.9607843137255,1610612743,50,56,2022-01-29T02:28:13Z,3450000,10.0,5.0,1,right,N. Jokic Layup (11 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,1.09,Made,11.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,
350,PT10M04.00S,2022-01-29T02:28:19.8Z,3,REGULAR,3pt,Jump Shot,[],1628404,8.754927726675426,94.6078431372549,1610612740,53,56,2022-01-29T02:28:26Z,3460000,-223.0,30.0,1,left,J. Hart 3PT  (7 PTS) (D. Graham 4 AST),"[1628404, 1628984]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,22.5,Made,7.0,D. Graham,1628984.0,4.0,,,,,,,,,,,,
352,PT09M51.00S,2022-01-29T02:28:32.6Z,3,REGULAR,3pt,Jump Shot,[],1628420,78.40013140604468,7.352941176470589,1610612743,53,56,2022-01-29T02:28:39Z,3480000,-213.0,151.0,1,right,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,26.1,Missed,,,,,,,,,,,,,,,,
353,PT09M46.00S,2022-01-29T02:28:37.6Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,53,56,2022-01-29T02:28:39Z,3490000,,,0,,H. Jones REBOUND (Off:1 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,352.0,4.0,3.0,1.0,,,,,,,,
354,PT09M32.00S,2022-01-29T02:28:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,5.469776609724048,46.568627450980394,1610612740,55,56,2022-01-29T02:28:57Z,3500000,17.0,-1.0,1,left,J. Hart driving Layup (9 PTS),[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,1.72,Made,9.0,,,,,,,,,,,,,,,
355,PT09M03.00S,2022-01-29T02:29:23.7Z,3,REGULAR,3pt,Jump Shot,[],203932,91.67214191852825,4.166666666666666,1610612743,55,59,2022-01-29T02:32:26Z,3510000,-229.0,26.0,1,right,A. Gordon 3PT  (15 PTS) (M. Morris 3 AST),"[203932, 1628420]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,23.06,Made,15.0,M. Morris,1628420.0,3.0,,,,,,,,,,,,
357,PT08M36.00S,2022-01-29T02:29:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,5.469776609724048,54.166666666666664,1610612740,55,59,2022-01-29T02:29:54Z,3530000,-21.0,-1.0,1,left,MISS W. Hernangomez Layup,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,2.08,Missed,,,,,,,,,,,,,,,,
358,PT08M31.00S,2022-01-29T02:29:53.8Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,55,59,2022-01-29T02:29:53Z,3540000,,,0,,W. Hernangomez REBOUND (Off:2 Def:5),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,357.0,7.0,5.0,2.0,,,,,,,,
359,PT08M31.00S,2022-01-29T02:29:53.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626195,5.590000152587891,50.0,1610612740,55,59,2022-01-29T02:29:56Z,3550000,0.0,0.0,1,left,MISS W. Hernangomez putback Layup,[1626195],1610612740.0,NOP,putback,,,Hernangomez,W. Hernangomez,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
360,PT08M31.00S,2022-01-29T02:29:53.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,55,59,2022-01-29T02:29:56Z,3560000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,359.0,9.0,8.0,1.0,,,,,,,,
