actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
190,PT09M27.00S,2022-03-16T00:44:06.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,92.32917214191852,97.05882352941177,1610612756,34,36,2022-03-16T00:44:11Z,1870000,235.0,20.0,1,right,M. Bridges 3PT  (6 PTS) (T. Craig 1 AST),"[1628969, 1628470]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.61,Made,6.0,T. Craig,1628470.0,1.0,,,,,,,,,,,,,,,
192,PT09M14.00S,2022-03-16T00:44:18.8Z,2,REGULAR,3pt,Jump Shot,[],202685,31.750985545335087,62.99019607843137,1610612740,34,36,2022-03-16T00:44:24Z,1890000,-65.0,246.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
193,PT09M10.00S,2022-03-16T00:44:22.8Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,34,36,2022-03-16T00:44:24Z,1900000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,192.0,1.0,1.0,0.0,,,,,,,,,,,
194,PT09M02.00S,2022-03-16T00:44:36.5Z,2,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612756,34,36,2022-03-16T00:44:41Z,1910000,,,0,,T. Murphy III shooting personal FOUL (2 PF) (McGee 2 FT),"[1630530, 201580]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,McGee,201580.0,
196,PT09M02.00S,2022-03-16T00:44:56.4Z,2,REGULAR,freethrow,1 of 2,[],201580,,,1610612756,34,37,2022-03-16T00:44:56Z,1930000,,,0,,J. McGee Free Throw 1 of 2 (3 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
197,PT09M02.00S,2022-03-16T00:45:11.9Z,2,REGULAR,freethrow,2 of 2,[],201580,,,1610612756,34,38,2022-03-16T00:45:11Z,1940000,,,0,,J. McGee Free Throw 2 of 2 (4 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
198,PT08M52.00S,2022-03-16T00:45:23.9Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612740,34,38,2022-03-16T00:45:33Z,1950000,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1626166]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,2.0,Payne,1626166.0,,,,,,
199,PT08M52.00S,2022-03-16T00:45:23.9Z,2,REGULAR,steal,,[],1626166,,,1610612756,34,38,2022-03-16T00:45:26Z,1960000,,,0,,C. Payne STEAL (2 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M45.00S,2022-03-16T00:45:30.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,92.72339027595268,44.85294117647059,1610612756,34,40,2022-03-16T00:47:50Z,1970000,-26.0,16.0,1,right,C. Payne driving finger roll Layup (2 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,3.02,Made,2.0,,,,,,,,,,,,,,,,,,
201,PT08M45.00S,2022-03-16T00:45:38.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,34,40,2022-03-16T00:45:38Z,1980000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M45.00S,2022-03-16T00:48:32.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,34,40,2022-03-16T00:48:40Z,1990000,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,
203,PT08M32.00S,2022-03-16T00:48:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,19.66162943495401,47.05882352941176,1610612740,36,40,2022-03-16T00:50:12Z,2000000,15.0,132.0,1,left,C. McCollum 13' pullup Jump Shot (5 PTS) (N. Marshall 1 AST),"[203468, 1630230]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,13.31,Made,5.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,,
205,PT08M14.00S,2022-03-16T00:49:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.64323258869908,46.568627450980394,1610612756,36,42,2022-03-16T00:49:14Z,2020000,-17.0,7.0,1,right,C. Payne driving Layup (4 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,1.87,Made,4.0,,,,,,,,,,,,,,,,,,
206,PT07M54.00S,2022-03-16T00:49:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,15.719448094612352,48.03921568627451,1610612740,36,42,2022-03-16T00:49:36Z,2030000,10.0,95.0,1,left,MISS J. Valanciunas 9' Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M52.00S,2022-03-16T00:49:30.9Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612740,36,42,2022-03-16T00:49:30Z,2040000,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,206.0,1.0,0.0,1.0,,,,,,,,,,,
208,PT07M51.00S,2022-03-16T00:49:32.7Z,2,REGULAR,turnover,bad pass,[],1630230,,,1610612740,36,42,2022-03-16T00:49:41Z,2050000,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1628969]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,,
209,PT07M51.00S,2022-03-16T00:49:32.7Z,2,REGULAR,steal,,[],1628969,,,1610612756,36,42,2022-03-16T00:49:34Z,2060000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M49.00S,2022-03-16T00:49:37.3Z,2,REGULAR,foul,personal,['2freethrow'],1627820,,,1610612756,36,42,2022-03-16T00:49:49Z,2070000,,,0,,T. Wallace shooting personal FOUL (2 PF) (Bridges 2 FT),"[1627820, 1628969]",1610612740.0,NOP,shooting,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Bridges,1628969.0,
212,PT07M49.00S,2022-03-16T00:50:03.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628969,,,1610612756,36,43,2022-03-16T00:50:03Z,2090000,,,0,,M. Bridges Free Throw 1 of 2 (7 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
214,PT07M49.00S,2022-03-16T00:50:04.6Z,2,REGULAR,substitution,out,[],1627820,,,1610612756,36,43,2022-03-16T00:50:29Z,2100000,,,0,,SUB out: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M49.00S,2022-03-16T00:50:04.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612756,36,43,2022-03-16T00:50:29Z,2110000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M49.00S,2022-03-16T00:50:04.6Z,2,REGULAR,substitution,out,[],202685,,,1610612756,36,43,2022-03-16T00:50:29Z,2120000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M49.00S,2022-03-16T00:50:04.6Z,2,REGULAR,substitution,out,[],201580,,,1610612756,36,43,2022-03-16T00:50:29Z,2130000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M49.00S,2022-03-16T00:50:04.6Z,2,REGULAR,substitution,in,[],1626195,,,1610612756,36,43,2022-03-16T00:50:29Z,2140000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M49.00S,2022-03-16T00:50:04.6Z,2,REGULAR,substitution,in,[],1630631,,,1610612756,36,43,2022-03-16T00:50:29Z,2150000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M49.00S,2022-03-16T00:50:04.6Z,2,REGULAR,substitution,in,[],1630529,,,1610612756,36,43,2022-03-16T00:50:29Z,2160000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M49.00S,2022-03-16T00:50:04.6Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,36,43,2022-03-16T00:50:29Z,2170000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M49.00S,2022-03-16T00:50:37.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628969,,,1610612756,36,44,2022-03-16T00:50:37Z,2180000,,,0,,M. Bridges Free Throw 2 of 2 (8 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
223,PT07M40.00S,2022-03-16T00:50:48.6Z,2,REGULAR,3pt,Jump Shot,[],203468,19.793035479632064,90.93137254901961,1610612740,36,44,2022-03-16T00:51:47Z,2190000,-205.0,134.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
224,PT07M36.00S,2022-03-16T00:50:52.6Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,36,44,2022-03-16T00:50:54Z,2200000,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,,
225,PT07M33.00S,2022-03-16T00:50:55.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,81.02825229960578,4.411764705882353,1610612756,36,44,2022-03-16T00:51:00Z,2210000,-228.0,126.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M30.00S,2022-03-16T00:50:58.3Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,36,44,2022-03-16T00:51:00Z,2220000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,
227,PT07M21.00S,2022-03-16T00:51:11.2Z,2,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,36,44,2022-03-16T00:51:28Z,2230000,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (3 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,3.0,,,2714.0,,,,,
228,PT07M07.00S,2022-03-16T00:51:33.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,80.6340341655716,44.6078431372549,1610612756,36,46,2022-03-16T00:51:38Z,2240000,-27.0,130.0,1,right,D. Ayton 13' Jump Shot (10 PTS) (M. Bridges 1 AST),"[1629028, 1628969]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,13.23,Made,10.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,,
230,PT06M50.00S,2022-03-16T00:51:51.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626195,7.703679369250986,34.31372549019608,1610612740,38,46,2022-03-16T00:51:55Z,2260000,78.0,20.0,1,left,W. Hernangomez 8' turnaround bank Hook (4 PTS) (J. Alvarado 3 AST),"[1626195, 1630631]",1610612740.0,NOP,turnaround bank,,,Hernangomez,W. Hernangomez,,,,,8.09,Made,4.0,J. Alvarado,1630631.0,3.0,,,,,,,,,,,,,,,
232,PT06M40.00S,2022-03-16T00:52:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,93.9060446780552,55.88235294117647,1610612756,38,48,2022-03-16T00:52:16Z,2280000,29.0,5.0,1,right,C. Payne Layup (6 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,2.98,Made,6.0,,,,,,,,,,,,,,,,,,
233,PT06M22.00S,2022-03-16T00:52:18.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,5.863994743758213,55.63725490196079,1610612740,38,48,2022-03-16T00:52:23Z,2290000,-28.0,3.0,1,left,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M20.00S,2022-03-16T00:52:20.7Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,38,48,2022-03-16T00:52:23Z,2300000,,,0,,W. Hernangomez REBOUND (Off:2 Def:0),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,233.0,2.0,0.0,2.0,,,,,,,,,,,
235,PT06M19.00S,2022-03-16T00:52:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,15.719448094612352,54.41176470588235,1610612740,40,48,2022-03-16T00:52:30Z,2310000,-22.0,95.0,1,left,W. Hernangomez 9' putback Layup (6 PTS),[1626195],1610612740.0,NOP,putback,,,Hernangomez,W. Hernangomez,,,,,9.78,Made,6.0,,,,,,,,,,,,,,,,,,
236,PT06M12.00S,2022-03-16T00:52:29.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,93.9060446780552,44.6078431372549,1610612756,40,48,2022-03-16T00:52:36Z,2320000,-27.0,5.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
237,PT06M08.00S,2022-03-16T00:52:33.6Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,40,48,2022-03-16T00:52:36Z,2330000,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,,,,
238,PT05M57.00S,2022-03-16T00:52:44.9Z,2,REGULAR,turnover,offensive goaltending,[],1626195,,,1610612740,40,48,2022-03-16T00:53:11Z,2340000,,,0,,W. Hernangomez offensive goaltending TURNOVER (1 TO),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,1.0,,,1626301.0,,,,,
239,PT05M57.00S,2022-03-16T00:52:57.0Z,2,REGULAR,substitution,out,[],1630530,,,1610612756,40,48,2022-03-16T00:53:09Z,2350000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M57.00S,2022-03-16T00:52:57.0Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,40,48,2022-03-16T00:53:09Z,2360000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M57.00S,2022-03-16T00:52:57.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,40,48,2022-03-16T00:53:09Z,2370000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M57.00S,2022-03-16T00:52:57.0Z,2,REGULAR,substitution,in,[],1629637,,,1610612756,40,48,2022-03-16T00:53:09Z,2380000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M57.00S,2022-03-16T00:52:57.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,40,48,2022-03-16T00:53:09Z,2390000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M57.00S,2022-03-16T00:52:57.0Z,2,REGULAR,substitution,in,[],203109,,,1610612756,40,48,2022-03-16T00:53:09Z,2400000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M44.00S,2022-03-16T00:53:38.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,40,48,2022-03-16T00:53:38Z,2410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M42.00S,2022-03-16T00:53:53.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,72.35545335085413,19.362745098039216,1610612756,40,51,2022-03-16T00:53:57Z,2420000,-153.0,207.0,1,right,D. Booker 25' 3PT  (14 PTS) (C. Payne 4 AST),"[1626164, 1626166]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.78,Made,14.0,C. Payne,1626166.0,4.0,,,,,,,,,,,,,,,
248,PT05M19.00S,2022-03-16T00:54:16.9Z,2,REGULAR,3pt,Jump Shot,[],203468,29.122864651773984,68.38235294117648,1610612740,43,51,2022-03-16T00:54:24Z,2440000,-92.0,221.0,1,left,C. McCollum 3PT  (8 PTS) (J. Alvarado 4 AST),"[203468, 1630631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,23.96,Made,8.0,J. Alvarado,1630631.0,4.0,,,,,,,,,,,,,,,
250,PT05M06.00S,2022-03-16T00:54:30.1Z,2,REGULAR,3pt,Jump Shot,[],1626164,75.24638633377135,7.352941176470589,1610612756,43,54,2022-03-16T00:55:00Z,2460000,-213.0,180.0,1,right,D. Booker 27' 3PT pullup (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,27.92,Made,17.0,,,,,,,,,,,,,,,,,,
251,PT04M53.00S,2022-03-16T00:54:48.7Z,2,REGULAR,foul,offensive,[],1626195,,,1610612740,43,54,2022-03-16T00:55:18Z,2470000,,,0,,W. Hernangomez offensive FOUL (2 PF),"[1626195, 1626166]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Payne,1626166.0,
253,PT04M53.00S,2022-03-16T00:54:48.7Z,2,REGULAR,turnover,offensive foul,[],1626195,,,1610612740,43,54,2022-03-16T00:54:48Z,2490000,,,0,,W. Hernangomez offensive foul TURNOVER (2 TO),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,2.0,,,203592.0,,,,,
254,PT04M53.00S,2022-03-16T00:55:00.5Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,43,54,2022-03-16T00:55:05Z,2500000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M53.00S,2022-03-16T00:55:00.5Z,2,REGULAR,substitution,in,[],1628470,,,1610612756,43,54,2022-03-16T00:55:05Z,2510000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M39.00S,2022-03-16T00:55:23.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,96.66557161629436,95.83333333333334,1610612756,43,57,2022-03-16T00:55:29Z,2520000,229.0,-21.0,1,right,M. Bridges 3PT  (11 PTS) (D. Booker 4 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.02,Made,11.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,,,
258,PT04M38.00S,2022-03-16T00:55:33.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,43,57,2022-03-16T00:55:33Z,2540000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M38.00S,2022-03-16T00:58:01.5Z,2,REGULAR,substitution,out,[],1626195,,,1610612740,43,57,2022-03-16T00:58:15Z,2550000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M38.00S,2022-03-16T00:58:01.5Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,43,57,2022-03-16T00:58:15Z,2560000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M38.00S,2022-03-16T00:58:01.5Z,2,REGULAR,substitution,in,[],202685,,,1610612740,43,57,2022-03-16T00:58:15Z,2570000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M38.00S,2022-03-16T00:58:01.5Z,2,REGULAR,substitution,in,[],1628984,,,1610612740,43,57,2022-03-16T00:58:15Z,2580000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M28.00S,2022-03-16T00:58:34.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,43,57,2022-03-16T00:58:34Z,2590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M17.00S,2022-03-16T00:58:54.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,17.16491458607096,50.49019607843137,1610612740,45,57,2022-03-16T00:59:00Z,2600000,-2.0,109.0,1,left,H. Jones 10' pullup Jump Shot (9 PTS) (D. Graham 3 AST),"[1630529, 1628984]",1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,10.89,Made,9.0,D. Graham,1628984.0,3.0,,,,,,,,,,,,,,,
266,PT04M01.00S,2022-03-16T00:59:10.2Z,2,REGULAR,2pt,Jump Shot,[],1628969,92.85479632063075,68.13725490196079,1610612756,45,57,2022-03-16T00:59:14Z,2620000,91.0,15.0,1,right,MISS M. Bridges 9' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,9.19,Missed,,,,,,,,,,,,,,,,,,,
267,PT03M58.00S,2022-03-16T00:59:13.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,45,57,2022-03-16T00:59:14Z,2630000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,266.0,3.0,3.0,0.0,,,,,,,,,,,
268,PT03M49.00S,2022-03-16T00:59:22.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,17.16491458607096,48.77450980392157,1610612740,47,57,2022-03-16T00:59:26Z,2640000,6.0,109.0,1,left,J. Valanciunas 10' Hook (9 PTS) (C. McCollum 5 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,10.91,Made,9.0,C. McCollum,203468.0,5.0,,,,,,,,,,,,,,,
270,PT03M34.00S,2022-03-16T00:59:37.0Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612756,47,57,2022-03-16T00:59:43Z,2660000,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 202685]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1.0,Valanciunas,202685.0,,,,,,
271,PT03M34.00S,2022-03-16T00:59:37.0Z,2,REGULAR,steal,,[],202685,,,1610612740,47,57,2022-03-16T00:59:38Z,2670000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M28.00S,2022-03-16T00:59:43.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202685,6.783837056504599,46.32352941176471,1610612740,49,57,2022-03-16T00:59:48Z,2680000,18.0,11.0,1,left,J. Valanciunas Layup (11 PTS) (D. Graham 4 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.16,Made,11.0,D. Graham,1628984.0,4.0,,,,,,,,,,,,,,,
274,PT03M04.00S,2022-03-16T01:00:08.2Z,2,REGULAR,2pt,Jump Shot,[],1626164,80.50262812089356,67.15686274509804,1610612756,49,59,2022-03-16T01:00:14Z,2700000,86.0,131.0,1,right,D. Booker 15' pullup Jump Shot (19 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.64,Made,19.0,,,,,,,,,,,,,,,,,,
275,PT02M54.00S,2022-03-16T01:00:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,5.732588699080158,51.9607843137255,1610612740,51,59,2022-03-16T01:00:22Z,2710000,-10.0,1.0,1,left,C. McCollum driving Layup (10 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,0.99,Made,10.0,,,,,,,,,,,,,,,,,,
276,PT02M46.00S,2022-03-16T01:00:26.1Z,2,REGULAR,2pt,Jump Shot,[],1626164,83.65637319316689,25.735294117647058,1610612756,51,59,2022-03-16T01:00:31Z,2720000,-121.0,101.0,1,right,MISS D. Booker 15' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,15.79,Missed,,,,,,,,,,,,,,,,,,,
277,PT02M43.00S,2022-03-16T01:00:29.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,51,59,2022-03-16T01:00:31Z,2730000,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,276.0,4.0,4.0,0.0,,,,,,,,,,,
278,PT02M43.00S,2022-03-16T01:00:32.2Z,2,REGULAR,foul,personal,[],1628969,,,1610612740,51,59,2022-03-16T01:00:38Z,2740000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 202685]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Valanciunas,202685.0,
