actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
260,PT06M23.00S,2021-11-25T01:50:19.8Z,2,REGULAR,steal,,[],1626195,,,1610612740,49,35,2021-11-25T01:50:22Z,2530000,,,0,,W. Hernangomez STEAL (1 STL),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M14.00S,2021-11-25T01:50:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,86.41590013140605,60.5392156862745,1610612740,49,35,2021-11-25T02:03:27Z,2540000,53.0,75.0,1,right,MISS B. Ingram 9' running Layup,[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,9.18,Missed,,,,,,,,,,,,,,,,,,,
262,PT06M13.00S,2021-11-25T01:50:29.2Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,49,35,2021-11-25T01:50:29Z,2550000,,,0,,W. Hernangomez REBOUND (Off:1 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,261.0,2.0,1.0,1.0,,,,,,
263,PT06M12.00S,2021-11-25T01:50:30.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626195,94.30026281208936,56.127450980392155,1610612740,49,35,2021-11-25T01:50:51Z,2560000,31.0,1.0,1,right,MISS W. Hernangomez Layup,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
264,PT06M11.00S,2021-11-25T01:50:31.7Z,2,REGULAR,rebound,offensive,[],1627742,,,1610612740,49,35,2021-11-25T01:50:31Z,2570000,,,0,,B. Ingram REBOUND (Off:2 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,263.0,3.0,1.0,2.0,,,,,,
265,PT06M09.00S,2021-11-25T01:50:32.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627742,92.85479632063075,54.65686274509803,1610612740,51,35,2021-11-25T01:51:00Z,2580000,23.0,15.0,1,right,B. Ingram Layup (12 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,2.75,Made,12.0,,,,,,,,,,,,,,,,,,
266,PT06M02.00S,2021-11-25T01:50:43.7Z,2,REGULAR,turnover,out-of-bounds,[],1629655,,,1610612764,51,35,2021-11-25T02:04:32Z,2590000,,,0,,D. Gafford bad pass out-of-bounds TURNOVER (2 TO),[1629655],1610612764.0,WAS,bad pass,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,2.0,,,
267,PT06M02.00S,2021-11-25T01:50:53.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,51,35,2021-11-25T01:50:53Z,2600000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M02.00S,2021-11-25T01:53:06.4Z,2,REGULAR,substitution,out,[],1628404,,,1610612740,51,35,2021-11-25T01:53:41Z,2630000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M02.00S,2021-11-25T01:53:06.4Z,2,REGULAR,substitution,out,[],1626195,,,1610612740,51,35,2021-11-25T01:53:41Z,2640000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M02.00S,2021-11-25T01:53:06.4Z,2,REGULAR,substitution,out,[],1627742,,,1610612740,51,35,2021-11-25T01:53:41Z,2650000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M02.00S,2021-11-25T01:53:06.4Z,2,REGULAR,substitution,out,[],203107,,,1610612740,51,35,2021-11-25T01:53:41Z,2660000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M02.00S,2021-11-25T01:53:06.4Z,2,REGULAR,substitution,in,[],202066,,,1610612740,51,35,2021-11-25T01:53:41Z,2670000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M02.00S,2021-11-25T01:53:06.4Z,2,REGULAR,substitution,in,[],202685,,,1610612740,51,35,2021-11-25T01:53:41Z,2680000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M02.00S,2021-11-25T01:53:06.4Z,2,REGULAR,substitution,in,[],1628984,,,1610612740,51,35,2021-11-25T01:53:41Z,2690000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M02.00S,2021-11-25T01:53:06.4Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,51,35,2021-11-25T01:53:41Z,2700000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M40.00S,2021-11-25T01:54:05.8Z,2,REGULAR,turnover,bad pass,[],202685,,,1610612740,51,35,2021-11-25T01:54:44Z,2710000,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 203484]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,
282,PT05M40.00S,2021-11-25T01:54:05.8Z,2,REGULAR,steal,,[],203484,,,1610612764,51,35,2021-11-25T01:54:07Z,2720000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M23.00S,2021-11-25T01:54:29.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,7.30946123521682,50.98039215686274,1610612764,51,37,2021-11-25T01:54:48Z,2730000,-5.0,16.0,1,left,K. Kuzma Layup (6 PTS) (B. Beal 1 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,1.69,Made,6.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,,
284,PT05M23.00S,2021-11-25T01:54:32.9Z,2,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612764,51,37,2021-11-25T01:59:14Z,2740000,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Kuzma 1 FT),"[1629638, 1628398]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,203592.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,,
286,PT05M23.00S,2021-11-25T01:54:54.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628398,,,1610612764,51,38,2021-11-25T01:54:54Z,2760000,,,0,,K. Kuzma Free Throw 1 of 1 (7 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
287,PT05M11.00S,2021-11-25T01:55:09.1Z,2,REGULAR,3pt,Jump Shot,[],202066,83.39356110381078,96.32352941176471,1610612740,54,38,2021-11-25T01:55:21Z,2770000,232.0,104.0,1,right,G. Temple 25' 3PT  (4 PTS) (N. Alexander-Walker 3 AST),"[202066, 1629638]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,25.37,Made,4.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,,,,,,
289,PT04M48.00S,2021-11-25T01:55:32.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,11.12023653088042,54.166666666666664,1610612764,54,38,2021-11-25T01:56:30Z,2790000,-21.0,52.0,1,left,MISS K. Kuzma Hook,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,5.6,Missed,,,,,,,,,,,,,,,,,,,
290,PT04M48.00S,2021-11-25T01:55:32.7Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612740,54,38,2021-11-25T01:56:30Z,2800000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,289.0,4.0,4.0,0.0,,,,,,
291,PT04M48.00S,2021-11-25T01:55:37.8Z,2,REGULAR,foul,personal,[],1629655,,,1610612740,54,38,2021-11-25T01:55:40Z,2810000,,,0,,D. Gafford personal FOUL (2 PF),"[1629655, 1629638]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,2715.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,
293,PT04M34.00S,2021-11-25T01:56:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629638,92.85479632063075,48.529411764705884,1610612740,56,38,2021-11-25T01:56:47Z,2830000,-7.0,15.0,1,right,N. Alexander-Walker driving Layup (6 PTS) (J. Valanciunas 2 AST),"[1629638, 202685]",1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,1.65,Made,6.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,,,,,,
294,PT04M34.00S,2021-11-25T01:56:13.8Z,2,REGULAR,violation,defensive goaltending,[],1629655,,,1610612740,56,38,2021-11-25T02:07:29Z,2840000,,,0,,D. Gafford defensive goaltending VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,203054.0,,,,,,,,,,,,,,
295,PT04M17.00S,2021-11-25T01:56:29.5Z,2,REGULAR,turnover,lost ball,[],203484,,,1610612764,56,38,2021-11-25T01:56:55Z,2850000,,,0,,K. Caldwell-Pope lost ball TURNOVER (2 TO),"[203484, 1630529]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0,
296,PT04M17.00S,2021-11-25T01:56:29.5Z,2,REGULAR,steal,,[],1630529,,,1610612740,56,38,2021-11-25T01:56:31Z,2860000,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M11.00S,2021-11-25T01:56:34.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,94.03745072273325,51.470588235294116,1610612740,56,38,2021-11-25T02:08:47Z,2870000,7.0,4.0,1,right,MISS N. Alexander-Walker running Layup,[1629638],1610612740.0,NOP,running,,,Alexander-Walker,N. Alexander-Walker,,,,,0.82,Missed,,,,,,,,,,,,,,,,,,,
298,PT04M09.00S,2021-11-25T01:56:37.8Z,2,REGULAR,rebound,offensive,[],1630529,,,1610612740,56,38,2021-11-25T01:56:37Z,2880000,,,0,,H. Jones REBOUND (Off:1 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,297.0,4.0,3.0,1.0,,,,,,
299,PT04M08.00S,2021-11-25T01:56:39.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628984,71.04139290407359,21.323529411764707,1610612740,59,38,2021-11-25T01:57:02Z,2890000,-143.0,220.0,1,right,D. Graham 26' 3PT  (7 PTS) (H. Jones 1 AST),"[1628984, 1630529]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.24,Made,7.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,,,
301,PT03M54.00S,2021-11-25T01:56:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203526,5.469776609724048,46.568627450980394,1610612764,59,38,2021-11-25T01:57:06Z,2910000,17.0,-1.0,1,left,MISS R. Neto reverse Layup,[203526],1610612764.0,WAS,reverse,,,Neto,R. Neto,,,,,1.72,Missed,,,,,,,,,,,,,,,,,,,
302,PT03M54.00S,2021-11-25T01:56:52.7Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,59,38,2021-11-25T01:57:06Z,2920000,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,301.0,7.0,5.0,2.0,,,,,,
303,PT03M49.00S,2021-11-25T01:56:58.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,74.06373193166885,15.441176470588236,1610612740,62,38,2021-11-25T01:57:13Z,2930000,-173.0,191.0,1,right,D. Graham 25' 3PT  (10 PTS) (N. Alexander-Walker 4 AST),"[1628984, 1629638]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.78,Made,10.0,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,,,,,,
305,PT03M47.00S,2021-11-25T01:57:07.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,62,38,2021-11-25T01:57:07Z,2950000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M47.00S,2021-11-25T01:59:22.9Z,2,REGULAR,substitution,out,[],203526,,,1610612764,62,38,2021-11-25T01:59:47Z,2960000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M47.00S,2021-11-25T01:59:22.9Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,62,38,2021-11-25T01:59:47Z,2970000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M47.00S,2021-11-25T01:59:22.9Z,2,REGULAR,substitution,in,[],203915,,,1610612764,62,38,2021-11-25T01:59:47Z,2980000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M47.00S,2021-11-25T01:59:22.9Z,2,REGULAR,substitution,in,[],202722,,,1610612764,62,38,2021-11-25T01:59:47Z,2990000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M35.00S,2021-11-25T02:00:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.732588699080158,45.588235294117645,1610612764,62,40,2021-11-25T02:10:38Z,3000000,22.0,1.0,1,left,B. Beal driving Layup (9 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,2.21,Made,9.0,,,,,,,,,,,,,,,,,,
311,PT03M21.00S,2021-11-25T02:00:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,87.86136662286465,51.225490196078425,1610612740,62,40,2021-11-25T02:00:36Z,3010000,6.0,62.0,1,right,MISS J. Valanciunas 6' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,6.19,Missed,,,,,,,,,,,,,,,,,,,
312,PT03M21.00S,2021-11-25T02:00:28.2Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,62,40,2021-11-25T02:00:36Z,3020000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,311.0,2.0,2.0,0.0,,,,,,
313,PT03M16.00S,2021-11-25T02:00:35.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,11.12023653088042,50.245098039215684,1610612764,62,42,2021-11-25T02:11:29Z,3030000,-1.0,52.0,1,left,B. Beal driving floating Jump Shot (11 PTS) (S. Dinwiddie 3 AST),"[203078, 203915]",1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,5.2,Made,11.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,,
314,PT03M16.00S,2021-11-25T02:00:38.4Z,2,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612764,62,42,2021-11-25T02:01:08Z,3040000,,,0,,H. Jones shooting personal FOUL (2 PF) (Beal 1 FT),"[1630529, 203078]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,203054.0,2.0,0.0,Beal,203078.0,,,,,,,,,,
316,PT03M16.00S,2021-11-25T02:00:47.4Z,2,REGULAR,substitution,out,[],1629638,,,1610612764,62,42,2021-11-25T02:01:15Z,3060000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M16.00S,2021-11-25T02:00:47.4Z,2,REGULAR,substitution,in,[],1627742,,,1610612764,62,42,2021-11-25T02:01:15Z,3070000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M16.00S,2021-11-25T02:01:14.6Z,2,REGULAR,freethrow,1 of 1,[],203078,,,1610612764,62,42,2021-11-25T02:01:14Z,3080000,,,0,,MISS B. Beal Free Throw 1 of 1,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Missed,,,,,,,,,,,,,,,,,,,
319,PT03M13.00S,2021-11-25T02:01:15.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,62,42,2021-11-25T02:01:15Z,3090000,,,0,,J. Valanciunas REBOUND (Off:2 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,318.0,8.0,6.0,2.0,,,,,,
320,PT03M05.00S,2021-11-25T02:01:25.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,92.72339027595268,50.98039215686274,1610612740,64,42,2021-11-25T02:01:35Z,3100000,5.0,16.0,1,right,J. Valanciunas DUNK (13 PTS) (B. Ingram 2 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1.66,Made,13.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,,
322,PT02M49.00S,2021-11-25T02:01:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.1268068331143235,45.34313725490196,1610612764,64,44,2021-11-25T02:12:48Z,3120000,23.0,5.0,1,left,B. Beal driving Layup (13 PTS) (K. Kuzma 4 AST),"[203078, 1628398]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,2.39,Made,13.0,K. Kuzma,1628398.0,4.0,,,,,,,,,,,,,,,
324,PT02M37.00S,2021-11-25T02:01:51.5Z,2,REGULAR,3pt,Jump Shot,[],202066,89.04402102496715,4.166666666666666,1610612740,64,44,2021-11-25T02:02:01Z,3140000,-229.0,50.0,1,right,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
325,PT02M37.00S,2021-11-25T02:01:51.5Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,64,44,2021-11-25T02:02:01Z,3150000,,,0,,J. Valanciunas REBOUND (Off:3 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,324.0,9.0,6.0,3.0,,,,,,
326,PT02M34.00S,2021-11-25T02:01:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,66,44,2021-11-25T02:01:56Z,3160000,0.0,0.0,1,right,J. Valanciunas tip Layup (15 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,,
327,PT02M21.00S,2021-11-25T02:02:07.8Z,2,REGULAR,3pt,Jump Shot,[],202722,27.677398160315374,82.35294117647058,1610612764,66,44,2021-11-25T02:02:21Z,3170000,-162.0,208.0,1,left,MISS D. Bertans 26' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
328,PT02M18.00S,2021-11-25T02:02:10.8Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,66,44,2021-11-25T02:02:21Z,3180000,,,0,,H. Jones REBOUND (Off:1 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,327.0,5.0,4.0,1.0,,,,,,
329,PT02M12.00S,2021-11-25T02:02:23.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202722,,,1610612740,66,44,2021-11-25T02:02:31Z,3190000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[202722, 202685]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,203054.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,
331,PT02M12.00S,2021-11-25T02:02:51.3Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,67,44,2021-11-25T02:02:51Z,3210000,,,0,,J. Valanciunas Free Throw 1 of 2 (16 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
332,PT02M12.00S,2021-11-25T02:02:52.6Z,2,REGULAR,substitution,out,[],202066,,,1610612740,67,44,2021-11-25T02:02:56Z,3220000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M12.00S,2021-11-25T02:02:52.6Z,2,REGULAR,substitution,in,[],1628404,,,1610612740,67,44,2021-11-25T02:02:56Z,3230000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M12.00S,2021-11-25T02:03:12.6Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,68,44,2021-11-25T02:03:12Z,3240000,,,0,,J. Valanciunas Free Throw 2 of 2 (17 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
335,PT01M59.00S,2021-11-25T02:03:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.863994743758213,47.05882352941176,1610612764,68,46,2021-11-25T02:03:30Z,3250000,15.0,3.0,1,left,B. Beal driving Layup (15 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.49,Made,15.0,,,,,,,,,,,,,,,,,,
336,PT01M44.00S,2021-11-25T02:03:41.6Z,2,REGULAR,3pt,Jump Shot,[],1628984,64.60249671484888,43.872549019607845,1610612740,68,46,2021-11-25T02:13:41Z,3260000,-31.0,280.0,1,right,MISS D. Graham 28' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,28.19,Missed,,,,,,,,,,,,,,,,,,,
337,PT01M41.00S,2021-11-25T02:03:44.6Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,68,46,2021-11-25T02:03:47Z,3270000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,336.0,3.0,3.0,0.0,,,,,,
338,PT01M34.00S,2021-11-25T02:03:51.8Z,2,REGULAR,3pt,Jump Shot,[],203915,27.94021024967148,18.627450980392158,1610612764,68,46,2021-11-25T02:03:58Z,3280000,157.0,210.0,1,left,MISS S. Dinwiddie 26' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
339,PT01M30.00S,2021-11-25T02:03:55.7Z,2,REGULAR,rebound,offensive,[],202722,,,1610612764,68,46,2021-11-25T02:03:55Z,3290000,,,0,,D. Bertans REBOUND (Off:1 Def:1),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,338.0,2.0,1.0,1.0,,,,,,
340,PT01M27.00S,2021-11-25T02:03:59.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202722,3.7614980289093296,95.83333333333334,1610612764,68,46,2021-11-25T02:04:06Z,3300000,-229.0,-17.0,1,left,MISS D. Bertans 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,,
341,PT01M25.00S,2021-11-25T02:04:05.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,68,46,2021-11-25T02:04:05Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,
342,PT01M25.00S,2021-11-25T02:04:07.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,68,46,2021-11-25T02:04:07Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M25.00S,2021-11-25T02:04:15.4Z,2,REGULAR,substitution,out,[],202685,,,1610612764,68,46,2021-11-25T02:04:19Z,3330000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M25.00S,2021-11-25T02:04:15.4Z,2,REGULAR,substitution,in,[],202066,,,1610612764,68,46,2021-11-25T02:04:19Z,3340000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M20.00S,2021-11-25T02:04:44.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,68,46,2021-11-25T02:04:44Z,3350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M16.00S,2021-11-25T02:05:03.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203078,16.245072273324574,11.76470588235294,1610612764,68,48,2021-11-25T02:05:16Z,3360000,191.0,100.0,1,left,B. Beal 21' Jump Shot (17 PTS) (S. Dinwiddie 4 AST),"[203078, 203915]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,21.59,Made,17.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,,
348,PT01M11.00S,2021-11-25T02:05:14.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612740,68,48,2021-11-25T02:05:19Z,3380000,,,0,,K. Caldwell-Pope personal FOUL (1 PF) (Ingram 2 FT),"[203484, 1627742]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,2715.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,
350,PT01M11.00S,2021-11-25T02:05:34.8Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,69,48,2021-11-25T02:05:34Z,3400000,,,0,,B. Ingram Free Throw 1 of 2 (13 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
