actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
355,PT06M56.00S,2021-10-31T00:29:14.6Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,67,73,2021-10-31T00:29:14Z,3530000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,354.0,,,,5.0,4.0,1.0,,,,,,
356,PT06M49.00S,2021-10-31T00:29:22.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,93.77463863337714,44.36274509803921,1610612752,67,75,2021-10-31T00:29:29Z,3540000,-28.0,6.0,1,right,R. Barrett driving Layup (19 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.88,Made,19.0,,,,,,,,,,,,,,,,,,
357,PT06M26.00S,2021-10-31T00:29:44.6Z,3,REGULAR,3pt,Jump Shot,[],1628984,18.873193166885677,93.62745098039215,1610612740,67,75,2021-10-31T00:29:49Z,3550000,-218.0,125.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
358,PT06M23.00S,2021-10-31T00:29:47.6Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,67,75,2021-10-31T00:29:49Z,3560000,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,357.0,,,,5.0,5.0,0.0,,,,,,
359,PT06M18.00S,2021-10-31T00:29:53.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203095,97.58541392904073,67.40196078431373,1610612752,67,75,2021-10-31T00:30:04Z,3570000,87.0,-30.0,1,right,MISS E. Fournier 9' floating Shot,[203095],1610612752.0,NYK,floating,,,Fournier,E. Fournier,,,,,9.2,Missed,,,,,,,,,,,,,,,,,,,
360,PT06M15.00S,2021-10-31T00:29:56.3Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,67,75,2021-10-31T00:30:04Z,3580000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,359.0,,,,4.0,4.0,0.0,,,,,,
361,PT06M14.00S,2021-10-31T00:30:07.8Z,3,REGULAR,foul,offensive,[],1628404,,,1610612740,67,75,2021-10-31T00:30:15Z,3590000,,,0,,J. Hart charge offensive FOUL (3 PF),"[1628404, 202689]",1610612740.0,NOP,charge,,,Hart,J. Hart,,,,,,,,204058.0,3.0,0.0,Walker,202689.0,,,,,,,,,,,,,
363,PT06M14.00S,2021-10-31T00:30:07.8Z,3,REGULAR,turnover,offensive foul,[],1628404,,,1610612740,67,75,2021-10-31T00:30:07Z,3610000,,,0,,J. Hart offensive foul TURNOVER (1 TO),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,204058.0,,,,,,,,,,,,1.0,,,,,
364,PT06M14.00S,2021-10-31T00:30:16.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,67,75,2021-10-31T00:30:16Z,3620000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT06M14.00S,2021-10-31T00:31:51.6Z,3,REGULAR,substitution,out,[],1628984,,,1610612752,67,75,2021-10-31T00:32:38Z,3630000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M14.00S,2021-10-31T00:31:51.6Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,67,75,2021-10-31T00:32:38Z,3640000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M14.00S,2021-10-31T00:31:51.6Z,3,REGULAR,substitution,in,[],203107,,,1610612752,67,75,2021-10-31T00:32:38Z,3650000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M14.00S,2021-10-31T00:31:51.6Z,3,REGULAR,substitution,in,[],201959,,,1610612752,67,75,2021-10-31T00:32:38Z,3660000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M00.00S,2021-10-31T00:33:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201959,92.85479632063075,47.05882352941176,1610612752,67,77,2021-10-31T00:33:21Z,3670000,-15.0,15.0,1,right,T. Gibson running reverse Layup (9 PTS) (R. Barrett 5 AST),"[201959, 1629628]",1610612752.0,NYK,running reverse,,,Gibson,T. Gibson,,,,,2.08,Made,9.0,,,,,,,R. Barrett,1629628.0,5.0,,,,,,,,,
371,PT05M36.00S,2021-10-31T00:33:31.4Z,3,REGULAR,turnover,bad pass,[],202685,,,1610612740,67,77,2021-10-31T00:33:36Z,3690000,,,0,,J. Valanciunas bad pass TURNOVER (2 TO),"[202685, 202689]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,2.0,Walker,202689.0,,,
372,PT05M36.00S,2021-10-31T00:33:31.4Z,3,REGULAR,steal,,[],202689,,,1610612752,67,77,2021-10-31T00:33:33Z,3700000,,,0,,K. Walker STEAL (3 STL),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M25.00S,2021-10-31T00:33:42.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,69.59592641261499,71.07843137254902,1610612752,67,80,2021-10-31T00:33:50Z,3710000,105.0,233.0,1,right,E. Fournier 25' 3PT pullup (14 PTS) (T. Gibson 1 AST),"[203095, 201959]",1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.6,Made,14.0,,,,,,,T. Gibson,201959.0,1.0,,,,,,,,,
375,PT05M05.00S,2021-10-31T00:34:01.8Z,3,REGULAR,turnover,lost ball,[],203107,,,1610612740,67,80,2021-10-31T00:34:06Z,3730000,,,0,,T. Satoransky lost ball TURNOVER (1 TO),"[203107, 203095]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,1.0,Fournier,203095.0,,,
376,PT05M05.00S,2021-10-31T00:34:01.8Z,3,REGULAR,steal,,[],203095,,,1610612752,67,80,2021-10-31T00:40:27Z,3740000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT04M58.00S,2021-10-31T00:34:08.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,72.35545335085413,84.55882352941177,1610612752,67,80,2021-10-31T00:34:13Z,3750000,173.0,207.0,1,right,MISS E. Fournier 27' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
378,PT04M54.00S,2021-10-31T00:34:12.4Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,67,80,2021-10-31T00:34:13Z,3760000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,377.0,,,,2.0,1.0,1.0,,,,,,
379,PT04M37.00S,2021-10-31T00:34:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.863994743758213,52.69607843137255,1610612740,69,80,2021-10-31T00:34:34Z,3770000,-13.0,3.0,1,left,H. Jones cutting Layup (6 PTS) (J. Valanciunas 4 AST),"[1630529, 202685]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,1.37,Made,6.0,,,,,,,J. Valanciunas,202685.0,4.0,,,,,,,,,
381,PT04M28.00S,2021-10-31T00:34:45.9Z,3,REGULAR,foul,personal,[],1628404,,,1610612752,69,80,2021-10-31T00:34:54Z,3790000,,,0,,J. Hart personal FOUL (4 PF),"[1628404, 1629628]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,202056.0,4.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,
383,PT04M28.00S,2021-10-31T00:34:53.4Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,69,80,2021-10-31T00:34:59Z,3810000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M28.00S,2021-10-31T00:34:53.4Z,3,REGULAR,substitution,out,[],1629638,,,1610612752,69,80,2021-10-31T00:34:59Z,3820000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M28.00S,2021-10-31T00:34:53.4Z,3,REGULAR,substitution,in,[],1630530,,,1610612752,69,80,2021-10-31T00:34:59Z,3830000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M28.00S,2021-10-31T00:34:53.4Z,3,REGULAR,substitution,in,[],1630184,,,1610612752,69,80,2021-10-31T00:34:59Z,3840000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M21.00S,2021-10-31T00:35:15.1Z,3,REGULAR,2pt,Jump Shot,[],201959,77.34888304862024,65.68627450980392,1610612752,69,80,2021-10-31T00:35:20Z,3850000,78.0,160.0,1,right,MISS T. Gibson 17' Jump Shot,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,17.85,Missed,,,,,,,,,,,,,,,,,,,
388,PT04M18.00S,2021-10-31T00:35:18.1Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,69,80,2021-10-31T00:35:20Z,3860000,,,0,,J. Valanciunas REBOUND (Off:1 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,387.0,,,,9.0,8.0,1.0,,,,,,
389,PT04M00.00S,2021-10-31T00:35:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,16.245072273324574,42.8921568627451,1610612740,71,80,2021-10-31T00:35:42Z,3870000,36.0,100.0,1,left,J. Valanciunas 10' turnaround fadeaway Jump Shot (25 PTS) (H. Jones 3 AST),"[202685, 1630529]",1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,10.63,Made,25.0,,,,,,,H. Jones,1630529.0,3.0,,,,,,,,,
391,PT03M44.00S,2021-10-31T00:35:53.2Z,3,REGULAR,3pt,Jump Shot,[],202689,68.41327201051249,32.35294117647059,1610612752,71,83,2021-10-31T00:36:01Z,3890000,-88.0,244.0,1,right,K. Walker 25' 3PT pullup (13 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.98,Made,13.0,,,,,,,,,,,,,,,,,,
393,PT03M25.00S,2021-10-31T00:36:11.0Z,3,REGULAR,3pt,Jump Shot,[],1630530,5.995400788436268,2.941176470588235,1610612740,74,83,2021-10-31T00:36:16Z,3910000,235.0,4.0,1,left,T. Murphy III 3PT  (3 PTS) (K. Lewis Jr. 1 AST),"[1630530, 1630184]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,23.53,Made,3.0,,,,,,,K. Lewis Jr.,1630184.0,1.0,,,,,,,,,
395,PT03M10.00S,2021-10-31T00:36:30.4Z,3,REGULAR,foul,personal,[],1630529,,,1610612752,74,83,2021-10-31T00:36:40Z,3930000,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 203944]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,200832.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,
397,PT03M10.00S,2021-10-31T00:36:39.6Z,3,REGULAR,substitution,out,[],202685,,,1610612752,74,83,2021-10-31T00:36:48Z,3950000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT03M10.00S,2021-10-31T00:36:39.6Z,3,REGULAR,substitution,out,[],202689,,,1610612752,74,83,2021-10-31T00:36:48Z,3960000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT03M10.00S,2021-10-31T00:36:39.6Z,3,REGULAR,substitution,in,[],1629637,,,1610612752,74,83,2021-10-31T00:36:48Z,3970000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT03M10.00S,2021-10-31T00:36:39.6Z,3,REGULAR,substitution,in,[],201565,,,1610612752,74,83,2021-10-31T00:36:48Z,3980000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M54.00S,2021-10-31T00:37:08.7Z,3,REGULAR,2pt,Jump Shot,[],203944,85.89027595269383,88.72549019607843,1610612752,74,83,2021-10-31T00:37:14Z,3990000,194.0,80.0,1,right,MISS J. Randle 20' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,20.95,Missed,,,,,,,,,,,,,,,,,,,
402,PT02M52.00S,2021-10-31T00:37:11.3Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,74,83,2021-10-31T00:37:11Z,4000000,,,0,,J. Hayes REBOUND (Off:1 Def:3),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,401.0,,,,4.0,3.0,1.0,,,,,,
403,PT02M37.00S,2021-10-31T00:37:25.9Z,3,REGULAR,3pt,Jump Shot,[],203107,16.770696452036795,3.431372549019608,1610612740,77,83,2021-10-31T00:37:30Z,4010000,233.0,105.0,1,left,T. Satoransky 25' 3PT  (3 PTS) (K. Lewis Jr. 2 AST),"[203107, 1630184]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,25.54,Made,3.0,,,,,,,K. Lewis Jr.,1630184.0,2.0,,,,,,,,,
405,PT02M23.00S,2021-10-31T00:37:54.1Z,3,REGULAR,foul,personal,[],1630530,,,1610612752,77,83,2021-10-31T00:38:09Z,4030000,,,0,,T. Murphy III personal FOUL (2 PF),"[1630530, 201959]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,202056.0,2.0,0.0,Gibson,201959.0,,,,,,,,,,,,,
407,PT02M23.00S,2021-10-31T00:38:11.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,77,83,2021-10-31T00:38:11Z,4050000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M17.00S,2021-10-31T00:40:43.9Z,3,REGULAR,2pt,Jump Shot,[],201565,74.72076215505913,36.27450980392157,1610612752,77,83,2021-10-31T00:40:52Z,4060000,-69.0,185.0,1,right,MISS D. Rose 19' Jump Shot,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,19.74,Missed,,,,,,,,,,,,,,,,,,,
409,PT02M10.00S,2021-10-31T00:40:50.9Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,77,83,2021-10-31T00:40:52Z,4070000,,,0,,J. Hayes REBOUND (Off:1 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,408.0,,,,5.0,4.0,1.0,,,,,,
410,PT01M49.00S,2021-10-31T00:41:11.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,5.732588699080158,53.92156862745098,1610612740,79,83,2021-10-31T00:41:23Z,4080000,-20.0,1.0,1,left,K. Lewis Jr. driving Layup (10 PTS) (T. Murphy III 1 AST),"[1630184, 1630530]",1610612740.0,NOP,driving,,,Lewis Jr.,K. Lewis Jr.,,,,,1.96,Made,10.0,,,,,,,T. Murphy III,1630530.0,1.0,,,,,,,,,
412,PT01M33.00S,2021-10-31T00:41:28.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201959,93.9060446780552,51.9607843137255,1610612752,79,85,2021-10-31T00:41:36Z,4100000,10.0,5.0,1,right,T. Gibson running reverse Layup (11 PTS) (J. Randle 3 AST),"[201959, 203944]",1610612752.0,NYK,running reverse,,,Gibson,T. Gibson,,,,,1.09,Made,11.0,,,,,,,J. Randle,203944.0,3.0,,,,,,,,,
414,PT01M10.00S,2021-10-31T00:41:51.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,11.383048620236531,46.32352941176471,1610612740,79,85,2021-10-31T00:41:55Z,4120000,18.0,55.0,1,left,MISS H. Jones floating Shot,[1630529],1610612740.0,NOP,floating,,,Jones,H. Jones,,,,,5.75,Missed,,,,,,,,,,,,,,,,,,,
415,PT01M08.00S,2021-10-31T00:41:53.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,79,85,2021-10-31T00:41:55Z,4130000,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,414.0,,,,4.0,4.0,0.0,,,,,,
416,PT01M01.00S,2021-10-31T00:42:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.03745072273325,55.14705882352941,1610612752,79,85,2021-10-31T00:42:21Z,4140000,26.0,4.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.59,Missed,,,,,,,,,,,,,,,,,,,
417,PT01M01.00S,2021-10-31T00:42:02.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,79,85,2021-10-31T00:42:21Z,4150000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,416.0,,,,,,,,,,,,
418,PT01M01.00S,2021-10-31T00:42:08.0Z,3,REGULAR,foul,personal,[],201959,,,1610612740,79,85,2021-10-31T00:44:29Z,4160000,,,0,,T. Gibson loose ball personal FOUL (2 PF),"[201959, 1630530]",1610612752.0,NYK,loose ball,,,Gibson,T. Gibson,,,,,,,,204058.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,
427,PT01M01.00S,2021-10-31T00:42:24.5Z,3,REGULAR,substitution,out,[],1629628,,,1610612740,79,85,2021-10-31T00:44:06Z,4185000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M01.00S,2021-10-31T00:42:24.5Z,3,REGULAR,substitution,out,[],203095,,,1610612740,79,85,2021-10-31T00:44:06Z,4187500,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M01.00S,2021-10-31T00:42:24.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612740,79,85,2021-10-31T00:44:06Z,4188750,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M01.00S,2021-10-31T00:42:24.5Z,3,REGULAR,substitution,in,[],202692,,,1610612740,79,85,2021-10-31T00:44:06Z,4189375,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT00M49.60S,2021-10-31T00:42:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,5.469776609724048,51.71568627450981,1610612740,81,85,2021-10-31T00:44:29Z,4190000,-9.0,-1.0,1,left,K. Lewis Jr. driving Layup (12 PTS) (H. Jones 4 AST),"[1630184, 1630529]",1610612740.0,NOP,driving,,,Lewis Jr.,K. Lewis Jr.,,,,,0.87,Made,12.0,,,,,,,H. Jones,1630529.0,4.0,,,,,,,,,
422,PT00M28.60S,2021-10-31T00:43:02.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,87.72996057818659,56.372549019607845,1610612752,81,87,2021-10-31T00:43:07Z,4200000,32.0,63.0,1,right,D. Rose 7' floating Jump Shot (2 PTS) (I. Quickley 1 AST),"[201565, 1630193]",1610612752.0,NYK,floating,,,Rose,D. Rose,,,,,7.04,Made,2.0,,,,,,,I. Quickley,1630193.0,1.0,,,,,,,,,
424,PT00M07.80S,2021-10-31T00:43:27.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201959,,,1610612740,81,87,2021-10-31T00:44:22Z,4220000,,,0,,T. Gibson personal FOUL (3 PF) (Jones 2 FT),"[201959, 1630529]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,202056.0,3.0,0.0,Jones,1630529.0,,,,,,,,,,,,,
426,PT00M07.80S,2021-10-31T00:43:54.3Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,82,87,2021-10-31T00:43:54Z,4240000,,,0,,T. Murphy III Free Throw 1 of 2 (4 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
431,PT00M07.80S,2021-10-31T00:44:09.7Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,83,87,2021-10-31T00:44:09Z,4250000,,,0,,T. Murphy III Free Throw 2 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
432,PT00M03.00S,2021-10-31T00:44:23.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612752,83,87,2021-10-31T00:44:42Z,4260000,,,0,,H. Jones shooting personal FOUL (3 PF) (Burks 2 FT),"[1630529, 202692]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,202056.0,3.0,0.0,Burks,202692.0,,,,,,,,,,,,,
434,PT00M03.00S,2021-10-31T00:44:50.8Z,3,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,83,87,2021-10-31T00:44:50Z,4280000,,,0,,MISS A. Burks Free Throw 1 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Missed,,,,,,,,,,,,,,,,,,,
435,PT00M03.00S,2021-10-31T00:44:50.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,83,87,2021-10-31T00:44:50Z,4290000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,434.0,,,,,,,,,,,,
436,PT00M03.00S,2021-10-31T00:44:52.0Z,3,REGULAR,substitution,out,[],201565,,,1610612752,83,87,2021-10-31T00:44:57Z,4300000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT00M03.00S,2021-10-31T00:44:52.0Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,83,87,2021-10-31T00:44:57Z,4310000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT00M03.00S,2021-10-31T00:45:09.9Z,3,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,83,88,2021-10-31T00:45:09Z,4320000,,,0,,A. Burks Free Throw 2 of 2 (8 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
439,PT00M00.50S,2021-10-31T00:45:21.1Z,3,REGULAR,3pt,Jump Shot,[],1629637,45.02299605781866,6.862745098039216,1610612740,83,88,2021-10-31T00:45:28Z,4330000,216.0,371.0,1,left,MISS J. Hayes 42' turnaround 3PT,[1629637],1610612740.0,NOP,turnaround,,,Hayes,J. Hayes,,,,,42.89,Missed,,,,,,,,,,,,,,,,,,,
440,PT00M00.50S,2021-10-31T00:45:21.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,83,88,2021-10-31T00:45:28Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,439.0,,,,,,,,,,,,
441,PT00M00.00S,2021-10-31T00:45:28.0Z,3,REGULAR,period,end,[],0,,,1610612740,83,88,2021-10-31T00:45:28Z,4350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2021-10-31T00:47:28.0Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,83,88,2021-10-31T00:47:43Z,4360000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2021-10-31T00:47:28.0Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612740,83,88,2021-10-31T00:47:43Z,4370000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2021-10-31T00:47:28.0Z,4,REGULAR,substitution,out,['startperiod'],1630540,,,1610612740,83,88,2021-10-31T00:47:43Z,4380000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2021-10-31T00:47:28.0Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612740,83,88,2021-10-31T00:47:43Z,4390000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2021-10-31T00:47:28.0Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612740,83,88,2021-10-31T00:47:43Z,4400000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2021-10-31T00:47:28.0Z,4,REGULAR,substitution,in,['startperiod'],201565,,,1610612740,83,88,2021-10-31T00:47:43Z,4410000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2021-10-31T00:48:04.8Z,4,REGULAR,period,start,[],0,,,1610612752,83,88,2021-10-31T00:48:04Z,4420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT11M38.00S,2021-10-31T00:48:30.9Z,4,REGULAR,foul,personal,[],1630230,,,1610612752,83,88,2021-10-31T00:48:55Z,4430000,,,0,,N. Marshall personal FOUL (2 PF),"[1630230, 1630193]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,204058.0,2.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,
