actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
89,PT04M16.00S,2022-03-25T00:24:39.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,21,25,2022-03-25T00:24:39Z,870000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M16.00S,2022-03-25T00:24:42.7Z,1,REGULAR,substitution,out,[],1629637,,,1610612740,21,25,2022-03-25T00:27:10Z,880000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M16.00S,2022-03-25T00:24:42.7Z,1,REGULAR,substitution,out,[],1629750,,,1610612740,21,25,2022-03-25T00:27:10Z,890000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M16.00S,2022-03-25T00:24:42.7Z,1,REGULAR,substitution,in,[],1626204,,,1610612740,21,25,2022-03-25T00:27:10Z,900000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M16.00S,2022-03-25T00:24:42.7Z,1,REGULAR,substitution,in,[],1630172,,,1610612740,21,25,2022-03-25T00:27:10Z,910000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M04.00S,2022-03-25T00:27:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,11.383048620236531,42.15686274509804,1610612740,21,25,2022-03-25T00:31:24Z,920000,39.0,55.0,1,left,MISS H. Jones 6' driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,6.71,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M04.00S,2022-03-25T00:27:47.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,21,25,2022-03-25T00:27:47Z,930000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,
96,PT04M04.00S,2022-03-25T00:27:50.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,21,25,2022-03-25T00:27:50Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M56.00S,2022-03-25T00:28:00.5Z,1,REGULAR,3pt,Jump Shot,[],1629632,67.23061760840999,66.66666666666666,1610612741,21,25,2022-03-25T00:28:11Z,950000,83.0,256.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M51.00S,2022-03-25T00:28:04.3Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,21,25,2022-03-25T00:28:04Z,960000,,,0,,P. Williams REBOUND (Off:1 Def:0),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,97.0,1.0,0.0,1.0,,,,,,,,,,,,,,
99,PT03M48.00S,2022-03-25T00:28:07.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202684,94.30026281208936,53.92156862745098,1610612741,21,27,2022-03-25T00:28:15Z,970000,20.0,1.0,1,right,T. Thompson DUNK (2 PTS) (P. Williams 1 AST),"[202684, 1630172]",1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,1.96,Made,2.0,,,,,P. Williams,1630172.0,1.0,,,,,,,,,,,
101,PT03M25.00S,2022-03-25T00:28:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,13.61695137976347,50.49019607843137,1610612740,21,27,2022-03-25T00:33:05Z,990000,-2.0,75.0,1,left,MISS W. Hernangomez 7' floating Shot,[1626195],1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,7.55,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M24.00S,2022-03-25T00:28:34.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,21,27,2022-03-25T00:28:34Z,1000000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,
103,PT03M24.00S,2022-03-25T00:28:36.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,21,27,2022-03-25T00:28:36Z,1010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M24.00S,2022-03-25T00:28:37.2Z,1,REGULAR,substitution,out,[],1630529,,,1610612741,21,27,2022-03-25T00:28:44Z,1020000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M24.00S,2022-03-25T00:28:37.2Z,1,REGULAR,substitution,in,[],1630530,,,1610612741,21,27,2022-03-25T00:28:44Z,1030000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M03.00S,2022-03-25T00:29:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,89.70105124835742,53.92156862745098,1610612741,21,27,2022-03-25T00:34:01Z,1040000,20.0,44.0,1,right,MISS Z. LaVine fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M00.00S,2022-03-25T00:29:14.0Z,1,REGULAR,rebound,offensive,[],202684,,,1610612741,21,27,2022-03-25T00:34:01Z,1050000,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,106.0,2.0,1.0,1.0,,,,,,,,,,,,,,
108,PT02M49.00S,2022-03-25T00:29:24.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,69.20170827858082,16.42156862745098,1610612741,21,30,2022-03-25T00:29:53Z,1060000,-168.0,237.0,1,right,C. White 29' 3PT  (3 PTS) (Z. LaVine 2 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,29.04,Made,3.0,,,,,Z. LaVine,203897.0,2.0,,,,,,,,,,,
110,PT02M44.00S,2022-03-25T00:29:32.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626204,7.440867279894875,45.09803921568628,1610612740,21,30,2022-03-25T00:34:49Z,1080000,25.0,17.0,1,left,MISS L. Nance Jr. running Layup,[1626204],1610612740.0,NOP,running,,,Nance Jr.,L. Nance Jr.,,,,,3.01,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M43.00S,2022-03-25T00:29:33.4Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,21,30,2022-03-25T00:34:49Z,1090000,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,110.0,1.0,0.0,1.0,,,,,,,,,,,,,,
112,PT02M43.00S,2022-03-25T00:29:39.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630530,5.590000152587891,50.0,1610612740,23,30,2022-03-25T00:34:55Z,1100000,0.0,0.0,1,left,T. Murphy III putback DUNK (2 PTS),[1630530],1610612740.0,NOP,putback,,,Murphy III,T. Murphy III,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
113,PT02M21.00S,2022-03-25T00:29:52.9Z,1,REGULAR,2pt,Jump Shot,[],1630172,76.5604467805519,37.00980392156863,1610612741,23,32,2022-03-25T00:35:42Z,1110000,-65.0,168.0,1,right,P. Williams 17' pullup Jump Shot (2 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,17.99,Made,2.0,,,,,C. White,1629632.0,1.0,,,,,,,,,,,
115,PT01M58.00S,2022-03-25T00:30:18.0Z,1,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612740,23,32,2022-03-25T00:30:40Z,1130000,,,0,,P. Williams shooting personal FOUL (1 PF) (McCollum 2 FT),"[1630172, 203468]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,McCollum,203468.0,,,
117,PT01M58.00S,2022-03-25T00:30:52.0Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,24,32,2022-03-25T00:30:52Z,1150000,,,0,,C. McCollum Free Throw 1 of 2 (7 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
118,PT01M58.00S,2022-03-25T00:31:05.7Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,25,32,2022-03-25T00:31:05Z,1160000,,,0,,C. McCollum Free Throw 2 of 2 (8 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
119,PT01M36.00S,2022-03-25T00:31:29.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202684,87.99277266754271,49.01960784313725,1610612741,25,32,2022-03-25T00:36:54Z,1170000,-5.0,60.0,1,right,MISS T. Thompson 6' turnaround Hook,[202684],1610612741.0,CHI,turnaround,,,Thompson,T. Thompson,,,,,6.06,Missed,,,,,,,,,,,,,,,,,,,
120,PT01M33.00S,2022-03-25T00:31:32.1Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,25,32,2022-03-25T00:31:35Z,1180000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT01M27.00S,2022-03-25T00:31:38.7Z,1,REGULAR,2pt,Jump Shot,[],203468,21.369908015768726,67.8921568627451,1610612740,27,32,2022-03-25T00:37:27Z,1190000,-89.0,148.0,1,left,C. McCollum 17' pullup Jump Shot (10 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,17.33,Made,10.0,,,,,,,,,,,,,,,,,,
122,PT01M10.00S,2022-03-25T00:31:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.72339027595268,59.068627450980394,1610612741,27,34,2022-03-25T00:32:01Z,1200000,45.0,16.0,1,right,C. White driving Layup (5 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,4.8,Made,5.0,,,,,,,,,,,,,,,,,,
123,PT00M54.70S,2022-03-25T00:32:13.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612740,27,34,2022-03-25T00:32:21Z,1210000,,,0,,C. White shooting personal FOUL (1 PF) (Hernangomez 2 FT),"[1629632, 1626195]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Hernangomez,1626195.0,,,
125,PT00M54.70S,2022-03-25T00:32:42.6Z,1,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,28,34,2022-03-25T00:32:42Z,1230000,,,0,,W. Hernangomez Free Throw 1 of 2 (1 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
126,PT00M54.70S,2022-03-25T00:32:44.4Z,1,REGULAR,substitution,out,[],203468,,,1610612740,28,34,2022-03-25T00:32:49Z,1240000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M54.70S,2022-03-25T00:32:44.4Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,28,34,2022-03-25T00:32:49Z,1250000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M54.70S,2022-03-25T00:33:02.2Z,1,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,29,34,2022-03-25T00:33:02Z,1260000,,,0,,W. Hernangomez Free Throw 2 of 2 (2 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
129,PT00M43.20S,2022-03-25T00:33:17.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,93.38042049934296,47.30392156862745,1610612741,29,36,2022-03-25T00:33:27Z,1270000,-13.0,10.0,1,right,T. Thompson driving DUNK (4 PTS) (C. White 2 AST),"[202684, 1629632]",1610612741.0,CHI,driving,,,Thompson,T. Thompson,,,,,1.66,Made,4.0,,,,,C. White,1629632.0,2.0,,,,,,,,,,,
131,PT00M35.10S,2022-03-25T00:33:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,7.046649145860711,52.94117647058824,1610612740,29,36,2022-03-25T00:33:35Z,1290000,-15.0,14.0,1,left,MISS L. Nance Jr. Layup,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,2.01,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M32.70S,2022-03-25T00:33:29.8Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,29,36,2022-03-25T00:33:29Z,1300000,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,,
133,PT00M29.60S,2022-03-25T00:33:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,5.863994743758213,53.67647058823529,1610612740,31,36,2022-03-25T00:33:41Z,1310000,-18.0,3.0,1,left,L. Nance Jr. alley-oop Layup (2 PTS) (J. Alvarado 2 AST),"[1626204, 1630631]",1610612740.0,NOP,alley-oop,,,Nance Jr.,L. Nance Jr.,,,,,1.86,Made,2.0,,,,,J. Alvarado,1630631.0,2.0,,,,,,,,,,,
135,PT00M10.50S,2022-03-25T00:33:57.6Z,1,REGULAR,2pt,Jump Shot,[],203897,79.05716162943496,55.14705882352941,1610612741,31,38,2022-03-25T00:39:40Z,1330000,26.0,144.0,1,right,Z. LaVine 14' fadeaway Jump Shot (15 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,14.67,Made,15.0,,,,,,,,,,,,,,,,,,
136,PT00M10.50S,2022-03-25T00:34:01.9Z,1,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612741,31,38,2022-03-25T00:34:17Z,1340000,,,0,,N. Marshall shooting personal FOUL (1 PF) (LaVine 1 FT),"[1630230, 203897]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,LaVine,203897.0,,,
138,PT00M10.50S,2022-03-25T00:34:22.7Z,1,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,31,39,2022-03-25T00:34:22Z,1360000,,,0,,Z. LaVine Free Throw 1 of 1 (16 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
139,PT00M02.70S,2022-03-25T00:34:36.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,11.645860709592641,37.5,1610612740,31,39,2022-03-25T00:34:43Z,1370000,62.0,57.0,1,left,MISS J. Alvarado 8' pullup Shot,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M02.70S,2022-03-25T00:34:36.1Z,1,REGULAR,rebound,defensive,[],202684,,,1610612741,31,39,2022-03-25T00:34:43Z,1380000,,,0,,T. Thompson REBOUND (Off:1 Def:2),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,139.0,3.0,2.0,1.0,,,,,,,,,,,,,,
141,PT00M00.10S,2022-03-25T00:34:41.7Z,1,REGULAR,3pt,Jump Shot,[],202684,27.94021024967148,71.56862745098039,1610612741,31,39,2022-03-25T00:40:32Z,1390000,108.0,625.0,1,right,MISS T. Thompson 63' pullup 3PT,[202684],1610612741.0,CHI,pullup,,,Thompson,T. Thompson,,,,,63.41,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M00.10S,2022-03-25T00:34:41.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,31,39,2022-03-25T00:36:24Z,1400000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,141.0,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2022-03-25T00:34:56.1Z,1,REGULAR,period,end,[],0,,,1610612741,31,39,2022-03-25T00:34:56Z,1410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-25T00:35:18.8Z,2,REGULAR,substitution,out,['startperiod'],1626195,,,1610612741,31,39,2022-03-25T00:37:29Z,1420000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-25T00:35:18.8Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612741,31,39,2022-03-25T00:37:29Z,1430000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-25T00:35:18.8Z,2,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,31,39,2022-03-25T00:37:29Z,1440000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-03-25T00:35:18.8Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612741,31,39,2022-03-25T00:37:29Z,1450000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-25T00:35:18.8Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612741,31,39,2022-03-25T00:37:29Z,1460000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-25T00:35:18.8Z,2,REGULAR,substitution,in,['startperiod'],1627936,,,1610612741,31,39,2022-03-25T00:37:29Z,1470000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-03-25T00:37:26.2Z,2,REGULAR,period,start,[],0,,,1610612740,31,39,2022-03-25T00:37:29Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M37.00S,2022-03-25T00:37:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628984,29.05716162943495,20.366115196078432,1610612740,31,39,2022-03-25T00:37:57Z,1490000,148.0,221.0,1,left,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
152,PT11M33.00S,2022-03-25T00:37:52.8Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,31,39,2022-03-25T00:37:57Z,1500000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT11M28.00S,2022-03-25T00:37:59.7Z,2,REGULAR,foul,personal,[],1626204,,,1610612741,31,39,2022-03-25T00:38:07Z,1510000,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 202684]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Thompson,202684.0,,,
155,PT11M10.00S,2022-03-25T00:38:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,92.19776609724047,61.274509803921575,1610612741,31,39,2022-03-25T00:38:43Z,1530000,56.0,21.0,1,right,MISS A. Caruso 6' driving Layup,[1627936],1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,6.01,Missed,,,,,,,,,,,,,,,,,,,
156,PT11M08.00S,2022-03-25T00:38:40.4Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,31,39,2022-03-25T00:38:43Z,1540000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
157,PT10M54.00S,2022-03-25T00:38:56.4Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612740,31,39,2022-03-25T00:39:05Z,1550000,,,0,,A. Caruso shooting personal FOUL (2 PF) (Nance Jr. 2 FT),"[1627936, 1626204]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Nance Jr.,1626204.0,,,
159,PT10M54.00S,2022-03-25T00:39:26.9Z,2,REGULAR,freethrow,1 of 2,[],1626204,,,1610612740,32,39,2022-03-25T00:39:27Z,1570000,,,0,,L. Nance Jr. Free Throw 1 of 2 (3 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
160,PT10M54.00S,2022-03-25T00:39:28.1Z,2,REGULAR,substitution,out,[],202684,,,1610612740,32,39,2022-03-25T00:39:33Z,1580000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT10M54.00S,2022-03-25T00:39:28.1Z,2,REGULAR,substitution,in,[],202696,,,1610612740,32,39,2022-03-25T00:39:33Z,1590000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT10M54.00S,2022-03-25T00:39:50.8Z,2,REGULAR,freethrow,2 of 2,[],1626204,,,1610612740,33,39,2022-03-25T00:39:50Z,1600000,,,0,,L. Nance Jr. Free Throw 2 of 2 (4 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
163,PT10M44.00S,2022-03-25T00:40:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,91.67214191852825,44.6078431372549,1610612741,33,39,2022-03-25T00:42:10Z,1610000,-27.0,26.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
164,PT10M42.00S,2022-03-25T00:40:04.0Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,33,39,2022-03-25T00:40:20Z,1620000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,163.0,2.0,2.0,0.0,,,,,,,,,,,,,,
165,PT10M32.00S,2022-03-25T00:40:14.3Z,2,REGULAR,3pt,Jump Shot,[],1628984,7.5722733245729295,93.87254901960785,1610612740,36,39,2022-03-25T00:40:25Z,1630000,-219.0,19.0,1,left,D. Graham 3PT  (12 PTS) (J. Valanciunas 1 AST),"[1628984, 202685]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,22.02,Made,12.0,,,,,J. Valanciunas,202685.0,1.0,,,,,,,,,,,
167,PT10M13.00S,2022-03-25T00:40:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,79.97700394218134,38.72549019607843,1610612741,36,41,2022-03-25T00:40:37Z,1650000,-56.0,136.0,1,right,N. Vucevic 14' Jump Shot (9 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,14.7,Made,9.0,,,,,C. White,1629632.0,3.0,,,,,,,,,,,
169,PT09M55.00S,2022-03-25T00:40:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.30946123521682,55.63725490196079,1610612740,38,41,2022-03-25T00:41:11Z,1670000,-28.0,16.0,1,left,N. Marshall driving Layup (2 PTS) (J. Valanciunas 2 AST),"[1630230, 202685]",1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,3.25,Made,2.0,,,,,J. Valanciunas,202685.0,2.0,,,,,,,,,,,
171,PT09M32.00S,2022-03-25T00:41:20.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,38,41,2022-03-25T00:41:20Z,1690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M32.00S,2022-03-25T00:41:22.4Z,2,REGULAR,substitution,out,[],1628972,,,1610612741,38,41,2022-03-25T00:41:26Z,1700000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M32.00S,2022-03-25T00:41:22.4Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,38,41,2022-03-25T00:41:26Z,1710000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M27.00S,2022-03-25T00:41:40.7Z,2,REGULAR,2pt,Jump Shot,[],1629632,78.53153745072274,78.67647058823529,1610612741,38,41,2022-03-25T00:41:49Z,1720000,143.0,149.0,1,right,MISS C. White 20' turnaround Shot,[1629632],1610612741.0,CHI,turnaround,,,White,C. White,,,,,20.7,Missed,,,,,,,,,,,,,,,,,,,
175,PT09M24.00S,2022-03-25T00:41:43.7Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,38,41,2022-03-25T00:41:49Z,1730000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT09M15.00S,2022-03-25T00:41:52.7Z,2,REGULAR,3pt,Jump Shot,[],202685,28.33442838370565,23.284313725490197,1610612740,38,41,2022-03-25T00:41:58Z,1740000,134.0,214.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,,
177,PT09M11.00S,2022-03-25T00:41:56.7Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,38,41,2022-03-25T00:41:58Z,1750000,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,176.0,2.0,1.0,1.0,,,,,,,,,,,,,,
