actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
185,PT08M23.00S,2021-11-13T01:41:53.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,25.443495400788436,84.55882352941177,1610612751,34,41,2021-11-13T01:42:22Z,1820000,-173.0,187.0,1,left,J. Carter 25' 3PT pullup (6 PTS),[1628975],1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,,,,,,,25.44,Made,6.0,,,,,,,,,,,
186,PT08M01.00S,2021-11-13T01:42:14.7Z,2,REGULAR,3pt,Jump Shot,[],1628404,89.17542706964521,96.81372549019608,1610612740,37,41,2021-11-13T01:42:22Z,1830000,234.0,49.0,1,right,J. Hart 3PT  (5 PTS) (T. Murphy III 1 AST),"[1628404, 1630530]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,23.92,Made,5.0,T. Murphy III,1630530.0,1.0,,,,,,,,
188,PT08M00.00S,2021-11-13T01:42:24.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,37,41,2021-11-13T01:42:24Z,1850000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M00.00S,2021-11-13T01:44:39.1Z,2,REGULAR,substitution,out,[],1628975,,,1610612751,37,41,2021-11-13T01:45:04Z,1860000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M00.00S,2021-11-13T01:44:39.1Z,2,REGULAR,substitution,in,[],201935,,,1610612751,37,41,2021-11-13T01:45:04Z,1870000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M47.00S,2021-11-13T01:45:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200746,6.389618922470433,43.627450980392155,1610612751,37,41,2021-11-13T01:45:35Z,1880000,32.0,8.0,1,left,MISS L. Aldridge cutting finger roll Layup,[200746],1610612751.0,BKN,cutting finger roll,,,Aldridge,L. Aldridge,,,,,,,,,,,3.28,Missed,,,,,,,,,,,,
192,PT07M43.00S,2021-11-13T01:45:31.7Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,37,41,2021-11-13T01:45:31Z,1890000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,191.0,4.0,3.0,1.0,,,,
193,PT07M41.00S,2021-11-13T01:45:38.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,37,41,2021-11-13T01:45:38Z,1900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M33.00S,2021-11-13T01:45:58.2Z,2,REGULAR,2pt,Jump Shot,[],1629638,87.46714848883047,82.59803921568627,1610612740,37,41,2021-11-13T01:46:04Z,1910000,163.0,65.0,1,right,MISS N. Alexander-Walker 17' pullup Shot,[1629638],1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,17.56,Missed,,,,,,,,,,,,
195,PT07M28.00S,2021-11-13T01:46:03.2Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,37,41,2021-11-13T01:46:04Z,1920000,,,0,,L. Aldridge REBOUND (Off:0 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,194.0,2.0,2.0,0.0,,,,
196,PT07M14.00S,2021-11-13T01:46:18.8Z,2,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612751,37,41,2021-11-13T01:46:37Z,1930000,,,0,,N. Alexander-Walker shooting personal FOUL (3 PF) (Aldridge 2 FT),"[1629638, 200746]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,1199.0,3.0,0.0,Aldridge,200746.0,,,,,,,,,,,,,,,
198,PT07M14.00S,2021-11-13T01:46:51.8Z,2,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,37,42,2021-11-13T01:46:51Z,1950000,,,0,,L. Aldridge Free Throw 1 of 2 (3 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
199,PT07M14.00S,2021-11-13T01:46:52.9Z,2,REGULAR,substitution,out,[],1629638,,,1610612751,37,42,2021-11-13T01:47:13Z,1960000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M14.00S,2021-11-13T01:46:52.9Z,2,REGULAR,substitution,out,[],1630184,,,1610612751,37,42,2021-11-13T01:47:13Z,1970000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M14.00S,2021-11-13T01:46:52.9Z,2,REGULAR,substitution,out,[],202685,,,1610612751,37,42,2021-11-13T01:47:13Z,1980000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M14.00S,2021-11-13T01:46:52.9Z,2,REGULAR,substitution,out,[],1630530,,,1610612751,37,42,2021-11-13T01:47:13Z,1990000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M14.00S,2021-11-13T01:46:52.9Z,2,REGULAR,substitution,in,[],1629637,,,1610612751,37,42,2021-11-13T01:47:13Z,2000000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M14.00S,2021-11-13T01:46:52.9Z,2,REGULAR,substitution,in,[],1630529,,,1610612751,37,42,2021-11-13T01:47:13Z,2010000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M14.00S,2021-11-13T01:46:52.9Z,2,REGULAR,substitution,in,[],202066,,,1610612751,37,42,2021-11-13T01:47:13Z,2020000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M14.00S,2021-11-13T01:46:52.9Z,2,REGULAR,substitution,in,[],1628984,,,1610612751,37,42,2021-11-13T01:47:13Z,2030000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M14.00S,2021-11-13T01:47:22.5Z,2,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,37,43,2021-11-13T01:47:22Z,2040000,,,0,,L. Aldridge Free Throw 2 of 2 (4 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
208,PT06M52.00S,2021-11-13T01:47:46.2Z,2,REGULAR,3pt,Jump Shot,[],202066,88.38699080157687,95.09803921568627,1610612740,40,43,2021-11-13T01:47:53Z,2050000,225.0,57.0,1,right,G. Temple 3PT  (8 PTS) (J. Hart 4 AST),"[202066, 1628404]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,23.25,Made,8.0,J. Hart,1628404.0,4.0,,,,,,,,
210,PT06M32.00S,2021-11-13T01:48:06.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],200746,7.30946123521682,49.01960784313725,1610612751,40,45,2021-11-13T01:48:13Z,2070000,5.0,16.0,1,left,L. Aldridge cutting DUNK (6 PTS) (J. Harden 6 AST),"[200746, 201935]",1610612751.0,BKN,cutting,,,Aldridge,L. Aldridge,,,,,,,,,,,1.69,Made,6.0,J. Harden,201935.0,6.0,,,,,,,,
212,PT06M12.00S,2021-11-13T01:48:26.0Z,2,REGULAR,3pt,Jump Shot,[],1630529,79.31997371879106,95.34313725490196,1610612740,40,45,2021-11-13T01:48:47Z,2090000,227.0,142.0,1,right,MISS H. Jones 26' step back 3PT,[1630529],1610612740.0,NOP,step back,,,Jones,H. Jones,,,,,,,,,,,26.74,Missed,,,,,,,,,,,,
213,PT06M10.00S,2021-11-13T01:48:28.0Z,2,REGULAR,rebound,defensive,[],200746,,,1610612751,40,45,2021-11-13T01:48:34Z,2100000,,,0,,L. Aldridge REBOUND (Off:0 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,212.0,3.0,3.0,0.0,,,,
214,PT06M06.00S,2021-11-13T01:48:35.3Z,2,REGULAR,turnover,out-of-bounds,[],201988,,,1610612751,40,45,2021-11-13T01:48:52Z,2110000,,,0,,P. Mills step out-of-bounds TURNOVER (1 TO),[201988],1610612751.0,BKN,step,,,Mills,P. Mills,,,,,1199.0,,,,,1.0,,,,,,,,,,,,,,
216,PT06M06.00S,2021-11-13T01:48:52.9Z,2,REGULAR,substitution,in,[],201142,,,1610612740,40,45,2021-11-13T01:49:11Z,2130000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M06.00S,2021-11-13T01:48:52.9Z,2,REGULAR,substitution,out,[],200794,,,1610612740,40,45,2021-11-13T01:52:18Z,2135000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M48.00S,2021-11-13T01:49:15.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628984,82.47371879106439,26.225490196078432,1610612740,42,45,2021-11-13T01:53:12Z,2140000,-119.0,112.0,1,right,D. Graham 16' driving floating bank Jump Shot (5 PTS),[1628984],1610612740.0,NOP,driving floating bank,,,Graham,D. Graham,,,,,,,,,,,16.35,Made,5.0,,,,,,,,,,,
218,PT05M38.00S,2021-11-13T01:49:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,13.748357424441524,39.21568627450981,1610612751,42,45,2021-11-13T01:49:41Z,2150000,54.0,77.0,1,left,MISS J. Harden 9' Layup - blocked,"[201935, 202066]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,9.37,Missed,,,,,,,,,,,Temple,202066.0
219,PT05M38.00S,2021-11-13T01:49:28.6Z,2,REGULAR,block,,[],202066,,,1610612751,42,45,2021-11-13T01:49:37Z,2160000,,,0,,G. Temple BLOCK (1 BLK),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M38.00S,2021-11-13T01:49:28.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,42,45,2021-11-13T01:49:41Z,2170000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,218.0,,,,,,,
221,PT05M14.00S,2021-11-13T01:49:56.8Z,2,REGULAR,2pt,Jump Shot,[],1628404,81.99737187910644,23.751531862745097,1610612740,42,45,2021-11-13T01:53:59Z,2180000,-131.0,117.0,1,right,MISS J. Hart 17' step back Shot,[1628404],1610612740.0,NOP,step back,,,Hart,J. Hart,,,,,,,,,,,17.56,Missed,,,,,,,,,,,,
222,PT05M14.00S,2021-11-13T01:49:56.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,42,45,2021-11-13T01:50:38Z,2190000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,221.0,4.0,4.0,0.0,,,,
223,PT05M06.00S,2021-11-13T01:50:05.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201935,34.477660972404735,50.49019607843137,1610612751,42,48,2021-11-13T01:54:22Z,2200000,-2.0,272.0,1,left,J. Harden 27' 3PT pullup (10 PTS),[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,,,,,,,27.16,Made,10.0,,,,,,,,,,,
224,PT04M59.00S,2021-11-13T01:50:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,91.80354796320631,44.11764705882353,1610612740,44,48,2021-11-13T01:54:42Z,2210000,-29.0,25.0,1,right,J. Hart driving Layup (7 PTS),[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,,,,,3.83,Made,7.0,,,,,,,,,,,
225,PT04M52.00S,2021-11-13T01:50:22.5Z,2,REGULAR,foul,personal,[],1630529,,,1610612751,44,48,2021-11-13T01:50:30Z,2220000,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 201935]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1627963.0,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
227,PT04M52.00S,2021-11-13T01:50:40.3Z,2,REGULAR,substitution,out,[],200746,,,1610612751,44,48,2021-11-13T01:50:47Z,2240000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M52.00S,2021-11-13T01:50:40.3Z,2,REGULAR,substitution,in,[],201933,,,1610612751,44,48,2021-11-13T01:50:47Z,2260000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
231,PT04M48.00S,2021-11-13T01:50:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201933,8.492115637319317,44.6078431372549,1610612751,44,50,2021-11-13T01:50:55Z,2280000,27.0,27.0,1,left,B. Griffin Layup (2 PTS) (K. Durant 3 AST),"[201933, 201142]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,3.84,Made,2.0,K. Durant,201142.0,3.0,,,,,,,,
233,PT04M48.00S,2021-11-13T01:50:54.1Z,2,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612751,44,50,2021-11-13T01:51:12Z,2300000,,,0,,J. Hayes shooting personal FOUL (1 PF) (Durant 1 FT),"[1629637, 201142]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,1627541.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
235,PT04M48.00S,2021-11-13T01:51:24.4Z,2,REGULAR,freethrow,1 of 1,[],201933,,,1610612751,44,50,2021-11-13T02:34:38Z,2320000,,,0,,MISS B. Griffin Free Throw 1 of 1,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,Missed,,,,,,,,,,,,
236,PT04M46.00S,2021-11-13T01:51:26.4Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,44,50,2021-11-13T01:51:29Z,2330000,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,235.0,2.0,2.0,0.0,,,,
237,PT04M43.00S,2021-11-13T01:51:33.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,44,50,2021-11-13T01:51:33Z,2340000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M35.00S,2021-11-13T01:54:37.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,91.27792378449409,44.36274509803921,1610612740,46,50,2021-11-13T01:54:52Z,2350000,-28.0,29.0,1,right,J. Hayes alley-oop DUNK (4 PTS) (G. Temple 1 AST),"[1629637, 202066]",1610612740.0,NOP,alley-oop,,,Hayes,J. Hayes,,,,,,,,,,,4.08,Made,4.0,G. Temple,202066.0,1.0,,,,,,,,
241,PT04M18.00S,2021-11-13T01:54:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203925,5.601182654402102,45.09803921568628,1610612751,46,52,2021-11-13T01:55:28Z,2370000,25.0,0.0,1,left,J. Harris Layup (17 PTS) (K. Durant 4 AST),"[203925, 201142]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,2.45,Made,17.0,K. Durant,201142.0,4.0,,,,,,,,
244,PT03M59.00S,2021-11-13T01:55:13.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,84.31340341655716,38.72549019607843,1610612740,48,52,2021-11-13T01:55:36Z,2390000,-56.0,95.0,1,right,H. Jones 11' driving floating Jump Shot (7 PTS) (G. Temple 2 AST),"[1630529, 202066]",1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,,,,,,,11.05,Made,7.0,G. Temple,202066.0,2.0,,,,,,,,
246,PT03M39.00S,2021-11-13T01:55:33.0Z,2,REGULAR,3pt,Jump Shot,[],203925,34.247700394218136,45.588235294117645,1610612751,48,55,2021-11-13T01:55:40Z,2410000,22.0,269.0,1,left,J. Harris 27' 3PT  (20 PTS) (K. Durant 5 AST),"[203925, 201142]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,27.03,Made,20.0,K. Durant,201142.0,5.0,,,,,,,,
248,PT03M24.00S,2021-11-13T01:55:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,92.32917214191852,53.18627450980392,1610612740,50,55,2021-11-13T01:56:04Z,2430000,16.0,20.0,1,right,J. Hayes cutting finger roll Layup (6 PTS) (D. Graham 3 AST),"[1629637, 1628984]",1610612740.0,NOP,cutting finger roll,,,Hayes,J. Hayes,,,,,,,,,,,2.52,Made,6.0,D. Graham,1628984.0,3.0,,,,,,,,
250,PT03M12.00S,2021-11-13T01:56:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,6.258212877792378,49.754901960784316,1610612751,50,57,2021-11-13T01:56:08Z,2450000,1.0,6.0,1,left,J. Harden driving Layup (12 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,,,,,,,0.64,Made,12.0,,,,,,,,,,,
251,PT03M04.00S,2021-11-13T01:56:10.8Z,2,REGULAR,foul,personal,[],203925,,,1610612740,50,57,2021-11-13T01:57:01Z,2460000,,,0,,J. Harris personal FOUL (2 PF),"[203925, 1629637]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,1627963.0,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
253,PT03M04.00S,2021-11-13T01:56:25.6Z,2,REGULAR,substitution,out,[],1628404,,,1610612740,50,57,2021-11-13T01:56:50Z,2480000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M04.00S,2021-11-13T01:56:25.6Z,2,REGULAR,substitution,out,[],1629637,,,1610612740,50,57,2021-11-13T01:56:50Z,2490000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M04.00S,2021-11-13T01:56:25.6Z,2,REGULAR,substitution,out,[],201988,,,1610612740,50,57,2021-11-13T01:56:50Z,2500000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M04.00S,2021-11-13T01:56:25.6Z,2,REGULAR,substitution,in,[],203107,,,1610612740,50,57,2021-11-13T01:56:50Z,2510000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M04.00S,2021-11-13T01:56:25.6Z,2,REGULAR,substitution,in,[],202685,,,1610612740,50,57,2021-11-13T01:56:50Z,2520000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M04.00S,2021-11-13T01:56:25.6Z,2,REGULAR,substitution,in,[],1628971,,,1610612740,50,57,2021-11-13T01:56:50Z,2530000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
259,PT02M51.00S,2021-11-13T01:56:54.3Z,2,REGULAR,3pt,Jump Shot,[],1630529,94.69448094612353,96.56862745098039,1610612740,50,57,2021-11-13T01:57:03Z,2540000,233.0,-3.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,23.28,Missed,,,,,,,,,,,,
260,PT02M48.00S,2021-11-13T01:56:57.3Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,50,57,2021-11-13T01:56:57Z,2550000,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,259.0,2.0,1.0,1.0,,,,
261,PT02M31.00S,2021-11-13T01:57:14.0Z,2,REGULAR,3pt,Jump Shot,[],201933,31.225361366622867,67.64705882352942,1610612751,50,57,2021-11-13T01:57:20Z,2560000,-88.0,241.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,25.66,Missed,,,,,,,,,,,,
262,PT02M28.00S,2021-11-13T01:57:17.0Z,2,REGULAR,rebound,defensive,[],202066,,,1610612740,50,57,2021-11-13T01:57:20Z,2570000,,,0,,G. Temple REBOUND (Off:0 Def:2),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,261.0,2.0,2.0,0.0,,,,
263,PT02M23.00S,2021-11-13T01:57:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202066,90.62089356110381,45.83333333333333,1610612740,52,57,2021-11-13T01:57:46Z,2580000,-21.0,36.0,1,right,G. Temple Layup (10 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,4.13,Made,10.0,,,,,,,,,,,
265,PT02M23.00S,2021-11-13T01:57:30.6Z,2,REGULAR,foul,personal,['1freethrow'],201935,,,1610612740,52,57,2021-11-13T01:57:51Z,2600000,,,0,,J. Harden shooting personal FOUL (3 PF) (Temple 1 FT),"[201935, 202066]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,1627541.0,3.0,0.0,Temple,202066.0,,,,,,,,,,,,,,,
269,PT02M23.00S,2021-11-13T01:58:07.3Z,2,REGULAR,freethrow,1 of 1,[],202066,,,1610612740,53,57,2021-11-13T01:58:07Z,2640000,,,0,,G. Temple Free Throw 1 of 1 (11 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
270,PT02M09.00S,2021-11-13T01:58:24.1Z,2,REGULAR,2pt,Jump Shot,[],201142,19.267411300919843,29.901960784313726,1610612751,53,59,2021-11-13T01:58:37Z,2650000,100.0,129.0,1,left,K. Durant 16' pullup Jump Shot (11 PTS) (B. Griffin 2 AST),"[201142, 201933]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,,,,,,,16.32,Made,11.0,B. Griffin,201933.0,2.0,,,,,,,,
271,PT02M01.00S,2021-11-13T01:58:34.8Z,2,REGULAR,foul,offensive,[],1630529,,,1610612740,53,59,2021-11-13T02:04:52Z,2660000,,,0,,H. Jones off-the-ball offensive FOUL (3 PF),"[1630529, 201933]",1610612740.0,NOP,off-the-ball,,,Jones,H. Jones,,,,,1199.0,3.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
273,PT02M01.00S,2021-11-13T01:58:34.8Z,2,REGULAR,turnover,offensive foul,[],1630529,,,1610612740,53,59,2021-11-13T02:04:52Z,2680000,,,0,,H. Jones offensive foul TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,1199.0,,,,,2.0,,,,,,,,,,,,,,
275,PT02M01.00S,2021-11-13T01:58:53.8Z,2,REGULAR,substitution,out,[],1630529,,,1610612751,53,59,2021-11-13T01:58:58Z,2690000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M01.00S,2021-11-13T01:58:53.8Z,2,REGULAR,substitution,in,[],1628404,,,1610612751,53,59,2021-11-13T01:58:58Z,2700000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M47.00S,2021-11-13T01:59:13.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201933,25.312089356110377,86.27450980392157,1610612751,53,59,2021-11-13T01:59:17Z,2710000,-181.0,185.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,25.94,Missed,,,,,,,,,,,,
278,PT01M44.00S,2021-11-13T01:59:16.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,53,59,2021-11-13T01:59:17Z,2720000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,277.0,5.0,4.0,1.0,,,,
279,PT01M43.00S,2021-11-13T01:59:19.3Z,2,REGULAR,foul,offensive,[],1628984,,,1610612740,53,59,2021-11-13T02:04:52Z,2730000,,,0,,D. Graham charge offensive FOUL (1 PF),"[1628984, 201933]",1610612740.0,NOP,charge,,,Graham,D. Graham,,,,,1627541.0,1.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
281,PT01M43.00S,2021-11-13T01:59:19.3Z,2,REGULAR,turnover,offensive foul,[],1628984,,,1610612740,53,59,2021-11-13T02:00:00Z,2750000,,,0,,D. Graham offensive foul TURNOVER (2 TO),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,1627541.0,,,,,2.0,,,,,,,,,,,,,,
282,PT01M34.00S,2021-11-13T01:59:51.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,14.668199737187912,71.32352941176471,1610612751,53,61,2021-11-13T02:01:12Z,2760000,-107.0,85.0,1,left,K. Durant 13' turnaround fadeaway Jump Shot (13 PTS),[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,,,,,,,13.66,Made,13.0,,,,,,,,,,,
283,PT01M10.00S,2021-11-13T02:00:15.2Z,2,REGULAR,3pt,Jump Shot,[],202066,69.72733245729303,82.1078431372549,1610612740,56,61,2021-11-13T02:01:34Z,2770000,161.0,232.0,1,right,G. Temple 28' 3PT step back (14 PTS) (J. Valanciunas 2 AST),"[202066, 202685]",1610612740.0,NOP,step back,,,Temple,G. Temple,,,,,,,,,,,28.22,Made,14.0,J. Valanciunas,202685.0,2.0,,,,,,,,
285,PT00M51.90S,2021-11-13T02:00:33.9Z,2,REGULAR,3pt,Jump Shot,[],201935,32.933639947437584,57.59803921568627,1610612751,56,64,2021-11-13T02:00:39Z,2790000,-38.0,257.0,1,left,J. Harden 25' 3PT  (15 PTS) (K. Durant 6 AST),"[201935, 201142]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,25.99,Made,15.0,K. Durant,201142.0,6.0,,,,,,,,
