actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
89,PT04M09.00S,2022-01-07T01:24:51.6Z,1,REGULAR,3pt,Jump Shot,[],202357,30.042706964520367,27.205882352941174,1610612744,10,17,2022-01-07T01:24:56Z,890000,114.0,230.0,1,left,N. Bjelica 25' 3PT  (3 PTS) (J. Poole 2 AST),"[202357, 1629673]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,25.66,Made,3.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,,
91,PT03M49.00S,2022-01-07T01:25:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,93.11760840998686,45.588235294117645,1610612740,10,17,2022-01-07T01:28:27Z,910000,-22.0,12.0,1,right,MISS J. Alvarado cutting Layup - blocked,"[1630631, 1627814]",1610612740.0,NOP,cutting,,,Alvarado,J. Alvarado,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,Lee,1627814.0
92,PT03M49.00S,2022-01-07T01:25:11.6Z,1,REGULAR,block,,[],1627814,,,1610612740,10,17,2022-01-07T01:25:14Z,920000,,,0,,D. Lee BLOCK (1 BLK),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M45.00S,2022-01-07T01:25:15.6Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,10,17,2022-01-07T01:25:18Z,930000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,91.0,4.0,3.0,1.0,,,,,,,,,,,
94,PT03M45.00S,2022-01-07T01:25:16.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,92.72339027595268,46.32352941176471,1610612740,12,17,2022-01-07T01:25:21Z,940000,-18.0,16.0,1,right,J. Valanciunas Layup (2 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.43,Made,2.0,,,,,,,,,,,,,,,,,,
95,PT03M23.00S,2022-01-07T01:25:38.5Z,1,REGULAR,3pt,Jump Shot,[],203952,3.7614980289093296,96.32352941176471,1610612744,12,17,2022-01-07T01:25:43Z,950000,-232.0,-17.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
96,PT03M20.00S,2022-01-07T01:25:41.5Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,12,17,2022-01-07T01:25:43Z,960000,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,95.0,3.0,3.0,0.0,,,,,,,,,,,
97,PT03M09.00S,2022-01-07T01:25:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,89.96386333771353,50.0,1610612740,12,17,2022-01-07T01:25:58Z,970000,0.0,42.0,1,right,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,4.18,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M03.00S,2022-01-07T01:25:58.4Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,12,17,2022-01-07T01:25:58Z,980000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,
99,PT02M58.00S,2022-01-07T01:26:03.7Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612744,12,17,2022-01-07T01:30:10Z,990000,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1630529]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0,,,
100,PT02M58.00S,2022-01-07T01:26:03.7Z,1,REGULAR,steal,,[],1630529,,,1610612740,12,17,2022-01-07T01:26:05Z,1000000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M53.00S,2022-01-07T01:26:08.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628404,93.51182654402102,47.05882352941176,1610612740,12,17,2022-01-07T01:30:35Z,1010000,-15.0,8.0,1,right,MISS J. Hart running Layup - blocked,"[1628404, 203952]",1610612740.0,NOP,running,,,Hart,J. Hart,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,Wiggins,203952.0
102,PT02M53.00S,2022-01-07T01:26:08.3Z,1,REGULAR,block,,[],203952,,,1610612740,12,17,2022-01-07T01:26:10Z,1020000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M53.00S,2022-01-07T01:26:08.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,12,17,2022-01-07T01:26:18Z,1030000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,
104,PT02M53.00S,2022-01-07T01:26:19.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,12,17,2022-01-07T01:26:19Z,1040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M53.00S,2022-01-07T01:26:23.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,12,17,2022-01-07T01:26:23Z,1050000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,out,[],1628404,,,1610612744,12,17,2022-01-07T01:29:07Z,1060000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,out,[],1627742,,,1610612744,12,17,2022-01-07T01:29:07Z,1070000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,out,[],202685,,,1610612744,12,17,2022-01-07T01:29:07Z,1080000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,out,[],1629673,,,1610612744,12,17,2022-01-07T01:29:07Z,1090000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,out,[],203490,,,1610612744,12,17,2022-01-07T01:29:07Z,1100000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,in,[],1629637,,,1610612744,12,17,2022-01-07T01:29:07Z,1110000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,in,[],202066,,,1610612744,12,17,2022-01-07T01:29:07Z,1120000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,in,[],1629638,,,1610612744,12,17,2022-01-07T01:29:07Z,1130000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,in,[],2738,,,1610612744,12,17,2022-01-07T01:29:07Z,1140000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2022-01-07T01:28:40.0Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,12,17,2022-01-07T01:29:07Z,1150000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M31.00S,2022-01-07T01:29:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202357,8.09789750328515,49.26470588235294,1610612744,12,19,2022-01-07T01:29:42Z,1160000,4.0,24.0,1,left,N. Bjelica Layup (5 PTS) (J. Kuminga 1 AST),"[202357, 1630228]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,2.39,Made,5.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,,
118,PT02M11.00S,2022-01-07T01:29:58.2Z,1,REGULAR,2pt,Jump Shot,[],1629638,82.34231274638634,25.98039215686275,1610612740,12,19,2022-01-07T01:30:03Z,1180000,-120.0,113.0,1,right,MISS N. Alexander-Walker 16' fadeaway Shot,[1629638],1610612740.0,NOP,fadeaway,,,Alexander-Walker,N. Alexander-Walker,,,,,16.52,Missed,,,,,,,,,,,,,,,,,,,
119,PT02M08.00S,2022-01-07T01:30:01.2Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,12,19,2022-01-07T01:30:03Z,1190000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,
120,PT01M55.00S,2022-01-07T01:30:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,16.245072273324574,38.970588235294116,1610612744,12,19,2022-01-07T01:30:21Z,1200000,55.0,100.0,1,left,MISS J. Kuminga 11' fadeaway Shot,[1630228],1610612744.0,GSW,fadeaway,,,Kuminga,J. Kuminga,,,,,11.44,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M50.00S,2022-01-07T01:30:19.9Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,12,19,2022-01-07T01:30:21Z,1210000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,
122,PT01M43.00S,2022-01-07T01:30:25.9Z,1,REGULAR,3pt,Jump Shot,[],202066,72.35545335085413,11.27450980392157,1610612740,15,19,2022-01-07T01:30:30Z,1220000,-194.0,207.0,1,right,G. Temple 28' 3PT  (3 PTS) (H. Jones 1 AST),"[202066, 1630529]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,28.37,Made,3.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,,,
124,PT01M28.00S,2022-01-07T01:30:45.3Z,1,REGULAR,foul,personal,[],1630631,,,1610612744,15,19,2022-01-07T01:30:55Z,1240000,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 202357]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,201640.0,1.0,0.0,Bjelica,202357.0,,,,,,
126,PT01M28.00S,2022-01-07T01:30:52.8Z,1,REGULAR,substitution,out,[],203952,,,1610612744,15,19,2022-01-07T01:30:56Z,1260000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M28.00S,2022-01-07T01:30:52.8Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,15,19,2022-01-07T01:30:56Z,1270000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M13.00S,2022-01-07T01:31:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.178055190538765,37.254901960784316,1610612744,15,19,2022-01-07T01:31:23Z,1280000,64.0,15.0,1,left,MISS J. Kuminga 6' Layup,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M10.00S,2022-01-07T01:31:22.8Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,15,19,2022-01-07T01:31:23Z,1290000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,
130,PT00M59.80S,2022-01-07T01:31:33.7Z,1,REGULAR,turnover,bad pass,[],1629638,,,1610612740,15,19,2022-01-07T01:31:39Z,1300000,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 2738]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,1.0,Iguodala,2738.0,,,
131,PT00M59.80S,2022-01-07T01:31:33.7Z,1,REGULAR,steal,,[],2738,,,1610612744,15,19,2022-01-07T01:31:36Z,1310000,,,0,,A. Iguodala STEAL (1 STL),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M48.10S,2022-01-07T01:31:49.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,15,19,2022-01-07T01:31:49Z,1320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M41.00S,2022-01-07T01:32:11.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627814,27.020367936925098,48.03921568627451,1610612744,15,21,2022-01-07T01:35:12Z,1330000,10.0,201.0,1,left,D. Lee 20' Jump Shot (2 PTS) (A. Iguodala 1 AST),"[1627814, 2738]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,20.17,Made,2.0,A. Iguodala,2738.0,1.0,,,,,,,,,,,,,,,
135,PT00M29.90S,2022-01-07T01:32:28.3Z,1,REGULAR,foul,personal,['2freethrow'],202357,,,1610612740,15,21,2022-01-07T01:32:37Z,1350000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Hayes 2 FT),"[202357, 1629637]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,1155.0,1.0,0.0,Hayes,1629637.0,,,,,,
137,PT00M29.90S,2022-01-07T01:32:53.8Z,1,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,16,21,2022-01-07T01:33:20Z,1370000,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
138,PT00M29.90S,2022-01-07T01:32:57.4Z,1,REGULAR,substitution,out,[],1630631,,,1610612740,16,21,2022-01-07T01:33:06Z,1380000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M29.90S,2022-01-07T01:32:57.4Z,1,REGULAR,substitution,in,[],1629109,,,1610612740,16,21,2022-01-07T01:33:06Z,1390000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M29.90S,2022-01-07T01:32:53.8Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,16,21,2022-01-07T01:33:20Z,1400000,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M28.00S,2022-01-07T01:32:55.7Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,16,21,2022-01-07T01:33:20Z,1410000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT00M12.30S,2022-01-07T01:33:41.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612744,16,21,2022-01-07T01:33:48Z,1420000,,,0,,H. Jones personal FOUL (1 PF) (Lee 2 FT),"[1630529, 1627814]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,202901.0,1.0,0.0,Lee,1627814.0,,,,,,
144,PT00M12.30S,2022-01-07T01:34:11.0Z,1,REGULAR,freethrow,1 of 2,[],1627814,,,1610612744,16,21,2022-01-07T01:34:11Z,1440000,,,0,,MISS D. Lee Free Throw 1 of 2,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M12.30S,2022-01-07T01:34:11.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,16,21,2022-01-07T01:34:11Z,1450000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,
146,PT00M12.30S,2022-01-07T01:34:12.0Z,1,REGULAR,substitution,out,[],1630529,,,1610612744,16,21,2022-01-07T01:34:37Z,1460000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M12.30S,2022-01-07T01:34:12.0Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,16,21,2022-01-07T01:34:37Z,1480000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M12.30S,2022-01-07T01:34:12.0Z,1,REGULAR,substitution,in,[],1630631,,,1610612744,16,21,2022-01-07T01:34:37Z,1490000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M12.30S,2022-01-07T01:34:12.0Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,16,21,2022-01-07T01:34:37Z,1500000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M12.30S,2022-01-07T01:34:12.0Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,16,21,2022-01-07T01:34:37Z,1510000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M12.30S,2022-01-07T01:34:12.0Z,1,REGULAR,substitution,out,[],202357,,,1610612744,16,21,2022-01-07T01:35:21Z,1515000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M12.30S,2022-01-07T01:34:45.6Z,1,REGULAR,freethrow,2 of 2,[],1627814,,,1610612744,16,22,2022-01-07T01:34:45Z,1520000,,,0,,D. Lee Free Throw 2 of 2 (3 PTS),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2022-01-07T01:35:04.5Z,1,REGULAR,3pt,Jump Shot,[],1629638,69.07030223390277,33.088235294117645,1610612740,16,22,2022-01-07T01:35:16Z,1530000,-85.0,238.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-01-07T01:35:04.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,16,22,2022-01-07T01:35:16Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,
156,PT00M00.00S,2022-01-07T01:35:25.1Z,1,REGULAR,period,end,[],0,,,1610612740,16,22,2022-01-07T01:35:25Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-01-07T01:37:23.2Z,2,REGULAR,substitution,out,['startperiod'],1629109,,,1610612740,16,22,2022-01-07T01:37:38Z,1560000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-01-07T01:37:23.2Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,16,22,2022-01-07T01:37:38Z,1570000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-07T01:37:23.2Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612740,16,22,2022-01-07T01:37:38Z,1580000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-07T01:37:23.2Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612740,16,22,2022-01-07T01:37:38Z,1590000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-07T01:37:23.2Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,16,22,2022-01-07T01:37:38Z,1600000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-01-07T01:37:23.2Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612740,16,22,2022-01-07T01:37:38Z,1610000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-01-07T01:37:23.2Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612740,16,22,2022-01-07T01:37:38Z,1620000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-01-07T01:37:23.2Z,2,REGULAR,substitution,in,['startperiod'],202357,,,1610612740,16,22,2022-01-07T01:37:38Z,1630000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-07T01:37:46.4Z,2,REGULAR,period,start,[],0,,,1610612744,16,22,2022-01-07T01:37:46Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M50.00S,2022-01-07T01:37:57.8Z,2,REGULAR,turnover,out-of-bounds,[],2738,,,1610612744,16,22,2022-01-07T01:38:11Z,1650000,,,0,,A. Iguodala bad pass out-of-bounds TURNOVER (1 TO),[2738],1610612744.0,GSW,bad pass,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,1.0,,,,,
167,PT11M26.00S,2022-01-07T01:38:25.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,74.45795006570303,86.02941176470588,1610612740,16,22,2022-01-07T01:38:30Z,1660000,180.0,188.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
168,PT11M21.00S,2022-01-07T01:38:30.4Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,16,22,2022-01-07T01:38:30Z,1670000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,,,,
169,PT11M11.00S,2022-01-07T01:38:44.4Z,2,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612744,16,22,2022-01-07T01:38:53Z,1680000,,,0,,J. Hayes shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1629637, 1630228]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,1155.0,1.0,0.0,Kuminga,1630228.0,,,,,,
171,PT11M11.00S,2022-01-07T01:39:08.0Z,2,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,16,22,2022-01-07T01:39:08Z,1700000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
172,PT11M11.00S,2022-01-07T01:39:08.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,16,22,2022-01-07T01:39:08Z,1710000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,
173,PT11M11.00S,2022-01-07T01:39:23.1Z,2,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,16,23,2022-01-07T01:39:23Z,1720000,,,0,,J. Kuminga Free Throw 2 of 2 (1 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
174,PT10M59.00S,2022-01-07T01:39:36.5Z,2,REGULAR,3pt,Jump Shot,[],202066,86.67871222076215,97.79411764705883,1610612740,16,23,2022-01-07T01:39:41Z,1730000,239.0,73.0,1,right,MISS G. Temple 24' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M56.00S,2022-01-07T01:39:39.5Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,16,23,2022-01-07T01:39:41Z,1740000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,
176,PT10M50.00S,2022-01-07T01:39:47.8Z,2,REGULAR,turnover,out-of-bounds,[],202357,,,1610612744,16,23,2022-01-07T01:39:53Z,1750000,,,0,,N. Bjelica bad pass out-of-bounds TURNOVER (1 TO),[202357],1610612744.0,GSW,bad pass,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,202901.0,,,,,1.0,,,,,
177,PT10M42.00S,2022-01-07T01:40:16.4Z,2,REGULAR,foul,personal,[],1630228,,,1610612740,16,23,2022-01-07T01:41:49Z,1760000,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1629637]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,1155.0,1.0,0.0,Hayes,1629637.0,,,,,,
