actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
371,PT11M05.00S,2022-01-12T02:26:19.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612740,68,60,2022-01-12T02:26:19Z,3690000,,,0,,B. Ingram Free Throw 1 of 2 (15 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
372,PT11M05.00S,2022-01-12T02:26:40.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612740,69,60,2022-01-12T02:26:40Z,3700000,,,0,,B. Ingram Free Throw 2 of 2 (16 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
373,PT10M53.00S,2022-01-12T02:26:54.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,86.28449408672799,51.225490196078425,1610612750,69,60,2022-01-12T02:43:20Z,3710000,6.0,76.0,1,right,MISS A. Edwards 7' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,,,,7.66,Missed,,,,,,,,,,,,,,,,
374,PT10M46.00S,2022-01-12T02:27:01.9Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,69,60,2022-01-12T02:27:02Z,3720000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,373.0,3.0,2.0,1.0,,,
375,PT10M46.00S,2022-01-12T02:27:01.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612750,69,60,2022-01-12T02:27:06Z,3730000,0.0,0.0,1,right,MISS J. Vanderbilt tip Layup,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
376,PT10M46.00S,2022-01-12T02:27:01.7Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,69,60,2022-01-12T02:27:06Z,3740000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,375.0,4.0,2.0,2.0,,,
377,PT10M45.00S,2022-01-12T02:27:05.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612750,69,60,2022-01-12T02:27:33Z,3750000,0.0,0.0,1,right,MISS J. Vanderbilt tip Layup,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
378,PT10M44.00S,2022-01-12T02:27:06.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,69,60,2022-01-12T02:27:33Z,3760000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,377.0,6.0,5.0,1.0,,,
379,PT10M40.00S,2022-01-12T02:27:09.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,13.485545335085414,53.92156862745098,1610612740,71,60,2022-01-12T03:01:59Z,3770000,-20.0,74.0,1,left,J. Valanciunas 7' turnaround Hook (7 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,,,,7.68,Made,7.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,
380,PT10M40.00S,2022-01-12T02:27:17.4Z,3,REGULAR,foul,personal,['1freethrow'],1626156,,,1610612740,71,60,2022-01-12T02:27:30Z,3780000,,,0,,D. Russell shooting personal FOUL (3 PF) (Valanciunas 1 FT),"[1626156, 202685]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,201638.0,3.0,0.0,Valanciunas,202685.0,,,,,,,
383,PT10M40.00S,2022-01-12T02:27:40.6Z,3,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,72,60,2022-01-12T02:27:40Z,3800000,,,0,,J. Valanciunas Free Throw 1 of 1 (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
384,PT10M22.00S,2022-01-12T02:28:01.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.85479632063075,54.90196078431373,1610612750,72,60,2022-01-12T02:30:37Z,3810000,25.0,15.0,1,right,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,2.86,Missed,,,,,,,,,,,,,,,,
385,PT10M20.00S,2022-01-12T02:28:03.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,72,60,2022-01-12T02:28:07Z,3820000,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,384.0,7.0,6.0,1.0,,,
386,PT10M15.00S,2022-01-12T02:28:07.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,26.49474375821288,15.196078431372548,1610612740,72,60,2022-01-12T02:31:33Z,3830000,174.0,197.0,1,left,MISS D. Graham 26' running 3PT,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,,26.25,Missed,,,,,,,,,,,,,,,,
387,PT10M15.00S,2022-01-12T02:28:09.2Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612740,72,60,2022-01-12T02:28:09Z,3840000,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,386.0,6.0,4.0,2.0,,,
388,PT10M15.00S,2022-01-12T02:28:12.5Z,3,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612740,72,60,2022-01-12T02:28:25Z,3850000,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Hart 2 FT),"[1629020, 1628404]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,1627961.0,2.0,0.0,Hart,1628404.0,,,,,,,
390,PT10M15.00S,2022-01-12T02:28:41.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628404,,,1610612740,72,60,2022-01-12T02:28:41Z,3870000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,Missed,,,,,,,,,,,,,,,,
391,PT10M15.00S,2022-01-12T02:28:41.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,72,60,2022-01-12T02:28:41Z,3880000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,
392,PT10M15.00S,2022-01-12T02:28:58.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628404,,,1610612740,73,60,2022-01-12T02:28:58Z,3890000,,,0,,J. Hart Free Throw 2 of 2 (12 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
393,PT09M52.00S,2022-01-12T02:29:32.1Z,3,REGULAR,foul,personal,[],1628404,,,1610612750,73,60,2022-01-12T02:29:38Z,3900000,,,0,,J. Hart personal FOUL (3 PF),"[1628404, 1626157]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,1627529.0,3.0,0.0,Towns,1626157.0,,,,,,,
395,PT09M43.00S,2022-01-12T02:30:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,89.70105124835742,50.245098039215684,1610612750,73,62,2022-01-12T02:30:10Z,3920000,1.0,44.0,1,right,K. Towns fadeaway Jump Shot (13 PTS) (D. Russell 5 AST),"[1626157, 1626156]",1610612750.0,MIN,fadeaway,,,Towns,K. Towns,,,,,,,,4.43,Made,13.0,D. Russell,1626156.0,5.0,,,,,,,,,,,,
397,PT09M43.00S,2022-01-12T02:30:08.4Z,3,REGULAR,foul,personal,['1freethrow'],202685,,,1610612750,73,62,2022-01-12T02:30:16Z,3940000,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Towns 1 FT),"[202685, 1626157]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,1627961.0,2.0,0.0,Towns,1626157.0,,,,,,,
399,PT09M43.00S,2022-01-12T02:30:38.4Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,73,62,2022-01-12T02:30:40Z,3960000,,,0,,MISS K. Towns Free Throw 1 of 1,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Missed,,,,,,,,,,,,,,,,
400,PT09M41.00S,2022-01-12T02:30:40.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,73,62,2022-01-12T02:30:40Z,3970000,,,0,,J. Valanciunas REBOUND (Off:1 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,399.0,8.0,7.0,1.0,,,
401,PT09M28.00S,2022-01-12T02:30:51.4Z,3,REGULAR,2pt,Jump Shot,[],1630529,7.440867279894875,7.8431372549019605,1610612740,73,62,2022-01-12T02:30:56Z,3980000,211.0,17.0,1,left,MISS H. Jones 21' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,21.15,Missed,,,,,,,,,,,,,,,,
402,PT09M26.00S,2022-01-12T02:30:53.4Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,73,62,2022-01-12T02:30:56Z,3990000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,401.0,5.0,3.0,2.0,,,
403,PT09M19.00S,2022-01-12T02:31:01.0Z,3,REGULAR,3pt,Jump Shot,[],1626157,67.36202365308804,54.65686274509803,1610612750,73,62,2022-01-12T02:31:05Z,4000000,23.0,254.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,25.54,Missed,,,,,,,,,,,,,,,,
404,PT09M15.00S,2022-01-12T02:31:05.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,73,62,2022-01-12T02:31:05Z,4010000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,403.0,2.0,2.0,0.0,,,
405,PT09M01.00S,2022-01-12T02:31:19.1Z,3,REGULAR,2pt,Jump Shot,[],1627742,24.78646517739816,41.17647058823529,1610612740,73,62,2022-01-12T02:31:26Z,4020000,44.0,180.0,1,left,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,18.58,Missed,,,,,,,,,,,,,,,,
406,PT08M58.00S,2022-01-12T02:31:22.1Z,3,REGULAR,rebound,offensive,[],1628984,,,1610612740,73,62,2022-01-12T02:31:26Z,4030000,,,0,,D. Graham REBOUND (Off:2 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,405.0,3.0,1.0,2.0,,,
407,PT08M45.00S,2022-01-12T02:31:35.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,10.200394218134035,50.98039215686274,1610612740,73,62,2022-01-12T02:36:49Z,4040000,-5.0,43.0,1,left,MISS B. Ingram pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,4.37,Missed,,,,,,,,,,,,,,,,
408,PT08M43.00S,2022-01-12T02:31:37.4Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,73,62,2022-01-12T02:31:46Z,4050000,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,407.0,3.0,3.0,0.0,,,
409,PT08M42.00S,2022-01-12T02:31:50.5Z,3,REGULAR,foul,offensive,[],1629020,,,1610612750,73,62,2022-01-12T02:33:51Z,4060000,,,0,,J. Vanderbilt charge offensive FOUL (3 PF),"[1629020, 1630529]",1610612750.0,MIN,charge,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,1627529.0,3.0,0.0,Jones,1630529.0,,,,,,,
413,PT08M42.00S,2022-01-12T02:31:50.5Z,3,REGULAR,turnover,offensive foul,[],1629020,,,1610612750,73,62,2022-01-12T02:31:50Z,4075000,,,0,,J. Vanderbilt offensive foul TURNOVER (1 TO),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,1.0,,,,,,,,,1627529.0,,,,,,,,,,,
411,PT08M42.00S,2022-01-12T02:32:13.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,73,62,2022-01-12T02:31:50Z,4080000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT08M42.00S,2022-01-12T02:32:22.0Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612740,73,62,2022-01-12T02:35:31Z,4090000,,,0,,,[],1610612740.0,NOP,overturned,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,No Foul on H. Jones
414,PT08M20.00S,2022-01-12T02:35:17.0Z,3,REGULAR,turnover,lost ball,[],202685,,,1610612740,73,62,2022-01-12T02:35:21Z,4100000,,,0,,J. Valanciunas lost ball TURNOVER (3 TO),"[202685, 1629020]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,3.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,,
415,PT08M20.00S,2022-01-12T02:35:17.0Z,3,REGULAR,steal,,[],1629020,,,1610612750,73,62,2022-01-12T02:35:18Z,4110000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT08M12.00S,2022-01-12T02:35:25.1Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612750,73,62,2022-01-12T02:35:29Z,4120000,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1628404]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,2.0,Hart,1628404.0,,,,,,,,,,,,,,,,,,
417,PT08M12.00S,2022-01-12T02:35:25.1Z,3,REGULAR,steal,,[],1628404,,,1610612740,73,62,2022-01-12T02:35:27Z,4130000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT08M08.00S,2022-01-12T02:35:29.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628984,24.129434954007884,11.27450980392157,1610612740,73,62,2022-01-12T02:43:09Z,4140000,194.0,174.0,1,left,MISS D. Graham 26' running 3PT,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,,26.05,Missed,,,,,,,,,,,,,,,,
419,PT08M04.00S,2022-01-12T02:35:32.3Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612740,73,62,2022-01-12T02:35:32Z,4150000,,,0,,J. Hart REBOUND (Off:3 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,418.0,7.0,4.0,3.0,,,
420,PT07M59.00S,2022-01-12T02:35:37.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628984,23.340998685939553,9.313725490196079,1610612740,73,62,2022-01-12T02:38:11Z,4160000,203.0,167.0,1,left,MISS D. Graham 26' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,26.31,Missed,,,,,,,,,,,,,,,,
421,PT07M58.00S,2022-01-12T02:35:38.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,73,62,2022-01-12T02:35:47Z,4170000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,420.0,,,,,,
422,PT07M58.00S,2022-01-12T02:35:44.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,73,62,2022-01-12T02:35:44Z,4180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M45.00S,2022-01-12T02:36:13.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,72.22404730617609,81.61764705882352,1610612750,73,62,2022-01-12T02:38:41Z,4190000,158.0,209.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,26.17,Missed,,,,,,,,,,,,,,,,
424,PT07M43.00S,2022-01-12T02:36:15.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,73,62,2022-01-12T02:36:21Z,4200000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,423.0,,,,,,
425,PT07M43.00S,2022-01-12T02:36:21.9Z,3,REGULAR,foul,personal,[],1629020,,,1610612740,73,62,2022-01-12T02:36:46Z,4210000,,,0,,J. Vanderbilt loose ball personal FOUL (4 PF),"[1629020, 1627742]",1610612750.0,MIN,loose ball,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,1627961.0,4.0,0.0,Ingram,1627742.0,,,,,,,
427,PT07M43.00S,2022-01-12T02:36:30.1Z,3,REGULAR,substitution,out,[],1629020,,,1610612740,73,62,2022-01-12T02:36:46Z,4230000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT07M43.00S,2022-01-12T02:36:30.1Z,3,REGULAR,substitution,out,[],201976,,,1610612740,73,62,2022-01-12T02:36:46Z,4240000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M43.00S,2022-01-12T02:36:30.1Z,3,REGULAR,substitution,in,[],1630183,,,1610612740,73,62,2022-01-12T02:36:46Z,4250000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M43.00S,2022-01-12T02:36:30.1Z,3,REGULAR,substitution,in,[],1627752,,,1610612740,73,62,2022-01-12T02:36:46Z,4260000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M25.00S,2022-01-12T02:37:10.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,9.674770039421814,52.94117647058824,1610612740,75,62,2022-01-12T02:40:22Z,4270000,-15.0,38.0,1,left,J. Valanciunas turnaround Hook (10 PTS) (J. Hart 4 AST),"[202685, 1628404]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,,,,4.11,Made,10.0,J. Hart,1628404.0,4.0,,,,,,,,,,,,
433,PT07M12.00S,2022-01-12T02:37:23.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,92.72339027595268,61.274509803921575,1610612750,75,64,2022-01-12T02:41:05Z,4290000,56.0,16.0,1,right,J. McDaniels floating Jump Shot (6 PTS),[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,,,,5.86,Made,6.0,,,,,,,,,,,,,,,
434,PT07M04.00S,2022-01-12T02:37:30.1Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612740,75,64,2022-01-12T02:41:58Z,4300000,,,0,,B. Ingram lost ball TURNOVER (3 TO),"[1627742, 1626156]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,3.0,Russell,1626156.0,,,,,,,,,,,,,,,,,,
435,PT07M04.00S,2022-01-12T02:37:30.1Z,3,REGULAR,steal,,[],1626156,,,1610612750,75,64,2022-01-12T02:37:31Z,4310000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M57.00S,2022-01-12T02:37:37.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,77.87450722733246,67.40196078431373,1610612750,75,64,2022-01-12T02:37:46Z,4320000,87.0,155.0,1,right,MISS D. Russell 17' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,17.82,Missed,,,,,,,,,,,,,,,,
437,PT06M48.00S,2022-01-12T02:37:46.6Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,75,64,2022-01-12T02:37:46Z,4330000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,436.0,6.0,4.0,2.0,,,
438,PT06M48.00S,2022-01-12T02:37:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626157,94.40999984741211,50.0,1610612750,75,66,2022-01-12T02:37:46Z,4340000,0.0,0.0,1,right,K. Towns putback Layup (15 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,
439,PT06M31.00S,2022-01-12T02:38:02.8Z,3,REGULAR,3pt,Jump Shot,[],1628984,27.020367936925098,81.12745098039215,1610612740,75,66,2022-01-12T02:38:08Z,4350000,-156.0,201.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,25.46,Missed,,,,,,,,,,,,,,,,
440,PT06M28.00S,2022-01-12T02:38:05.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,75,66,2022-01-12T02:38:08Z,4360000,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,439.0,3.0,2.0,1.0,,,
441,PT06M17.00S,2022-01-12T02:38:17.7Z,3,REGULAR,3pt,Jump Shot,[],1626156,73.66951379763469,84.80392156862744,1610612750,75,69,2022-01-12T02:38:22Z,4370000,174.0,195.0,1,right,D. Russell 26' 3PT  (16 PTS) (K. Towns 4 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,26.13,Made,16.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,
443,PT05M59.00S,2022-01-12T02:38:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,5.469776609724048,46.568627450980394,1610612740,77,69,2022-01-12T02:42:58Z,4390000,17.0,-1.0,1,left,J. Hart reverse Layup (14 PTS),[1628404],1610612740.0,NOP,reverse,,,Hart,J. Hart,,,,,,,,1.72,Made,14.0,,,,,,,,,,,,,,,
444,PT05M44.00S,2022-01-12T02:38:50.3Z,3,REGULAR,3pt,Jump Shot,[],1626157,67.49342969776609,61.274509803921575,1610612750,77,69,2022-01-12T02:38:54Z,4400000,56.0,253.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,25.93,Missed,,,,,,,,,,,,,,,,
445,PT05M41.00S,2022-01-12T02:38:53.3Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,77,69,2022-01-12T02:38:54Z,4410000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,444.0,3.0,3.0,0.0,,,
446,PT05M38.00S,2022-01-12T02:39:03.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612740,77,69,2022-01-12T02:39:14Z,4420000,,,0,,K. Towns personal FOUL (2 PF) (Valanciunas 2 FT),"[1626157, 202685]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,1627961.0,2.0,0.0,Valanciunas,202685.0,,,,,,,
448,PT05M38.00S,2022-01-12T02:39:16.8Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626157,,,1610612740,77,69,2022-01-12T02:39:23Z,4440000,,,0,,K. Towns technical FOUL (1 Tech),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,1627961.0,2.0,1.0,,,,,,,,,
468,PT05M38.00S,2022-01-12T02:39:26.9Z,3,REGULAR,substitution,out,[],1630162,,,1610612740,77,69,2022-01-12T02:44:07Z,4445000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M38.00S,2022-01-12T02:39:26.9Z,3,REGULAR,substitution,in,[],1627736,,,1610612740,77,69,2022-01-12T02:44:07Z,4447500,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M38.00S,2022-01-12T02:39:37.0Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,78,69,2022-01-12T02:39:37Z,4450000,,,0,,B. Ingram technical Free Throw 1 of 1 (17 PTS),[1627742],1610612740.0,NOP,technical,,,Ingram,B. Ingram,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
450,PT05M38.00S,2022-01-12T02:40:03.8Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,79,69,2022-01-12T02:40:22Z,4460000,,,0,,J. Valanciunas Free Throw 1 of 2 (11 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
451,PT05M38.00S,2022-01-12T02:40:03.8Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,79,69,2022-01-12T02:40:22Z,4470000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,Missed,,,,,,,,,,,,,,,,
452,PT05M35.00S,2022-01-12T02:40:06.8Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,79,69,2022-01-12T02:40:22Z,4480000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,451.0,2.0,1.0,1.0,,,
453,PT05M24.00S,2022-01-12T02:40:39.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,94.03745072273325,46.07843137254902,1610612750,79,71,2022-01-12T03:02:11Z,4490000,-20.0,4.0,1,right,J. McDaniels driving Layup (8 PTS) (D. Russell 6 AST),"[1630183, 1626156]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,,,,1.99,Made,8.0,D. Russell,1626156.0,6.0,,,,,,,,,,,,
