actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
93,PT05M09.00S,2022-02-13T00:24:10.2Z,1,REGULAR,steal,,[],1627749,,,1610612759,17,23,2022-02-13T00:24:12Z,910000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M04.00S,2022-02-13T00:24:14.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,6.1268068331143235,53.18627450980392,1610612759,17,25,2022-02-13T00:24:56Z,920000,-16.0,5.0,1,left,L. Walker IV running alley-oop Layup (5 PTS) (D. Murray 3 AST),"[1629022, 1627749]",1610612759.0,SAS,running alley-oop,,,Walker IV,L. Walker IV,,,,,1.67,Made,5.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,,
96,PT04M52.00S,2022-02-13T00:24:27.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629719,,,1610612740,17,25,2022-02-13T00:24:39Z,940000,,,0,,D. Cacok shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1629719, 202685]",1610612759.0,SAS,shooting,,,Cacok,D. Cacok,,,,,,,,,,,,,,,1662.0,1.0,0.0,Valanciunas,202685.0,,,,,,
98,PT04M52.00S,2022-02-13T00:24:57.8Z,1,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,18,25,2022-02-13T00:25:26Z,960000,,,0,,J. Valanciunas Free Throw 1 of 2 (3 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
99,PT04M52.00S,2022-02-13T00:24:58.9Z,1,REGULAR,substitution,out,[],1627749,,,1610612740,18,25,2022-02-13T00:25:02Z,970000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M52.00S,2022-02-13T00:24:58.9Z,1,REGULAR,substitution,in,[],1630200,,,1610612740,18,25,2022-02-13T00:25:02Z,980000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M52.00S,2022-02-13T00:24:57.8Z,1,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,18,25,2022-02-13T00:25:26Z,990000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
102,PT04M49.00S,2022-02-13T00:25:00.8Z,1,REGULAR,rebound,defensive,[],1629719,,,1610612759,18,25,2022-02-13T00:25:26Z,1000000,,,0,,D. Cacok REBOUND (Off:0 Def:1),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,
103,PT04M32.00S,2022-02-13T00:25:39.2Z,1,REGULAR,3pt,Jump Shot,[],1630200,13.485545335085414,2.696078431372549,1610612759,18,25,2022-02-13T00:25:45Z,1010000,237.0,74.0,1,left,MISS T. Jones 24' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
104,PT04M29.00S,2022-02-13T00:25:42.2Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,18,25,2022-02-13T00:25:45Z,1020000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,
105,PT04M21.00S,2022-02-13T00:25:50.1Z,1,REGULAR,3pt,Jump Shot,[],1629637,75.90341655716163,88.97058823529412,1610612740,18,25,2022-02-13T00:25:55Z,1030000,195.0,174.0,1,right,MISS J. Hayes 26' 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
106,PT04M17.00S,2022-02-13T00:25:54.1Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,18,25,2022-02-13T00:25:55Z,1040000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,
107,PT04M16.00S,2022-02-13T00:25:57.2Z,1,REGULAR,foul,personal,[],1629637,,,1610612759,18,25,2022-02-13T00:26:12Z,1050000,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 1629111]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,1662.0,1.0,0.0,Landale,1629111.0,,,,,,
109,PT04M16.00S,2022-02-13T00:26:07.1Z,1,REGULAR,substitution,out,[],202685,,,1610612759,18,25,2022-02-13T00:26:09Z,1070000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M16.00S,2022-02-13T00:26:07.1Z,1,REGULAR,substitution,in,[],1626195,,,1610612759,18,25,2022-02-13T00:26:09Z,1080000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M10.00S,2022-02-13T00:26:24.8Z,1,REGULAR,2pt,Jump Shot,[],1629022,10.85742444152431,17.401960784313726,1610612759,18,27,2022-02-13T00:26:36Z,1090000,163.0,50.0,1,left,L. Walker IV 17' pullup Jump Shot (7 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,17.04,Made,7.0,,,,,,,,,,,,,,,,,,
112,PT03M51.00S,2022-02-13T00:26:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629637,90.48948751642575,65.19607843137256,1610612740,18,27,2022-02-13T00:27:14Z,1100000,76.0,37.0,1,right,MISS J. Hayes 8' floating Shot,[1629637],1610612740.0,NOP,floating,,,Hayes,J. Hayes,,,,,8.45,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M50.00S,2022-02-13T00:26:44.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,18,27,2022-02-13T00:33:01Z,1110000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,
114,PT03M50.00S,2022-02-13T00:26:50.0Z,1,REGULAR,foul,personal,[],1626195,,,1610612759,18,27,2022-02-13T00:32:27Z,1120000,,,0,,W. Hernangomez loose ball personal FOUL (1 PF),"[1626195, 1629111]",1610612740.0,NOP,loose ball,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,1662.0,1.0,0.0,Landale,1629111.0,,,,,,
116,PT03M41.00S,2022-02-13T00:27:14.1Z,1,REGULAR,3pt,Jump Shot,[],1629022,26.28120893561104,15.954350490196079,1610612759,18,27,2022-02-13T00:27:23Z,1140000,170.0,195.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
117,PT03M38.00S,2022-02-13T00:27:17.1Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,18,27,2022-02-13T00:27:23Z,1150000,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,116.0,2.0,2.0,0.0,,,,,,,,,,,
118,PT03M20.00S,2022-02-13T00:27:37.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612740,18,27,2022-02-13T00:27:54Z,1160000,,,0,,J. Primo shooting personal FOUL (1 PF) (Jones 2 FT),"[1630563, 1630529]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Jones,1630529.0,,,,,,
120,PT03M20.00S,2022-02-13T00:28:02.4Z,1,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,19,27,2022-02-13T00:28:02Z,1180000,,,0,,H. Jones Free Throw 1 of 2 (1 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
121,PT03M20.00S,2022-02-13T00:28:15.2Z,1,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,20,27,2022-02-13T00:28:15Z,1190000,,,0,,H. Jones Free Throw 2 of 2 (2 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
122,PT02M58.00S,2022-02-13T00:28:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,8.09789750328515,54.65686274509803,1610612759,20,29,2022-02-13T00:28:46Z,1200000,-23.0,24.0,1,left,J. Landale Layup (7 PTS) (T. Jones 1 AST),"[1629111, 1630200]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,3.32,Made,7.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,,
124,PT02M40.00S,2022-02-13T00:28:59.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612740,20,29,2022-02-13T00:32:21Z,1220000,,,0,,J. Primo personal FOUL (2 PF) (Hernangomez 2 FT),"[1630563, 1626195]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,203177.0,2.0,0.0,Hernangomez,1626195.0,,,,,,
126,PT02M40.00S,2022-02-13T00:29:09.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,20,29,2022-02-13T00:29:09Z,1240000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M40.00S,2022-02-13T00:29:19.0Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,20,29,2022-02-13T00:31:53Z,1250000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M40.00S,2022-02-13T00:29:19.0Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,20,29,2022-02-13T00:31:53Z,1260000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M40.00S,2022-02-13T00:29:19.0Z,1,REGULAR,substitution,in,[],203468,,,1610612740,20,29,2022-02-13T00:31:53Z,1270000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M40.00S,2022-02-13T00:29:19.0Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,20,29,2022-02-13T00:31:53Z,1280000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M40.00S,2022-02-13T00:32:13.8Z,1,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,20,29,2022-02-13T00:32:13Z,1290000,,,0,,MISS W. Hernangomez Free Throw 1 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
132,PT02M40.00S,2022-02-13T00:32:13.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,20,29,2022-02-13T00:32:13Z,1300000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,
133,PT02M40.00S,2022-02-13T00:32:28.0Z,1,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,21,29,2022-02-13T00:32:28Z,1310000,,,0,,W. Hernangomez Free Throw 2 of 2 (1 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
134,PT02M23.00S,2022-02-13T00:32:45.9Z,1,REGULAR,2pt,Jump Shot,[],1629111,5.863994743758213,73.0392156862745,1610612759,21,29,2022-02-13T00:33:51Z,1320000,-115.0,3.0,1,left,MISS J. Landale 11' step back Shot,[1629111],1610612759.0,SAS,step back,,,Landale,J. Landale,,,,,11.52,Missed,,,,,,,,,,,,,,,,,,,
135,PT02M20.00S,2022-02-13T00:32:48.9Z,1,REGULAR,rebound,offensive,[],1630563,,,1610612759,21,29,2022-02-13T00:32:57Z,1330000,,,0,,J. Primo REBOUND (Off:1 Def:0),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,134.0,1.0,0.0,1.0,,,,,,,,,,,
136,PT02M19.00S,2022-02-13T00:32:50.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630563,6.389618922470433,52.69607843137255,1610612759,21,31,2022-02-13T00:33:01Z,1340000,-13.0,8.0,1,left,J. Primo Layup (2 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,1.55,Made,2.0,,,,,,,,,,,,,,,,,,
137,PT02M02.00S,2022-02-13T00:33:08.3Z,1,REGULAR,3pt,Jump Shot,[],203468,69.46452036793693,73.0392156862745,1610612740,24,31,2022-02-13T00:34:45Z,1350000,115.0,235.0,1,right,C. McCollum 26' 3PT pullup (6 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,26.13,Made,6.0,,,,,,,,,,,,,,,,,,
138,PT01M55.00S,2022-02-13T00:33:15.2Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629111,5.863994743758213,75.49019607843137,1610612759,24,31,2022-02-13T00:35:10Z,1360000,-127.0,3.0,1,left,MISS J. Landale 12' running Shot,[1629111],1610612759.0,SAS,running,,,Landale,J. Landale,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M52.00S,2022-02-13T00:33:18.2Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,24,31,2022-02-13T00:33:24Z,1370000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT01M40.00S,2022-02-13T00:33:31.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612740,24,31,2022-02-13T00:34:28Z,1380000,,,0,,J. Primo personal FOUL (3 PF) (McCollum 2 FT),"[1630563, 203468]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,203177.0,3.0,0.0,McCollum,203468.0,,,,,,
142,PT01M40.00S,2022-02-13T00:33:51.9Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,25,31,2022-02-13T00:34:22Z,1400000,,,0,,C. McCollum Free Throw 1 of 2 (7 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
145,PT01M40.00S,2022-02-13T00:33:51.9Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,26,31,2022-02-13T00:34:22Z,1405000,,,0,,C. McCollum Free Throw 2 of 2 (8 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
143,PT01M40.00S,2022-02-13T00:33:52.9Z,1,REGULAR,substitution,out,[],1630563,,,1610612759,26,31,2022-02-13T00:34:22Z,1410000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M40.00S,2022-02-13T00:33:52.9Z,1,REGULAR,substitution,in,[],203926,,,1610612759,26,31,2022-02-13T00:34:22Z,1420000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M24.00S,2022-02-13T00:34:26.8Z,1,REGULAR,3pt,Jump Shot,[],1629111,30.06529237844941,66.44454656862744,1610612759,26,31,2022-02-13T00:34:34Z,1430000,-82.0,230.0,1,left,MISS J. Landale 24' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
147,PT01M22.00S,2022-02-13T00:34:28.8Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,26,31,2022-02-13T00:34:28Z,1440000,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,146.0,4.0,3.0,1.0,,,,,,,,,,,
149,PT01M19.00S,2022-02-13T00:34:32.3Z,1,REGULAR,turnover,lost ball,[],203468,,,1610612740,26,31,2022-02-13T00:34:38Z,1460000,,,0,,C. McCollum lost ball TURNOVER (2 TO),"[203468, 1629719]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,2.0,,,Cacok,1629719.0,
150,PT01M19.00S,2022-02-13T00:34:32.3Z,1,REGULAR,steal,,[],1629719,,,1610612759,26,31,2022-02-13T00:34:37Z,1470000,,,0,,D. Cacok STEAL (1 STL),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M14.00S,2022-02-13T00:34:37.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,6.389618922470433,50.98039215686274,1610612759,26,33,2022-02-13T00:36:54Z,1480000,-5.0,8.0,1,left,L. Walker IV running alley-oop DUNK (9 PTS) (T. Jones 2 AST),"[1629022, 1630200]",1610612759.0,SAS,running alley-oop,,,Walker IV,L. Walker IV,,,,,0.9,Made,9.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,,
153,PT01M02.00S,2022-02-13T00:34:49.0Z,1,REGULAR,3pt,Jump Shot,[],1630230,73.66951379763469,84.06862745098039,1610612740,26,33,2022-02-13T00:34:58Z,1500000,170.0,195.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
154,PT01M00.00S,2022-02-13T00:34:54.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,26,33,2022-02-13T00:34:54Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,
155,PT01M00.00S,2022-02-13T00:34:56.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,26,33,2022-02-13T00:34:56Z,1520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M00.00S,2022-02-13T00:34:59.3Z,1,REGULAR,substitution,out,[],1629719,,,1610612740,26,33,2022-02-13T00:35:01Z,1530000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M00.00S,2022-02-13T00:34:59.3Z,1,REGULAR,substitution,in,[],1629640,,,1610612740,26,33,2022-02-13T00:35:01Z,1540000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M57.70S,2022-02-13T00:35:13.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,91.01511169513797,49.01960784313725,1610612740,28,33,2022-02-13T00:35:22Z,1550000,-5.0,32.0,1,right,C. McCollum driving finger roll Layup (10 PTS) (J. Alvarado 1 AST),"[203468, 1630631]",1610612740.0,NOP,driving finger roll,,,McCollum,C. McCollum,,,,,3.24,Made,10.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,,
160,PT00M39.20S,2022-02-13T00:35:34.6Z,1,REGULAR,3pt,Jump Shot,[],1629640,29.517082785808146,21.07843137254902,1610612759,28,36,2022-02-13T00:35:40Z,1570000,145.0,225.0,1,left,K. Johnson 26' 3PT  (3 PTS) (J. Landale 1 AST),"[1629640, 1629111]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.75,Made,3.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,,
162,PT00M31.70S,2022-02-13T00:35:44.4Z,1,REGULAR,3pt,Jump Shot,[],203468,67.23061760840999,50.245098039215684,1610612740,28,36,2022-02-13T00:37:44Z,1590000,1.0,256.0,1,right,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
163,PT00M29.90S,2022-02-13T00:35:46.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,28,36,2022-02-13T00:35:58Z,1600000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,162.0,,,,,,,,,,,,,,
164,PT00M29.90S,2022-02-13T00:35:53.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626195,,,1610612759,28,36,2022-02-13T00:36:05Z,1610000,,,0,,W. Hernangomez personal FOUL (2 PF) (Landale 2 FT),"[1626195, 1629111]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,203177.0,2.0,0.0,Landale,1629111.0,,,,,,
166,PT00M29.90S,2022-02-13T00:36:20.7Z,1,REGULAR,freethrow,1 of 2,[],1629111,,,1610612759,28,37,2022-02-13T00:36:20Z,1630000,,,0,,J. Landale Free Throw 1 of 2 (8 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
167,PT00M29.90S,2022-02-13T00:36:20.7Z,1,REGULAR,freethrow,2 of 2,[],1629111,,,1610612759,28,37,2022-02-13T00:36:49Z,1640000,,,0,,MISS J. Landale Free Throw 2 of 2,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Missed,,,,,,,,,,,,,,,,,,,
168,PT00M27.80S,2022-02-13T00:36:22.8Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,28,37,2022-02-13T00:36:49Z,1650000,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,167.0,5.0,4.0,1.0,,,,,,,,,,,
169,PT00M09.00S,2022-02-13T00:37:00.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,82.9993429697766,57.107843137254896,1610612740,30,37,2022-02-13T00:37:13Z,1660000,36.0,107.0,1,right,C. McCollum 11' driving floating Jump Shot (12 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,11.3,Made,12.0,,,,,,,,,,,,,,,,,,
170,PT00M05.40S,2022-02-13T00:37:06.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203926,27.283180026281208,17.892156862745097,1610612759,30,37,2022-02-13T00:38:51Z,1670000,161.0,204.0,1,left,MISS D. McDermott 25' running pullup 3PT,[203926],1610612759.0,SAS,running pullup,,,McDermott,D. McDermott,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
171,PT00M05.40S,2022-02-13T00:37:06.8Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,30,37,2022-02-13T00:37:29Z,1680000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,
172,PT00M00.00S,2022-02-13T00:37:12.5Z,1,REGULAR,3pt,Jump Shot,[],1630230,65.78515111695138,45.588235294117645,1610612740,33,37,2022-02-13T00:37:52Z,1690000,-22.0,269.0,1,right,N. Marshall 27' 3PT  (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,27.0,Made,3.0,,,,,,,,,,,,,,,,,,
173,PT00M00.00S,2022-02-13T00:37:58.6Z,1,REGULAR,instantreplay,request,[],0,,,1610612759,33,37,2022-02-13T00:38:19Z,1700000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,Support 3pt FG
174,PT00M00.00S,2022-02-13T00:38:23.7Z,1,REGULAR,period,end,[],0,,,1610612759,33,37,2022-02-13T00:38:23Z,1710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,out,['startperiod'],1626195,,,1610612759,33,37,2022-02-13T00:39:47Z,1720000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612759,33,37,2022-02-13T00:39:47Z,1730000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,out,['startperiod'],1629022,,,1610612759,33,37,2022-02-13T00:39:47Z,1740000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,33,37,2022-02-13T00:39:47Z,1750000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,out,['startperiod'],1629111,,,1610612759,33,37,2022-02-13T00:39:47Z,1760000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612759,33,37,2022-02-13T00:39:47Z,1770000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612759,33,37,2022-02-13T00:39:47Z,1780000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,33,37,2022-02-13T00:39:47Z,1790000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
