actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
94,PT03M57.00S,2021-11-14T00:25:48.6Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,26,14,2021-11-14T00:28:01Z,890000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M57.00S,2021-11-14T00:25:48.6Z,1,REGULAR,substitution,in,[],1629637,,,1610612763,26,14,2021-11-14T00:28:01Z,900000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M57.00S,2021-11-14T00:25:48.6Z,1,REGULAR,substitution,in,[],203107,,,1610612763,26,14,2021-11-14T00:28:01Z,910000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M57.00S,2021-11-14T00:25:48.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612763,26,14,2021-11-14T00:28:01Z,920000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M57.00S,2021-11-14T00:25:48.6Z,1,REGULAR,substitution,in,[],202066,,,1610612763,26,14,2021-11-14T00:28:01Z,930000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M57.00S,2021-11-14T00:25:48.6Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,26,14,2021-11-14T00:28:01Z,940000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M57.00S,2021-11-14T00:25:48.6Z,1,REGULAR,substitution,in,[],1630533,,,1610612763,26,14,2021-11-14T00:28:01Z,950000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M37.00S,2021-11-14T00:28:28.6Z,1,REGULAR,3pt,Jump Shot,[],1629630,68.41327201051249,24.754901960784316,1610612763,26,17,2021-11-14T00:28:34Z,960000,-126.0,244.0,1,right,J. Morant 27' 3PT  (8 PTS) (K. Anderson 1 AST),"[1629630, 203937]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,27.51,Made,8.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,,
103,PT03M10.00S,2021-11-14T00:28:55.7Z,1,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612740,26,17,2021-11-14T00:29:09Z,980000,,,0,,Z. Williams shooting personal FOUL (1 PF) (Satoransky 2 FT),"[1630533, 203107]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,1155.0,1.0,0.0,Satoransky,203107.0,,,,,,,,,,
105,PT03M10.00S,2021-11-14T00:29:19.5Z,1,REGULAR,freethrow,1 of 2,[],203107,,,1610612740,27,17,2021-11-14T00:29:19Z,1000000,,,0,,T. Satoransky Free Throw 1 of 2 (1 PTS),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
106,PT03M10.00S,2021-11-14T00:29:31.2Z,1,REGULAR,freethrow,2 of 2,[],203107,,,1610612740,28,17,2021-11-14T00:29:31Z,1010000,,,0,,T. Satoransky Free Throw 2 of 2 (2 PTS),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
107,PT02M55.00S,2021-11-14T00:29:49.1Z,1,REGULAR,3pt,Jump Shot,[],1628991,88.91261498028909,2.450980392156863,1610612763,28,17,2021-11-14T00:30:00Z,1020000,-238.0,52.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,,
108,PT02M48.00S,2021-11-14T00:29:56.1Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,28,17,2021-11-14T00:30:00Z,1030000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,
109,PT02M40.00S,2021-11-14T00:30:03.8Z,1,REGULAR,3pt,Jump Shot,[],202066,27.414586070959263,80.88235294117648,1610612740,31,17,2021-11-14T00:30:10Z,1040000,-154.0,205.0,1,left,G. Temple 25' 3PT  (3 PTS) (T. Satoransky 1 AST),"[202066, 203107]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,25.68,Made,3.0,T. Satoransky,203107.0,1.0,,,,,,,,,,,,,,,
111,PT02M24.00S,2021-11-14T00:30:19.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,86.15308804204993,37.5,1610612763,31,17,2021-11-14T00:32:01Z,1060000,-62.0,78.0,1,right,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.97,Missed,,,,,,,,,,,,,,,,,,,
112,PT02M20.00S,2021-11-14T00:30:23.0Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,31,17,2021-11-14T00:30:33Z,1070000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,111.0,1.0,0.0,1.0,,,,,
114,PT02M18.00S,2021-11-14T00:30:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,92.06636005256242,44.6078431372549,1610612763,31,17,2021-11-14T00:32:32Z,1090000,-27.0,22.0,1,right,MISS J. Jackson Jr. putback Layup,[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,3.49,Missed,,,,,,,,,,,,,,,,,,,
115,PT02M12.00S,2021-11-14T00:30:31.1Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,31,17,2021-11-14T00:30:31Z,1100000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,114.0,2.0,2.0,0.0,,,,,
116,PT01M58.00S,2021-11-14T00:30:45.0Z,1,REGULAR,3pt,Jump Shot,[],1630529,12.040078843626807,97.30392156862744,1610612740,34,17,2021-11-14T00:30:49Z,1110000,-237.0,61.0,1,left,H. Jones 24' 3PT  (3 PTS) (T. Satoransky 2 AST),"[1630529, 203107]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,24.42,Made,3.0,T. Satoransky,203107.0,2.0,,,,,,,,,,,,,,,
118,PT01M36.00S,2021-11-14T00:31:07.6Z,1,REGULAR,turnover,lost ball,[],1629630,,,1610612763,34,17,2021-11-14T00:31:29Z,1130000,,,0,,J. Morant lost ball TURNOVER (1 TO),"[1629630, 1629638]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,1.0,,,,,Alexander-Walker,1629638.0,,,
119,PT01M36.00S,2021-11-14T00:31:07.6Z,1,REGULAR,steal,,[],1629638,,,1610612740,34,17,2021-11-14T00:31:10Z,1140000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M33.00S,2021-11-14T00:31:12.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612740,34,17,2021-11-14T00:31:48Z,1150000,,,0,,D. Melton shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1629001, 1629638]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,202049.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,
122,PT01M33.00S,2021-11-14T00:31:55.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629638,,,1610612740,34,17,2021-11-14T00:31:55Z,1170000,,,0,,MISS N. Alexander-Walker Free Throw 1 of 2,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
123,PT01M33.00S,2021-11-14T00:31:55.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,34,17,2021-11-14T00:31:55Z,1180000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,
124,PT01M33.00S,2021-11-14T00:32:06.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629638,,,1610612740,35,17,2021-11-14T00:32:06Z,1190000,,,0,,N. Alexander-Walker Free Throw 2 of 2 (10 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
125,PT01M18.00S,2021-11-14T00:32:24.7Z,1,REGULAR,3pt,Jump Shot,[],1630533,73.27529566360053,82.59803921568627,1610612763,35,17,2021-11-14T00:32:30Z,1200000,163.0,199.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M14.00S,2021-11-14T00:32:28.7Z,1,REGULAR,rebound,defensive,[],203107,,,1610612740,35,17,2021-11-14T00:32:30Z,1210000,,,0,,T. Satoransky REBOUND (Off:0 Def:1),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,
127,PT01M11.00S,2021-11-14T00:32:35.3Z,1,REGULAR,foul,offensive,[],1629637,,,1610612740,35,17,2021-11-14T00:33:18Z,1220000,,,0,,J. Hayes offensive FOUL (1 PF),"[1629637, 1629001]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,202049.0,1.0,0.0,Melton,1629001.0,,,,,,,,,,
129,PT01M11.00S,2021-11-14T00:32:35.3Z,1,REGULAR,turnover,offensive foul,[],1629637,,,1610612740,35,17,2021-11-14T00:32:35Z,1240000,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,202049.0,,,,,1.0,,,,,,,,,
130,PT01M11.00S,2021-11-14T00:32:51.6Z,1,REGULAR,substitution,out,[],1629001,,,1610612763,35,17,2021-11-14T00:33:03Z,1250000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M11.00S,2021-11-14T00:32:51.6Z,1,REGULAR,substitution,out,[],203937,,,1610612763,35,17,2021-11-14T00:33:03Z,1260000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M11.00S,2021-11-14T00:32:51.6Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,35,17,2021-11-14T00:33:03Z,1270000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M11.00S,2021-11-14T00:32:51.6Z,1,REGULAR,substitution,in,[],1628415,,,1610612763,35,17,2021-11-14T00:33:03Z,1280000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M00.00S,2021-11-14T00:33:07.2Z,1,REGULAR,foul,personal,[],202066,,,1610612763,35,17,2021-11-14T00:33:13Z,1290000,,,0,,G. Temple personal FOUL (1 PF),"[202066, 1629630]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,1155.0,1.0,0.0,Morant,1629630.0,,,,,,,,,,
136,PT00M53.00S,2021-11-14T00:33:34.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630533,90.16507884362682,90.46415441176471,1610612763,35,19,2021-11-14T00:34:36Z,1310000,202.0,40.0,1,right,Z. Williams 20' Jump Shot (2 PTS) (J. Morant 2 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,20.62,Made,2.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,,
138,PT00M31.40S,2021-11-14T00:33:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,6.783837056504599,59.068627450980394,1610612740,35,19,2021-11-14T00:34:03Z,1330000,-45.0,11.0,1,left,MISS H. Jones Layup - blocked,"[1630529, 1629634]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,4.67,Missed,,,,,,,,,,,,,,,,,Clarke,1629634.0,
139,PT00M31.40S,2021-11-14T00:33:58.2Z,1,REGULAR,block,,[],1629634,,,1610612740,35,19,2021-11-14T00:34:02Z,1340000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M26.70S,2021-11-14T00:34:02.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,35,19,2021-11-14T00:34:03Z,1350000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,
141,PT00M22.30S,2021-11-14T00:34:07.2Z,1,REGULAR,3pt,Jump Shot,[],1628415,69.20170827858082,17.647058823529413,1610612763,35,22,2021-11-14T00:34:44Z,1360000,-162.0,237.0,1,right,D. Brooks 28' 3PT  (5 PTS) (J. Morant 3 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,28.7,Made,5.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,,
143,PT00M01.50S,2021-11-14T00:34:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203107,8.360709592641262,59.80392156862745,1610612740,35,22,2021-11-14T00:36:26Z,1380000,-49.0,26.0,1,left,MISS T. Satoransky driving Layup,[203107],1610612740.0,NOP,driving,,,Satoransky,T. Satoransky,,,,,5.55,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M01.50S,2021-11-14T00:34:31.3Z,1,REGULAR,rebound,offensive,[],203107,,,1610612740,35,22,2021-11-14T00:34:49Z,1390000,,,0,,T. Satoransky REBOUND (Off:1 Def:1),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,143.0,2.0,1.0,1.0,,,,,
145,PT00M00.00S,2021-11-14T00:34:35.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203107,7.5722733245729295,52.69607843137255,1610612740,35,22,2021-11-14T00:35:24Z,1400000,-13.0,19.0,1,left,MISS T. Satoransky tip Layup,[203107],1610612740.0,NOP,tip,,,Satoransky,T. Satoransky,,,,,2.31,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2021-11-14T00:34:53.8Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612740,35,22,2021-11-14T00:34:53Z,1410000,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,145.0,1.0,0.0,1.0,,,,,
147,PT00M00.00S,2021-11-14T00:34:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,6.783837056504599,54.41176470588235,1610612740,35,22,2021-11-14T00:35:19Z,1420000,-22.0,11.0,1,left,MISS J. Hayes tip Layup,[1629637],1610612740.0,NOP,tip,,,Hayes,J. Hayes,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2021-11-14T00:35:08.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,35,22,2021-11-14T00:35:08Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,
149,PT00M00.00S,2021-11-14T00:35:30.1Z,1,REGULAR,period,end,[],0,,,1610612740,35,22,2021-11-14T00:35:30Z,1440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-14T00:36:39.5Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,35,22,2021-11-14T00:37:16Z,1450000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-14T00:36:39.5Z,2,REGULAR,substitution,out,['startperiod'],1629637,,,1610612740,35,22,2021-11-14T00:37:16Z,1460000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-11-14T00:36:39.5Z,2,REGULAR,substitution,out,['startperiod'],1629630,,,1610612740,35,22,2021-11-14T00:37:16Z,1470000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-11-14T00:36:39.5Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612740,35,22,2021-11-14T00:37:16Z,1480000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-11-14T00:36:39.5Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,35,22,2021-11-14T00:37:16Z,1490000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-14T00:36:39.5Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612740,35,22,2021-11-14T00:37:16Z,1500000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-14T00:37:11.5Z,2,REGULAR,period,start,[],0,,,1610612763,35,22,2021-11-14T00:37:17Z,1510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M48.00S,2021-11-14T00:37:26.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,35,22,2021-11-14T00:37:26Z,1520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M43.00S,2021-11-14T00:37:44.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,89.96386333771353,54.166666666666664,1610612763,35,22,2021-11-14T00:37:54Z,1530000,21.0,42.0,1,right,MISS T. Jones driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,4.67,Missed,,,,,,,,,,,,,,,,,,,
159,PT11M37.00S,2021-11-14T00:37:50.4Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,35,22,2021-11-14T00:37:54Z,1540000,,,0,,J. Valanciunas REBOUND (Off:0 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,158.0,5.0,5.0,0.0,,,,,
160,PT11M31.00S,2021-11-14T00:37:58.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,35,22,2021-11-14T00:37:58Z,1550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M21.00S,2021-11-14T00:38:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202066,8.09789750328515,48.03921568627451,1610612740,35,22,2021-11-14T00:38:28Z,1560000,10.0,24.0,1,left,MISS G. Temple driving finger roll Layup - blocked,"[202066, 1628991]",1610612740.0,NOP,driving finger roll,,,Temple,G. Temple,,,,,2.56,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,
165,PT11M21.00S,2021-11-14T00:38:20.6Z,2,REGULAR,block,,[],1628991,,,1610612740,35,22,2021-11-14T00:40:48Z,1565000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M15.00S,2021-11-14T00:38:26.6Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,35,22,2021-11-14T00:38:45Z,1570000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,161.0,1.0,1.0,0.0,,,,,
163,PT11M13.00S,2021-11-14T00:38:34.4Z,2,REGULAR,foul,personal,['2freethrow'],202066,,,1610612763,35,22,2021-11-14T00:38:47Z,1580000,,,0,,G. Temple shooting personal FOUL (2 PF) (Brooks 2 FT),"[202066, 1628415]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,,,,,,,202049.0,2.0,0.0,Brooks,1628415.0,,,,,,,,,,
166,PT11M13.00S,2021-11-14T00:38:55.2Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,35,23,2021-11-14T00:38:55Z,1600000,,,0,,D. Brooks Free Throw 1 of 2 (6 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
167,PT11M13.00S,2021-11-14T00:39:07.8Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,35,24,2021-11-14T00:39:07Z,1610000,,,0,,D. Brooks Free Throw 2 of 2 (7 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
199,PT10M58.00S,2021-11-14T00:39:13.6Z,2,REGULAR,turnover,3-second-violation,[],202685,,,1610612740,35,24,2021-11-14T00:45:10Z,1615000,,,0,,J. Valanciunas 3-second-violation TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,202049.0,,,,,1.0,,,,,,,,,
168,PT10M58.00S,2021-11-14T00:39:32.0Z,2,REGULAR,violation,lane,[],202685,,,1610612763,35,24,2021-11-14T00:45:10Z,1620000,,,0,,J. Valanciunas lane VIOLATION,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M44.00S,2021-11-14T00:39:58.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,82.07950065703022,59.31372549019608,1610612763,35,24,2021-11-14T00:45:10Z,1630000,47.0,116.0,1,right,MISS J. Jackson Jr. 12' Jump Shot,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,12.5,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M41.00S,2021-11-14T00:40:01.3Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,35,24,2021-11-14T00:43:04Z,1640000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,
171,PT10M40.00S,2021-11-14T00:40:07.5Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612740,35,24,2021-11-14T00:58:50Z,1650000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Temple 2 FT),"[1628415, 202066]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,202049.0,2.0,0.0,Temple,202066.0,,,,,,,,,,
173,PT10M40.00S,2021-11-14T00:40:40.6Z,2,REGULAR,freethrow,1 of 2,[],202066,,,1610612740,35,24,2021-11-14T00:40:40Z,1670000,,,0,,MISS G. Temple Free Throw 1 of 2,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Missed,,,,,,,,,,,,,,,,,,,
174,PT10M40.00S,2021-11-14T00:40:40.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,35,24,2021-11-14T00:40:40Z,1680000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,173.0,,,,,,,,
175,PT10M40.00S,2021-11-14T00:40:54.3Z,2,REGULAR,freethrow,2 of 2,[],202066,,,1610612740,36,24,2021-11-14T00:40:54Z,1690000,,,0,,G. Temple Free Throw 2 of 2 (4 PTS),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
176,PT10M25.00S,2021-11-14T00:41:56.1Z,2,REGULAR,jumpball,recovered,[],1628404,,,1610612763,36,24,2021-11-14T00:41:56Z,1700000,,,0,,Jump Ball J. Valanciunas vs. B. Clarke: Tip to J. Hart,"[1628404, 202685, 1629634]",1610612740.0,NOP,heldball,J. Hart,1628404.0,Hart,J. Hart,Valanciunas,202685.0,Clarke,1629634.0,,,,,,,,,,,,,,,,,,,,,
179,PT10M25.00S,2021-11-14T00:41:56.1Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,36,24,2021-11-14T00:42:38Z,1730000,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 202685]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,1.0,,,,,Valanciunas,202685.0,,,
180,PT10M25.00S,2021-11-14T00:41:56.1Z,2,REGULAR,steal,,[],202685,,,1610612740,36,24,2021-11-14T00:41:56Z,1740000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M17.00S,2021-11-14T00:42:04.5Z,2,REGULAR,turnover,lost ball,[],202066,,,1610612740,36,24,2021-11-14T00:42:46Z,1750000,,,0,,G. Temple lost ball TURNOVER (1 TO),"[202066, 1628991]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,1.0,,,,,Jackson Jr.,1628991.0,,,
182,PT10M17.00S,2021-11-14T00:42:04.5Z,2,REGULAR,steal,,[],1628991,,,1610612763,36,24,2021-11-14T00:42:08Z,1760000,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M09.00S,2021-11-14T00:42:12.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,71.96123521681997,83.82352941176471,1610612763,36,24,2021-11-14T00:42:50Z,1770000,169.0,211.0,1,right,MISS J. Jackson Jr. 27' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,,
