actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
361,PT08M16.00S,2021-12-29T02:28:30.0Z,3,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,55,67,2021-12-29T02:28:36Z,3610000,,,0,,I. Okoro lost ball out-of-bounds TURNOVER (2 TO),[1630171],1610612739.0,CLE,lost ball,,,Okoro,I. Okoro,,,,,,,,,,,2.0,,,,,,,202049.0,,,,,,,
362,PT07M57.00S,2021-12-29T02:28:54.6Z,3,REGULAR,turnover,bad pass,[],202685,,,1610612740,55,67,2021-12-29T02:28:58Z,3620000,,,0,,J. Valanciunas bad pass TURNOVER (3 TO),"[202685, 1630171]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,3.0,Okoro,1630171.0,,,,,,,,,,,,
363,PT07M57.00S,2021-12-29T02:28:54.6Z,3,REGULAR,steal,,[],1630171,,,1610612739,55,67,2021-12-29T02:28:57Z,3630000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M51.00S,2021-12-29T02:29:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630171,92.32917214191852,53.18627450980392,1610612739,55,67,2021-12-29T02:29:05Z,3640000,16.0,20.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
366,PT07M47.00S,2021-12-29T02:29:04.2Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,55,67,2021-12-29T02:35:13Z,3660000,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
367,PT07M40.00S,2021-12-29T02:29:16.5Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612740,55,67,2021-12-29T02:29:23Z,3670000,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Graham 2 FT),"[1628374, 1628984]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,1628168.0,,,3.0,0.0,Graham,1628984.0,
369,PT07M40.00S,2021-12-29T02:29:45.0Z,3,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,55,67,2021-12-29T02:29:45Z,3690000,,,0,,MISS D. Graham Free Throw 1 of 2,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Missed,,,,,,,,,,,,,,,,,,,
370,PT07M40.00S,2021-12-29T02:29:45.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,55,67,2021-12-29T02:29:45Z,3700000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,369.0,,,,,,,,,,,,,,,,,,
371,PT07M40.00S,2021-12-29T02:30:04.2Z,3,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,56,67,2021-12-29T02:30:04Z,3710000,,,0,,D. Graham Free Throw 2 of 2 (6 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
372,PT07M26.00S,2021-12-29T02:30:21.5Z,3,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612739,56,67,2021-12-29T02:31:07Z,3720000,,,0,,L. Markkanen bad pass out-of-bounds TURNOVER (1 TO),[1628374],1610612739.0,CLE,bad pass,,,Markkanen,L. Markkanen,,,,,,,,,,,1.0,,,,,,,1628168.0,,,,,,,
373,PT07M14.00S,2021-12-29T02:30:49.0Z,3,REGULAR,foul,personal,[],1630171,,,1610612740,56,67,2021-12-29T02:30:53Z,3730000,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1628984]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,202049.0,,,2.0,0.0,Graham,1628984.0,
375,PT06M59.00S,2021-12-29T02:31:28.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,29.911300919842315,71.07843137254902,1610612740,56,67,2021-12-29T02:31:36Z,3750000,-105.0,229.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
376,PT06M54.00S,2021-12-29T02:31:34.6Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,56,67,2021-12-29T02:31:34Z,3760000,,,0,,D. Wade REBOUND (Off:2 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,375.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
377,PT06M49.00S,2021-12-29T02:31:56.3Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612739,56,67,2021-12-29T02:32:03Z,3770000,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Rubio 2 FT),"[202685, 201937]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,1628168.0,,,3.0,0.0,Rubio,201937.0,
379,PT06M49.00S,2021-12-29T02:32:07.8Z,3,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,56,68,2021-12-29T02:32:07Z,3790000,,,0,,R. Rubio Free Throw 1 of 2 (19 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,19.0,,,,,,,,,,,
380,PT06M49.00S,2021-12-29T02:32:09.9Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,56,68,2021-12-29T02:32:12Z,3800000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M49.00S,2021-12-29T02:32:09.9Z,3,REGULAR,substitution,in,[],201567,,,1610612739,56,68,2021-12-29T02:32:12Z,3810000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M49.00S,2021-12-29T02:32:26.3Z,3,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,56,69,2021-12-29T02:32:26Z,3820000,,,0,,R. Rubio Free Throw 2 of 2 (20 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,20.0,,,,,,,,,,,
383,PT06M36.00S,2021-12-29T02:32:40.6Z,3,REGULAR,3pt,Jump Shot,[],1629109,12.828515111695138,5.637254901960785,1610612740,56,69,2021-12-29T02:33:12Z,3830000,222.0,68.0,1,left,MISS G. Clark 3PT,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
384,PT06M36.00S,2021-12-29T02:32:40.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,56,69,2021-12-29T02:33:12Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,383.0,,,,,,,,,,,,,,,,,,
385,PT06M36.00S,2021-12-29T02:32:50.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612740,56,69,2021-12-29T02:33:01Z,3850000,,,0,,L. Markkanen loose ball personal FOUL (4 PF) (Valanciunas 2 FT),"[1628374, 202685]",1610612739.0,CLE,loose ball,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,1628168.0,,,4.0,0.0,Valanciunas,202685.0,
387,PT06M36.00S,2021-12-29T02:33:18.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,57,69,2021-12-29T02:33:18Z,3870000,,,0,,J. Valanciunas Free Throw 1 of 2 (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,8.0,,,,,,,,,,,
388,PT06M36.00S,2021-12-29T02:33:19.6Z,3,REGULAR,substitution,out,[],1628374,,,1610612740,57,69,2021-12-29T02:33:31Z,3880000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M36.00S,2021-12-29T02:33:19.6Z,3,REGULAR,substitution,out,[],1630171,,,1610612740,57,69,2021-12-29T02:33:31Z,3890000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M36.00S,2021-12-29T02:33:19.6Z,3,REGULAR,substitution,in,[],1627756,,,1610612740,57,69,2021-12-29T02:33:31Z,3900000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M36.00S,2021-12-29T02:33:19.6Z,3,REGULAR,substitution,in,[],1630596,,,1610612740,57,69,2021-12-29T02:33:31Z,3910000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M36.00S,2021-12-29T02:33:43.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,58,69,2021-12-29T02:33:43Z,3920000,,,0,,J. Valanciunas Free Throw 2 of 2 (9 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,9.0,,,,,,,,,,,
393,PT06M21.00S,2021-12-29T02:33:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201937,93.9060446780552,53.67647058823529,1610612739,58,69,2021-12-29T02:34:10Z,3930000,18.0,5.0,1,right,MISS R. Rubio Layup - blocked,"[201937, 1628984]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,1.9,Missed,,,,,,,,,,,,,Graham,1628984.0,,,,,
394,PT06M21.00S,2021-12-29T02:33:59.1Z,3,REGULAR,block,,[],1628984,,,1610612739,58,69,2021-12-29T02:34:01Z,3940000,,,0,,D. Graham BLOCK (1 BLK),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M18.00S,2021-12-29T02:34:02.1Z,3,REGULAR,rebound,offensive,[],201937,,,1610612739,58,69,2021-12-29T02:34:10Z,3950000,,,0,,R. Rubio REBOUND (Off:2 Def:6),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,393.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
396,PT06M17.00S,2021-12-29T02:34:03.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,66.96780551905388,38.48039215686275,1610612739,58,69,2021-12-29T02:34:13Z,3960000,-58.0,258.0,1,right,MISS D. Wade 26' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
397,PT06M15.00S,2021-12-29T02:34:05.9Z,3,REGULAR,rebound,defensive,[],1629109,,,1610612740,58,69,2021-12-29T02:34:13Z,3970000,,,0,,G. Clark REBOUND (Off:0 Def:3),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,396.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
398,PT06M02.00S,2021-12-29T02:34:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,7.440867279894875,52.69607843137255,1610612740,58,69,2021-12-29T02:34:44Z,3980000,-13.0,17.0,1,left,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
399,PT05M59.00S,2021-12-29T02:34:20.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,58,69,2021-12-29T02:34:44Z,3990000,,,0,,E. Mobley REBOUND (Off:0 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,398.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
400,PT05M56.00S,2021-12-29T02:34:30.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,58,69,2021-12-29T02:34:30Z,4000000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M56.00S,2021-12-29T02:36:50.4Z,3,REGULAR,substitution,out,[],1629109,,,1610612739,58,69,2021-12-29T02:37:06Z,4010000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M56.00S,2021-12-29T02:36:50.4Z,3,REGULAR,substitution,in,[],1630530,,,1610612739,58,69,2021-12-29T02:37:06Z,4020000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M44.00S,2021-12-29T02:37:33.9Z,3,REGULAR,turnover,bad pass,[],201567,,,1610612739,58,69,2021-12-29T02:37:39Z,4030000,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1630530]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,,,,,,
404,PT05M44.00S,2021-12-29T02:37:33.9Z,3,REGULAR,steal,,[],1630530,,,1610612740,58,69,2021-12-29T02:37:35Z,4040000,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M21.00S,2021-12-29T02:37:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628984,4.944152431011826,53.67647058823529,1610612740,60,69,2021-12-29T02:38:02Z,4050000,-18.0,-6.0,1,left,D. Graham driving Layup (8 PTS),[1628984],1610612740.0,NOP,driving,,,Graham,D. Graham,,,,,1.94,Made,,,,,,,,8.0,,,,,,,,,,,
406,PT04M57.00S,2021-12-29T02:38:25.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,60,69,2021-12-29T02:38:31Z,4060000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,
407,PT04M57.00S,2021-12-29T02:38:29.2Z,3,REGULAR,substitution,out,[],1629731,,,1610612740,60,69,2021-12-29T02:38:51Z,4070000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M57.00S,2021-12-29T02:38:29.2Z,3,REGULAR,substitution,in,[],1626147,,,1610612740,60,69,2021-12-29T02:38:51Z,4080000,,,0,,SUB in: J. Anderson,[1626147],1610612739.0,CLE,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M44.00S,2021-12-29T02:39:01.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,28.991458607095925,73.2843137254902,1610612740,60,69,2021-12-29T02:39:06Z,4090000,-116.0,220.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
410,PT04M41.00S,2021-12-29T02:39:04.0Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,60,69,2021-12-29T02:39:06Z,4100000,,,0,,R. Rubio REBOUND (Off:2 Def:7),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,409.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
411,PT04M38.00S,2021-12-29T02:39:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630596,93.9060446780552,52.94117647058824,1610612739,60,71,2021-12-29T02:39:41Z,4110000,15.0,5.0,1,right,E. Mobley running Layup (18 PTS) (R. Rubio 8 AST),"[1630596, 201937]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,1.55,Made,,,,,,,,18.0,R. Rubio,201937.0,8.0,,,,,,,,
413,PT04M21.00S,2021-12-29T02:39:24.6Z,3,REGULAR,2pt,Jump Shot,[],1628984,23.866622864651774,42.40196078431372,1610612740,62,71,2021-12-29T02:39:29Z,4130000,38.0,172.0,1,left,D. Graham 17' pullup Jump Shot (10 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,17.6,Made,,,,,,,,10.0,,,,,,,,,,,
414,PT04M02.00S,2021-12-29T02:39:43.2Z,3,REGULAR,3pt,Jump Shot,[],201937,66.83639947437582,36.76470588235294,1610612739,62,74,2021-12-29T02:39:49Z,4140000,-66.0,259.0,1,right,R. Rubio 26' 3PT  (23 PTS) (K. Love 2 AST),"[201937, 201567]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,26.75,Made,,,,,,,,23.0,K. Love,201567.0,2.0,,,,,,,,
416,PT03M50.00S,2021-12-29T02:39:55.7Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627756,,,1610612740,62,74,2021-12-29T02:43:25Z,4152500,,,0,,D. Valentine shooting personal FOUL (2 PF) (Graham 3 FT),"[1627756, 1628984]",1610612739.0,CLE,shooting,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,1626301.0,,,2.0,0.0,Graham,1628984.0,
420,PT03M50.00S,2021-12-29T02:40:32.3Z,3,REGULAR,substitution,out,[],202685,,,1610612740,62,74,2021-12-29T02:41:00Z,4155000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M50.00S,2021-12-29T02:40:32.3Z,3,REGULAR,substitution,out,[],202066,,,1610612740,62,74,2021-12-29T02:41:00Z,4157500,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M50.00S,2021-12-29T02:40:32.3Z,3,REGULAR,substitution,in,[],1629637,,,1610612740,62,74,2021-12-29T02:41:00Z,4158750,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M50.00S,2021-12-29T02:40:32.3Z,3,REGULAR,substitution,in,[],203107,,,1610612740,62,74,2021-12-29T02:41:00Z,4159375,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M50.00S,2021-12-29T02:40:33.8Z,3,REGULAR,freethrow,1 of 3,[],1628984,,,1610612740,63,74,2021-12-29T02:43:41Z,4180000,,,0,,D. Graham Free Throw 1 of 3 (11 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,11.0,,,,,,,,,,,
419,PT03M50.00S,2021-12-29T02:40:33.8Z,3,REGULAR,freethrow,2 of 3,[],1628984,,,1610612740,64,74,2021-12-29T02:43:41Z,4190000,,,0,,D. Graham Free Throw 2 of 3 (12 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,12.0,,,,,,,,,,,
424,PT03M50.00S,2021-12-29T02:40:33.8Z,3,REGULAR,freethrow,3 of 3,[],1628984,,,1610612740,65,74,2021-12-29T02:43:41Z,4240000,,,0,,D. Graham Free Throw 3 of 3 (13 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,,,,,,,,13.0,,,,,,,,,,,
425,PT03M31.00S,2021-12-29T02:41:37.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.24901445466492,49.754901960784316,1610612739,65,76,2021-12-29T02:41:43Z,4250000,-1.0,11.0,1,right,E. Mobley DUNK (20 PTS) (J. Anderson 2 AST),"[1630596, 1626147]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,1.11,Made,,,,,,,,20.0,J. Anderson,1626147.0,2.0,,,,,,,,
427,PT03M17.00S,2021-12-29T02:41:52.1Z,3,REGULAR,turnover,bad pass,[],203107,,,1610612740,65,76,2021-12-29T02:41:59Z,4270000,,,0,,T. Satoransky bad pass TURNOVER (1 TO),"[203107, 201567]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,1.0,Love,201567.0,,,,,,,,,,,,
428,PT03M17.00S,2021-12-29T02:41:52.1Z,3,REGULAR,steal,,[],201567,,,1610612739,65,76,2021-12-29T02:41:54Z,4280000,,,0,,K. Love STEAL (1 STL),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M12.00S,2021-12-29T02:42:04.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628984,,,1610612739,65,76,2021-12-29T02:43:12Z,4290000,,,0,,D. Graham personal FOUL (1 PF) (Anderson 2 FT),"[1628984, 1626147]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,1626301.0,,,1.0,0.0,Anderson,1626147.0,
431,PT03M12.00S,2021-12-29T02:42:33.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626147,,,1610612739,65,77,2021-12-29T02:42:49Z,4310000,,,0,,J. Anderson Free Throw 1 of 2 (1 PTS),[1626147],1610612739.0,CLE,,,,Anderson,J. Anderson,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
432,PT03M12.00S,2021-12-29T02:42:33.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626147,,,1610612739,65,78,2021-12-29T02:42:49Z,4320000,,,0,,J. Anderson Free Throw 2 of 2 (2 PTS),[1626147],1610612739.0,CLE,,,,Anderson,J. Anderson,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
433,PT03M12.00S,2021-12-29T02:42:56.2Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,65,78,2021-12-29T02:43:00Z,4330000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M12.00S,2021-12-29T02:42:56.2Z,3,REGULAR,substitution,in,[],1629607,,,1610612740,65,78,2021-12-29T02:43:00Z,4340000,,,0,,SUB in: J. Harper,[1629607],1610612740.0,NOP,,,,Harper,J. Harper,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M56.00S,2021-12-29T02:43:11.0Z,3,REGULAR,2pt,Jump Shot,[],1630530,21.23850197109067,48.03921568627451,1610612740,65,78,2021-12-29T02:43:15Z,4350000,10.0,147.0,1,left,MISS T. Murphy III 14' Jump Shot,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,14.74,Missed,,,,,,,,,,,,,,,,,,,
436,PT02M55.00S,2021-12-29T02:43:12.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,65,78,2021-12-29T02:43:15Z,4360000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,,,,
437,PT02M55.00S,2021-12-29T02:43:15.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,65,78,2021-12-29T02:43:15Z,4370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M42.00S,2021-12-29T02:43:29.0Z,3,REGULAR,3pt,Jump Shot,[],201567,66.5735873850197,43.872549019607845,1610612739,65,78,2021-12-29T02:43:37Z,4380000,-31.0,262.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
439,PT02M38.00S,2021-12-29T02:43:32.9Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,65,78,2021-12-29T02:43:32Z,4390000,,,0,,H. Jones REBOUND (Off:0 Def:5),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,438.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
440,PT02M30.00S,2021-12-29T02:43:40.9Z,3,REGULAR,3pt,Jump Shot,[],1630529,29.25427069645204,69.36274509803921,1610612740,68,78,2021-12-29T02:43:47Z,4400000,-97.0,222.0,1,left,H. Jones 24' 3PT  (24 PTS) (J. Harper 1 AST),"[1630529, 1629607]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,24.26,Made,,,,,,,,24.0,J. Harper,1629607.0,1.0,,,,,,,,
442,PT02M14.00S,2021-12-29T02:44:05.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629607,,,1610612739,68,78,2021-12-29T02:44:22Z,4420000,,,0,,J. Harper shooting personal FOUL (1 PF) (Rubio 2 FT),"[1629607, 201937]",1610612740.0,NOP,shooting,,,Harper,J. Harper,,,,,,,,,,,,,,,,,,1628168.0,,,1.0,0.0,Rubio,201937.0,
444,PT02M14.00S,2021-12-29T02:44:40.7Z,3,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,68,79,2021-12-29T02:44:40Z,4440000,,,0,,R. Rubio Free Throw 1 of 2 (24 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,24.0,,,,,,,,,,,
445,PT02M14.00S,2021-12-29T02:44:41.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612739,68,79,2021-12-29T02:44:50Z,4450000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M14.00S,2021-12-29T02:44:41.4Z,3,REGULAR,substitution,in,[],1629109,,,1610612739,68,79,2021-12-29T02:44:50Z,4460000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M14.00S,2021-12-29T02:44:58.6Z,3,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,68,80,2021-12-29T02:44:58Z,4470000,,,0,,R. Rubio Free Throw 2 of 2 (25 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,Made,,,,,,,,25.0,,,,,,,,,,,
448,PT01M53.00S,2021-12-29T02:45:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,4.28712220762155,54.90196078431373,1610612740,68,80,2021-12-29T02:45:30Z,4480000,-25.0,-12.0,1,left,MISS J. Hayes cutting Layup,[1629637],1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
449,PT01M50.00S,2021-12-29T02:45:25.0Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,68,80,2021-12-29T02:45:30Z,4490000,,,0,,R. Rubio REBOUND (Off:2 Def:8),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,448.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
450,PT01M46.00S,2021-12-29T02:45:28.8Z,3,REGULAR,3pt,Jump Shot,[],201937,66.96780551905388,54.41176470588235,1610612739,68,80,2021-12-29T02:45:39Z,4500000,22.0,258.0,1,right,MISS R. Rubio 25' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
