actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
86,PT04M14.00S,2022-03-05T01:24:11.2Z,1,REGULAR,foul,personal,['2freethrow'],202355,,,1610612740,18,10,2022-03-05T01:26:25Z,840000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Ingram 2 FT),"[202355, 1627742]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,1662.0,,,,,,1.0,0.0,Ingram,1627742.0,,,,,
88,PT04M14.00S,2022-03-05T01:24:45.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627742,,,1610612740,19,10,2022-03-05T01:24:45Z,860000,,,0,,B. Ingram Free Throw 1 of 2 (5 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
93,PT04M14.00S,2022-03-05T01:24:45.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627742,,,1610612740,20,10,2022-03-05T01:25:39Z,865000,,,0,,B. Ingram Free Throw 2 of 2 (6 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
89,PT04M14.00S,2022-03-05T01:24:46.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,20,10,2022-03-05T01:24:57Z,870000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M14.00S,2022-03-05T01:24:46.9Z,1,REGULAR,substitution,out,[],202711,,,1610612762,20,10,2022-03-05T01:24:57Z,880000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M14.00S,2022-03-05T01:24:46.9Z,1,REGULAR,substitution,in,[],1627863,,,1610612762,20,10,2022-03-05T01:24:57Z,890000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M14.00S,2022-03-05T01:24:46.9Z,1,REGULAR,substitution,in,[],203903,,,1610612762,20,10,2022-03-05T01:24:57Z,900000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M53.00S,2022-03-05T01:25:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,86.28449408672799,48.77450980392157,1610612762,20,10,2022-03-05T01:29:23Z,910000,-6.0,76.0,1,right,MISS D. House Jr. 7' driving Layup - blocked,"[1627863, 1629637]",1610612762.0,UTA,driving,,,House Jr.,D. House Jr.,,,,,7.66,Missed,,,,,,,,,,,,,,,,,Hayes,1629637.0,
95,PT03M53.00S,2022-03-05T01:25:38.7Z,1,REGULAR,block,,[],1629637,,,1610612762,20,10,2022-03-05T01:25:42Z,920000,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M48.00S,2022-03-05T01:25:43.7Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,20,10,2022-03-05T01:25:55Z,930000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,
97,PT03M37.00S,2022-03-05T01:25:53.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626195,5.469776609724048,45.588235294117645,1610612740,22,10,2022-03-05T01:30:52Z,940000,22.0,-1.0,1,left,W. Hernangomez floating Jump Shot (2 PTS) (J. Hayes 1 AST),"[1626195, 1629637]",1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,2.21,Made,2.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,,,
99,PT03M26.00S,2022-03-05T01:26:05.1Z,1,REGULAR,turnover,lost ball,[],1630235,,,1610612762,22,10,2022-03-05T01:26:14Z,960000,,,0,,T. Forrest lost ball TURNOVER (1 TO),"[1630235, 1626195]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,1.0,,,,,,,,,Hernangomez,1626195.0,,,
100,PT03M26.00S,2022-03-05T01:26:05.1Z,1,REGULAR,steal,,[],1626195,,,1610612740,22,10,2022-03-05T01:26:08Z,970000,,,0,,W. Hernangomez STEAL (1 STL),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2022-03-05T01:26:12.0Z,1,REGULAR,foul,personal,[],203903,,,1610612740,22,10,2022-03-05T01:26:19Z,980000,,,0,,J. Clarkson personal FOUL (1 PF),"[203903, 1627742]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,1662.0,,,,,,1.0,0.0,Ingram,1627742.0,,,,,
103,PT03M21.00S,2022-03-05T01:26:19.5Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,22,10,2022-03-05T01:26:28Z,1000000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M21.00S,2022-03-05T01:26:19.5Z,1,REGULAR,substitution,out,[],1629637,,,1610612740,22,10,2022-03-05T01:26:28Z,1010000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M21.00S,2022-03-05T01:26:19.5Z,1,REGULAR,substitution,in,[],1628984,,,1610612740,22,10,2022-03-05T01:26:28Z,1020000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M21.00S,2022-03-05T01:26:19.5Z,1,REGULAR,substitution,in,[],203503,,,1610612740,22,10,2022-03-05T01:26:28Z,1030000,,,0,,SUB in: T. Snell,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M14.00S,2022-03-05T01:26:41.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203503,3.4986859395532193,95.34313725490196,1610612740,25,10,2022-03-05T01:26:47Z,1040000,-227.0,-20.0,1,left,T. Snell 3PT  (3 PTS) (D. Graham 1 AST),"[203503, 1628984]",1610612740.0,NOP,,,,Snell,T. Snell,,,,,22.75,Made,3.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,,
109,PT02M59.00S,2022-03-05T01:26:57.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,94.43166885676742,58.333333333333336,1610612762,25,12,2022-03-05T01:31:59Z,1060000,42.0,0.0,1,right,D. Mitchell driving floating Jump Shot (5 PTS),[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,4.17,Made,5.0,,,,,,,,,,,,,,,,,,
110,PT02M48.00S,2022-03-05T01:27:07.2Z,1,REGULAR,3pt,Jump Shot,[],1627742,26.10052562417871,81.86274509803921,1610612740,28,12,2022-03-05T01:27:13Z,1070000,-159.0,193.0,1,left,B. Ingram 25' 3PT  (9 PTS) (J. Alvarado 1 AST),"[1627742, 1630631]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.01,Made,9.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,,
112,PT02M21.00S,2022-03-05T01:27:35.4Z,1,REGULAR,2pt,Jump Shot,[],203903,92.72339027595268,22.794117647058822,1610612762,28,14,2022-03-05T01:32:48Z,1090000,-136.0,16.0,1,right,J. Clarkson 13' fadeaway Jump Shot (2 PTS),[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,13.69,Made,2.0,,,,,,,,,,,,,,,,,,
113,PT02M10.00S,2022-03-05T01:27:45.9Z,1,REGULAR,3pt,Jump Shot,[],203503,5.075558475689881,3.6764705882352944,1610612740,31,14,2022-03-05T01:27:52Z,1100000,232.0,-5.0,1,left,T. Snell 3PT  (6 PTS) (B. Ingram 2 AST),"[203503, 1627742]",1610612740.0,NOP,,,,Snell,T. Snell,,,,,23.16,Made,6.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,,
115,PT01M53.00S,2022-03-05T01:28:09.6Z,1,REGULAR,foul,personal,[],1627742,,,1610612762,31,14,2022-03-05T01:28:21Z,1120000,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1627863]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,1662.0,,,,,,1.0,0.0,House Jr.,1627863.0,,,,,
117,PT01M53.00S,2022-03-05T01:28:27.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,31,14,2022-03-05T01:28:27Z,1140000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M53.00S,2022-03-05T01:30:45.6Z,1,REGULAR,substitution,out,[],1630235,,,1610612762,31,14,2022-03-05T01:31:15Z,1150000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M53.00S,2022-03-05T01:30:45.6Z,1,REGULAR,substitution,out,[],202355,,,1610612762,31,14,2022-03-05T01:31:15Z,1160000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M53.00S,2022-03-05T01:30:45.6Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,31,14,2022-03-05T01:31:15Z,1170000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M53.00S,2022-03-05T01:30:45.6Z,1,REGULAR,substitution,in,[],201144,,,1610612762,31,14,2022-03-05T01:31:15Z,1180000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M53.00S,2022-03-05T01:30:45.6Z,1,REGULAR,substitution,in,[],203497,,,1610612762,31,14,2022-03-05T01:31:15Z,1190000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M53.00S,2022-03-05T01:30:45.6Z,1,REGULAR,substitution,in,[],200752,,,1610612762,31,14,2022-03-05T01:31:15Z,1200000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M43.00S,2022-03-05T01:31:32.5Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612762,31,14,2022-03-05T01:31:39Z,1210000,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 1630631]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,2.0,,,,,,,,,Alvarado,1630631.0,,,
125,PT01M43.00S,2022-03-05T01:31:32.5Z,1,REGULAR,steal,,[],1630631,,,1610612740,31,14,2022-03-05T01:31:34Z,1220000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M37.00S,2022-03-05T01:31:37.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203503,6.258212877792378,51.9607843137255,1610612740,33,14,2022-03-05T01:34:02Z,1230000,-10.0,6.0,1,left,T. Snell running Layup (8 PTS) (B. Ingram 3 AST),"[203503, 1627742]",1610612740.0,NOP,running,,,Snell,T. Snell,,,,,1.17,Made,8.0,B. Ingram,1627742.0,3.0,,,,,,,,,,,,,,,
128,PT01M15.00S,2022-03-05T01:31:59.4Z,1,REGULAR,3pt,Jump Shot,[],1627863,93.51182654402102,3.9215686274509802,1610612762,33,14,2022-03-05T01:32:05Z,1250000,-230.0,8.0,1,right,MISS D. House Jr. 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M12.00S,2022-03-05T01:32:02.4Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,33,14,2022-03-05T01:32:05Z,1260000,,,0,,B. Ingram REBOUND (Off:1 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,128.0,4.0,3.0,1.0,,,,,,,,,
130,PT01M05.00S,2022-03-05T01:32:12.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,33,14,2022-03-05T01:32:12Z,1270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M53.60S,2022-03-05T01:32:39.0Z,1,REGULAR,3pt,Jump Shot,[],1628984,31.050837713534822,18.895526960784316,1610612740,33,14,2022-03-05T01:32:46Z,1280000,156.0,239.0,1,left,MISS D. Graham 28' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,28.55,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M51.00S,2022-03-05T01:32:41.6Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,33,14,2022-03-05T01:32:46Z,1290000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,
133,PT00M31.00S,2022-03-05T01:33:02.1Z,1,REGULAR,3pt,Jump Shot,[],1627863,75.3777923784494,85.29411764705883,1610612762,33,17,2022-03-05T01:35:34Z,1300000,176.0,179.0,1,right,D. House Jr. 25' 3PT step back (3 PTS),[1627863],1610612762.0,UTA,step back,,,House Jr.,D. House Jr.,,,,,25.13,Made,3.0,,,,,,,,,,,,,,,,,,
134,PT00M05.80S,2022-03-05T01:33:30.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,15.719448094612352,71.56862745098039,1610612740,35,17,2022-03-05T01:36:25Z,1310000,-108.0,95.0,1,left,B. Ingram 14' pullup Jump Shot (11 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,14.39,Made,11.0,,,,,,,,,,,,,,,,,,
135,PT00M00.00S,2022-03-05T01:33:40.2Z,1,REGULAR,3pt,Jump Shot,[],203903,68.11760840998686,41.666666666666664,1610612762,35,17,2022-03-05T01:38:07Z,1320000,-42.0,247.0,1,right,MISS J. Clarkson 25' driving floating 3PT,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M00.00S,2022-03-05T01:33:40.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,35,17,2022-03-05T01:38:07Z,1330000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,
137,PT00M00.00S,2022-03-05T01:33:44.1Z,1,REGULAR,period,end,[],0,,,1610612762,35,17,2022-03-05T01:33:44Z,1340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2022-03-05T01:35:47.1Z,2,REGULAR,substitution,out,['startperiod'],1627742,,,1610612762,35,17,2022-03-05T01:36:11Z,1350000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2022-03-05T01:35:47.1Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612762,35,17,2022-03-05T01:36:11Z,1360000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-03-05T01:35:47.1Z,2,REGULAR,substitution,in,['startperiod'],1630230,,,1610612762,35,17,2022-03-05T01:36:11Z,1370000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-03-05T01:35:47.1Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612762,35,17,2022-03-05T01:36:11Z,1380000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-03-05T01:36:19.7Z,2,REGULAR,period,start,[],0,,,1610612762,35,17,2022-03-05T01:36:19Z,1390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT11M44.00S,2022-03-05T01:36:35.7Z,2,REGULAR,3pt,Jump Shot,[],200752,68.28186596583443,31.127450980392158,1610612762,35,17,2022-03-05T01:36:46Z,1400000,-94.0,246.0,1,right,MISS R. Gay 26' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
144,PT11M40.00S,2022-03-05T01:36:39.7Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,35,17,2022-03-05T01:36:46Z,1410000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,
145,PT11M33.00S,2022-03-05T01:36:45.7Z,2,REGULAR,3pt,Jump Shot,[],1628984,6.1268068331143235,95.83333333333334,1610612740,38,17,2022-03-05T01:36:52Z,1420000,-229.0,5.0,1,left,D. Graham 3PT  (3 PTS) (C. McCollum 1 AST),"[1628984, 203468]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,22.93,Made,3.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,,
147,PT11M14.00S,2022-03-05T01:37:03.9Z,2,REGULAR,2pt,Jump Shot,[],203903,79.45137976346912,58.82352941176471,1610612762,38,17,2022-03-05T01:39:27Z,1440000,44.0,141.0,1,right,MISS J. Clarkson 14' pullup Shot,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,14.74,Missed,,,,,,,,,,,,,,,,,,,
148,PT11M13.00S,2022-03-05T01:37:04.9Z,2,REGULAR,rebound,offensive,[],200752,,,1610612762,38,17,2022-03-05T01:37:11Z,1450000,,,0,,R. Gay REBOUND (Off:1 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,147.0,2.0,1.0,1.0,,,,,,,,,
149,PT11M13.00S,2022-03-05T01:37:10.3Z,2,REGULAR,foul,personal,['2freethrow'],1626195,,,1610612762,38,17,2022-03-05T01:37:19Z,1460000,,,0,,W. Hernangomez shooting personal FOUL (1 PF) (Gay 2 FT),"[1626195, 200752]",1610612740.0,NOP,shooting,,,Hernangomez,W. Hernangomez,,,,,,,,,,,1198.0,,,,,,1.0,0.0,Gay,200752.0,,,,,
151,PT11M13.00S,2022-03-05T01:37:30.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],200752,,,1610612762,38,18,2022-03-05T01:37:58Z,1480000,,,0,,R. Gay Free Throw 1 of 2 (1 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
152,PT11M13.00S,2022-03-05T01:37:30.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],200752,,,1610612762,38,18,2022-03-05T01:37:58Z,1490000,,,0,,MISS R. Gay Free Throw 2 of 2,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Missed,,,,,,,,,,,,,,,,,,,
153,PT11M10.00S,2022-03-05T01:37:33.5Z,2,REGULAR,rebound,defensive,[],203503,,,1610612740,38,18,2022-03-05T01:37:58Z,1500000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,
154,PT10M59.00S,2022-03-05T01:38:04.3Z,2,REGULAR,3pt,Jump Shot,[],1628984,18.478975032851512,6.127450980392156,1610612740,41,18,2022-03-05T01:38:13Z,1510000,219.0,121.0,1,left,D. Graham 25' 3PT  (6 PTS) (C. McCollum 2 AST),"[1628984, 203468]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.07,Made,6.0,C. McCollum,203468.0,2.0,,,,,,,,,,,,,,,
156,PT10M38.00S,2022-03-05T01:38:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,84.1819973718791,45.09803921568628,1610612762,41,20,2022-03-05T01:41:17Z,1530000,-25.0,96.0,1,right,J. Clarkson 9' floating Jump Shot (4 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,9.93,Made,4.0,,,,,,,,,,,,,,,,,,
157,PT10M22.00S,2022-03-05T01:38:40.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626195,11.777266754270697,49.50980392156863,1610612740,41,20,2022-03-05T01:38:46Z,1540000,2.0,58.0,1,left,MISS W. Hernangomez Hook,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,,
158,PT10M18.00S,2022-03-05T01:38:44.5Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,41,20,2022-03-05T01:38:44Z,1550000,,,0,,W. Hernangomez REBOUND (Off:1 Def:0),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,157.0,1.0,0.0,1.0,,,,,,,,,
159,PT10M18.00S,2022-03-05T01:38:44.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626195,5.590000152587891,50.0,1610612740,41,20,2022-03-05T01:38:44Z,1560000,0.0,0.0,1,left,MISS W. Hernangomez tip Layup,[1626195],1610612740.0,NOP,tip,,,Hernangomez,W. Hernangomez,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
160,PT10M17.00S,2022-03-05T01:38:45.2Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,41,20,2022-03-05T01:38:45Z,1570000,,,0,,R. Gay REBOUND (Off:1 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,159.0,3.0,2.0,1.0,,,,,,,,,
161,PT10M11.00S,2022-03-05T01:38:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.93495400788436,49.01960784313725,1610612762,41,22,2022-03-05T01:39:07Z,1580000,-5.0,23.0,1,right,R. Gobert alley-oop Layup (7 PTS) (J. Clarkson 1 AST),"[203497, 203903]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.38,Made,7.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,,,,
163,PT09M59.00S,2022-03-05T01:39:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.113666228646515,34.068627450980394,1610612740,41,22,2022-03-05T01:42:47Z,1600000,80.0,99.0,1,left,MISS C. McCollum 12' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
164,PT09M56.00S,2022-03-05T01:39:20.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,41,22,2022-03-05T01:39:30Z,1610000,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,,
165,PT09M49.00S,2022-03-05T01:39:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,93.9060446780552,53.431372549019606,1610612762,41,22,2022-03-05T01:43:34Z,1620000,17.0,5.0,1,right,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,1.79,Missed,,,,,,,,,,,,,,,,,,,
166,PT09M49.00S,2022-03-05T01:39:26.9Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,41,22,2022-03-05T01:39:35Z,1630000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,
167,PT09M44.00S,2022-03-05T01:39:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,5.601182654402102,53.92156862745098,1610612740,43,22,2022-03-05T01:44:22Z,1640000,-20.0,0.0,1,left,N. Marshall running Layup (2 PTS) (D. Graham 2 AST),"[1630230, 1628984]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,1.96,Made,2.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,,
169,PT09M34.00S,2022-03-05T01:39:48.4Z,2,REGULAR,foul,technical,['1freethrow'],203903,,,1610612762,43,22,2022-03-05T01:40:02Z,1660000,,,0,,J. Clarkson technical FOUL (1 Tech),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,1198.0,,,,,,1.0,1.0,,,,,,,
170,PT09M34.00S,2022-03-05T01:40:13.8Z,2,REGULAR,freethrow,1 of 1,[],203468,,,1610612762,44,22,2022-03-05T01:40:13Z,1670000,,,0,,C. McCollum technical Free Throw 1 of 1 (8 PTS),[203468],1610612740.0,NOP,technical,,,McCollum,C. McCollum,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
171,PT09M22.00S,2022-03-05T01:40:46.4Z,2,REGULAR,3pt,Jump Shot,[],203903,71.43561103810775,20.833333333333336,1610612762,44,22,2022-03-05T01:40:56Z,1680000,-146.0,216.0,1,right,MISS J. Clarkson 26' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
172,PT09M18.00S,2022-03-05T01:40:50.4Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,44,22,2022-03-05T01:40:56Z,1690000,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,
213,PT09M04.00S,2022-03-05T01:40:59.3Z,2,REGULAR,turnover,lost ball,[],203468,,,1610612740,44,22,2022-03-05T01:46:59Z,1695000,,,0,,C. McCollum lost ball TURNOVER (1 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,1.0,,,,,,,,,,,,,
173,PT09M04.00S,2022-03-05T01:41:12.3Z,2,REGULAR,foul,personal,[],203468,,,1610612762,44,22,2022-03-05T01:46:59Z,1700000,,,0,,C. McCollum loose ball personal FOUL (1 PF),"[203468, 1627863]",1610612740.0,NOP,loose ball,,,McCollum,C. McCollum,,,,,,,,,,,1628159.0,,,,,,1.0,0.0,House Jr.,1627863.0,,,,,
