actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
179,PT10M43.00S,2022-01-04T01:41:57.6Z,2,REGULAR,rebound,offensive,[],201144,,,1610612762,27,23,2022-01-04T01:42:00Z,1790000,,,0,,M. Conley REBOUND (Off:1 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,177.0,4.0,3.0,1.0,,,,,,,,,
180,PT10M37.00S,2022-01-04T01:42:03.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,86.15308804204993,56.61764705882353,1610612762,27,23,2022-01-04T01:42:17Z,1800000,33.0,78.0,1,right,MISS J. Clarkson 8' Jump Shot,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,8.45,Missed,,,,,,,,,,,,,,
181,PT10M36.00S,2022-01-04T01:42:04.9Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,27,23,2022-01-04T01:45:07Z,1810000,,,0,,R. Gobert REBOUND (Off:4 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,180.0,6.0,2.0,4.0,,,,,,,,,
182,PT10M34.00S,2022-01-04T01:42:15.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203497,88.64980289093299,50.49019607843137,1610612762,27,25,2022-01-04T01:45:17Z,1820000,2.0,54.0,1,right,R. Gobert Jump Shot (2 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,5.43,Made,2.0,,,,,,,,,,,,,
183,PT10M19.00S,2022-01-04T01:42:21.1Z,2,REGULAR,3pt,Jump Shot,[],202685,26.10052562417871,81.61764705882352,1610612740,27,25,2022-01-04T01:42:30Z,1830000,-158.0,193.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,24.93,Missed,,,,,,,,,,,,,,
184,PT10M17.00S,2022-01-04T01:42:23.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,27,25,2022-01-04T01:42:30Z,1840000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,,,,
185,PT10M17.00S,2022-01-04T01:42:28.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,27,25,2022-01-04T01:42:28Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M58.00S,2022-01-04T01:42:55.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,86.02168199737189,49.754901960784316,1610612762,27,27,2022-01-04T01:43:01Z,1860000,-1.0,79.0,1,right,M. Conley 7' floating Jump Shot (6 PTS) (R. Gay 2 AST),"[201144, 200752]",1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,,,,,,7.89,Made,6.0,,,,,,,,R. Gay,200752.0,2.0,,,
188,PT09M41.00S,2022-01-04T01:43:13.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,11.383048620236531,46.81372549019608,1610612740,27,27,2022-01-04T01:43:24Z,1880000,16.0,55.0,1,left,MISS J. Valanciunas Hook - blocked,"[202685, 203497]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,5.68,Missed,,,,,,,,,,,,Gobert,203497.0,
189,PT09M41.00S,2022-01-04T01:43:13.2Z,2,REGULAR,block,,[],203497,,,1610612740,27,27,2022-01-04T01:43:15Z,1890000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M40.00S,2022-01-04T01:43:14.2Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,27,27,2022-01-04T01:43:24Z,1900000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,188.0,4.0,3.0,1.0,,,,,,,,,
191,PT09M40.00S,2022-01-04T01:43:23.7Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612740,27,27,2022-01-04T01:43:30Z,1910000,,,0,,R. Gobert shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[203497, 202685]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,203177.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
193,PT09M40.00S,2022-01-04T01:43:47.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,28,27,2022-01-04T01:43:47Z,1930000,,,0,,J. Valanciunas Free Throw 1 of 2 (9 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
194,PT09M40.00S,2022-01-04T01:43:50.2Z,2,REGULAR,substitution,out,[],201144,,,1610612740,28,27,2022-01-04T01:43:54Z,1940000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M40.00S,2022-01-04T01:43:50.2Z,2,REGULAR,substitution,in,[],1630235,,,1610612740,28,27,2022-01-04T01:43:54Z,1950000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M40.00S,2022-01-04T01:44:12.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,29,27,2022-01-04T01:44:12Z,1960000,,,0,,J. Valanciunas Free Throw 2 of 2 (10 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
197,PT09M28.00S,2022-01-04T01:44:32.7Z,2,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612762,29,27,2022-01-04T01:44:40Z,1970000,,,0,,D. Graham shooting personal FOUL (1 PF) (Gobert 2 FT),"[1628984, 203497]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,2004.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,,
199,PT09M28.00S,2022-01-04T01:44:56.5Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,29,28,2022-01-04T01:44:56Z,1990000,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
200,PT09M28.00S,2022-01-04T01:45:15.3Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,29,29,2022-01-04T01:45:15Z,2000000,,,0,,R. Gobert Free Throw 2 of 2 (4 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
201,PT09M09.00S,2022-01-04T01:45:35.6Z,2,REGULAR,3pt,Jump Shot,[],1628984,19.267411300919843,92.40196078431373,1610612740,29,29,2022-01-04T01:47:09Z,2010000,-212.0,129.0,1,left,MISS D. Graham 24' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,24.8,Missed,,,,,,,,,,,,,,
202,PT09M03.00S,2022-01-04T01:45:41.6Z,2,REGULAR,rebound,defensive,[],1630235,,,1610612762,29,29,2022-01-04T01:45:43Z,2020000,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,
203,PT08M56.00S,2022-01-04T01:45:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200752,89.96386333771353,52.450980392156865,1610612762,29,29,2022-01-04T01:55:54Z,2030000,12.0,42.0,1,right,MISS R. Gay Layup,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,4.36,Missed,,,,,,,,,,,,,,
204,PT08M55.00S,2022-01-04T01:45:50.8Z,2,REGULAR,rebound,offensive,[],200752,,,1610612762,29,29,2022-01-04T01:55:54Z,2040000,,,0,,R. Gay REBOUND (Off:1 Def:0),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,203.0,1.0,0.0,1.0,,,,,,,,,
245,PT08M54.00S,2022-01-04T01:45:51.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200752,92.06636005256242,49.754901960784316,1610612762,29,29,2022-01-04T01:53:50Z,2045000,-1.0,22.0,1,right,MISS R. Gay putback Layup - blocked,"[200752, 1628404]",1610612762.0,UTA,putback,,,Gay,R. Gay,,,,,,,,,,2.21,Missed,,,,,,,,,,,,Hart,1628404.0,
246,PT08M54.00S,2022-01-04T01:45:51.7Z,2,REGULAR,block,,[],1628404,,,1610612762,29,29,2022-01-04T01:53:50Z,2047500,,,0,,J. Hart BLOCK (1 BLK),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M53.00S,2022-01-04T01:45:52.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,29,29,2022-01-04T01:56:15Z,2048750,,,0,,R. Gobert REBOUND (Off:5 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,245.0,7.0,2.0,5.0,,,,,,,,,
205,PT08M52.00S,2022-01-04T01:45:53.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,93.51182654402102,50.0,1610612762,29,31,2022-01-04T01:56:26Z,2050000,0.0,8.0,1,right,R. Gobert DUNK (6 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,0.85,Made,6.0,,,,,,,,,,,,,
206,PT08M34.00S,2022-01-04T01:46:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,6.389618922470433,52.20588235294118,1610612740,31,31,2022-01-04T01:46:14Z,2060000,-11.0,8.0,1,left,D. Graham Layup (5 PTS) (J. Valanciunas 2 AST),"[1628984, 202685]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,1.34,Made,5.0,,,,,,,,J. Valanciunas,202685.0,2.0,,,
207,PT08M20.00S,2022-01-04T01:46:29.1Z,2,REGULAR,foul,personal,[],202066,,,1610612762,31,31,2022-01-04T01:46:36Z,2070000,,,0,,G. Temple personal FOUL (1 PF),"[202066, 1630235]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,2004.0,1.0,0.0,Forrest,1630235.0,,,,,,,,,,,,,,,,
209,PT08M20.00S,2022-01-04T01:46:38.1Z,2,REGULAR,substitution,out,[],1629638,,,1610612762,31,31,2022-01-04T01:47:00Z,2090000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M20.00S,2022-01-04T01:46:38.1Z,2,REGULAR,substitution,out,[],200752,,,1610612762,31,31,2022-01-04T01:47:00Z,2100000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M20.00S,2022-01-04T01:46:38.1Z,2,REGULAR,substitution,in,[],1627742,,,1610612762,31,31,2022-01-04T01:47:00Z,2110000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M20.00S,2022-01-04T01:46:38.1Z,2,REGULAR,substitution,in,[],202711,,,1610612762,31,31,2022-01-04T01:47:00Z,2120000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M10.00S,2022-01-04T01:47:19.6Z,2,REGULAR,turnover,out-of-bounds,[],204060,,,1610612762,31,31,2022-01-04T01:47:28Z,2130000,,,0,,J. Ingles step out-of-bounds TURNOVER (1 TO),[204060],1610612762.0,UTA,step,,,Ingles,J. Ingles,,,,,2004.0,,,,,,,,,,,,1.0,,,,,,,,
214,PT07M57.00S,2022-01-04T01:47:45.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202066,4.5499342969776615,96.56862745098039,1610612740,31,31,2022-01-04T01:47:51Z,2140000,-233.0,-10.0,1,left,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,23.3,Missed,,,,,,,,,,,,,,
215,PT07M53.00S,2022-01-04T01:47:49.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,31,31,2022-01-04T01:47:51Z,2150000,,,0,,R. Gobert REBOUND (Off:5 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,214.0,8.0,3.0,5.0,,,,,,,,,
216,PT07M32.00S,2022-01-04T01:48:10.2Z,2,REGULAR,3pt,Jump Shot,[],204060,77.87450722733246,89.2156862745098,1610612762,31,31,2022-01-04T01:48:16Z,2160000,196.0,155.0,1,right,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,25.03,Missed,,,,,,,,,,,,,,
217,PT07M28.00S,2022-01-04T01:48:14.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,31,31,2022-01-04T01:48:16Z,2170000,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,
218,PT07M13.00S,2022-01-04T01:48:29.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,12.828515111695138,49.26470588235294,1610612740,31,31,2022-01-04T01:48:33Z,2180000,4.0,68.0,1,left,MISS J. Valanciunas 6' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,6.82,Missed,,,,,,,,,,,,,,
219,PT07M11.00S,2022-01-04T01:48:31.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,31,31,2022-01-04T01:48:33Z,2190000,,,0,,R. Gobert REBOUND (Off:5 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,218.0,9.0,4.0,5.0,,,,,,,,,
220,PT07M05.00S,2022-01-04T01:48:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,94.03745072273325,52.20588235294118,1610612762,31,33,2022-01-04T01:52:10Z,2200000,11.0,4.0,1,right,T. Forrest driving Layup (2 PTS),[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,,,,,,1.15,Made,2.0,,,,,,,,,,,,,
221,PT07M05.00S,2022-01-04T01:48:42.5Z,2,REGULAR,foul,personal,['1freethrow'],202066,,,1610612762,31,33,2022-01-04T01:48:49Z,2210000,,,0,,G. Temple shooting personal FOUL (2 PF) (Forrest 1 FT),"[202066, 1630235]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,203177.0,2.0,0.0,Forrest,1630235.0,,,,,,,,,,,,,,,,
223,PT07M05.00S,2022-01-04T01:48:57.4Z,2,REGULAR,substitution,out,[],1628404,,,1610612762,31,33,2022-01-04T01:52:10Z,2230000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M05.00S,2022-01-04T01:48:57.4Z,2,REGULAR,substitution,in,[],1630529,,,1610612762,31,33,2022-01-04T01:52:10Z,2240000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M05.00S,2022-01-04T01:49:18.0Z,2,REGULAR,freethrow,1 of 1,[],1630235,,,1610612762,31,34,2022-01-04T01:49:18Z,2250000,,,0,,T. Forrest Free Throw 1 of 1 (3 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
226,PT06M54.00S,2022-01-04T01:49:30.8Z,2,REGULAR,3pt,Jump Shot,[],202066,5.732588699080158,3.1862745098039214,1610612740,34,34,2022-01-04T01:49:36Z,2260000,234.0,1.0,1,left,G. Temple 3PT  (3 PTS) (D. Graham 1 AST),"[202066, 1628984]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,23.41,Made,3.0,,,,,,,,D. Graham,1628984.0,1.0,,,
228,PT06M52.00S,2022-01-04T01:49:41.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,34,34,2022-01-04T01:49:41Z,2280000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M52.00S,2022-01-04T01:52:03.4Z,2,REGULAR,substitution,out,[],204060,,,1610612762,34,34,2022-01-04T01:52:20Z,2290000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M52.00S,2022-01-04T01:52:03.4Z,2,REGULAR,substitution,out,[],1630235,,,1610612762,34,34,2022-01-04T01:52:20Z,2300000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M52.00S,2022-01-04T01:52:03.4Z,2,REGULAR,substitution,out,[],203497,,,1610612762,34,34,2022-01-04T01:52:20Z,2310000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M52.00S,2022-01-04T01:52:03.4Z,2,REGULAR,substitution,in,[],200752,,,1610612762,34,34,2022-01-04T01:52:20Z,2320000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M52.00S,2022-01-04T01:52:03.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,34,34,2022-01-04T01:52:20Z,2330000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M52.00S,2022-01-04T01:52:03.4Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,34,34,2022-01-04T01:52:20Z,2340000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M33.00S,2022-01-04T01:52:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.46714848883047,46.07843137254902,1610612762,34,36,2022-01-04T01:52:51Z,2350000,-20.0,65.0,1,right,J. Clarkson 6' Jump Shot (11 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,6.82,Made,11.0,,,,,,,,,,,,,
236,PT06M12.00S,2022-01-04T01:53:07.8Z,2,REGULAR,3pt,Jump Shot,[],202066,4.418528252299605,94.85294117647058,1610612740,34,36,2022-01-04T01:53:12Z,2360000,-224.0,-11.0,1,left,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,22.46,Missed,,,,,,,,,,,,,,
237,PT06M09.00S,2022-01-04T01:53:10.8Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,34,36,2022-01-04T01:53:12Z,2370000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,
238,PT05M54.00S,2022-01-04T01:53:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,87.07293035479631,63.970588235294116,1610612762,34,36,2022-01-04T01:53:56Z,2380000,70.0,69.0,1,right,MISS R. Gay 9' Jump Shot - blocked,"[200752, 1627742]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,9.82,Missed,,,,,,,,,,,,Ingram,1627742.0,
239,PT05M54.00S,2022-01-04T01:53:25.8Z,2,REGULAR,block,,[],1627742,,,1610612762,34,36,2022-01-04T01:53:29Z,2390000,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M54.00S,2022-01-04T01:53:25.8Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,34,36,2022-01-04T01:53:56Z,2400000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,238.0,3.0,3.0,0.0,,,,,,,,,
241,PT05M54.00S,2022-01-04T01:53:32.3Z,2,REGULAR,foul,personal,[],203903,,,1610612740,34,36,2022-01-04T01:54:16Z,2410000,,,0,,J. Clarkson take personal FOUL (1 PF),"[203903, 1627742]",1610612762.0,UTA,take,,,Clarkson,J. Clarkson,,,,,2004.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
243,PT05M54.00S,2022-01-04T01:53:41.3Z,2,REGULAR,substitution,out,[],202685,,,1610612740,34,36,2022-01-04T01:53:46Z,2430000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M54.00S,2022-01-04T01:53:41.3Z,2,REGULAR,substitution,in,[],1629637,,,1610612740,34,36,2022-01-04T01:53:46Z,2440000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M39.00S,2022-01-04T01:54:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,9.017739816031538,49.754901960784316,1610612740,34,36,2022-01-04T01:54:49Z,2450000,1.0,32.0,1,left,MISS B. Ingram driving floating Shot,[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,,,,,,3.23,Missed,,,,,,,,,,,,,,
250,PT05M39.00S,2022-01-04T01:54:08.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,34,36,2022-01-04T01:55:05Z,2460000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,248.0,,,,,,,,,,,,
251,PT05M39.00S,2022-01-04T01:54:22.6Z,2,REGULAR,foul,personal,[],200752,,,1610612740,34,36,2022-01-04T03:03:56Z,2470000,,,0,,R. Gay personal FOUL (2 PF),"[200752, 1627742]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,1629174.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
253,PT05M39.00S,2022-01-04T01:54:33.9Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,34,36,2022-01-04T01:54:37Z,2490000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M39.00S,2022-01-04T01:54:33.9Z,2,REGULAR,substitution,in,[],1629638,,,1610612740,34,36,2022-01-04T01:54:37Z,2500000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M29.00S,2022-01-04T01:54:48.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,5.206964520367937,45.34313725490196,1610612740,36,36,2022-01-04T01:54:57Z,2510000,23.0,-4.0,1,left,N. Alexander-Walker Layup (7 PTS) (B. Ingram 2 AST),"[1629638, 1627742]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,2.36,Made,7.0,,,,,,,,B. Ingram,1627742.0,2.0,,,
257,PT05M16.00S,2022-01-04T01:55:01.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,64.99671484888306,36.76470588235294,1610612762,36,36,2022-01-04T01:55:07Z,2530000,-66.0,277.0,1,right,MISS D. Mitchell 28' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,28.43,Missed,,,,,,,,,,,,,,
258,PT05M16.00S,2022-01-04T01:55:01.2Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612740,36,36,2022-01-04T01:55:07Z,2540000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,
259,PT05M01.00S,2022-01-04T01:55:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.601182654402102,53.431372549019606,1610612740,38,36,2022-01-04T01:55:22Z,2550000,-17.0,0.0,1,left,H. Jones finger roll Layup (6 PTS) (B. Ingram 3 AST),"[1630529, 1627742]",1610612740.0,NOP,finger roll,,,Jones,H. Jones,,,,,,,,,,1.72,Made,6.0,,,,,,,,B. Ingram,1627742.0,3.0,,,
261,PT04M49.00S,2022-01-04T01:55:28.8Z,2,REGULAR,2pt,Jump Shot,[],1628378,74.58935611038108,39.21568627450981,1610612762,38,38,2022-01-04T01:57:00Z,2570000,-54.0,186.0,1,right,D. Mitchell 19' pullup Jump Shot (5 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,19.4,Made,5.0,,,,,,,,,,,,,
262,PT04M32.00S,2022-01-04T01:55:45.3Z,2,REGULAR,3pt,Jump Shot,[],1629638,27.677398160315374,75.49019607843137,1610612740,38,38,2022-01-04T01:56:30Z,2580000,-127.0,208.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,24.37,Missed,,,,,,,,,,,,,,
263,PT04M28.00S,2022-01-04T01:55:49.5Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612740,38,38,2022-01-04T01:55:49Z,2590000,,,0,,J. Hayes REBOUND (Off:2 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,262.0,3.0,1.0,2.0,,,,,,,,,
264,PT04M23.00S,2022-01-04T01:55:57.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,5.732588699080158,45.588235294117645,1610612740,40,38,2022-01-04T01:57:40Z,2600000,22.0,1.0,1,left,H. Jones driving Layup (8 PTS) (B. Ingram 4 AST),"[1630529, 1627742]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,,,,,,2.21,Made,8.0,,,,,,,,B. Ingram,1627742.0,4.0,,,
266,PT04M23.00S,2022-01-04T01:56:01.0Z,2,REGULAR,foul,personal,['1freethrow'],200752,,,1610612740,40,38,2022-01-04T01:56:33Z,2620000,,,0,,R. Gay shooting personal FOUL (3 PF) (Jones 1 FT),"[200752, 1630529]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,2004.0,3.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,,
