actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
54,PT07M13.00S,2022-01-14T01:19:05.7Z,1,REGULAR,substitution,in,[],1629611,,,1610612746,13,2,2022-01-14T01:19:11Z,540000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M06.00S,2022-01-14T01:19:23.8Z,1,REGULAR,3pt,Jump Shot,[],202704,66.83639947437582,49.754901960784316,1610612746,13,2,2022-01-14T01:23:17Z,550000,-1.0,259.0,1,right,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
56,PT07M03.00S,2022-01-14T01:19:26.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,13,2,2022-01-14T01:19:28Z,560000,,,0,,J. Valanciunas REBOUND (Off:0 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,55.0,6.0,6.0,0.0,,,,,,,,,,,,,,
57,PT06M59.00S,2022-01-14T01:19:31.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,6.652431011826544,51.225490196078425,1610612740,13,2,2022-01-14T01:23:51Z,570000,-6.0,10.0,1,left,MISS J. Hart running Layup - blocked,"[1628404, 201587]",1610612740.0,NOP,running,,,Hart,J. Hart,,,,,1.17,Missed,,,,,,,,,,,,,,,,,Batum,201587.0
58,PT06M59.00S,2022-01-14T01:19:31.4Z,1,REGULAR,block,,[],201587,,,1610612740,13,2,2022-01-14T01:19:34Z,580000,,,0,,N. Batum BLOCK (2 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M56.00S,2022-01-14T01:19:34.4Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,13,2,2022-01-14T01:19:38Z,590000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT06M42.00S,2022-01-14T01:19:48.8Z,1,REGULAR,3pt,Jump Shot,[],202694,79.97700394218134,6.127450980392156,1610612746,13,2,2022-01-14T01:19:53Z,600000,-219.0,136.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,
61,PT06M38.00S,2022-01-14T01:19:52.8Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,13,2,2022-01-14T01:19:53Z,610000,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
62,PT06M33.00S,2022-01-14T01:19:57.4Z,1,REGULAR,turnover,lost ball,[],1628404,,,1610612740,13,2,2022-01-14T01:20:03Z,620000,,,0,,J. Hart lost ball TURNOVER (1 TO),"[1628404, 1629599]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,1.0,Coffey,1629599.0,,
63,PT06M33.00S,2022-01-14T01:19:57.4Z,1,REGULAR,steal,,[],1629599,,,1610612746,13,2,2022-01-14T01:19:59Z,630000,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2022-01-14T01:20:03.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629599,94.43166885676742,50.245098039215684,1610612746,13,4,2022-01-14T01:25:32Z,640000,1.0,0.0,1,right,A. Coffey running Layup (2 PTS),[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,0.12,Made,,,,,2.0,,,,,,,,,,,,,
65,PT06M06.00S,2022-01-14T01:20:23.7Z,1,REGULAR,3pt,Jump Shot,[],1628404,3.630091984231275,96.07843137254902,1610612740,16,4,2022-01-14T01:20:28Z,650000,-230.0,-18.0,1,left,J. Hart 3PT  (5 PTS) (B. Ingram 1 AST),"[1628404, 1627742]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,23.11,Made,,,,,5.0,B. Ingram,1627742.0,1.0,,,,,,,,,,
67,PT05M53.00S,2022-01-14T01:20:37.2Z,1,REGULAR,2pt,Jump Shot,[],202694,81.42247043363994,25.98039215686275,1610612746,16,6,2022-01-14T01:20:47Z,670000,-120.0,122.0,1,right,M. Morris Sr. 17' turnaround Jump Shot (2 PTS),[202694],1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,17.13,Made,,,,,2.0,,,,,,,,,,,,,
68,PT05M53.00S,2022-01-14T01:20:41.7Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612746,16,6,2022-01-14T01:21:11Z,680000,,,0,,J. Hart shooting personal FOUL (1 PF) (Morris Sr. 1 FT),"[1628404, 202694]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Morris Sr.,202694.0,,,,,
70,PT05M53.00S,2022-01-14T01:21:13.1Z,1,REGULAR,freethrow,1 of 1,[],202694,,,1610612746,16,7,2022-01-14T01:21:13Z,700000,,,0,,M. Morris Sr. Free Throw 1 of 1 (3 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
71,PT05M39.00S,2022-01-14T01:21:28.9Z,1,REGULAR,3pt,Jump Shot,[],1628404,4.5499342969776615,94.85294117647058,1610612740,16,7,2022-01-14T01:21:34Z,710000,-224.0,-10.0,1,left,MISS J. Hart 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,
72,PT05M36.00S,2022-01-14T01:21:31.9Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,16,7,2022-01-14T01:21:34Z,720000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT05M22.00S,2022-01-14T01:21:45.7Z,1,REGULAR,turnover,lost ball,[],1629599,,,1610612746,16,7,2022-01-14T01:21:51Z,730000,,,0,,A. Coffey lost ball TURNOVER (1 TO),"[1629599, 1630529]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,
74,PT05M22.00S,2022-01-14T01:21:45.7Z,1,REGULAR,steal,,[],1630529,,,1610612740,16,7,2022-01-14T01:21:49Z,740000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M16.00S,2022-01-14T01:21:51.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630529,5.863994743758213,47.05882352941176,1610612740,18,7,2022-01-14T01:27:33Z,750000,15.0,3.0,1,left,H. Jones running Layup (2 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,1.49,Made,,,,,2.0,,,,,,,,,,,,,
76,PT04M57.00S,2022-01-14T01:22:12.8Z,1,REGULAR,turnover,out-of-bounds,[],201587,,,1610612746,18,7,2022-01-14T01:22:20Z,760000,,,0,,N. Batum bad pass out-of-bounds TURNOVER (1 TO),[201587],1610612746.0,LAC,bad pass,,,Batum,N. Batum,,,,,,,,,,,,,,,1627961.0,,,,,1.0,,,,
77,PT04M57.00S,2022-01-14T01:22:18.7Z,1,REGULAR,substitution,out,[],202685,,,1610612740,18,7,2022-01-14T01:22:28Z,770000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M57.00S,2022-01-14T01:22:18.7Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,18,7,2022-01-14T01:22:28Z,780000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M43.00S,2022-01-14T01:22:46.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,22.552562417871222,87.74509803921569,1610612740,21,7,2022-01-14T01:22:50Z,790000,-189.0,159.0,1,left,D. Graham 24' 3PT  (3 PTS) (B. Ingram 2 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,24.71,Made,,,,,3.0,B. Ingram,1627742.0,2.0,,,,,,,,,,
81,PT04M16.00S,2022-01-14T01:23:14.3Z,1,REGULAR,3pt,Jump Shot,[],202694,67.88764783180025,73.2843137254902,1610612746,21,7,2022-01-14T01:28:53Z,810000,116.0,249.0,1,right,MISS M. Morris Sr. 27' pullup 3PT,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,
82,PT04M12.00S,2022-01-14T01:23:18.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,21,7,2022-01-14T01:23:18Z,820000,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT04M02.00S,2022-01-14T01:23:27.6Z,1,REGULAR,2pt,Jump Shot,[],1627742,19.398817345597898,23.52941176470588,1610612740,21,7,2022-01-14T01:29:28Z,830000,132.0,130.0,1,left,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,18.54,Missed,,,,,,,,,,,,,,,,,,
84,PT03M59.00S,2022-01-14T01:23:30.6Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,21,7,2022-01-14T01:23:37Z,840000,,,0,,A. Coffey REBOUND (Off:1 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,,,
85,PT03M50.00S,2022-01-14T01:23:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,86.28449408672799,61.274509803921575,1610612746,21,7,2022-01-14T01:30:15Z,850000,56.0,76.0,1,right,MISS R. Jackson 9' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,9.5,Missed,,,,,,,,,,,,,,,,,,
86,PT03M48.00S,2022-01-14T01:23:42.0Z,1,REGULAR,rebound,offensive,[],202694,,,1610612746,21,7,2022-01-14T01:23:42Z,860000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,85.0,2.0,1.0,1.0,,,,,,,,,,,,,,
