actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
87,PT04M28.00S,2022-02-09T01:23:25.2Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,15,20,2022-02-09T01:23:35Z,860000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M28.00S,2022-02-09T01:23:24.4Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,15,20,2022-02-09T01:23:57Z,870000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M25.00S,2022-02-09T01:23:27.4Z,1,REGULAR,rebound,defensive,[],1629109,,,1610612740,15,20,2022-02-09T01:23:57Z,880000,,,0,,G. Clark REBOUND (Off:0 Def:1),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT04M14.00S,2022-02-09T01:24:05.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,78.9257555847569,72.54901960784314,1610612740,17,20,2022-02-09T01:32:44Z,890000,113.0,146.0,1,right,B. Ingram 18' pullup Jump Shot (8 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,18.41,Made,8.0,,,,,,,,,,,,,,,,,,
91,PT03M53.00S,2022-02-09T01:24:25.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,8.229303547963205,46.81372549019608,1610612745,17,22,2022-02-09T01:24:31Z,900000,16.0,25.0,1,left,A. Sengun Hook (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,2.95,Made,5.0,,,,,,,,,,,,,,,,,,
92,PT03M41.00S,2022-02-09T01:24:42.7Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612740,17,22,2022-02-09T01:24:56Z,910000,,,0,,G. Mathews shooting personal FOUL (1 PF) (Hayes 2 FT),"[1629726, 1629637]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,1627963.0,,1.0,0.0,Hayes,1629637.0,,,,,
94,PT03M41.00S,2022-02-09T01:25:03.7Z,1,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,18,22,2022-02-09T01:25:03Z,930000,,,0,,J. Hayes Free Throw 1 of 2 (3 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
95,PT03M41.00S,2022-02-09T01:25:04.8Z,1,REGULAR,substitution,out,[],1630578,,,1610612740,18,22,2022-02-09T01:25:14Z,940000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M41.00S,2022-02-09T01:25:04.8Z,1,REGULAR,substitution,in,[],1630231,,,1610612740,18,22,2022-02-09T01:25:14Z,950000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M41.00S,2022-02-09T01:25:23.3Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,19,22,2022-02-09T01:25:23Z,960000,,,0,,J. Hayes Free Throw 2 of 2 (4 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
98,PT03M30.00S,2022-02-09T01:25:36.5Z,1,REGULAR,3pt,Jump Shot,[],1626174,25.57490144546649,86.27450980392157,1610612745,19,22,2022-02-09T01:25:41Z,970000,-181.0,188.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M27.00S,2022-02-09T01:25:39.5Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,19,22,2022-02-09T01:25:41Z,980000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,
100,PT03M14.00S,2022-02-09T01:25:55.8Z,1,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612740,19,22,2022-02-09T01:26:05Z,990000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Hayes 2 FT),"[1630231, 1629637]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Hayes,1629637.0,,,,,
102,PT03M14.00S,2022-02-09T01:26:23.8Z,1,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,20,22,2022-02-09T01:26:23Z,1010000,,,0,,J. Hayes Free Throw 1 of 2 (5 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
103,PT03M14.00S,2022-02-09T01:26:38.4Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,21,22,2022-02-09T01:26:38Z,1020000,,,0,,J. Hayes Free Throw 2 of 2 (6 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
104,PT03M04.00S,2022-02-09T01:26:54.8Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612745,21,22,2022-02-09T01:27:05Z,1030000,,,0,,J. Hayes shooting personal FOUL (1 PF) (Mathews 2 FT),"[1629637, 1629726]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Mathews,1629726.0,,,,,
106,PT03M04.00S,2022-02-09T01:27:20.9Z,1,REGULAR,freethrow,1 of 2,[],1629726,,,1610612745,21,23,2022-02-09T01:27:21Z,1050000,,,0,,G. Mathews Free Throw 1 of 2 (1 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
107,PT03M04.00S,2022-02-09T01:27:38.0Z,1,REGULAR,freethrow,2 of 2,[],1629726,,,1610612745,21,24,2022-02-09T01:27:38Z,1060000,,,0,,G. Mathews Free Throw 2 of 2 (2 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
108,PT02M52.00S,2022-02-09T01:27:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,88.78120893561103,51.470588235294116,1610612740,23,24,2022-02-09T01:28:04Z,1070000,7.0,53.0,1,right,J. Alvarado driving floating Jump Shot (2 PTS) (J. Hayes 1 AST),"[1630631, 1629637]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,5.35,Made,2.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,,,,
110,PT02M35.00S,2022-02-09T01:28:07.9Z,1,REGULAR,3pt,Jump Shot,[],1629645,29.25427069645204,74.26470588235294,1610612745,23,27,2022-02-09T01:34:34Z,1090000,-121.0,222.0,1,left,K. Porter Jr. 25' 3PT step back (9 PTS) (J. Green 2 AST),"[1629645, 1630224]",1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,25.34,Made,9.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,,
111,PT02M21.00S,2022-02-09T01:28:22.1Z,1,REGULAR,3pt,Jump Shot,[],1630530,94.30026281208936,3.9215686274509802,1610612740,26,27,2022-02-09T01:28:26Z,1100000,-230.0,1.0,1,right,T. Murphy III 3PT  (3 PTS) (J. Alvarado 1 AST),"[1630530, 1630631]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,23.04,Made,3.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,,,,,
113,PT02M08.00S,2022-02-09T01:28:38.4Z,1,REGULAR,foul,personal,[],1630631,,,1610612745,26,27,2022-02-09T01:35:13Z,1120000,,,0,,J. Alvarado take personal FOUL (1 PF),"[1630631, 1626174]",1610612740.0,NOP,take,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,1627963.0,,1.0,0.0,Wood,1626174.0,,,,,
115,PT02M08.00S,2022-02-09T01:28:47.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,26,27,2022-02-09T01:28:47Z,1140000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M08.00S,2022-02-09T01:31:10.5Z,1,REGULAR,substitution,out,[],1627742,,,1610612745,26,27,2022-02-09T01:31:24Z,1150000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M08.00S,2022-02-09T01:31:10.5Z,1,REGULAR,substitution,in,[],1630230,,,1610612745,26,27,2022-02-09T01:31:24Z,1160000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M08.00S,2022-02-09T01:31:34.4Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,26,27,2022-02-09T01:31:36Z,1170000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M08.00S,2022-02-09T01:31:34.4Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,26,27,2022-02-09T01:31:36Z,1180000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M59.00S,2022-02-09T01:31:47.5Z,1,REGULAR,3pt,Jump Shot,[],1629645,26.231931668856767,14.950980392156863,1610612745,26,27,2022-02-09T01:31:55Z,1190000,175.0,194.0,1,left,MISS K. Porter Jr. 26' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
124,PT01M55.00S,2022-02-09T01:31:51.6Z,1,REGULAR,rebound,defensive,[],1629109,,,1610612740,26,27,2022-02-09T01:31:51Z,1200000,,,0,,G. Clark REBOUND (Off:0 Def:2),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,,
125,PT01M50.00S,2022-02-09T01:31:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630631,93.51182654402102,52.450980392156865,1610612740,28,27,2022-02-09T01:32:03Z,1210000,12.0,8.0,1,right,J. Alvarado driving Layup (4 PTS),[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,1.5,Made,4.0,,,,,,,,,,,,,,,,,,
126,PT01M22.00S,2022-02-09T01:32:24.2Z,1,REGULAR,3pt,Jump Shot,[],1626174,16.113666228646515,96.56862745098039,1610612745,28,27,2022-02-09T01:32:28Z,1220000,-233.0,99.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M19.00S,2022-02-09T01:32:27.2Z,1,REGULAR,rebound,defensive,[],1629109,,,1610612740,28,27,2022-02-09T01:32:28Z,1230000,,,0,,G. Clark REBOUND (Off:0 Def:3),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,126.0,3.0,3.0,0.0,,,,,,,,,,,
128,PT01M11.00S,2022-02-09T01:32:35.2Z,1,REGULAR,3pt,Jump Shot,[],1630230,79.45137976346912,92.8921568627451,1610612740,31,27,2022-02-09T01:32:40Z,1240000,214.0,141.0,1,right,N. Marshall 25' 3PT  (3 PTS) (G. Clark 2 AST),"[1630230, 1629109]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,25.65,Made,3.0,G. Clark,1629109.0,2.0,,,,,,,,,,,,,,,
130,PT00M53.00S,2022-02-09T01:32:54.4Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,31,27,2022-02-09T01:32:58Z,1260000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1630631]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,1.0,,,,,,,Alvarado,1630631.0,
131,PT00M53.00S,2022-02-09T01:32:54.4Z,1,REGULAR,steal,,[],1630631,,,1610612740,31,27,2022-02-09T01:32:56Z,1270000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M48.70S,2022-02-09T01:32:58.6Z,1,REGULAR,turnover,bad pass,[],1630631,,,1610612740,31,27,2022-02-09T01:47:33Z,1280000,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1629645]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,1.0,,,,,,,Porter Jr.,1629645.0,
133,PT00M48.70S,2022-02-09T01:32:58.6Z,1,REGULAR,steal,,[],1629645,,,1610612745,31,27,2022-02-09T01:33:01Z,1290000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M45.30S,2022-02-09T01:33:02.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629645,31.35676741130092,24.509803921568626,1610612745,31,30,2022-02-09T01:38:24Z,1300000,127.0,242.0,1,left,K. Porter Jr. 27' 3PT pullup (12 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.38,Made,12.0,,,,,,,,,,,,,,,,,,
135,PT00M30.80S,2022-02-09T01:33:23.5Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612740,31,30,2022-02-09T01:33:29Z,1310000,,,0,,C. Wood shooting personal FOUL (1 PF) (Hayes 2 FT),"[1626174, 1629637]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,1627963.0,,1.0,0.0,Hayes,1629637.0,,,,,
137,PT00M30.80S,2022-02-09T01:33:47.9Z,1,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,32,30,2022-02-09T01:33:47Z,1330000,,,0,,J. Hayes Free Throw 1 of 2 (7 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
138,PT00M30.80S,2022-02-09T01:33:48.7Z,1,REGULAR,substitution,out,[],1629645,,,1610612740,32,30,2022-02-09T01:33:56Z,1340000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M30.80S,2022-02-09T01:33:48.7Z,1,REGULAR,substitution,out,[],1626174,,,1610612740,32,30,2022-02-09T01:33:56Z,1350000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M30.80S,2022-02-09T01:33:48.7Z,1,REGULAR,substitution,in,[],1630256,,,1610612740,32,30,2022-02-09T01:33:56Z,1360000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M30.80S,2022-02-09T01:33:48.7Z,1,REGULAR,substitution,in,[],1629717,,,1610612740,32,30,2022-02-09T01:33:56Z,1370000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M30.80S,2022-02-09T01:34:06.3Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,33,30,2022-02-09T01:34:06Z,1380000,,,0,,J. Hayes Free Throw 2 of 2 (8 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
143,PT00M12.30S,2022-02-09T01:34:27.2Z,1,REGULAR,3pt,Jump Shot,[],1629717,5.863994743758213,97.05882352941177,1610612745,33,30,2022-02-09T01:34:34Z,1390000,-235.0,3.0,1,left,MISS A. Brooks step back 3PT,[1629717],1610612745.0,HOU,step back,,,Brooks,A. Brooks,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M08.80S,2022-02-09T01:34:30.8Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,33,30,2022-02-09T01:34:30Z,1400000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,
145,PT00M02.10S,2022-02-09T01:34:38.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,93.64323258869908,48.77450980392157,1610612740,35,30,2022-02-09T01:34:42Z,1410000,-6.0,7.0,1,right,J. Hayes alley-oop DUNK (10 PTS) (N. Marshall 1 AST),"[1629637, 1630230]",1610612740.0,NOP,alley-oop,,,Hayes,J. Hayes,,,,,0.95,Made,10.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,,
147,PT00M00.00S,2022-02-09T01:34:47.8Z,1,REGULAR,period,end,[],0,,,1610612745,35,30,2022-02-09T01:34:47Z,1430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-09T01:37:24.7Z,2,REGULAR,period,start,[],0,,,1610612740,35,30,2022-02-09T01:37:24Z,1440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M42.00S,2022-02-09T01:37:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,92.19776609724047,49.01960784313725,1610612740,37,30,2022-02-09T01:37:47Z,1450000,-5.0,21.0,1,right,J. Alvarado driving Layup (6 PTS) (N. Marshall 2 AST),"[1630631, 1630230]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,2.14,Made,6.0,N. Marshall,1630230.0,2.0,,,,,,,,,,,,,,,
152,PT11M22.00S,2022-02-09T01:38:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,7.178055190538765,48.77450980392157,1610612745,37,30,2022-02-09T01:38:07Z,1470000,6.0,15.0,1,left,MISS G. Mathews cutting Layup - blocked,"[1629726, 1629109]",1610612745.0,HOU,cutting,,,Mathews,G. Mathews,,,,,1.62,Missed,,,,,,,,,,,,,,,Clark,1629109.0,,,
153,PT11M22.00S,2022-02-09T01:38:01.8Z,2,REGULAR,block,,[],1629109,,,1610612745,37,30,2022-02-09T01:38:04Z,1480000,,,0,,G. Clark BLOCK (1 BLK),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M22.00S,2022-02-09T01:38:01.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,37,30,2022-02-09T01:38:07Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,
155,PT11M22.00S,2022-02-09T01:38:07.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,37,30,2022-02-09T01:38:07Z,1500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M19.00S,2022-02-09T01:38:21.9Z,2,REGULAR,turnover,bad pass,[],1630528,,,1610612745,37,30,2022-02-09T01:38:26Z,1510000,,,0,,J. Christopher bad pass TURNOVER (1 TO),"[1630528, 1630230]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,1.0,,,,,,,Marshall,1630230.0,
157,PT11M19.00S,2022-02-09T01:38:21.9Z,2,REGULAR,steal,,[],1630230,,,1610612740,37,30,2022-02-09T01:38:24Z,1520000,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M12.00S,2022-02-09T01:38:28.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,74.98357424441524,85.04901960784314,1610612740,37,30,2022-02-09T01:38:37Z,1530000,175.0,183.0,1,right,MISS J. Alvarado 25' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
159,PT11M06.00S,2022-02-09T01:38:34.4Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,37,30,2022-02-09T01:38:37Z,1540000,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,158.0,3.0,2.0,1.0,,,,,,,,,,,
160,PT11M01.00S,2022-02-09T01:38:39.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,4.02431011826544,96.32352941176471,1610612745,37,30,2022-02-09T01:38:46Z,1550000,-232.0,-15.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
161,PT10M59.00S,2022-02-09T01:38:41.0Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,37,30,2022-02-09T01:38:46Z,1560000,,,0,,J. Hayes REBOUND (Off:0 Def:3),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,160.0,3.0,3.0,0.0,,,,,,,,,,,
162,PT10M44.00S,2022-02-09T01:38:57.1Z,2,REGULAR,3pt,Jump Shot,[],1629637,74.06373193166885,12.254901960784313,1610612740,37,30,2022-02-09T01:39:05Z,1570000,-189.0,191.0,1,right,MISS J. Hayes 26' 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
163,PT10M42.00S,2022-02-09T01:38:59.1Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,37,30,2022-02-09T01:39:05Z,1580000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,
164,PT10M42.00S,2022-02-09T01:39:07.9Z,2,REGULAR,foul,personal,[],1629637,,,1610612745,37,30,2022-02-09T01:39:24Z,1590000,,,0,,J. Hayes personal FOUL (2 PF),"[1629637, 1629726]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Mathews,1629726.0,,,,,
166,PT10M36.00S,2022-02-09T01:39:22.9Z,2,REGULAR,foul,personal,[],1630631,,,1610612745,37,30,2022-02-09T01:39:39Z,1610000,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 1630528]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,200834.0,,2.0,0.0,Christopher,1630528.0,,,,,
168,PT10M26.00S,2022-02-09T01:39:40.6Z,2,REGULAR,3pt,Jump Shot,[],1630528,25.57490144546649,83.33333333333334,1610612745,37,30,2022-02-09T01:39:44Z,1630000,-167.0,188.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
169,PT10M22.00S,2022-02-09T01:39:44.6Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,37,30,2022-02-09T01:39:44Z,1640000,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,,,,
170,PT10M10.00S,2022-02-09T01:39:58.0Z,2,REGULAR,turnover,out-of-bounds,[],1629637,,,1610612740,37,30,2022-02-09T01:40:07Z,1650000,,,0,,J. Hayes bad pass out-of-bounds TURNOVER (2 TO),[1629637],1610612740.0,NOP,bad pass,,,Hayes,J. Hayes,,,,,,,,,,,,,,,1627963.0,2.0,,,,,,,,,
171,PT10M10.00S,2022-02-09T01:40:01.7Z,2,REGULAR,substitution,out,[],1629637,,,1610612745,37,30,2022-02-09T01:40:05Z,1660000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M10.00S,2022-02-09T01:40:01.7Z,2,REGULAR,substitution,in,[],202685,,,1610612745,37,30,2022-02-09T01:40:05Z,1670000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M47.00S,2022-02-09T01:40:30.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630528,6.389618922470433,4.901960784313726,1610612745,37,30,2022-02-09T01:40:54Z,1680000,225.0,8.0,1,left,MISS J. Christopher 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
174,PT09M47.00S,2022-02-09T01:40:30.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,37,30,2022-02-09T01:46:01Z,1690000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,,
180,PT09M47.00S,2022-02-09T01:41:15.6Z,2,REGULAR,substitution,out,[],1629109,,,1610612740,37,30,2022-02-09T01:46:01Z,1695000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M47.00S,2022-02-09T01:41:15.6Z,2,REGULAR,substitution,out,[],1630231,,,1610612740,37,30,2022-02-09T01:46:01Z,1697500,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M47.00S,2022-02-09T01:41:15.6Z,2,REGULAR,substitution,in,[],202066,,,1610612740,37,30,2022-02-09T01:46:01Z,1698750,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M47.00S,2022-02-09T01:41:15.6Z,2,REGULAR,substitution,in,[],1630578,,,1610612740,37,30,2022-02-09T01:46:01Z,1699375,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
