actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
91,PT05M46.00S,2021-12-18T01:25:38.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.30026281208936,54.41176470588235,1610612749,17,11,2021-12-18T01:25:43Z,910000,22.0,1.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
92,PT05M44.00S,2021-12-18T01:25:40.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,17,11,2021-12-18T01:25:43Z,920000,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,91.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
93,PT05M40.00S,2021-12-18T01:25:45.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,5.206964520367937,4.166666666666666,1610612740,17,11,2021-12-18T01:25:49Z,930000,229.0,-4.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
94,PT05M36.00S,2021-12-18T01:25:47.6Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612749,17,11,2021-12-18T01:25:47Z,940000,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
95,PT05M31.00S,2021-12-18T01:25:52.8Z,1,REGULAR,2pt,Jump Shot,[],201950,79.31997371879106,50.0,1610612749,17,11,2021-12-18T01:27:50Z,950000,0.0,142.0,1,right,MISS J. Holiday 14' turnaround fadeaway Shot,[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,14.19,Missed,,,,,,,,,,,,,,,,,,,
96,PT05M28.00S,2021-12-18T01:25:55.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,17,11,2021-12-18T01:26:02Z,960000,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,95.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
97,PT05M24.00S,2021-12-18T01:26:09.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,17,11,2021-12-18T01:26:09Z,970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M24.00S,2021-12-18T01:26:12.1Z,1,REGULAR,substitution,out,[],1630572,,,1610612740,17,11,2021-12-18T01:26:14Z,980000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M24.00S,2021-12-18T01:26:12.1Z,1,REGULAR,substitution,in,[],1629670,,,1610612740,17,11,2021-12-18T01:26:14Z,990000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M18.00S,2021-12-18T01:26:36.7Z,1,REGULAR,foul,offensive,[],202685,,,1610612740,17,11,2021-12-18T02:26:27Z,1000000,,,0,,J. Valanciunas offensive FOUL (2 PF),"[202685, 1626192]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,202007.0,2.0,0.0,Connaughton,1626192.0,,,,,,
103,PT05M18.00S,2021-12-18T01:26:36.7Z,1,REGULAR,turnover,offensive foul,[],202685,,,1610612740,17,11,2021-12-18T01:26:36Z,1020000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,202007.0,,,,,,,1.0,,,
104,PT05M18.00S,2021-12-18T01:26:52.7Z,1,REGULAR,substitution,out,[],202685,,,1610612749,17,11,2021-12-18T01:26:58Z,1030000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M18.00S,2021-12-18T01:26:52.7Z,1,REGULAR,substitution,in,[],1626195,,,1610612749,17,11,2021-12-18T01:26:58Z,1040000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M08.00S,2021-12-18T01:27:11.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,70.38436268068331,19.607843137254903,1610612749,17,14,2021-12-18T01:27:18Z,1050000,-152.0,226.0,1,right,J. Nwora 27' 3PT  (3 PTS) (P. Connaughton 1 AST),"[1629670, 1626192]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,27.23,Made,,,,,3.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,
108,PT04M48.00S,2021-12-18T01:27:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,8.09789750328515,47.794117647058826,1610612740,17,14,2021-12-18T01:27:36Z,1070000,11.0,24.0,1,left,MISS W. Hernangomez cutting Layup,[1626195],1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
109,PT04M45.00S,2021-12-18T01:27:34.9Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,17,14,2021-12-18T01:27:36Z,1080000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
110,PT04M42.00S,2021-12-18T01:27:39.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,69.77660972404732,73.79748774509804,1610612749,17,14,2021-12-18T02:12:30Z,1090000,119.0,232.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
111,PT04M41.00S,2021-12-18T01:27:40.2Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,17,14,2021-12-18T02:12:30Z,1100000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
112,PT04M40.00S,2021-12-18T01:27:44.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,17,14,2021-12-18T01:27:44Z,1110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M28.00S,2021-12-18T01:28:01.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,13.87976346911958,36.76470588235294,1610612740,19,14,2021-12-18T01:28:10Z,1120000,66.0,78.0,1,left,N. Alexander-Walker 10' floating Jump Shot (2 PTS),[1629638],1610612740.0,NOP,floating,,,Alexander-Walker,N. Alexander-Walker,,,,,10.23,Made,,,,,2.0,,,,,,,,,,,,,,
114,PT04M10.00S,2021-12-18T01:28:19.3Z,1,REGULAR,3pt,Jump Shot,[],1629670,67.62483574244416,31.372549019607842,1610612749,19,17,2021-12-18T01:28:23Z,1130000,-93.0,252.0,1,right,J. Nwora 26' 3PT  (6 PTS) (R. Hood 1 AST),"[1629670, 203918]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.85,Made,,,,,6.0,R. Hood,203918.0,1.0,,,,,,,,,,,
116,PT03M58.00S,2021-12-18T01:28:31.5Z,1,REGULAR,3pt,Jump Shot,[],1627742,29.77989487516426,73.52941176470588,1610612740,19,17,2021-12-18T01:28:36Z,1150000,-118.0,227.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
117,PT03M55.00S,2021-12-18T01:28:34.5Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,19,17,2021-12-18T01:28:36Z,1160000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
118,PT03M46.00S,2021-12-18T01:28:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,90.3580814717477,48.529411764705884,1610612749,19,17,2021-12-18T01:28:47Z,1170000,-7.0,38.0,1,right,MISS J. Holiday floating Shot,[201950],1610612749.0,MIL,floating,,,Holiday,J. Holiday,,,,,3.88,Missed,,,,,,,,,,,,,,,,,,,
119,PT03M44.00S,2021-12-18T01:28:45.1Z,1,REGULAR,rebound,defensive,[],203107,,,1610612740,19,17,2021-12-18T01:29:58Z,1180000,,,0,,T. Satoransky REBOUND (Off:0 Def:1),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
120,PT03M37.00S,2021-12-18T01:28:52.2Z,1,REGULAR,3pt,Jump Shot,[],1627742,3.7614980289093296,97.30392156862744,1610612740,19,17,2021-12-18T01:28:57Z,1190000,-237.0,-17.0,1,left,MISS B. Ingram 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M34.00S,2021-12-18T01:28:56.0Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612740,19,17,2021-12-18T01:28:56Z,1200000,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,120.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
122,PT03M30.00S,2021-12-18T01:29:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,5.995400788436268,45.83333333333333,1610612740,21,17,2021-12-18T01:29:05Z,1210000,21.0,4.0,1,left,J. Hart driving Layup (2 PTS) (B. Ingram 2 AST),"[1628404, 1627742]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,2.12,Made,,,,,2.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,
124,PT03M29.00S,2021-12-18T01:29:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,21,17,2021-12-18T01:29:11Z,1230000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M29.00S,2021-12-18T01:31:33.5Z,1,REGULAR,substitution,out,[],1628404,,,1610612749,21,17,2021-12-18T01:31:49Z,1240000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M29.00S,2021-12-18T01:31:33.5Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,21,17,2021-12-18T01:31:49Z,1250000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M29.00S,2021-12-18T01:31:33.5Z,1,REGULAR,substitution,out,[],1626192,,,1610612749,21,17,2021-12-18T01:31:49Z,1260000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M29.00S,2021-12-18T01:31:33.5Z,1,REGULAR,substitution,in,[],202066,,,1610612749,21,17,2021-12-18T01:31:49Z,1270000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M29.00S,2021-12-18T01:31:33.5Z,1,REGULAR,substitution,in,[],1630606,,,1610612749,21,17,2021-12-18T01:31:49Z,1280000,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M29.00S,2021-12-18T01:31:33.5Z,1,REGULAR,substitution,in,[],201588,,,1610612749,21,17,2021-12-18T01:31:49Z,1290000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M11.00S,2021-12-18T01:32:30.3Z,1,REGULAR,foul,technical,['1freethrow'],1629638,,,1610612749,21,17,2021-12-18T01:32:37Z,1300000,,,0,,N. Alexander-Walker defensive-3-second technical FOUL (1 Tech),[1629638],1610612740.0,NOP,defensive-3-second,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,202007.0,0.0,1.0,,,,,,,,
132,PT03M11.00S,2021-12-18T01:32:39.1Z,1,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,21,18,2021-12-18T01:32:39Z,1310000,,,0,,J. Holiday technical Free Throw 1 of 1 (1 PTS),[201950],1610612749.0,MIL,technical,,,Holiday,J. Holiday,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
133,PT03M03.00S,2021-12-18T01:32:59.4Z,1,REGULAR,2pt,Jump Shot,[],201950,94.82588699080158,70.83333333333334,1610612749,21,20,2021-12-18T01:33:08Z,1320000,104.0,-4.0,1,right,J. Holiday 10' fadeaway Jump Shot (3 PTS),[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,10.43,Made,,,,,3.0,,,,,,,,,,,,,,
134,PT02M38.00S,2021-12-18T01:33:23.9Z,1,REGULAR,3pt,Jump Shot,[],203107,20.844283837056505,89.2156862745098,1610612740,21,20,2021-12-18T01:33:28Z,1330000,-196.0,143.0,1,left,MISS T. Satoransky 24' 3PT,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,24.29,Missed,,,,,,,,,,,,,,,,,,,
135,PT02M35.00S,2021-12-18T01:33:26.9Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,21,20,2021-12-18T01:33:28Z,1340000,,,0,,J. Nwora REBOUND (Off:1 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,134.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
136,PT02M30.00S,2021-12-18T01:33:32.2Z,1,REGULAR,3pt,Jump Shot,[],1629670,70.25295663600527,73.0392156862745,1610612749,21,23,2021-12-18T01:33:38Z,1350000,115.0,227.0,1,right,J. Nwora 25' 3PT  (9 PTS) (J. Holiday 4 AST),"[1629670, 201950]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,25.46,Made,,,,,9.0,J. Holiday,201950.0,4.0,,,,,,,,,,,
138,PT02M15.00S,2021-12-18T01:33:48.1Z,1,REGULAR,3pt,Jump Shot,[],202066,19.66162943495401,91.91176470588235,1610612740,21,23,2021-12-18T01:33:52Z,1370000,-210.0,132.0,1,left,MISS G. Temple 24' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
139,PT02M11.00S,2021-12-18T01:33:52.1Z,1,REGULAR,rebound,defensive,[],1630606,,,1610612749,21,23,2021-12-18T01:33:52Z,1380000,,,0,,J. Smart REBOUND (Off:0 Def:1),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
140,PT02M08.00S,2021-12-18T01:33:55.0Z,1,REGULAR,3pt,Jump Shot,[],201950,67.23061760840999,54.166666666666664,1610612749,21,23,2021-12-18T01:34:01Z,1390000,21.0,256.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
141,PT02M03.00S,2021-12-18T01:34:00.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,21,23,2021-12-18T01:34:01Z,1400000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,140.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
142,PT01M50.00S,2021-12-18T01:34:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203107,16.90210249671485,63.23529411764706,1610612740,21,23,2021-12-18T01:34:16Z,1410000,-66.0,106.0,1,left,MISS T. Satoransky 12' pullup Shot,[203107],1610612740.0,NOP,pullup,,,Satoransky,T. Satoransky,,,,,12.53,Missed,,,,,,,,,,,,,,,,,,,
143,PT01M47.00S,2021-12-18T01:34:15.2Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,21,23,2021-12-18T01:34:16Z,1420000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
144,PT01M42.00S,2021-12-18T01:34:22.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203918,93.24901445466492,46.81372549019608,1610612749,21,25,2021-12-18T01:35:50Z,1430000,-16.0,11.0,1,right,R. Hood driving Layup (2 PTS),[203918],1610612749.0,MIL,driving,,,Hood,R. Hood,,,,,1.93,Made,,,,,2.0,,,,,,,,,,,,,,
145,PT01M40.00S,2021-12-18T01:34:32.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612740,21,25,2021-12-18T01:34:32Z,1440000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M40.00S,2021-12-18T01:35:35.6Z,1,REGULAR,substitution,out,[],1626195,,,1610612740,21,25,2021-12-18T01:35:50Z,1450000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M40.00S,2021-12-18T01:35:35.6Z,1,REGULAR,substitution,out,[],203107,,,1610612740,21,25,2021-12-18T01:35:50Z,1460000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M40.00S,2021-12-18T01:35:35.6Z,1,REGULAR,substitution,in,[],1630529,,,1610612740,21,25,2021-12-18T01:35:50Z,1470000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M40.00S,2021-12-18T01:35:35.6Z,1,REGULAR,substitution,in,[],1628984,,,1610612740,21,25,2021-12-18T01:35:50Z,1480000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M31.00S,2021-12-18T01:36:05.7Z,1,REGULAR,3pt,Jump Shot,[],1628984,20.18725361366623,92.40196078431373,1610612740,21,25,2021-12-18T01:36:10Z,1490000,-212.0,137.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
151,PT01M26.00S,2021-12-18T01:36:10.7Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,21,25,2021-12-18T01:36:10Z,1500000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
152,PT01M14.00S,2021-12-18T01:36:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203918,93.11760840998686,45.34313725490196,1610612749,21,25,2021-12-18T01:36:27Z,1510000,-23.0,12.0,1,right,MISS R. Hood driving Layup,[203918],1610612749.0,MIL,driving,,,Hood,R. Hood,,,,,2.63,Missed,,,,,,,,,,,,,,,,,,,
153,PT01M11.00S,2021-12-18T01:36:26.2Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612740,21,25,2021-12-18T01:36:27Z,1520000,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,152.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
154,PT01M08.00S,2021-12-18T01:36:29.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,30.962549277266753,27.205882352941174,1610612740,21,25,2021-12-18T01:36:39Z,1530000,114.0,239.0,1,left,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
155,PT01M04.00S,2021-12-18T01:36:33.3Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,21,25,2021-12-18T01:36:39Z,1540000,,,0,,J. Nwora REBOUND (Off:1 Def:4),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,154.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
156,PT00M54.00S,2021-12-18T01:36:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.38042049934296,52.69607843137255,1610612749,21,27,2021-12-18T01:36:49Z,1550000,13.0,10.0,1,right,J. Holiday driving Layup (5 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.66,Made,,,,,5.0,,,,,,,,,,,,,,
157,PT00M36.40S,2021-12-18T01:37:04.2Z,1,REGULAR,3pt,Jump Shot,[],202066,16.376478318002626,97.05882352941177,1610612740,21,27,2021-12-18T01:37:08Z,1560000,-235.0,101.0,1,left,MISS G. Temple 25' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M34.10S,2021-12-18T01:37:06.5Z,1,REGULAR,rebound,offensive,[],1630529,,,1610612740,21,27,2021-12-18T01:37:06Z,1570000,,,0,,H. Jones REBOUND (Off:1 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,157.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
159,PT00M32.30S,2021-12-18T01:37:08.3Z,1,REGULAR,turnover,lost ball,[],1630529,,,1610612740,21,27,2021-12-18T01:37:15Z,1580000,,,0,,H. Jones lost ball TURNOVER (2 TO),"[1630529, 201950]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,
160,PT00M32.30S,2021-12-18T01:37:08.3Z,1,REGULAR,steal,,[],201950,,,1610612749,21,27,2021-12-18T01:37:10Z,1590000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M26.40S,2021-12-18T01:37:18.7Z,1,REGULAR,foul,personal,[],1629638,,,1610612749,21,27,2021-12-18T01:37:31Z,1600000,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1629670]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,1628487.0,1.0,1.0,Nwora,1629670.0,,,,,,
163,PT00M26.40S,2021-12-18T01:37:39.0Z,1,REGULAR,foul,technical,['1freethrow'],1629638,,,1610612749,21,27,2021-12-18T01:37:46Z,1620000,,,0,,N. Alexander-Walker technical FOUL (2 Tech),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,1146.0,1.0,2.0,,,,,,,,
164,PT00M26.40S,2021-12-18T01:37:48.0Z,1,REGULAR,freethrow,1 of 1,[],201588,,,1610612749,21,28,2021-12-18T01:38:20Z,1630000,,,0,,G. Hill technical Free Throw 1 of 1 (1 PTS),[201588],1610612749.0,MIL,technical,,,Hill,G. Hill,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
166,PT00M15.60S,2021-12-18T01:38:00.9Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612749,21,28,2021-12-18T01:38:05Z,1650000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 1628984]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Graham,1628984.0,
167,PT00M15.60S,2021-12-18T01:38:00.9Z,1,REGULAR,steal,,[],1628984,,,1610612740,21,28,2021-12-18T01:38:03Z,1660000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2021-12-18T01:38:17.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,9.674770039421814,39.46078431372549,1610612740,21,28,2021-12-18T01:39:31Z,1670000,53.0,38.0,1,left,MISS B. Ingram 6' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,6.52,Missed,,,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2021-12-18T01:38:17.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,21,28,2021-12-18T01:39:00Z,1680000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2021-12-18T01:38:48.8Z,1,REGULAR,period,end,[],0,,,1610612740,21,28,2021-12-18T01:38:48Z,1690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-12-18T01:40:54.3Z,2,REGULAR,substitution,out,['startperiod'],1627742,,,1610612740,21,28,2021-12-18T01:41:28Z,1700000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-12-18T01:40:54.3Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,21,28,2021-12-18T01:41:28Z,1710000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-12-18T01:40:54.3Z,2,REGULAR,substitution,out,['startperiod'],203918,,,1610612740,21,28,2021-12-18T01:41:28Z,1720000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-12-18T01:40:54.3Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612740,21,28,2021-12-18T01:41:28Z,1730000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-12-18T01:40:54.3Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,21,28,2021-12-18T01:41:28Z,1740000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
