actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
91,PT05M35.00S,2021-11-23T01:23:51.6Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612750,9,16,2021-11-23T01:24:08Z,890000,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Vanderbilt 2 FT),"[202685, 1629020]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,201638.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,,,
93,PT05M35.00S,2021-11-23T01:24:09.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612750,9,17,2021-11-23T01:24:09Z,910000,,,0,,J. Vanderbilt Free Throw 1 of 2 (4 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
94,PT05M35.00S,2021-11-23T01:24:10.9Z,1,REGULAR,substitution,out,[],202685,,,1610612750,9,17,2021-11-23T01:24:29Z,920000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M35.00S,2021-11-23T01:24:10.9Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,9,17,2021-11-23T01:24:29Z,930000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M35.00S,2021-11-23T01:24:10.9Z,1,REGULAR,substitution,in,[],1626195,,,1610612750,9,17,2021-11-23T01:24:29Z,940000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M35.00S,2021-11-23T01:24:10.9Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,9,17,2021-11-23T01:24:29Z,950000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M35.00S,2021-11-23T01:24:30.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612750,9,18,2021-11-23T01:24:30Z,960000,,,0,,J. Vanderbilt Free Throw 2 of 2 (5 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
99,PT05M26.00S,2021-11-23T01:24:39.0Z,1,REGULAR,2pt,Jump Shot,[],1630184,87.59855453350855,79.41176470588235,1610612740,11,18,2021-11-23T01:24:44Z,970000,147.0,64.0,1,right,K. Lewis Jr. 16' pullup Jump Shot (2 PTS),[1630184],1610612740.0,NOP,pullup,,,Lewis Jr.,K. Lewis Jr.,,,,,16.05,Made,,,,,2.0,,,,,,,,,,,,,,
100,PT05M08.00S,2021-11-23T01:24:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,6.1268068331143235,46.07843137254902,1610612750,11,18,2021-11-23T01:25:11Z,980000,20.0,5.0,1,left,MISS P. Beverley driving Layup,[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M55.00S,2021-11-23T01:25:10.1Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,11,18,2021-11-23T01:25:10Z,990000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,100.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
102,PT04M55.00S,2021-11-23T01:25:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,5.590000152587891,50.0,1610612750,11,20,2021-11-23T01:25:10Z,1000000,0.0,0.0,1,left,J. Vanderbilt tip Layup (7 PTS),[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,,
103,PT04M53.00S,2021-11-23T01:25:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,93.11760840998686,53.92156862745098,1610612740,13,20,2021-11-23T01:25:18Z,1010000,20.0,12.0,1,right,K. Lewis Jr. driving Layup (4 PTS),[1630184],1610612740.0,NOP,driving,,,Lewis Jr.,K. Lewis Jr.,,,,,2.31,Made,,,,,4.0,,,,,,,,,,,,,,
104,PT04M35.00S,2021-11-23T01:25:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,16.113666228646515,48.03921568627451,1610612750,13,22,2021-11-23T01:36:33Z,1020000,10.0,99.0,1,left,P. Beverley 9' turnaround Jump Shot (5 PTS),[201976],1610612750.0,MIN,turnaround,,,Beverley,P. Beverley,,,,,9.95,Made,,,,,5.0,,,,,,,,,,,,,,
105,PT04M27.00S,2021-11-23T01:25:38.1Z,1,REGULAR,turnover,lost ball,[],1626195,,,1610612740,13,22,2021-11-23T01:25:45Z,1030000,,,0,,W. Hernangomez lost ball TURNOVER (1 TO),"[1626195, 1630162]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,1.0,,,Edwards,1630162.0,
106,PT04M27.00S,2021-11-23T01:25:38.1Z,1,REGULAR,steal,,[],1630162,,,1610612750,13,22,2021-11-23T01:25:45Z,1040000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M20.00S,2021-11-23T01:25:44.8Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,13,22,2021-11-23T01:25:49Z,1050000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 1626195]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,2.0,,,Hernangomez,1626195.0,
108,PT04M20.00S,2021-11-23T01:25:44.8Z,1,REGULAR,steal,,[],1626195,,,1610612740,13,22,2021-11-23T01:25:47Z,1060000,,,0,,W. Hernangomez STEAL (1 STL),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M16.00S,2021-11-23T01:25:49.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,93.51182654402102,47.30392156862745,1610612740,15,22,2021-11-23T01:26:00Z,1070000,-13.0,8.0,1,right,J. Hart cutting Layup (2 PTS) (H. Jones 1 AST),"[1628404, 1630529]",1610612740.0,NOP,cutting,,,Hart,J. Hart,,,,,1.6,Made,,,,,2.0,,,,,,H. Jones,1630529.0,1.0,,,,,,
111,PT03M59.00S,2021-11-23T01:26:05.6Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,15,22,2021-11-23T01:26:09Z,1090000,,,0,,K. Towns bad pass TURNOVER (2 TO),"[1626157, 1628404]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,2.0,,,Hart,1628404.0,
112,PT03M59.00S,2021-11-23T01:26:05.6Z,1,REGULAR,steal,,[],1628404,,,1610612740,15,22,2021-11-23T01:26:07Z,1100000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M57.00S,2021-11-23T01:26:13.9Z,1,REGULAR,foul,personal,['2freethrow'],201976,,,1610612740,15,22,2021-11-23T01:26:21Z,1110000,,,0,,P. Beverley shooting personal FOUL (2 PF) (Hart 2 FT),"[201976, 1628404]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,201638.0,2.0,0.0,Hart,1628404.0,,,,,,,,,
115,PT03M57.00S,2021-11-23T01:26:37.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628404,,,1610612740,16,22,2021-11-23T01:26:37Z,1130000,,,0,,J. Hart Free Throw 1 of 2 (3 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
116,PT03M57.00S,2021-11-23T01:26:40.9Z,1,REGULAR,substitution,out,[],1629020,,,1610612740,16,22,2021-11-23T01:26:45Z,1140000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M57.00S,2021-11-23T01:26:40.9Z,1,REGULAR,substitution,in,[],1630183,,,1610612740,16,22,2021-11-23T01:26:45Z,1150000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M57.00S,2021-11-23T01:26:59.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628404,,,1610612740,17,22,2021-11-23T01:26:59Z,1160000,,,0,,J. Hart Free Throw 2 of 2 (4 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
119,PT03M39.00S,2021-11-23T01:27:20.0Z,1,REGULAR,3pt,Jump Shot,[],1630162,18.873193166885677,93.62745098039215,1610612750,17,22,2021-11-23T01:40:01Z,1170000,-218.0,125.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
120,PT03M36.00S,2021-11-23T01:27:23.0Z,1,REGULAR,rebound,defensive,[],1630184,,,1610612740,17,22,2021-11-23T01:27:24Z,1180000,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:1),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
121,PT03M32.00S,2021-11-23T01:27:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,93.51182654402102,46.568627450980394,1610612740,19,22,2021-11-23T01:27:34Z,1190000,-17.0,8.0,1,right,W. Hernangomez cutting Layup (2 PTS) (H. Jones 2 AST),"[1626195, 1630529]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,1.92,Made,,,,,2.0,,,,,,H. Jones,1630529.0,2.0,,,,,,
123,PT03M32.00S,2021-11-23T01:27:31.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630183,,,1610612740,19,22,2021-11-23T01:27:46Z,1210000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Hernangomez 1 FT),"[1630183, 1626195]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,204059.0,1.0,0.0,Hernangomez,1626195.0,,,,,,,,,
125,PT03M32.00S,2021-11-23T01:27:40.6Z,1,REGULAR,substitution,out,[],1628404,,,1610612740,19,22,2021-11-23T01:27:45Z,1230000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M32.00S,2021-11-23T01:27:40.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612740,19,22,2021-11-23T01:27:45Z,1240000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M32.00S,2021-11-23T01:28:02.1Z,1,REGULAR,freethrow,1 of 1,[],1626195,,,1610612740,20,22,2021-11-23T01:28:02Z,1250000,,,0,,W. Hernangomez Free Throw 1 of 1 (3 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
128,PT03M26.00S,2021-11-23T01:28:15.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,20,22,2021-11-23T01:28:15Z,1260000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M26.00S,2021-11-23T01:30:30.5Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,20,22,2021-11-23T01:30:53Z,1270000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M26.00S,2021-11-23T01:30:30.5Z,1,REGULAR,substitution,out,[],201976,,,1610612750,20,22,2021-11-23T01:30:53Z,1280000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M26.00S,2021-11-23T01:30:30.5Z,1,REGULAR,substitution,in,[],1626156,,,1610612750,20,22,2021-11-23T01:30:53Z,1290000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M26.00S,2021-11-23T01:30:30.5Z,1,REGULAR,substitution,in,[],1627752,,,1610612750,20,22,2021-11-23T01:30:53Z,1300000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M14.00S,2021-11-23T01:31:16.3Z,1,REGULAR,3pt,Jump Shot,[],1627736,23.866622864651774,86.76470588235294,1610612750,20,22,2021-11-23T01:31:22Z,1310000,-184.0,172.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
134,PT03M11.00S,2021-11-23T01:31:19.3Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,20,22,2021-11-23T01:31:22Z,1320000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT02M54.00S,2021-11-23T01:31:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,89.17542706964521,56.372549019607845,1610612740,20,22,2021-11-23T01:31:46Z,1330000,32.0,49.0,1,right,MISS B. Ingram driving Layup - blocked,"[1627742, 1627752]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,5.87,Missed,,,,,,,,,,,,,,,Prince,1627752.0,,,
136,PT02M54.00S,2021-11-23T01:31:36.3Z,1,REGULAR,block,,[],1627752,,,1610612740,20,22,2021-11-23T01:31:39Z,1340000,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M52.00S,2021-11-23T01:31:38.3Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612750,20,22,2021-11-23T01:31:46Z,1350000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
138,PT02M52.00S,2021-11-23T01:31:46.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612750,20,22,2021-11-23T01:48:37Z,1360000,,,0,,N. Alexander-Walker take personal FOUL (1 PF) (Russell 2 FT),"[1629638, 1626156]",1610612740.0,NOP,take,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,1628487.0,1.0,0.0,Russell,1626156.0,,,,,,,,,
140,PT02M52.00S,2021-11-23T01:32:06.6Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,20,23,2021-11-23T01:32:06Z,1380000,,,0,,D. Russell Free Throw 1 of 2 (1 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
141,PT02M52.00S,2021-11-23T01:32:07.3Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,20,23,2021-11-23T01:32:13Z,1390000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M52.00S,2021-11-23T01:32:07.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,20,23,2021-11-23T01:32:13Z,1400000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M52.00S,2021-11-23T01:32:23.5Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,20,24,2021-11-23T01:32:23Z,1410000,,,0,,D. Russell Free Throw 2 of 2 (2 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
144,PT02M29.00S,2021-11-23T01:32:47.6Z,1,REGULAR,2pt,Jump Shot,[],1629638,82.60512483574244,68.62745098039215,1610612740,20,24,2021-11-23T01:43:39Z,1420000,93.0,111.0,1,right,MISS N. Alexander-Walker 14' turnaround Shot - blocked,"[1629638, 1630183]",1610612740.0,NOP,turnaround,,,Alexander-Walker,N. Alexander-Walker,,,,,14.49,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,,
145,PT02M29.00S,2021-11-23T01:32:47.6Z,1,REGULAR,block,,[],1630183,,,1610612740,20,24,2021-11-23T01:32:50Z,1430000,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M28.00S,2021-11-23T01:32:48.6Z,1,REGULAR,rebound,offensive,[],1626195,,,1610612740,20,24,2021-11-23T01:47:16Z,1440000,,,0,,W. Hernangomez REBOUND (Off:1 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,144.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
147,PT02M28.00S,2021-11-23T01:32:56.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,20,24,2021-11-23T01:33:09Z,1450000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,,,
148,PT02M15.00S,2021-11-23T01:33:15.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,2.8416557161629434,96.56862745098039,1610612750,20,24,2021-11-23T01:33:21Z,1460000,-233.0,-26.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
149,PT02M13.00S,2021-11-23T01:33:17.6Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,20,24,2021-11-23T01:33:21Z,1470000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
150,PT02M00.00S,2021-11-23T01:33:30.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,93.77463863337714,45.34313725490196,1610612740,20,24,2021-11-23T01:49:31Z,1480000,-23.0,6.0,1,right,MISS N. Alexander-Walker cutting Layup - blocked,"[1629638, 1629675]",1610612740.0,NOP,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,2.41,Missed,,,,,,,,,,,,,,,Reid,1629675.0,,,
151,PT02M00.00S,2021-11-23T01:33:30.6Z,1,REGULAR,block,,[],1629675,,,1610612740,20,24,2021-11-23T01:33:33Z,1490000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M00.00S,2021-11-23T01:33:30.6Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612750,20,24,2021-11-23T01:33:38Z,1500000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
153,PT01M54.00S,2021-11-23T01:33:36.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,33.196452036793694,57.35294117647059,1610612750,20,24,2021-11-23T01:50:27Z,1510000,-37.0,260.0,1,left,MISS D. Russell 26' running 3PT,[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
154,PT01M54.00S,2021-11-23T01:33:36.6Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,20,24,2021-11-23T01:33:42Z,1520000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
155,PT01M45.00S,2021-11-23T01:33:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,93.51182654402102,47.05882352941176,1610612740,22,24,2021-11-23T01:33:50Z,1530000,-15.0,8.0,1,right,N. Alexander-Walker driving Layup (2 PTS),[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,1.7,Made,,,,,2.0,,,,,,,,,,,,,,
156,PT01M22.00S,2021-11-23T01:34:08.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,12.434296977660972,48.77450980392157,1610612750,22,24,2021-11-23T01:51:34Z,1540000,6.0,64.0,1,left,MISS D. Russell 6' driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,6.47,Missed,,,,,,,,,,,,,,,,,,,
157,PT01M20.00S,2021-11-23T01:34:10.7Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,22,24,2021-11-23T01:34:19Z,1550000,,,0,,W. Hernangomez REBOUND (Off:1 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,156.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
158,PT01M18.00S,2021-11-23T01:34:17.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612740,22,24,2021-11-23T01:34:34Z,1560000,,,0,,T. Prince personal FOUL (1 PF) (Ingram 2 FT),"[1627752, 1627742]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,201638.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
160,PT01M18.00S,2021-11-23T01:34:51.4Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,23,24,2021-11-23T01:34:51Z,1580000,,,0,,B. Ingram Free Throw 1 of 2 (1 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
161,PT01M18.00S,2021-11-23T01:35:26.8Z,1,REGULAR,violation,lane,[],1626156,,,1610612740,23,24,2021-11-23T01:35:26Z,1590000,,,0,,D. Russell lane VIOLATION,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M18.00S,2021-11-23T01:35:44.6Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,24,24,2021-11-23T01:35:44Z,1600000,,,0,,B. Ingram Free Throw 2 of 2 (2 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
163,PT01M03.00S,2021-11-23T01:35:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.389618922470433,60.78431372549019,1610612750,24,24,2021-11-23T01:36:05Z,1610000,-54.0,8.0,1,left,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,5.44,Missed,,,,,,,,,,,,,,,,,,,
164,PT01M01.00S,2021-11-23T01:36:01.5Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,24,24,2021-11-23T01:36:05Z,1620000,,,0,,W. Hernangomez REBOUND (Off:1 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,163.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
165,PT01M00.00S,2021-11-23T01:36:03.2Z,1,REGULAR,turnover,lost ball,[],1630184,,,1610612740,24,24,2021-11-23T01:36:08Z,1630000,,,0,,K. Lewis Jr. lost ball TURNOVER (1 TO),"[1630184, 1627736]",1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,1.0,,,Beasley,1627736.0,
166,PT01M00.00S,2021-11-23T01:36:03.2Z,1,REGULAR,steal,,[],1627736,,,1610612750,24,24,2021-11-23T01:36:05Z,1640000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M52.20S,2021-11-23T01:36:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627736,6.258212877792378,42.8921568627451,1610612750,24,26,2021-11-23T01:36:17Z,1650000,36.0,6.0,1,left,M. Beasley driving Layup (2 PTS),[1627736],1610612750.0,MIN,driving,,,Beasley,M. Beasley,,,,,3.61,Made,,,,,2.0,,,,,,,,,,,,,,
168,PT00M47.40S,2021-11-23T01:36:18.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630184,73.14388961892247,16.911764705882355,1610612740,27,26,2021-11-23T01:36:25Z,1660000,-165.0,200.0,1,right,K. Lewis Jr. 25' 3PT  (7 PTS) (N. Alexander-Walker 1 AST),"[1630184, 1629638]",1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,25.95,Made,,,,,7.0,,,,,,N. Alexander-Walker,1629638.0,1.0,,,,,,
170,PT00M33.70S,2021-11-23T01:36:34.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,31.488173455978973,44.36274509803921,1610612750,27,26,2021-11-23T01:36:42Z,1680000,28.0,243.0,1,left,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,,
171,PT00M30.60S,2021-11-23T01:36:37.7Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,27,26,2021-11-23T01:36:42Z,1690000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
172,PT00M24.70S,2021-11-23T01:36:47.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,27,26,2021-11-23T01:36:47Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
