actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
180,PT09M39.00S,2021-10-30T00:41:29.9Z,2,REGULAR,foul,personal,[],1629637,,,1610612758,34,35,2021-10-30T00:41:44Z,1670000,,,0,,J. Hayes personal FOUL (1 PF),"[1629637, 203458]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,202041.0,,,,,,,,,,,1.0,0.0,Len,203458.0,,,
182,PT09M39.00S,2021-10-30T00:41:39.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,34,35,2021-10-30T00:41:46Z,1690000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M39.00S,2021-10-30T00:41:39.9Z,2,REGULAR,substitution,in,[],1629056,,,1610612758,34,35,2021-10-30T00:41:46Z,1700000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M39.00S,2021-10-30T00:41:51.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,34,35,2021-10-30T00:41:56Z,1710000,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,202901.0,,,,,,,,,,,,,,,,,
185,PT09M29.00S,2021-10-30T00:42:06.1Z,2,REGULAR,turnover,lost ball,[],203458,,,1610612758,34,35,2021-10-30T00:42:11Z,1720000,,,0,,A. Len lost ball TURNOVER (1 TO),"[203458, 1628404]",1610612758.0,SAC,,,,Len,A. Len,,,,,1.0,Hart,1628404.0,,,,,,,,,,,,,,,,,,
186,PT09M29.00S,2021-10-30T00:42:06.1Z,2,REGULAR,steal,,[],1628404,,,1610612740,34,35,2021-10-30T00:42:10Z,1730000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M25.00S,2021-10-30T00:42:12.4Z,2,REGULAR,foul,personal,['2freethrow'],203090,,,1610612740,34,35,2021-10-30T00:42:22Z,1740000,,,0,,M. Harkless shooting personal FOUL (2 PF) (Hart 2 FT),"[203090, 1628404]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,,,,202041.0,,,,,,,,,,,2.0,0.0,Hart,1628404.0,,,
189,PT09M25.00S,2021-10-30T00:42:38.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628404,,,1610612740,34,35,2021-10-30T00:43:04Z,1760000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,Missed,,,,,,,,,,,,,,,
190,PT09M25.00S,2021-10-30T00:42:38.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,34,35,2021-10-30T00:43:04Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,
194,PT09M25.00S,2021-10-30T00:42:38.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628404,,,1610612740,34,35,2021-10-30T00:43:04Z,1780000,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,Missed,,,,,,,,,,,,,,,
195,PT09M24.00S,2021-10-30T00:42:39.6Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612740,34,35,2021-10-30T00:58:08Z,1790000,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,194.0,2.0,1.0,1.0,,,,,,,,,,
196,PT09M23.00S,2021-10-30T00:43:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628404,93.24901445466492,46.07843137254902,1610612740,36,35,2021-10-30T00:59:39Z,1800000,-20.0,11.0,1,right,J. Hart putback Layup (4 PTS),[1628404],1610612740.0,NOP,putback,,,Hart,J. Hart,,,,,,,,,2.25,Made,4.0,,,,,,,,,,,,,,
197,PT09M09.00S,2021-10-30T00:43:11.9Z,2,REGULAR,3pt,Jump Shot,[],1630169,37.13863337713535,51.9607843137255,1610612758,36,35,2021-10-30T00:43:16Z,1810000,-10.0,297.0,1,left,MISS T. Haliburton 29' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,29.68,Missed,,,,,,,,,,,,,,,
198,PT09M06.00S,2021-10-30T00:43:14.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,36,35,2021-10-30T00:43:16Z,1820000,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,,,
199,PT08M51.00S,2021-10-30T00:43:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,94.1688567674113,41.66666666666667,1610612740,36,35,2021-10-30T00:43:47Z,1830000,-42.0,2.0,1,right,MISS J. Hayes Layup - blocked,"[1629637, 203090]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,4.18,Missed,,,,,,,,,,,,,Harkless,203090.0,
201,PT08M51.00S,2021-10-30T00:43:31.1Z,2,REGULAR,block,,[],203090,,,1610612740,36,35,2021-10-30T00:43:48Z,1835000,,,0,,M. Harkless BLOCK (1 BLK),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M51.00S,2021-10-30T00:43:31.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,36,35,2021-10-30T00:43:48Z,1840000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,199.0,,,,,,,,,,,,,
202,PT08M46.00S,2021-10-30T00:43:54.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629637,69.59592641261499,23.284313725490197,1610612740,36,35,2021-10-30T00:43:59Z,1850000,-134.0,233.0,1,right,MISS J. Hayes 26' 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,26.88,Missed,,,,,,,,,,,,,,,
203,PT08M43.00S,2021-10-30T00:43:57.6Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,36,35,2021-10-30T00:43:59Z,1860000,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,
204,PT08M37.00S,2021-10-30T00:44:04.1Z,2,REGULAR,3pt,Jump Shot,[],1630558,30.436925098554536,75.98039215686273,1610612758,36,38,2021-10-30T00:44:33Z,1870000,-130.0,234.0,1,left,D. Mitchell 26' 3PT  (3 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,26.73,Made,3.0,,,,,,,,,,,,,,
205,PT08M13.00S,2021-10-30T00:44:26.9Z,2,REGULAR,2pt,Jump Shot,[],1627742,87.46714848883047,69.36274509803921,1610612740,36,38,2021-10-30T00:44:36Z,1880000,97.0,65.0,1,right,MISS B. Ingram 11' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,11.68,Missed,,,,,,,,,,,,,,,
206,PT08M13.00S,2021-10-30T00:44:26.9Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,36,38,2021-10-30T00:44:36Z,1890000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,
207,PT08M05.00S,2021-10-30T00:44:34.9Z,2,REGULAR,2pt,Jump Shot,[],1629056,19.004599211563733,29.166666666666668,1610612758,36,38,2021-10-30T00:44:41Z,1900000,104.0,126.0,1,left,MISS T. Davis 16' Jump Shot,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,16.36,Missed,,,,,,,,,,,,,,,
208,PT08M02.00S,2021-10-30T00:44:37.9Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,36,38,2021-10-30T00:44:41Z,1910000,,,0,,B. Ingram REBOUND (Off:1 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,207.0,3.0,2.0,1.0,,,,,,,,,,
209,PT07M56.00S,2021-10-30T00:44:46.7Z,2,REGULAR,foul,personal,['2freethrow'],203458,,,1610612740,36,38,2021-10-30T00:48:34Z,1920000,,,0,,A. Len shooting personal FOUL (1 PF) (Graham 2 FT),"[203458, 1628984]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,202901.0,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,
211,PT07M56.00S,2021-10-30T00:45:09.7Z,2,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,37,38,2021-10-30T00:45:48Z,1940000,,,0,,J. Hayes Free Throw 1 of 2 (7 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
212,PT07M56.00S,2021-10-30T00:45:12.2Z,2,REGULAR,substitution,out,[],1627742,,,1610612740,37,38,2021-10-30T00:45:19Z,1950000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M56.00S,2021-10-30T00:45:12.2Z,2,REGULAR,substitution,out,[],203090,,,1610612740,37,38,2021-10-30T00:45:19Z,1960000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2021-10-30T00:45:12.2Z,2,REGULAR,substitution,in,[],1629638,,,1610612740,37,38,2021-10-30T00:45:19Z,1970000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M56.00S,2021-10-30T00:45:12.2Z,2,REGULAR,substitution,in,[],203084,,,1610612740,37,38,2021-10-30T00:45:19Z,1980000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M56.00S,2021-10-30T00:45:09.7Z,2,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,37,38,2021-10-30T00:45:48Z,1990000,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Missed,,,,,,,,,,,,,,,
217,PT07M52.00S,2021-10-30T00:45:13.7Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,37,38,2021-10-30T00:45:48Z,2000000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,,,
218,PT07M44.00S,2021-10-30T00:45:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,13.61695137976347,54.166666666666664,1610612758,37,40,2021-10-30T01:03:45Z,2010000,-21.0,75.0,1,left,T. Davis 7' driving Layup (2 PTS),[1629056],1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,,,,,7.83,Made,2.0,,,,,,,,,,,,,,
219,PT07M35.00S,2021-10-30T00:45:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.32917214191852,44.6078431372549,1610612740,37,40,2021-10-30T01:05:13Z,2020000,-27.0,20.0,1,right,MISS N. Alexander-Walker driving Layup - blocked,"[1629638, 203458]",1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,3.34,Missed,,,,,,,,,,,,,Len,203458.0,
220,PT07M35.00S,2021-10-30T00:45:48.5Z,2,REGULAR,block,,[],203458,,,1610612740,37,40,2021-10-30T00:45:52Z,2030000,,,0,,A. Len BLOCK (2 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M35.00S,2021-10-30T00:45:48.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,37,40,2021-10-30T00:45:55Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,,,
222,PT07M35.00S,2021-10-30T00:45:59.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,37,40,2021-10-30T00:45:59Z,2050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M35.00S,2021-10-30T00:46:00.7Z,2,REGULAR,substitution,out,[],1629637,,,1610612740,37,40,2021-10-30T00:46:04Z,2060000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M35.00S,2021-10-30T00:46:00.7Z,2,REGULAR,substitution,in,[],202685,,,1610612740,37,40,2021-10-30T00:46:04Z,2070000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M33.00S,2021-10-30T00:46:09.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628984,94.03745072273325,15.441176470588236,1610612740,37,40,2021-10-30T00:46:17Z,2080000,-173.0,4.0,1,right,MISS D. Graham 17' Jump Shot,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,17.28,Missed,,,,,,,,,,,,,,,
228,PT07M29.00S,2021-10-30T00:46:13.8Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,37,40,2021-10-30T00:46:17Z,2090000,,,0,,A. Len REBOUND (Off:0 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,
229,PT07M22.00S,2021-10-30T00:46:20.9Z,2,REGULAR,2pt,Jump Shot,[],1629056,28.33442838370565,43.37086397058824,1610612758,37,40,2021-10-30T00:46:32Z,2100000,33.0,214.0,1,left,MISS T. Davis 21' Jump Shot,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,21.63,Missed,,,,,,,,,,,,,,,
230,PT07M14.00S,2021-10-30T00:46:28.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,37,40,2021-10-30T00:46:32Z,2110000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,
231,PT06M59.00S,2021-10-30T00:46:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,94.1688567674113,42.15686274509804,1610612740,37,40,2021-10-30T00:46:51Z,2120000,-39.0,2.0,1,right,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612740.0,NOP,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,3.93,Missed,,,,,,,,,,,,,,,
232,PT06M56.00S,2021-10-30T00:46:47.2Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,37,40,2021-10-30T00:46:51Z,2130000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,
233,PT06M51.00S,2021-10-30T00:46:51.7Z,2,REGULAR,3pt,Jump Shot,[],1630169,4.155716162943495,94.36274509803921,1610612758,37,43,2021-10-30T00:47:01Z,2140000,-222.0,-13.0,1,left,T. Haliburton 3PT  (5 PTS) (H. Barnes 2 AST),"[1630169, 203084]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,22.22,Made,5.0,,,,,H. Barnes,203084.0,2.0,,,,,,,
235,PT06M36.00S,2021-10-30T00:47:07.7Z,2,REGULAR,3pt,Jump Shot,[],202685,69.59592641261499,28.676470588235293,1610612740,40,43,2021-10-30T00:47:13Z,2160000,-107.0,233.0,1,right,J. Valanciunas 25' 3PT  (7 PTS) (J. Hart 2 AST),"[202685, 1628404]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,25.65,Made,7.0,,,,,J. Hart,1628404.0,2.0,,,,,,,
237,PT06M20.00S,2021-10-30T00:47:22.6Z,2,REGULAR,3pt,Jump Shot,[],203084,31.750985545335087,25.49019607843137,1610612758,40,46,2021-10-30T00:47:27Z,2180000,123.0,246.0,1,left,H. Barnes 27' 3PT  (10 PTS) (T. Haliburton 5 AST),"[203084, 1630169]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,27.48,Made,10.0,,,,,T. Haliburton,1630169.0,5.0,,,,,,,
241,PT05M57.00S,2021-10-30T00:47:46.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,81.15965834428384,5.392156862745098,1610612740,40,46,2021-10-30T00:48:06Z,2200000,-223.0,125.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,25.54,Missed,,,,,,,,,,,,,,,
242,PT05M54.00S,2021-10-30T00:47:49.6Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,40,46,2021-10-30T00:47:49Z,2210000,,,0,,A. Len REBOUND (Off:0 Def:4),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,241.0,4.0,4.0,0.0,,,,,,,,,,
243,PT05M44.00S,2021-10-30T00:47:59.6Z,2,REGULAR,2pt,Jump Shot,[],1630169,17.296320630749015,66.42156862745098,1610612758,40,46,2021-10-30T00:48:09Z,2220000,-82.0,110.0,1,left,MISS T. Haliburton 13' Jump Shot,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,13.73,Missed,,,,,,,,,,,,,,,
244,PT05M39.00S,2021-10-30T00:48:04.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,40,46,2021-10-30T01:09:41Z,2230000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,243.0,3.0,3.0,0.0,,,,,,,,,,
245,PT05M37.00S,2021-10-30T00:48:09.1Z,2,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612740,40,46,2021-10-30T01:09:56Z,2240000,,,0,,T. Davis shooting personal FOUL (1 PF) (Graham 2 FT),"[1629056, 1628984]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,202041.0,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,
247,PT05M37.00S,2021-10-30T00:48:46.0Z,2,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,41,46,2021-10-30T00:51:03Z,2260000,,,0,,D. Graham Free Throw 1 of 2 (4 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
248,PT05M37.00S,2021-10-30T00:48:48.6Z,2,REGULAR,substitution,out,[],1628404,,,1610612740,41,46,2021-10-30T00:49:05Z,2270000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M37.00S,2021-10-30T00:48:48.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612740,41,46,2021-10-30T00:49:05Z,2280000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M37.00S,2021-10-30T00:48:48.6Z,2,REGULAR,substitution,out,[],1630169,,,1610612740,41,46,2021-10-30T00:49:05Z,2290000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M37.00S,2021-10-30T00:48:48.6Z,2,REGULAR,substitution,out,[],1629056,,,1610612740,41,46,2021-10-30T00:49:05Z,2300000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M37.00S,2021-10-30T00:48:48.6Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,41,46,2021-10-30T00:49:05Z,2310000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M37.00S,2021-10-30T00:48:48.6Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,41,46,2021-10-30T00:49:05Z,2320000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M37.00S,2021-10-30T00:48:48.6Z,2,REGULAR,substitution,in,[],1627741,,,1610612740,41,46,2021-10-30T00:49:05Z,2330000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M37.00S,2021-10-30T00:48:48.6Z,2,REGULAR,substitution,in,[],1628368,,,1610612740,41,46,2021-10-30T00:49:05Z,2340000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M37.00S,2021-10-30T00:48:46.0Z,2,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,42,46,2021-10-30T00:56:18Z,2350000,,,0,,D. Graham Free Throw 2 of 2 (5 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
257,PT05M26.00S,2021-10-30T00:49:27.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203458,17.95335085413929,41.66666666666667,1610612758,42,46,2021-10-30T00:49:33Z,2360000,42.0,116.0,1,left,MISS A. Len 12' Jump Shot,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,12.35,Missed,,,,,,,,,,,,,,,
258,PT05M22.00S,2021-10-30T00:49:31.2Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,42,46,2021-10-30T00:49:33Z,2370000,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,,,
259,PT05M20.00S,2021-10-30T00:49:37.2Z,2,REGULAR,foul,personal,[],1630558,,,1610612740,42,46,2021-10-30T00:52:31Z,2380000,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1628984]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,202041.0,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,
261,PT05M20.00S,2021-10-30T00:50:02.2Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,42,46,2021-10-30T00:50:09Z,2400000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT05M20.00S,2021-10-30T00:50:02.2Z,2,REGULAR,substitution,in,[],1630184,,,1610612740,42,46,2021-10-30T00:57:28Z,2415000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M10.00S,2021-10-30T00:50:16.9Z,2,REGULAR,2pt,Jump Shot,[],202685,87.3850197109067,10.56219362745098,1610612740,42,46,2021-10-30T02:44:21Z,2420000,-197.0,66.0,1,right,MISS J. Valanciunas 20' turnaround fadeaway Shot,[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,,,,,20.8,Missed,,,,,,,,,,,,,,,
264,PT05M07.00S,2021-10-30T00:50:19.9Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,42,46,2021-10-30T02:44:21Z,2430000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,263.0,3.0,3.0,0.0,,,,,,,,,,
265,PT04M56.00S,2021-10-30T00:50:26.2Z,2,REGULAR,2pt,Jump Shot,[],1627741,25.312089356110377,43.872549019607845,1610612758,42,46,2021-10-30T02:44:38Z,2440000,31.0,185.0,1,left,MISS B. Hield 18' Jump Shot,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,18.79,Missed,,,,,,,,,,,,,,,
266,PT04M54.00S,2021-10-30T00:50:28.2Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612740,42,46,2021-10-30T02:44:38Z,2450000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,
267,PT04M43.00S,2021-10-30T00:50:33.8Z,2,REGULAR,2pt,Jump Shot,[],1629638,95.6143232588699,72.79411764705883,1610612740,44,46,2021-10-30T02:45:18Z,2460000,114.0,-11.0,1,right,N. Alexander-Walker 11' driving floating Jump Shot (7 PTS),[1629638],1610612740.0,NOP,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,11.46,Made,7.0,,,,,,,,,,,,,,
268,PT04M30.00S,2021-10-30T00:50:46.7Z,2,REGULAR,foul,offensive,[],203458,,,1610612758,44,46,2021-10-30T00:52:31Z,2470000,,,0,,A. Len off-the-ball offensive FOUL (2 PF),"[203458, 1630530]",1610612758.0,SAC,off-the-ball,,,Len,A. Len,,,,,,,,203591.0,,,,,,,,,,,2.0,0.0,Murphy III,1630530.0,,,
270,PT04M30.00S,2021-10-30T00:50:46.7Z,2,REGULAR,turnover,offensive foul,[],203458,,,1610612758,44,46,2021-10-30T00:50:46Z,2490000,,,0,,A. Len offensive foul TURNOVER (2 TO),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,2.0,,,203591.0,,,,,,,,,,,,,,,,,
271,PT04M30.00S,2021-10-30T00:50:58.9Z,2,REGULAR,substitution,out,[],203458,,,1610612740,44,46,2021-10-30T00:51:03Z,2500000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M30.00S,2021-10-30T00:50:58.9Z,2,REGULAR,substitution,in,[],1626158,,,1610612740,44,46,2021-10-30T00:51:03Z,2510000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
