actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
401,PT09M49.00S,2025-12-03T02:31:55.7Z,3,REGULAR,2pt,Jump Shot,[],1631246,81.8166885676741,33.82352941176471,1610612763,65,67,2025-12-03T02:32:00Z,3900000,False,-81.0,118.0,1,right,V. Williams Jr. 14' fadeaway Jump Shot (7 PTS),[1631246],1610612763.0,MEM,fadeaway,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,,,14.34,Made,,,,,,,,,7.0,,,,,,,
402,PT09M32.00S,2025-12-03T02:32:12.4Z,3,REGULAR,3pt,Jump Shot,[],1630170,27.020367936925098,19.607843137254903,1610612759,68,67,2025-12-03T02:32:15Z,3910000,False,152.0,201.0,1,left,D. Vassell 25' 3PT  (10 PTS) (H. Barnes 4 AST),"[1630170, 203084]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,25.24,Made,,,,,,,,,10.0,H. Barnes,203084.0,4.0,,,,
404,PT09M14.00S,2025-12-03T02:32:30.4Z,3,REGULAR,2pt,Jump Shot,[],1642377,79.31997371879106,34.31372549019608,1610612763,68,67,2025-12-03T02:32:44Z,3930000,False,-78.0,142.0,1,right,MISS J. Wells 16' pullup Shot - blocked,"[1642377, 1630170]",1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left Center,,,16.21,Missed,,,,,,,Vassell,1630170.0,,,,,,,,
405,PT09M14.00S,2025-12-03T02:32:30.4Z,3,REGULAR,block,,[],1630170,,,1610612763,68,67,2025-12-03T02:32:32Z,3940000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
406,PT09M12.00S,2025-12-03T02:32:32.4Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,68,67,2025-12-03T02:32:44Z,3950000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,
407,PT09M02.00S,2025-12-03T02:32:42.6Z,3,REGULAR,3pt,Jump Shot,[],203084,33.065045992115635,36.27450980392157,1610612759,68,67,2025-12-03T02:35:04Z,3960000,False,69.0,258.0,1,left,MISS H. Barnes 26' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,26.73,Missed,,,,,,,,,,,,,,,,
408,PT08M59.00S,2025-12-03T02:32:45.6Z,3,REGULAR,rebound,defensive,[],1641744,,,1610612763,68,67,2025-12-03T02:32:49Z,3970000,False,,,0,,Z. Edey REBOUND (Off:1 Def:7),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,,,407.0,8.0,7.0,1.0,,,,,,,,,,,,
409,PT08M49.00S,2025-12-03T02:32:55.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,85.62746386333771,40.44117647058824,1610612763,68,67,2025-12-03T02:35:34Z,3980000,False,-48.0,83.0,1,right,MISS V. Williams Jr. 9' driving floating Shot,[1631246],1610612763.0,MEM,driving floating,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,9.54,Missed,,,,,,,,,,,,,,,,
410,PT08M46.00S,2025-12-03T02:32:58.8Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612759,68,67,2025-12-03T02:33:01Z,3990000,False,,,0,,D. Fox REBOUND (Off:1 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,409.0,3.0,2.0,1.0,,,,,,,,,,,,
412,PT08M42.00S,2025-12-03T02:33:18.5Z,3,REGULAR,3pt,Jump Shot,[],203084,7.30946123521682,4.411764705882353,1610612759,71,67,2025-12-03T02:33:30Z,4010000,False,228.0,16.0,1,left,H. Barnes 3PT  (20 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,22.85,Made,,,,,,,,,20.0,D. Fox,1628368.0,2.0,,,,
414,PT08M12.00S,2025-12-03T02:33:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,85.49605781865965,53.67647058823529,1610612763,71,69,2025-12-03T02:33:57Z,4030000,False,18.0,84.0,1,right,J. Jackson Jr. 8' floating Jump Shot (5 PTS) (V. Williams Jr. 6 AST),"[1628991, 1631246]",1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,8.58,Made,,,,,,,,,5.0,V. Williams Jr.,1631246.0,6.0,,,,
415,PT08M07.00S,2025-12-03T02:33:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,6.258212877792378,47.05882352941176,1610612759,71,69,2025-12-03T02:37:06Z,4040000,False,15.0,6.0,1,left,MISS L. Kornet Layup - blocked,"[1628436, 1631246]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,1.6,Missed,,,,,,,Williams Jr.,1631246.0,,,,,,,,
416,PT08M07.00S,2025-12-03T02:33:56.0Z,3,REGULAR,block,,[],1631246,,,1610612759,71,69,2025-12-03T02:33:58Z,4050000,False,,,0,,V. Williams Jr. BLOCK (3 BLK),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT08M06.00S,2025-12-03T02:33:57.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,71,69,2025-12-03T02:37:19Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,415.0,,,,,,,,,,,,,,,
419,PT08M05.00S,2025-12-03T02:34:02.0Z,3,REGULAR,substitution,out,[],1628991,,,1610612759,71,69,2025-12-03T02:34:15Z,4080000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M05.00S,2025-12-03T02:34:02.0Z,3,REGULAR,substitution,in,[],1630583,,,1610612759,71,69,2025-12-03T02:34:15Z,4090000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M56.00S,2025-12-03T02:34:28.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203084,30.17411300919842,32.35294117647059,1610612759,74,69,2025-12-03T02:34:33Z,4100000,False,88.0,231.0,1,left,H. Barnes 24' 3PT step back (23 PTS) (L. Kornet 3 AST),"[203084, 1628436]",1610612759.0,SAS,step back,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,24.74,Made,,,,,,,,,23.0,L. Kornet,1628436.0,3.0,,,,
422,PT07M40.00S,2025-12-03T02:34:49.0Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612763,74,69,2025-12-03T02:35:10Z,4110000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Wells 2 FT),"[1628436, 1642377]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,,,,,,,,,,,,,,,,1.0,0.0,Wells,1642377.0
424,PT07M40.00S,2025-12-03T02:35:20.6Z,3,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,74,70,2025-12-03T02:35:20Z,4130000,False,,,0,,J. Wells Free Throw 1 of 2 (16 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,Made,,,,,,,,,16.0,,,,,,,
425,PT07M40.00S,2025-12-03T02:35:35.0Z,3,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,74,71,2025-12-03T02:35:35Z,4140000,False,,,0,,J. Wells Free Throw 2 of 2 (17 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,Made,,,,,,,,,17.0,,,,,,,
426,PT07M29.00S,2025-12-03T02:35:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.95335085413929,41.42156862745098,1610612759,76,71,2025-12-03T02:35:53Z,4150000,False,43.0,116.0,1,left,D. Fox 12' pullup Jump Shot (13 PTS),[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,12.4,Made,,,,,,,,,13.0,,,,,,,
427,PT07M19.00S,2025-12-03T02:36:00.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641744,84.97043363994744,43.13725490196079,1610612763,76,71,2025-12-03T02:36:05Z,4160000,False,-34.0,89.0,1,right,MISS Z. Edey 9' floating Shot,[1641744],1610612763.0,MEM,floating,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,9.52,Missed,,,,,,,,,,,,,,,,
428,PT07M16.00S,2025-12-03T02:36:03.1Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,76,71,2025-12-03T02:36:05Z,4170000,False,,,0,,L. Kornet REBOUND (Off:2 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,427.0,4.0,2.0,2.0,,,,,,,,,,,,
429,PT07M07.00S,2025-12-03T02:36:10.5Z,3,REGULAR,2pt,Jump Shot,[],1628368,15.982260183968464,32.35294117647059,1610612759,76,71,2025-12-03T02:36:16Z,4180000,False,88.0,98.0,1,left,MISS D. Fox 13' fadeaway Shot,[1628368],1610612759.0,SAS,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,13.16,Missed,,,,,,,,,,,,,,,,
430,PT07M05.00S,2025-12-03T02:36:12.4Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,76,71,2025-12-03T02:36:12Z,4190000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:5),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Right,,,,,429.0,5.0,5.0,0.0,,,,,,,,,,,,
431,PT06M55.00S,2025-12-03T02:36:22.8Z,3,REGULAR,turnover,bad pass,[],1642907,,,1610612763,76,71,2025-12-03T02:36:28Z,4200000,False,,,0,,C. Coward bad pass TURNOVER (2 TO),"[1642907, 1628368]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,Fox,1628368.0,,,,,,,,,,
432,PT06M55.00S,2025-12-03T02:36:22.8Z,3,REGULAR,steal,,[],1628368,,,1610612759,76,71,2025-12-03T02:36:25Z,4210000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
433,PT06M52.00S,2025-12-03T02:36:27.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630577,5.601182654402102,46.81372549019608,1610612759,78,71,2025-12-03T02:36:35Z,4220000,False,16.0,0.0,1,left,J. Champagnie running reverse Layup (7 PTS) (D. Fox 3 AST),"[1630577, 1628368]",1610612759.0,SAS,running reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,1.59,Made,,,,,,,,,7.0,D. Fox,1628368.0,3.0,,,,
435,PT06M52.00S,2025-12-03T02:36:32.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,78,71,2025-12-03T02:36:32Z,4240000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612763,78,71,2025-12-03T02:39:30Z,4250000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,out,[],1628436,,,1610612763,78,71,2025-12-03T02:39:30Z,4260000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,out,[],1630170,,,1610612763,78,71,2025-12-03T02:39:30Z,4270000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,out,[],1631246,,,1610612763,78,71,2025-12-03T02:39:30Z,4280000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,out,[],1641744,,,1610612763,78,71,2025-12-03T02:39:30Z,4290000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,out,[],1642907,,,1610612763,78,71,2025-12-03T02:39:30Z,4300000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,in,[],1642844,,,1610612763,78,71,2025-12-03T02:39:30Z,4310000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,in,[],1631110,,,1610612763,78,71,2025-12-03T02:39:30Z,4320000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,in,[],1629640,,,1610612763,78,71,2025-12-03T02:39:30Z,4330000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,in,[],203484,,,1610612763,78,71,2025-12-03T02:39:30Z,4340000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,in,[],1642285,,,1610612763,78,71,2025-12-03T02:39:30Z,4350000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M52.00S,2025-12-03T02:39:10.5Z,3,REGULAR,substitution,in,[],1629111,,,1610612763,78,71,2025-12-03T02:39:30Z,4360000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M36.00S,2025-12-03T02:39:46.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,92.06636005256242,37.745098039215684,1610612763,78,71,2025-12-03T02:40:26Z,4370000,False,-61.0,22.0,1,right,MISS K. Caldwell-Pope 6' driving bank Shot,[203484],1610612763.0,MEM,driving bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,6.52,Missed,,,,,,,,,,,,,,,,
449,PT06M36.00S,2025-12-03T02:39:46.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,78,71,2025-12-03T02:39:51Z,4380000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,448.0,,,,,,,,,,,,,,,
450,PT06M36.00S,2025-12-03T02:39:48.8Z,3,REGULAR,foul,personal,[],1630577,,,1610612763,78,71,2025-12-03T02:40:04Z,4390000,False,,,0,,J. Champagnie loose ball personal FOUL (3 PF),"[1630577, 1629111]",1610612759.0,SAS,loose ball,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,3.0,0.0,Landale,1629111.0
452,PT06M24.00S,2025-12-03T02:40:23.7Z,3,REGULAR,turnover,traveling,[],203484,,,1610612763,78,71,2025-12-03T02:40:29Z,4410000,False,,,0,,K. Caldwell-Pope traveling TURNOVER (3 TO),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,1626301.0,3.0,,,,,,,,,,,,,,,,,,
453,PT06M08.00S,2025-12-03T02:40:51.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642844,5.075558475689881,54.41176470588235,1610612759,78,71,2025-12-03T02:40:57Z,4420000,False,-22.0,-5.0,1,left,MISS D. Harper driving reverse Layup,[1642844],1610612759.0,SAS,driving reverse,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,2.26,Missed,,,,,,,,,,,,,,,,
454,PT06M06.00S,2025-12-03T02:40:53.5Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612763,78,71,2025-12-03T02:40:57Z,4430000,False,,,0,,J. Landale REBOUND (Off:2 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,453.0,3.0,1.0,2.0,,,,,,,,,,,,
455,PT05M58.00S,2025-12-03T02:41:04.7Z,3,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612763,78,71,2025-12-03T02:41:10Z,4440000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Wells 2 FT),"[1631110, 1642377]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1628954.0,,,,,,,,,,,,,,,,1.0,0.0,Wells,1642377.0
457,PT05M58.00S,2025-12-03T02:41:34.4Z,3,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,78,71,2025-12-03T02:41:51Z,4460000,False,,,0,,MISS J. Wells Free Throw 1 of 2,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
458,PT05M58.00S,2025-12-03T02:41:34.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,78,71,2025-12-03T02:41:51Z,4470000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,
459,PT05M58.00S,2025-12-03T02:41:34.4Z,3,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,78,71,2025-12-03T02:41:51Z,4480000,False,,,0,,MISS J. Wells Free Throw 2 of 2,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
460,PT05M55.00S,2025-12-03T02:41:37.4Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612763,78,71,2025-12-03T02:41:51Z,4490000,False,,,0,,J. Landale REBOUND (Off:3 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,459.0,4.0,1.0,3.0,,,,,,,,,,,,
461,PT05M53.00S,2025-12-03T02:41:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642377,93.38042049934296,52.69607843137255,1610612763,78,73,2025-12-03T02:41:59Z,4500000,False,13.0,10.0,1,right,J. Wells Layup (19 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,1.66,Made,,,,,,,,,19.0,,,,,,,
462,PT05M53.00S,2025-12-03T02:41:57.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629640,,,1610612763,78,73,2025-12-03T02:42:06Z,4510000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Wells 1 FT),"[1629640, 1642377]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,1.0,0.0,Wells,1642377.0
464,PT05M53.00S,2025-12-03T02:42:15.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1642377,,,1610612763,78,74,2025-12-03T02:42:15Z,4530000,False,,,0,,J. Wells Free Throw 1 of 1 (20 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,Made,,,,,,,,,20.0,,,,,,,
465,PT05M36.00S,2025-12-03T02:42:34.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,6.1268068331143235,62.5,1610612759,80,74,2025-12-03T02:42:47Z,4540000,False,-62.0,5.0,1,left,H. Barnes 6' turnaround Jump Shot (25 PTS),[203084],1610612759.0,SAS,turnaround,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,6.27,Made,,,,,,,,,25.0,,,,,,,
466,PT05M36.00S,2025-12-03T02:42:37.8Z,3,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612759,80,74,2025-12-03T02:42:55Z,4550000,False,,,0,,J. Landale shooting personal FOUL (2 PF) (Barnes 1 FT),"[1629111, 203084]",1610612763.0,MEM,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,,,,,,2.0,0.0,Barnes,203084.0
468,PT05M36.00S,2025-12-03T02:42:44.1Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,80,74,2025-12-03T02:43:40Z,4570000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M36.00S,2025-12-03T02:42:44.1Z,3,REGULAR,substitution,out,[],1642377,,,1610612759,80,74,2025-12-03T02:43:40Z,4580000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M36.00S,2025-12-03T02:42:44.1Z,3,REGULAR,substitution,in,[],1642868,,,1610612759,80,74,2025-12-03T02:43:40Z,4590000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M36.00S,2025-12-03T02:42:44.1Z,3,REGULAR,substitution,in,[],1641765,,,1610612759,80,74,2025-12-03T02:43:40Z,4600000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT05M36.00S,2025-12-03T02:43:04.4Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612759,81,74,2025-12-03T02:43:04Z,4610000,False,,,0,,H. Barnes Free Throw 1 of 1 (26 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,Made,,,,,,,,,26.0,,,,,,,
473,PT05M21.00S,2025-12-03T02:43:21.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641765,93.9060446780552,50.0,1610612763,81,76,2025-12-03T02:44:05Z,4620000,False,0.0,5.0,1,right,O. Prosper cutting DUNK (2 PTS) (K. Caldwell-Pope 2 AST),"[1641765, 203484]",1610612763.0,MEM,cutting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,0.48,Made,,,,,,,,,2.0,K. Caldwell-Pope,203484.0,2.0,,,,
475,PT05M03.00S,2025-12-03T02:43:39.1Z,3,REGULAR,3pt,Jump Shot,[],1642844,29.911300919842315,70.09803921568627,1610612759,81,76,2025-12-03T02:43:44Z,4640000,False,-100.0,229.0,1,left,MISS D. Harper 24' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,,,24.98,Missed,,,,,,,,,,,,,,,,
476,PT05M03.00S,2025-12-03T02:43:39.1Z,3,REGULAR,rebound,defensive,[],203484,,,1610612763,81,76,2025-12-03T02:43:44Z,4650000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,475.0,3.0,3.0,0.0,,,,,,,,,,,,
477,PT04M48.00S,2025-12-03T02:43:53.0Z,3,REGULAR,3pt,Jump Shot,[],1642285,71.69842312746385,18.627450980392158,1610612763,81,79,2025-12-03T02:43:59Z,4660000,False,-157.0,214.0,1,right,C. Spencer 26' 3PT  (8 PTS) (S. Aldama 4 AST),"[1642285, 1630583]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,,,26.5,Made,,,,,,,,,8.0,S. Aldama,1630583.0,4.0,,,,
479,PT04M47.00S,2025-12-03T02:44:01.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,81,79,2025-12-03T02:44:01Z,4680000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M35.00S,2025-12-03T02:47:14.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,12.302890932982917,40.44117647058824,1610612759,81,79,2025-12-03T02:47:18Z,4690000,False,48.0,63.0,1,left,MISS K. Johnson 7' floating Shot,[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,7.92,Missed,,,,,,,,,,,,,,,,
481,PT04M34.00S,2025-12-03T02:47:15.1Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,81,79,2025-12-03T02:47:18Z,4700000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,480.0,3.0,2.0,1.0,,,,,,,,,,,,
482,PT04M32.00S,2025-12-03T02:47:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,7.5722733245729295,42.40196078431372,1610612759,83,79,2025-12-03T02:47:22Z,4710000,False,38.0,19.0,1,left,K. Johnson finger roll Layup (4 PTS),[1629640],1610612759.0,SAS,finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,4.24,Made,,,,,,,,,4.0,,,,,,,
