actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
184,PT12M00.00S,2026-02-07T23:43:38.0Z,2,REGULAR,substitution,out,['startperiod'],1630314,,,1610612742,39,32,2026-02-07T23:44:35Z,1790000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-02-07T23:43:38.0Z,2,REGULAR,substitution,out,['startperiod'],1629023,,,1610612742,39,32,2026-02-07T23:44:35Z,1800000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2026-02-07T23:43:38.0Z,2,REGULAR,substitution,out,['startperiod'],1628963,,,1610612742,39,32,2026-02-07T23:44:35Z,1810000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2026-02-07T23:43:38.0Z,2,REGULAR,substitution,in,['startperiod'],1630577,,,1610612742,39,32,2026-02-07T23:44:35Z,1820000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2026-02-07T23:43:38.0Z,2,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,39,32,2026-02-07T23:44:35Z,1830000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2026-02-07T23:43:38.0Z,2,REGULAR,substitution,in,['startperiod'],1628997,,,1610612742,39,32,2026-02-07T23:44:35Z,1840000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2026-02-07T23:43:38.0Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612742,39,32,2026-02-07T23:44:35Z,1850000,False,,,0,,SUB in: T. Jones,[1626145],1610612742.0,DAL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2026-02-07T23:44:54.2Z,2,REGULAR,period,start,[],0,,,1610612742,39,32,2026-02-07T23:44:54Z,1860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M47.00S,2026-02-07T23:45:13.1Z,2,REGULAR,foul,personal,['3freethrow'],1630577,,,1610612742,39,32,2026-02-07T23:45:17Z,1870000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Thompson 3 FT),"[1630577, 202691]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,2530.0,1.0,0.0,Thompson,202691.0,,,,,,,,,,,,,,,
194,PT11M47.00S,2026-02-07T23:45:33.9Z,2,REGULAR,freethrow,1 of 3,[],202691,,,1610612742,39,33,2026-02-07T23:45:33Z,1890000,False,,,0,,K. Thompson Free Throw 1 of 3 (3 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,Made,,,,,,,,3.0,,,,,
195,PT11M47.00S,2026-02-07T23:45:49.4Z,2,REGULAR,freethrow,2 of 3,[],202691,,,1610612742,39,34,2026-02-07T23:45:49Z,1900000,False,,,0,,K. Thompson Free Throw 2 of 3 (4 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,Made,,,,,,,,4.0,,,,,
196,PT11M47.00S,2026-02-07T23:46:08.1Z,2,REGULAR,freethrow,3 of 3,[],202691,,,1610612742,39,35,2026-02-07T23:46:08Z,1910000,False,,,0,,K. Thompson Free Throw 3 of 3 (5 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,Made,,,,,,,,5.0,,,,,
197,PT11M38.00S,2026-02-07T23:46:18.6Z,2,REGULAR,3pt,Jump Shot,[],203084,92.06636005256242,2.696078431372549,1610612759,42,35,2026-02-07T23:46:22Z,1920000,False,-237.0,22.0,1,right,H. Barnes 3PT  (3 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,23.75,Made,,,,,,,,3.0,D. Fox,1628368.0,2.0,,
199,PT11M26.00S,2026-02-07T23:46:30.5Z,2,REGULAR,3pt,Jump Shot,[],202691,3.7614980289093296,4.166666666666666,1610612742,42,38,2026-02-07T23:46:34Z,1940000,False,229.0,-17.0,1,left,K. Thompson 3PT  (8 PTS) (T. Jones 1 AST),"[202691, 1626145]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,22.98,Made,,,,,,,,8.0,T. Jones,1626145.0,1.0,,
201,PT11M10.00S,2026-02-07T23:46:46.6Z,2,REGULAR,2pt,Jump Shot,[],1628368,79.58278580814718,41.42156862745098,1610612759,42,38,2026-02-07T23:46:52Z,1960000,False,-43.0,139.0,1,right,MISS D. Fox 14' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,,14.59,Missed,,,,,,,,,,,,,
202,PT11M04.00S,2026-02-07T23:46:52.6Z,2,REGULAR,rebound,offensive,[],1630577,,,1610612759,42,38,2026-02-07T23:46:52Z,1970000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Center,,,,,,,,201.0,2.0,1.0,1.0,,,,,,,,,
203,PT11M04.00S,2026-02-07T23:46:52.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630577,94.40999984741211,50.0,1610612759,44,38,2026-02-07T23:46:52Z,1980000,False,0.0,0.0,1,right,J. Champagnie putback Layup (5 PTS),[1630577],1610612759.0,SAS,putback,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,,,,5.0,,,,,
204,PT10M59.00S,2026-02-07T23:46:57.6Z,2,REGULAR,3pt,Jump Shot,[],202691,3.235873850197109,3.9215686274509802,1610612742,44,38,2026-02-07T23:47:01Z,1990000,False,230.0,-22.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,23.15,Missed,,,,,,,,,,,,,
205,PT10M56.00S,2026-02-07T23:47:00.6Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,44,38,2026-02-07T23:47:01Z,2000000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,
206,PT10M54.00S,2026-02-07T23:47:02.3Z,2,REGULAR,turnover,lost ball,[],1629640,,,1610612759,44,38,2026-02-07T23:47:08Z,2010000,False,,,0,,K. Johnson lost ball TURNOVER (3 TO),"[1629640, 202691]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,3.0,Thompson,202691.0,,,,,,
207,PT10M54.00S,2026-02-07T23:47:02.3Z,2,REGULAR,steal,,[],202691,,,1610612742,44,38,2026-02-07T23:47:04Z,2020000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
208,PT10M51.00S,2026-02-07T23:47:06.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,21.23850197109067,90.68627450980392,1610612742,44,41,2026-02-07T23:47:10Z,2030000,False,-203.0,147.0,1,left,K. Thompson 25' 3PT pullup (11 PTS),[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,25.1,Made,,,,,,,,11.0,,,,,
209,PT10M50.00S,2026-02-07T23:47:10.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,44,41,2026-02-07T23:47:10Z,2040000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M50.00S,2026-02-07T23:49:19.9Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,44,41,2026-02-07T23:50:23Z,2050000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M50.00S,2026-02-07T23:49:19.9Z,2,REGULAR,substitution,in,[],1642868,,,1610612759,44,41,2026-02-07T23:50:23Z,2060000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M42.00S,2026-02-07T23:50:50.3Z,2,REGULAR,3pt,Jump Shot,[],1641705,74.19513797634691,82.59803921568627,1610612759,47,41,2026-02-07T23:50:54Z,2070000,False,163.0,190.0,1,right,V. Wembanyama 25' 3PT  (10 PTS) (D. Fox 3 AST),"[1641705, 1628368]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,25.04,Made,,,,,,,,10.0,D. Fox,1628368.0,3.0,,
214,PT10M24.00S,2026-02-07T23:51:07.4Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612742,47,41,2026-02-07T23:51:11Z,2090000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1630577]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Champagnie,1630577.0,,,,,,
215,PT10M24.00S,2026-02-07T23:51:07.4Z,2,REGULAR,steal,,[],1630577,,,1610612759,47,41,2026-02-07T23:51:09Z,2100000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
216,PT10M18.00S,2026-02-07T23:51:14.3Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641705,65.65374507227332,41.911764705882355,1610612759,47,41,2026-02-07T23:53:06Z,2110000,False,-40.0,270.0,1,right,MISS V. Wembanyama 27' running pullup 3PT,[1641705],1610612759.0,SAS,running pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,27.34,Missed,,,,,,,,,,,,,
217,PT10M15.00S,2026-02-07T23:51:17.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612742,47,41,2026-02-07T23:51:18Z,2120000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,216.0,4.0,2.0,2.0,,,,,,,,,
218,PT10M10.00S,2026-02-07T23:51:24.2Z,2,REGULAR,foul,personal,['2freethrow'],1642868,,,1610612742,47,41,2026-02-07T23:51:55Z,2130000,False,,,0,,C. Bryant shooting personal FOUL (1 PF) (Gafford 2 FT),"[1642868, 1629655]",1610612759.0,SAS,shooting,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,2530.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,
220,PT10M10.00S,2026-02-07T23:51:56.5Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,47,41,2026-02-07T23:51:56Z,2150000,False,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
221,PT10M10.00S,2026-02-07T23:51:56.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,47,41,2026-02-07T23:51:56Z,2160000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,
222,PT10M10.00S,2026-02-07T23:52:17.4Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,47,42,2026-02-07T23:52:17Z,2170000,False,,,0,,D. Gafford Free Throw 2 of 2 (3 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,Made,,,,,,,,3.0,,,,,
223,PT10M03.00S,2026-02-07T23:52:26.0Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612759,47,42,2026-02-07T23:52:32Z,2180000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1630230]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,Marshall,1630230.0,,,,,,
224,PT10M03.00S,2026-02-07T23:52:26.0Z,2,REGULAR,steal,,[],1630230,,,1610612742,47,42,2026-02-07T23:52:27Z,2190000,False,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
225,PT09M59.00S,2026-02-07T23:52:31.0Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612742,47,42,2026-02-07T23:52:39Z,2200000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Marshall 2 FT),"[1628368, 1630230]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
227,PT09M59.00S,2026-02-07T23:52:53.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630230,,,1610612742,47,43,2026-02-07T23:52:53Z,2220000,False,,,0,,N. Marshall Free Throw 1 of 2 (3 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,Made,,,,,,,,3.0,,,,,
228,PT09M59.00S,2026-02-07T23:53:13.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630230,,,1610612742,47,44,2026-02-07T23:53:13Z,2230000,False,,,0,,N. Marshall Free Throw 2 of 2 (4 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,Made,,,,,,,,4.0,,,,,
229,PT09M52.00S,2026-02-07T23:53:29.7Z,2,REGULAR,foul,personal,[],1626145,,,1610612759,47,44,2026-02-07T23:53:36Z,2240000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1641705]",1610612742.0,DAL,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,1627541.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
231,PT09M42.00S,2026-02-07T23:53:55.4Z,2,REGULAR,3pt,Jump Shot,[],1628368,74.45795006570303,84.80392156862744,1610612759,47,44,2026-02-07T23:53:59Z,2260000,False,174.0,188.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,25.59,Missed,,,,,,,,,,,,,
232,PT09M39.00S,2026-02-07T23:53:58.4Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,47,44,2026-02-07T23:53:59Z,2270000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,
233,PT09M31.00S,2026-02-07T23:54:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,14.799605781865965,48.529411764705884,1610612742,47,44,2026-02-07T23:54:11Z,2280000,False,7.0,87.0,1,left,MISS N. Marshall 8' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.69,Missed,,,,,,,,,,,,,
234,PT09M27.00S,2026-02-07T23:54:10.8Z,2,REGULAR,rebound,defensive,[],1642868,,,1610612759,47,44,2026-02-07T23:54:11Z,2290000,False,,,0,,C. Bryant REBOUND (Off:0 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,
235,PT09M24.00S,2026-02-07T23:54:13.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203084,91.80354796320631,3.6764705882352944,1610612759,47,44,2026-02-07T23:54:58Z,2300000,False,-232.0,25.0,1,right,MISS H. Barnes running 3PT,[203084],1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,23.29,Missed,,,,,,,,,,,,,
236,PT09M21.00S,2026-02-07T23:54:17.0Z,2,REGULAR,rebound,offensive,[],1642868,,,1610612759,47,44,2026-02-07T23:54:17Z,2310000,False,,,0,,C. Bryant REBOUND (Off:1 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Left Corner 3,24+ Left,,,,,,,,235.0,2.0,1.0,1.0,,,,,,,,,
237,PT09M16.00S,2026-02-07T23:54:21.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641705,92.19776609724047,94.85294117647058,1610612759,47,44,2026-02-07T23:54:26Z,2320000,False,224.0,21.0,1,right,MISS V. Wembanyama 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,22.53,Missed,,,,,,,,,,,,,
238,PT09M16.00S,2026-02-07T23:54:21.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,47,44,2026-02-07T23:54:26Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,237.0,,,,,,,,,,,,
239,PT09M15.00S,2026-02-07T23:54:26.5Z,2,REGULAR,foul,personal,[],1642868,,,1610612742,47,44,2026-02-07T23:54:56Z,2340000,False,,,0,,C. Bryant loose ball personal FOUL (2 PF),"[1642868, 1630230]",1610612759.0,SAS,loose ball,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),0-8 Center,2530.0,2.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
241,PT09M15.00S,2026-02-07T23:54:40.0Z,2,REGULAR,substitution,out,[],1628368,,,1610612742,47,44,2026-02-07T23:54:45Z,2360000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT09M15.00S,2026-02-07T23:54:40.0Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,47,44,2026-02-07T23:54:45Z,2370000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT09M15.00S,2026-02-07T23:54:40.0Z,2,REGULAR,substitution,in,[],1642844,,,1610612742,47,44,2026-02-07T23:54:45Z,2380000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M15.00S,2026-02-07T23:54:40.0Z,2,REGULAR,substitution,in,[],1642843,,,1610612742,47,44,2026-02-07T23:54:45Z,2390000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT09M02.00S,2026-02-07T23:55:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,17.95335085413929,52.450980392156865,1610612742,47,46,2026-02-07T23:55:11Z,2400000,False,-12.0,116.0,1,left,K. Thompson 11' driving floating bank Jump Shot (13 PTS) (T. Jones 2 AST),"[202691, 1626145]",1610612742.0,DAL,driving floating bank,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.69,Made,,,,,,,,13.0,T. Jones,1626145.0,2.0,,
246,PT08M53.00S,2026-02-07T23:55:15.8Z,2,REGULAR,3pt,Jump Shot,[],1642868,67.23061760840999,42.40196078431372,1610612759,47,46,2026-02-07T23:55:21Z,2410000,False,-38.0,256.0,1,right,MISS C. Bryant 25' 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Center,,,,,,25.83,Missed,,,,,,,,,,,,,
247,PT08M52.00S,2026-02-07T23:55:16.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,47,46,2026-02-07T23:55:21Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,246.0,,,,,,,,,,,,
248,PT08M52.00S,2026-02-07T23:55:20.5Z,2,REGULAR,foul,personal,[],1642843,,,1610612759,47,46,2026-02-07T23:55:26Z,2430000,False,,,0,,C. Flagg loose ball personal FOUL (1 PF),"[1642843, 1641705]",1610612742.0,DAL,loose ball,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,2530.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
250,PT08M44.00S,2026-02-07T23:55:48.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641705,82.7365308804205,49.754901960784316,1610612759,47,46,2026-02-07T23:55:52Z,2450000,False,-1.0,110.0,1,right,MISS V. Wembanyama 10' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.98,Missed,,,,,,,,,,,,,
251,PT08M42.00S,2026-02-07T23:55:50.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,47,46,2026-02-07T23:55:52Z,2460000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,250.0,2.0,2.0,0.0,,,,,,,,,
252,PT08M27.00S,2026-02-07T23:56:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,6.783837056504599,49.50980392156863,1610612742,47,48,2026-02-07T23:56:08Z,2470000,False,2.0,11.0,1,left,C. Martin driving finger roll Layup (6 PTS) (T. Jones 3 AST),"[1628997, 1626145]",1610612742.0,DAL,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,1.16,Made,,,,,,,,6.0,T. Jones,1626145.0,3.0,,
253,PT08M16.00S,2026-02-07T23:56:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,93.64323258869908,50.73529411764706,1610612759,49,48,2026-02-07T23:56:19Z,2480000,False,4.0,7.0,1,right,D. Harper driving finger roll Layup (4 PTS),[1642844],1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,0.82,Made,,,,,,,,4.0,,,,,
254,PT08M06.00S,2026-02-07T23:56:26.4Z,2,REGULAR,3pt,Jump Shot,[],202691,32.14520367936925,51.9607843137255,1610612742,49,51,2026-02-07T23:56:36Z,2490000,False,-10.0,250.0,1,left,K. Thompson 24' 3PT pullup (16 PTS),[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,24.99,Made,,,,,,,,16.0,,,,,
257,PT07M48.00S,2026-02-07T23:57:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642868,93.11760840998686,49.50980392156863,1610612759,49,51,2026-02-07T23:58:19Z,2510000,False,-2.0,12.0,1,right,MISS C. Bryant driving finger roll Layup,[1642868],1610612759.0,SAS,driving finger roll,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,1.25,Missed,,,,,,,,,,,,,
258,PT07M48.00S,2026-02-07T23:57:01.8Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,49,51,2026-02-07T23:57:51Z,2520000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,
259,PT07M41.00S,2026-02-07T23:57:08.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,31.225361366622867,27.205882352941174,1610612742,49,51,2026-02-07T23:59:04Z,2530000,False,114.0,241.0,1,left,MISS T. Jones 26' running 3PT,[1626145],1610612742.0,DAL,running,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,26.66,Missed,,,,,,,,,,,,,
260,PT07M39.00S,2026-02-07T23:57:10.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,49,51,2026-02-07T23:57:21Z,2540000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,259.0,,,,,,,,,,,,
262,PT07M39.00S,2026-02-07T23:57:20.4Z,2,REGULAR,foul,personal,[],1629655,,,1610612759,49,51,2026-02-07T23:57:26Z,2560000,False,,,0,,D. Gafford loose ball personal FOUL (3 PF),"[1629655, 1641705]",1610612742.0,DAL,loose ball,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,2530.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
265,PT07M39.00S,2026-02-07T23:57:26.2Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,49,51,2026-02-07T23:57:43Z,2580000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT07M39.00S,2026-02-07T23:57:26.2Z,2,REGULAR,substitution,out,[],203084,,,1610612759,49,51,2026-02-07T23:57:43Z,2590000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M39.00S,2026-02-07T23:57:26.2Z,2,REGULAR,substitution,out,[],1629655,,,1610612759,49,51,2026-02-07T23:57:43Z,2600000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M39.00S,2026-02-07T23:57:26.2Z,2,REGULAR,substitution,in,[],1642264,,,1610612759,49,51,2026-02-07T23:57:43Z,2610000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M39.00S,2026-02-07T23:57:26.2Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,49,51,2026-02-07T23:57:43Z,2620000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
