actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT04M12.00S,2025-12-28T01:54:31.4Z,2,REGULAR,turnover,lost ball,[],1642271,,,1610612762,51,51,2025-12-28T03:14:37Z,2640000,False,,,0,,K. Filipowski lost ball TURNOVER (1 TO),"[1642271, 1642844]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,,,,,,Harper,1642844.0,,
268,PT04M12.00S,2025-12-28T01:54:31.4Z,2,REGULAR,steal,,[],1642844,,,1610612759,51,51,2025-12-28T03:14:37Z,2650000,False,,,0,,D. Harper STEAL (2 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
269,PT04M03.00S,2025-12-28T01:54:37.7Z,2,REGULAR,turnover,lost ball,[],1642264,,,1610612759,51,51,2025-12-28T01:54:41Z,2660000,False,,,0,,S. Castle lost ball TURNOVER (2 TO),"[1642264, 1642383]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,,,,,,Clayton Jr.,1642383.0,,
270,PT04M03.00S,2025-12-28T01:54:37.7Z,2,REGULAR,steal,,[],1642383,,,1610612762,51,51,2025-12-28T01:54:39Z,2670000,False,,,0,,W. Clayton Jr. STEAL (1 STL),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
271,PT03M58.00S,2025-12-28T01:54:42.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642262,93.9060446780552,51.225490196078425,1610612762,51,53,2025-12-28T01:54:58Z,2680000,False,6.0,5.0,1,right,C. Williams running alley-oop DUNK (4 PTS) (W. Clayton Jr. 3 AST),"[1642262, 1642383]",1610612762.0,UTA,running alley-oop,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,4.0,W. Clayton Jr.,1642383.0,3.0,,,,,,,,,,
273,PT03M40.00S,2025-12-28T01:55:00.9Z,2,REGULAR,turnover,bad pass,[],1642844,,,1610612759,51,53,2025-12-28T01:55:05Z,2700000,False,,,0,,D. Harper bad pass TURNOVER (1 TO),"[1642844, 1641718]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1.0,,,,,,George,1641718.0,,
274,PT03M40.00S,2025-12-28T01:55:00.9Z,2,REGULAR,steal,,[],1641718,,,1610612762,51,53,2025-12-28T01:55:02Z,2710000,False,,,0,,K. George STEAL (2 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
275,PT03M36.00S,2025-12-28T01:55:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642262,92.85479632063075,49.01960784313725,1610612762,51,55,2025-12-28T01:55:11Z,2720000,False,-5.0,15.0,1,right,C. Williams running Layup (6 PTS) (K. George 3 AST),"[1642262, 1641718]",1610612762.0,UTA,running,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,6.0,K. George,1641718.0,3.0,,,,,,,,,,
277,PT03M20.00S,2025-12-28T01:55:20.5Z,2,REGULAR,3pt,Jump Shot,[],1642844,29.25427069645204,25.98039215686275,1610612759,51,55,2025-12-28T01:55:25Z,2740000,False,120.0,222.0,1,left,MISS D. Harper 25' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
278,PT03M17.00S,2025-12-28T01:55:23.5Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,51,55,2025-12-28T01:55:25Z,2750000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,
280,PT03M06.00S,2025-12-28T01:55:37.8Z,2,REGULAR,substitution,out,[],1641707,,,1610612762,51,55,2025-12-28T01:55:49Z,2770000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M06.00S,2025-12-28T01:55:37.8Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,51,55,2025-12-28T01:55:49Z,2780000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M02.00S,2025-12-28T01:56:09.4Z,2,REGULAR,2pt,Jump Shot,[],1642383,76.95466491458606,45.34313725490196,1610612762,51,57,2025-12-28T01:56:23Z,2790000,False,-23.0,164.0,1,right,W. Clayton Jr. 16' driving floating Jump Shot (8 PTS) (K. Filipowski 4 AST),"[1642383, 1642271]",1610612762.0,UTA,driving floating,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,16-24 Center,16.57,Made,,,,,8.0,K. Filipowski,1642271.0,4.0,,,,,,,,,,
283,PT03M02.00S,2025-12-28T01:56:13.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629640,,,1610612762,51,57,2025-12-28T01:56:24Z,2800000,False,,,0,,K. Johnson shooting personal FOUL (2 PF) (Clayton Jr. 1 FT),"[1629640, 1642383]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,202901.0,2.0,0.0,Clayton Jr.,1642383.0,,,,
285,PT03M02.00S,2025-12-28T01:56:37.9Z,2,REGULAR,freethrow,1 of 1,[],1642383,,,1610612762,51,58,2025-12-28T01:56:37Z,2820000,False,,,0,,W. Clayton Jr. Free Throw 1 of 1 (9 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
286,PT02M44.00S,2025-12-28T01:56:57.3Z,2,REGULAR,2pt,Jump Shot,[],1642264,14.14257555847569,28.431372549019606,1610612759,51,58,2025-12-28T01:57:10Z,2830000,False,108.0,80.0,1,left,MISS S. Castle 13' step back Shot,[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,13.45,Missed,,,,,,,,,,,,,,,,,,
287,PT02M42.00S,2025-12-28T01:56:59.3Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,51,58,2025-12-28T01:57:10Z,2840000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,286.0,3.0,3.0,0.0,,,,,,,,,,,,,,
288,PT02M42.00S,2025-12-28T01:57:03.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642844,,,1610612762,51,58,2025-12-28T02:00:21Z,2850000,False,,,0,,D. Harper loose ball personal FOUL (1 PF) (George 2 FT),"[1642844, 1641718]",1610612759.0,SAS,loose ball,,,Harper,D. Harper,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,202901.0,1.0,0.0,George,1641718.0,,,,
290,PT02M42.00S,2025-12-28T01:57:19.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612762,51,58,2025-12-28T01:57:19Z,2870000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M42.00S,2025-12-28T02:00:03.4Z,2,REGULAR,substitution,out,[],1642844,,,1610612762,51,58,2025-12-28T02:00:20Z,2880000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M42.00S,2025-12-28T02:00:03.4Z,2,REGULAR,substitution,out,[],1628436,,,1610612762,51,58,2025-12-28T02:00:20Z,2890000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M42.00S,2025-12-28T02:00:03.4Z,2,REGULAR,substitution,out,[],1642271,,,1610612762,51,58,2025-12-28T02:00:20Z,2900000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M42.00S,2025-12-28T02:00:03.4Z,2,REGULAR,substitution,in,[],1641705,,,1610612762,51,58,2025-12-28T02:00:20Z,2910000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M42.00S,2025-12-28T02:00:03.4Z,2,REGULAR,substitution,in,[],1630577,,,1610612762,51,58,2025-12-28T02:00:20Z,2920000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M42.00S,2025-12-28T02:00:03.4Z,2,REGULAR,substitution,in,[],203994,,,1610612762,51,58,2025-12-28T02:00:20Z,2930000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M42.00S,2025-12-28T02:00:36.3Z,2,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,51,59,2025-12-28T02:00:36Z,2940000,False,,,0,,K. George Free Throw 1 of 2 (8 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
299,PT02M42.00S,2025-12-28T02:00:55.5Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,51,60,2025-12-28T02:00:55Z,2950000,False,,,0,,K. George Free Throw 2 of 2 (9 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
301,PT02M19.00S,2025-12-28T02:01:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.732588699080158,48.28431372549019,1610612759,51,60,2025-12-28T02:02:35Z,2970000,False,9.0,1.0,1,left,MISS K. Johnson cutting Layup,[1629640],1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
302,PT02M16.00S,2025-12-28T02:01:52.5Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,51,60,2025-12-28T02:01:52Z,2980000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,301.0,2.0,1.0,1.0,,,,,,,,,,,,,,
303,PT02M16.00S,2025-12-28T02:01:52.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,5.590000152587891,50.0,1610612759,51,60,2025-12-28T02:10:06Z,2990000,False,0.0,0.0,1,left,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
304,PT02M15.00S,2025-12-28T02:01:53.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612762,51,60,2025-12-28T02:10:06Z,3000000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:4),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,303.0,4.0,4.0,0.0,,,,,,,,,,,,,,
305,PT02M14.00S,2025-12-28T02:01:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,93.38042049934296,49.01960784313725,1610612762,51,62,2025-12-28T02:02:04Z,3010000,False,-5.0,10.0,1,right,L. Markkanen running Layup (10 PTS),[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,10.0,,,,,,,,,,,,,
306,PT02M03.00S,2025-12-28T02:02:06.1Z,2,REGULAR,3pt,Jump Shot,[],1629640,3.1044678055190538,94.85294117647058,1610612759,54,62,2025-12-28T02:02:11Z,3020000,False,-224.0,-23.0,1,left,K. Johnson 3PT  (12 PTS) (S. Castle 6 AST),"[1629640, 1642264]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,12.0,S. Castle,1642264.0,6.0,,,,,,,,,,
308,PT01M34.00S,2025-12-28T02:02:35.3Z,2,REGULAR,3pt,Jump Shot,[],1628374,67.49342969776609,41.66666666666667,1610612762,54,65,2025-12-28T02:05:12Z,3040000,False,-42.0,253.0,1,right,L. Markkanen 25' 3PT pullup (13 PTS),[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.65,Made,,,,,13.0,,,,,,,,,,,,,
309,PT01M18.00S,2025-12-28T02:02:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,16.90210249671485,57.59803921568627,1610612759,54,65,2025-12-28T02:02:54Z,3050000,False,-38.0,106.0,1,left,MISS S. Castle 11' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,,
310,PT01M18.00S,2025-12-28T02:02:50.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,54,65,2025-12-28T02:02:54Z,3060000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,309.0,,,,,,,,,,,,,,,,,
312,PT01M18.00S,2025-12-28T02:02:57.1Z,2,REGULAR,substitution,out,[],1642264,,,1610612762,54,65,2025-12-28T02:03:03Z,3080000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M18.00S,2025-12-28T02:02:57.1Z,2,REGULAR,substitution,in,[],1642844,,,1610612762,54,65,2025-12-28T02:03:03Z,3090000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M15.00S,2025-12-28T02:03:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630577,,,1610612762,54,65,2025-12-28T02:03:25Z,3100000,False,,,0,,J. Champagnie personal FOUL (2 PF) (Clayton Jr. 2 FT),"[1630577, 1642383]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,202901.0,2.0,0.0,Clayton Jr.,1642383.0,,,,
316,PT01M15.00S,2025-12-28T02:03:45.3Z,2,REGULAR,freethrow,1 of 2,[],1642383,,,1610612762,54,66,2025-12-28T02:03:45Z,3120000,False,,,0,,W. Clayton Jr. Free Throw 1 of 2 (10 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
317,PT01M15.00S,2025-12-28T02:04:02.3Z,2,REGULAR,freethrow,2 of 2,[],1642383,,,1610612762,54,67,2025-12-28T02:04:02Z,3130000,False,,,0,,W. Clayton Jr. Free Throw 2 of 2 (11 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
318,PT01M02.00S,2025-12-28T02:04:17.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,6.521024967148489,48.529411764705884,1610612759,56,67,2025-12-28T02:04:31Z,3140000,False,7.0,9.0,1,left,K. Johnson turnaround bank Jump Shot (14 PTS) (D. Harper 6 AST),"[1629640, 1642844]",1610612759.0,SAS,turnaround bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,14.0,D. Harper,1642844.0,6.0,,,,,,,,,,
320,PT00M47.90S,2025-12-28T02:04:32.3Z,2,REGULAR,3pt,Jump Shot,[],1641718,68.01905387647832,37.5,1610612762,56,70,2025-12-28T02:06:15Z,3160000,False,-62.0,248.0,1,right,K. George 25' 3PT  (12 PTS) (J. Nurkić 4 AST),"[1641718, 203994]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,25.59,Made,,,,,12.0,J. Nurkić,203994.0,4.0,,,,,,,,,,
322,PT00M37.40S,2025-12-28T02:04:45.8Z,2,REGULAR,3pt,Jump Shot,[],1641705,32.40801576872536,51.470588235294116,1610612759,56,70,2025-12-28T02:05:02Z,3180000,False,-7.0,252.0,1,left,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
323,PT00M33.70S,2025-12-28T02:04:49.6Z,2,REGULAR,rebound,offensive,[],1630577,,,1610612759,56,70,2025-12-28T02:04:49Z,3190000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,322.0,2.0,1.0,1.0,,,,,,,,,,,,,,
324,PT00M32.40S,2025-12-28T02:04:50.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,30.699737187910642,26.715686274509803,1610612759,56,70,2025-12-28T02:05:04Z,3200000,False,116.0,236.0,1,left,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
325,PT00M29.60S,2025-12-28T02:04:53.8Z,2,REGULAR,rebound,offensive,[],1630577,,,1610612759,56,70,2025-12-28T02:04:53Z,3210000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,324.0,3.0,1.0,2.0,,,,,,,,,,,,,,
326,PT00M27.40S,2025-12-28T02:04:55.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642844,7.5722733245729295,94.85294117647058,1610612759,56,70,2025-12-28T02:05:07Z,3220000,False,-224.0,19.0,1,left,MISS D. Harper 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Left Corner 3,24+ Left,22.51,Missed,,,,,,,,,,,,,,,,,,
327,PT00M24.90S,2025-12-28T02:04:58.3Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,56,70,2025-12-28T02:05:07Z,3230000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,326.0,2.0,1.0,1.0,,,,,,,,,,,,,,
328,PT00M24.90S,2025-12-28T02:04:59.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641705,6.258212877792378,50.245098039215684,1610612759,58,70,2025-12-28T02:05:13Z,3240000,False,-1.0,6.0,1,left,V. Wembanyama driving DUNK (12 PTS) (K. Johnson 1 AST),"[1641705, 1629640]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,12.0,K. Johnson,1629640.0,1.0,,,,,,,,,,
330,PT00M12.90S,2025-12-28T02:05:20.4Z,2,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,58,70,2025-12-28T02:05:27Z,3260000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (3 TO),[1641718],1610612762.0,UTA,bad pass,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,1627534.0,,,,,,,,
331,PT00M07.90S,2025-12-28T02:05:46.3Z,2,REGULAR,foul,personal,[],203994,,,1610612759,58,70,2025-12-28T02:05:50Z,3270000,False,,,0,,J. Nurkić personal FOUL (2 PF),"[203994, 1642844]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,204059.0,2.0,0.0,Harper,1642844.0,,,,
333,PT00M01.20S,2025-12-28T02:06:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,6.521024967148489,49.01960784313725,1610612759,60,70,2025-12-28T02:09:05Z,3290000,False,5.0,9.0,1,left,K. Johnson reverse Layup (16 PTS) (V. Wembanyama 2 AST),"[1629640, 1641705]",1610612759.0,SAS,reverse,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,16.0,V. Wembanyama,1641705.0,2.0,,,,,,,,,,
337,PT00M01.20S,2025-12-28T02:06:55.6Z,2,REGULAR,substitution,out,[],1642262,,,1610612762,60,70,2025-12-28T02:08:34Z,3330000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M01.20S,2025-12-28T02:06:55.6Z,2,REGULAR,substitution,in,[],1641729,,,1610612762,60,70,2025-12-28T02:08:34Z,3340000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M01.20S,2025-12-28T02:07:21.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629640,,,1610612759,60,70,2025-12-28T02:11:58Z,3350000,False,,,0,,MISS K. Johnson Free Throw 1 of 1,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
340,PT00M01.20S,2025-12-28T02:07:21.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,60,70,2025-12-28T02:11:58Z,3360000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,,
335,PT00M01.20S,2025-12-28T02:07:21.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628374,,,1610612759,60,70,2025-12-28T02:13:40Z,3365000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Johnson 1 FT),"[1628374, 1629640]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Johnson,1629640.0,,,,
342,PT00M00.00S,2025-12-28T02:07:47.7Z,2,REGULAR,period,end,[],0,,,1610612759,60,70,2025-12-28T02:13:07Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-12-28T02:22:08.0Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,60,70,2025-12-28T02:22:49Z,3390000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-12-28T02:22:08.0Z,3,REGULAR,substitution,out,['startperiod'],1642844,,,1610612759,60,70,2025-12-28T02:22:49Z,3400000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-12-28T02:22:08.0Z,3,REGULAR,substitution,out,['startperiod'],1642383,,,1610612759,60,70,2025-12-28T02:22:49Z,3410000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-12-28T02:22:08.0Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612759,60,70,2025-12-28T02:22:49Z,3420000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-12-28T02:22:08.0Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612759,60,70,2025-12-28T02:22:49Z,3430000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-12-28T02:22:08.0Z,3,REGULAR,substitution,in,['startperiod'],1629004,,,1610612759,60,70,2025-12-28T02:22:49Z,3440000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-12-28T02:23:01.6Z,3,REGULAR,period,start,[],0,,,1610612762,60,70,2025-12-28T02:23:01Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M37.00S,2025-12-28T02:23:57.5Z,3,REGULAR,foul,personal,['3freethrow'],1630170,,,1610612762,60,70,2025-12-28T02:24:03Z,3460000,False,,,0,,D. Vassell shooting personal FOUL (2 PF) (George 3 FT),"[1630170, 1641718]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,1627534.0,2.0,0.0,George,1641718.0,,,,
352,PT11M37.00S,2025-12-28T02:24:14.2Z,3,REGULAR,freethrow,1 of 3,[],1641718,,,1610612762,60,71,2025-12-28T02:24:14Z,3480000,False,,,0,,K. George Free Throw 1 of 3 (13 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
353,PT11M37.00S,2025-12-28T02:24:34.5Z,3,REGULAR,freethrow,2 of 3,[],1641718,,,1610612762,60,72,2025-12-28T02:24:34Z,3490000,False,,,0,,K. George Free Throw 2 of 3 (14 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
354,PT11M37.00S,2025-12-28T02:24:50.2Z,3,REGULAR,freethrow,3 of 3,[],1641718,,,1610612762,60,73,2025-12-28T02:24:50Z,3500000,False,,,0,,K. George Free Throw 3 of 3 (15 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
355,PT11M18.00S,2025-12-28T02:25:10.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,94.43166885676742,49.01960784313725,1610612759,62,73,2025-12-28T02:25:15Z,3510000,False,-5.0,0.0,1,right,V. Wembanyama alley-oop DUNK (14 PTS) (D. Vassell 2 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,14.0,D. Vassell,1630170.0,2.0,,,,,,,,,,
