actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
171,PT00M21.10S,2026-01-08T03:13:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,93.64323258869908,54.90196078431373,1610612759,26,23,2026-01-08T03:20:29Z,1710000,False,25.0,7.0,1,right,K. Johnson putback Layup (2 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,,,,,2.56,,,,,,,
172,PT00M00.20S,2026-01-08T03:14:11.2Z,1,REGULAR,2pt,Jump Shot,[],1628467,20.844283837056505,58.333333333333336,1610612747,26,23,2026-01-08T03:14:16Z,1720000,False,-42.0,143.0,1,left,MISS M. Kleber 14' pullup Shot,[1628467],1610612747.0,LAL,pullup,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Center,,,,,,,Missed,,,,,,14.93,,,,,,,
173,PT00M00.20S,2026-01-08T03:14:11.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,26,23,2026-01-08T03:14:16Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,172.0,,,,,,,,,,,
174,PT00M00.00S,2026-01-08T03:14:19.0Z,1,REGULAR,period,end,[],0,,,1610612747,26,23,2026-01-08T03:14:19Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612747,26,23,2026-01-08T03:17:42Z,1750000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,out,['startperiod'],1631110,,,1610612747,26,23,2026-01-08T03:17:42Z,1760000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,out,['startperiod'],1630577,,,1610612747,26,23,2026-01-08T03:17:42Z,1770000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629216,,,1610612747,26,23,2026-01-08T03:17:42Z,1780000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629637,,,1610612747,26,23,2026-01-08T03:17:42Z,1790000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,in,['startperiod'],1642264,,,1610612747,26,23,2026-01-08T03:17:42Z,1800000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,in,['startperiod'],1642868,,,1610612747,26,23,2026-01-08T03:17:42Z,1810000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612747,26,23,2026-01-08T03:17:42Z,1820000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,in,['startperiod'],1629028,,,1610612747,26,23,2026-01-08T03:17:42Z,1830000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-01-08T03:16:45.9Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612747,26,23,2026-01-08T03:17:42Z,1840000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-01-08T03:17:52.7Z,2,REGULAR,period,start,[],0,,,1610612759,26,23,2026-01-08T03:17:52Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M43.00S,2026-01-08T03:18:09.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,91.80354796320631,42.64705882352941,1610612759,28,23,2026-01-08T03:21:35Z,1860000,False,-37.0,25.0,1,right,V. Wembanyama driving floating bank Jump Shot (5 PTS) (H. Barnes 2 AST),"[1641705, 203084]",1610612759.0,SAS,driving floating bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,5.0,,,,,4.42,,,H. Barnes,203084.0,2.0,,
188,PT11M20.00S,2026-01-08T03:18:31.5Z,2,REGULAR,2pt,Jump Shot,[],1629028,24.129434954007884,50.49019607843137,1610612747,28,23,2026-01-08T03:18:37Z,1880000,False,-2.0,174.0,1,left,MISS D. Ayton 17' Jump Shot,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,,,Missed,,,,,,17.43,,,,,,,
189,PT11M17.00S,2026-01-08T03:18:34.5Z,2,REGULAR,rebound,defensive,[],1642868,,,1610612759,28,23,2026-01-08T03:18:37Z,1890000,False,,,0,,C. Bryant REBOUND (Off:0 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,16-24 Center,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,
190,PT11M12.00S,2026-01-08T03:18:39.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,94.69448094612353,96.56862745098039,1610612759,28,23,2026-01-08T03:22:17Z,1900000,False,233.0,-3.0,1,right,MISS D. Fox running 3PT,[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,,,,,23.28,,,,,,,
191,PT11M09.00S,2026-01-08T03:18:42.9Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,28,23,2026-01-08T03:22:45Z,1910000,False,,,0,,D. Knecht REBOUND (Off:0 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Right Corner 3,24+ Right,,,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,
192,PT10M59.00S,2026-01-08T03:18:52.9Z,2,REGULAR,turnover,lost ball,[],1642261,,,1610612747,28,23,2026-01-08T03:18:58Z,1920000,False,,,0,,D. Knecht lost ball TURNOVER (2 TO),"[1642261, 1628368]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,Fox,1628368.0,,,,,
193,PT10M59.00S,2026-01-08T03:18:52.9Z,2,REGULAR,steal,,[],1628368,,,1610612759,28,23,2026-01-08T03:18:54Z,1930000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
194,PT10M54.00S,2026-01-08T03:19:00.8Z,2,REGULAR,foul,personal,[],203935,,,1610612759,28,23,2026-01-08T03:19:10Z,1940000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1642264]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,1.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,
196,PT10M54.00S,2026-01-08T03:19:15.9Z,2,REGULAR,substitution,out,[],1642261,,,1610612759,28,23,2026-01-08T03:19:21Z,1960000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M54.00S,2026-01-08T03:19:15.9Z,2,REGULAR,substitution,in,[],1629020,,,1610612759,28,23,2026-01-08T03:19:21Z,1970000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M48.00S,2026-01-08T03:19:31.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,94.03745072273325,47.549019607843135,1610612759,28,23,2026-01-08T03:23:54Z,1980000,False,-12.0,4.0,1,right,MISS D. Fox reverse Layup,[1628368],1610612759.0,SAS,reverse,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,1.28,,,,,,,
199,PT10M45.00S,2026-01-08T03:19:34.9Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,28,23,2026-01-08T03:19:36Z,1990000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,
200,PT10M32.00S,2026-01-08T03:19:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628467,14.536793692509855,52.450980392156865,1610612747,28,23,2026-01-08T03:24:34Z,2000000,False,-12.0,84.0,1,left,MISS M. Kleber 8' driving floating Shot,[1628467],1610612747.0,LAL,driving floating,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,,,8.5,,,,,,,
201,PT10M30.00S,2026-01-08T03:19:49.8Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,28,23,2026-01-08T03:19:53Z,2010000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,200.0,6.0,6.0,0.0,,,,,,,,
202,PT10M07.00S,2026-01-08T03:20:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642868,93.9060446780552,42.40196078431372,1610612759,30,23,2026-01-08T03:26:00Z,2020000,False,-38.0,5.0,1,right,C. Bryant driving floating bank Jump Shot (2 PTS),[1642868],1610612759.0,SAS,driving floating bank,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,,,,,3.83,,,,,,,
203,PT09M37.00S,2026-01-08T03:20:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,10.200394218134035,57.107843137254896,1610612747,30,23,2026-01-08T03:27:07Z,2030000,False,-36.0,43.0,1,left,MISS M. Smart driving floating Shot - blocked,"[203935, 1641705]",1610612747.0,LAL,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,,,5.61,,,,,,Wembanyama,1641705.0
204,PT09M37.00S,2026-01-08T03:20:42.4Z,2,REGULAR,block,,[],1641705,,,1610612747,30,23,2026-01-08T03:20:44Z,2040000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT09M35.00S,2026-01-08T03:20:44.4Z,2,REGULAR,rebound,defensive,[],1642868,,,1610612759,30,23,2026-01-08T03:20:52Z,2050000,False,,,0,,C. Bryant REBOUND (Off:0 Def:2),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203.0,2.0,2.0,0.0,,,,,,,,
206,PT09M35.00S,2026-01-08T03:20:48.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203084,80.3712220762155,92.40196078431373,1610612759,30,23,2026-01-08T03:28:01Z,2060000,False,212.0,132.0,1,right,MISS H. Barnes 24' running 3PT,[203084],1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,24.97,,,,,,,
207,PT09M33.00S,2026-01-08T03:20:50.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,30,23,2026-01-08T03:28:01Z,2070000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,206.0,,,,,,,,,,,
208,PT09M33.00S,2026-01-08T03:20:51.9Z,2,REGULAR,foul,personal,[],1629020,,,1610612759,30,23,2026-01-08T03:31:20Z,2080000,False,,,0,,J. Vanderbilt loose ball personal FOUL (3 PF),"[1629020, 1641705]",1610612747.0,LAL,loose ball,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,203592.0,,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,
210,PT09M33.00S,2026-01-08T03:20:58.8Z,2,REGULAR,substitution,out,[],1628467,,,1610612759,30,23,2026-01-08T03:21:12Z,2100000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M33.00S,2026-01-08T03:20:58.8Z,2,REGULAR,substitution,out,[],1641733,,,1610612759,30,23,2026-01-08T03:21:12Z,2110000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M33.00S,2026-01-08T03:20:58.8Z,2,REGULAR,substitution,in,[],1631222,,,1610612759,30,23,2026-01-08T03:21:12Z,2120000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M33.00S,2026-01-08T03:20:58.8Z,2,REGULAR,substitution,in,[],1629029,,,1610612759,30,23,2026-01-08T03:21:12Z,2130000,False,,,0,,SUB in: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M23.00S,2026-01-08T03:21:35.3Z,2,REGULAR,turnover,offensive goaltending,[],1642868,,,1610612759,30,23,2026-01-08T03:21:50Z,2140000,False,,,0,,C. Bryant offensive goaltending TURNOVER (1 TO),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,203592.0,1.0,,,,,,,,,,,,,,,,,,
215,PT09M11.00S,2026-01-08T03:22:01.6Z,2,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612747,30,23,2026-01-08T03:22:09Z,2150000,False,,,0,,S. Castle shooting personal FOUL (3 PF) (Dončić 2 FT),"[1642264, 1629029]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Right,2530.0,,3.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,
217,PT09M11.00S,2026-01-08T03:22:26.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612747,30,24,2026-01-08T03:22:26Z,2170000,False,,,0,,L. Dončić Free Throw 1 of 2 (13 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
218,PT09M11.00S,2026-01-08T03:22:27.2Z,2,REGULAR,substitution,out,[],1642264,,,1610612747,30,24,2026-01-08T03:22:31Z,2180000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M11.00S,2026-01-08T03:22:27.2Z,2,REGULAR,substitution,in,[],1642844,,,1610612747,30,24,2026-01-08T03:22:31Z,2190000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M11.00S,2026-01-08T03:22:51.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612747,30,25,2026-01-08T03:22:51Z,2200000,False,,,0,,L. Dončić Free Throw 2 of 2 (14 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
221,PT08M51.00S,2026-01-08T03:23:12.7Z,2,REGULAR,2pt,Jump Shot,[],1641705,84.70762155059133,66.42156862745098,1610612759,30,25,2026-01-08T03:23:17Z,2210000,False,82.0,91.0,1,right,MISS V. Wembanyama 12' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,Missed,,,,,,12.27,,,,,,,
222,PT08M49.00S,2026-01-08T03:23:14.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,30,25,2026-01-08T03:23:14Z,2220000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,
223,PT08M46.00S,2026-01-08T03:23:33.2Z,2,REGULAR,foul,technical,['1freethrow'],1628188,,,1610612747,30,25,2026-01-08T03:23:52Z,2230000,False,,,0,,TEAM foul technical,[1628188],1610612759.0,SAS,,,,,,,,,,,,1628484.0,,,,,,,,,,,,,,,,,,,
224,PT08M46.00S,2026-01-08T03:23:53.0Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,30,26,2026-01-08T03:23:53Z,2240000,False,,,0,,L. Dončić technical Free Throw 1 of 1 (15 PTS),[1629029],1610612747.0,LAL,technical,,,Dončić,L. Dončić,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
225,PT08M35.00S,2026-01-08T03:24:14.4Z,2,REGULAR,3pt,Jump Shot,[],1629029,31.09395532194481,29.411764705882355,1610612747,30,26,2026-01-08T03:24:27Z,2250000,False,103.0,240.0,1,left,MISS L. Dončić 26' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,26.09,,,,,,,
226,PT08M34.00S,2026-01-08T03:24:15.4Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,30,26,2026-01-08T03:32:35Z,2260000,False,,,0,,D. Harper REBOUND (Off:0 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,225.0,1.0,1.0,0.0,,,,,,,,
227,PT08M32.00S,2026-01-08T03:24:21.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642844,94.43166885676742,47.794117647058826,1610612759,30,26,2026-01-08T03:33:05Z,2270000,False,-11.0,0.0,1,right,MISS D. Harper driving floating bank Shot,[1642844],1610612759.0,SAS,driving floating bank,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,1.1,,,,,,,
228,PT08M29.00S,2026-01-08T03:24:24.1Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,30,26,2026-01-08T03:37:09Z,2280000,False,,,0,,L. Dončić REBOUND (Off:0 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,227.0,4.0,4.0,0.0,,,,,,,,
231,PT08M22.00S,2026-01-08T03:24:26.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631222,4.681340341655716,95.58823529411765,1610612747,30,29,2026-01-08T03:35:12Z,2310000,False,-228.0,-8.0,1,left,J. LaRavia 3PT running (3 PTS) (L. Dončić 5 AST),"[1631222, 1629029]",1610612747.0,LAL,running,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,Made,3.0,,,,,22.81,,,L. Dončić,1629029.0,5.0,,
234,PT08M21.00S,2026-01-08T03:24:43.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,30,29,2026-01-08T03:24:43Z,2340000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M21.00S,2026-01-08T03:27:00.8Z,2,REGULAR,substitution,out,[],1642868,,,1610612759,30,29,2026-01-08T03:28:05Z,2350000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M21.00S,2026-01-08T03:27:00.8Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,30,29,2026-01-08T03:28:05Z,2360000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M09.00S,2026-01-08T03:28:23.9Z,2,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,30,29,2026-01-08T03:28:32Z,2370000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (2 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,2530.0,2.0,,,,,,,,,,,,,,,,,,
238,PT07M56.00S,2026-01-08T03:28:40.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,32.933639947437584,49.754901960784316,1610612747,30,29,2026-01-08T03:28:48Z,2380000,False,1.0,257.0,1,left,MISS L. Dončić 25' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,25.71,,,,,,,
239,PT07M51.00S,2026-01-08T03:28:45.2Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612747,30,29,2026-01-08T03:28:48Z,2390000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,,238.0,4.0,2.0,2.0,,,,,,,,
240,PT07M44.00S,2026-01-08T03:28:52.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631222,3.892904073587385,97.05882352941177,1610612747,30,32,2026-01-08T03:28:58Z,2400000,False,-235.0,-16.0,1,left,J. LaRavia 3PT  (6 PTS) (L. Dončić 6 AST),"[1631222, 1629029]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,Made,6.0,,,,,23.58,,,L. Dončić,1629029.0,6.0,,
242,PT07M25.00S,2026-01-08T03:29:11.4Z,2,REGULAR,3pt,Jump Shot,[],1628368,67.23061760840999,48.529411764705884,1610612759,30,32,2026-01-08T03:29:15Z,2420000,False,-7.0,256.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,25.56,,,,,,,
243,PT07M23.00S,2026-01-08T03:29:13.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,30,32,2026-01-08T03:29:15Z,2430000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,
244,PT07M11.00S,2026-01-08T03:29:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.521024967148489,50.245098039215684,1610612747,30,34,2026-01-08T03:38:12Z,2440000,False,-1.0,9.0,1,left,D. Ayton cutting Layup (4 PTS),[1629028],1610612747.0,LAL,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,,,,,0.89,,,,,,,
246,PT06M53.00S,2026-01-08T03:29:42.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,93.77463863337714,1.715686274509804,1610612759,30,34,2026-01-08T03:29:49Z,2460000,False,-241.0,6.0,1,right,MISS D. Fox 24' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,,,,,24.15,,,,,,,
247,PT06M49.00S,2026-01-08T03:29:46.5Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,30,34,2026-01-08T03:29:49Z,2470000,False,,,0,,L. Dončić REBOUND (Off:0 Def:5),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,,,,246.0,5.0,5.0,0.0,,,,,,,,
248,PT06M47.00S,2026-01-08T03:29:48.8Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612747,30,34,2026-01-08T03:29:54Z,2480000,False,,,0,,L. Dončić bad pass TURNOVER (1 TO),"[1629029, 1641705]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,Wembanyama,1641705.0,,,,,
249,PT06M47.00S,2026-01-08T03:29:48.8Z,2,REGULAR,steal,,[],1641705,,,1610612759,30,34,2026-01-08T03:29:51Z,2490000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
250,PT06M44.00S,2026-01-08T03:29:53.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,92.19776609724047,49.754901960784316,1610612759,32,34,2026-01-08T03:39:42Z,2500000,False,-1.0,21.0,1,right,H. Barnes driving floating Jump Shot (5 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,Made,5.0,,,,,2.08,,,D. Fox,1628368.0,2.0,,
252,PT06M23.00S,2026-01-08T03:30:13.1Z,2,REGULAR,2pt,Jump Shot,[],1629028,22.158344283837057,63.725490196078425,1610612747,32,34,2026-01-08T03:30:18Z,2520000,False,-69.0,156.0,1,left,MISS D. Ayton 17' Jump Shot,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,,,,,Missed,,,,,,17.02,,,,,,,
253,PT06M21.00S,2026-01-08T03:30:15.1Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,32,34,2026-01-08T03:30:18Z,2530000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,252.0,2.0,1.0,1.0,,,,,,,,
