actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M38.00S,2026-03-22T00:24:29.8Z,1,REGULAR,3pt,Jump Shot,[],1630167,72.48685939553219,81.37254901960785,1610612754,18,11,2026-03-22T00:24:33Z,840000,False,157.0,206.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,25.9,Missed,,,,,,,,,,,,,,,
85,PT05M35.00S,2026-03-22T00:24:32.8Z,1,REGULAR,rebound,offensive,[],1630643,,,1610612754,18,11,2026-03-22T00:24:33Z,850000,False,,,0,,J. Huff REBOUND (Off:1 Def:0),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,,84.0,1.0,0.0,1.0,,,,,,,,,,,
86,PT05M33.00S,2026-03-22T00:24:35.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,74.06373193166885,17.892156862745097,1610612754,18,14,2026-03-22T00:24:38Z,860000,False,-161.0,191.0,1,right,A. Nesmith 24' 3PT  (3 PTS) (J. Huff 1 AST),"[1630174, 1630643]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,24.97,Made,,,,,3.0,J. Huff,1630643.0,1.0,,,,,,,
88,PT05M13.00S,2026-03-22T00:24:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.046649145860711,38.48039215686275,1610612759,18,14,2026-03-22T00:25:00Z,880000,False,58.0,14.0,1,left,MISS H. Barnes driving Layup,[203084],1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,5.92,Missed,,,,,,,,,,,,,,,
89,PT05M11.00S,2026-03-22T00:24:57.3Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,18,14,2026-03-22T00:25:00Z,890000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT05M07.00S,2026-03-22T00:25:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,93.77463863337714,51.9607843137255,1610612754,18,14,2026-03-22T00:25:11Z,900000,False,10.0,6.0,1,right,MISS A. Nesmith running finger roll Layup - blocked,"[1630174, 1628436]",1610612754.0,IND,running finger roll,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,1.15,Missed,,,,,,,,,Kornet,1628436.0,,,,,
91,PT05M07.00S,2026-03-22T00:25:00.9Z,1,REGULAR,block,,[],1628436,,,1610612754,18,14,2026-03-22T00:25:03Z,910000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT05M03.00S,2026-03-22T00:25:04.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,18,14,2026-03-22T00:25:11Z,920000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,
93,PT05M01.00S,2026-03-22T00:25:07.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,31.35676741130092,31.61764705882353,1610612759,21,14,2026-03-22T00:25:15Z,930000,False,92.0,242.0,1,left,K. Johnson 25' 3PT running (6 PTS) (J. McLaughlin 1 AST),"[1629640, 1629162]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,25.91,Made,,,,,6.0,J. McLaughlin,1629162.0,1.0,,,,,,,
95,PT04M48.00S,2026-03-22T00:25:20.2Z,1,REGULAR,3pt,Jump Shot,[],1641767,82.21090670170827,95.09803921568627,1610612754,21,17,2026-03-22T00:25:26Z,950000,False,225.0,115.0,1,right,B. Sheppard 25' 3PT  (3 PTS) (J. Huff 2 AST),"[1641767, 1630643]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,25.3,Made,,,,,3.0,J. Huff,1630643.0,2.0,,,,,,,
97,PT04M35.00S,2026-03-22T00:25:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,14.4053876478318,49.754901960784316,1610612759,23,17,2026-03-22T00:26:08Z,970000,False,1.0,83.0,1,left,D. Harper 8' pullup Jump Shot (6 PTS),[1642844],1610612759.0,SAS,pullup,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,8.29,Made,,,,,6.0,,,,,,,,,,
98,PT04M21.00S,2026-03-22T00:25:47.0Z,1,REGULAR,2pt,Jump Shot,[],204456,93.11760840998686,68.87254901960785,1610612754,23,17,2026-03-22T00:25:50Z,980000,False,94.0,12.0,1,right,MISS T. McConnell 9' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,9.52,Missed,,,,,,,,,,,,,,,
99,PT04M19.00S,2026-03-22T00:25:48.6Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,23,17,2026-03-22T00:25:48Z,990000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,,,98.0,3.0,3.0,0.0,,,,,,,,,,,
100,PT04M06.00S,2026-03-22T00:26:01.5Z,1,REGULAR,2pt,Layup,[],1629640,7.835085413929041,32.59803921568628,1610612759,23,17,2026-03-22T00:26:48Z,1000000,False,87.0,21.0,1,left,MISS K. Johnson 8' driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,8.95,Missed,,,,,,,,,,,,,,,
101,PT04M05.00S,2026-03-22T00:26:02.5Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,23,17,2026-03-22T00:26:06Z,1010000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,100.0,2.0,1.0,1.0,,,,,,,,,,,
102,PT04M01.00S,2026-03-22T00:26:06.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628436,8.09789750328515,51.225490196078425,1610612759,25,17,2026-03-22T00:27:11Z,1020000,False,-6.0,24.0,1,left,L. Kornet DUNK (2 PTS) (K. Johnson 1 AST),"[1628436, 1629640]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,2.44,Made,,,,,2.0,K. Johnson,1629640.0,1.0,,,,,,,
104,PT03M53.00S,2026-03-22T00:26:14.7Z,1,REGULAR,turnover,bad pass,[],1630167,,,1610612754,25,17,2026-03-22T00:26:18Z,1040000,False,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 1629162]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,1.0,McLaughlin,1629162.0,,,,,,,,,,,,,,,,,
105,PT03M53.00S,2026-03-22T00:26:14.7Z,1,REGULAR,steal,,[],1629162,,,1610612759,25,17,2026-03-22T00:26:16Z,1050000,False,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
106,PT03M49.00S,2026-03-22T00:26:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203084,6.915243101182654,50.49019607843137,1610612759,27,17,2026-03-22T00:26:28Z,1060000,False,-2.0,13.0,1,left,H. Barnes running Layup (5 PTS) (J. McLaughlin 2 AST),"[203084, 1629162]",1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,1.27,Made,,,,,5.0,J. McLaughlin,1629162.0,2.0,,,,,,,
108,PT03M49.00S,2026-03-22T00:26:24.4Z,1,REGULAR,foul,personal,['1freethrow'],204456,,,1610612759,27,17,2026-03-22T00:26:46Z,1080000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Barnes 1 FT),"[204456, 203084]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Barnes,203084.0
111,PT03M49.00S,2026-03-22T00:26:52.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,27,17,2026-03-22T00:26:52Z,1100000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M49.00S,2026-03-22T00:28:02.2Z,1,REGULAR,substitution,out,[],1642844,,,1610612759,27,17,2026-03-22T00:28:11Z,1110000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M49.00S,2026-03-22T00:28:02.2Z,1,REGULAR,substitution,out,[],1630174,,,1610612759,27,17,2026-03-22T00:28:11Z,1120000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M49.00S,2026-03-22T00:28:02.2Z,1,REGULAR,substitution,in,[],1628368,,,1610612759,27,17,2026-03-22T00:28:11Z,1130000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M49.00S,2026-03-22T00:28:02.2Z,1,REGULAR,substitution,in,[],1641716,,,1610612759,27,17,2026-03-22T00:28:11Z,1140000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M49.00S,2026-03-22T00:28:17.7Z,1,REGULAR,substitution,out,[],1630643,,,1610612759,27,17,2026-03-22T00:28:22Z,1150000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M49.00S,2026-03-22T00:28:17.7Z,1,REGULAR,substitution,in,[],1627783,,,1610612759,27,17,2026-03-22T00:28:22Z,1160000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M49.00S,2026-03-22T00:28:31.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203084,,,1610612759,28,17,2026-03-22T00:28:31Z,1170000,False,,,0,,H. Barnes Free Throw 1 of 1 (6 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
119,PT03M37.00S,2026-03-22T00:28:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,87.86136662286465,45.83333333333333,1610612754,28,19,2026-03-22T00:28:49Z,1180000,False,-21.0,62.0,1,right,J. Walker 6' floating Jump Shot (4 PTS) (O. Toppin 1 AST),"[1641716, 1630167]",1610612754.0,IND,floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,6.5,Made,,,,,4.0,O. Toppin,1630167.0,1.0,,,,,,,
121,PT03M21.00S,2026-03-22T00:28:59.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,32.53942181340342,39.21568627450981,1610612759,28,19,2026-03-22T00:29:06Z,1200000,False,54.0,253.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,25.91,Missed,,,,,,,,,,,,,,,
122,PT03M18.00S,2026-03-22T00:29:02.2Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612759,28,19,2026-03-22T00:29:06Z,1210000,False,,,0,,L. Kornet REBOUND (Off:3 Def:0),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,121.0,3.0,0.0,3.0,,,,,,,,,,,
123,PT03M18.00S,2026-03-22T00:29:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612759,28,19,2026-03-22T00:29:03Z,1220000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612759.0,SAS,tip,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
124,PT03M18.00S,2026-03-22T00:29:05.7Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612759,28,19,2026-03-22T00:29:05Z,1230000,False,,,0,,L. Kornet REBOUND (Off:4 Def:0),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,123.0,4.0,0.0,4.0,,,,,,,,,,,
125,PT03M18.00S,2026-03-22T00:29:06.8Z,1,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612759,28,19,2026-03-22T00:29:13Z,1240000,False,,,0,,B. Sheppard shooting personal FOUL (1 PF) (Kornet 2 FT),"[1641767, 1628436]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Kornet,1628436.0
127,PT03M18.00S,2026-03-22T00:29:30.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628436,,,1610612759,28,19,2026-03-22T00:29:30Z,1260000,False,,,0,,MISS L. Kornet Free Throw 1 of 2,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
128,PT03M18.00S,2026-03-22T00:29:30.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,28,19,2026-03-22T00:29:30Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,
129,PT03M18.00S,2026-03-22T00:29:30.9Z,1,REGULAR,substitution,out,[],203084,,,1610612759,28,19,2026-03-22T00:29:33Z,1280000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M18.00S,2026-03-22T00:29:30.9Z,1,REGULAR,substitution,in,[],1642868,,,1610612759,28,19,2026-03-22T00:29:33Z,1290000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M18.00S,2026-03-22T00:29:52.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628436,,,1610612759,29,19,2026-03-22T00:29:52Z,1300000,False,,,0,,L. Kornet Free Throw 2 of 2 (3 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
132,PT02M56.00S,2026-03-22T00:30:14.3Z,1,REGULAR,2pt,Jump Shot,[],204456,79.188567674113,38.23529411764706,1610612754,29,21,2026-03-22T00:31:01Z,1310000,False,-59.0,143.0,1,right,T. McConnell 15' pullup Jump Shot (2 PTS) (J. Walker 1 AST),"[204456, 1641716]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Center,,,,15.47,Made,,,,,2.0,J. Walker,1641716.0,1.0,,,,,,,
134,PT02M46.00S,2026-03-22T00:30:24.3Z,1,REGULAR,3pt,Jump Shot,[],1629162,9.806176084099869,4.166666666666666,1610612759,32,21,2026-03-22T00:30:33Z,1330000,False,229.0,40.0,1,left,J. McLaughlin 3PT  (3 PTS) (D. Fox 3 AST),"[1629162, 1628368]",1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Right Corner 3,24+ Right,,,,23.26,Made,,,,,3.0,D. Fox,1628368.0,3.0,,,,,,,
136,PT02M34.00S,2026-03-22T00:30:36.4Z,1,REGULAR,3pt,Jump Shot,[],204456,69.20170827858082,30.392156862745097,1610612754,32,21,2026-03-22T00:30:42Z,1350000,False,-98.0,237.0,1,right,MISS T. McConnell 25' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,25.65,Missed,,,,,,,,,,,,,,,
137,PT02M32.00S,2026-03-22T00:30:38.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,32,21,2026-03-22T00:30:42Z,1360000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,,,
138,PT02M24.00S,2026-03-22T00:30:45.7Z,1,REGULAR,3pt,Jump Shot,[],1628368,22.946780551905388,10.53921568627451,1610612759,35,21,2026-03-22T00:30:49Z,1370000,False,197.0,163.0,1,left,D. Fox 25' 3PT  (5 PTS) (K. Johnson 2 AST),"[1628368, 1629640]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,25.6,Made,,,,,5.0,K. Johnson,1629640.0,2.0,,,,,,,
140,PT02M06.00S,2026-03-22T00:31:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.59198423127464,52.450980392156865,1610612754,35,21,2026-03-22T00:31:08Z,1390000,False,12.0,17.0,1,right,MISS P. Siakam driving finger roll Layup,[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,2.11,Missed,,,,,,,,,,,,,,,
141,PT02M05.00S,2026-03-22T00:31:05.0Z,1,REGULAR,rebound,defensive,[],1642868,,,1610612759,35,21,2026-03-22T00:31:08Z,1400000,False,,,0,,C. Bryant REBOUND (Off:0 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT01M57.00S,2026-03-22T00:31:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642868,13.354139290407357,36.029411764705884,1610612759,35,21,2026-03-22T00:32:56Z,1410000,False,70.0,73.0,1,left,MISS C. Bryant 10' driving floating Shot,[1642868],1610612759.0,SAS,driving floating,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),8-16 Right,,,,10.11,Missed,,,,,,,,,,,,,,,
143,PT01M56.00S,2026-03-22T00:31:16.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,35,21,2026-03-22T00:32:56Z,1420000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,142.0,,,,,,,,,,,,,,
144,PT01M55.00S,2026-03-22T00:31:21.8Z,1,REGULAR,foul,personal,[],1628436,,,1610612754,35,21,2026-03-22T00:31:32Z,1430000,False,,,0,,L. Kornet loose ball personal FOUL (1 PF),"[1628436, 204456]",1610612759.0,SAS,loose ball,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,McConnell,204456.0
146,PT01M55.00S,2026-03-22T00:31:28.3Z,1,REGULAR,substitution,out,[],204456,,,1610612754,35,21,2026-03-22T00:31:32Z,1450000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M55.00S,2026-03-22T00:31:28.3Z,1,REGULAR,substitution,out,[],1641767,,,1610612754,35,21,2026-03-22T00:31:32Z,1460000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M55.00S,2026-03-22T00:31:28.3Z,1,REGULAR,substitution,in,[],1631245,,,1610612754,35,21,2026-03-22T00:31:32Z,1470000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M55.00S,2026-03-22T00:31:28.3Z,1,REGULAR,substitution,in,[],1629614,,,1610612754,35,21,2026-03-22T00:31:32Z,1480000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M55.00S,2026-03-22T00:31:35.6Z,1,REGULAR,substitution,out,[],1630167,,,1610612754,35,21,2026-03-22T00:31:46Z,1490000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M55.00S,2026-03-22T00:31:35.6Z,1,REGULAR,substitution,in,[],1630695,,,1610612754,35,21,2026-03-22T00:31:46Z,1500000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M46.00S,2026-03-22T00:32:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,81.94809461235218,47.794117647058826,1610612754,35,23,2026-03-22T00:32:06Z,1510000,False,-11.0,117.0,1,right,P. Siakam 11' pullup Jump Shot (9 PTS) (A. Nembhard 3 AST),"[1627783, 1629614]",1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,11.77,Made,,,,,9.0,A. Nembhard,1629614.0,3.0,,,,,,,
154,PT01M30.00S,2026-03-22T00:32:18.2Z,1,REGULAR,3pt,Jump Shot,[],1642868,26.757555847568987,79.65686274509804,1610612759,38,23,2026-03-22T00:32:22Z,1530000,False,-148.0,199.0,1,left,C. Bryant 24' 3PT  (3 PTS) (K. Johnson 3 AST),"[1642868, 1629640]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Left Center,,,,24.82,Made,,,,,3.0,K. Johnson,1629640.0,3.0,,,,,,,
156,PT01M18.00S,2026-03-22T00:32:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630695,93.24901445466492,50.73529411764706,1610612754,38,25,2026-03-22T00:34:11Z,1550000,False,4.0,11.0,1,right,M. Potter cutting Layup (2 PTS) (J. Walker 2 AST),"[1630695, 1641716]",1610612754.0,IND,cutting,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,1.16,Made,,,,,2.0,J. Walker,1641716.0,2.0,,,,,,,
158,PT01M00.00S,2026-03-22T00:32:48.9Z,1,REGULAR,2pt,Hook,[],1629640,9.149145860709593,31.862745098039213,1610612759,40,25,2026-03-22T00:32:56Z,1570000,False,91.0,34.0,1,left,K. Johnson 9' bank Hook (8 PTS),[1629640],1610612759.0,SAS,bank,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,9.67,Made,,,,,8.0,,,,,,,,,,
159,PT00M46.30S,2026-03-22T00:33:04.1Z,1,REGULAR,3pt,Jump Shot,[],1641716,75.77201051248358,13.480392156862745,1610612754,40,28,2026-03-22T00:33:07Z,1580000,False,-183.0,175.0,1,right,J. Walker 25' 3PT  (7 PTS) (A. Nembhard 4 AST),"[1641716, 1629614]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,25.31,Made,,,,,7.0,A. Nembhard,1629614.0,4.0,,,,,,,
161,PT00M31.60S,2026-03-22T00:33:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,5.995400788436268,53.92156862745098,1610612759,42,28,2026-03-22T00:33:32Z,1600000,False,-20.0,4.0,1,left,L. Kornet driving Layup (5 PTS) (D. Fox 4 AST),"[1628436, 1628368]",1610612759.0,SAS,driving,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,2.0,Made,,,,,5.0,D. Fox,1628368.0,4.0,,,,,,,
163,PT00M24.30S,2026-03-22T00:33:39.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612754,42,28,2026-03-22T00:33:44Z,1620000,False,,,0,,K. Johnson personal FOUL (1 PF) (Siakam 2 FT),"[1629640, 1627783]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Siakam,1627783.0
165,PT00M24.30S,2026-03-22T00:34:12.0Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,42,29,2026-03-22T00:34:34Z,1640000,False,,,0,,P. Siakam Free Throw 1 of 2 (10 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
166,PT00M24.30S,2026-03-22T00:34:12.0Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,42,29,2026-03-22T00:34:34Z,1650000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
167,PT00M22.40S,2026-03-22T00:34:13.9Z,1,REGULAR,rebound,defensive,[],1642868,,,1610612759,42,29,2026-03-22T00:34:34Z,1660000,False,,,0,,C. Bryant REBOUND (Off:0 Def:2),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,,
168,PT00M03.60S,2026-03-22T00:34:51.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.699737187910642,69.6078431372549,1610612759,42,29,2026-03-22T00:34:57Z,1670000,False,-98.0,236.0,1,left,MISS D. Fox 25' step back 3PT,[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,25.56,Missed,,,,,,,,,,,,,,,
169,PT00M01.40S,2026-03-22T00:34:53.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,42,29,2026-03-22T00:34:57Z,1680000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,168.0,,,,,,,,,,,,,,
171,PT00M00.00S,2026-03-22T00:35:22.3Z,1,REGULAR,period,end,[],0,,,1610612754,42,29,2026-03-22T00:35:22Z,1700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-03-22T00:37:50.7Z,2,REGULAR,substitution,out,['startperiod'],1629162,,,1610612754,42,29,2026-03-22T00:38:11Z,1710000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
