actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M37.00S,2026-04-09T01:58:22.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641739,7.30946123521682,49.754901960784316,1610612757,15,19,2026-04-09T02:00:44Z,830000,False,1.0,16.0,1,left,T. Camara driving Layup (7 PTS),[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,7.0,,,,,,,,,,,
86,PT05M17.00S,2026-04-09T01:58:41.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,92.32917214191852,94.36274509803921,1610612759,15,19,2026-04-09T02:01:03Z,840000,False,222.0,20.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,22.27,Missed,,,,,,,,,,,,,,,,,,
87,PT05M15.00S,2026-04-09T01:58:43.0Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,15,19,2026-04-09T02:01:03Z,850000,False,,,0,,D. Clingan REBOUND (Off:1 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,86.0,5.0,4.0,1.0,,,,,,,,,,,,,,
88,PT05M05.00S,2026-04-09T01:58:50.1Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,15,19,2026-04-09T01:59:03Z,860000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1628436]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Kornet,1628436.0,,,,,
89,PT05M05.00S,2026-04-09T01:58:50.1Z,1,REGULAR,steal,,[],1628436,,,1610612759,15,19,2026-04-09T01:58:52Z,870000,False,,,0,,L. Kornet STEAL (2 STL),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
90,PT04M53.00S,2026-04-09T01:59:02.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630170,85.3646517739816,49.754901960784316,1610612759,17,19,2026-04-09T01:59:07Z,880000,False,-1.0,85.0,1,right,D. Vassell 8' pullup Jump Shot (2 PTS) (D. Fox 1 AST),"[1630170, 1628368]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,8.51,Made,,,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,
92,PT04M35.00S,2026-04-09T01:59:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,15.588042049934298,36.029411764705884,1610612757,17,19,2026-04-09T02:02:12Z,900000,False,70.0,94.0,1,left,MISS D. Avdija 11' driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,11.71,Missed,,,,,,,,,,,,,,,,,,
93,PT04M33.00S,2026-04-09T01:59:23.9Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,17,19,2026-04-09T02:02:12Z,910000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT04M13.00S,2026-04-09T01:59:42.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.9060446780552,49.01960784313725,1610612759,19,19,2026-04-09T01:59:46Z,920000,False,-5.0,5.0,1,right,L. Kornet alley-oop DUNK (4 PTS) (D. Fox 2 AST),"[1628436, 1628368]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,4.0,D. Fox,1628368.0,2.0,,,,,,,,
96,PT03M52.00S,2026-04-09T02:00:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629680,32.802233902759525,50.49019607843137,1610612757,19,19,2026-04-09T02:00:07Z,940000,False,-2.0,256.0,1,left,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
97,PT03M49.00S,2026-04-09T02:00:06.9Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,19,19,2026-04-09T02:00:07Z,950000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,
98,PT03M39.00S,2026-04-09T02:00:18.2Z,1,REGULAR,foul,personal,[],1630166,,,1610612759,19,19,2026-04-09T02:00:23Z,960000,False,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 1628436]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Kornet,1628436.0
100,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,out,[],1628368,,,1610612759,19,19,2026-04-09T02:00:45Z,980000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,out,[],1628436,,,1610612759,19,19,2026-04-09T02:00:45Z,990000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,out,[],1630166,,,1610612759,19,19,2026-04-09T02:00:45Z,1000000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,out,[],1642270,,,1610612759,19,19,2026-04-09T02:00:45Z,1010000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,out,[],1641739,,,1610612759,19,19,2026-04-09T02:00:45Z,1020000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,in,[],1642868,,,1610612759,19,19,2026-04-09T02:00:45Z,1030000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,in,[],1642844,,,1610612759,19,19,2026-04-09T02:00:45Z,1040000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,in,[],201950,,,1610612759,19,19,2026-04-09T02:00:45Z,1050000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,in,[],1630703,,,1610612759,19,19,2026-04-09T02:00:45Z,1060000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M39.00S,2026-04-09T02:00:26.9Z,1,REGULAR,substitution,in,[],1629057,,,1610612759,19,19,2026-04-09T02:00:45Z,1070000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M28.00S,2026-04-09T02:01:03.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,91.67214191852825,34.31372549019608,1610612759,21,19,2026-04-09T02:03:34Z,1080000,False,-78.0,26.0,1,right,D. Harper 8' driving floating Jump Shot (4 PTS) (C. Bryant 1 AST),"[1642844, 1642868]",1610612759.0,SAS,driving floating,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Left,8.25,Made,,,,,,,4.0,C. Bryant,1642868.0,1.0,,,,,,,,
112,PT03M18.00S,2026-04-09T02:01:15.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629680,9.674770039421814,49.01960784313725,1610612757,21,19,2026-04-09T02:04:20Z,1100000,False,5.0,38.0,1,left,MISS M. Thybulle driving Hook,[1629680],1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,,,,,,
113,PT03M16.00S,2026-04-09T02:01:17.6Z,1,REGULAR,rebound,defensive,[],1642868,,,1610612759,21,19,2026-04-09T02:04:20Z,1110000,False,,,0,,C. Bryant REBOUND (Off:0 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT03M15.00S,2026-04-09T02:01:19.5Z,1,REGULAR,turnover,lost ball,[],1642868,,,1610612759,21,19,2026-04-09T02:08:13Z,1120000,False,,,0,,C. Bryant lost ball TURNOVER (1 TO),"[1642868, 1629680]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Thybulle,1629680.0,,,,,
115,PT03M15.00S,2026-04-09T02:01:19.5Z,1,REGULAR,steal,,[],1629680,,,1610612757,21,19,2026-04-09T02:06:43Z,1130000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
116,PT03M12.00S,2026-04-09T02:01:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629680,7.178055190538765,49.754901960784316,1610612757,21,19,2026-04-09T02:08:21Z,1140000,False,1.0,15.0,1,left,MISS M. Thybulle cutting finger roll Layup,[1629680],1610612757.0,POR,cutting finger roll,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
117,PT03M10.00S,2026-04-09T02:01:24.8Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,21,19,2026-04-09T02:08:21Z,1150000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,116.0,1.0,0.0,1.0,,,,,,,,,,,,,,
118,PT03M05.00S,2026-04-09T02:01:26.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631200,32.40801576872536,50.0,1610612757,21,19,2026-04-09T02:01:31Z,1160000,False,0.0,252.0,1,left,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
119,PT03M05.00S,2026-04-09T02:01:26.2Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,21,19,2026-04-09T02:01:31Z,1170000,False,,,0,,R. Williams III REBOUND (Off:2 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,118.0,2.0,0.0,2.0,,,,,,,,,,,,,,
120,PT03M03.00S,2026-04-09T02:01:31.0Z,1,REGULAR,turnover,bad pass,[],1629057,,,1610612757,21,19,2026-04-09T02:08:50Z,1180000,False,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1630170]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Vassell,1630170.0,,,,,
121,PT03M03.00S,2026-04-09T02:01:31.0Z,1,REGULAR,steal,,[],1630170,,,1610612759,21,19,2026-04-09T02:01:32Z,1190000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M59.00S,2026-04-09T02:01:37.7Z,1,REGULAR,foul,personal,['2freethrow'],201950,,,1610612759,21,19,2026-04-09T02:01:46Z,1200000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Vassell 2 FT),"[201950, 1630170]",1610612757.0,POR,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Vassell,1630170.0
124,PT02M59.00S,2026-04-09T02:02:07.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630170,,,1610612759,22,19,2026-04-09T02:02:30Z,1220000,False,,,0,,D. Vassell Free Throw 1 of 2 (3 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
125,PT02M59.00S,2026-04-09T02:02:07.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630170,,,1610612759,22,19,2026-04-09T02:02:30Z,1230000,False,,,0,,MISS D. Vassell Free Throw 2 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
126,PT02M56.00S,2026-04-09T02:02:10.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,22,19,2026-04-09T02:02:30Z,1240000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,125.0,3.0,1.0,2.0,,,,,,,,,,,,,,
127,PT02M49.00S,2026-04-09T02:02:38.2Z,1,REGULAR,foul,personal,[],1630170,,,1610612757,22,19,2026-04-09T02:02:42Z,1250000,False,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 201950]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Holiday,201950.0
129,PT02M49.00S,2026-04-09T02:02:43.1Z,1,REGULAR,substitution,out,[],1630170,,,1610612757,22,19,2026-04-09T02:02:46Z,1270000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M49.00S,2026-04-09T02:02:43.1Z,1,REGULAR,substitution,in,[],1630577,,,1610612757,22,19,2026-04-09T02:02:46Z,1280000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M40.00S,2026-04-09T02:03:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,6.1268068331143235,49.01960784313725,1610612757,22,21,2026-04-09T02:03:06Z,1290000,False,5.0,5.0,1,left,S. Henderson driving finger roll Layup (4 PTS),[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,,,4.0,,,,,,,,,,,
132,PT02M21.00S,2026-04-09T02:03:23.3Z,1,REGULAR,turnover,bad pass,[],1642844,,,1610612759,22,21,2026-04-09T02:03:27Z,1300000,False,,,0,,D. Harper bad pass TURNOVER (1 TO),"[1642844, 1629680]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Thybulle,1629680.0,,,,,
133,PT02M21.00S,2026-04-09T02:03:23.3Z,1,REGULAR,steal,,[],1629680,,,1610612757,22,21,2026-04-09T02:03:25Z,1310000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
134,PT02M15.00S,2026-04-09T02:03:30.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,31.61957950065703,59.31372549019608,1610612757,22,21,2026-04-09T02:09:54Z,1320000,False,-47.0,245.0,1,left,MISS J. Holiday 24' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,24.91,Missed,,,,,,,,,,,,,,,,,,
135,PT02M12.00S,2026-04-09T02:03:33.6Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,22,21,2026-04-09T02:09:54Z,1330000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT02M06.00S,2026-04-09T02:03:40.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,93.24901445466492,50.0,1610612759,24,21,2026-04-09T02:10:26Z,1340000,False,0.0,11.0,1,right,K. Johnson running reverse Layup (2 PTS) (J. Champagnie 2 AST),"[1629640, 1630577]",1610612759.0,SAS,running reverse,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,2.0,J. Champagnie,1630577.0,2.0,,,,,,,,
138,PT02M06.00S,2026-04-09T02:03:45.8Z,1,REGULAR,foul,personal,['1freethrow'],1631200,,,1610612759,24,21,2026-04-09T02:03:52Z,1360000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Johnson 1 FT),"[1631200, 1629640]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Johnson,1629640.0
140,PT02M06.00S,2026-04-09T02:04:09.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629640,,,1610612759,24,21,2026-04-09T02:04:14Z,1380000,False,,,0,,MISS K. Johnson Free Throw 1 of 1,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
141,PT02M04.00S,2026-04-09T02:04:11.2Z,1,REGULAR,rebound,defensive,[],201950,,,1610612757,24,21,2026-04-09T02:04:14Z,1390000,False,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,140.0,4.0,3.0,1.0,,,,,,,,,,,,,,
142,PT01M59.00S,2026-04-09T02:04:17.8Z,1,REGULAR,foul,personal,['2freethrow'],1642868,,,1610612757,24,21,2026-04-09T02:04:28Z,1400000,False,,,0,,C. Bryant shooting personal FOUL (1 PF) (Henderson 2 FT),"[1642868, 1630703]",1610612759.0,SAS,shooting,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Henderson,1630703.0
144,PT01M59.00S,2026-04-09T02:04:42.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630703,,,1610612757,24,22,2026-04-09T02:10:52Z,1420000,False,,,0,,S. Henderson Free Throw 1 of 2 (5 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
145,PT01M59.00S,2026-04-09T02:04:42.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630703,,,1610612757,24,23,2026-04-09T02:10:52Z,1430000,False,,,0,,S. Henderson Free Throw 2 of 2 (6 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
146,PT01M41.00S,2026-04-09T02:05:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.43166885676742,52.20588235294118,1610612759,24,23,2026-04-09T02:05:18Z,1440000,False,11.0,0.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
147,PT01M39.00S,2026-04-09T02:05:16.6Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,24,23,2026-04-09T02:05:18Z,1450000,False,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,146.0,4.0,2.0,2.0,,,,,,,,,,,,,,
148,PT01M32.00S,2026-04-09T02:05:23.1Z,1,REGULAR,3pt,Jump Shot,[],1630703,4.418528252299605,94.6078431372549,1610612757,24,23,2026-04-09T02:05:28Z,1460000,False,-223.0,-11.0,1,left,MISS S. Henderson 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,22.33,Missed,,,,,,,,,,,,,,,,,,
149,PT01M31.00S,2026-04-09T02:05:26.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,24,23,2026-04-09T02:05:26Z,1470000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,148.0,,,,,,,,,,,,,,,,,
151,PT01M21.00S,2026-04-09T02:05:47.3Z,1,REGULAR,3pt,Jump Shot,[],1642868,67.62483574244416,51.9607843137255,1610612759,27,23,2026-04-09T02:05:51Z,1490000,False,10.0,252.0,1,right,C. Bryant 25' 3PT  (3 PTS) (D. Harper 2 AST),"[1642868, 1642844]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Center,25.2,Made,,,,,,,3.0,D. Harper,1642844.0,2.0,,,,,,,,
153,PT01M07.00S,2026-04-09T02:06:05.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612757,27,23,2026-04-09T02:06:11Z,1510000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Williams III 2 FT),"[1629640, 1629057]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Williams III,1629057.0
155,PT01M07.00S,2026-04-09T02:06:29.7Z,1,REGULAR,freethrow,1 of 2,[],1629057,,,1610612757,27,23,2026-04-09T02:06:46Z,1530000,False,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT01M07.00S,2026-04-09T02:06:29.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,27,23,2026-04-09T02:06:46Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,
157,PT01M07.00S,2026-04-09T02:06:29.7Z,1,REGULAR,freethrow,2 of 2,[],1629057,,,1610612757,27,23,2026-04-09T02:06:46Z,1550000,False,,,0,,MISS R. Williams III Free Throw 2 of 2,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT01M05.00S,2026-04-09T02:06:31.7Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,27,23,2026-04-09T02:06:46Z,1560000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT00M53.00S,2026-04-09T02:06:59.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642868,93.24901445466492,50.49019607843137,1610612759,29,23,2026-04-09T02:07:06Z,1570000,False,2.0,11.0,1,right,C. Bryant Layup (5 PTS) (D. Harper 3 AST),"[1642868, 1642844]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,5.0,D. Harper,1642844.0,3.0,,,,,,,,
161,PT00M33.70S,2026-04-09T02:07:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,13.091327201051248,45.09803921568628,1610612757,29,23,2026-04-09T02:14:15Z,1590000,False,25.0,71.0,1,left,MISS S. Henderson 7' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
162,PT00M32.30S,2026-04-09T02:07:23.4Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,29,23,2026-04-09T02:14:15Z,1600000,False,,,0,,R. Williams III REBOUND (Off:3 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,161.0,5.0,2.0,3.0,,,,,,,,,,,,,,
163,PT00M32.30S,2026-04-09T02:07:26.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629057,5.590000152587891,50.0,1610612757,29,23,2026-04-09T02:14:27Z,1610000,False,0.0,0.0,1,left,MISS R. Williams III tip DUNK,[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
164,PT00M29.60S,2026-04-09T02:07:28.9Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,29,23,2026-04-09T02:14:27Z,1620000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,163.0,2.0,2.0,0.0,,,,,,,,,,,,,,
165,PT00M09.70S,2026-04-09T02:07:45.8Z,1,REGULAR,3pt,Jump Shot,[],1642844,74.45795006570303,84.06862745098039,1610612759,32,23,2026-04-09T02:07:51Z,1630000,False,170.0,188.0,1,right,D. Harper 25' 3PT step back (7 PTS),[1642844],1610612759.0,SAS,step back,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,25.34,Made,,,,,,,7.0,,,,,,,,,,,
166,PT00M00.00S,2026-04-09T02:07:59.6Z,1,REGULAR,3pt,Jump Shot,[],1630703,28.07161629434954,23.284313725490197,1610612757,32,23,2026-04-09T02:15:12Z,1640000,False,134.0,211.0,1,left,MISS S. Henderson 25' step back 3PT,[1630703],1610612757.0,POR,step back,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2026-04-09T02:07:59.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,32,23,2026-04-09T02:15:12Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,166.0,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2026-04-09T02:08:04.7Z,1,REGULAR,period,end,[],0,,,1610612757,32,23,2026-04-09T02:08:04Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
